Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
705009,"CZK 18,000",50.1104887,14.5073307,"Kolbenova, Prague - Vysočany",3 bedroom,85 m²,"CZK 3,000",Partially furnished,5.0,No,No,No,No,No,Yes,No,,83,566,85,382,61,502,313,416,458,464,Excellent,"CZK 20,000",Personal,Brick building,G,,Central heating,,,,,Interior,,,,,
705004,"CZK 15,200",50.12809,14.50268,"Chotěšovská, Prague - Letňany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,400",Furnished,2.0,Yes,No,No,Yes,No,Yes,No,01. 03. 2022,517,"1,133",325,"1,162",797,"1,071",581,811,245,,Excellent,"CZK 18,600",Personal,Low-energy building,G,,,,,,,,,,,,
705006,"CZK 20,625",50.073131,14.3495147,"Weberova, Prague - Motol",2 bedroom with open-plan kitchen,88 m²,"CZK 6,875",Furnished,2.0,Yes,No,No,No,No,No,No,01. 03. 2022,119,339,291,422,812,875,662,,,,,,,,,,,,,,,,,,,,
614554,"CZK 25,000",50.08678,14.454071,"Roháčova, Prague - Žižkov",2 bedroom with open-plan kitchen,89 m²,"CZK 3,467",Furnished,5.0,No,No,No,No,No,Yes,No,03. 02. 2022,129,180,96,506,110,245,349,294,349,435,Excellent,"CZK 28,500",Personal,Prefab concrete building,E,,,,,,,,,,,,
705001,"CZK 20,500",50.04991,14.45568,"Baarova, Prague - Michle",1 bedroom with open-plan kitchen,53 m²,"CZK 5,900",Furnished,4.0,Yes,Yes,Yes,No,Yes,Yes,Yes,16. 05. 2022,302,383,325,412,265,282,649,509,439,159,New build,"CZK 41,000",Personal,Brick building,B,,,,,,,,,,,,
703730,"CZK 17,500",50.09182,14.44512,"Vítkova, Prague - Karlín",1 bedroom with open-plan kitchen,47 m²,"CZK 2,500",Furnished,5.0,Yes,No,No,No,No,Yes,No,01. 01. 1970,138,339,73,438,51,413,132,"1,162",506,322,Excellent,"CZK 17,500",Cooperative,Brick building,C,Standard materials and solutions,Central heating,,Middle floor,,,Overall,,,,,
338671,"CZK 14,000",50.0541721,14.3670096,"U Kříže, Prague - Jinonice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Partially furnished,,No,No,No,No,No,No,No,01. 04. 2022,224,233,454,316,525,229,835,806,201,,Excellent,"CZK 14,000",Personal,Brick building,,Standard materials and solutions,District heating,,Ground floor,10 to 30 years years,,,,,,,
271430,"CZK 10,000",50.0699123,14.4620445,"Moldavská, Prague - Vršovice",1 bedroom,39 m²,"CZK 2,000",Furnished,1.0,No,No,No,No,No,No,No,,201,721,220,403,213,605,172,297,698,440,,,Personal,Brick building,,,,,,,,,,,,,
342364,"CZK 12,000",50.0643618,14.4453216,"Čestmírova, Prague - Nusle",2 bedroom,44 m²,"CZK 2,500",Partially furnished,5.0,No,No,No,No,No,Yes,No,01. 03. 2022,325,533,21,276,284,283,573,796,778,684,,"CZK 12,000",Personal,Brick building,,,District heating,,,,,,,,,,
704973,"CZK 16,500",50.10575,14.52992,"Konzumní, Prague - Hloubětín",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Partially furnished,3.0,No,No,Yes,No,No,No,No,07. 02. 2022,191,809,190,790,530,660,751,609,648,447,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
704970,"CZK 9,900",50.11192,14.47837,"Pod Labuťkou, Prague - Libeň",Studio,20 m²,"CZK 1,700",Unfurnished,1.0,No,No,Yes,No,Yes,No,No,01. 03. 2022,121,"1,389",512,"1,079",82,724,858,"1,120",802,63,Excellent,"CZK 19,800",Personal,Brick building,G,,Gas boiler,,Ground floor,,,,,,,,
704967,"CZK 12,000",50.07948,14.48572,"Počernická, Prague - Strašnice",Studio,47 m²,"CZK 3,100",Furnished,,No,Yes,No,No,Yes,No,No,03. 02. 2022,206,770,308,498,348,390,794,695,340,234,Excellent,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,,
191798,"CZK 10,000",50.0579814,14.4521413,"Magistrů, Prague - Michle",Small studio,22 m²,"CZK 2,500",Furnished,2.0,No,No,No,No,No,No,No,07. 02. 2022,243,604,419,273,15,"1,029",212,546,358,394,Good,"CZK 12,500",Personal,Brick building,G,Standard materials and solutions,Central heating,,Middle floor,,,,,,,,
646406,"CZK 22,000",50.03728,14.327401,"Přeučilova, Prague - Stodůlky",2 bedroom with open-plan kitchen,77 m²,"CZK 3,700",Partially furnished,1.0,Yes,No,Yes,No,No,No,Yes,01. 03. 2022,299,"1,014",816,984,273,949,858,981,485,24,New build,"CZK 26,000",Personal,Other,G,,,,,,,,,,,,
704963,"CZK 13,900",50.06535,14.43616,"Závišova, Prague - Nusle",1 bedroom with open-plan kitchen,48 m²,"CZK 1,000",Furnished,3.0,No,No,No,No,No,No,No,03. 02. 2022,88,289,320,423,244,526,254,238,213,191,Good,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
523657,"CZK 15,500",50.0761605,14.4512636,"Slezská, Prague - Vinohrady",2 bedroom,54 m²,"CZK 2,800",Partially furnished,2.0,No,No,Yes,No,No,Yes,No,01. 11. 2021,170,261,177,170,46,198,242,282,660,258,,"CZK 15,000",Personal,Brick building,,,Gas boiler,,,,,,,,,,
704961,"CZK 16,000",50.06978,14.45612,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,42 m²,"CZK 4,500",Furnished,3.0,No,No,No,No,No,Yes,No,01. 03. 2022,141,336,48,113,66,111,193,190,411,203,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,Interior,,,,,
704956,"CZK 24,000",50.0943484,14.5018074,"Nad Smetankou, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,92 m²,"CZK 4,000",Partially furnished,1.0,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,449,958,373,"1,283",584,420,857,737,"1,116",109,New build,"CZK 40,000",Personal,Brick building,G,,,,,,,,,,,,
543985,"CZK 16,000",50.1032881,14.452476,Prague - Holešovice,1 bedroom with open-plan kitchen,45 m²,"CZK 3,347",Furnished,2.0,No,No,No,No,No,No,No,04. 04. 2022,16,271,43,77,27,78,519,482,352,417,,"CZK 20,000",Personal,Brick building,G,Standard materials and solutions,Other,,,,,,,,,,
475050,"CZK 15,500",50.0658707,14.421822,"Neklanova, Prague - Vyšehrad",2 bedroom,56 m²,"CZK 3,500",Furnished,3.0,No,No,No,No,Yes,Yes,No,01. 03. 2022,189,"1,006",157,183,170,220,354,497,387,525,Excellent,,Personal,Brick building,B,,Central heating,,Middle floor,,,Overall,,,,,
652598,"CZK 10,900",50.138321,14.432798,"Ke Hřišti, Prague - Čimice",Small studio,25 m²,"CZK 3,000",Partially furnished,1.0,No,Yes,No,No,No,No,No,07. 02. 2022,287,584,320,320,602,387,405,"1,181",418,,Excellent,"CZK 13,900",Personal,Brick building,B,Premium materials and solutions,Other,6 m²,Ground floor,1 to 10 years years,,Overall,,,,,
704948,"CZK 14,025",50.1002217,14.4370969,"Bubenská, Prague - Holešovice",Studio,30 m²,"CZK 4,675",Furnished,7.0,No,Yes,No,No,No,Yes,No,07. 02. 2022,57,"1,134",128,342,249,255,241,"1,276",671,837,,,,,,,,,,,,,,,,,
607648,"CZK 33,000",50.079114,14.428088,"Krakovská, Prague - Nové Město",3 bedroom,110 m²,"CZK 9,000",Furnished,2.0,Yes,No,No,No,No,Yes,No,11. 08. 2020,315,589,134,159,159,250,529,610,273,516,Excellent,"CZK 40,000",Personal,Brick building,G,Premium materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,,Overall,,,,,
704901,"CZK 13,000",50.01155,14.40082,"Mezi Vodami, Prague - Modřany",Studio,36 m²,"CZK 3,000",Partially furnished,4.0,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,287,930,267,"1,174",592,"1,235",401,,,,Excellent,"CZK 20,000",Personal,Other,C,,,,,,,,,,,,
688791,"CZK 15,000",50.04683,14.49361,"Malovická, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,000",Partially furnished,4.0,Yes,No,Yes,No,Yes,Yes,No,25. 10. 2021,436,780,325,722,780,305,991,"1,353",544,,Excellent,"CZK 30,000",Personal,Brick building,G,Standard materials and solutions,District heating,,Middle floor,,,Overall,,,,,
513927,"CZK 16,900",50.0323297,14.5638535,Prague - Petrovice,2 bedroom with open-plan kitchen,71 m²,"CZK 3,000",Partially furnished,5.0,No,No,Yes,Yes,No,Yes,No,23. 01. 2022,292,"1,235",407,"1,160",303,"1,140",589,383,802,173,,"CZK 20,000",Personal,Prefab concrete building,B,,District heating,,Middle floor,,,,,,,,
699395,"CZK 11,800",50.08511,14.44727,"Blahníkova, Prague - Žižkov",1 bedroom,40 m²,"CZK 2,400",Furnished,2.0,No,No,No,No,No,No,No,01. 03. 2022,169,264,31,291,84,285,154,75,292,561,Excellent,"CZK 14,400",Personal,Brick building,G,,,,,,,,,,,,
553239,"CZK 37,000",50.0580982,14.2806085,Prague - Zličín,3 bedroom with open-plan kitchen,172 m²,"CZK 5,000",Partially furnished,4.0,No,Yes,Yes,No,Yes,Yes,Yes,18. 04. 2022,435,897,970,899,949,"1,024",371,"1,246",147,,New build,"CZK 74,000",Personal,Low-energy building,B,Premium materials and solutions,Other,,Top floor,1 to 10 years years,Yes,,,,,,
705197,"CZK 22,500",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,"CZK 7,500",Furnished,3.0,No,No,No,No,No,No,No,06. 04. 2022,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,,,,,,,,,
705196,"CZK 22,500",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,"CZK 7,500",Furnished,3.0,No,No,No,No,No,No,No,06. 04. 2022,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,,,,,,,,,
705193,"CZK 17,567",50.0388338,14.3231874,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,60 m²,"CZK 5,855",Furnished,4.0,No,Yes,No,No,No,Yes,Yes,03. 03. 2022,188,"1,187",832,"1,111",550,983,731,"1,127",688,53,,,,,,,,,,,,,,,,,
555427,"CZK 13,900",50.0922261,14.4319585,"Klimentská, Prague - Nové Město",1 bedroom,43 m²,"CZK 1,950",Furnished,4.0,No,No,No,No,No,No,No,,161,482,63,396,47,241,44,195,557,202,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
568086,"CZK 7,500",50.0599652,14.4469853,"Horní, Prague - Nusle",Studio,22 m²,"CZK 1,800",Partially furnished,4.0,No,No,No,No,No,Yes,No,05. 02. 2022,223,925,3,409,235,654,492,657,787,228,Good,"CZK 10,000",Personal,Brick building,,,District heating,,Middle floor,,,,,,,,
683054,"CZK 35,000",50.0899,14.42658,"Benediktská, Prague - Staré Město",3 bedroom,110 m²,"CZK 1,000",Unfurnished,4.0,Yes,No,No,No,No,Yes,No,14. 02. 2022,141,133,97,123,0,261,179,161,266,246,Excellent,"CZK 60,000",Personal,Brick building,G,,,,,,,,,,,,
92786,"CZK 19,000",50.10382,14.47515,"Heydukova, Prague - Libeň",1 bedroom with open-plan kitchen,59 m²,"CZK 1,000",Partially furnished,1.0,No,No,No,No,Yes,No,No,01. 03. 2022,30,257,61,169,36,82,219,412,427,366,,"CZK 36,000",Cooperative,Brick building,,,,,Middle floor,,,,,,,,
403684,"CZK 17,000",50.098252352934,14.405757440289,"Muchova, Prague - Dejvice",2 bedroom,72 m²,"CZK 5,500",Furnished,3.0,No,No,No,No,No,No,No,,46,785,103,204,111,204,354,990,142,463,,"CZK 22,500",Personal,Brick building,E,,Gas boiler,,,,,,,,,,
705180,"CZK 18,000",50.08607,14.37304,"Nad Kajetánkou, Prague - Břevnov",2 bedroom,52 m²,"CZK 4,000",Partially furnished,3.0,No,No,Yes,No,No,No,No,04. 02. 2022,104,785,407,597,182,299,401,322,605,450,Good,"CZK 32,000",Personal,Brick building,G,,,,,,,,,,,,
705179,"CZK 19,000",50.07873,14.41611,"Pštrossova, Prague - Nové Město",2 bedroom,50 m²,"CZK 5,000",Furnished,2.0,No,No,No,No,No,No,No,15. 02. 2022,248,494,125,340,15,440,72,89,432,450,Good,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,,
705158,"CZK 8,000",50.1019668,14.4258516,"U Studánky, Prague - Bubeneč",Studio,36 m²,"CZK 1,800",Furnished,1.0,No,No,No,No,Yes,No,No,04. 02. 2022,295,410,45,296,178,255,194,84,383,,Excellent,"CZK 9,800",Personal,Brick building,G,,,,,,,,,,,,
627179,"CZK 12,000",50.063704,14.438168,"Boleslavova, Prague - Nusle",Studio,32 m²,CZK 500,Furnished,1.0,No,No,Yes,No,No,Yes,No,01. 04. 2022,199,211,74,145,214,287,375,308,434,163,Excellent,"CZK 12,000",Personal,Brick building,G,,Central heating,,Raised ground floor,,,,,,,,
558665,"CZK 20,000",50.095872,14.4524339,"U Mlýnského kanálu, Prague - Karlín",1 bedroom with open-plan kitchen,66 m²,"CZK 4,500",Unfurnished,3.0,Yes,Yes,No,No,No,No,No,01. 03. 2022,280,585,260,260,159,397,724,553,587,,New build,"CZK 40,000",Personal,Low-energy building,,Standard materials and solutions,Central heating,,Middle floor,1 to 10 years years,Yes,,,,,,
705150,"CZK 19,675",50.0707465,14.4307581,"Wenzigova, Prague - Nové Město",2 bedroom,92 m²,"CZK 6,558",Furnished,6.0,No,Yes,No,No,No,Yes,No,06. 02. 2022,231,547,213,435,47,356,108,477,535,521,,,,,,,,,,,,,,,,,
705118,"CZK 13,176",50.1081129,14.4445619,"Plynární, Prague - Holešovice",Studio,30 m²,"CZK 1,300",,1.0,No,No,No,No,No,No,No,04. 02. 2022,168,657,261,670,72,148,351,"1,013",379,279,Good,"CZK 15,152",Personal,Other,,,,,,,,,,,,"CZK 1,976",
705121,"CZK 13,765",50.0352752,14.3749354,"Gabinova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,49 m²,"CZK 2,325",,1.0,No,No,No,No,No,No,No,04. 02. 2022,173,226,210,207,206,305,451,241,864,136,Good,"CZK 16,090",Personal,Other,,,,,,,,,,,,"CZK 2,065",
705126,"CZK 21,334",50.1389311,14.4801997,"Nad Akcízem, Prague - Ďáblice",2 bedroom with open-plan kitchen,84 m²,"CZK 3,680",,1.0,No,No,No,No,No,No,No,01. 03. 2022,313,914,673,559,911,"1,138",918,708,589,,Good,"CZK 25,014",Personal,Other,,,,,,,,,,,,"CZK 3,200",
705129,"CZK 15,294",50.1119688,14.4717363,"Primátorská, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 2,775",,1.0,No,No,No,No,No,No,No,16. 03. 2022,309,"1,290",260,775,304,344,416,"1,121",421,206,Good,"CZK 18,069",Personal,Other,,,,,,,,,,,,"CZK 2,294",
478637,"CZK 18,700",50.097891,14.4666881,"K Olympiku, Prague - Karlín",2 bedroom with open-plan kitchen,70 m²,"CZK 4,500",Furnished,3.0,No,No,No,Yes,No,No,No,28. 02. 2022,243,897,286,843,159,632,738,370,603,277,Excellent,"CZK 38,000",Cooperative,Prefab concrete building,C,,District heating,,Middle floor,1 to 10 years years,,Overall,,,,,
705144,"CZK 15,000",50.12378,14.45693,"Ke Koupališti, Prague - Kobylisy",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Partially furnished,1.0,No,No,No,No,No,No,No,07. 02. 2022,136,762,148,210,150,224,120,484,864,556,Excellent,"CZK 25,000",Personal,Brick building,D,,Gas boiler,17 m²,Ground floor,,,Interior,,,,,
703791,"CZK 14,500",50.08964,14.3295,"Naardenská, Prague - Liboc",Studio,44 m²,"CZK 3,500",Partially furnished,1.0,No,Yes,Yes,No,Yes,Yes,Yes,01. 04. 2022,267,383,"1,225",203,"1,265","1,081",131,540,115,,Excellent,"CZK 29,000",Personal,Brick building,G,,,,,,,,,,,,
647064,"CZK 14,000",50.075676,14.330181,"Bělohorská, Prague - Břevnov",1 bedroom with open-plan kitchen,49 m²,"CZK 3,900",Furnished,2.0,No,No,No,No,No,Yes,No,16. 04. 2022,92,476,467,832,568,"1,040",356,,,,Excellent,"CZK 14,000",Personal,Brick building,B,,,,,,,,,,,,
705140,"CZK 11,500",50.06256,14.44555,"Rostislavova, Prague - Nusle",Studio,38 m²,CZK 800,Partially furnished,1.0,No,No,No,No,No,No,No,04. 02. 2022,136,675,172,378,151,421,563,699,733,606,Excellent,"CZK 11,500",Personal,Brick building,G,,,,,,,,,,,,
571823,"CZK 12,000",50.0625659,14.4455431,"Rostislavova, Prague - Nusle",2 bedroom,39 m²,CZK 800,Partially furnished,1.0,No,No,No,No,No,No,No,30. 08. 2019,137,674,173,377,152,420,562,699,734,607,,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,,
705139,"CZK 16,000",50.02361,14.57837,"V Pitkovičkách, Prague - Pitkovice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Furnished,3.0,No,Yes,Yes,No,Yes,Yes,No,04. 02. 2022,86,"1,438","1,260",177,,,,,,,New build,"CZK 19,000",Personal,Low-energy building,B,,,,,,,,,,,,
178068,"CZK 7,000",50.0513346735,14.4600871855,Prague - Michle,1 bedroom,35 m²,"CZK 4,000",Partially furnished,1.0,No,No,No,No,No,No,No,,275,944,371,957,245,835,564,658,865,455,,"CZK 11,000",Personal,Brick building,,,Other,,Middle floor,,,Interior,,,,,
699835,"CZK 5,000",50.08608,14.44809,"Kostnické náměstí, Prague - Žižkov",Small studio,20 m²,"CZK 1,400",Partially furnished,,No,No,No,No,No,No,No,17. 01. 2022,184,520,278,527,137,487,255,379,336,734,Good,"CZK 10,000",Other,Brick building,G,,,,,,,,,,,,
613378,"CZK 17,000",50.060145,14.426566,"Marie Cibulkové, Prague - Nusle",2 bedroom,66 m²,"CZK 3,000",Partially furnished,3.0,No,No,Yes,No,No,Yes,No,27. 03. 2022,56,628,143,350,86,458,457,204,80,251,Excellent,"CZK 20,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,,Middle floor,,,Overall,,,,,
380936,"CZK 9,300",50.052688,14.459427,"Ohradní, Prague - Michle",Studio,24 m²,"CZK 1,700",Partially furnished,3.0,No,No,No,No,No,No,No,04. 02. 2022,524,813,354,"1,098",214,"1,059",414,700,"1,083",584,Excellent,,Personal,Brick building,G,,,,Top floor,,,Interior,,,,,
705073,"CZK 17,000",50.08141,14.49942,"Počernická, Prague - Malešice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,6.0,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,89,180,47,127,51,232,197,572,806,126,New build,,Personal,Brick building,C,,,,,,,,,,,,
705120,"CZK 14,500",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",Studio,42 m²,"CZK 2,200",Partially furnished,4.0,Yes,No,No,No,No,Yes,Yes,05. 02. 2022,58,933,342,590,370,664,217,433,725,375,New build,"CZK 30,000",Personal,Brick building,B,,,,,,,,,,,,
705124,"CZK 16,000",50.07382,14.43183,"Rumunská, Prague - Vinohrady",1 bedroom with open-plan kitchen,74 m²,CZK 800,Unfurnished,3.0,No,No,No,No,No,Yes,No,07. 02. 2022,183,428,73,94,46,21,192,311,569,636,Excellent,"CZK 32,000",Personal,Brick building,G,,,,,,,,,,,,
484129,"CZK 13,500",50.1028214,14.5708852,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,50 m²,"CZK 2,330",Partially furnished,1.0,No,No,No,No,No,No,No,07. 02. 2022,223,"1,207",345,978,477,589,396,540,418,,,"CZK 13,500",Personal,Prefab concrete building,,Standard materials and solutions,District heating,,Ground floor,1 to 10 years years,,Overall,,,,,
705117,"CZK 17,500",50.04267,14.31281,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,53 m²,"CZK 3,500",Furnished,3.0,No,No,Yes,Yes,Yes,No,No,04. 02. 2022,285,513,258,826,814,456,722,586,"1,058",609,New build,"CZK 17,500",Personal,Other,G,,,,,,,,,,,,
705114,"CZK 10,000",50.0997724,14.4314144,"Podplukovníka Sochora, Prague - Holešovice",Studio,30 m²,CZK 750,Partially furnished,3.0,No,No,No,No,No,Yes,No,04. 02. 2022,155,686,39,83,138,106,235,134,498,,Excellent,"CZK 10,750",Personal,Brick building,D,,,,,,,,,,,,
622119,"CZK 13,600",50.08373,14.449294,"Víta Nejedlého, Prague - Žižkov",Studio,32 m²,"CZK 1,400",Furnished,,No,No,No,No,No,No,No,05. 02. 2022,296,133,104,160,115,154,141,250,293,523,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
705109,"CZK 12,500",50.05162,14.34429,"Petržílkova, Prague - Stodůlky",Studio,39 m²,"CZK 2,200",Partially furnished,8.0,Yes,No,Yes,No,Yes,No,No,04. 02. 2022,204,389,115,347,139,252,92,182,"1,142",103,Good,"CZK 12,500",Personal,Brick building,G,,,,,,,,,,,,
501016,"CZK 22,000",50.0762437,14.4261903,"Na Rybníčku, Prague - Nové Město",2 bedroom with open-plan kitchen,108 m²,"CZK 3,000",Furnished,5.0,No,No,No,No,No,No,No,01. 03. 2022,251,695,219,123,99,260,190,264,326,32,,"CZK 24,000",Other,Brick building,B,Standard materials and solutions,Gas boiler,,Top floor,1 to 10 years years,,Interior,,,,,
648467,"CZK 9,500",50.108599,14.485054,"Kovanecká, Prague - Libeň",Studio,32 m²,"CZK 2,400",Partially furnished,5.0,No,No,No,No,No,Yes,No,01. 03. 2022,417,568,347,612,249,772,388,452,288,468,Excellent,"CZK 9,500",Personal,Brick building,,Standard materials and solutions,,,,,,,,,,,
704991,"CZK 14,500",50.03789,14.50659,"Leopoldova, Prague - Chodov",3 bedroom,58 m²,"CZK 3,200",Furnished,8.0,No,No,Yes,No,No,Yes,No,03. 02. 2022,281,783,110,165,230,366,199,170,120,,Excellent,"CZK 16,000",Cooperative,Prefab concrete building,C,,,,,,,,,,,,
483155,"CZK 13,890",50.0847933,14.4857342,"Zvěřinova, Prague - Strašnice",Studio,41 m²,"CZK 3,400",Partially furnished,2.0,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,292,"1,255",532,"1,162",569,784,"1,044",129,555,225,,"CZK 17,290",Personal,Brick building,B,,,,,,Yes,,,,,,
705093,"CZK 13,100",50.07172,14.48794,"V Olšinách, Prague - Strašnice",1 bedroom with open-plan kitchen,42 m²,CZK 600,Partially furnished,3.0,No,No,Yes,No,No,No,No,04. 02. 2022,106,796,297,420,177,137,352,618,328,248,Excellent,"CZK 15,000",Personal,Brick building,C,,,,,,,,,,,,
705092,"CZK 15,000",50.06568,14.39335,"U Nikolajky, Prague - Smíchov",1 bedroom with open-plan kitchen,51 m²,"CZK 3,150",Partially furnished,3.0,No,No,No,No,No,No,No,04. 02. 2022,466,720,253,"1,109",394,807,506,719,915,679,Excellent,,Personal,Brick building,G,,,,,,,,,,,,
621731,"CZK 11,900",50.0710914,14.3881112,"Vrchlického, Prague - Košíře",1 bedroom with open-plan kitchen,46 m²,CZK 600,Partially furnished,4.0,No,No,No,No,No,Yes,No,22. 02. 2022,137,948,123,981,81,"1,131",573,891,"1,078",133,Excellent,"CZK 11,900",Personal,Brick building,G,,Other,,Middle floor,,,Overall,,,,,
705090,"CZK 17,500",50.0925008,14.4438167,"Sokolovská, Prague - Karlín",Studio,31 m²,"CZK 2,500",Partially furnished,1.0,No,No,No,No,No,No,No,10. 02. 2022,113,295,84,293,18,292,279,"1,016",374,318,New build,"CZK 20,000",Cooperative,Brick building,C,,,,,,,,,,,,
704537,"CZK 35,000",50.07621,14.42885,"Hálkova, Prague - Nové Město",4 bedroom,"1,142 m²",CZK 500,Partially furnished,1.0,No,No,No,No,No,No,No,01. 02. 2022,158,603,131,173,31,68,243,317,159,223,Excellent,"CZK 40,000",Personal,Brick building,B,Premium materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,,Overall,,,,,
700383,"CZK 20,000",50.08311,14.46721,"Olšanská, Prague - Žižkov",1 bedroom with open-plan kitchen,62 m²,"CZK 4,000",Partially furnished,4.0,Yes,No,Yes,No,Yes,No,No,21. 01. 2022,214,230,354,748,333,259,644,492,337,410,Excellent,"CZK 20,000",Personal,Other,G,,Central heating,,Top floor,1 to 10 years years,,,,,,,
705280,"CZK 22,500",50.0723918,14.4059555,"Lidická, Prague - Smíchov",1 bedroom,,"CZK 7,500",Furnished,4.0,No,No,No,No,No,No,No,07. 04. 2022,100,437,82,124,1,340,531,"1,038","1,232",691,,,,,,,,,,,,,,,,,
705279,"CZK 24,000",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,"CZK 8,000",Furnished,3.0,No,No,No,No,No,No,No,07. 04. 2022,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,,,,,,,,,
705274,"CZK 19,000",50.0918,14.32846,"Za Vokovickou vozovnou, Prague - Liboc",2 bedroom,67 m²,CZK 900,Furnished,2.0,No,No,Yes,No,No,No,No,01. 04. 2022,207,65,939,184,"1,472",701,366,400,247,,Excellent,"CZK 19,000",Personal,Brick building,B,Standard materials and solutions,Central heating,,Middle floor,1 to 10 years years,,,,,,,
643640,"CZK 14,500",50.114484,14.479922,"U Pekařky, Prague - Libeň",Studio,42 m²,"CZK 2,400",Furnished,2.0,No,No,Yes,No,Yes,Yes,Yes,20. 02. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,New build,"CZK 18,000",Personal,Brick building,C,Premium materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,Yes,Overall,,,,,
705273,"CZK 15,000",50.0295549,14.4496701,Prague - Krč,1 bedroom with open-plan kitchen,43 m²,"CZK 3,000",,,No,No,No,No,No,Yes,No,Ihned,312,"1,483",0,0,761,"1,031","1,357",748,569,,Excellent,"CZK 18,000",Cooperative,Prefab concrete building,,,Central heating,,Middle floor,10 to 30 years years,,,,,,,
705272,"CZK 11,000",50.10956,14.55791,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,35 m²,"CZK 2,700",Partially furnished,4.0,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,143,928,156,176,882,417,"1,272",355,,,Excellent,"CZK 22,000",Personal,Other,G,,,,,,,,,,,,
563681,"CZK 10,500",50.054462,14.483288,"Podle náhonu, Prague - Záběhlice",Studio,40 m²,"CZK 3,400",Furnished,3.0,Yes,No,No,No,No,Yes,No,01. 03. 2022,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,Excellent,"CZK 15,000",Personal,Brick building,,,District heating,,,,,,,,,,
705262,"CZK 12,000",50.04902,14.3506,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 2,315",Partially furnished,5.0,No,No,Yes,No,No,Yes,No,05. 02. 2022,255,864,218,407,226,302,317,214,"1,264",238,Good,"CZK 24,000",Personal,Prefab concrete building,G,Standard materials and solutions,,,Middle floor,,,,,,,,
705261,"CZK 15,000",50.1033853,14.402519,"Puškinovo náměstí, Prague - Bubeneč",1 bedroom with open-plan kitchen,61 m²,"CZK 3,500",Partially furnished,4.0,No,No,No,No,No,Yes,No,05. 02. 2022,234,810,145,419,111,493,307,402,526,35,Excellent,"CZK 15,000",Personal,Brick building,E,,Central heating,,Middle floor,,,,,,,,
693247,"CZK 21,000",50.08758,14.45659,"Lukášova, Prague - Žižkov",2 bedroom with open-plan kitchen,65 m²,"CZK 5,600",Partially furnished,3.0,No,No,Yes,No,No,Yes,No,01. 04. 2022,203,100,38,451,36,34,164,333,69,281,Excellent,"CZK 21,000",Personal,Brick building,G,,,,,,,,,,,,
