Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,Condition,PENB,Age,Front garden,Renovation,New building,Administration fee,Developer name,Project name,Kód jednotky
704291,"CZK 13,875",50.0787721,14.4457646,"Polská, Prague - Vinohrady",1 bedroom,25 m²,"CZK 4,625",Furnished,5,No,No,No,No,No,No,No,31. 03. 2022,377,625,12,482,23,353,301,64,259,378,,,,,,,,,,,,,,,,
680047,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,73 m²,"CZK 13,250",Furnished,5,No,No,No,No,No,Yes,No,11. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
680048,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,4,No,No,No,No,No,Yes,No,11. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
704428,"CZK 12,113",50.0422027,14.5517256,"Nad Přehradou, Prague - Horní Měcholupy",Studio,40 m²,"CZK 4,037",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,161,375,233,680,618,598,308,378,496,177,,,,,,,,,,,,,,,,
680027,"CZK 44,973",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,69 m²,"CZK 14,991",Furnished,6,Yes,Yes,No,No,No,Yes,No,11. 02. 2022,105,350,144,146,109,151,432,394,290,329,,,,,,,,,,,,,,,,
704290,"CZK 20,790",50.0710848,14.4324122,"Lublaňská, Prague - Vinohrady",2 bedroom,60 m²,"CZK 6,930",Furnished,1,No,No,No,No,No,No,No,31. 03. 2022,226,415,211,417,137,461,362,345,557,644,,,,,,,,,,,,,,,,
703808,"CZK 46,313",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 15,437",Furnished,4,No,No,No,No,No,Yes,No,27. 03. 2022,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,,,,,
648133,"CZK 15,000",50.071933,14.386621,"Holečkova, Prague - Košíře",2 bedroom,52 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,115,"1,037",102,967,162,"1,090",461,577,"1,249",384,"CZK 20,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Middle floor,New build,B,1 to 10 years years,120 m²,Interior,,,,,
705279,"CZK 24,000",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,"CZK 8,000",Furnished,3,No,No,No,No,No,No,No,07. 04. 2022,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,,,,,,,,
693259,"CZK 23,250",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,48 m²,"CZK 7,750",Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,,,,,,
680097,"CZK 88,613",50.079282,14.4274522,"Ve Smečkách, Prague - Nové Město",3 bedroom with open-plan kitchen,82 m²,"CZK 29,537",Furnished,6,No,Yes,No,No,No,Yes,No,11. 02. 2022,262,583,62,229,43,244,476,576,376,483,,,,,,,,,,,,,,,,
680059,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,"CZK 20,096",Furnished,1,No,No,No,No,No,No,No,11. 02. 2022,198,801,15,163,39,141,121,304,55,465,,,,,,,,,,,,,,,,
699519,"CZK 18,479",50.0726277,14.3919683,"Grafická, Prague - Smíchov",1 bedroom with open-plan kitchen,79 m²,"CZK 6,159",Furnished,6,No,No,No,No,No,No,No,11. 02. 2022,187,"1,029",127,720,136,847,206,901,"1,059",126,,,,,,,,,,,,,,,,
631722,"CZK 17,000",50.043928,14.51544,"Bratislavská, Prague - Hostivař",2 bedroom with open-plan kitchen,70 m²,"CZK 4,500",,4,Yes,No,No,Yes,Yes,Yes,No,01. 02. 2022,192,205,272,261,"1,075",407,"1,165",101,,,"CZK 34,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom,50 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 02. 2022,459,383,480,389,33,259,773,611,901,105,"CZK 40,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,Excellent,G,,,Overall,,,,,
705384,"CZK 19,500",50.0861644,14.3218614,"Rakovnická, Prague - Ruzyně",2 bedroom with open-plan kitchen,75 m²,"CZK 3,500",Furnished,2,No,No,No,Yes,Yes,No,No,15. 02. 2022,350,"1,494",393,284,"1,025",581,273,273,,,"CZK 23,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
680008,"CZK 35,100",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,44 m²,"CZK 11,700",Furnished,3,No,No,No,No,No,No,No,11. 02. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,
695225,"CZK 16,245",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,33 m²,"CZK 5,415",Furnished,2,No,No,No,No,No,Yes,No,02. 03. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
704746,"CZK 14,000",50.08271,14.50339,"Bydžovského, Prague - Malešice",2 bedroom,57 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,Yes,No,Yes,No,15. 03. 2022,262,286,254,242,339,402,425,269,869,107,"CZK 15,000",Personal,Prefab concrete building,,District heating,,Excellent,G,,,,,,,,
705383,"CZK 19,000",50.07341,14.47172,"Ruská, Prague - Vršovice",3 bedroom,71 m²,CZK 500,Partially furnished,4,Yes,No,No,No,No,No,No,01. 03. 2022,15,549,184,511,341,271,537,555,626,350,"CZK 38,000",Cooperative,Brick building,,,,Excellent,G,,,,,,,,
604344,"CZK 14,000",50.056015,14.441224,"Na Veselí, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,CZK 990,Partially furnished,2,No,No,Yes,No,No,No,No,01. 06. 2020,27,"1,158",180,647,119,537,375,349,"1,067",149,"CZK 14,000",Cooperative,Brick building,,Gas boiler,,Excellent,,,,,,,,,
680054,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,45 m²,"CZK 12,000",Furnished,1,No,No,No,No,No,Yes,No,11. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
704736,"CZK 11,400",50.05806,14.44316,"Pod Lázní, Prague - Nusle",Studio,28 m²,"CZK 2,600",Partially furnished,1,No,No,Yes,No,No,No,No,02. 02. 2022,91,"1,115",352,716,180,851,486,460,695,175,"CZK 15,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
599802,"CZK 17,000",50.070969,14.476678,"Vršovická, Prague - Vršovice",2 bedroom,67 m²,"CZK 3,800",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,75,88,80,241,117,136,266,270,361,184,"CZK 17,000",Personal,Brick building,,,,,D,,,,,,,,
516235,"CZK 15,000",50.0415375,14.3203404,"Holýšovská, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Unfurnished,3,Yes,No,No,No,No,No,No,,179,"1,119",534,575,864,639,276,698,631,161,"CZK 18,500",Personal,Low-energy building,,,,,,,,,,,,,
594631,"CZK 16,000",49.991628,14.368893,"Radkovská, Prague - Radotín",3 bedroom,105 m²,"CZK 5,000",,1,Yes,No,No,No,No,No,No,01. 03. 2020,83,"1,364","1,061","1,156",656,"1,093","1,135",514,702,"1,180","CZK 20,000",Personal,Brick building,,,,Good,E,,,,,,,,
705381,"CZK 13,000",50.05714,14.48601,"Na Vinobraní, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Partially furnished,1,No,No,Yes,Yes,Yes,Yes,No,07. 02. 2022,438,"1,342",418,739,776,839,"1,331",606,710,,"CZK 13,000",Personal,Prefab concrete building,,,Raised ground floor,Excellent,G,,,,,,,,
21724,"CZK 7,000",50.011531,14.385727,"Starochuchelská, Prague - Velká Chuchle",Small studio,21 m²,CZK 600,Unfurnished,3,No,No,No,No,No,No,No,,44,103,57,331,525,,,,,,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,,
680049,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,3,No,No,No,No,No,Yes,No,11. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
700159,"CZK 38,189",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",5 bedroom,125 m²,"CZK 12,729",Furnished,4,Yes,No,No,No,No,Yes,Yes,11. 02. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,
703938,"CZK 18,750",50.0716124,14.4594622,"Slovinská, Prague - Vršovice",1 bedroom with open-plan kitchen,56 m²,"CZK 6,250",Furnished,5,Yes,No,No,No,No,Yes,No,14. 03. 2022,152,674,40,445,81,448,262,312,748,277,,,,,,,,,,,,,,,,
705377,"CZK 18,000",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,44 m²,"CZK 3,500",Furnished,,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,"CZK 18,000",Personal,Brick building,,District heating,Middle floor,Excellent,C,,,,,,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,33 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,"CZK 34,000",Personal,Brick building,,,,New build,B,,,,,,,,
705375,"CZK 15,000",50.13315,14.40527,"Dolákova, Prague - Bohnice",3 bedroom,77 m²,"CZK 4,600",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,476,"1,414",528,"1,344",603,"1,411",212,872,687,,"CZK 30,000",Personal,Prefab concrete building,,District heating,,Excellent,G,,,Bathroom unit,,,,,
704720,"CZK 23,000",50.04464,14.51424,Prague - Hostivař,2 bedroom with open-plan kitchen,102 m²,"CZK 7,000",Furnished,1,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,191,344,361,350,"1,138",490,"1,267",121,,,,Personal,Brick building,Premium materials and solutions,Central heating,,Excellent,B,1 to 10 years years,,,,,,,
704721,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,33 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,"CZK 34,000",Personal,Brick building,,,,New build,B,,,,,,,,
705373,"CZK 19,900",50.10433,14.55168,"Slévačská, Prague - Hloubětín",2 bedroom with open-plan kitchen,74 m²,"CZK 4,500",Partially furnished,4,No,No,No,Yes,Yes,Yes,No,07. 02. 2022,250,694,385,"1,211",225,604,296,"1,078",824,250,"CZK 20,000",Personal,Brick building,,Gas boiler,Top floor,New build,C,1 to 10 years years,,,,,,,
705374,"CZK 14,900",50.03673,14.56318,"Rezlerova, Prague - Petrovice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,200",Partially furnished,7,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,164,648,239,573,546,509,379,674,574,129,"CZK 45,000",Personal,Prefab concrete building,,,,Excellent,C,,,,,,,,
705371,"CZK 15,000",50.13289,14.50691,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,58 m²,"CZK 3,700",Furnished,4,No,No,No,Yes,Yes,Yes,No,14. 02. 2022,188,"1,146",308,470,487,624,402,215,307,472,"CZK 30,000",Personal,Brick building,,,,New build,G,,,,,,,,
705367,"CZK 29,000",50.0697,14.47606,"Karpatská, Prague - Vršovice",2 bedroom with open-plan kitchen,75 m²,"CZK 4,500",Furnished,7,No,No,No,No,No,Yes,No,01. 03. 2022,161,294,158,330,141,342,171,65,156,109,"CZK 50,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Top floor,Excellent,G,1 to 10 years years,,,,,,,
488832,"CZK 11,000",50.0576298,14.2845344,"Sazovická, Prague - Zličín",Studio,40 m²,"CZK 3,280",Partially furnished,1,No,No,No,No,No,No,No,,214,"1,023",643,572,778,697,167,919,208,,"CZK 20,000",Personal,Brick building,,,,,A,,,,,,,,
705370,"CZK 20,000",50.10161,14.44574,"Stupkova, Prague - Holešovice",1 bedroom with open-plan kitchen,54 m²,"CZK 3,000",Furnished,5,Yes,No,No,No,No,Yes,No,06. 02. 2022,339,377,154,563,192,284,277,429,738,236,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
690722,"CZK 65,475",50.0817698,14.4068623,"Všehrdova, Prague - Malá Strana",2 bedroom with open-plan kitchen,77 m²,"CZK 21,825",Furnished,2,Yes,No,No,No,No,Yes,Yes,11. 02. 2022,127,322,219,536,76,333,171,448,336,251,,,,,,,,,,,,,,,,
690504,"CZK 19,425",50.084008861001,14.414631128311,"Boršov, Prague - Staré Město",Studio,25 m²,"CZK 6,475",Furnished,2,No,No,No,No,No,No,No,11. 02. 2022,151,761,53,417,7,404,559,561,517,251,,,,,,,,,,,,,,,,
680046,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",2 bedroom,46 m²,"CZK 12,000",Furnished,5,No,No,No,No,No,Yes,No,11. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
696995,"CZK 41,250",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,80 m²,"CZK 13,750",Furnished,6,No,Yes,No,No,No,Yes,No,11. 02. 2022,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,,,,,
680004,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 15,750",Furnished,4,Yes,No,No,No,No,Yes,Yes,11. 02. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,
680053,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,45 m²,"CZK 12,000",Furnished,2,No,No,No,No,No,Yes,No,11. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
680003,"CZK 60,000",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 20,000",Furnished,4,No,No,No,No,No,Yes,Yes,11. 02. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,
695133,"CZK 10,000",50.10577,14.54779,"Rochovská, Prague - Hloubětín",Studio,30 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,Yes,Yes,No,13. 02. 2022,119,828,283,860,470,914,291,585,962,221,"CZK 20,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,G,1 to 10 years years,,Overall,,,,,
705362,"CZK 15,000",50.10341,14.51085,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,No,No,No,01. 03. 2022,344,162,"1,197",617,893,"1,249",972,45,,,"CZK 20,000",Personal,Brick building,,,,New build,C,,,,,,,,
704725,"CZK 14,000",50.0878218,14.4882049,Prague - Žižkov,2 bedroom,45 m²,"CZK 2,500",Partially furnished,5,No,No,No,No,No,Yes,No,09. 02. 2022,176,696,214,581,272,628,448,404,349,457,"CZK 16,500",Cooperative,Prefab concrete building,Standard materials and solutions,Central heating,Middle floor,Excellent,,10 to 30 years years,,Interior,,,,,
705357,"CZK 18,800",50.08633,14.34324,"Ulrychova, Prague - Břevnov",2 bedroom,55 m²,CZK 1,Furnished,1,Yes,No,No,No,No,No,No,01. 03. 2022,177,667,324,392,190,409,175,303,760,164,"CZK 18,800",Cooperative,Prefab concrete building,,,,Excellent,C,,,,,,,,
704704,"CZK 33,000",50.10545,14.46595,"Menclova, Prague - Libeň",2 bedroom with open-plan kitchen,86 m²,"CZK 6,100",Furnished,3,No,Yes,No,No,No,Yes,Yes,01. 04. 2022,392,"1,103",544,666,320,515,786,"1,166",541,483,"CZK 50,000",Personal,Other,,,,New build,B,,,,,,,,
704707,"CZK 15,000",50.06597,14.49684,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,53 m²,"CZK 3,500",Partially furnished,5,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,162,159,"1,182",251,525,370,326,898,414,,"CZK 30,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
705355,"CZK 15,000",50.15571,14.51495,"Tryskovická, Prague - Čakovice",1 bedroom with open-plan kitchen,65 m²,"CZK 5,105",Partially furnished,2,Yes,No,No,No,No,Yes,No,04. 04. 2022,600,"1,041",284,213,"1,046",995,160,192,,,"CZK 20,105",Personal,Brick building,,,,Excellent,B,,,,,,,,
705353,"CZK 13,000",50.14219,14.52242,"Hlučkova, Prague - Letňany",Studio,36 m²,"CZK 3,300",Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,594,949,"1,278",226,"1,073","1,349","1,196",884,189,,"CZK 20,000",Personal,Brick building,,,,New build,A,,,,,,,,
225723,"CZK 10,000",50.0703641,14.4430663,"U Havlíčkových sadů, Prague - Vinohrady",1 bedroom,45 m²,CZK 500,Partially furnished,,No,No,No,No,No,No,No,,422,665,133,773,196,739,514,183,619,196,"CZK 20,000",Personal,Brick building,Standard materials and solutions,Gas boiler,,,,,,Interior,,,,,
705180,"CZK 16,000",50.08607,14.37304,"Nad Kajetánkou, Prague - Břevnov",2 bedroom,52 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,No,No,04. 02. 2022,104,785,407,597,182,299,401,322,605,450,"CZK 32,000",Personal,Brick building,,,,Good,G,,,,,,,,
705119,"CZK 29,500",50.099856,14.4351456,Prague - Holešovice,2 bedroom with open-plan kitchen,90 m²,"CZK 2,500",Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,180,995,110,191,93,200,88,"1,407",450,695,"CZK 29,500",Personal,Brick building,Premium materials and solutions,,Middle floor,Excellent,C,1 to 10 years years,,,,,,,
705347,"CZK 14,700",50.03573,14.33103,"Nad Dalejským údolím, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 5,080",Partially furnished,1,No,Yes,Yes,Yes,No,No,Yes,16. 03. 2022,439,843,525,"1,207",301,802,537,693,707,109,"CZK 14,700",Personal,Brick building,,,,Excellent,C,,,,,,,,
705346,"CZK 11,500",50.03182,14.39323,"Lumiérů, Prague - Hlubočepy",1 bedroom,37 m²,"CZK 3,900",Furnished,3,No,No,No,No,No,No,No,07. 02. 2022,90,"1,440",754,"1,347",208,"1,406",101,,,,"CZK 15,000",Cooperative,Brick building,,,,Excellent,G,,,,,,,,
495644,"CZK 12,000",50.0296532,14.449589,"Štúrova, Prague - Krč",Small studio,24 m²,"CZK 2,000",Partially furnished,3,No,No,Yes,No,No,No,Yes,01. 03. 2022,312,"1,483",0,0,761,"1,031","1,357",748,569,,"CZK 15,000",Personal,Prefab concrete building,Premium materials and solutions,,,,C,,,,,,,,
690495,"CZK 31,875",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,72 m²,"CZK 10,625",Furnished,5,No,No,No,No,No,Yes,No,14. 03. 2022,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,,,,,
694839,"CZK 36,000",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",1 bedroom with open-plan kitchen,62 m²,"CZK 12,000",Furnished,4,Yes,No,No,No,No,Yes,Yes,11. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
697991,"CZK 20,306",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,38 m²,"CZK 6,769",Furnished,2,No,No,No,No,No,No,No,11. 02. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
704392,"CZK 17,000",50.08181,14.45783,"Sudoměřská, Prague - Žižkov",3 bedroom,70 m²,"CZK 3,550",Partially furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,137,469,115,130,99,678,246,71,400,354,"CZK 17,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
367572,"CZK 15,100",50.0987306,14.4286503,"Letohradská, Prague - Holešovice",1 bedroom,44 m²,"CZK 2,850",Partially furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,256,535,159,206,126,211,170,"1,356",214,282,"CZK 17,950",Personal,Brick building,Standard materials and solutions,Gas boiler,Middle floor,Excellent,,,,,,,,,
636623,"CZK 16,000",50.06054,14.441286,"Na Květnici, Prague - Nusle",1 bedroom with open-plan kitchen,49 m²,"CZK 2,600",Furnished,3,No,No,Yes,No,Yes,No,No,01. 04. 2022,348,763,356,468,243,491,510,897,243,323,"CZK 32,000",Personal,Brick building,Standard materials and solutions,,Middle floor,Excellent,D,1 to 10 years years,,Interior,,,,,
654437,"CZK 14,500",50.07342,14.39577,"Kmochova, Prague - Smíchov",1 bedroom with open-plan kitchen,37 m²,"CZK 1,805",Partially furnished,1,No,No,Yes,No,No,Yes,No,06. 02. 2022,169,811,143,502,32,593,88,"1,110",859,351,"CZK 29,000",Personal,Brick building,Premium materials and solutions,Central heating,,New build,G,1 to 10 years years,,Overall,,,,,
705337,"CZK 12,000",50.05494,14.44066,"Spolupráce, Prague - Nusle",1 bedroom,38 m²,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,06. 02. 2022,167,"1,117",306,552,156,501,445,319,728,303,"CZK 20,000",Personal,Brick building,,,,Good,G,,,,,,,,
490285,"CZK 15,000",50.1342971,14.3765903,"Stehlíkova, Prague - Suchdol",1 bedroom with open-plan kitchen,47 m²,"CZK 4,700",Furnished,1,Yes,No,No,No,No,No,No,,134,427,144,336,145,409,"1,051",417,723,490,"CZK 13,000",Personal,Prefab concrete building,,,,,C,,,,,,,,
691651,"CZK 25,000",50.0890685,14.4651147,"Roháčova, Prague - Žižkov",2 bedroom,69 m²,"CZK 2,000",Unfurnished,2,Yes,No,Yes,No,No,Yes,No,14. 02. 2022,220,676,147,93,19,297,599,595,541,242,"CZK 50,000",Cooperative,Brick building,Premium materials and solutions,Gas boiler,Middle floor,Excellent,G,over 50 years years,80 m²,Interior,,,,,
451745,"CZK 10,800",50.066691,14.486618,"Krátká, Prague - Strašnice",Studio,31 m²,"CZK 2,300",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,476,"1,140",711,892,636,870,833,"1,084",538,531,"CZK 10,800",Personal,Brick building,,Central heating,Middle floor,Excellent,D,,,Overall,,,,,
679948,"CZK 18,428",50.0830187,14.4654473,"Olšanská, Prague - Žižkov",Studio,30 m²,"CZK 6,142",Furnished,3,No,No,No,No,No,No,Yes,24. 02. 2022,99,368,492,556,426,352,496,585,430,491,,,,,,,,,,,,,,,,
705336,"CZK 20,000",50.06505,14.55267,"Františka Jansy, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,01. 03. 2022,178,872,476,395,647,"1,173",837,72,,,"CZK 20,000",Cooperative,Brick building,Standard materials and solutions,District heating,Middle floor,New build,B,1 to 10 years years,,,,,,,
538394,"CZK 20,000",50.1560751,14.522333,"Schoellerova, Prague - Čakovice",2 bedroom with open-plan kitchen,79 m²,"CZK 5,120",Furnished,1,Yes,No,No,No,No,No,No,11. 04. 2022,108,536,169,409,"1,120",561,335,232,,,"CZK 25,000",Personal,Brick building,Premium materials and solutions,,Attic,,,1 to 10 years years,,Interior,,,,,
705335,"CZK 18,000",50.08962,14.46521,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,139,750,163,51,36,309,640,670,545,200,"CZK 10,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
423801,"CZK 16,500",50.0987807,14.395203,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Furnished,5,No,No,No,No,No,No,No,01. 09. 2020,71,69,166,157,84,176,598,362,374,189,"CZK 35,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Top floor,,D,1 to 10 years years,,Interior,,,,,
596394,"CZK 17,000",50.090939,14.473455,"Viklefova, Prague - Žižkov",1 bedroom with open-plan kitchen,71 m²,"CZK 1,700",Furnished,5,No,No,Yes,No,No,Yes,No,02. 03. 2022,130,"1,087",136,194,59,42,253,407,293,356,"CZK 34,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Top floor,Excellent,G,10 to 30 years years,,Overall,,,,,
