Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Floor space,Fully furnished,Condition,Ownership,Heating,Balcony,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,EPC,Enclosed balcony,Cellar,Reconstruction,Designe,New-build,Parking,Domácí mazlíčci vítáni,Age,Garage,Terrace,Administrative fee
"CZK 18,285","CZK 4,100","CZK 36,570",688096,Studio,9/19/2022,4,Brick,27 m²,Fully furnished,Very good,Personal,,,1.0,282.53,471.09,253.69,175.41,29.12,259.96,353.34,531.47,169.48,322.7,"Čelakovského sady, Prague - Nové Město",50.07758,14.42989,G,,,Complete,Luxurious,,,,Up to 10 years,,,
"CZK 19,000","CZK 1,500","CZK 38,000",633891,2 bedroom,11/1/2022,9,Brick,62 m²,Partly,Very good,Personal,Central,1.0,1.0,224.41,1183.29,348.35,1221.67,567.86,367.53,1422.99,603.12,1197.17,92.39,"V Dolině, Prague - Michle",50.058705,14.469281,G,1.0,1.0,,Standard,,,,30 - 50 years,1.0,,
"CZK 17,500","CZK 3,500","CZK 35,000",735574,Studio,9/8/2022,2,Brick,42 m²,Fully furnished,New-build,,,1.0,1.0,225.65,1912.7,1075.38,1671.57,442.3,1319.22,767.02,1380.36,1360.16,689.15,Prague - Modřany,50.01262,14.40006,B,,1.0,,,1.0,,,,,,
"CZK 16,000","CZK 4,000","CZK 16,000",735568,2+kk,9/8/2022,7,Prefab concrete,43 m²,Fully furnished,Very good,,,,1.0,421.8,467.0,477.27,465.81,451.06,471.04,946.44,886.09,721.08,438.89,Prague - Hostivař,50.05468,14.5162,G,,1.0,,,,1.0,,,,,
"CZK 13,000","CZK 3,700","CZK 26,000",541238,Studio,10/1/2022,6,Brick,27 m²,Partly,Very good,Personal,,,1.0,85.21,560.98,14.88,551.17,98.54,690.21,231.73,215.69,227.14,216.17,"Francouzská, Prague - Vinohrady",50.0719134,14.4459199,,,,,,,,,,,,
"CZK 21,000","CZK 4,000",CZK 0,740148,Studio,9/13/2022,3,Brick,29 m²,Fully furnished,New-build,,Electric boiler,,,81.7,318.33,56.85,540.81,73.4,434.01,143.43,179.55,689.32,502.13,Prague - Vinohrady,50.07329,14.43979,G,,,,,1.0,,,Up to 10 years,,,
"CZK 24,000",CZK 115,"CZK 75,000",740125,2+kk,9/23/2022,1,Brick,75 m²,Fully furnished,Very good,Personal,Distance,,1.0,158.33,979.99,325.26,907.87,442.93,579.1,220.8,325.99,759.32,80.7,Prague - Prosek,50.11827,14.48981,B,,1.0,,Luxurious,1.0,1.0,,Up to 10 years,1.0,1.0,
"CZK 14,000",CZK 0,CZK 0,740146,2+kk,10/1/2022,3,Brick,47 m²,Partly,Very good,,,,,38.34,697.03,160.39,207.72,94.5,215.89,325.01,631.55,881.49,406.16,Prague - Kobylisy,50.12288,14.45318,G,,1.0,,,,,1.0,,,1.0,
"CZK 17,500","CZK 2,200","CZK 35,000",740150,1 bedroom,10/3/2022,2,Brick,63 m²,Partly,Very good,,,,1.0,263.67,565.81,51.73,229.96,25.33,237.4,260.85,599.57,385.61,505.66,Prague - Nové Město,50.07946,14.42719,G,,,,,,,,,,,
"CZK 18,000","CZK 6,000","CZK 20,000",740139,3+1,10/2/2022,2,Brick,77 m²,Partly,Very good,,,,,562.58,552.41,596.44,2498.7,470.12,724.48,760.66,2487.16,1235.39,164.46,Prague - Nebušice,50.10792,14.32317,G,,,,,,,,,,1.0,
"CZK 12,000","CZK 2,000","CZK 24,000",374160,Small studio,8/1/2022,2,Brick,27 m²,Partly,Very good,Personal,,,,271.98,1.82,477.93,1716.85,221.15,1220.11,364.79,264.89,625.35,340.74,"Parléřova, Prague - Střešovice",50.0882217,14.383877,,,,,,,,1.0,Up to 10 years,,1.0,
"CZK 14,500","CZK 3,500","CZK 18,000",11641,2+kk,10/1/2022,5,Other,46 m²,Partly,Very good,Other,,,,204.05,530.01,158.8,868.48,183.87,526.71,292.86,444.17,212.94,92.92,"Přecechtělova, Prague - Stodůlky",50.0368598,14.337017,,,,,,,,,,,,
"CZK 32,000","CZK 6,000","CZK 50,000",628613,3+1,9/1/2022,1,Brick,89 m²,Fully furnished,Very good,Personal,Electric boiler,,1.0,167.95,912.97,160.16,349.44,164.94,418.89,576.42,448.95,290.35,341.84,"Slavojova, Prague - Nusle",50.064215,14.424948,G,,,Complete,Standard,,,,30 - 50 years,,,
"CZK 13,700","CZK 2,400","CZK 30,000",643640,Studio,9/20/2022,2,Brick,41 m²,Fully furnished,New-build,Personal,Gas boiler,,1.0,249.79,1708.58,113.54,1390.67,390.06,1029.9,1070.5,905.99,153.29,209.21,"U Pekařky, Prague - Libeň",50.114484,14.479922,C,,1.0,Complete,Luxurious,1.0,1.0,,Up to 10 years,1.0,,
"CZK 15,580","CZK 1,440","CZK 26,000",577869,2+kk,9/19/2022,4,Brick,42 m²,Partly,Very good,Personal,Gas boiler,,,232.54,712.2,301.69,1009.67,252.03,393.41,334.16,610.2,900.51,339.38,"Vrchlického, Prague - Košíře",50.0703151,14.3848167,G,,1.0,Complete,Standard,,,,,,,
"CZK 25,000","CZK 6,800","CZK 50,000",564750,2+kk,10/1/2022,2,Brick,83 m²,Unfurnished,New-build,Personal,Central,,1.0,94.12,1035.27,410.95,880.05,369.07,634.38,296.02,245.35,845.01,41.97,"Valečovská, Prague - Prosek",50.1176567,14.4904889,,,,,Luxurious,1.0,,,Up to 10 years,1.0,,
"CZK 19,900","CZK 2,800","CZK 39,800",683271,3+1,10/1/2022,3,Prefab concrete,65 m²,Partly,Very good,Personal,Central,,1.0,177.5,128.51,41.35,121.16,142.45,102.21,477.18,544.74,540.92,75.86,"Jílovská, Prague - Lhotka",50.02401,14.43294,G,1.0,1.0,,Standard,,,1.0,,,,
"CZK 15,000","CZK 3,500","CZK 30,000",361151,Studio,9/15/2022,4,Brick,32 m²,Partly,,Personal,,1.0,1.0,215.32,438.18,296.02,743.11,644.93,658.37,353.14,432.92,563.02,240.72,"Nad přehradou, Prague - Horní Měcholupy",50.042408,14.5513031,B,,,,,,1.0,,Up to 10 years,,,
"CZK 19,000","CZK 7,000","CZK 40,000",717074,3+kk,7/17/2022,4,Prefab concrete,70 m²,Partly,Very good,Personal,Distance,,1.0,308.56,1634.51,436.46,1306.85,349.52,524.17,348.51,340.78,1137.55,177.49,"Nedvězská, Prague - Strašnice",50.06891,14.50447,G,,,,Standard,,,,10 to 30 years,,,
"CZK 14,000","CZK 5,000","CZK 24,000",739857,2+kk,10/1/2022,1,Prefab concrete,45 m²,Partly,Very good,,,,1.0,429.33,534.68,324.57,678.96,356.22,304.44,802.95,398.09,470.61,168.39,Prague - Chodov,50.027,14.48908,G,,1.0,,,,,1.0,,,,
"CZK 13,600","CZK 4,000","CZK 36,000",509706,2+kk,10/1/2022,5,Prefab concrete,44 m²,Partly,,Personal,Central,,1.0,232.66,691.04,252.66,1520.0,426.73,381.53,707.27,420.94,767.02,179.28,Prague - Kamýk,50.0156196,14.4454164,D,,,Exterior,,,,,,,,
"CZK 13,000","CZK 3,500","CZK 16,500",189770,2+kk,11/1/2022,3,Prefab concrete,41 m²,Partly,Very good,Personal,Distance,,1.0,106.5,524.73,58.79,291.75,139.31,410.38,738.89,329.25,561.23,186.21,"Vikova, Prague - Krč",50.0412387,14.4375439,D,,,Complete,Standard,,,,30 - 50 years,,,
"CZK 18,000",CZK 0,"CZK 22,000",739599,3+kk,10/1/2022,2,Brick,60 m²,Partly,Good,Cooperative,Central,,,292.41,506.43,376.44,451.06,128.33,1515.53,214.91,782.66,1248.42,275.58,Prague - Záběhlice,50.04634,14.49227,G,,,,,,,,30 - 50 years,,,
"CZK 17,000","CZK 5,000","CZK 34,000",730297,Studio,9/1/2022,5,Low-energy,38 m²,Fully furnished,Very good,,,1.0,1.0,280.58,594.53,280.71,334.69,330.61,408.9,573.31,547.03,561.08,221.57,Prague - Strašnice,50.07897,14.48762,C,,,,,,1.0,,,,,
"CZK 16,000","CZK 5,000","CZK 21,000",739592,2+kk,9/13/2022,2,Brick,54 m²,Fully furnished,Very good,,,,,325.81,475.58,119.88,333.54,93.48,290.59,208.75,517.96,627.14,299.3,Prague - Krč,50.04613,14.44293,B,1.0,1.0,,,,,,,,,
"CZK 39,000","CZK 7,060","CZK 29,000",599969,2+kk,9/15/2022,2,Brick,70 m²,Fully furnished,New-build,Personal,Gas boiler,1.0,1.0,77.13,250.7,147.09,542.62,38.78,590.26,187.21,518.82,358.39,313.11,"Šeříková, Prague - Malá Strana",50.081584,14.406318,G,,,Complete,Luxurious,1.0,,,Up to 10 years,,1.0,
"CZK 13,000","CZK 2,200","CZK 15,000",523224,Studio,9/8/2022,4,Other,36 m²,Fully furnished,,Personal,Central,,1.0,408.63,1641.92,476.67,1413.35,555.89,1577.93,1319.91,1526.82,648.08,209.06,"Kolbenova, Prague - Vysočany",50.111912452778,14.513683039148,B,1.0,,,,1.0,,,,,,
"CZK 20,000","CZK 6,500","CZK 45,000",531164,2+kk,10/1/2022,4,Brick,61 m²,Partly,New-build,Personal,,1.0,1.0,362.37,1757.6,48.17,1386.97,502.63,984.94,979.72,829.72,93.77,220.29,"Nad Bání, Prague - Libeň",50.1154659,14.4798462,B,,1.0,,,1.0,1.0,,Up to 10 years,1.0,,
"CZK 18,000","CZK 6,000","CZK 20,000",617313,3+1,10/1/2022,2,Prefab concrete,75 m²,Partly,Good,Personal,Central,,,217.79,769.38,234.37,530.41,302.17,444.7,355.22,169.49,607.25,16.23,"Černockého, Prague - Chodov",50.0292,14.523939,B,1.0,,Exterior,Standard,,,,30 - 50 years,,,
"CZK 14,500","CZK 4,500","CZK 19,000",480081,2+kk,10/1/2022,2,Brick,57 m²,Partly,New-build,Personal,Central,1.0,1.0,239.44,1017.27,104.44,942.37,541.16,389.02,516.83,393.42,1072.46,77.74,"Makedonská, Prague - Střížkov",50.129613,14.4929063,B,,,,Standard,1.0,,,Up to 10 years,,,
"CZK 17,500","CZK 3,900","CZK 36,000",607379,Studio,9/15/2022,2,Brick,24 m²,Fully furnished,Very good,Personal,Central,,1.0,148.83,419.07,71.5,195.07,56.82,331.69,329.58,642.28,911.37,462.1,"Gorazdova, Prague - Nové Město",50.074462,14.414953,E,,,Complete,Standard,,,,Up to 10 years,,,
"CZK 11,000","CZK 2,400",CZK 0,291697,2+kk,9/13/2022,1,Brick,32 m²,Fully furnished,,Personal,,,,205.58,1108.24,482.01,1081.9,111.62,1132.83,566.45,627.77,500.45,503.79,"Hornoměcholupská, Prague - Hostivař",50.0517467,14.5312487,,,,,,,,,,,,
"CZK 19,000","CZK 5,120","CZK 38,000",652836,Studio,10/1/2022,2,Brick,59 m²,Fully furnished,New-build,Personal,Distance,1.0,1.0,62.53,1099.2,686.55,791.19,452.69,772.93,906.21,844.17,329.03,496.04,"Radičova, Prague - Břevnov",50.08058,14.3746,A,,1.0,,Luxurious,1.0,1.0,,Up to 10 years,1.0,1.0,
"CZK 39,500","CZK 4,000","CZK 79,000",612035,3+1,10/1/2022,4,Brick,95 m²,Fully furnished,Very good,Personal,Gas boiler,1.0,1.0,241.15,198.45,145.7,539.73,28.01,386.45,150.23,164.2,896.88,670.28,"Záhřebská, Prague - Vinohrady",50.072345,14.437588,E,,,Complete,Standard,,,,Over 50 years,,,
"CZK 13,500","CZK 4,000","CZK 24,999",524061,Small studio,9/30/2022,2,Brick,24 m²,Fully furnished,,Personal,Electric boiler,,,91.78,580.81,32.71,585.83,4.83,464.23,508.34,544.94,531.96,283.89,"Michelská, Prague - Michle",50.050462,14.4588805,D,,,Interior,,,,,Up to 10 years,,,
"CZK 20,103","CZK 2,097","CZK 40,000",732299,2+kk,10/1/2022,5,Brick,64 m²,Partly,New-build,,,1.0,1.0,121.07,514.35,0.41,175.09,21.51,296.98,441.48,400.59,261.11,376.14,Prague - Holešovice,50.10249,14.4527,G,,1.0,,,1.0,1.0,,,,,
"CZK 17,000","CZK 2,663","CZK 34,000",520762,Studio,10/1/2022,6,Brick,33 m²,Partly,,Personal,,,1.0,454.04,809.88,434.66,484.42,353.37,771.43,492.68,609.29,683.92,296.54,"Freyova, Prague - Vysočany",50.1053168,14.5019662,B,,,,,1.0,1.0,,,,,
"CZK 18,000","CZK 4,000","CZK 18,000",303914,2+kk,10/1/2022,12,Brick,43 m²,Partly,New-build,Personal,Central,,1.0,468.22,728.65,448.84,403.19,272.14,690.2,506.86,384.18,655.25,215.31,"Freyova, Prague - Vysočany",50.10547599,14.5020472394,,,1.0,,Standard,1.0,1.0,,Up to 10 years,,,
"CZK 11,500","CZK 3,000","CZK 29,000",694057,Small studio,9/13/2022,3,Brick,35 m²,Partly,Good,Personal,,,1.0,30.15,606.25,417.88,138.81,109.0,176.09,318.33,806.62,770.13,315.87,"Stroupežnického, Prague - Smíchov",50.0718592,14.4026525,D,,,,,,,1.0,,,,
"CZK 12,000","CZK 3,000","CZK 12,000",736087,Studio,9/10/2022,1,Brick,26 m²,Fully furnished,Very good,,Electric boiler,,,107.24,1090.96,310.0,747.62,287.97,705.42,484.33,458.93,687.76,203.17,Prague - Nusle,50.05744,14.44172,G,,,,Standard,,,1.0,,,,
"CZK 18,000","CZK 4,000","CZK 40,000",738062,2+kk,9/12/2022,4,Brick,53 m²,Fully furnished,Very good,,,,,140.43,192.7,275.57,462.44,229.16,261.26,120.24,96.33,534.26,253.95,Prague - Břevnov,50.08823,14.34953,G,,1.0,,,,,,,,,
"CZK 22,400","CZK 3,500",CZK 0,645615,2+kk,12/1/2022,4,Brick,61 m²,Partly,New-build,Personal,Central,1.0,1.0,102.61,622.8,256.57,411.93,239.04,483.21,237.09,56.91,551.32,311.03,"Ambrožova, Prague - Žižkov",50.087815,14.472505,B,,1.0,Complete,Luxurious,1.0,1.0,,Up to 10 years,,1.0,
"CZK 12,000","CZK 3,000","CZK 25,000",725587,Studio,9/18/2022,,Brick,33 m²,Partly,Very good,,,,,817.84,1330.16,1030.06,1156.88,691.6,1186.71,1014.98,1019.92,1014.62,670.9,Prague - Vokovice,50.10321,14.35191,G,,,,,,,,,,1.0,
"CZK 22,000","CZK 6,000","CZK 40,000",735470,3+kk,10/17/2022,3,Prefab concrete,74 m²,Partly,Very good,,,1.0,1.0,405.96,554.48,127.21,416.85,404.22,445.92,164.65,727.62,580.02,145.17,Prague - Modřany,50.00835,14.41991,G,,1.0,,,,,,,,,
"CZK 18,000","CZK 3,500","CZK 18,000",734031,Studio,10/1/2022,,Brick,34 m²,Fully furnished,Very good,Personal,Central,,,249.44,775.46,296.54,454.56,346.44,471.4,754.24,623.73,388.52,189.67,Prague - Strašnice,50.07918,14.48536,G,,,,Standard,,,,10 to 30 years,,1.0,
"CZK 13,500","CZK 2,800","CZK 16,300",524929,Studio,9/1/2018,1,Brick,32 m²,Fully furnished,,Personal,,1.0,,321.01,3235.79,590.23,3591.25,347.74,2875.71,2207.72,2716.78,2751.33,367.32,"Kestřanská, Prague - Cholupice",49.9887823,14.4454149,,,,,,,,1.0,,,,
"CZK 16,500","CZK 3,331","CZK 30,000",492630,2+kk,10/1/2022,2,Brick,53 m²,Fully furnished,,Personal,,,1.0,355.4,903.76,583.42,1031.58,338.62,863.49,598.27,754.11,532.05,81.03,"Karla Kryla, Prague - Stodůlky",50.0368204,14.330625,,1.0,1.0,,,,,,,,,
"CZK 20,500",CZK 880,"CZK 20,500",381587,2 bedroom,9/12/2022,3,Brick,90 m²,Unfurnished,,Personal,,,,72.57,89.05,84.69,56.33,4.22,136.59,320.86,798.22,409.8,337.3,"Šmeralova, Prague - Bubeneč",50.1002722,14.4225082,,,,,,,,,,,,
"CZK 18,200","CZK 1,800","CZK 40,000",632473,Studio,10/1/2022,1,Brick,43 m²,Fully furnished,Very good,Personal,Electric boiler,,1.0,294.94,409.3,45.18,338.8,178.53,254.54,193.85,710.73,84.22,381.6,"U Studánky, Prague - Bubeneč",50.102025,14.425824,A,,,Complete,Luxurious,,,,Up to 10 years,,,
"CZK 28,400","CZK 6,000","CZK 50,000",737804,3+kk,10/1/2022,5,Brick,91 m²,Fully furnished,Very good,Personal,Central,1.0,1.0,411.66,1945.02,535.38,1619.56,1273.47,741.19,1073.41,1354.32,1057.83,53.96,Prague - Vysočany,50.10469,14.51504,B,1.0,1.0,,Standard,1.0,1.0,,Up to 10 years,,,
"CZK 12,000","CZK 3,000","CZK 15,000",737802,2+kk,9/19/2022,3,Prefab concrete,44 m²,Partly,Good,,,,1.0,372.24,595.96,363.77,889.08,667.91,825.75,526.91,608.99,598.11,44.36,Prague - Horní Měcholupy,50.04313,14.55293,E,,1.0,,,,,,,,,
"CZK 11,990","CZK 1,759","CZK 13,749",737803,Studio,9/18/2022,5,Other,38 m²,Fully furnished,New-build,Personal,,1.0,1.0,239.9,898.28,492.58,763.17,617.18,354.86,455.88,556.66,1256.24,365.57,"Modenská, Prague - Horní Měcholupy",50.04008111111,14.56814888888,B,,1.0,,,1.0,1.0,,,,,"CZK 13,749"
"CZK 30,000","CZK 6,000","CZK 60,000",729867,3+kk,9/1/2022,3,Brick,86 m²,Partly,New-build,,Central,1.0,1.0,619.74,957.8,1278.08,1960.39,141.51,1073.98,1363.22,1191.22,343.89,293.25,Prague - Letňany,50.14159,14.52344,B,,,,,,,,Up to 10 years,1.0,,
"CZK 16,000","CZK 4,000","CZK 20,000",735075,2+kk,9/12/2022,1,Brick,41 m²,Partly,Good,,,,,370.75,1265.27,341.98,843.86,320.29,1025.67,1000.01,218.25,1013.68,332.92,Prague - Dejvice,50.09786,14.37792,G,,,,,,,,,,,
"CZK 15,500","CZK 4,000","CZK 20,000",735446,Studio,9/7/2022,3,Other,23 m²,Fully furnished,New-build,Personal,Central,,1.0,51.7,1483.2,433.92,1157.74,558.05,744.26,305.46,1138.73,1422.98,612.08,Prague - Vysočany,50.103156,14.5190992,G,,,Complete,Luxurious,1.0,,,Up to 10 years,,1.0,
"CZK 17,900","CZK 1,100","CZK 25,000",682818,2+kk,10/1/2022,1,Brick,48 m²,Partly,Very good,Personal,,1.0,1.0,17.57,739.23,73.61,650.68,225.68,691.96,414.44,312.88,539.86,293.39,"28. pluku, Prague - Vršovice",50.07087,14.46352,G,,,,,,,,,,,
"CZK 12,000","CZK 2,000","CZK 20,000",729672,Studio,9/22/2022,5,Other,21 m²,Partly,Very good,,Electric boiler,1.0,,124.98,538.05,121.55,184.75,182.23,558.84,300.08,228.47,431.04,520.36,"Husinecká, Prague - Žižkov",50.085698,14.4449948,C,,,,,,,,,,,
"CZK 13,950","CZK 3,000","CZK 28,000",731066,Studio,9/1/2022,4,Brick,30 m²,Partly,Very good,,,,1.0,183.47,1118.41,6.3,558.83,121.16,424.75,123.63,355.68,284.69,98.26,Prague - Libeň,50.10608,14.4905,C,,,,,,,,,,,
"CZK 16,000","CZK 1,000","CZK 32,000",731534,1 bedroom,9/15/2022,4,Brick,46 m²,Partly,Very good,,,,1.0,322.68,961.45,241.53,635.99,345.47,659.58,372.47,616.98,945.84,448.11,Prague - Vysočany,50.10386,14.50184,G,,1.0,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 25,000",736774,2 bedroom,10/1/2022,4,Prefab concrete,59 m²,Fully furnished,Very good,,,,1.0,160.51,891.21,172.92,1260.14,211.56,233.02,511.7,375.22,911.85,297.92,Prague - Kamýk,50.01649,14.44124,C,,1.0,,,,1.0,,,,,
"CZK 13,500","CZK 3,000","CZK 16,500",725391,Studio,8/1/2022,2,Brick,31 m²,Partly,New-build,,,,1.0,229.9,947.02,205.09,713.91,247.68,447.39,154.37,412.65,1095.26,196.69,Prague - Modřany,50.0061,14.40679,A,,,,,1.0,,,,,,
"CZK 15,000","CZK 4,000","CZK 15,000",589495,1 bedroom,10/5/2022,5,Brick,31 m²,Fully furnished,New-build,Personal,Distance,,1.0,281.46,602.99,267.93,692.17,403.95,688.3,1195.3,523.48,1247.72,159.24,"Peroutkova, Prague - Jinonice",50.058519,14.377489,C,,,Complete,Standard,1.0,,,Up to 10 years,,,
"CZK 23,000","CZK 9,000","CZK 46,000",735408,3+1,9/7/2022,5,Brick,105 m²,Unfurnished,Very good,,,,1.0,174.31,478.5,120.42,94.53,46.33,21.42,249.47,441.3,567.11,636.54,Prague - Vinohrady,50.07382,14.43183,C,,,,,,,,,,,
"CZK 12,990",CZK 0,"CZK 5,000",681721,Small studio,9/7/2022,1,Brick,20 m²,Fully furnished,Good,Personal,Gas boiler,,,155.39,507.59,93.73,189.31,18.14,382.05,535.16,340.41,325.87,706.18,"Na Bělidle, Prague - Smíchov",50.07176,14.40601,G,,,Interior,Standard,,,,,,,
"CZK 12,500","CZK 3,000","CZK 15,500",736501,Studio,10/1/2022,7,Brick,33 m²,Fully furnished,Very good,,,1.0,1.0,454.04,809.88,434.66,484.42,353.37,771.43,492.68,609.29,683.92,296.54,Prague - Vysočany,50.10533,14.50202,B,,,,,,,,,,,
"CZK 24,000","CZK 5,200","CZK 48,000",733392,Studio,9/10/2022,3,Brick,35 m²,Fully furnished,New-build,Personal,,,1.0,130.34,674.95,328.7,662.91,182.49,531.16,929.62,307.24,572.75,335.78,Prague - Smíchov,50.06745,14.40788,B,,1.0,,,,,,,,,
"CZK 24,000","CZK 1,500","CZK 24,000",736375,3+kk,9/12/2022,3,Prefab concrete,60 m²,Partly,Very good,,,,,109.1,334.01,224.08,266.59,387.33,602.89,288.34,323.48,678.15,288.82,Prague - Háje,50.03098,14.53461,A,,,,,,,,,,,
"CZK 20,000","CZK 8,819","CZK 40,000",736368,2+kk,11/1/2022,4,Brick,90 m²,Partly,Very good,Personal,,1.0,,161.3,899.35,320.1,1764.87,3.18,853.19,435.36,1102.65,913.61,415.0,Prague - Kyje,50.10999,14.5568,A,,1.0,,,,,1.0,,1.0,1.0,
"CZK 29,690",CZK 0,"CZK 25,000",731887,2+kk,8/31/2022,2,Brick,50 m²,Fully furnished,Very good,,,,1.0,399.93,432.91,26.98,381.82,37.96,635.24,269.06,511.7,970.71,313.61,Prague - Vinohrady,50.07956,14.45426,G,,,,,,,,,,,
"CZK 19,500","CZK 1,500","CZK 20,000",736364,1 bedroom,9/12/2022,2,Prefab concrete,33 m²,Partly,Very good,,,,,316.39,1037.18,438.67,1135.95,350.35,1013.99,444.71,245.89,1993.85,180.33,Prague - Kobylisy,50.13508,14.47123,B,,1.0,,,,,1.0,,,,
"CZK 7,500","CZK 1,500","CZK 18,000",688853,Other,7/1/2022,,Brick,31 m²,Unfurnished,Very good,Personal,,,,200.57,849.52,203.4,687.9,182.43,686.24,524.74,415.67,640.86,162.21,"Bulharská, Prague - Vršovice",50.07186,14.46305,G,,,,,,,,,,,
"CZK 14,000","CZK 3,500","CZK 17,500",500196,2+kk,10/1/2022,4,Brick,47 m²,Partly,,Personal,,,,248.63,1168.93,208.62,888.88,144.29,155.85,471.33,302.49,1263.33,91.95,"Holečkova, Prague - Smíchov",50.0726461,14.3900917,C,,,,,,,,,,,
"CZK 18,000","CZK 4,000","CZK 22,000",416712,2+kk,,1,Brick,52 m²,Partly,Very good,Personal,,,,208.66,1004.29,152.28,823.14,67.65,367.15,296.52,363.58,10.17,238.32,Prague - Břevnov,50.0843838,14.3782596,B,,,,,,,,,,,
"CZK 14,000","CZK 3,500","CZK 28,000",735179,Studio,9/7/2022,3,Prefab concrete,27 m²,Fully furnished,Very good,,,1.0,1.0,335.07,589.94,203.34,490.57,272.38,255.37,249.48,103.14,1050.25,44.47,Prague - Střížkov,50.12665,14.49526,G,,1.0,,,,,,,,,
"CZK 35,900","CZK 6,000",CZK 0,714313,2+kk,10/2/2022,2,Brick,54 m²,Fully furnished,New-build,Personal,Central,,1.0,272.02,210.14,23.15,386.93,95.61,262.55,143.76,286.0,485.98,170.46,"Kollárova, Prague - Karlín",50.09127,14.44921,C,,1.0,,Standard,1.0,1.0,,Up to 10 years,,1.0,
"CZK 35,000","CZK 9,000","CZK 70,000",732438,4+1,10/1/2022,3,Brick,144 m²,Partly,Very good,,,,,171.29,211.95,122.48,136.09,18.55,176.22,484.41,802.71,382.54,295.97,Prague - Bubeneč,50.10128,14.42327,G,,1.0,,,,1.0,,,,,
"CZK 28,000","CZK 4,500","CZK 28,000",736199,3+kk,9/30/2022,1,Brick,71 m²,Partly,New-build,Personal,,,1.0,115.76,2692.59,582.06,2669.69,596.64,2422.04,1894.42,1805.42,1543.94,105.72,Prague - Modřany,49.99122,14.4164,C,,1.0,,Luxurious,1.0,,,Up to 10 years,1.0,1.0,
"CZK 35,000",CZK 490,"CZK 35,000",584599,3+1,10/1/2022,3,Brick,115 m²,Fully furnished,Very good,Personal,Electric boiler,,,235.09,750.04,190.44,609.02,147.66,390.52,438.65,258.58,274.37,269.57,"Krkonošská, Prague - Vinohrady",50.07954,14.444944,G,,,Complete,Luxurious,,,,,,,
"CZK 25,000","CZK 3,500","CZK 25,000",603233,2+kk,9/20/2022,3,Brick,45 m²,Fully furnished,Very good,Personal,Gas boiler,,1.0,371.48,502.43,57.05,243.25,28.96,223.58,26.92,689.96,327.98,363.81,"Michalská, Prague - Staré Město",50.084426,14.42005,,,,,Standard,,,,,,,
"CZK 22,500","CZK 4,500","CZK 22,500",143341,2+kk,9/19/2022,5,Brick,52 m²,Fully furnished,,Personal,Central,,1.0,352.95,593.06,21.78,1215.46,540.56,1003.74,518.7,442.18,509.85,433.27,"Vřesová, Prague - Troja",50.1267803,14.4324409,,,1.0,,,1.0,1.0,,,,,
"CZK 18,000","CZK 4,000","CZK 37,000",730591,2+kk,8/20/2022,11,Prefab concrete,42 m²,Partly,Very good,Personal,Central,,1.0,225.25,509.23,210.61,197.57,313.05,374.5,333.7,365.29,434.6,205.29,Prague - Háje,50.0292,14.53153,A,,1.0,Complete,,,,,,,,
"CZK 23,000","CZK 5,000","CZK 46,000",339212,4+1,10/1/2022,2,Prefab concrete,92 m²,Partly,Good,Personal,Central,,,352.69,404.39,354.15,410.03,329.48,347.43,293.66,163.56,1156.18,117.17,"Dominova, Prague - Stodůlky",50.0528727,14.3421907,B,1.0,,Bathroom unit,Standard,,,,10 to 30 years,,,
"CZK 12,900","CZK 1,100","CZK 14,000",681356,Studio,9/12/2022,3,Brick,20 m²,Partly,New-build,Personal,,,1.0,187.64,722.0,114.27,106.66,7.49,148.42,243.33,399.08,36.36,385.04,"Národní, Prague - Staré Město",50.0826,14.41828,G,,,,,,,,,,,
"CZK 13,000","CZK 4,000","CZK 17,000",201798,Studio,9/12/2022,3,Brick,43 m²,Fully furnished,,Personal,Electric boiler,1.0,1.0,386.11,337.87,327.6,420.89,126.16,333.83,1007.3,712.74,535.42,295.41,"Mattioliho, Prague - Záběhlice",50.0527787,14.5150765,B,,,,,,,,,1.0,,
"CZK 16,000","CZK 4,000","CZK 16,000",736205,2+kk,9/11/2022,1,Other,54 m²,Partly,Very good,,Central,,,314.96,1209.04,423.19,1397.99,718.55,442.37,1599.3,753.81,1128.25,222.87,Prague - Michle,50.0578,14.46654,G,,1.0,,Standard,,1.0,,Up to 10 years,,,
"CZK 16,000","CZK 1,050","CZK 15,000",733053,2+kk,10/1/2022,7,Prefab concrete,43 m²,Fully furnished,Very good,,,,1.0,115.75,445.36,125.25,916.87,412.84,385.9,301.09,326.0,303.92,127.4,Prague - Chodov,50.03311,14.51756,G,,,,,,1.0,,,,,
"CZK 23,000","CZK 3,500","CZK 46,000",735632,3+kk,10/1/2022,3,Brick,60 m²,Fully furnished,Very good,,Electric boiler,1.0,1.0,91.5,308.2,71.45,366.45,197.25,242.7,341.01,525.84,224.46,327.36,Prague - Žižkov,50.08871,14.45973,C,,,Complete,Luxurious,,,,Over 50 years,,,
