Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Heating,Total number of floors,Renovation,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
654187,"CZK 23,000",50.08634,14.48319,"U Staré cihelny, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 4,000","CZK 46,000",Personal,Brick building,Furnished,2,Yes,No,No,No,Yes,Yes,Yes,01. 07. 2022,C,228,"1,188",419,"1,051",519,"1,085",918,562,725,543,1 to 10 years years,,Central heating,Middle floor,,Yes,,,,,,
717808,"CZK 16,500",50.07055,14.47977,"Na Stezce, Prague - Vršovice",2 bedroom,Excellent,58 m²,"CZK 1,500","CZK 16,500",Personal,Brick building,Unfurnished,3,Yes,No,Yes,No,No,Yes,No,08. 05. 2022,G,195,312,240,53,228,317,447,404,387,207,,,,,,,,,,,,
716384,"CZK 32,000",50.08123,14.42982,"Opletalova, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 3,000","CZK 50,000",Personal,Brick building,Partially furnished,7,Yes,No,No,Yes,Yes,Yes,No,02. 05. 2022,G,333,299,46,200,55,39,271,954,190,583,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Interior,,,,,,,
718099,"CZK 18,000",50.08423,14.44751,"Přibyslavská, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 2,200","CZK 25,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,15. 05. 2022,G,270,240,69,266,60,260,86,108,339,467,,,,,,,,,,,,
717181,"CZK 22,000",50.044853653232,14.303649926543,Prague - Stodůlky,1 bedroom with open-plan kitchen,New build,55 m²,"CZK 5,000","CZK 22,000",Cooperative,Brick building,Partially furnished,7,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,G,270,209,261,243,"1,040","1,137",743,903,196,,,,,,,,,,,,,
718097,"CZK 29,000",50.1178403,14.4735782,"Čertův vršek, Prague - Libeň",2 bedroom with open-plan kitchen,New build,93 m²,"CZK 5,500","CZK 50,000",Personal,Brick building,Unfurnished,2,No,Yes,Yes,No,No,Yes,Yes,10. 05. 2022,B,162,"1,471",505,508,764,848,"1,179","1,383",639,,,,,,,,,,,,,
14333,"CZK 9,000",50.055527,14.4447555,"Na lepším, Praha, Prague - Nusle",Studio,,31 m²,"CZK 1,035","CZK 11,500",Other,Other,Partially furnished,3,No,No,No,No,No,No,No,,,242,969,90,650,295,842,206,122,786,214,,,,,,,,,,,,
338699,"CZK 11,500",50.0413999822,14.5664030331,"Janovská, Prague - Horní Měcholupy",Small studio,,33 m²,"CZK 2,500","CZK 11,500",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,No,No,01. 06. 2022,B,181,685,292,617,417,200,347,356,"1,081",283,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
718094,"CZK 14,990",50.06549305555,14.30254805555,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 4,926","CZK 19,916",Personal,Prefab concrete building,Unfurnished,9,Yes,No,Yes,No,No,Yes,No,,G,93,551,284,512,122,607,534,328,"1,442",298,,,,,,,,"CZK 19,916

                                
                                
                
i",,,,
718090,"CZK 17,000",50.1028,14.49695,"Českomoravská, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,800","CZK 17,000",Personal,Prefab concrete building,Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,B,126,589,273,189,186,90,541,"1,080",637,392,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
717170,"CZK 14,000",49.98824,14.44641,"Kestřanská, Prague - Cholupice",2 bedroom with open-plan kitchen,New build,63 m²,"CZK 3,800","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,No,Yes,No,Yes,01. 07. 2022,C,340,597,354,365,,,,,,,1 to 10 years years,Standard materials and solutions,Gas boiler,Top floor,,Yes,,,,,,
441070,"CZK 15,000",50.136196,14.380704,"Internacionální, Prague - Suchdol",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,B,10,77,384,65,50,97,579,468,903,736,,Standard materials and solutions,Gas boiler,Ground floor,,,,,,,,
570139,"CZK 18,900",50.0438401,14.5166021,Prague - Hostivař,1 bedroom with open-plan kitchen,Excellent,66 m²,"CZK 3,900","CZK 45,600",Personal,Brick building,Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,B,174,187,254,243,"1,057",289,"1,146",104,,,1 to 10 years years,Standard materials and solutions,Central heating,Raised ground floor,,,,,,,,
718087,"CZK 20,000",50.07264,14.3888,"Holečkova, Prague - Smíchov",3 bedroom,Excellent,84 m²,"CZK 5,900","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,25. 08. 2022,B,205,"1,222",188,961,230,"1,108",467,760,"1,277",223,,,,,,,,,,,,
526565,"CZK 14,200",50.0428927,14.5489151,Prague - Horní Měcholupy,Studio,Excellent,48 m²,"CZK 3,000","CZK 29,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,,458,678,536,983,807,902,586,673,760,344,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
718084,"CZK 22,990",50.07173333333,14.41967055555,"Na hrádku, Prague - Nové Město",2 bedroom,Good,62 m²,"CZK 1,984","CZK 24,974",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,,C,138,518,100,168,159,79,339,287,459,360,,,,,,,,"CZK 24,974

                                
                                
                
i",,,,
718079,"CZK 15,000",50.06235,14.42631,"Na Bučance, Prague - Nusle",Studio,Excellent,30 m²,"CZK 2,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,Yes,No,No,16. 05. 2022,G,383,729,282,246,174,527,341,115,442,208,,,,,,,,,,,,
717163,"CZK 150,000",50.09114,14.41807,"Pařížská, Prague - Josefov",4 bedroom with open-plan kitchen,Excellent,250 m²,"CZK 17,000","CZK 167,000",Personal,Brick building,Unfurnished,7,No,No,No,No,No,Yes,No,05. 05. 2022,G,50,344,274,458,40,435,343,586,60,470,,,,,,,,,,,,
662735,"CZK 13,000",50.11501,14.4714,"Vosmíkových, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 4,500","CZK 14,500",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 07. 2022,G,97,"1,149",147,"1,226",85,441,312,"1,327",872,339,,,,,,,,,,,,
658806,"CZK 17,000",50.02491,14.41322,"Jitřní, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 2,000","CZK 38,000",Personal,Other,Partially furnished,1,No,No,No,No,Yes,No,No,01. 07. 2022,C,31,"1,435","1,207","1,428",714,916,87,"1,116",928,353,,,District heating,,,Yes,,,,,,
699061,"CZK 15,000",50.07247,14.46345,"Na Míčánkách, Prague - Vršovice",1 bedroom,Excellent,38 m²,CZK 800,"CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,05. 05. 2022,G,212,822,215,773,266,723,536,421,550,70,,Standard materials and solutions,,,Interior,,,,,,,
684097,"CZK 15,000",50.10617,14.55979,"Bratří Venclíků, Prague - Černý Most",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,Yes,Yes,No,Yes,No,15. 09. 2021,G,50,142,2,"1,497",337,174,249,650,"1,059",251,,Premium materials and solutions,District heating,Middle floor,Overall,,,,,,,
540170,"CZK 14,154",50.0594647,14.4472136,"Horní, Prague - Nusle",Studio,Excellent,35 m²,CZK 846,"CZK 25,000",Personal,Brick building,Furnished,7,No,No,Yes,No,No,Yes,No,01. 07. 2022,D,231,905,56,356,196,707,439,604,840,175,1 to 10 years years,Standard materials and solutions,Gas boiler,Attic,Overall,,,,,,,
718040,"CZK 14,000",50.07048,14.40701,"Jindřicha Plachty, Prague - Smíchov",1 bedroom,Excellent,40 m²,CZK 700,"CZK 14,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,G,224,597,151,251,119,255,690,"1,170",981,467,,,,,,,,,,,,
717147,"CZK 17,500",50.01248,14.42814,"Hasova, Prague - Modřany",3 bedroom,Good,65 m²,"CZK 3,600","CZK 35,000",Cooperative,Prefab concrete building,Unfurnished,2,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,G,373,"1,423",284,"1,284",564,"1,025",309,368,565,110,,,,,,,,,,,,
551630,"CZK 14,000",50.04782783895,14.559218611114,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,000","CZK 28,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,,279,927,421,"1,005",138,"1,072",300,206,717,128,,,District heating,Middle floor,Overall,,,,,,,
695406,"CZK 18,500",50.11547,14.47512,"Františka Kadlece, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,590","CZK 30,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,Yes,15. 05. 2022,C,239,"1,402",434,"1,312",234,696,610,"1,352",958,282,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
449124,"CZK 11,400",50.139249872201,14.518846536792,"Pavla Beneše, Prague - Letňany",Studio,,35 m²,"CZK 2,300","CZK 15,000",Personal,Brick building,Unfurnished,5,No,No,Yes,No,No,No,No,,A,282,450,953,"1,037",484,574,850,981,"1,112",148,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,,,,,,,
321538,"CZK 30,000",50.0714204,14.4383192,"Jana Masaryka, Prague - Vinohrady",3 bedroom,,90 m²,"CZK 1,500",,Personal,Brick building,Partially furnished,2,No,No,No,No,Yes,Yes,No,,,319,353,94,651,82,553,137,271,827,586,,,,,,,,,,,,
322551,"CZK 19,000",50.1014198,14.370781,"Vostrovská, Prague - Dejvice",2 bedroom,,50 m²,"CZK 4,500",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,01. 07. 2022,G,292,927,443,563,443,348,745,852,777,315,,,,,,,,,,,,
259141,"CZK 15,000",50.0693066,14.4201969,Prague - Nové Město,1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Unfurnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,,79,726,170,233,214,287,308,335,210,525,,Standard materials and solutions,Central heating,,Interior,,,,,,,
