Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Enclosed balcony,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Lift,Designe,Reconstruction,Cellar,Plot type,Age,New-build,Balcony,Terrace,Parking,Garage,Administrative fee,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 14,500","CZK 5,000","CZK 40,000",537244,2 bedroom,8/1/2022,8,Prefab concrete,Central,51 m²,Partly,,Cooperative,C,,525.24,735.54,615.0,595.97,506.06,625.79,439.42,413.37,1312.64,101.54,"Tobrucká, Prague - Vokovice",50.1016601,14.3597364,1.0,,Exterior,1.0,,30 - 50 years,,,,1.0,,,,
"CZK 13,000","CZK 6,000","CZK 18,000",724564,Studio,7/4/2022,4,Brick,,30 m²,Fully furnished,Very good,,G,,173.11,480.68,157.09,182.99,54.28,49.65,571.37,625.94,121.51,764.35,Prague - Karlín,50.09218,14.43936,1.0,,,1.0,,,,,,,,,,
"CZK 24,000","CZK 5,000","CZK 58,000",609333,2+kk,8/1/2022,3,Brick,Central,66 m²,Fully furnished,New-build,Personal,G,,70.63,316.15,440.2,605.53,386.45,304.32,500.65,477.82,389.93,167.72,"Olšanská, Prague - Žižkov",50.083025,14.465472,1.0,Luxurious,,,,Up to 10 years,,,,1.0,1.0,,,
"CZK 15,000","CZK 2,500","CZK 15,000",723903,2+kk,8/1/2022,1,Prefab concrete,Central,45 m²,Fully furnished,Good,,G,,75.49,951.99,829.18,2227.48,373.16,438.71,661.21,1599.7,1462.97,464.39,Prague - Krč,50.01986,14.46292,1.0,Standard,Bathroom unit,1.0,,,,,,1.0,,,,
"CZK 16,000","CZK 3,500","CZK 30,000",724548,1 bedroom,8/1/2022,1,Prefab concrete,Central,36 m²,Fully furnished,Good,Personal,G,1.0,218.5,978.72,232.06,501.62,518.54,504.29,182.89,264.21,341.09,424.32,Prague - Letňany,50.13374,14.50727,1.0,,Bathroom unit,1.0,,,,,,,,,,
"CZK 12,800","CZK 3,062",CZK 0,197481,1 bedroom,6/28/2022,4,Brick,Gas boiler,48 m²,Partly,Good,Personal,,,219.92,522.99,254.42,318.08,291.14,512.99,288.04,869.5,254.51,133.4,"Podolská, Prague - Podolí",50.0554479,14.4208775,,Standard,,1.0,,,,,,,,,,
"CZK 21,500","CZK 2,500",CZK 1,554807,3+1,7/1/2021,2,Brick,Distance,76 m²,Fully furnished,Very good,Personal,C,,175.53,470.22,65.07,126.0,78.48,162.78,394.51,655.62,805.59,288.86,Prague - Krč,50.0465752,14.4461258,1.0,Luxurious,Complete,1.0,,Up to 10 years,,,,1.0,,,,
"CZK 20,300","CZK 3,000","CZK 50,000",690121,3+1,7/20/2022,1,Prefab concrete,Central,76 m²,Partly,Good,Personal,G,1.0,533.56,1433.83,494.75,1509.19,504.83,1498.72,84.61,192.74,792.93,118.56,"Urbánkova, Prague - Modřany",50.00206,14.43246,,,Interior,,,,,,,1.0,,,,
"CZK 7,650","CZK 2,000",CZK 0,724464,Small studio,7/2/2022,2,Brick,,21 m²,Partly,Good,,G,,213.87,403.45,469.89,1568.62,184.86,1216.34,469.76,365.09,368.14,276.51,Prague - Střešovice,50.08935,14.38393,1.0,,,,,,,,,1.0,,,,
"CZK 12,500","CZK 5,000","CZK 24,000",724462,2+kk,7/2/2022,12,Prefab concrete,,40 m²,Fully furnished,Very good,,G,,107.44,1295.05,188.34,1644.08,112.71,709.13,842.85,1174.67,559.7,380.76,Prague - Krč,50.02978,14.44976,1.0,,,,,,,,,1.0,1.0,,,
"CZK 6,000","CZK 2,800","CZK 8,800",399727,2 bedroom,7/2/2022,1,Brick,Gas boiler,57 m²,Fully furnished,,Personal,,,114.31,60.85,136.83,184.68,121.58,133.1,177.88,527.86,154.18,386.09,"Slavníkova, Prague - Břevnov",50.0844859,14.3650719,,,,1.0,,Over 50 years,,,,,,,,
"CZK 23,000","CZK 3,944","CZK 25,000",659097,2+kk,9/1/2022,1,Brick,,58 m²,Fully furnished,New-build,Personal,B,,480.56,1973.94,169.45,1648.48,1294.97,766.39,1094.91,1383.24,1086.76,157.32,"Pod Harfou, Prague - Vysočany",50.10422,14.5085,1.0,,,,,,,1.0,,1.0,1.0,,,
"CZK 24,000",CZK 600,"CZK 24,000",663624,2 bedroom,7/1/2022,5,Brick,,72 m²,Partly,Very good,Personal,D,,117.45,214.72,82.71,72.96,71.35,28.69,497.42,424.84,542.02,127.98,"Jičínská, Prague - Vinohrady",50.0774,14.4609,,Standard,,1.0,,,,,,,,,,
"CZK 13,000","CZK 2,000","CZK 26,000",410897,2 bedroom,8/1/2022,1,Brick,Central,75 m²,Partly,,Personal,,,196.88,485.2,235.18,466.75,249.05,412.04,535.68,412.05,423.94,257.76,"Konzumní, Prague - Hloubětín",50.1060851,14.5328716,,,,,,,,,,,,,,
"CZK 8,300","CZK 2,600",CZK 0,717177,Studio,7/1/2022,2,Brick,,21 m²,Partly,Very good,Personal,G,,482.04,774.37,651.57,2085.85,515.76,750.21,791.76,1553.63,1343.79,826.85,"Pasteurova, Prague - Krč",50.01784,14.46071,,,,1.0,,,,,1.0,,,,,
"CZK 18,500","CZK 3,600","CZK 37,000",235804,3+1,8/1/2022,7,Prefab concrete,,78 m²,Partly,Very good,Personal,C,1.0,298.21,1339.23,117.22,1728.47,549.85,491.05,172.37,805.9,1773.32,59.38,"Zdiměřická, Prague - Chodov",50.0229294,14.5126768,1.0,Standard,Complete,,,30 - 50 years,,,,,,,,
"CZK 22,500","CZK 3,872","CZK 45,000",724375,2+kk,7/1/2022,4,Low-energy,,60 m²,Partly,New-build,,B,,106.03,481.75,390.44,175.11,299.15,480.32,163.74,458.39,261.53,280.66,Prague - Vršovice,50.06896,14.46471,1.0,,,1.0,,,1.0,1.0,,,,,,
"CZK 30,000","CZK 7,000","CZK 70,000",720483,4+kk,5/30/2022,4,Brick,,100 m²,Partly,New-build,,G,1.0,482.95,2156.35,1774.98,2150.51,563.85,2018.82,1466.63,2024.54,689.82,1388.76,Prague - Hodkovičky,50.01916,14.40095,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,
"CZK 8,250","CZK 3,738","CZK 11,988",724369,Small studio,7/1/2022,6,Prefab concrete,,20 m²,Partly,Very good,,G,,107.44,1295.05,188.34,1644.08,112.71,709.13,842.85,1174.67,559.7,380.76,Prague - Krč,50.02978,14.44976,1.0,,,,,,,,,,,,,
"CZK 14,900","CZK 1,500","CZK 16,400",501751,Small studio,7/1/2022,2,Brick,Electric boiler,35 m²,Partly,,Personal,,,333.82,584.56,154.21,439.08,344.7,495.05,589.37,587.29,769.29,294.06,"Krátká, Prague - Vinohrady",50.0750204,14.4851619,,,Interior,,,,,,,,,,,
"CZK 15,800","CZK 2,800","CZK 15,800",535200,Studio,8/1/2022,3,Brick,Gas boiler,52 m²,Fully furnished,Very good,Personal,A,1.0,59.26,163.57,125.6,2367.17,119.48,310.61,307.09,185.78,1294.9,325.42,Prague - Braník,50.0355664,14.4120967,,Luxurious,Complete,1.0,,Up to 10 years,,1.0,1.0,,,,,
"CZK 13,500","CZK 1,395","CZK 29,790",698447,Studio,8/15/2022,5,Brick,,45 m²,Unfurnished,Very good,Personal,C,,185.78,340.6,66.76,22.91,21.38,246.81,153.49,643.7,382.12,114.7,"Dejvická, Prague - Dejvice",50.09815,14.39999,1.0,,Complete,1.0,,,,,,,,,,
"CZK 12,000","CZK 2,500","CZK 29,000",111504,Studio,7/1/2022,1,Brick,Central,26 m²,Fully furnished,Very good,Personal,,,240.97,846.78,236.22,403.09,99.86,402.2,312.86,405.03,416.48,251.58,"Rybalkova, Prague - Vršovice",50.0700662,14.4478064,,Standard,Complete,,,Up to 10 years,,,,1.0,,,,
"CZK 16,490",CZK 0,"CZK 16,490",724286,3+kk,8/1/2022,1,Brick,,63 m²,Partly,Very good,,G,,371.33,379.58,241.53,312.02,381.19,461.46,257.12,338.52,402.14,329.82,Prague - Nusle,50.0636,14.4359,,,,,,,,,,,,,,
"CZK 6,000","CZK 3,000","CZK 9,000",661029,Small studio,5/3/2021,3,Other,Distance,20 m²,Fully furnished,Very good,,D,,137.0,232.53,164.22,167.0,281.89,551.5,244.56,363.41,312.88,352.34,"Vladivostocká, Prague - Vršovice",50.068585,14.4713735,1.0,Standard,,,,,,,,,,,,
"CZK 16,000","CZK 3,900","CZK 32,000",633986,2+kk,7/20/2022,3,Brick,,43 m²,Fully furnished,Very good,Cooperative,G,,248.73,517.92,177.98,409.83,52.97,388.62,89.35,255.17,74.96,226.55,"Šrobárova, Prague - Vinohrady",50.076081,14.468274,1.0,,Complete,,,,,,,,,,,
"CZK 28,000","CZK 6,000","CZK 28,000",723716,5+kk,8/1/2022,3,Prefab concrete,Central,91 m²,Partly,Good,Personal,G,,129.54,648.79,352.88,745.82,235.17,809.06,356.07,206.09,457.89,99.15,Prague - Horní Měcholupy,50.0465,14.55732,,Standard,Complete,,,Up to 10 years,,1.0,,1.0,,,,
"CZK 13,000","CZK 4,000",CZK 0,324151,2+kk,8/1/2022,1,Brick,,60 m²,Partly,Good,Personal,,,131.1,442.06,136.66,411.8,159.98,412.87,371.47,538.97,433.97,83.85,"Žerotínova, Prague - Žižkov",50.087643,14.4615366,1.0,Standard,Complete,1.0,,,,,,,,,,
"CZK 16,000","CZK 3,000","CZK 25,000",723980,2+kk,7/15/2022,7,Prefab concrete,Central,43 m²,Fully furnished,Very good,Personal,C,,168.59,428.29,108.17,456.95,333.58,449.12,114.22,408.21,717.75,58.73,Prague - Stodůlky,50.044,14.33541,1.0,,Complete,1.0,,,,,,,,,,
"CZK 26,000","CZK 4,000","CZK 26,000",724269,4+kk,6/30/2022,2,Brick,,120 m²,Partly,Very good,,G,,152.79,844.08,128.63,473.17,374.92,922.92,1006.59,832.55,845.52,76.02,Prague - Suchdol,50.13461,14.372,,,,,,,,,,,,,,
"CZK 9,000","CZK 4,000","CZK 9,000",724267,Studio,7/8/2022,-1,Brick,,30 m²,Partly,Good,,G,,355.81,1697.25,460.45,1152.64,458.05,445.4,182.91,315.25,215.54,165.6,Prague - Dejvice,50.10441,14.37787,,,,,,,,,,,,,,
"CZK 20,000","CZK 2,000","CZK 20,000",257946,2+kk,6/29/2022,3,Brick,Other,42 m²,Fully furnished,Very good,Personal,C,,91.53,437.84,79.6,137.33,1.11,181.86,414.36,266.21,251.67,662.32,"Lidická, Prague - Smíchov",50.0723918,14.4059555,,Standard,Complete,,,Up to 10 years,,,,1.0,,,,
"CZK 14,000","CZK 1,000","CZK 10,000",723592,Other,6/25/2022,1,Other,,25 m²,Fully furnished,Very good,,C,,231.24,1224.16,81.26,10.74,37.15,105.4,608.75,959.18,576.79,135.87,Prague - Libeň,50.10424,14.49114,,,,,,,,,,1.0,,,,
"CZK 18,000","CZK 3,500","CZK 20,000",724261,2+kk,9/1/2022,3,Brick,,38 m²,Fully furnished,Very good,,G,,127.88,619.37,162.46,79.26,12.37,109.19,37.76,112.29,389.29,233.62,Prague - Nové Město,50.07543,14.42646,1.0,,,,,,,,,,,,,
"CZK 17,500","CZK 2,156","CZK 17,500",724249,2+kk,7/18/2022,2,Prefab concrete,,52 m²,Partly,Very good,,G,1.0,63.68,792.74,364.53,647.56,245.71,312.94,244.87,508.72,745.89,119.03,Prague - Vokovice,50.09643,14.35185,1.0,,,1.0,,,,,,,,,,
"CZK 18,500","CZK 5,000","CZK 23,500",685106,Studio,8/15/2022,5,Brick,,33 m²,Fully furnished,New-build,Personal,B,,114.38,989.04,22.52,9.61,23.07,30.73,352.74,549.13,398.64,398.33,"Horská, Prague - Nové Město",50.06662,14.42307,,,,,,,,1.0,,,,,,
"CZK 18,500","CZK 5,000","CZK 35,000",723793,3+kk,6/27/2022,2,Brick,,67 m²,Partly,Very good,Personal,G,,240.15,1229.76,663.49,1151.97,207.94,897.97,1163.17,739.5,67.17,192.62,Prague - Strašnice,50.082,14.48192,,,,,,,,,,1.0,,,,
"CZK 15,000","CZK 5,800","CZK 20,000",445733,2+kk,8/1/2022,2,Brick,Gas boiler,60 m²,Partly,Very good,Personal,,,381.54,929.0,77.44,451.25,313.48,922.89,279.27,195.43,856.71,286.8,"U Družstva Život, Prague - Nusle",50.05642,14.4470012,,,,1.0,,,,,,1.0,,,,
"CZK 30,000","CZK 7,000","CZK 70,000",118686,3+kk,7/15/2022,2,Brick,Gas boiler,110 m²,Partly,Very good,Personal,D,,357.8,1260.77,961.85,1327.31,647.87,1114.49,769.88,534.69,576.95,211.24,"Na Fialce II, Prague - Řepy",50.0695036,14.3174676,,Luxurious,,,,10 to 30 years,,1.0,,,1.0,,,
"CZK 19,000","CZK 2,500","CZK 19,000",478537,2+kk,8/1/2022,11,Prefab concrete,Distance,54 m²,Partly,Very good,Personal,,1.0,237.14,835.94,220.12,540.54,240.82,241.03,45.23,682.13,226.67,203.82,"Gutova, Prague - Strašnice",50.0702967,14.4929472,1.0,Luxurious,Complete,,,Up to 10 years,,,,1.0,,,,
"CZK 21,000","CZK 6,000","CZK 32,000",724165,3+1,6/29/2022,1,Brick,,95 m²,Partly,Very good,,B,,220.59,1849.6,507.94,488.18,645.6,1182.62,814.47,954.51,458.99,802.82,Prague - Vokovice,50.09405,14.33334,,,,,,,,,,,,,,
"CZK 11,000","CZK 2,000","CZK 13,000",425448,Small studio,9/1/2022,1,Brick,,18 m²,Fully furnished,Very good,Personal,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,Standard,Complete,,,Up to 10 years,,,,,,,,
"CZK 11,900","CZK 3,000","CZK 19,000",150673,Studio,8/1/2022,1,Brick,,31 m²,Fully furnished,,Other,,,340.45,773.04,133.14,754.61,457.55,879.25,251.83,2122.99,1119.22,86.45,"Tulešická, Prague - Zličín",50.0586898,14.2826339,,Standard,,,,Up to 10 years,1.0,,,,,,,
"CZK 12,500",CZK 800,"CZK 19,000",724181,1 bedroom,7/25/2022,2,Brick,,27 m²,Partly,Very good,,G,,147.2,743.4,164.97,447.21,167.27,486.82,642.04,662.98,750.5,580.62,Prague - Nusle,50.06262,14.4464,,,,1.0,,,,1.0,,,,,,
"CZK 10,000","CZK 2,500","CZK 12,000",698535,Studio,7/1/2022,2,Prefab concrete,Central,30 m²,Fully furnished,Very good,Personal,G,,297.87,147.25,573.29,1497.54,55.44,856.83,652.11,201.35,235.95,80.18,"Bukolská, Prague - Bohnice",50.13068,14.43328,1.0,,,,,,,,,,,,,
"CZK 14,500","CZK 4,500","CZK 19,000",722823,2 bedroom,8/1/2022,2,Brick,Central,58 m²,Partly,Very good,Personal,G,,517.27,579.39,339.53,584.7,86.41,513.86,393.31,189.47,94.45,265.87,"Lihovarská, Prague - Libeň",50.10489775,14.48593875,1.0,,Complete,1.0,,,,,,1.0,,,,
"CZK 15,000","CZK 3,500","CZK 30,000",724043,Studio,7/1/2022,2,Other,,40 m²,Partly,New-build,,B,1.0,164.07,1595.57,526.38,1270.11,670.42,579.01,417.83,1251.1,1107.75,499.59,Prague - Vysočany,50.10284,14.51,1.0,,,,,,1.0,,,1.0,1.0,,,
"CZK 12,500","CZK 3,300","CZK 31,600",491996,Studio,10/1/2022,1,Brick,Central,27 m²,Partly,,Personal,,,215.27,586.31,164.28,470.7,188.5,302.61,110.42,688.27,172.95,443.5,"Umělecká, Prague - Holešovice",50.1026409,14.4272798,,,,,,,,,,,,,,
"CZK 12,500","CZK 3,000","CZK 16,000",603525,Studio,6/29/2022,2,Brick,Central,38 m²,Unfurnished,New-build,Personal,C,,405.82,1735.36,1054.69,1829.53,829.29,1537.37,1423.47,1689.02,1379.73,841.56,"Sicherova, Prague - Kyje",50.114749,14.56658,,,,1.0,,,,1.0,,1.0,,,,
"CZK 13,000","CZK 3,000","CZK 16,000",642689,Studio,7/1/2022,4,Brick,Distance,32 m²,Unfurnished,New-build,Personal,C,,99.21,1303.77,573.78,791.38,640.94,1382.61,793.64,1292.24,412.87,124.99,"Sídlištní, Prague - Lysolaje",50.127532,14.379521,,,,1.0,,,,1.0,,,,,,
"CZK 24,000","CZK 7,000","CZK 31,000",685115,2+kk,8/22/2022,4,Brick,,50 m²,Fully furnished,New-build,Personal,B,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,1.0,,,,,,,,,1.0,1.0,,,
"CZK 18,000","CZK 4,000","CZK 22,000",724124,2+kk,7/15/2022,4,Brick,,60 m²,Fully furnished,Very good,,E,,53.38,405.58,47.34,161.93,21.47,280.04,433.15,238.4,223.86,678.8,Prague - Smíchov,50.07216,14.4068,1.0,,,,,,,,,1.0,,,,
"CZK 19,000","CZK 4,190","CZK 30,000",724110,2+kk,7/15/2022,3,Other,,59 m²,Partly,New-build,,B,,313.43,846.63,206.55,865.05,474.66,714.61,347.91,269.19,436.37,179.88,"Waltariho, Prague - Hloubětín",50.107846350438,14.525244403462,1.0,,,1.0,,,,1.0,,,1.0,,,
"CZK 17,000","CZK 5,000","CZK 17,000",437320,2+kk,9/1/2022,1,Brick,,54 m²,Fully furnished,New-build,Personal,,,507.19,1277.25,594.18,935.9,363.85,627.13,376.73,741.93,1069.24,237.55,"Loosova, Prague - Háje",50.024486493456,14.526685576196,1.0,,,1.0,,Up to 10 years,1.0,1.0,,1.0,1.0,,,
"CZK 22,000","CZK 6,000","CZK 44,000",724068,2 bedroom,6/28/2022,1,Brick,,69 m²,Fully furnished,Very good,,G,,364.57,1186.1,274.61,1006.22,198.47,584.67,537.47,616.1,399.36,107.73,Prague - Střešovice,50.08888,14.37347,,,,,,,,,1.0,,,,,
"CZK 6,000",CZK 1,"CZK 6,500",603260,Other,6/30/2022,1,Brick,,120 m²,Fully furnished,Very good,Personal,D,,93.86,355.52,190.16,381.87,43.18,335.72,486.36,228.61,381.24,99.62,"Ronkova, Prague - Libeň",50.105767,14.476739,1.0,,,,,,,,,,,,,
"CZK 27,000","CZK 7,900","CZK 54,000",723391,3+kk,8/1/2022,1,Brick,,88 m²,Unfurnished,Very good,,G,,375.59,111.77,112.3,401.73,23.31,218.97,42.14,863.05,40.14,553.19,Prague - Nové Město,50.08277,14.42981,1.0,,,1.0,,,,,,,,,,
"CZK 9,000","CZK 11,000","CZK 30,000",370707,2 bedroom,7/1/2022,7,Brick,Central,60 m²,Fully furnished,,,,,222.73,428.11,140.39,286.97,73.11,475.74,109.6,231.18,787.01,220.12,"Amurská, Prague - Vršovice",50.0695915,14.4736856,1.0,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 20,000",491571,1 bedroom,9/1/2022,3,Brick,Electric boiler,33 m²,Fully furnished,Very good,Personal,D,,140.45,542.55,237.77,487.34,96.72,447.63,220.9,338.34,295.84,596.42,"Jeronýmova, Prague - Žižkov",50.0862903,14.4481553,1.0,,,,,,,,,,,,,
"CZK 18,000","CZK 3,300","CZK 36,000",720065,Studio,5/27/2022,5,Brick,,28 m²,Unfurnished,Very good,,D,,185.24,329.01,194.37,186.19,90.06,377.21,518.65,520.95,413.15,566.37,Prague - Vinohrady,50.07794,14.43242,1.0,,,,,,,,,,,,,
"CZK 26,000","CZK 4,000","CZK 60,000",724051,2+kk,7/15/2022,2,Low-energy,Central,67 m²,Partly,New-build,Personal,B,,373.83,1098.13,908.55,1934.22,807.19,1821.86,588.6,1794.2,492.45,918.39,Prague - Hrdlořezy,50.09171,14.52037,1.0,,Complete,1.0,,Up to 10 years,1.0,,1.0,1.0,1.0,,,
"CZK 28,500","CZK 7,087","CZK 35,000",662434,3+kk,8/1/2022,4,Brick,Central,68 m²,Fully furnished,New-build,Personal,E,1.0,180.38,1139.18,834.07,1380.23,595.41,824.12,1035.0,974.6,1315.1,301.71,"Ve Studeném, Prague - Braník",50.03086,14.42046,,Luxurious,Complete,,,Up to 10 years,,,,1.0,1.0,,,
"CZK 25,000","CZK 3,000","CZK 25,000",723730,3+1,6/26/2022,2,Brick,Distance,70 m²,Fully furnished,Good,,G,,119.72,264.42,0.52,44.61,32.33,269.28,212.74,303.96,651.77,410.91,Prague - Nové Město,50.07743,14.41925,1.0,Standard,,,,Over 50 years,,,,,,,,
"CZK 16,000",CZK 700,"CZK 32,000",724016,1 bedroom,6/28/2022,2,Brick,,50 m²,Partly,Very good,,G,,80.24,942.02,462.59,260.57,378.99,677.81,792.61,179.3,1528.7,215.97,Prague - Horní Počernice,50.11695,14.623,,,,1.0,,,,,,,,,,
"CZK 37,000","CZK 5,000","CZK 45,000",688751,4+1,7/25/2022,2,Other,,121 m²,Unfurnished,New-build,Personal,C,,213.54,743.4,213.98,766.79,497.92,675.26,347.96,342.97,1114.7,127.13,"Společná, Prague - Libeň",50.12421,14.47491,1.0,,,,,,,1.0,,1.0,1.0,,,
"CZK 16,000","CZK 3,500","CZK 32,000",723398,2 bedroom,6/28/2022,1,Brick,Central,50 m²,Partly,Very good,Personal,G,1.0,487.31,1604.25,485.75,664.21,351.84,606.54,288.34,615.21,498.12,415.72,Prague - Vokovice,50.09699,14.34154,,,,,,,,,,,,,,
"CZK 12,500","CZK 3,500","CZK 20,000",724007,2 bedroom,8/1/2022,7,Prefab concrete,,50 m²,Partly,Good,,F,,389.25,774.13,323.7,739.31,727.09,294.3,706.95,822.24,966.06,553.44,Prague - Stodůlky,50.05252,14.33426,1.0,,,,,,,1.0,,,,,,
"CZK 45,000","CZK 5,500","CZK 55,000",723393,4+kk,6/23/2022,1,Low-energy,,119 m²,Unfurnished,New-build,,B,1.0,127.89,797.09,181.33,729.89,400.42,538.76,170.19,1154.09,552.92,158.3,Prague - Holešovice,50.11005,14.44738,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,500","CZK 20,000",659673,3+1,8/1/2022,2,Brick,Central,77 m²,Partly,Very good,Personal,G,,257.81,1357.38,102.59,1029.72,179.24,294.97,323.95,109.77,995.77,92.31,"Nedvězská, Prague - Strašnice",50.06685,14.49968,,Standard,Interior,1.0,,,,,,,,,,
"CZK 15,500","CZK 2,400","CZK 16,000",330128,2+kk,8/31/2022,1,Brick,Electric boiler,50 m²,Unfurnished,Very good,Personal,B,,255.31,501.77,459.42,715.23,218.51,523.94,431.76,479.05,374.11,261.13,"Na Balkáně, Prague - Žižkov",50.095259,14.4941569,,Standard,Interior,,,,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 21,000",238023,2+kk,6/28/2022,2,Brick,Distance,35 m²,Fully furnished,,Personal,,,51.46,118.07,81.91,92.62,0.78,79.82,159.64,283.27,261.16,311.55,"Benediktská, Prague - Staré Město",50.0902986,14.4271043,1.0,,Complete,,,,,,,,,,,
"CZK 14,000","CZK 2,500","CZK 28,000",193626,2+kk,6/28/2022,2,Brick,Central,44 m²,,,Personal,,,150.83,840.69,199.64,1124.5,136.37,315.33,752.31,558.47,915.95,573.5,"Nad Koulkou, Prague - Smíchov",50.0604688,14.4014771,,,,,,,,,,,,,,
"CZK 35,000",CZK 0,CZK 0,723978,Studio,7/4/2022,1,Brick,,25 m²,Fully furnished,New-build,,G,,201.33,360.24,395.68,459.97,371.82,343.98,468.56,216.38,574.45,255.18,Prague - Petrovice,50.03894,14.55581,,,,,,,,,,1.0,,,,
"CZK 17,500","CZK 3,500","CZK 35,000",518354,2+kk,5/9/2022,6,Brick,Distance,64 m²,Partly,Very good,Personal,,,471.55,695.26,480.23,988.38,348.24,998.45,608.59,688.37,418.25,394.37,"Rudolfa Antonína Dvorského, Prague - Horní Měcholupy",50.0441344,14.5511037,1.0,Standard,,1.0,,10 to 30 years,,1.0,,,1.0,,,
"CZK 12,900","CZK 2,207","CZK 23,000",145046,1 bedroom,6/28/2022,1,Brick,,40 m²,Partly,,Personal,,,139.22,1242.7,205.67,540.34,202.16,162.13,480.48,385.96,492.15,350.46,"Koulova, Prague - Dejvice",50.107998,14.3936916,,,,,,,,,,,,,,
"CZK 35,000","CZK 5,500","CZK 40,000",723928,4+kk,8/15/2022,6,Brick,,134 m²,Unfurnished,Very good,,G,,135.95,201.01,340.8,380.24,371.18,487.46,327.05,520.71,892.99,328.15,Prague - Košíře,50.06932,14.37569,1.0,,,1.0,,,,,1.0,,1.0,,,
"CZK 20,000","CZK 4,000","CZK 20,000",722868,2+kk,6/27/2022,10,Low-energy,,52 m²,Fully furnished,New-build,Personal,G,1.0,325.93,688.72,159.28,653.89,641.67,208.89,621.54,603.96,945.5,558.41,Prague - Stodůlky,50.05311,14.33451,1.0,Standard,,1.0,,Up to 10 years,1.0,,,1.0,1.0,,,
"CZK 19,500","CZK 4,500","CZK 25,000",600447,Studio,9/1/2021,4,Brick,Distance,31 m²,Fully furnished,Very good,Personal,B,,123.62,153.94,53.53,66.71,16.24,82.61,161.04,179.13,150.4,200.79,"Rybná, Prague - Staré Město",50.090283,14.426066,1.0,,Interior,,,,,,,,,,,
"CZK 18,400","CZK 1,400","CZK 18,400",723897,2+kk,7/1/2022,4,Brick,,54 m²,Partly,Very good,,G,,228.17,733.65,140.62,333.14,70.82,408.98,351.48,320.3,435.87,100.87,Prague - Bubeneč,50.10292,14.40153,1.0,,,,,,,,,,,,,
"CZK 15,500","CZK 5,500","CZK 30,000",723882,2 bedroom,8/8/2022,5,Prefab concrete,,52 m²,Fully furnished,Very good,,G,,121.68,524.51,177.12,384.91,94.96,401.76,115.44,258.33,613.27,110.41,Prague - Břevnov,50.08598,14.34611,,,,,,,,,,,,,,
"CZK 15,990","CZK 4,812","CZK 20,802",723845,4+kk,7/22/2022,3,Brick,,95 m²,Unfurnished,Very good,Personal,G,,690.5,966.08,881.11,963.43,768.55,845.22,881.81,1225.3,1131.99,689.65,"Gabčíkova, Prague - Libeň",50.11849583333,14.45980166666,,,,,,,,,,,,"CZK 20,802",,
"CZK 36,000","CZK 6,000",CZK 0,528897,3+1,6/22/2022,3,Brick,Gas boiler,120 m²,Fully furnished,,Personal,,,146.64,442.17,50.87,75.01,23.87,70.51,213.14,404.97,599.27,668.7,Prague - Vinohrady,50.0740216,14.4323776,,Luxurious,Complete,,,Up to 10 years,,1.0,,,,,,
"CZK 15,500","CZK 3,500","CZK 31,000",678710,2+kk,8/1/2022,1,Prefab concrete,Central,48 m²,Partly,Very good,Personal,C,,210.19,904.42,795.57,3491.91,359.37,598.28,1137.22,2914.62,868.63,99.08,"Kryšpínova, Prague - Dolní Měcholupy",50.06541,14.55227,1.0,Standard,,,,,1.0,1.0,,,1.0,,,
"CZK 4,000",CZK 0,CZK 0,723832,Studio,6/27/2022,1,Brick,,10 m²,Fully furnished,Good,,G,,231.24,1224.16,81.26,10.74,37.15,105.4,608.75,959.18,576.79,135.87,Prague - Libeň,50.10424,14.49114,,,,,,,,1.0,,,,,,
"CZK 13,900","CZK 5,100","CZK 18,000",723823,2 bedroom,6/27/2022,2,Brick,,59 m²,Partly,Good,Personal,G,,232.61,146.06,13.95,221.87,10.19,63.91,278.39,443.83,1225.33,285.5,Prague - Vokovice,50.09625,14.3602,,Standard,,1.0,,,,,,1.0,,,,
"CZK 13,000",CZK 490,"CZK 15,000",723816,Small studio,8/1/2022,2,Brick,,30 m²,Partly,Good,,G,,150.49,1046.7,79.93,248.94,178.51,293.03,143.94,630.82,507.58,740.54,Prague - Holešovice,50.09981,14.43615,,,,,,,,,,,,,,
"CZK 15,500","CZK 4,500","CZK 30,000",576765,1 bedroom,7/1/2022,1,Brick,,41 m²,Fully furnished,,Personal,C,,337.55,804.98,708.24,768.33,386.51,727.33,503.7,714.82,1277.85,312.52,"Ke Kolonii, Prague - Suchdol",50.1402088,14.3836043,,,Complete,,,,,,,,,,,
