Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,New building,Age,Design,Heating,Total number of floors,PENB,Condition,Renovation,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
566413,"CZK 11,000",50.0599398,14.4285851,"Na Pankráci, Prague - Nusle",Studio,30 m²,CZK 880,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2020,157,726,41,354,95,245,526,9,172,365,"CZK 11,000",Personal,Brick building,,,,,,,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,229,745,314,504,225,206,234,245,512,394,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,,,
716510,"CZK 28,000",50.10982,14.38248,"Neherovská, Prague - Dejvice",1 bedroom with open-plan kitchen,61 m²,,Furnished,1,No,No,No,No,Yes,No,No,10. 06. 2022,323,432,"1,305",445,739,394,452,838,701,,"CZK 28,000",Personal,Brick building,,,,Geothermal heat pump,Raised ground floor,G,Excellent,,12 m²,,,,,
715924,"CZK 14,000",50.00671,14.433,"Mladenovova, Prague - Modřany",3 bedroom,73 m²,"CZK 7,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,02. 05. 2022,163,"1,244",583,"1,233",133,"1,229",687,144,495,129,"CZK 20,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
716489,"CZK 17,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",1 bedroom with open-plan kitchen,71 m²,CZK 600,Partially furnished,5,No,No,Yes,No,No,No,No,04. 05. 2022,415,"1,073",165,683,310,546,133,"1,032",596,111,"CZK 34,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
716486,"CZK 13,000",50.11522,14.47129,"Vosmíkových, Prague - Libeň",1 bedroom,38 m²,CZK 500,Furnished,3,No,No,No,No,Yes,No,No,15. 06. 2022,97,"1,138",146,"1,252",41,431,312,"1,297",898,356,"CZK 30,000",Personal,Brick building,,,,Gas boiler,,A,Excellent,,,,,,,
713112,"CZK 35,000",50.02094,14.41331,"U Zátiší, Prague - Hodkovičky",2 bedroom with open-plan kitchen,110 m²,"CZK 6,000",Furnished,6,No,Yes,No,No,No,Yes,Yes,18. 04. 2022,253,"1,412","1,277","1,370",489,"1,491",183,,,,"CZK 60,000",Personal,Brick building,,,,,,A,Excellent,,,,,,,
690939,"CZK 14,990",50.090668,14.3081756,"Žukovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,41 m²,"CZK 4,500",Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,177,173,80,67,185,123,375,"1,335","1,464",119,"CZK 45,000",Personal,Prefab concrete building,,,Standard materials and solutions,District heating,,C,Excellent,Overall,,,,,,
596203,"CZK 12,700",50.0144,14.58426,"Chorošová, Prague - Pitkovice",Studio,37 m²,"CZK 2,900",Partially furnished,1,Yes,Yes,Yes,No,No,Yes,No,01. 06. 2022,412,,,,,,,,,,"CZK 15,000",Personal,Low-energy building,Yes,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,B,New build,,41 m²,,,,,
698766,"CZK 16,500",50.07717,14.41919,"Karlovo náměstí, Prague - Nové Město",1 bedroom,43 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,25. 04. 2022,51,235,42,74,4,202,262,428,550,377,"CZK 33,000",Personal,Brick building,,,,,Ground floor,C,Excellent,,,,,,,
678488,"CZK 13,000",50.09024,14.34522,"Na Okraji, Prague - Veleslavín",2 bedroom,53 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,01. 09. 2021,78,384,92,176,181,245,117,210,706,60,"CZK 13,000",Personal,Brick building,,,,,,G,Good,,,,,,,
715358,"CZK 15,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom with open-plan kitchen,68 m²,"CZK 7,000",Furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,299,934,97,923,125,"1,013",314,360,338,165,"CZK 30,000",Personal,Prefab concrete building,,10 to 30 years years,,District heating,,C,Excellent,,,,,,,
712727,"CZK 19,000",50.05563,14.42088,"Podolská, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,,No,No,Yes,No,No,No,No,04. 04. 2022,238,486,271,285,309,483,254,835,279,151,"CZK 40,000",Personal,Brick building,,,Premium materials and solutions,Gas boiler,Ground floor,G,Excellent,Overall,,,,,,
716395,"CZK 17,000",50.12684,14.44754,"Třeboradická, Prague - Kobylisy",2 bedroom,65 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,02. 05. 2022,354,"1,455",318,643,326,323,582,146,983,193,"CZK 30,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
716429,"CZK 31,000",50.07781,14.40239,"Drtinova, Prague - Smíchov",3 bedroom with open-plan kitchen,89 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 06. 2022,221,424,229,353,40,326,578,851,671,282,"CZK 50,000",Personal,Brick building,,,,Central heating,Middle floor,G,Excellent,Overall,,,,,,
716428,"CZK 16,990",50.10263833333,14.56778277777,"Doležalova, Prague - Černý Most",3 bedroom,76 m²,"CZK 3,560",Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,220,943,175,"1,241",739,751,382,276,"1,275",347,"CZK 20,550",Personal,Prefab concrete building,,,,,,G,Good,,,"CZK 20,550

                                
                                
                
i",,,,
695231,"CZK 7,000",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,25 m²,,Furnished,2,No,No,No,No,Yes,No,No,27. 05. 2022,174,953,256,818,584,919,"1,025",,,,"CZK 7,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,Central heating,Attic,A,Excellent,Overall,,,,,,
714373,"CZK 16,800",50.04842,14.42603,"Pod Pekařkou, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 4,200",Furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,397,"1,349",499,801,268,940,567,671,"1,211",650,"CZK 20,000",Personal,Brick building,,,,,,C,Excellent,,,,,,,
716403,"CZK 28,000",50.09174,14.44246,"Prvního pluku, Prague - Karlín",1 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Furnished,4,No,No,No,No,No,No,No,23. 05. 2022,208,408,151,207,58,181,363,930,293,284,,Personal,Other,,,,,,G,Excellent,,,,,,,
688853,"CZK 7,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Other,31 m²,"CZK 1,500",Unfurnished,,No,No,No,No,No,No,No,01. 07. 2022,201,860,203,689,182,687,525,419,641,161,"CZK 18,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
711808,"CZK 19,500",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,49 m²,"CZK 4,235",Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,01. 08. 2022,48,825,83,843,397,816,556,419,"1,060",533,"CZK 19,500",Personal,Brick building,,,,,,B,New build,,,,,,,
716375,"CZK 25,000",50.0931827,14.5014335,"Učňovská, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,80 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 05. 2022,257,752,373,"1,102",378,420,608,531,"1,185",363,"CZK 25,000",Personal,Brick building,,,,,,A,New build,,,,,,,
716376,"CZK 9,000",50.0213,14.45822,"Jánošíkova, Prague - Krč",Small studio,27 m²,"CZK 3,500",Partially furnished,3,No,No,No,Yes,No,Yes,No,01. 05. 2022,328,768,645,561,460,509,"1,368",908,667,,"CZK 15,000",Personal,Prefab concrete building,,,,Central heating,,G,Excellent,Overall,,,,,,
474374,"CZK 18,500",50.0895199,14.4891951,"Pod Jarovem, Prague - Žižkov",2 bedroom with open-plan kitchen,72 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,Yes,No,Yes,No,01. 06. 2022,90,422,488,675,266,427,421,594,271,351,"CZK 30,000",Cooperative,Prefab concrete building,,,,,,,,,,,,,,
716372,"CZK 19,000",50.09435,14.49609,"Spojovací, Prague - Žižkov",2 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,128,509,379,828,52,443,416,527,579,176,"CZK 25,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
715140,"CZK 20,000",50.08509,14.34136,"Plojharova, Prague - Břevnov",2 bedroom with open-plan kitchen,63 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,No,No,16. 05. 2022,262,821,468,622,305,617,156,305,811,399,"CZK 40,000",Personal,Brick building,,over 50 years years,Standard materials and solutions,District heating,Middle floor,G,Excellent,Interior,,,,,,
716194,"CZK 18,900",50.07532,14.35971,"Jeřabinová, Prague - Smíchov",1 bedroom with open-plan kitchen,49 m²,"CZK 5,400",Partially furnished,,No,Yes,No,No,No,Yes,No,01. 05. 2022,429,"1,202",675,920,548,519,467,,,,"CZK 25,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,District heating,Ground floor,B,Excellent,Interior,102 m²,,,,,
716327,"CZK 20,000",50.05552,14.35149,"Vidoulská, Prague - Jinonice",1 bedroom with open-plan kitchen,65 m²,"CZK 3,800",Partially furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,585,"1,034",225,807,451,600,210,796,"1,496",306,"CZK 20,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
716189,"CZK 50,000",50.09034,14.42111,"U Staré školy, Prague - Josefov",2 bedroom,105 m²,,Furnished,3,Yes,No,No,No,No,No,No,01. 05. 2022,421,119,199,24,216,108,327,317,368,,,Personal,Brick building,,,,,,C,Excellent,,,,,,,40
656895,"CZK 12,000",50.1060796,14.4540639,Prague - Holešovice,Studio,31 m²,"CZK 4,000",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,205,629,135,441,133,395,474,894,294,243,"CZK 22,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
678758,"CZK 11,000",50.12694,14.41888,"Hnězdenská, Prague - Troja",Studio,36 m²,"CZK 2,500",Furnished,13,No,No,No,No,No,Yes,No,21. 05. 2022,355,262,265,205,155,306,637,827,"1,325",333,"CZK 12,000",Personal,Low-energy building,,10 to 30 years years,,District heating,,C,Excellent,,,,,,,
576044,"CZK 12,000",50.1251884,14.469121,"U Slovanky, Prague - Libeň",Studio,30 m²,"CZK 3,000",Furnished,4,No,No,Yes,No,Yes,Yes,Yes,28. 08. 2020,222,574,308,376,177,386,513,672,740,181,"CZK 25,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,B,New build,,,,,,,
556222,"CZK 26,000",50.1011508,14.4284798,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,78 m²,"CZK 6,800",Furnished,4,No,No,No,No,No,Yes,No,01. 08. 2022,175,265,141,239,116,220,226,195,584,,"CZK 30,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Middle floor,,,Interior,,,,,,
540339,"CZK 13,000",50.0743287,14.3177437,"Čistovická, Prague - Řepy",1 bedroom with open-plan kitchen,44 m²,"CZK 1,000",Unfurnished,1,No,No,No,No,No,No,No,15. 04. 2022,95,407,245,"1,357","1,182",257,370,276,,,"CZK 26,000",Personal,Brick building,,,,,,G,,,,,,,,
475975,"CZK 10,000",50.008473,14.4211704,"Pejevové, Prague - Modřany",Studio,27 m²,"CZK 2,500",Furnished,5,No,No,No,No,No,No,No,,448,594,445,455,523,480,241,"1,020",942,638,"CZK 7,000",Personal,Prefab concrete building,,,,,,C,,,,,,,,
584474,"CZK 20,000",50.093256,14.448366,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,162,40,176,224,43,326,383,"1,357",482,87,"CZK 20,000",Cooperative,Brick building,,,,,,G,Excellent,,,,,,,
716265,"CZK 12,000",50.03018,14.53209,"Steinerova, Prague - Háje",1 bedroom with open-plan kitchen,42 m²,"CZK 4,420",Partially furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,208,368,142,56,296,357,347,469,417,308,"CZK 24,000",Cooperative,Prefab concrete building,,30 to 50 years years,Premium materials and solutions,District heating,Middle floor,C,Excellent,Bathroom unit,,,,,,
716266,"CZK 14,990",50.13787638888,14.50579833333,"Tupolevova, Prague - Letňany",2 bedroom,52 m²,"CZK 3,654",Partially furnished,5,No,No,No,No,No,Yes,No,,169,909,153,468,389,309,112,709,434,213,"CZK 18,644",Personal,Prefab concrete building,,,,,,C,Excellent,,,"CZK 18,644

                                
                                
                
i",,,,
536913,"CZK 16,000",50.0848545,14.483906,Prague - Strašnice,Studio,52 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,Yes,Yes,Yes,ihned,167,"1,302",579,"1,188",705,920,"1,055",176,690,361,"CZK 20,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,,Middle floor,,,,,,,,,
716233,"CZK 13,500",50.13091,14.41029,"Zelenohorská, Prague - Bohnice",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,11,No,No,No,No,No,No,No,28. 04. 2022,79,905,114,835,112,902,630,449,303,,"CZK 17,000",Personal,Prefab concrete building,,,,District heating,,B,Excellent,Overall,,,,,,
716218,"CZK 17,000",50.12632,14.49577,"Varnsdorfská, Prague - Střížkov",2 bedroom,45 m²,"CZK 3,000",Furnished,2,No,No,No,Yes,No,No,No,28. 04. 2022,267,544,169,456,249,270,242,364,999,238,"CZK 20,000",Cooperative,Prefab concrete building,,,,,,C,Excellent,,,,,,,
113106,"CZK 16,800",50.0538919,14.4972997,"U Zahradního Města, Prague - Záběhlice",3 bedroom,67 m²,"CZK 4,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,21. 02. 2022,302,839,466,"1,326",305,474,512,354,751,609,"CZK 33,600",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,Excellent,,,,,,,
716211,"CZK 14,900",50.09903,14.34437,"Na Lužci, Prague - Vokovice",1 bedroom with open-plan kitchen,34 m²,"CZK 2,600",Partially furnished,1,No,No,No,No,No,No,No,16. 05. 2022,219,"1,461",363,920,56,568,263,488,348,34,"CZK 30,000",Personal,Brick building,,,,,,B,Excellent,,,,,,,
338671,"CZK 15,000",50.0541721,14.3670096,"U Kříže, Prague - Jinonice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Partially furnished,,No,No,No,No,No,No,No,15. 05. 2022,224,233,454,316,525,229,835,806,201,,"CZK 15,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,District heating,Ground floor,,Excellent,,,,,,,
633593,"CZK 34,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,83 m²,"CZK 6,000",Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,188,806,833,819,685,637,730,"1,285",528,,"CZK 50,000",Personal,Brick building,,,Premium materials and solutions,Central heating,Ground floor,B,New build,Overall,400 m²,,,,,
639060,"CZK 24,500",50.08376,14.455893,"Lupáčova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Furnished,8,No,No,No,No,No,Yes,No,01. 06. 2022,207,451,138,317,99,309,112,228,402,163,"CZK 49,000",Personal,Brick building,,,,,,A,New build,,,,,,,
705384,"CZK 19,500",50.0861644,14.3218614,"Rakovnická, Prague - Ruzyně",2 bedroom with open-plan kitchen,75 m²,"CZK 3,500",Furnished,2,No,No,No,Yes,Yes,No,No,15. 02. 2022,350,"1,494",393,284,"1,025",581,273,273,,,"CZK 23,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
716172,"CZK 12,000",50.06736,14.36831,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,42 m²,"CZK 5,500",Partially furnished,1,No,No,Yes,No,Yes,No,No,01. 05. 2022,333,757,234,567,420,478,391,885,257,425,"CZK 24,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
696054,"CZK 18,000",50.06312,14.40452,"Radlická, Prague - Smíchov",Studio,42 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 01. 1970,25,450,75,856,15,203,647,619,790,542,"CZK 18,000",Personal,Brick building,,,,,,E,Excellent,,,,,,,
716146,"CZK 14,900",50.1153416,14.4743339,"Na Sypkém, Prague - Libeň",Studio,34 m²,"CZK 2,700",Partially furnished,1,No,No,Yes,No,No,No,No,27. 04. 2022,134,"1,388",426,"1,206",128,680,505,"1,371",852,342,"CZK 15,000",Personal,Other,,,Premium materials and solutions,Gas boiler,Raised ground floor,B,New build,,,,,,,
715500,"CZK 29,000",50.04711,14.30195,"Svitákova, Prague - Stodůlky",3 bedroom with open-plan kitchen,100 m²,"CZK 9,000",Partially furnished,1,No,No,No,No,No,No,No,08. 08. 2022,334,243,49,247,"1,107","1,075",702,863,160,,"CZK 40,000",Personal,Other,,,,,,B,New build,,,,,,,
716135,"CZK 26,000",50.07025,14.41663,"Pod Slovany, Prague - Nové Město",2 bedroom with open-plan kitchen,93 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 07. 2022,248,730,35,222,163,156,255,89,309,278,"CZK 26,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
273391,"CZK 6,000",49.9590093,14.3622008,"Jiříčkova, Prague - Lipence",Other,18 m²,,Partially furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,534,297,386,555,488,,,,,,"CZK 7,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Electric boiler,Ground floor,,,,50 m²,,,,,
695122,"CZK 14,000",50.14774165,14.4489425,"Bolebořská, Prague - Dolní Chabry",2 bedroom,63 m²,"CZK 5,130",Unfurnished,2,No,No,Yes,No,Yes,No,No,28. 04. 2022,159,299,405,368,359,822,757,631,,,"CZK 18,000",Cooperative,Brick building,,,,,,G,Excellent,,,,,,,
449204,"CZK 15,000",50.080914047543,14.457678969311,"Křišťanova, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 4,000",Furnished,2,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,270,524,229,264,183,637,302,205,533,220,"CZK 30,000",Personal,Brick building,,,,,,,Good,,,,,,,
87340,"CZK 28,000",50.0734871,14.3916435,"Zapova, Prague - Smíchov",4 bedroom,112 m²,CZK 987,Partially furnished,3,No,No,No,No,No,No,Yes,,287,"1,211",218,902,58,993,297,739,"1,200",129,"CZK 56,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Middle floor,,Excellent,Overall,,,,,,
31263,"CZK 16,000",50.1115724,14.4775255,Prague - Libeň,3 bedroom,70 m²,"CZK 6,220",Unfurnished,,No,No,No,No,No,No,No,27. 04. 2022,207,"1,286",438,977,150,622,756,"1,018",699,41,"CZK 22,000",Personal,Brick building,,,Standard materials and solutions,Electric boiler,Ground floor,,Good,Interior,,,,,,
551075,"CZK 16,000",50.0893775,14.46752,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 1,000",Furnished,3,No,No,Yes,No,No,Yes,No,27. 04. 2022,97,735,22,65,76,93,396,481,427,267,"CZK 19,800",Personal,Brick building,,over 50 years years,Standard materials and solutions,Other,Middle floor,,Excellent,Overall,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,33 m²,"CZK 5,000",Furnished,5,Yes,No,No,No,No,No,No,11. 07. 2022,114,989,23,10,23,31,353,549,399,398,"CZK 22,500",Personal,Brick building,,,,,,B,New build,,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 7,000",Furnished,4,No,No,No,Yes,Yes,Yes,Yes,15. 07. 2022,165,981,117,149,162,109,492,669,487,409,"CZK 30,000",Personal,Brick building,,,,,,B,New build,,,,,,,
586683,"CZK 17,000",50.05174,14.543651,"Horolezecká, Prague - Hostivař",1 bedroom with open-plan kitchen,58 m²,"CZK 6,000",Furnished,6,Yes,No,No,No,No,No,No,15. 02. 2020,235,288,192,226,389,754,172,512,293,,"CZK 23,000",Personal,Brick building,,,,,,A,,,,,,,,
715418,"CZK 14,500",50.0367596,14.5056446,Prague - Chodov,Studio,34 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,Yes,Yes,23. 05. 2022,221,601,232,"1,420",43,398,201,201,38,102,"CZK 14,500",Personal,Other,,,,,,B,New build,,,,,,,
25959,"CZK 12,600",50.1335671,14.4751987,"Kubíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,48 m²,"CZK 2,350",Partially furnished,2,No,No,Yes,No,No,Yes,No,25. 04. 2022,242,978,430,"1,107",305,922,324,445,"1,248",356,"CZK 20,000",,Prefab concrete building,,,Standard materials and solutions,District heating,Middle floor,C,,,,,,,,
716038,"CZK 14,500",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,20 m²,"CZK 1,500",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,150,397,110,388,95,207,304,316,662,421,"CZK 16,000",Personal,Brick building,,,,,,G,New build,,,,,,,
671979,"CZK 9,500",50.09451,14.49492,"U Kněžské louky, Prague - Žižkov",1 bedroom with open-plan kitchen,44 m²,"CZK 1,000",Partially furnished,,No,No,No,No,No,No,No,01. 05. 2022,148,366,252,698,97,388,286,527,430,225,"CZK 10,500",Personal,Brick building,,30 to 50 years years,Standard materials and solutions,Other,Ground floor,G,Excellent,,,,,,,
710368,"CZK 16,990",50.0770962,14.4355937,Prague - Vinohrady,Studio,24 m²,"CZK 2,890",,,No,No,No,No,No,Yes,No,01. 06. 2022,32,97,83,143,48,139,384,384,579,732,"CZK 10,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
716009,"CZK 18,500",50.0483074,14.3124035,Prague - Stodůlky,1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Partially furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 05. 2022,385,385,256,924,205,493,300,294,201,191,"CZK 27,000",Personal,Brick building,Yes,1 to 10 years years,,,Ground floor,D,Excellent,,40 m²,,,,,
704120,"CZK 21,000",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,425,383,567,433,477,975,428,"1,467",364,,"CZK 24,000",Personal,Brick building,,,,Central heating,,B,New build,,,,,,,
715981,"CZK 24,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,"CZK 54,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
623185,"CZK 14,000",50.064273,14.270993,"Hostivická, Prague - Sobín",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,27. 04. 2022,49,"1,321",86,"1,128",,,,,,,"CZK 19,000",Personal,Brick building,Yes,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,B,Excellent,Overall,20 m²,,,,,
641972,"CZK 8,000",49.965235,14.36761,"Josefa Houdka, Prague - Lipence",Studio,25 m²,"CZK 3,000",Furnished,,No,Yes,No,No,No,No,No,01. 02. 2021,114,954,694,"1,440",963,"1,322",,,,,"CZK 10,000",Personal,Brick building,,,,,,B,Excellent,,,,,,,
150740,"CZK 13,000",50.070043,14.3676817,"Plzeňská, Prague - Smíchov",1 bedroom,36 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,,281,584,176,286,42,178,350,"1,363",693,362,"CZK 15,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Gas boiler,,C,Excellent,,,,,,,
624497,"CZK 14,500",50.056579,14.373918,"Kačírkova, Prague - Jinonice",Studio,33 m²,"CZK 2,500",,3,Yes,No,No,No,No,No,No,15. 07. 2022,167,110,211,"1,262",70,153,729,190,"1,174",169,"CZK 10,000",Personal,Low-energy building,,,,,,A,New build,,,,,,,
715316,"CZK 20,000",50.0471,14.30405,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,No,16. 07. 2022,176,168,143,114,939,958,584,745,127,,"CZK 40,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
715306,"CZK 20,000",50.06326,14.28874,"Křivatcová, Prague - Zličín",2 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,1,Yes,No,No,Yes,Yes,Yes,No,21. 04. 2022,185,129,"1,122","1,370",544,"1,481",680,838,446,,"CZK 25,000",Personal,Brick building,,,,,,A,New build,,,,,,,
554738,"CZK 17,000",50.0694,14.4840287,Prague - Strašnice,1 bedroom with open-plan kitchen,42 m²,"CZK 4,500",Partially furnished,5,Yes,No,Yes,No,No,No,No,16. 05. 2022,341,748,429,494,264,420,647,692,482,532,"CZK 34,000",Personal,Brick building,Yes,,,District heating,,,New build,,,,,,,
715878,"CZK 10,000",50.06038,14.3974,"Holubova, Prague - Smíchov",Studio,25 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,177,897,204,758,197,597,434,717,495,373,"CZK 10,000",Personal,Brick building,,,,,Ground floor,G,Excellent,,,,,,,
715877,"CZK 18,490",50.04469833333,14.51761583333,"náměstí Přátelství, Prague - Hostivař",1 bedroom with open-plan kitchen,61 m²,"CZK 2,329",Furnished,7,Yes,No,No,No,Yes,Yes,No,,153,134,70,59,913,292,"1,006",102,,,"CZK 20,819",Personal,Brick building,Yes,,,,,B,New build,,,"CZK 20,819

                                
                                
                
i",,,,
715862,"CZK 13,800",50.09118,14.34546,"Krásného, Prague - Veleslavín",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,144,382,95,309,314,284,183,208,689,39,"CZK 15,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
715256,"CZK 16,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",Studio,18 m²,"CZK 2,500",Furnished,2,No,Yes,No,No,No,No,No,25. 04. 2022,170,423,142,168,13,109,427,891,261,225,"CZK 18,500",Personal,Brick building,,,,,,G,Excellent,,,,,,,
35209,"CZK 18,400",50.0709893,14.5034918,"Sečská 21, Prague - Strašnice",2 bedroom,65 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,01. 07. 2022,268,"1,308",227,"1,096",483,613,251,400,960,64,"CZK 20,000",Cooperative,Prefab concrete building,,30 to 50 years years,Standard materials and solutions,District heating,Top floor,,,Overall,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,164 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,No,No,01. 07. 2022,212,199,123,98,33,92,321,131,259,513,"CZK 31,000",Personal,Brick building,,,,Gas boiler,Attic,G,,,,,,,,
