Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Design,Total number of floors,Renovation,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
704397,"CZK 12,000",50.10676,14.56703,"Volkova, Prague - Černý Most",Studio,Excellent,40 m²,"CZK 4,000",Personal,Prefab concrete building,Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,,D,215,783,266,"1,034",723,436,533,465,"1,469",193,"CZK 30,000",,,,,,,,,,
704396,"CZK 27,500",50.07615,14.44338,"Slezská, Prague - Vinohrady",2 bedroom,Excellent,80 m²,"CZK 5,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,30. 01. 2022,,G,143,315,155,356,63,177,470,57,393,388,"CZK 50,000",,,,,,,,,,
587424,"CZK 13,700",50.100692,14.43413,"Heřmanova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 7,300",Personal,Brick building,Partially furnished,4,No,No,Yes,No,Yes,Yes,No,01. 11. 2021,Central heating,D,122,892,110,81,92,239,188,394,731,,"CZK 25,000",Standard materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
703776,"CZK 9,000",50.0384812,14.5624117,"Rezlerova, Prague - Petrovice",2 bedroom with open-plan kitchen,,67 m²,"CZK 3,000",,,Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,,,224,428,391,353,407,414,360,454,764,51,,,,,,,,,,,
696067,"CZK 13,500",49.977551,14.350518,"Karlická, Prague - Radotín",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,300",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 02. 2022,Central heating,A,27,"1,208",497,347,722,890,"1,001",626,,,"CZK 15,000",Premium materials and solutions,Middle floor,,1 to 10 years years,,,,,,
704389,"CZK 10,000",50.07757,14.50097,"Černokostelecká, Prague - Strašnice",Studio,Good,28 m²,"CZK 2,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,,G,29,470,180,622,291,575,410,477,"1,265",392,"CZK 12,000",,,,,,,,,,
550637,"CZK 13,000",50.0596965,14.4979775,"Narcisová, Prague - Záběhlice",Studio,Excellent,29 m²,"CZK 2,000",Personal,Prefab concrete building,Furnished,8,No,No,No,No,No,Yes,No,01. 11. 2019,,G,431,646,563,663,697,541,671,685,611,346,"CZK 15,000",,,,,,,,,,
703754,"CZK 11,500",50.01114,14.45032,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,25. 01. 2022,,D,386,"1,062",433,528,"1,113",702,917,568,132,,"CZK 14,500",,,,,,,,,,
572271,"CZK 17,000",50.0420583,14.4377382,"Kovařovicova, Prague - Krč",3 bedroom,Excellent,68 m²,"CZK 4,500",Personal,Prefab concrete building,Partially furnished,3,No,No,No,Yes,No,No,No,01. 04. 2022,District heating,,159,464,133,333,114,385,661,304,430,87,"CZK 30,000",,,Interior,,,,,,,
703747,"CZK 18,900",50.10102,14.42628,"Veletržní, Prague - Bubeneč",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 2,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,,G,251,309,119,188,72,50,302,115,497,,"CZK 18,900",,,,,,,,,,
704381,"CZK 13,900",50.0698,14.45925,"náměstí Svatopluka Čecha, Prague - Vršovice",2 bedroom,Excellent,54 m²,"CZK 3,600",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,,B,184,555,204,287,75,330,312,180,629,118,"CZK 17,500",,,,,,,,,,
703740,"CZK 12,000",50.06017,14.42715,"Mikuláše z Husi, Prague - Nusle",Studio,Good,29 m²,CZK 500,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,27. 01. 2022,,D,9,649,93,298,53,393,470,139,99,309,"CZK 12,000",,,,,,,,,,
690722,"CZK 65,475",50.0817698,14.4068623,"Všehrdova, Prague - Malá Strana",2 bedroom with open-plan kitchen,,77 m²,"CZK 21,825",,,Furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,,,127,322,219,536,76,333,171,448,336,251,,,,,,,,,,,
689177,"CZK 19,000",50.07306,14.43085,"Tyršova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 3,600",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,,G,183,529,119,213,30,197,368,453,637,687,"CZK 38,000",,,,,,,,,,
536102,"CZK 14,500",50.0225996,14.4945038,"Zlešická, Prague - Chodov",1 bedroom with open-plan kitchen,Good,47 m²,,Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,01. 03. 2022,Central heating,C,189,759,214,857,522,664,235,520,333,61,"CZK 15,000",Standard materials and solutions,Middle floor,Overall,10 to 30 years years,,,,,,
698920,"CZK 15,000",50.04736,14.30975,"Vlachova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500",Cooperative,Prefab concrete building,Furnished,2,No,No,Yes,Yes,No,Yes,No,11. 01. 2022,,G,345,300,195,"1,153",105,612,523,166,278,26,,,,,,,,,,,
619023,"CZK 13,500",50.052188,14.458743,"Hadovitá, Prague - Michle",Studio,New build,38 m²,"CZK 3,000",Personal,Brick building,Furnished,,No,Yes,Yes,No,Yes,Yes,Yes,15. 02. 2022,,B,204,873,300,885,174,764,493,768,866,559,"CZK 16,500",,,,1 to 10 years years,Yes,14 m²,,,,
704373,"CZK 14,000",50.0601,14.49771,"Tulipánová, Prague - Záběhlice",2 bedroom,Excellent,52 m²,"CZK 3,500",Personal,Prefab concrete building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,,C,391,652,473,669,704,501,630,691,571,305,"CZK 14,000",,,,,,,,,,
704371,"CZK 16,000",50.07273,14.44455,"Slovenská, Prague - Vinohrady",3 bedroom,Good,105 m²,"CZK 1,600",Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,01. 03. 2022,,G,246,315,88,765,183,585,431,465,364,150,"CZK 16,000",,,,,,,,,,
679970,"CZK 24,225",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",Studio,,35 m²,"CZK 8,075",,,Furnished,2,No,No,No,No,No,No,No,15. 02. 2022,,,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,
704364,"CZK 10,000",50.0699,14.45782,"Madridská, Prague - Vršovice",1 bedroom,Excellent,44 m²,CZK 500,Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,01. 02. 2022,,G,199,452,120,229,60,227,209,171,527,116,"CZK 20,000",,,,,,,,,,
704368,"CZK 16,500",50.13033,14.4935,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,000",Personal,Low-energy building,Furnished,2,Yes,No,No,No,Yes,No,Yes,01. 03. 2022,,C,358,"1,059",203,984,631,477,558,435,"1,185",125,"CZK 20,000",,,,,,,,,,
704366,"CZK 21,000",50.02278,14.45455,"Sládkovičova, Prague - Krč",3 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 3,800",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,,D,296,652,540,222,187,604,"1,093",590,629,,"CZK 21,000",,,,,,,,,,
632065,"CZK 14,000",50.0806403,14.4168073,Prague - Nové Město,1 bedroom,New build,32 m²,"CZK 5,000",Personal,Brick building,,,No,No,No,No,No,Yes,No,Ihned,Electric boiler,,220,805,23,184,46,163,160,283,168,514,"CZK 15,000",,Middle floor,,1 to 10 years years,,,,,,
424920,"CZK 13,000",50.0912619,14.4438703,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,Good,43 m²,CZK 450,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,Other,C,179,464,13,403,33,378,166,"1,071",490,253,"CZK 35,000",Standard materials and solutions,Top floor,,,,,,,,
704365,"CZK 11,900",50.07613,14.42899,"Sokolská, Prague - Nové Město",Small studio,Excellent,31 m²,"CZK 3,100",Personal,Brick building,Unfurnished,4,No,No,No,No,No,No,No,01. 02. 2022,,E,129,554,102,144,63,36,234,309,162,133,"CZK 18,000",,,,,,,,,,
704363,"CZK 15,000",50.1087,14.43751,"U Elektrárny, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 2,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,30. 01. 2022,,E,141,"1,288",232,"1,088",143,531,392,420,692,,"CZK 17,000",,,,,,,,,,
555302,"CZK 32,000",50.0750555,14.4531749,Prague - Vinohrady,2 bedroom,Excellent,79 m²,"CZK 4,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,31. 01. 2022,Gas boiler,,146,311,101,261,137,64,218,489,530,253,"CZK 45,000",Premium materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
704342,"CZK 16,000",50.04299,14.44352,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 2,200",Cooperative,Prefab concrete building,Furnished,4,No,No,No,No,No,No,No,01. 03. 2022,Geothermal heat pump,G,268,251,149,449,234,284,364,207,765,302,"CZK 18,200",Standard materials and solutions,Middle floor,,,,,,,,
644008,"CZK 11,500",50.061926,14.443129,"Svatoslavova, Prague - Nusle",2 bedroom,Good,62 m²,CZK 800,Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,Other,,184,599,201,305,247,328,448,822,384,346,"CZK 12,000",,Top floor,,,,60 m²,,,,
694790,"CZK 23,000",50.0529129,14.3417717,"Dominova, Prague - Stodůlky",4 bedroom with open-plan kitchen,Good,119 m²,"CZK 5,000",Personal,Other,,1,No,No,No,No,No,No,No,01. 11. 2021,,,298,375,408,381,384,372,264,129,"1,127",15,"CZK 30,605",,,,,,,,,,
693515,"CZK 14,219",50.046684,14.4391279,"Na Strži, Prague - Krč",1 bedroom with open-plan kitchen,Good,43 m²,"CZK 2,935",Personal,Other,,1,No,No,No,No,No,No,No,16. 11. 2021,,,65,417,271,541,289,567,274,397,344,83,"CZK 17,000",,,,,,,,,,
691990,"CZK 16,600",50.05393,14.44023,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,Good,47 m²,"CZK 3,823",,Other,,1,No,No,No,No,Yes,No,No,01. 12. 2021,,,40,177,122,399,130,154,109,657,647,271,"CZK 21,000",,,,,,,,,,
691991,"CZK 18,000",50.05393,14.44023,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,Good,65 m²,"CZK 4,927",,Other,,1,No,No,No,No,Yes,No,No,24. 11. 2021,,,40,177,122,399,130,154,109,657,647,271,"CZK 25,000",,,,,,,,,,
694143,"CZK 14,118",50.0812798,14.4589888,"Křišťanova, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,998",Personal,Other,,1,No,No,No,No,No,No,No,30. 11. 2021,,,150,606,253,208,189,649,384,209,457,460,"CZK 16,116",,,,,,,,,,
693750,"CZK 8,500",50.0596988,14.4971062,"Narcisová, Prague - Záběhlice",Small studio,Good,21 m²,"CZK 2,146",Personal,Other,,1,No,No,No,No,No,No,No,18. 11. 2021,,,367,700,403,739,645,431,561,761,501,235,"CZK 11,200",,,,,,,,,,
699392,"CZK 25,834",50.0372335,14.5076748,"Donovalská, Prague - Chodov",3 bedroom,Good,90 m²,"CZK 3,251",Personal,Other,,3,Yes,No,Yes,No,No,No,No,10. 01. 2022,,,91,842,183,263,420,425,414,258,142,,"CZK 29,085",,,,,,,"CZK 3,875",,,
699396,"CZK 20,500",50.1044198,14.5680273,"Jíchova, Prague - Černý Most",3 bedroom with open-plan kitchen,Good,98 m²,"CZK 3,416",Cooperative,Other,,1,No,No,No,No,No,No,No,01. 12. 2021,,,333,897,185,"1,034",681,418,284,229,"1,200",300,"CZK 24,592",,,,,,,"CZK 3,176",,,
704020,"CZK 9,804",50.03969895,14.45848458331,"Budějovická, Prague - Krč",Studio,Good,22 m²,"CZK 2,562",Personal,Other,,1,No,No,No,No,No,No,No,25. 05. 2019,,,245,"1,205",382,928,252,528,887,"1,030","1,163",582,"CZK 12,366",,,,,,,"CZK 1,471",,,
704021,"CZK 15,489",50.1309297,14.4826315,"Červenkova, Prague - Střížkov",2 bedroom with open-plan kitchen,Good,64 m²,"CZK 3,972",Personal,Other,,1,No,No,No,No,No,No,No,17. 01. 2022,,,291,"1,175",542,"1,275",131,535,168,567,"1,218",228,"CZK 19,461",,,,,,,"CZK 2,323",,,
703786,"CZK 11,500",50.1057629,14.4769956,"Ronkova, Prague - Libeň",Studio,Good,24 m²,"CZK 1,154",Personal,Other,,1,No,No,No,No,No,No,No,01. 02. 2022,,,133,408,192,430,4,361,445,217,434,64,"CZK 10,933",,,,,,,"CZK 1,467",,,
703788,"CZK 12,941",50.0215761,14.4894951,"Jana Růžičky, Prague - Kunratice",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,136",Personal,Other,,1,No,No,No,No,No,No,No,01. 03. 2022,,,111,891,165,984,391,184,210,194,471,92,"CZK 16,077",,,,,,,"CZK 1,941",,,
700623,"CZK 12,553",50.048449,14.425548,"Pod Pekařkou, Prague - Podolí",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 2,404",Personal,Other,,1,No,No,No,No,No,No,No,25. 01. 2022,,,433,"1,385",535,837,304,976,603,707,"1,128",584,"CZK 14,957",,,,,,,"CZK 1,883",,,
704362,"CZK 15,000",50.05718,14.55421,"V Osikách, Prague - Dolní Měcholupy",Studio,Excellent,40 m²,"CZK 2,500",Personal,Other,Furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,,G,508,547,664,736,"1,435",799,"1,038",,,,"CZK 30,000",,,,,,,,,,
704361,"CZK 10,000",50.05168,14.54569,"Hokejová, Prague - Hostivař",1 bedroom,Excellent,36 m²,"CZK 4,000",Personal,Prefab concrete building,Furnished,5,No,No,Yes,No,No,Yes,No,07. 02. 2022,,C,286,338,288,253,355,934,49,382,359,,"CZK 10,000",,,,,,,,,,
700284,"CZK 18,000",50.06243,14.44917,"Kloboučnická, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 1,300",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,15. 02. 2022,,G,248,903,342,542,246,653,570,403,882,460,"CZK 36,000",Premium materials and solutions,Middle floor,Overall,,,,,,,
700383,"CZK 20,000",50.08311,14.46721,"Olšanská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,623 m²,"CZK 4,000",Personal,Other,Partially furnished,4,Yes,No,Yes,No,Yes,No,No,21. 01. 2022,Central heating,G,214,230,354,748,333,259,644,492,337,410,"CZK 20,000",,Top floor,,1 to 10 years years,,,,,,
703714,"CZK 17,000",50.11498,14.62655,"Ve Žlíbku, Prague - Horní Počernice",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000",Personal,Brick building,Furnished,2,Yes,Yes,Yes,No,Yes,No,Yes,01. 02. 2022,,B,206,"1,466",533,785,229,901,423,639,,,"CZK 17,000",,,,,,,,,,
697991,"CZK 20,306",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,,38 m²,"CZK 6,769",,,Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,,,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,
686749,"CZK 37,050",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,,64 m²,"CZK 12,350",,,Furnished,3,Yes,Yes,No,No,No,Yes,No,28. 02. 2022,,,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,
168640,"CZK 6,900",50.0792768,14.4538881,"Velehradská, Prague - Vinohrady",Small studio,Excellent,27 m²,"CZK 2,100",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,Other,A,401,282,104,225,57,493,368,536,894,400,,Standard materials and solutions,Middle floor,,,,,,,,
704347,"CZK 15,500",50.0627195,14.3680999,"Linhartova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 2,775",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,,G,84,"1,298",979,"1,153",885,"1,183",174,671,814,320,"CZK 20,000",,,,,,,,,,
403607,"CZK 12,500",50.102335,14.445112,"Tovární, Prague - Holešovice",1 bedroom,,32 m²,"CZK 1,500",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,05. 02. 2022,Other,,163,205,202,443,174,110,138,290,568,91,"CZK 13,000",,Middle floor,Interior,,,,,,,
703712,"CZK 17,500",50.06745,14.40788,"Na Valentince, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 2,500",Personal,Other,Unfurnished,4,No,Yes,No,No,No,Yes,No,01. 02. 2022,Gas boiler,G,132,600,326,571,182,496,845,"1,083",589,338,"CZK 35,000",,Middle floor,,,,,,,,
129979,"CZK 18,500",50.0775642,14.4239107,"Školská, Prague - Nové Město",2 bedroom,,70 m²,"CZK 4,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,16. 01. 2022,Gas boiler,,173,601,24,304,52,294,218,354,350,291,"CZK 37,000",Standard materials and solutions,Middle floor,Interior,10 to 30 years years,,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,,,96,"1,112",343,721,186,792,491,465,675,180,"CZK 13,500",,,Overall,1 to 10 years years,,,,,,
704341,"CZK 16,000",50.1057,14.54137,"Poděbradská, Prague - Hloubětín",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,500",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,,G,111,219,230,237,375,292,489,354,448,62,"CZK 32,000",,,,,,,,,,
602515,"CZK 14,000",50.046575,14.444395,"Za Zelenou Liškou, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 1,700",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,Gas boiler,E,253,424,83,207,139,165,334,610,753,174,"CZK 18,000",Standard materials and solutions,Middle floor,,,,,,,,
703707,"CZK 10,000",50.02978,14.44976,"Štúrova, Prague - Krč",Studio,Excellent,26 m²,"CZK 2,800",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,26. 01. 2022,,G,124,"1,295",188,113,701,843,"1,175",560,381,,"CZK 10,000",,,,,,,,,,
688191,"CZK 22,500",50.0291416,14.531568,"Mnichovická, Prague - Háje",3 bedroom,,78 m²,"CZK 7,500",,,Furnished,11,No,No,No,No,No,Yes,No,02. 02. 2022,,,298,519,190,207,386,448,309,344,508,132,,,,,,,,,,,
537748,"CZK 13,500",50.0342667,14.5010226,"Kahovská, Prague - Chodov",1 bedroom,,30 m²,CZK 1,Personal,Prefab concrete building,Partially furnished,9,No,No,No,No,No,Yes,No,01. 02. 2022,District heating,,181,239,240,893,271,332,380,333,686,130,"CZK 13,500",,Middle floor,,,,,,,,
699860,"CZK 9,900",50.07791,14.47677,"Vinohradská, Prague - Vinohrady",1 bedroom,Excellent,42 m²,"CZK 1,800",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,19. 01. 2022,,G,28,983,14,484,50,16,739,858,172,150,"CZK 12,000",,,,,,,,,,
703700,"CZK 17,500",50.10811,14.44456,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,25. 01. 2022,,C,168,658,261,670,72,147,351,"1,013",379,279,"CZK 17,500",,,,,,,,,,
521599,"CZK 15,500",50.0473813,14.4303744,"Kaplická, Prague - Podolí",2 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,190",Cooperative,Prefab concrete building,Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 04. 2022,District heating,G,386,"1,099",182,806,339,879,225,329,749,322,"CZK 30,000",Standard materials and solutions,Middle floor,,,,,,,,
439611,"CZK 17,000",50.0238639,14.4867919,"Urešova, Prague - Kunratice",2 bedroom,Excellent,68 m²,"CZK 3,500",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,District heating,C,353,"1,090",212,"1,001",291,243,489,260,702,131,"CZK 40,000",Premium materials and solutions,Middle floor,Interior,10 to 30 years years,,,,,,
652319,"CZK 12,000",50.030265,14.369977,"Voskovcova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,737",Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,No,No,01. 07. 2021,,C,10,789,155,787,137,779,275,156,490,261,"CZK 30,000",,,,,,,,,,
373278,"CZK 9,000",50.0564275,14.5002389,"Jabloňová, Prague - Záběhlice",Studio,Excellent,28 m²,"CZK 1,500",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,,District heating,,131,249,220,745,440,243,324,538,440,118,"CZK 9,000",Standard materials and solutions,,,,,,,,,
703690,"CZK 32,000",50.10432,14.44973,"Komunardů, Prague - Holešovice",2 bedroom with open-plan kitchen,New build,106 m²,"CZK 3,700",Personal,Other,Partially furnished,4,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,,B,51,136,81,98,51,102,448,410,288,391,"CZK 71,400",Premium materials and solutions,,,1 to 10 years years,Yes,,,,,
703887,"CZK 10,500",50.0257429,14.4915558,Prague - Chodov,1 bedroom with open-plan kitchen,Good,43 m²,"CZK 3,500",Personal,Prefab concrete building,,,No,No,No,No,No,Yes,No,Ihned,,B,264,330,140,423,200,321,537,153,129,176,"CZK 14,000",,,,,,,,,,
703689,"CZK 8,000",50.07485,14.49166,"Nad Primaskou, Prague - Strašnice",Small studio,Excellent,19 m²,"CZK 1,800",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,,G,145,226,123,194,139,170,134,452,649,183,"CZK 9,800",,,,,,,,,,
704333,"CZK 11,500",50.05965,14.44896,"Jaurisova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,600",Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 02. 2022,,D,96,853,136,220,60,741,303,468,825,142,"CZK 20,000",,,,,,,,,,
699775,"CZK 18,500",50.10432,14.44973,"Komunardů, Prague - Holešovice",Studio,New build,48 m²,"CZK 2,785",Personal,Other,Furnished,2,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,,B,51,136,81,98,51,102,448,410,288,391,"CZK 42,570",Premium materials and solutions,,,1 to 10 years years,,,,,,
613482,"CZK 13,000",50.069526,14.369954,"Pod Kavalírkou, Prague - Košíře",1 bedroom,Excellent,62 m²,"CZK 3,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,04. 04. 2022,,G,125,488,133,221,31,118,264,"1,202",584,120,"CZK 13,000",Standard materials and solutions,Attic,,,,,,,,
704329,"CZK 24,000",50.01763,14.40109,"Mezi Vodami, Prague - Modřany",1 bedroom with open-plan kitchen,New build,71 m²,"CZK 3,000",Personal,Brick building,Partially furnished,13,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,,B,196,281,"1,184",690,"1,317",,,,,,"CZK 40,000",,,,,,,,,,
698035,"CZK 27,000",50.00671,14.4619,"Šátalská, Prague - Libuš",3 bedroom with open-plan kitchen,Excellent,109 m²,"CZK 5,500",Personal,Other,Furnished,4,Yes,No,No,No,No,Yes,Yes,04. 01. 2022,,G,269,491,238,147,390,581,"1,424","1,036",,,"CZK 58,000",,,,,,,,,,
625192,"CZK 11,000",50.054579,14.457067,"U Botiče, Prague - Michle",Studio,Excellent,35 m²,"CZK 2,700",Cooperative,Prefab concrete building,Furnished,11,No,No,No,No,No,Yes,No,07. 02. 2022,District heating,G,296,279,415,811,413,"1,183",504,931,593,795,"CZK 15,000",Standard materials and solutions,Middle floor,Overall,10 to 30 years years,,,,,,
305895,"CZK 27,500",50.0742596,14.4414876,"Moravská, Prague - Vinohrady",3 bedroom,,100 m²,"CZK 3,550",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,,,195,102,95,457,27,430,93,397,540,505,"CZK 55,000",Standard materials and solutions,,,,,,,,,
704321,"CZK 16,000",50.07725,14.43467,"Římská, Prague - Vinohrady",Studio,New build,32 m²,CZK 860,Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,06. 02. 2022,,G,92,142,141,202,67,123,506,506,506,660,"CZK 20,000",,,,,,,,,,
535247,"CZK 11,000",50.1196295,14.4696921,"Davídkova, Prague - Libeň",Studio,Excellent,37 m²,"CZK 3,000",Personal,Other,Furnished,2,Yes,No,Yes,No,No,No,No,01. 10. 2021,Central heating,C,45,977,443,"1,170",400,579,706,"1,011","1,444",553,"CZK 14,000",,Middle floor,,1 to 10 years years,,,,,,
596906,"CZK 23,800",50.054838,14.399466,"U Dívčích Hradů, Prague - Smíchov",2 bedroom with open-plan kitchen,New build,64 m²,"CZK 3,300",Personal,Other,Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 03. 2022,,B,136,"1,107",533,"1,024",522,"1,094",614,608,557,,"CZK 23,800",Premium materials and solutions,,,1 to 10 years years,Yes,28 m²,,,,
703686,"CZK 14,800",50.0852,14.37356,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,600",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,Central heating,G,176,793,266,456,252,159,187,292,464,347,"CZK 28,000",Standard materials and solutions,Middle floor,,,,,,,,
360936,"CZK 11,500",50.042275,14.3345588,"Píškova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500",Cooperative,Prefab concrete building,Furnished,8,No,No,Yes,No,No,Yes,No,15. 02. 2022,District heating,C,302,359,345,329,276,337,285,593,727,130,"CZK 15,000",Standard materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
467572,"CZK 15,000",50.0828894,14.4448666,"Vlkova, Prague - Žižkov",1 bedroom with open-plan kitchen,,41 m²,"CZK 2,500",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 03. 2022,Central heating,,360,424,462,494,226,360,207,373,583,174,"CZK 28,000",Premium materials and solutions,Middle floor,Overall,10 to 30 years years,,,,,,
704317,"CZK 11,475",50.0455184,14.4554688,"Bítovská, Prague - Michle",Studio,,23 m²,"CZK 3,825",,,Furnished,9,No,No,No,No,No,Yes,No,02. 03. 2022,,,276,470,425,528,262,500,439,294,381,57,,,,,,,,,,,
704316,"CZK 14,925",50.0559404,14.4464229,"U Družstva Život, Prague - Nusle",1 bedroom with open-plan kitchen,,56 m²,"CZK 4,975",,,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,,366,971,109,517,345,963,268,184,848,349,,,,,,,,,,,
704315,"CZK 15,000",50.1045706,14.4893271,"Ocelářská, Prague - Libeň",Studio,New build,55 m²,"CZK 2,500",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 02. 2022,,A,185,226,227,43,226,242,366,695,326,26,"CZK 30,000",,,,,,,,,,
