Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Front garden,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Renovation,Kindergarten,Sports field,Playground,Developer name,Project name,Kód jednotky,Administration fee
698117,"CZK 11,500",50.1032213,14.5187387,"Poděbradská, Prague - Vysočany",Studio,New build,23 m²,"CZK 3,000","CZK 20,000",Personal,Other,Yes,Partially furnished,2,No,No,No,No,No,Yes,No,15. 02. 2022,,Standard materials and solutions,Central heating,,,B,88,"1,460",182,"1,442",789,191,"1,067",,"1,486","1,035",548,,,,
577030,"CZK 10,500",50.0726106,14.3916102,"Grafická, Prague - Smíchov",1 bedroom,Good,33 m²,CZK 485,"CZK 22,000",Personal,Brick building,,,3,No,No,No,No,No,No,No,05. 01. 2022,over 50 years years,Standard materials and solutions,Other,Top floor,,G,212,"1,055",142,746,111,872,232,Interior,876,"1,084",101,,,,
567338,"CZK 9,000",50.1195571,14.4533872,Prague - Libeň,Studio,,30 m²,"CZK 3,000","CZK 10,000",Cooperative,Brick building,,Partially furnished,1,No,Yes,No,No,No,No,No,01. 08. 2019,,Standard materials and solutions,Gas boiler,Ground floor,,D,519,578,495,713,458,459,637,,840,888,668,,,,
429687,"CZK 13,500",50.1299316,14.4847606,"Černého, Prague - Střížkov",3 bedroom,Excellent,72 m²,"CZK 3,600","CZK 13,500",Personal,Prefab concrete building,,Partially furnished,7,Yes,No,No,No,No,No,No,01. 10. 2021,30 to 50 years years,Standard materials and solutions,District heating,Top floor,,C,238,"1,269",431,"1,304",324,423,162,Exterior,808,"1,030",119,,,,
697584,"CZK 24,000",50.1153416,14.4743339,"Na Sypkém, Prague - Libeň",2 bedroom with open-plan kitchen,New build,75 m²,"CZK 3,500","CZK 48,000",Personal,Prefab concrete building,,Unfurnished,2,No,No,Yes,No,Yes,Yes,Yes,03. 01. 2022,,,,,,B,134,"1,388",426,"1,206",128,680,505,,"1,371",852,342,,,,
108759,"CZK 11,500",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,,33 m²,"CZK 3,000","CZK 29,000",Personal,Brick building,,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,,,,,,C,385,"1,033",497,"1,111",184,"1,178",346,,312,823,191,,,,
377247,"CZK 17,000",50.1203774,14.4826323,"Chrastavská, Prague - Střížkov",2 bedroom with open-plan kitchen,,52 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,,,Electric boiler,Middle floor,,B,154,"1,345",273,"1,283",143,961,411,Overall,435,483,111,,,,
688143,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,,Furnished,3,No,No,No,No,No,No,No,08. 01. 2022,,,,,,,177,647,182,40,38,122,28,,102,350,194,,,,
694841,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,34 m²,"CZK 8,693",,,,,Furnished,6,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,,,,,,,109,421,13,160,21,228,518,,"1,364",384,467,,,,
694676,"CZK 27,788",50.0846396,14.4202484,"Michalská, Prague - Staré Město",2 bedroom,,54 m²,"CZK 9,262",,,,,Furnished,7,No,No,No,No,No,Yes,No,31. 01. 2022,,,,,,,314,494,74,261,13,145,42,,702,340,361,,,,
694519,"CZK 37,500",50.0916806,14.4282136,"Klimentská, Prague - Nové Město",3 bedroom with open-plan kitchen,,120 m²,"CZK 12,500",,,,,Furnished,3,No,No,No,No,No,Yes,No,30. 01. 2022,,,,,,,148,292,154,129,85,207,183,,424,376,309,,,,
529005,"CZK 23,800",50.1002714,14.4281126,Prague - Holešovice,3 bedroom,,100 m²,CZK 800,"CZK 21,500",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,,,,,,,,92,457,42,105,41,251,304,,231,487,,,,,
696508,"CZK 17,000",50.08096,14.44564,"Slavíkova, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,39 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,No,03. 01. 2022,,,,,,C,562,541,72,587,74,209,410,,201,498,292,,,,
694846,"CZK 59,738",50.0902503,14.4293691,"Truhlářská, Prague - Nové Město",2 bedroom with open-plan kitchen,,186 m²,"CZK 19,912",,,,,Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,,,,,,,176,468,153,183,95,334,340,,266,546,580,,,,
694840,"CZK 28,253",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,36 m²,"CZK 9,418",,,,,Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,,,,,,,109,421,13,160,21,228,518,,"1,364",384,467,,,,
694842,"CZK 29,228",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,32 m²,"CZK 9,742",,,,,Furnished,4,No,No,No,No,No,Yes,Yes,01. 02. 2022,,,,,,,109,421,13,160,21,228,518,,"1,364",384,467,,,,
694675,"CZK 24,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,45 m²,"CZK 8,000",,,,,Furnished,6,No,No,No,No,No,Yes,No,31. 01. 2022,,,,,,,149,274,60,441,20,421,59,,552,690,457,,,,
689738,"CZK 17,100",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,,27 m²,"CZK 5,700",,,,,Furnished,4,No,No,No,No,No,Yes,No,08. 01. 2022,,,,,,,272,322,70,607,60,509,83,,250,792,565,,,,
694837,"CZK 33,000",50.0920126,14.4239059,"Anežská, Prague - Staré Město",2 bedroom with open-plan kitchen,,80 m²,"CZK 11,000",,,,,Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,,,,,,,157,402,153,285,152,248,384,,447,194,153,,,,
695336,"CZK 18,926",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,,35 m²,"CZK 6,309",,,,,Furnished,1,Yes,Yes,No,No,No,Yes,Yes,05. 02. 2022,,,,,,,234,341,228,706,128,428,324,,536,546,328,,,,
696835,"CZK 25,500",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,,41 m²,"CZK 8,500",,,,,Furnished,5,No,No,No,No,No,No,No,20. 02. 2022,,,,,,,394,499,253,432,280,389,317,,725,696,412,,,,
696751,"CZK 12,495",50.0855201,14.4494539,"Štítného, Prague - Žižkov",Studio,,25 m²,"CZK 4,165",,,,,Furnished,1,No,No,No,No,No,No,No,19. 02. 2022,,,,,,,273,239,86,246,43,207,26,,255,111,588,,,,
690579,"CZK 22,500",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,,65 m²,"CZK 7,500",,,,,Furnished,2,Yes,No,No,No,No,No,No,08. 01. 2022,,,,,,,242,542,99,271,176,314,456,,822,634,593,,,,
696412,"CZK 21,600",50.0654522,14.409929,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,,60 m²,"CZK 7,200",,,,,Furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,,,,,,,276,508,376,863,221,634,685,,923,376,417,,,,
688833,"CZK 13,499",50.1050714,14.4790593,"Na Žertvách, Prague - Libeň",Studio,,32 m²,"CZK 4,500",,,,,Furnished,2,No,No,No,No,No,No,Yes,09. 01. 2022,,,,,,,127,408,204,424,97,360,414,,338,271,337,,,,
686900,"CZK 25,757",50.0925135,14.4556107,"Šaldova, Prague - Karlín",1 bedroom,,40 m²,"CZK 8,585",,,,,Furnished,2,No,Yes,No,No,No,Yes,No,08. 01. 2022,,,,,,,367,716,142,317,156,180,346,,"1,276",231,204,,,,
697484,"CZK 16,097",50.0865462,14.4320578,"Dlážděná, Prague - Nové Město",Studio,,36 m²,"CZK 5,365",,,,,Furnished,2,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,,,,,,,123,287,160,141,79,130,287,,500,285,354,,,,
697544,"CZK 46,313",50.0745467,14.4389986,"Blanická, Prague - Vinohrady",3 bedroom with open-plan kitchen,,93 m²,"CZK 15,437",,,,,Furnished,6,No,Yes,No,No,No,Yes,No,02. 03. 2022,,,,,,,84,364,40,331,100,341,128,,408,656,679,,,,
697472,"CZK 13,613",50.0688939,14.4549305,"Moskevská, Prague - Vršovice",Studio,,45 m²,"CZK 4,537",,,,,Furnished,6,No,Yes,No,No,No,Yes,No,01. 02. 2022,,,,,,,36,292,4,69,73,85,70,,342,226,388,,,,
698006,"CZK 9,000",50.07557,14.45681,"Korunní, Prague - Vinohrady",Studio,Excellent,30 m²,"CZK 2,450","CZK 12,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,05. 01. 2022,,,,,,G,179,537,55,310,63,369,232,,379,816,208,,,,
617449,"CZK 15,000",50.058701,14.329511,"Za Mototechnou, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,017","CZK 30,000",Personal,Brick building,,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,C,146,706,704,"1,366","1,343",943,164,,,,,,,,
698103,"CZK 9,500",50.07008535,14.48545745384,Prague - Strašnice,2 bedroom,Excellent,43 m²,"CZK 4,720","CZK 14,250",Personal,Brick building,,Unfurnished,1,No,No,No,No,No,No,No,10. 01. 2022,,,,,,G,202,779,460,531,125,281,513,,635,489,409,,,,
698101,"CZK 13,875",50.0406167,14.4989504,"Babická, Prague - Chodov",Studio,,40 m²,"CZK 4,625",,,,,Furnished,-1,No,Yes,No,No,No,Yes,No,06. 03. 2022,,,,,,,128,"1,194",658,199,822,595,778,,444,349,,,,,
697783,"CZK 14,000",50.07733,14.46932,"Kouřimská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,,,,,,,G,211,522,88,144,214,127,177,,939,299,194,,,,
697462,"CZK 16,500",50.1036064,14.5081927,"Kabešova, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,,Furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,,,,,,C,522,211,"1,301",795,"1,124","1,437","1,160",,230,,,,,,
698096,"CZK 16,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 4,000","CZK 16,500",Personal,Brick building,,Partially furnished,5,No,No,Yes,Yes,Yes,Yes,Yes,04. 01. 2022,,,,,,A,381,810,423,623,137,666,490,,358,355,113,,,,
682349,"CZK 37,500",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",3 bedroom,,80 m²,"CZK 12,500",,,,,Furnished,2,Yes,No,No,No,No,No,No,08. 01. 2022,,,,,,,469,"1,480",408,"1,340",370,"1,305",889,,"1,194",334,309,,,,
682340,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",Studio,,37 m²,"CZK 7,000",,,,,Furnished,4,No,No,No,No,No,Yes,Yes,08. 01. 2022,,,,,,,41,255,33,612,69,567,246,,441,558,371,,,,
695301,"CZK 9,375",50.068042,14.5177497,"Mokřanská, Prague - Strašnice",Studio,,20 m²,"CZK 3,125",,,,,Furnished,2,No,No,No,No,No,No,No,11. 01. 2022,,,,,,,77,679,731,809,968,808,"1,484",,638,,,,,,
698095,"CZK 17,000",50.05419,14.42206,"Pod Klaudiánkou, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 6,500","CZK 17,000",Personal,Brick building,,Partially furnished,,Yes,Yes,Yes,No,Yes,No,No,04. 01. 2022,,Standard materials and solutions,Gas boiler,Ground floor,,G,444,719,326,518,364,716,489,Interior,955,44,334,,,,
698093,"CZK 11,000",50.03396,14.50034,"Ledvinova, Prague - Chodov",1 bedroom,Excellent,30 m²,"CZK 1,500","CZK 11,000",Personal,Prefab concrete building,,Furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,,,,,,G,76,280,222,784,198,223,407,,224,712,83,,,,
696479,"CZK 14,025",50.1002217,14.4370969,"Bubenská, Prague - Holešovice",Studio,,30 m²,"CZK 4,675",,,,,Furnished,7,No,Yes,No,No,No,Yes,No,08. 01. 2022,,,,,,,57,"1,134",128,342,249,255,241,,"1,276",671,837,,,,
691877,"CZK 12,000",50.1153416,14.4743339,"Na Sypkém, Prague - Libeň",Studio,New build,27 m²,"CZK 1,400","CZK 26,800",Personal,Other,,Partially furnished,1,No,No,Yes,No,No,Yes,No,04. 01. 2022,,,,,,A,134,"1,388",426,"1,206",128,680,505,,"1,371",852,342,,,,
698088,"CZK 14,000",50.09368,14.45589,"Křižíkova, Prague - Karlín",Small studio,Excellent,28 m²,"CZK 1,500","CZK 14,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,,,,,,B,313,657,1,285,65,149,237,,"1,354",199,340,,,,
698085,"CZK 11,000",50.04078,14.43895,"Antala Staška, Prague - Krč",1 bedroom,Excellent,34 m²,CZK 650,"CZK 11,650",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,No,No,05. 01. 2022,,,,,,G,91,521,82,144,41,364,641,,309,675,273,,,,
698087,"CZK 13,000",50.1332847,14.549187,Prague - Kbely,2 bedroom,Good,56 m²,"CZK 3,000","CZK 15,000",Cooperative,Brick building,,Partially furnished,1,No,No,Yes,No,No,No,No,10. 01. 2022,,,District heating,Raised ground floor,,G,68,303,213,300,173,423,373,,295,42,,,,,
667885,"CZK 19,900",50.08440405,14.48399645,"Zvěřinova, Prague - Strašnice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,625","CZK 23,500",Personal,Other,,Furnished,8,Yes,No,No,No,Yes,Yes,Yes,11. 06. 2021,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,B,183,"1,400",677,"1,218",625,839,"1,099",,273,610,280,,,,
698083,"CZK 13,000",50.03121,14.52256,"Michnova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 5,000","CZK 25,000",Cooperative,Prefab concrete building,,Partially furnished,1,Yes,No,No,No,No,No,No,04. 01. 2022,,,,,,C,171,491,245,487,258,272,150,,439,505,356,,,,
696609,"CZK 16,200",50.0780682,14.4248889,"Štěpánská, Prague - Nové Město",Studio,,26 m²,"CZK 5,400",,,,,Furnished,7,No,No,No,No,No,Yes,No,29. 01. 2022,,,,,,,175,728,49,312,33,395,219,,368,351,306,,,,
538381,"CZK 24,500",50.0438096,14.5149429,"Rižská, Prague - Hostivař",2 bedroom with open-plan kitchen,,115 m²,"CZK 5,500","CZK 49,000",Personal,Low-energy building,Yes,Furnished,5,No,Yes,No,No,No,Yes,Yes,05. 01. 2022,1 to 10 years years,Premium materials and solutions,Geothermal heat pump,Middle floor,,B,174,240,307,296,"1,110",442,"1,147",,130,,,,,,
623604,"CZK 10,500",50.056041,14.447178,"Družnosti, Prague - Nusle",1 bedroom,Excellent,35 m²,"CZK 3,500","CZK 10,500",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,No,No,04. 01. 2022,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,,G,452,893,155,455,430,"1,053",355,Interior,299,935,293,,,,
305534,"CZK 13,900",50.102023,14.4775873,"V mezihoří, Prague - Libeň",Studio,New build,34 m²,"CZK 2,900","CZK 25,000",Personal,Brick building,Yes,Furnished,7,Yes,No,Yes,Yes,No,Yes,No,15. 01. 2022,1 to 10 years years,Premium materials and solutions,,Middle floor,,B,222,249,89,397,313,432,311,,105,235,559,,,,
489984,"CZK 18,500",50.0100765,14.4069395,Prague - Modřany,1 bedroom with open-plan kitchen,New build,65 m²,"CZK 3,691","CZK 37,000",Personal,Other,Yes,Furnished,2,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,172,"1,159",679,"1,062",435,922,403,,887,404,,,,,
694901,"CZK 13,000",50.02618,14.61244,"Saturnova, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 3,600","CZK 17,000",Personal,Other,,Partially furnished,1,No,No,No,Yes,No,No,No,01. 01. 2022,,,,,,B,433,"1,223",759,"1,219",953,966,"1,038",,,,,,,,
616801,"CZK 12,000",50.044402,14.336721,"Zvoncovitá, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 16,000",Personal,Prefab concrete building,,Furnished,8,Yes,No,No,No,No,No,No,01. 02. 2022,,Standard materials and solutions,District heating,Middle floor,,C,138,462,79,491,235,483,210,Interior,366,653,103,,,,
682348,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,,40 m²,"CZK 10,000",,,,,Furnished,2,Yes,No,No,No,No,No,No,08. 01. 2022,,,,,,,469,"1,480",408,"1,340",370,"1,305",889,,"1,194",334,309,,,,
694734,"CZK 21,000",50.1057314,14.44422,"U Průhonu b, Prague - Holešovice",Studio,,32 m²,"CZK 7,000",,,,,Furnished,1,No,Yes,No,No,No,Yes,Yes,08. 01. 2022,,,,,,,299,437,281,449,312,304,607,,789,18,459,,,,
680052,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,,45 m²,"CZK 12,000",,,,,Furnished,3,No,No,No,No,No,Yes,No,08. 01. 2022,,,,,,,156,408,244,342,59,242,281,,281,533,788,,,,
486316,"CZK 28,000",50.0787284,14.4380824,Prague - Vinohrady,1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 6,500","CZK 56,000",Personal,Brick building,,Furnished,2,Yes,No,Yes,No,No,Yes,No,10. 01. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,E,143,504,340,202,92,241,214,Interior,214,280,611,,,,
514570,"CZK 15,000",50.0556041,14.2821771,Prague - Zličín,1 bedroom with open-plan kitchen,New build,50 m²,"CZK 4,000","CZK 19,000",Personal,Brick building,,Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,,,Central heating,,,B,167,"1,213",838,767,"1,021",892,410,,"1,130",260,,,,,
596845,"CZK 14,500",50.03448,14.486659,"Kloknerova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,800","CZK 32,000",Personal,Prefab concrete building,,Partially furnished,48,No,No,Yes,No,No,Yes,No,01. 02. 2022,,Standard materials and solutions,District heating,Top floor,,B,247,649,289,483,139,449,569,Overall,844,484,288,,,,
608216,"CZK 11,000",50.006192,14.461504,"Meteorologická, Prague - Libuš",Studio,New build,59 m²,"CZK 4,500","CZK 20,000",Personal,Other,Yes,Partially furnished,2,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 12. 2021,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,,,149,518,94,6,258,461,"1,267",,916,,,,,,
680002,"CZK 56,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 18,750",,,,,Furnished,4,Yes,Yes,No,No,No,Yes,Yes,08. 01. 2022,,,,,,,144,325,176,152,60,230,49,,259,388,439,,,,
680016,"CZK 24,750",50.0771423,14.417396,"Na Zbořenci, Prague - Nové Město",1 bedroom,,35 m²,"CZK 8,250",,,,,Furnished,1,No,No,No,No,No,No,No,09. 01. 2022,,,,,,,127,382,112,188,72,409,281,,298,590,484,,,,
680006,"CZK 60,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 20,000",,,,,Furnished,3,No,No,No,No,No,Yes,No,08. 01. 2022,,,,,,,462,817,70,468,89,510,489,,683,411,400,,,,
695790,"CZK 17,550",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 5,850",,,,,Furnished,3,No,No,No,No,No,Yes,No,08. 01. 2022,,,,,,,211,382,250,989,170,745,812,,"1,050",387,543,,,,
696797,"CZK 16,000",50.06184,14.44442,"Svatoslavova, Prague - Nusle",3 bedroom,Excellent,80 m²,"CZK 2,400","CZK 17,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,No,No,25. 12. 2021,,,,,,G,137,691,109,397,161,420,540,,730,476,584,,,,
481191,"CZK 14,500",50.0830403,14.5622296,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,000","CZK 25,000",Personal,Low-energy building,,Furnished,2,Yes,No,Yes,No,No,Yes,Yes,15. 02. 2022,1 to 10 years years,,Central heating,Middle floor,,B,640,689,795,202,,,,,,,,,,,
693188,"CZK 15,000",50.0728194,14.4683506,"Konopišťská, Prague - Vršovice",2 bedroom,Good,68 m²,"CZK 1,500","CZK 16,500",Cooperative,Brick building,,Partially furnished,1,No,No,Yes,No,Yes,No,No,05. 12. 2021,,,Gas boiler,Raised ground floor,,D,179,724,294,548,230,308,403,,287,598,69,,,,
347750,"CZK 14,000",50.0708966,14.4315715,"Wenzigova, Prague - Nové Město",1 bedroom with open-plan kitchen,Good,50 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,,Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,,,,Middle floor,,,246,480,205,481,96,410,171,,410,573,589,,,,
698046,"CZK 16,000",50.0540688,14.5375894,"Plukovníka Mráze, Prague - Hostivař",2 bedroom,Good,68 m²,"CZK 3,000","CZK 16,000",Personal,Prefab concrete building,,Partially furnished,7,Yes,No,Yes,No,No,Yes,No,06. 01. 2022,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,,G,43,994,692,227,"1,132",438,997,Bathroom unit,591,606,,,,,
694365,"CZK 17,500",50.04274,14.43268,"Hudečkova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,500","CZK 35,000",Personal,Prefab concrete building,,Partially furnished,4,No,No,Yes,Yes,Yes,Yes,No,01. 02. 2022,,Standard materials and solutions,Central heating,,,G,315,870,391,703,338,971,731,Interior,193,283,366,,,,
691188,"CZK 11,000",49.99106,14.40695,"U Skladu, Prague - Komořany",Small studio,New build,30 m²,"CZK 1,000","CZK 12,000",Personal,Low-energy building,Yes,Furnished,,No,No,No,No,No,No,No,13. 11. 2021,1 to 10 years years,,,Middle floor,,A,236,218,280,969,153,,,Overall,,,,,,,
698041,"CZK 14,300",50.06445,14.37514,"Pod Šmukýřkou, Prague - Košíře",Studio,Excellent,36 m²,"CZK 1,650","CZK 16,000",Personal,Brick building,,Furnished,2,No,Yes,Yes,No,No,No,No,01. 02. 2022,,,,,,G,399,758,654,778,801,858,523,,"1,252","1,022",639,,,,
698035,"CZK 29,000",50.00671,14.4619,"Šátalská, Prague - Libuš",3 bedroom with open-plan kitchen,Excellent,109 m²,"CZK 7,000","CZK 58,000",Personal,Other,,Furnished,4,Yes,No,No,No,No,Yes,Yes,04. 01. 2022,,,,,,G,269,491,238,147,390,581,"1,424",,"1,036",,,,,,
698034,"CZK 12,000",50.1053335,14.4470037,"Osadní, Prague - Holešovice",Studio,Good,40 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,Yes,05. 01. 2022,,,,,,C,263,206,51,219,36,113,415,,567,314,472,,,,
691295,"CZK 15,900",50.07695,14.41694,"Na Zbořenci, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,900","CZK 19,800",Personal,Prefab concrete building,,Furnished,1,No,No,No,No,No,Yes,No,05. 01. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,G,168,319,99,227,101,409,227,Overall,243,632,429,,,,
690038,"CZK 13,900",50.0896076,14.4928586,"Květinková, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 4,000",CZK 2,Personal,Prefab concrete building,,Furnished,8,Yes,No,Yes,Yes,Yes,Yes,No,03. 01. 2022,,,,,,C,417,667,672,879,384,671,800,,522,529,405,,,,
602386,"CZK 12,500",50.064198,14.381721,"Houdova, Prague - Košíře",Studio,Excellent,33 m²,"CZK 2,500","CZK 15,000",Personal,Prefab concrete building,,Furnished,2,No,No,No,No,No,No,No,01. 12. 2021,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,F,457,"1,138",556,"1,386",513,"1,493","1,264",Interior,692,"1,166",601,,,,
691087,"CZK 13,990",50.0851483,14.4512417,"Štítného, Prague - Žižkov",1 bedroom,Excellent,31 m²,CZK 850,"CZK 20,000",Personal,Other,,Partially furnished,1,No,No,No,No,No,Yes,No,01. 03. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,B,173,144,56,115,75,165,167,Overall,383,199,457,,,,
30826,"CZK 12,700",50.0562157532,14.5220911503,"Pražská, Prague - Hostivař",2 bedroom,Excellent,63 m²,"CZK 5,300","CZK 12,000",Personal,Prefab concrete building,,Furnished,3,Yes,No,No,No,No,Yes,No,05. 01. 2022,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,G,198,690,414,653,675,694,"1,120",Overall,923,679,93,,,,
