Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,PENB,Renovation,Age,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
539558,"CZK 12,900",50.0299208,14.6013322,"Přátelství, Prague - Uhříněves",1 bedroom with open-plan kitchen,52 m²,"CZK 3,900",Partially furnished,2,Yes,No,No,No,No,No,No,06. 03. 2022,81,266,62,271,38,219,204,370,411,353,,,Personal,Brick building,,Gas boiler,Top floor,,Overall,1 to 10 years years,,,,,,,
709476,"CZK 17,000",50.10934,14.47396,"Na Rokytce, Prague - Libeň",1 bedroom with open-plan kitchen,57 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,07. 03. 2022,179,946,151,502,417,229,281,776,248,133,Excellent,"CZK 34,000",Personal,Brick building,,Gas boiler,,G,Overall,,,,,,,,
617452,"CZK 14,700",50.0774886,14.4691903,"Kouřimská, Prague - Vinohrady",1 bedroom,40 m²,"CZK 2,600",Partially furnished,1,No,No,Yes,No,No,No,No,15. 03. 2022,203,514,81,151,206,135,169,931,291,186,Excellent,,,Brick building,,,,B,Interior,,,,,,,,
709473,"CZK 20,000",50.10678,14.38687,"Na Kocínce, Prague - Dejvice",2 bedroom with open-plan kitchen,79 m²,"CZK 5,500",Partially furnished,4,No,Yes,No,No,Yes,Yes,No,25. 04. 2022,130,"1,355",120,774,73,198,297,327,674,299,Excellent,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,,
709471,"CZK 16,000",50.03535,14.38652,"Chlupáčova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,51 m²,"CZK 3,788",Partially furnished,2,No,No,Yes,Yes,No,Yes,Yes,01. 05. 2022,120,"1,062",463,970,302,"1,028","1,195","1,180","1,106",327,New build,"CZK 20,000",Personal,Other,,,,G,,,,,,,,,
483370,"CZK 15,000",50.0445677,14.4603603,"Pod dálnicí, Prague - Michle",2 bedroom,60 m²,"CZK 4,900",Partially furnished,19,Yes,No,No,No,No,No,No,,202,735,303,793,283,439,609,466,425,119,,"CZK 20,000",Cooperative,Prefab concrete building,,District heating,Middle floor,,,,,,,,,,
296434,"CZK 19,000",50.0917894,14.4479719,Prague - Karlín,1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Furnished,2,No,No,Yes,No,No,Yes,No,,251,186,102,335,85,387,258,"1,333",396,132,,CZK 2,Personal,Brick building,,,,B,Overall,,,,,,,,
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,51 m²,"CZK 4,500",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,New build,"CZK 36,000",Personal,Prefab concrete building,,,,B,,,,,,,,,
588747,"CZK 39,500",50.04959,14.366934,"Butovická, Prague - Jinonice",3 bedroom with open-plan kitchen,115 m²,"CZK 8,000",Partially furnished,2,No,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,267,843,820,305,879,89,"1,246",111,465,,New build,"CZK 72,000",Personal,Other,Premium materials and solutions,,Middle floor,B,,1 to 10 years years,,,,,,,
708820,"CZK 17,000",50.0431159,14.3133445,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,55 m²,"CZK 4,700",Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 1970,267,495,240,809,830,438,788,568,"1,041",592,,"CZK 17,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Raised ground floor,B,,1 to 10 years years,Yes,,37 m²,,,,
708804,"CZK 13,000",50.05702105,14.292262248137,"Do Zahrádek I, Prague - Třebonice",Studio,30 m²,"CZK 2,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,01. 04. 2022,289,"1,204",586,530,842,640,640,864,481,,New build,"CZK 13,000",Personal,Other,,,,G,,,,,,,,,
424730,"CZK 9,500",50.08489,14.45479,"Havlíčkovo náměstí, Prague - Žižkov",Studio,30 m²,CZK 500,,1,No,No,No,No,No,No,No,07. 03. 2022,167,337,54,365,5,205,97,148,395,206,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
704636,"CZK 14,500",50.0743326,14.4458547,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,44 m²,"CZK 1,000",Partially furnished,5,No,No,No,No,Yes,Yes,No,01. 02. 2022,245,228,174,581,139,487,407,203,449,236,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
707507,"CZK 10,500",50.023829193966,14.578221067786,"V Pitkovičkách, Prague - Pitkovice",Studio,38 m²,"CZK 3,000",,3,No,No,Yes,No,Yes,No,No,01. 01. 1970,112,"1,411","1,400",203,,,,,,,,"CZK 22,000",Personal,Brick building,,,,,,,Yes,,,,,,
709454,"CZK 14,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",Studio,35 m²,"CZK 2,758",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,21. 03. 2022,79,953,290,"1,197",615,"1,258","1,259",537,,,New build,"CZK 14,000",Personal,Other,,,,G,,,,,,,,,
577627,"CZK 15,000",50.0779838,14.422826,"Příčná, Prague - Nové Město",Studio,21 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,01. 04. 2020,208,545,128,216,20,238,294,487,483,424,Excellent,"CZK 25,000",Personal,Brick building,Standard materials and solutions,Electric boiler,Middle floor,G,Overall,,,,,,,,
593656,"CZK 8,000",50.070367,14.387448,Prague - Košíře,Small studio,28 m²,"CZK 3,500",,1,No,No,No,No,No,No,No,15. 03. 2022,147,953,171,"1,098",124,"1,248",578,901,"1,088",220,Good,"CZK 15,000",Cooperative,Brick building,,,,C,,,,,,,,,
708356,"CZK 22,000",50.05212,14.36413,"K Rovinám, Prague - Jinonice",2 bedroom with open-plan kitchen,80 m²,"CZK 1,800",Unfurnished,1,No,No,Yes,Yes,Yes,No,Yes,10. 03. 2022,193,408,783,424,920,390,992,473,265,,Excellent,"CZK 44,000",Personal,Prefab concrete building,Premium materials and solutions,District heating,Ground floor,G,Overall,,,,,,,,
137747,"CZK 10,500",50.1269247,14.4645974,"Kyselova, Prague - Kobylisy",Small studio,25 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,No,No,01. 04. 2022,269,510,258,278,243,472,163,205,823,210,,CZK 1,Personal,Prefab concrete building,,District heating,,,,,,,,,,,
609937,"CZK 24,500",50.071388,14.409515,"Na Celné, Prague - Smíchov",1 bedroom with open-plan kitchen,84 m²,"CZK 4,500",Furnished,5,No,No,No,No,No,Yes,No,15. 03. 2022,217,656,136,152,145,384,684,958,810,369,Excellent,"CZK 25,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Attic,B,,,,,,,,,
709446,"CZK 18,000",50.07202,14.41038,"Na Bělidle, Prague - Smíchov",2 bedroom,75 m²,"CZK 1,400",Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,232,671,152,167,160,501,676,811,821,380,Excellent,"CZK 18,000",Personal,Brick building,,Gas boiler,Ground floor,G,,,,,,,,,
709444,"CZK 15,000",50.04719,14.48634,"Hlavní, Prague - Záběhlice",1 bedroom with open-plan kitchen,47 m²,"CZK 1,500",Partially furnished,7,No,No,No,Yes,Yes,Yes,No,01. 04. 2022,162,217,165,180,217,185,369,"1,064",371,,Good,"CZK 20,000",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,G,,,,,,,,,
709336,"CZK 22,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,Excellent,"CZK 54,000",Personal,Brick building,,,,G,,,,,,,,,
531830,"CZK 19,990",50.0712705,14.3510467,Prague - Motol,2 bedroom with open-plan kitchen,80 m²,"CZK 2,300",Partially furnished,5,Yes,No,No,No,No,Yes,No,11. 03. 2022,395,349,302,630,902,696,961,,,,,"CZK 30,000",Personal,Brick building,,,,C,,,Yes,,,,,,
708587,"CZK 14,500",50.06126,14.45014,"Kloboučnická, Prague - Nusle",1 bedroom,29 m²,"CZK 2,000",Furnished,-1,No,No,No,No,No,Yes,No,01. 03. 2022,144,"1,031",218,438,142,726,466,462,945,420,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,,
709433,"CZK 13,400",50.08967,14.34076,"Na Okraji, Prague - Veleslavín",2 bedroom,50 m²,"CZK 3,500",Partially furnished,,No,No,Yes,No,No,No,No,01. 05. 2022,282,677,212,293,258,333,348,212,996,292,Excellent,"CZK 13,000",Personal,Brick building,,,,B,,,,,,,,,
709430,"CZK 24,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,85 m²,"CZK 1,500",Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,237,333,118,340,77,301,68,161,205,648,New build,"CZK 35,000",Personal,Brick building,,,,B,,,,,,,,,
594681,"CZK 23,500",50.054429,14.367641,"U Kříže, Prague - Jinonice",2 bedroom,69 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,236,281,437,333,536,245,781,823,218,,Excellent,"CZK 25,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Top floor,C,Interior,1 to 10 years years,,,,,,,
6827,"CZK 22,500",50.078068,14.458059,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,99 m²,"CZK 4,500",Furnished,6,No,Yes,No,No,No,Yes,No,,95,426,69,168,77,236,547,654,801,288,Excellent,,Personal,Brick building,,,,,,,,,,,,,
708699,"CZK 16,600",50.02109,14.46635,"V Zeleném údolí, Prague - Kunratice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,200",Partially furnished,1,No,Yes,No,No,No,Yes,Yes,28. 02. 2022,282,"1,238","1,115",69,408,705,97,,,,Excellent,"CZK 22,000",Personal,Other,Standard materials and solutions,Central heating,Middle floor,C,,10 to 30 years years,Yes,,,,,,
709424,"CZK 12,000",50.10631,14.55386,"Kukelská, Prague - Hloubětín",Studio,38 m²,"CZK 2,000",Furnished,1,Yes,No,No,No,No,No,No,01. 04. 2022,125,463,461,"1,284",237,416,310,"1,010","1,081",264,Good,"CZK 36,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
600051,"CZK 9,000",50.088478,14.466349,"Žerotínova, Prague - Žižkov",Studio,22 m²,"CZK 2,500",,5,No,No,No,No,No,Yes,No,01. 04. 2022,230,794,118,215,142,244,466,489,435,328,Excellent,"CZK 7,000",Personal,Brick building,,,,D,,,,,,,,,
708753,"CZK 12,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,27 m²,"CZK 1,900",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,176,800,136,48,754,418,"1,323","1,438",483,,New build,"CZK 12,000",Personal,Brick building,,,,B,,,,,,,,,
709419,"CZK 25,000",50.06627,14.43132,"Sekaninova, Prague - Nusle",2 bedroom with open-plan kitchen,75 m²,"CZK 1,250",Furnished,4,No,No,No,No,No,No,No,06. 03. 2022,252,612,181,747,49,304,380,433,208,200,Excellent,,Other,Brick building,,,,D,,,,,,,,,
237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,140 m²,"CZK 2,000",Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,15. 03. 2022,343,400,"1,280",810,,,,,,,Excellent,"CZK 34,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Attic,,,1 to 10 years years,,,200 m²,,,,
694966,"CZK 14,000",50.0123751,14.4000073,"Vrátnická, Prague - Modřany",Studio,42 m²,"CZK 2,500",Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,No,31. 03. 2022,197,"1,078",373,"1,322",740,"1,383","1,378",662,,,New build,"CZK 16,000",Personal,Brick building,,Central heating,Ground floor,A,,1 to 10 years years,Yes,,20 m²,,,,
708255,"CZK 13,500",50.13111,14.4717,"Famfulíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Unfurnished,7,No,No,No,No,No,No,No,25. 02. 2022,183,447,257,545,243,423,323,407,"1,474",102,Excellent,"CZK 27,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
136763,"CZK 8,500",50.1269264,14.4341673,"Vřesová, Prague - Troja",Studio,30 m²,"CZK 4,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,138,688,254,"1,352",531,787,655,578,386,572,Excellent,"CZK 17,000",Personal,Brick building,,District heating,Middle floor,,,10 to 30 years years,,,,,,,
288533,"CZK 25,000",50.0697584,14.4499487,"Košická, Prague - Vršovice",2 bedroom with open-plan kitchen,90 m²,"CZK 2,800",Partially furnished,5,Yes,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,243,660,217,206,156,361,295,458,449,326,,"CZK 35,000",Personal,Brick building,,,Top floor,,,,,,,,,,
709404,"CZK 12,500",50.08125,14.49828,"Počernická, Prague - Malešice",Studio,28 m²,"CZK 2,500",Partially furnished,7,No,No,Yes,No,No,Yes,No,07. 03. 2022,112,270,78,223,147,327,171,652,881,76,Excellent,"CZK 15,000",Personal,Prefab concrete building,,District heating,,G,Overall,,,,,,,,
704729,"CZK 14,400",50.11199,14.47541,"Zenklova, Prague - Libeň",2 bedroom,46 m²,CZK 600,Partially furnished,3,No,No,No,No,No,No,No,07. 03. 2022,57,"1,371",264,831,0,474,575,"1,103",551,282,Excellent,"CZK 30,000",Personal,Brick building,,,,E,,,,,,,,,
708458,"CZK 21,000",50.05746,14.49419,"Jetelová, Prague - Záběhlice",2 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,74,714,229,"1,018",335,254,384,876,130,236,Excellent,"CZK 50,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
709402,"CZK 24,500",50.14901,14.58026,"Labětínská, Prague - Vinoř",3 bedroom with open-plan kitchen,105 m²,"CZK 3,600",Partially furnished,2,No,No,Yes,No,Yes,No,Yes,01. 06. 2022,524,762,875,800,858,634,444,591,504,,Excellent,"CZK 55,000",Personal,Wooden building,,,,G,,,,,,,,,
709395,"CZK 11,500",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,46 m²,"CZK 2,913",Unfurnished,7,No,No,Yes,No,No,Yes,No,07. 03. 2022,147,602,403,532,526,417,576,"1,072","1,256",213,Excellent,"CZK 20,000",Cooperative,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,B,,,,,,,,,
708715,"CZK 14,500",50.0574,14.44181,"V Zálomu, Prague - Nusle",1 bedroom with open-plan kitchen,51 m²,"CZK 1,730",Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,90,"1,164",306,784,284,702,480,455,686,199,Excellent,"CZK 28,000",Cooperative,Brick building,,Gas boiler,,G,,,,,,,,,
708190,"CZK 14,000",50.0526728,14.5442451,"Bělinského, Prague - Hostivař",2 bedroom,61 m²,"CZK 3,500",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,30. 04. 2022,383,435,308,404,578,856,305,471,255,,Good,"CZK 20,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,C,,,,,,,,,
588117,"CZK 14,500",50.057065,14.430227,"Na Dolinách, Prague - Nusle",1 bedroom,33 m²,"CZK 2,000",Furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,76,770,301,305,11,278,712,492,107,150,Excellent,"CZK 16,500",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,F,Interior,30 to 50 years years,,,,,,,
709389,"CZK 23,500",50.11773,14.50783,"Letňanská, Prague - Prosek",2 bedroom with open-plan kitchen,90 m²,"CZK 4,540",Furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,96,"1,194",513,710,58,679,901,434,919,335,Excellent,"CZK 47,000",Personal,Brick building,,,,G,,,,,,,,,
454022,"CZK 6,990",50.035351,14.5098249,Prague - Chodov,Studio,25 m²,"CZK 1,000",Partially furnished,2,No,Yes,No,No,No,No,No,,167,514,180,"1,490",387,679,466,480,472,405,,"CZK 7,990",Personal,Brick building,,,,,,,,,,,,,
708703,"CZK 18,500",50.11712,14.51092,"Klíčovská, Prague - Vysočany",1 bedroom with open-plan kitchen,68 m²,"CZK 3,700",Partially furnished,2,Yes,No,No,No,No,No,Yes,01. 03. 2022,245,"1,350",551,869,296,867,"1,033",163,"1,041",297,New build,"CZK 25,000",Personal,Brick building,,,,C,,,,,,,,,
709377,"CZK 16,000",50.1069733,14.497176624888,"Ocelářská, Prague - Vysočany",Studio,39 m²,"CZK 2,546",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,05. 03. 2022,358,734,452,568,442,475,550,739,409,266,New build,"CZK 37,092",Personal,Brick building,,,,A,,,,,,,,,
703606,"CZK 14,000",50.0396,14.55988,"Lessnerova, Prague - Petrovice",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Partially furnished,6,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,95,196,132,161,230,141,304,398,759,126,Excellent,"CZK 28,000",Personal,Prefab concrete building,,,,A,,,,,,,,,
541309,"CZK 15,490",50.1155148,14.5655166,"Federova, Prague - Kyje",1 bedroom with open-plan kitchen,47 m²,"CZK 3,200",Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,30. 04. 2022,353,993,768,"1,362","1,242",780,,,,,New build,,Personal,Brick building,Premium materials and solutions,Central heating,Middle floor,A,,1 to 10 years years,Yes,,,,,,
542423,"CZK 19,000",50.1050841,14.4492226,"U Průhonu, Prague - Holešovice",1 bedroom with open-plan kitchen,54 m²,"CZK 1,550",Furnished,7,No,Yes,No,No,No,Yes,No,01. 03. 2022,69,259,123,72,96,75,455,534,245,355,,"CZK 38,000",Cooperative,Brick building,Premium materials and solutions,Gas boiler,Top floor,,,1 to 10 years years,,,,,,,
708654,"CZK 16,000",50.1086532,14.4894381,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,56 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,Yes,No,01. 04. 2022,313,464,153,647,195,416,382,67,39,112,New build,"CZK 16,000",Personal,Brick building,,District heating,,G,,10 to 30 years years,,,,,,,
709370,"CZK 15,000",50.10583,14.39269,"Nikoly Tesly, Prague - Dejvice",1 bedroom with open-plan kitchen,46 m²,CZK 850,Partially furnished,4,No,No,Yes,No,No,Yes,No,12. 03. 2022,230,"1,012",219,407,140,320,396,580,793,300,Good,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,,
703789,"CZK 12,700",50.05981,14.44846,"Dolní, Prague - Nusle",Studio,31 m²,"CZK 1,673",Unfurnished,1,No,No,Yes,No,No,No,No,25. 02. 2022,137,918,172,285,125,690,367,533,799,140,Excellent,"CZK 12,700",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,G,Overall,over 50 years years,,,,,,,
709365,"CZK 12,600",50.08268,14.45364,"Bořivojova, Prague - Žižkov",Studio,31 m²,"CZK 2,000",Furnished,4,No,No,No,No,No,Yes,No,21. 03. 2022,195,99,69,331,20,281,280,412,633,299,Good,"CZK 12,600",Personal,Brick building,,,,G,,,,,,,,,
132388,"CZK 9,000",50.0719537,14.3868114,"Holečkova, Prague - Košíře",Studio,21 m²,CZK 1,Furnished,,No,No,No,No,No,No,No,,102,"1,119",89,954,149,"1,077",402,590,"1,235",371,Excellent,"CZK 10,000",Personal,Brick building,,Central heating,Middle floor,,Interior,,,,,,,,
624063,"CZK 9,500",50.052905,14.503896,"Práčská, Prague - Záběhlice",Studio,26 m²,"CZK 2,500",Unfurnished,3,No,No,No,No,No,Yes,No,10. 03. 2022,22,713,905,"1,152",111,917,855,335,"1,166",608,Good,"CZK 12,000",Personal,Brick building,,District heating,Middle floor,B,,1 to 10 years years,,,,,,,
519699,"CZK 16,000",50.0834044,14.4554487,"Chelčického, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 1,500",Furnished,2,No,No,No,No,Yes,No,No,,170,384,171,314,119,255,95,321,400,161,,"CZK 32,000",Personal,Low-energy building,,,,B,,,,,,,,,
709297,"CZK 17,000",50.07658,14.49179,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,51 m²,"CZK 2,950",Furnished,2,No,No,Yes,No,No,No,No,14. 03. 2022,131,82,107,210,42,317,314,507,879,268,New build,"CZK 10,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,G,Interior,1 to 10 years years,,,,,,,
647743,"CZK 19,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Unfurnished,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,322,273,32,180,43,69,245,976,163,571,Excellent,,Personal,Brick building,,Central heating,Top floor,G,Overall,,,,,,,,
288302,"CZK 15,000",50.0550818685,14.5255436968,"Vladycká, Prague - Hostivař",1 bedroom with open-plan kitchen,53 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,No,No,No,,312,779,263,741,521,783,"1,206",667,515,423,,"CZK 18,000",Personal,Brick building,,,,A,,,Yes,,,,,,
202471,"CZK 26,900",50.098086,14.403609,"Dejvická, Prague - Dejvice",4 bedroom,120 m²,CZK 400,Partially furnished,1,Yes,No,No,No,No,No,No,01. 06. 2021,135,620,1,202,74,22,174,983,101,292,,CZK 2,Personal,Brick building,Standard materials and solutions,Gas boiler,Middle floor,G,Overall,,,,,,,,
539475,"CZK 20,000",50.0460364,14.3241152,"U Jezera, Prague - Stodůlky",2 bedroom with open-plan kitchen,82 m²,"CZK 5,000",Partially furnished,8,No,No,Yes,Yes,No,Yes,No,05. 04. 2022,332,700,316,253,209,313,236,93,299,91,Excellent,"CZK 40,000",Cooperative,Prefab concrete building,Premium materials and solutions,District heating,Middle floor,C,Overall,10 to 30 years years,,,,,,,
236040,"CZK 8,900",50.055697,14.48176,"Záběhlická, Prague - Záběhlice",Studio,38 m²,"CZK 3,200",Partially furnished,1,No,No,No,No,No,No,No,10. 03. 2022,149,"1,394",438,"1,407",523,858,"1,163","1,052",488,483,,"CZK 13,000",Personal,Brick building,,Gas boiler,Middle floor,,,,,,,,,,
708601,"CZK 24,000",50.07528,14.42415,"Lípová, Prague - Nové Město",2 bedroom with open-plan kitchen,86 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,60,474,25,277,54,284,123,135,483,281,Excellent,"CZK 49,000",Personal,Brick building,,,,E,,,,,,,,,
492867,"CZK 33,000",50.124281,14.4762426,"Společná, Prague - Libeň",4 bedroom,115 m²,"CZK 5,000",Unfurnished,1,Yes,No,No,No,Yes,Yes,Yes,,308,801,313,831,556,751,277,315,"1,053",216,,"CZK 35,000",Personal,Brick building,Premium materials and solutions,Electric boiler,,,Overall,,,,,,,,
708589,"CZK 9,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,21 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,294,"1,036",883,529,956,891,788,593,512,,New build,"CZK 11,000",Personal,Brick building,,,,A,,,,,,,,,
708585,"CZK 17,000",50.03741,14.41868,"Nad Křížkem, Prague - Braník",2 bedroom,80 m²,"CZK 2,500",Furnished,,No,Yes,No,No,No,No,No,02. 05. 2022,482,748,593,544,693,519,433,557,,,Excellent,"CZK 17,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Ground floor,D,Interior,1 to 10 years years,,,,,,,
618563,"CZK 24,000",50.102473,14.434403,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,77 m²,"CZK 2,400",,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,198,731,34,243,67,246,302,569,950,,Excellent,"CZK 24,000",Personal,Brick building,,,,B,,,,,,,,,
623868,"CZK 17,000",50.027655,14.452318,"Štúrova, Prague - Krč",2 bedroom with open-plan kitchen,70 m²,"CZK 4,500",Partially furnished,4,No,No,Yes,Yes,Yes,Yes,No,16. 03. 2022,73,"1,121",196,333,590,692,"1,167",296,35,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,Central heating,,E,,,,,,,,,
632623,"CZK 15,900",50.061349,14.45007,"Kloboučnická, Prague - Nusle",Studio,30 m²,"CZK 2,000",Furnished,6,No,Yes,No,No,No,Yes,No,25. 10. 2020,141,"1,028",214,434,138,722,462,459,941,416,Excellent,"CZK 17,000",Personal,Brick building,Standard materials and solutions,,Top floor,G,Overall,,,,,,,,
424824,"CZK 13,000",50.1013364,14.526239,"Nademlejnská, Prague - Hloubětín",Studio,45 m²,"CZK 4,000",Furnished,6,No,No,No,No,No,No,No,01. 06. 2022,573,"1,245",690,"1,227",239,"1,255","1,252","1,292","1,109",804,,"CZK 26,000",Personal,Low-energy building,,,,C,,,Yes,,,,,,
