Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Heating,Total number of floors,Renovation,PENB,New building,Age,Design,Front garden,Administration fee,Developer name,Project name,Kód jednotky
355381,"CZK 13,000",50.0566973,14.4460626,"U družstva Ideál, Prague - Nusle",1 bedroom with open-plan kitchen,48 m²,"CZK 1,300",Partially furnished,1,No,No,Yes,No,No,No,No,02. 04. 2022,357,974,20,485,240,969,372,288,951,307,Good,"CZK 15,000",Personal,Brick building,,Middle floor,,,,,Standard materials and solutions,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,33 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,No,No,No,01. 06. 2022,114,989,23,10,23,31,353,549,399,398,New build,"CZK 21,500",Personal,Brick building,,,,B,,,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 5,700",Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 06. 2022,165,981,117,149,162,109,492,669,487,409,New build,"CZK 28,700",Personal,Brick building,,,,B,,,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,20 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,21. 02. 2022,99,526,165,258,35,162,712,674,123,527,,"CZK 12,000",Personal,Brick building,,,,,,,,,,,,
711824,"CZK 14,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,,"CZK 3,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,28. 03. 2022,176,800,136,48,754,418,"1,323","1,438",483,,New build,"CZK 42,000",Personal,Prefab concrete building,,,,G,,,,,,,,
546335,"CZK 14,500",50.1030613,14.477571,Prague - Libeň,1 bedroom,37 m²,"CZK 2,200",Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,174,54,76,366,118,252,280,299,126,410,,"CZK 29,000",Personal,Brick building,,,Interior,,,1 to 10 years years,,,,,,
378054,"CZK 16,000",50.0675396,14.3964309,"Tomkova, Prague - Smíchov",1 bedroom with open-plan kitchen,44 m²,"CZK 2,200",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,315,260,253,649,55,347,405,617,470,409,New build,"CZK 20,000",Personal,Brick building,Central heating,Middle floor,Interior,,,,,,,,,
666742,"CZK 9,500",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,22 m²,"CZK 1,000",Furnished,1,No,No,No,No,Yes,No,No,02. 04. 2022,65,502,453,828,554,"1,066",343,,,,Good,,Personal,Brick building,Central heating,Middle floor,,A,,10 to 30 years years,Standard materials and solutions,,,,,
711808,"CZK 20,500",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,49 m²,"CZK 4,235",Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,01. 07. 2022,48,825,83,843,397,816,556,419,"1,060",533,New build,"CZK 20,500",Personal,Brick building,,,,B,,,,,,,,
706911,"CZK 15,000",50.03934,14.32273,"Kakosova, Prague - Řeporyje",Studio,43 m²,"CZK 4,000",Furnished,2,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,246,"1,135",780,964,603,"1,028",665,"1,075",672,112,New build,"CZK 45,000",Personal,Brick building,Central heating,,,G,Yes,1 to 10 years years,Standard materials and solutions,,,,,
617429,"CZK 15,000",50.112013,14.514579,"Moravcových, Prague - Vysočany",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",,3,No,Yes,Yes,No,No,No,Yes,01. 05. 2022,497,350,"1,498",360,"1,042","1,141",452,560,,,New build,"CZK 25,000",Personal,Brick building,Central heating,Middle floor,,B,Yes,1 to 10 years years,,,,,,
646325,"CZK 15,000",50.037495,14.395772,"Švábova, Prague - Hlubočepy",2 bedroom,60 m²,"CZK 4,000",Furnished,-1,No,Yes,No,No,Yes,No,No,01. 05. 2022,426,"1,360","1,111","1,425","1,250","1,162","1,215",,,,Excellent,"CZK 38,000",Personal,Brick building,,,,B,,,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,48 m²,"CZK 4,500",Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,419,659,"1,181",370,"1,106",,,,,,New build,"CZK 30,000",Personal,Brick building,District heating,Top floor,,B,Yes,1 to 10 years years,Premium materials and solutions,,,,,
711773,"CZK 20,000",50.06695,14.50271,"Žernovská, Prague - Strašnice",2 bedroom with open-plan kitchen,87 m²,"CZK 6,000",Unfurnished,3,No,No,No,No,Yes,No,No,26. 03. 2022,197,"1,323",313,998,222,602,413,406,"1,089",248,New build,"CZK 40,000",Personal,Brick building,,,,G,,,,,,,,
698706,"CZK 12,500",50.1095021,14.4754433,"Pivovarnická, Prague - Libeň",1 bedroom,41 m²,"CZK 2,700",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,271,902,243,593,391,321,372,594,339,150,Good,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 12,500",Personal,Brick building,,,Overall,,,1 to 10 years years,Standard materials and solutions,,,,,
711763,"CZK 25,000",50.05705,14.28087,"Sazovická, Prague - Zličín",2 bedroom with open-plan kitchen,75 m²,"CZK 6,500",Partially furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,01. 04. 2022,298,"1,016",947,877,962,"1,001",351,"1,223",183,,New build,"CZK 30,000",Personal,Brick building,District heating,Middle floor,,B,,1 to 10 years years,,,,,,
703630,"CZK 17,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,75 m²,"CZK 5,565",Unfurnished,2,Yes,No,No,No,No,Yes,No,,367,571,605,285,589,694,641,190,,,Excellent,"CZK 23,555",Cooperative,Prefab concrete building,,,,G,,,,,"CZK 23,555

                                
                                
                
i",,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,37 m²,CZK 900,Partially furnished,2,No,No,No,No,No,No,No,20. 01. 2022,165,"1,206",215,849,308,"1,301",108,193,636,240,,"CZK 12,000",Personal,Brick building,Other,,,,,,Standard materials and solutions,,,,,
338040,"CZK 16,000",50.0400835249,14.4973857442,"Babická, Prague - Chodov",1 bedroom with open-plan kitchen,56 m²,"CZK 5,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,209,"1,219",338,"1,359",220,"1,098",826,"1,054",721,489,Excellent,"CZK 42,000",Personal,Brick building,District heating,Top floor,,C,,10 to 30 years years,Standard materials and solutions,,,,,
577064,"CZK 17,100",50.1027788,14.3748352,"U Hadovky, Prague - Dejvice",2 bedroom,63 m²,"CZK 2,850",Partially furnished,1,No,No,Yes,No,No,No,No,11. 04. 2022,261,"1,397",338,"1,034",337,306,502,635,535,425,Excellent,"CZK 18,000",Cooperative,Brick building,Gas boiler,Raised ground floor,Interior,D,,over 50 years years,Standard materials and solutions,,,,,
711743,"CZK 9,000",50.12099,14.45387,"Kubišova, Prague - Libeň",1 bedroom with open-plan kitchen,44 m²,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,20. 04. 2022,272,618,256,255,290,339,474,693,"1,207",468,Good,"CZK 9,000",Personal,Brick building,,,,G,,,,,,,,
683933,"CZK 12,000",50.1351227,14.379389,"Internacionální, Prague - Suchdol",3 bedroom,75 m²,"CZK 5,500",Partially furnished,1,Yes,No,No,No,No,No,No,01. 04. 2022,97,120,232,148,162,101,709,316,771,605,Good,"CZK 17,500",Personal,Brick building,Gas boiler,Middle floor,,G,,,,,,,,
598547,"CZK 19,900",50.091983,14.43848,"Pobřežní, Prague - Karlín",1 bedroom with open-plan kitchen,58 m²,"CZK 1,000",Furnished,3,Yes,No,Yes,No,No,No,No,01. 05. 2022,144,519,224,117,121,116,688,694,188,722,Excellent,"CZK 25,000",Cooperative,Brick building,Electric boiler,Middle floor,Interior,,,1 to 10 years years,Standard materials and solutions,,,,,
593464,"CZK 16,500",50.054531,14.514522,"Práčská, Prague - Záběhlice",2 bedroom,57 m²,"CZK 4,500",Furnished,7,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,310,317,306,358,181,313,790,"1,045",706,205,Excellent,,Personal,Prefab concrete building,District heating,Middle floor,Overall,C,,,Premium materials and solutions,,,,,
711726,"CZK 35,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Other,1 m²,CZK 133,Furnished,15,No,Yes,Yes,No,Yes,Yes,No,14. 04. 2022,,,,,,,,,,,Excellent,CZK 1,Personal,Other,,,,A,Yes,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,000
711070,"CZK 16,900",50.0573177,14.4207856,Prague - Podolí,1 bedroom with open-plan kitchen,59 m²,"CZK 3,100",Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,172,280,180,81,167,277,67,681,458,95,Excellent,"CZK 25,000",Personal,Brick building,,,,C,,,,,,,,
689888,"CZK 11,050",49.9564,14.38078,"K Vejvoďáku, Prague - Zbraslav",4 bedroom with open-plan kitchen,150 m²,"CZK 1,950",Partially furnished,1,Yes,Yes,Yes,Yes,Yes,No,Yes,31. 03. 2022,120,"1,019","1,319","1,281",953,970,,,,,New build,"CZK 13,000",Personal,Other,,,,G,,,,,,,,
705161,"CZK 9,900",50.05716,14.44544,"Sdružení, Prague - Nusle",Studio,42 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,05. 02. 2022,316,993,46,504,172,928,349,323,"1,018",266,Excellent,"CZK 15,000",Other,Brick building,Other,Raised ground floor,,G,,,Standard materials and solutions,,,,,
711703,"CZK 14,900",50.10694,14.44521,"U Staré plynárny, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,CZK 650,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,279,729,370,742,354,265,460,"1,085",380,388,Excellent,"CZK 30,000",Cooperative,Brick building,,,,C,,,,,,,,
518635,"CZK 14,500",50.0663273,14.4296422,Prague - Nusle,1 bedroom with open-plan kitchen,38 m²,"CZK 3,500",Furnished,4,No,No,No,No,No,Yes,No,01. 05. 2022,194,809,124,703,236,246,531,563,200,97,Excellent,"CZK 14,500",Personal,Brick building,Gas boiler,,,,,,Standard materials and solutions,,,,,
436587,"CZK 6,900",50.0835307,14.5007042,"Káranská, Prague - Malešice",Small studio,17 m²,"CZK 1,800",Furnished,1,No,No,No,No,No,No,No,23. 03. 2022,328,298,328,341,344,503,262,289,703,118,,"CZK 8,700",Personal,Brick building,,,,,,,,,,,,
630387,"CZK 13,000",50.071297,14.482002,"V Olšinách, Prague - Vršovice",Studio,32 m²,"CZK 1,000",Furnished,3,No,Yes,No,No,No,No,No,01. 05. 2022,263,407,163,275,228,332,531,427,630,192,Excellent,"CZK 14,000",Personal,Brick building,,,,B,,,,,,,,
604061,"CZK 35,000",50.094947,14.450966,"U Mlýnského kanálu, Prague - Karlín",2 bedroom with open-plan kitchen,83 m²,"CZK 5,000",Furnished,2,No,No,No,Yes,Yes,Yes,Yes,01. 05. 2022,116,421,96,60,41,233,735,"1,369",389,467,New build,"CZK 35,000",Personal,Brick building,Central heating,Middle floor,Overall,B,Yes,1 to 10 years years,Premium materials and solutions,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 3,600",Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,135,"1,092",255,417,434,571,377,269,254,419,New build,"CZK 20,000",Personal,Prefab concrete building,,,,B,,,,,,,,
711645,"CZK 20,490",49.99891944444,14.43090138888,"Provázkova, Prague - Modřany",1 bedroom with open-plan kitchen,62 m²,"CZK 2,928",Unfurnished,2,Yes,No,Yes,No,Yes,Yes,No,,207,"1,062",699,682,785,,,,,,New build,"CZK 23,418",Personal,Brick building,,,,B,Yes,,,,"CZK 23,418

                                
                                
                
i",,,
711643,"CZK 22,500",50.1010194,14.4039856,"Dr. Zikmunda Wintra, Prague - Bubeneč",2 bedroom,77 m²,"CZK 1,500",Unfurnished,5,No,No,No,No,No,No,No,01. 04. 2022,212,796,195,522,181,453,386,649,412,364,Excellent,"CZK 45,000",Personal,Brick building,,,,G,,,Standard materials and solutions,,,,,
711022,"CZK 17,000",50.05835,14.28382,"Míšovická, Prague - Zličín",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Furnished,1,No,Yes,No,No,No,Yes,Yes,16. 05. 2022,319,873,779,708,668,833,57,930,72,,Excellent,"CZK 17,000",Personal,Brick building,,,,A,,,,,,,,
414900,"CZK 11,500",50.1356723,14.5098273,"Bohumínská, Prague - Letňany",Studio,41 m²,"CZK 3,500",Furnished,8,No,No,No,No,No,Yes,No,01. 06. 2022,61,658,228,506,193,137,214,624,267,365,,,Personal,Prefab concrete building,,,,,,,,,,,,
552860,"CZK 15,000",50.0564933,14.5217297,Prague - Hostivař,3 bedroom,68 m²,"CZK 3,000",Partially furnished,3,No,No,No,Yes,No,Yes,No,01. 05. 2022,165,725,381,687,709,729,"1,183",986,742,156,Excellent,"CZK 20,000",Personal,Prefab concrete building,,Middle floor,,,,,,,,,,
603001,"CZK 19,500",50.092552,14.44379,"Sokolovská, Prague - Karlín",1 bedroom,45 m²,"CZK 1,000",,4,Yes,No,No,No,No,Yes,No,24. 03. 2022,113,295,84,293,18,292,279,"1,016",374,318,Excellent,"CZK 20,500",Personal,Brick building,,,,B,,,,,,,,
603006,"CZK 16,500",50.092552,14.44379,"Sokolovská, Prague - Karlín",1 bedroom,40 m²,"CZK 1,000",,4,No,No,No,No,No,Yes,No,24. 03. 2022,113,295,84,293,18,292,279,"1,016",374,318,Excellent,"CZK 17,500",Personal,Brick building,,,,B,,,,,,,,
711585,"CZK 15,000",49.98832,14.41191,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Furnished,12,No,No,Yes,No,No,Yes,No,01. 04. 2022,416,428,430,598,,,,,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,B,,,,,,,,
596754,"CZK 30,000",50.053638,14.355187,"Za Zámečkem, Prague - Jinonice",3 bedroom with open-plan kitchen,130 m²,"CZK 10,000",Partially furnished,1,Yes,No,No,No,No,Yes,Yes,21. 03. 2022,376,883,245,949,420,609,461,787,"1,290",596,Excellent,"CZK 79,998",Personal,Brick building,Central heating,Raised ground floor,Overall,C,,1 to 10 years years,Premium materials and solutions,,,,,
711573,"CZK 13,000",50.11476,14.56673,"Sicherova, Prague - Kyje",Studio,34 m²,"CZK 2,345",Furnished,1,No,Yes,No,No,No,Yes,No,01. 04. 2022,376,"1,061",835,"1,430","1,444",848,,,,,New build,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,
711512,"CZK 13,500",50.07794,14.44667,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,35 m²,"CZK 2,500",Partially furnished,,No,No,No,No,No,Yes,No,24. 03. 2022,335,489,5,404,15,257,249,172,395,337,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
584474,"CZK 20,000",50.093256,14.448366,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,162,40,176,224,43,326,383,"1,357",482,87,Excellent,"CZK 20,000",Cooperative,Brick building,,,,G,,,,,,,,
108759,"CZK 10,900",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,"CZK 29,000",Personal,Brick building,,,,C,,,,,,,,
710950,"CZK 20,000",50.07272,14.39028,"Holečkova, Prague - Smíchov",3 bedroom,74 m²,"CZK 4,500",Partially furnished,2,No,No,No,No,No,No,No,21. 03. 2022,308,"1,345",220,872,129,"1,004",363,792,"1,190",119,Excellent,"CZK 20,000",Other,Brick building,,,,D,,,,,,,,
710940,"CZK 34,000",50.0959448,14.453085513058,"Rohanské nábřeží, Prague - Karlín",2 bedroom with open-plan kitchen,80 m²,"CZK 5,750",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,327,632,307,307,206,444,677,553,540,,New build,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
709471,"CZK 16,000",50.03535,14.38652,"Chlupáčova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,51 m²,"CZK 3,788",Partially furnished,2,No,No,Yes,Yes,No,Yes,Yes,01. 05. 2022,120,"1,062",463,970,302,"1,028","1,195","1,180","1,106",327,New build,"CZK 20,000",Personal,Other,,,,G,,,,,,,,
680446,"CZK 72,000",50.09961,14.4244,"Ovenecká, Prague - Holešovice",5 bedroom with open-plan kitchen,234 m²,"CZK 4,000",Partially furnished,6,Yes,Yes,Yes,No,No,Yes,Yes,01. 11. 2021,69,159,85,31,97,65,326,409,498,,New build,"CZK 144,000",Personal,Brick building,Gas boiler,Top floor,Overall,C,,1 to 10 years years,Premium materials and solutions,,,,,
711450,"CZK 17,000",50.03876,14.32323,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,57 m²,"CZK 4,700",Furnished,4,No,Yes,No,No,No,Yes,No,01. 05. 2022,222,"1,211",885,"1,074",483,"1,035",695,"1,115",621,75,New build,"CZK 34,000",Personal,Brick building,Central heating,Top floor,,B,Yes,,,,,,,
711451,"CZK 14,990",50.091499328613,14.344599723816,"Šumberova, Prague - Veleslavín",2 bedroom,50 m²,"CZK 4,399",,2,No,No,Yes,No,No,No,No,,239,477,189,404,409,379,278,303,784,91,Excellent,"CZK 19,389",Personal,Brick building,,,,D,,,,,"CZK 19,389

                                
                                
                
i",,,
696128,"CZK 12,990",50.09652527777,14.35602305555,"Africká, Prague - Vokovice",2 bedroom,54 m²,"CZK 3,251",Unfurnished,5,Yes,No,Yes,No,No,Yes,No,,236,432,289,314,338,287,283,431,974,118,Excellent,"CZK 16,241",Personal,Prefab concrete building,,,,C,,,,,"CZK 16,241

                                
                                
                
i",,,
711434,"CZK 8,490",50.10360722222,14.536865,"Šestajovická, Prague - Hloubětín",Studio,30 m²,"CZK 2,687",Furnished,1,No,No,No,No,No,Yes,No,,150,287,296,269,313,233,200,160,157,116,Good,"CZK 11,177",Personal,Prefab concrete building,,,,D,,,,,"CZK 11,177

                                
                                
                
i",,,
711420,"CZK 13,500",50.1244,14.44087,"Písečná, Prague - Troja",1 bedroom with open-plan kitchen,40 m²,"CZK 2,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,04. 04. 2022,325,"1,279",93,905,342,292,448,319,404,201,Excellent,"CZK 15,500",Personal,Prefab concrete building,,,,G,,,,,,,,
695815,"CZK 12,000",50.13942,14.51887,Prague - Letňany,Studio,39 m²,"CZK 2,100",Furnished,10,Yes,No,No,No,No,Yes,No,23. 03. 2022,302,449,952,"1,035",486,573,849,979,"1,111",162,New build,"CZK 14,100",Personal,Other,,,,B,,,,,,,,
711385,"CZK 12,000",50.08213,14.50473,"Tuchorazská, Prague - Malešice",2 bedroom,53 m²,"CZK 5,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,131,418,327,375,260,461,558,482,"1,013",97,Good,"CZK 20,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
576400,"CZK 15,500",50.0467273,14.4155653,"Dvorecké náměstí, Prague - Podolí",1 bedroom,48 m²,"CZK 3,250",Unfurnished,2,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,41,"1,452",92,"1,336",43,"1,318","1,428",503,674,,Excellent,"CZK 20,000",Personal,Brick building,Gas boiler,Middle floor,Overall,C,,,Standard materials and solutions,,,,,
711365,"CZK 11,000",50.05329,14.51103,"Mikanova, Prague - Záběhlice",Studio,35 m²,"CZK 2,900",Furnished,1,Yes,No,No,No,Yes,Yes,Yes,01. 04. 2022,149,799,789,841,570,795,836,842,"1,216",326,Excellent,"CZK 35,000",Personal,Brick building,,Middle floor,,G,,10 to 30 years years,Standard materials and solutions,,,,,
710836,"CZK 12,200",50.05346,14.34362,"Blattného, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 1,300",Partially furnished,6,No,No,No,No,No,No,No,01. 04. 2022,335,552,309,598,390,274,281,222,"1,303",210,Excellent,"CZK 8,000",Personal,Prefab concrete building,,,,C,,,,,,,,
413102,"CZK 4,000",50.0842092,14.5135598,Prague - Malešice,Studio,24 m²,"CZK 2,000",Furnished,2,Yes,No,No,No,No,No,No,12. 05. 2021,254,"1,034",373,992,265,395,869,995,313,78,,"CZK 6,000",Personal,Prefab concrete building,,,,,,,,,,,,
711361,"CZK 18,990",50.10032583333,14.42747916666,"Heřmanova, Prague - Holešovice",1 bedroom with open-plan kitchen,48 m²,"CZK 4,098",Furnished,3,Yes,No,Yes,No,No,Yes,No,,143,403,32,72,15,197,339,176,434,,Good,"CZK 23,088",Personal,Brick building,,,,F,,,,,"CZK 23,088

                                
                                
                
i",,,
31263,CZK 1,50.1115724,14.4775255,Prague - Libeň,3 bedroom,70 m²,CZK 1,Furnished,,No,No,No,No,No,No,No,26. 02. 2021,207,"1,286",438,977,150,622,756,"1,018",699,41,Good,"CZK 14,996",Personal,Brick building,Gas boiler,Ground floor,,,,,Standard materials and solutions,,,,,
335666,"CZK 12,300",50.035375,14.5012327,"Benkova, Prague - Chodov",Studio,30 m²,"CZK 2,600",Partially furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,326,278,468,"1,034",294,473,362,445,289,184,,"CZK 22,000",Personal,Prefab concrete building,District heating,Middle floor,Overall,,,,,,,,,
710781,"CZK 16,000",50.02145,14.45601,"V Štíhlách, Prague - Krč",3 bedroom,55 m²,"CZK 7,000",Partially furnished,3,Yes,No,No,Yes,No,Yes,No,01. 06. 2022,480,635,523,361,189,770,"1,076",795,676,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,G,,,,,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,82 m²,"CZK 3,900",Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,24. 01. 2022,466,767,175,601,371,567,857,962,704,346,Good,"CZK 18,000",Personal,Brick building,Gas boiler,Top floor,Overall,C,,10 to 30 years years,Standard materials and solutions,,,,,
597290,"CZK 17,500",50.004403,14.412311,"Ke Zvonici, Prague - Modřany",2 bedroom,56 m²,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,03. 03. 2020,382,491,624,585,584,311,537,452,"1,088",87,Excellent,"CZK 35,000",Personal,Brick building,Gas boiler,Middle floor,Interior,G,,,,,,,,
134337,"CZK 12,850",50.1094629,14.6228854,"Markupova, Prague - Horní Počernice",2 bedroom,62 m²,"CZK 4,000",Partially furnished,2,Yes,No,No,No,No,No,No,03. 04. 2022,109,"1,472",646,886,840,389,"1,035",287,,,Excellent,"CZK 33,700",Personal,Other,Central heating,Middle floor,,,,10 to 30 years years,Standard materials and solutions,,,,,
289499,"CZK 15,000",50.1014248,14.4494149,"Tusarova, Prague - Holešovice",2 bedroom,63 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,71,334,187,202,113,9,263,225,368,177,Good,,Cooperative,Brick building,Other,Middle floor,Exterior,G,,,,,,,,
