Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Heating,Total number of floors,Renovation,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
646330,"CZK 16,000",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,055","CZK 32,000",Personal,Brick building,Furnished,5,Yes,No,No,Yes,Yes,Yes,Yes,18. 01. 2021,A,163,"1,180",257,"1,235",458,249,195,728,919,192,,1 to 10 years years,,,,,,,,,,
505146,"CZK 15,000",50.050969,14.5419828,"U Dvojdomů, Prague - Hostivař",2 bedroom,,66 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Furnished,9,Yes,No,Yes,No,No,Yes,No,,B,229,282,45,251,408,402,341,681,330,,,,Standard materials and solutions,,,,,,,,,
689177,"CZK 19,000",50.07306,14.43085,"Tyršova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 3,600","CZK 19,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,26. 03. 2022,G,183,529,119,213,30,197,368,453,637,687,,1 to 10 years years,Premium materials and solutions,Central heating,,Overall,,,,,,
642088,"CZK 13,000",50.053542,14.419334,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 1,000","CZK 26,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,13. 02. 2022,G,198,758,84,580,111,777,561,"1,132",114,258,,1 to 10 years years,Standard materials and solutions,Other,Ground floor,Overall,,,,,,
674119,"CZK 11,000",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,Excellent,29 m²,"CZK 1,000","CZK 22,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,13. 02. 2022,G,197,758,83,579,111,776,561,"1,132",113,258,,1 to 10 years years,Premium materials and solutions,Other,Middle floor,Overall,,,,,,
485661,"CZK 13,000",50.1263568,14.4202859,"Hnězdenská, Prague - Troja",Studio,Excellent,50 m²,"CZK 2,945","CZK 15,945",Personal,Prefab concrete building,Partially furnished,1,No,No,No,No,No,No,No,14. 02. 2022,C,226,259,273,329,123,274,781,971,"1,249",401,,10 to 30 years years,,District heating,Ground floor,Interior,,,,,,
155391,"CZK 11,800",50.0303883,14.3687685,"Trnkovo náměstí, Prague - Hlubočepy",Studio,,31 m²,"CZK 1,988",,Personal,Brick building,Furnished,6,Yes,No,No,No,No,Yes,No,,B,140,817,43,814,8,806,266,249,526,149,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,
696347,"CZK 12,500",50.06804,14.26265,"Jasenická, Prague - Sobín",Studio,New build,59 m²,"CZK 1,500","CZK 12,000",Personal,Brick building,Furnished,2,No,Yes,Yes,No,Yes,No,No,01. 02. 2022,B,112,"1,094","1,462","1,365","1,462","1,414",,,,,,1 to 10 years years,Standard materials and solutions,,Middle floor,Interior,,,,,,
428041,"CZK 10,300",50.0201843,14.4665044,"Merhoutova, Prague - Kunratice",Studio,New build,30 m²,"CZK 2,700","CZK 20,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,,325,"1,282","1,159",104,461,609,203,,,,Yes,,,,,,,,,,,
683595,"CZK 17,000",50.04818,14.30388,"Laurinova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,1,No,No,Yes,Yes,Yes,Yes,Yes,01. 01. 1970,B,293,302,247,229,"1,022",990,617,778,110,,,,,,,,,,,,,
689271,"CZK 15,000",50.0891522,14.3400657,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,No,No,Yes,No,No,01. 03. 2022,E,349,745,281,362,259,402,417,281,"1,065",331,,,,Central heating,Middle floor,Overall,,,,,,
707438,"CZK 19,000",50.1082214,14.5553528,"Za černým mostem, Prague - Hloubětín",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 2,700",,Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,C,140,638,237,149,591,383,"1,160","1,275",640,,,,,,,,,,,,,
688119,"CZK 14,000",50.01369,14.40062,"Pískařská, Prague - Modřany",Other,Excellent,58 m²,"CZK 5,000","CZK 19,000",Personal,Brick building,Furnished,6,No,No,No,Yes,Yes,Yes,Yes,01. 04. 2022,C,198,"1,131",315,"1,427",845,"1,436","1,181",767,,,Yes,1 to 10 years years,,Electric boiler,Middle floor,,,,,,,
545404,"CZK 20,250",50.0723281,14.4350983,"Londýnská, Prague - Vinohrady",2 bedroom with open-plan kitchen,,87 m²,"CZK 3,500","CZK 47,500",Personal,Brick building,Partially furnished,2,No,Yes,Yes,No,No,No,No,15. 02. 2022,D,169,130,65,316,9,306,144,93,829,910,,,Standard materials and solutions,Central heating,Middle floor,Interior,,,,,,
641406,"CZK 8,000",50.076581,14.510712,"Třebohostická, Prague - Strašnice",Studio,Excellent,29 m²,"CZK 3,000","CZK 20,000",Personal,Other,Partially furnished,-1,No,No,No,No,No,No,No,01. 10. 2021,G,194,904,784,"1,107",228,"1,072","1,095","1,215","1,466",813,,,,Other,Middle floor,Exterior,,,,,,
604342,"CZK 8,500",50.1431534,14.5786456,"Mladoboleslavská, Prague - Vinoř",Studio,Good,24 m²,"CZK 2,500","CZK 11,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,C,48,143,293,20,276,529,277,348,339,,,,,Central heating,,,,,,,,
706526,"CZK 10,000",50.04745,14.5203,"Vajdova, Prague - Hostivař",Studio,Excellent,32 m²,"CZK 2,700","CZK 15,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,No,Yes,No,07. 03. 2022,B,160,"1,185",176,"1,148",236,465,528,314,"1,019",128,,,,,,,,,,,,
335666,"CZK 11,200",50.035375,14.5012327,"Benkova, Prague - Chodov",Studio,,30 m²,"CZK 2,600","CZK 22,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,,326,278,468,"1,034",294,473,362,445,289,184,,,,District heating,Middle floor,Overall,,,,,,
707426,"CZK 9,800",50.068683,14.3091123,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 3,700","CZK 20,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,Yes,No,21. 02. 2022,C,228,598,448,817,473,336,343,439,"1,207",51,,,,,,,,,,,,
706508,"CZK 18,000",50.03732,14.5647,"Rezlerova, Prague - Petrovice",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 3,800","CZK 30,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,06. 01. 2022,,279,634,381,560,614,378,478,660,716,120,,,,,,,,,,,,
666742,"CZK 8,000",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,Good,12 m²,CZK 500,,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 02. 2022,A,65,502,453,828,554,"1,066",343,,,,,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,
706467,"CZK 23,500",50.06725,14.44476,"Vršovická, Prague - Vršovice",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 3,500",,Personal,Brick building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,,391,687,114,674,120,350,336,190,0,465,Yes,,Premium materials and solutions,Central heating,Middle floor,,,,,,,
703844,"CZK 20,000",50.0685073,14.438092,"Perucká, Prague - Vinohrady",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,3,No,Yes,Yes,No,Yes,Yes,No,14. 02. 2022,G,544,663,441,769,469,742,530,451,635,750,,,,,,,,,,,,
706436,"CZK 26,000",50.11091,14.39563,"M. J. Lermontova, Prague - Bubeneč",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 5,000",,Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,01. 03. 2022,G,231,247,945,358,720,854,546,636,382,,,,,,,,,,,,,
706429,"CZK 25,000",50.0513,14.34845,"Petržílkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,88 m²,"CZK 4,000",,Personal,Brick building,Furnished,6,No,Yes,Yes,No,Yes,Yes,No,21. 02. 2022,B,108,558,166,167,101,42,315,286,"1,366",165,,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,,,,,,
25959,"CZK 12,800",50.1335671,14.4751987,"Kubíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,,48 m²,"CZK 2,350","CZK 20,000",,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,C,242,978,430,"1,107",305,922,324,445,"1,248",356,,,Standard materials and solutions,District heating,Middle floor,,,,,,,
706426,"CZK 20,000",50.06646,14.31065,"Zrzavého, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,81 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,8,Yes,No,Yes,Yes,No,Yes,Yes,01. 04. 2022,C,63,410,307,476,517,534,381,404,"1,179",214,,,,District heating,Middle floor,,,,,,,
707202,"CZK 28,990",50.10296333333,14.43471,"Schnirchova, Prague - Holešovice",2 bedroom,Excellent,80 m²,"CZK 2,249","CZK 31,239",Personal,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,,G,177,833,68,345,76,160,373,455,920,,,,,,,,,"CZK 31,239

                                
                                
                
i",,,,
607389,"CZK 18,500",50.044173,14.433186,"Jeremenkova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,Yes,Yes,15. 03. 2022,B,210,690,286,764,262,791,474,283,207,400,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,
329275,"CZK 7,700",50.1396627,14.3799385,"Suchdolská, Prague - Suchdol",Other,,20 m²,,"CZK 1,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,,48,507,780,512,91,429,173,864,"1,350",536,,,Standard materials and solutions,Central heating,Middle floor,,,,,,,
599076,"CZK 12,900",50.062863,14.445872,"Rostislavova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,CZK 400,"CZK 13,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,E,159,652,166,355,174,398,540,721,718,629,,,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,
653513,"CZK 20,000",50.10478,14.48652,"Drahobejlova, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 4,193","CZK 40,000",Personal,Brick building,Furnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,B,188,197,193,247,44,415,349,676,311,178,,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,,,,
707173,"CZK 25,000",50.10287,14.47407,"Novákových, Prague - Libeň",3 bedroom,Excellent,74 m²,"CZK 2,400","CZK 30,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,19. 02. 2022,G,104,296,97,46,58,121,69,263,461,472,,,,,,,,,,,,
707166,"CZK 12,500",50.0732478,14.3957879,"Grafická, Prague - Smíchov",Studio,New build,30 m²,"CZK 2,600","CZK 30,000",Personal,Other,Unfurnished,1,No,No,Yes,No,No,Yes,No,21. 02. 2022,B,198,802,134,493,35,566,79,"1,139",850,325,,,,,,,,,,,,
549603,"CZK 20,000",50.0587913,14.3939796,"Pechlátova, Prague - Radlice",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Furnished,6,Yes,Yes,Yes,No,No,Yes,Yes,,,162,579,477,496,451,776,212,861,168,46,Yes,,,Central heating,,,,,,,,
707138,"CZK 16,900",50.0448249,14.5180625,"náměstí Přátelství, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 2,900","CZK 30,000",Personal,Brick building,Furnished,6,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,C,137,127,24,13,897,276,990,109,,,,,,,,,,,,,,
707043,"CZK 9,500",50.09175,14.32462,"Jenečská, Prague - Liboc",1 bedroom,Excellent,50 m²,"CZK 4,000","CZK 19,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,01. 03. 2022,G,30,"1,312",56,"1,165",75,"1,251",599,175,653,315,,,,,,,,,,,,
567531,"CZK 18,500",50.0768602,14.4540927,"Perunova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,21. 02. 2022,,183,211,107,66,3,259,94,585,963,323,,,,,,,,,,,,
466331,"CZK 13,500",50.104744362974,14.483123834332,"Sokolovská, Prague - Libeň",2 bedroom,Excellent,50 m²,"CZK 2,820","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 03. 2022,,74,520,99,73,261,677,195,682,379,162,,,,Other,,,,,,,,
707124,"CZK 24,000",50.10744,14.48813,"Matějkova, Prague - Libeň",2 bedroom with open-plan kitchen,New build,92 m²,"CZK 5,500","CZK 48,000",Personal,Prefab concrete building,Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,B,178,335,138,479,109,639,408,252,230,243,,,,,,,,,,,,
699134,"CZK 17,500",49.99955,14.40727,"K Vystrkovu, Prague - Modřany",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,000","CZK 35,000",Personal,Low-energy building,Unfurnished,2,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,B,59,"1,252",668,"1,372",401,516,653,624,409,416,Yes,,,,,,,,,,,
707120,"CZK 11,500",50.11911,14.46961,"Davídkova, Prague - Libeň",2 bedroom,Excellent,29 m²,"CZK 1,100","CZK 12,600",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,18. 02. 2022,G,98,925,390,"1,223",348,527,654,958,"1,392",606,,,,,,,,,,,,
427823,"CZK 18,500",50.0678555,14.4593679,"Moskevská, Prague - Vršovice",2 bedroom,Excellent,71 m²,"CZK 3,600","CZK 18,500",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,Yes,No,21. 02. 2022,,37,485,164,197,103,305,396,347,387,251,,,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,
640475,"CZK 10,300",50.131887,14.415817,"Bohnická, Prague - Bohnice",Studio,Excellent,34 m²,CZK 900,"CZK 11,200",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,15. 02. 2022,,189,807,509,737,134,712,629,754,122,,,,Standard materials and solutions,Other,Middle floor,Interior,,,,,,
705120,"CZK 13,500",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",Studio,New build,42 m²,"CZK 2,200","CZK 30,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,Yes,05. 02. 2022,B,58,933,342,590,370,664,217,433,725,375,,,,,,,,,,,,
707096,"CZK 15,000",50.13965,14.52041,"Miroslava Hajna, Prague - Letňany",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 3,000","CZK 17,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,B,455,571,"1,082","1,138",315,676,965,"1,126","1,227",176,,,,,,,,,,,,
707095,"CZK 15,000",50.04149,14.43899,"Matěchova, Prague - Krč",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 2,000","CZK 5,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,20. 02. 2022,G,81,379,64,200,42,241,692,160,578,227,,,,,,,,,,,,
684622,"CZK 16,000",50.07983,14.45628,"Radhošťská, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,52 m²,"CZK 3,950",,Personal,Brick building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,20. 09. 2021,G,263,501,25,281,9,478,427,420,738,62,,,,,,,,,,,,
707064,"CZK 8,500",50.07293,14.44124,"Jana Masaryka, Prague - Vinohrady",Studio,Excellent,21 m²,"CZK 2,000","CZK 10,000",Other,Brick building,Partially furnished,1,No,No,No,No,No,No,No,17. 02. 2022,G,42,256,34,612,69,568,247,441,558,371,,,,,Middle floor,,,,,,,
707061,"CZK 12,000",50.09689,14.3627,Prague - Vokovice,Studio,Excellent,30 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,17. 02. 2022,G,295,99,187,303,211,244,479,485,"1,223",258,,,,,,,,,,,,
707054,"CZK 21,500",50.09465,14.45335,"Sokolovská, Prague - Karlín",2 bedroom,Excellent,60 m²,"CZK 2,414","CZK 35,000",Cooperative,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,95,447,122,174,17,350,535,"1,381",401,510,,,,,,,,,,,,
485055,"CZK 12,000",50.0779528,14.5026837,"Malínská, Prague - Strašnice",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,500","CZK 15,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,128,569,279,513,143,441,548,496,"1,318",447,,,,,,,,,,,,
707046,"CZK 12,000",50.03736,14.41106,"Ke Krči, Prague - Braník",2 bedroom,Good,52 m²,"CZK 4,000","CZK 24,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,01. 03. 2022,G,172,296,182,203,440,202,413,"1,308",321,,,,,,,,,,,,,
592977,"CZK 14,500",50.132273,14.551774,"Martinická, Prague - Kbely",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 03. 2022,C,179,558,227,290,186,702,446,575,114,,,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,
706110,"CZK 16,500",50.0654448,14.443234,"Ctiradova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Furnished,4,No,No,Yes,No,Yes,Yes,No,19. 02. 2022,G,201,371,235,277,285,265,575,674,652,619,,,,,,,,,,,,
706105,"CZK 12,000",49.98899,14.41387,"Na Komořsku, Prague - Komořany",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 5,000","CZK 36,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,Yes,Yes,No,12. 02. 2022,G,309,360,375,"1,397",574,,,,,,,30 to 50 years years,Standard materials and solutions,Central heating,Ground floor,,,,,,,
706895,"CZK 18,000",50.02757,14.53272,"Stříbrského, Prague - Háje",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 3,875","CZK 22,602",Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,No,Yes,No,16. 02. 2022,C,211,744,416,474,581,706,281,540,766,202,,,,,,,,,,,,
706103,"CZK 14,900",50.09088,14.49593,"Pod Lipami, Prague - Žižkov",2 bedroom,Excellent,50 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,14. 02. 2022,G,266,458,164,761,114,412,876,164,708,168,,,,,,,,,,,,
707029,"CZK 13,000",50.03031,14.53358,"Steinerova, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 13,000",Cooperative,Prefab concrete building,Furnished,10,No,No,No,No,No,Yes,No,15. 03. 2022,G,158,293,175,163,375,465,267,387,525,287,,,,,,,,,,,,
650321,"CZK 11,400",50.020821,14.40306,Prague - Hodkovičky,Small studio,New build,33 m²,"CZK 2,990","CZK 11,400",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,A,419,659,"1,181",370,"1,106",,,,,,Yes,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,,,,
510707,"CZK 22,000",50.1274826,14.4663244,"Kyselova, Prague - Kobylisy",2 bedroom with open-plan kitchen,,69 m²,"CZK 1,500","CZK 25,000",Cooperative,Prefab concrete building,Partially furnished,10,Yes,No,No,No,No,Yes,No,,,269,343,148,155,132,333,183,328,843,86,,,,Central heating,,Overall,,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000","CZK 13,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,,96,"1,112",343,721,186,792,491,465,675,180,,1 to 10 years years,,,,Overall,,,,,,
575647,"CZK 16,900",50.0945756,14.455088,"Šaldova, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,100",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,Yes,05. 01. 2022,G,181,574,108,314,0,240,390,"1,252",291,422,,1 to 10 years years,,Other,,,,,,,,
706088,"CZK 15,000",50.10508,14.48432,"Sokolovská, Prague - Libeň",2 bedroom,Excellent,50 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,114,404,14,117,163,870,142,661,471,118,,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,
707003,"CZK 17,000",50.07061,14.41694,"Pod Slovany, Prague - Nové Město",2 bedroom,Excellent,71 m²,"CZK 3,000","CZK 17,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,01. 03. 2022,G,189,695,107,164,142,133,287,30,340,310,,,,Gas boiler,,Interior,,,,,,
705620,"CZK 16,920",50.06709,14.45592,"Oblouková, Prague - Vršovice",2 bedroom,Good,68 m²,"CZK 1,280","CZK 30,000",Personal,Brick building,Partially furnished,2,No,Yes,Yes,No,No,No,No,21. 02. 2022,E,96,168,23,259,16,259,313,502,265,317,,,,Other,Middle floor,,,,,,,
707001,"CZK 18,900",50.0672,14.45578,"Oblouková, Prague - Vršovice",3 bedroom,Excellent,75 m²,"CZK 4,500","CZK 38,000",Personal,Brick building,Partially furnished,,No,No,No,Yes,No,Yes,No,21. 02. 2022,G,111,152,39,243,32,243,297,487,249,332,,,,Gas boiler,Ground floor,Overall,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,B,419,659,"1,181",370,"1,106",,,,,,Yes,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,,,,,,
706080,"CZK 25,000",50.05335,14.49567,"Hyacintová, Prague - Záběhlice",3 bedroom with open-plan kitchen,Good,450 m²,"CZK 35,000","CZK 50,000",Personal,Brick building,Furnished,4,No,Yes,No,No,Yes,Yes,Yes,12. 02. 2022,G,349,"1,005",561,"1,374",212,478,132,897,492,401,,,,,,,,,,,,
539169,"CZK 11,000",50.0316248,14.3723614,"Pivcova, Prague - Hlubočepy",Studio,,30 m²,"CZK 2,000","CZK 13,000",Cooperative,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,10. 03. 2022,,102,495,255,492,216,484,570,146,785,274,,,,,,,,,,,,
601655,"CZK 10,500",50.058469,14.452668,"Čapkova, Prague - Michle",Studio,Excellent,25 m²,"CZK 1,500","CZK 12,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,G,275,679,406,348,90,998,200,534,404,346,,,,District heating,,,,,,,,
455552,"CZK 12,000",50.079706,14.45761,"Baranova, Prague - Žižkov",Studio,Excellent,36 m²,"CZK 2,000","CZK 14,000",Cooperative,Brick building,Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,C,279,570,123,350,52,420,398,357,686,113,,,Standard materials and solutions,Central heating,Top floor,Interior,,,,,,
290916,"CZK 6,500",50.0683326,14.4921814,"Čestlická, Prague - Strašnice",Small studio,,28 m²,CZK 500,"CZK 13,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,,53,"1,086",143,789,98,275,321,549,383,130,,,,,,,,,,,,
