Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,New building,Front garden,Administration fee,Renovation,Developer name,Project name,Kód jednotky,Investment Advisor
410347,"CZK 11,500",50.0985024,14.3917014,"Generála Píky, Prague - Dejvice",Small studio,20 m²,"CZK 2,900",Furnished,1,No,No,Yes,No,No,No,No,20. 06. 2022,303,397,398,372,315,490,905,204,675,289,Excellent,"CZK 15,000",Cooperative,Brick building,C,,Standard materials and solutions,District heating,,,,,Interior,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,70 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,18. 05. 2022,249,431,949,940,317,"1,051",250,650,194,,,,Personal,Brick building,,,,,,,50 m²,,,,,,
716526,"CZK 18,000",50.1261106,14.5002253,"Českolipská, Prague - Prosek",3 bedroom,52 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,02. 05. 2022,161,460,223,490,504,604,180,138,"1,324",208,Excellent,"CZK 36,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
719562,"CZK 26,933",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",Studio,50 m²,"CZK 8,977",Furnished,1,No,No,No,No,No,Yes,Yes,01. 06. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
566667,"CZK 10,000",50.0693006,14.4163523,"Plavecká, Prague - Nové Město",Studio,20 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,244,850,85,325,77,223,178,201,232,196,Excellent,"CZK 14,000",Cooperative,Brick building,B,,,,,,,,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,164 m²,"CZK 4,900",Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,142,108,94,612,75,377,285,257,475,229,Excellent,,Personal,Brick building,B,,,,,,,,,,,,
688240,"CZK 19,000",50.05428,14.5265,"Vladycká, Prague - Hostivař",1 bedroom with open-plan kitchen,55 m²,"CZK 2,600",Furnished,1,Yes,No,No,No,No,Yes,No,01. 06. 2022,267,816,120,779,414,820,"1,153",525,373,376,Excellent,"CZK 38,000",Personal,Brick building,G,,Standard materials and solutions,,Middle floor,,,,Interior,,,,
718728,"CZK 19,500",50.01368,14.40018,"Vorařská, Prague - Modřany",1 bedroom with open-plan kitchen,73 m²,"CZK 2,300",Partially furnished,4,No,No,Yes,No,No,Yes,Yes,16. 05. 2022,229,"1,162",346,"1,458",876,"1,467","1,212",798,,,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
673649,"CZK 13,000",50.08965,14.46868,"Jana Želivského, Prague - Žižkov",Studio,26 m²,"CZK 2,500",Furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,61,723,76,68,38,9,345,453,426,316,Excellent,"CZK 26,000",Personal,Brick building,G,,,,,,,,,,,,
719546,"CZK 11,500",50.04686,14.46257,"Na Úlehli, Prague - Michle",1 bedroom with open-plan kitchen,36 m²,"CZK 3,121",Furnished,5,No,No,No,No,No,Yes,No,24. 05. 2022,246,696,147,758,204,688,224,258,418,317,Excellent,"CZK 10,000",Cooperative,Prefab concrete building,B,,,,,,,,,,,,
673049,"CZK 16,000",50.0392667,14.3313304,Prague - Stodůlky,1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,15. 05. 2022,340,883,374,854,434,493,633,"1,044",370,422,Excellent,"CZK 16,000",Cooperative,Brick building,C,,,,,,,,,,,,
623867,"CZK 16,000",50.083543,14.377213,"Šlikova, Prague - Břevnov",Studio,46 m²,"CZK 2,000",,1,No,Yes,Yes,No,No,No,No,01. 10. 2021,232,"1,093",193,566,68,370,291,493,220,369,New build,"CZK 32,000",Personal,Low-energy building,A,,,,,,,,,,,,
600761,"CZK 35,000",50.090597,14.435207,"Biskupský Dvůr, Prague - Nové Město",2 bedroom with open-plan kitchen,102 m²,"CZK 8,000",Furnished,2,No,Yes,Yes,No,No,Yes,No,06. 06. 2022,159,304,97,183,105,134,275,306,558,484,New build,"CZK 60,000",Personal,Other,B,,,Geothermal heat pump,Middle floor,Yes,,,Overall,,,,
690782,"CZK 15,500",50.08208,14.44511,"Bořivojova, Prague - Žižkov",Studio,35 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,467,574,206,568,16,279,314,262,587,248,Excellent,"CZK 27,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,Gas boiler,Raised ground floor,,,,Overall,,,,
577002,"CZK 16,000",50.1171669,14.4317465,"Trojská, Prague - Troja",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,141,"1,030","1,164",484,672,"1,054",233,748,,,,"CZK 48,000",Personal,Brick building,C,,,,,,,,,,,,
719539,"CZK 8,500",50.10676,14.49058,"Kovářská, Prague - Libeň",Studio,20 m²,"CZK 3,000",Unfurnished,3,No,No,No,No,No,No,No,01. 07. 2022,215,255,44,438,74,396,155,245,154,122,Excellent,"CZK 15,000",Personal,Brick building,D,,,,,,,,,,,,
718352,"CZK 11,500",50.03098,14.53461,"Hlavatého, Prague - Háje",Studio,27 m²,"CZK 2,495",Partially furnished,20,No,No,Yes,No,No,Yes,No,01. 07. 2022,109,332,223,264,358,603,288,323,676,244,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
719002,"CZK 15,500",50.06126,14.45014,"Kloboučnická, Prague - Nusle",Studio,30 m²,"CZK 2,000",Furnished,5,No,No,No,No,No,Yes,No,23. 05. 2022,144,"1,031",218,438,142,726,466,462,945,420,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,,
718671,"CZK 28,000",50.1054125,14.4558379,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Partially furnished,6,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,70,684,192,496,60,443,652,940,320,294,New build,"CZK 56,000",Personal,Brick building,B,,Standard materials and solutions,Central heating,Top floor,,,,,,,,
719533,"CZK 10,500",50.05491,14.49274,"Bramboříková, Prague - Záběhlice",1 bedroom,36 m²,"CZK 3,900",Partially furnished,11,No,No,Yes,No,No,Yes,No,25. 05. 2022,136,888,346,"1,292",327,362,336,836,151,97,Good,"CZK 28,000",Personal,Prefab concrete building,C,,Standard materials and solutions,District heating,Middle floor,,,,Exterior,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,58 m²,"CZK 4,700",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,13. 05. 2022,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,Excellent,"CZK 40,000",Personal,Other,,10 to 30 years years,Standard materials and solutions,Central heating,Ground floor,,24 m²,,,,,,
717691,"CZK 25,708",50.0837266,14.430251,"Růžová, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 8,569",Furnished,2,No,No,No,No,No,No,No,01. 07. 2022,214,177,154,267,119,627,49,937,198,459,,,,,,,,,,,,,,,,,
717674,"CZK 30,636",50.0918972,14.4483184,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,63 m²,"CZK 10,212",Furnished,2,Yes,Yes,No,No,No,Yes,Yes,04. 06. 2022,224,159,75,308,58,360,238,"1,343",368,105,,,,,,,,,,,,,,,,,
717700,"CZK 41,438",50.077834,14.422878,"Příčná, Prague - Nové Město",Studio,26 m²,"CZK 13,812",Furnished,2,No,No,No,No,No,No,No,20. 06. 2022,224,529,123,232,36,222,310,471,467,408,,,,,,,,,,,,,,,,,
717597,"CZK 34,425",50.0749602,14.4305105,"Legerova, Prague - Vinohrady",1 bedroom,30 m²,"CZK 11,475",Furnished,2,No,No,No,No,No,Yes,No,25. 05. 2022,22,463,81,96,72,158,361,436,384,451,,,,,,,,,,,,,,,,,
717631,"CZK 25,500",50.0876289,14.3978335,"Šporkova, Prague - Malá Strana",Studio,40 m²,"CZK 8,500",Furnished,1,No,No,No,No,No,No,No,18. 07. 2022,29,634,152,537,130,317,388,899,984,129,,,,,,,,,,,,,,,,,
717624,"CZK 43,350",50.0894289,14.423732,"Masná, Prague - Staré Město",Studio,46 m²,"CZK 14,450",Furnished,3,No,No,No,No,No,Yes,No,06. 06. 2022,68,269,126,89,16,107,70,52,156,144,,,,,,,,,,,,,,,,,
717604,"CZK 31,875",50.0902753,14.4260311,"Rybná, Prague - Staré Město",Studio,40 m²,"CZK 10,625",Furnished,1,No,No,No,No,No,No,No,18. 07. 2022,124,153,54,67,17,194,209,158,151,202,,,,,,,,,,,,,,,,,
711451,"CZK 14,990",50.091499328613,14.344599723816,"Šumberova, Prague - Veleslavín",2 bedroom,50 m²,"CZK 4,399",,2,No,No,Yes,No,No,No,No,,239,477,189,404,409,379,278,303,784,91,Excellent,"CZK 19,389",Personal,Brick building,D,,,,,,,"CZK 19,389

                                
                                
                
i",,,,,
717614,"CZK 37,620",50.0706439,14.4164891,"Trojická, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 12,540",Furnished,3,No,No,No,No,No,Yes,No,30. 06. 2022,212,694,96,186,110,101,316,52,369,339,,,,,,,,,,,,,,,,,
717969,"CZK 42,000",50.0782991,14.4323831,"Rubešova, Prague - Vinohrady",1 bedroom with open-plan kitchen,70 m²,"CZK 14,000",Furnished,6,No,No,No,No,No,Yes,Yes,18. 06. 2022,131,427,168,223,133,95,601,601,417,570,,,,,,,,,,,,,,,,,
554807,"CZK 21,500",50.0465752,14.4461258,Prague - Krč,3 bedroom,76 m²,"CZK 2,500",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 07. 2021,176,470,65,126,78,163,395,656,806,289,Excellent,CZK 1,Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,Overall,,,,
718973,"CZK 18,999",50.12934,14.47498,"Střekovská, Prague - Kobylisy",2 bedroom with open-plan kitchen,68 m²,"CZK 4,500",Furnished,5,No,No,No,Yes,No,Yes,No,01. 07. 2022,231,482,179,582,167,583,276,361,"1,418",140,Excellent,"CZK 25,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
719495,"CZK 23,625",50.097327,14.4663608,"Nekvasilova, Prague - Karlín",1 bedroom with open-plan kitchen,40 m²,"CZK 7,875",Furnished,7,No,No,No,No,No,Yes,Yes,01. 07. 2022,148,"1,069",121,"1,015",205,744,547,541,774,101,,,,,,,,,,,,,,,,,
719489,"CZK 16,000",50.03768,14.32902,"Raichlova, Prague - Stodůlky",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,3,No,No,No,Yes,No,Yes,Yes,01. 06. 2022,193,908,700,878,167,843,733,"1,056",379,189,Excellent,"CZK 30,000",Personal,Brick building,C,10 to 30 years years,,,Middle floor,,,,,,,,
719488,"CZK 33,000",50.07838,14.42167,"Vodičkova, Prague - Nové Město",4 bedroom,95 m²,"CZK 5,500",Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,133,484,57,114,43,195,258,595,582,539,Excellent,"CZK 66,000",Personal,Brick building,G,,,,,,,,,,,,
555722,"CZK 30,000",50.092778667827,14.497693376196,"Spojovací, Prague - Hrdlořezy",3 bedroom with open-plan kitchen,94 m²,"CZK 7,000",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,29,558,174,908,184,221,535,337,794,249,New build,"CZK 60,000",Personal,Low-energy building,B,1 to 10 years years,,District heating,Middle floor,Yes,,,,,,,
719480,"CZK 14,000",50.05648,14.40333,"Pod Děvínem, Prague - Smíchov",Studio,31 m²,"CZK 2,500",Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 06. 2022,241,"1,125",160,"1,344",148,684,892,"1,386",876,245,Good,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
375542,"CZK 12,500",50.1031123,14.4490865,"Dělnická, Prague - Holešovice",Small studio,24 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2022,119,210,62,80,36,153,312,328,465,310,Excellent,"CZK 25,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,Overall,,,,
719479,"CZK 10,000",50.04792,14.48916,"Choratická, Prague - Záběhlice",3 bedroom,56 m²,"CZK 4,500",Furnished,8,No,No,No,No,Yes,Yes,No,23. 05. 2022,54,258,148,199,135,"1,444",162,432,"1,006",434,Good,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
714473,"CZK 12,500",50.1271,14.37922,"Sídlištní, Prague - Lysolaje",Studio,37 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,,,,,,,,,,Excellent,"CZK 25,000",Personal,Low-energy building,G,,,,,,,,,,,,
502408,"CZK 13,000",50.044295221471,14.516757287311,"Bratislavská, Prague - Hostivař",Studio,45 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,No,No,No,,215,105,171,160,974,306,"1,227",120,,,,"CZK 25,000",Personal,Brick building,,1 to 10 years years,,,,,,,,,,,
719473,"CZK 13,700",50.01494,14.58367,"Penízovková, Prague - Pitkovice",1 bedroom with open-plan kitchen,56 m²,"CZK 4,800",Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,313,"1,433","1,224",,,,,,,,Excellent,"CZK 13,700",Personal,Brick building,C,,,,,,,,,,,,
719472,"CZK 25,000",50.0907869,14.4227341,Prague - Staré Město,1 bedroom,35 m²,"CZK 2,000",,1,No,No,Yes,No,No,No,No,01. 06. 2022,88,442,38,171,37,188,215,311,212,214,Excellent,"CZK 50,000",Personal,Brick building,D,,,,,,,,,,,,
501025,"CZK 20,500",50.0944607,14.3498207,"Pod dvorem, Prague - Veleslavín",Studio,40 m²,"CZK 4,500",Furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,17. 05. 2022,306,986,351,"1,015",331,303,506,614,815,533,,"CZK 30,000",Personal,Low-energy building,B,1 to 10 years years,Standard materials and solutions,District heating,Top floor,,,,,,,,
719469,"CZK 9,000",50.1013982,14.4281747,"Umělecká, Prague - Holešovice",Studio,16 m²,"CZK 1,500",Partially furnished,-1,No,No,No,No,No,No,No,01. 06. 2022,109,273,153,248,124,202,161,176,600,,Excellent,"CZK 18,000",Personal,Brick building,G,,,,,,,,,,,,
719468,"CZK 11,250",50.13243,14.53583,"Plzákova, Prague - Kbely",Studio,38 m²,"CZK 3,250",Partially furnished,3,No,No,No,No,No,Yes,No,05. 07. 2022,484,"1,475","1,114","1,490","1,438","1,438","1,456",926,,,New build,"CZK 14,500",Personal,Low-energy building,C,,,,,,,,,,,,
513486,"CZK 21,000",50.0734259,14.4356742,"Belgická, Prague - Vinohrady",1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,10. 06. 2022,236,93,127,267,62,114,25,209,823,867,,"CZK 26,000",Cooperative,Brick building,,,,,,,,,,,,,
610426,"CZK 17,900",50.050843,14.345122,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,69 m²,"CZK 4,200",Furnished,12,No,Yes,No,No,No,Yes,No,24. 08. 2020,115,339,77,122,19,211,187,299,"1,199",251,Excellent,"CZK 30,000",Personal,Other,C,1 to 10 years years,Standard materials and solutions,District heating,,,,,,,,,
719461,"CZK 16,000",50.05817,14.42502,"Sinkulova, Prague - Podolí",1 bedroom with open-plan kitchen,56 m²,"CZK 6,000",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 06. 2022,172,405,163,383,204,382,402,384,244,309,Excellent,"CZK 16,000",Cooperative,Brick building,G,,,,,,,,,,,,
542447,"CZK 11,500",50.076609,14.4737265,"Květná, Prague - Vinohrady",Studio,36 m²,"CZK 2,500",Unfurnished,3,No,Yes,No,No,No,No,No,01. 07. 2022,205,952,307,296,245,298,506,"1,037",309,308,,"CZK 13,500",Personal,Brick building,B,,,,,,,,,,,,
716714,"CZK 14,000",50.07619,14.46518,"Písecká, Prague - Vinohrady",1 bedroom,33 m²,"CZK 1,500",Furnished,3,No,No,No,No,No,Yes,No,24. 05. 2022,275,416,225,523,47,529,229,591,168,251,Excellent,"CZK 23,000",Personal,Brick building,A,,Premium materials and solutions,,,,,,,,,,
719109,"CZK 21,300",50.08742,14.45748,"Roháčova, Prague - Žižkov",2 bedroom,57 m²,"CZK 3,700",Partially furnished,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,198,95,70,462,125,66,156,328,167,266,Excellent,"CZK 25,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
719091,"CZK 59,100",50.0908563,14.4202783,"Dušní, Prague - Josefov",3 bedroom,105 m²,"CZK 19,700",Furnished,4,No,No,No,No,No,Yes,No,25. 06. 2022,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,,,,,,
718098,"CZK 27,848",50.0640089,14.5104168,"Konojedská, Prague - Strašnice",1 bedroom with open-plan kitchen,114 m²,"CZK 9,282",Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,321,574,"1,181",15,565,319,392,406,312,,,,,,,,,,,,,,,,,,
117660,"CZK 11,000",50.0842169,14.4528814,"Seifertova, Prague - Žižkov",Studio,25 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,19. 05. 2022,98,219,37,186,20,26,181,327,415,348,,"CZK 11,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Other,Attic,,,,Overall,,,,
715217,"CZK 16,000",50.13348,14.36849,"Špačkova, Prague - Suchdol",1 bedroom with open-plan kitchen,37 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,No,No,01. 05. 2022,124,"1,123",422,757,655,"1,104","1,301","1,113","1,139",260,Excellent,"CZK 16,000",Personal,Brick building,B,,,,,,,,,,,,
719098,"CZK 19,500",50.0810281,14.4926073,"Počernická, Prague - Strašnice",2 bedroom,43 m²,"CZK 4,700",Furnished,2,Yes,No,No,Yes,No,No,No,01. 06. 2022,230,612,238,492,561,292,512,391,738,385,New build,"CZK 35,000",Personal,Brick building,G,,,,,,,,,,,,
719450,"CZK 24,000",50.08131,14.42996,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 6,000",Furnished,3,No,No,No,No,No,No,No,19. 06. 2022,320,286,33,198,42,52,258,968,177,570,Good,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
705981,"CZK 15,990",50.08523595,14.4500415,"Štítného, Prague - Žižkov",1 bedroom with open-plan kitchen,46 m²,CZK 760,Partially furnished,1,No,No,No,No,No,Yes,No,01. 08. 2022,259,236,35,196,7,203,76,292,108,538,Excellent,"CZK 30,000",Personal,Other,C,1 to 10 years years,Standard materials and solutions,Other,Middle floor,,,,Overall,,,,
699544,"CZK 20,000",50.06794,14.40795,"Pivovarská, Prague - Smíchov",1 bedroom,50 m²,"CZK 3,000",Furnished,1,No,No,Yes,No,No,Yes,No,30. 05. 2022,93,561,287,532,144,457,910,"1,116",654,402,New build,"CZK 37,999",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,Electric boiler,Middle floor,,,,Overall,,,,
603553,"CZK 23,000",50.077784,14.486476,"Vinohradská, Prague - Strašnice",2 bedroom with open-plan kitchen,77 m²,"CZK 5,000",Furnished,13,No,No,No,Yes,No,Yes,No,01. 08. 2022,119,604,251,271,156,204,584,944,721,245,Excellent,"CZK 28,000",Personal,Prefab concrete building,C,1 to 10 years years,Premium materials and solutions,Central heating,,,,,Overall,,,,
717809,"CZK 26,000",50.08591,14.42116,"Kožná, Prague - Staré Město",1 bedroom with open-plan kitchen,56 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,Yes,No,15. 05. 2022,339,439,87,126,1,185,277,581,449,498,Excellent,,Personal,Brick building,G,,,,,,,,,,,,
544905,"CZK 13,700",50.1123892,14.5141765,Prague - Vysočany,Studio,33 m²,"CZK 3,300",Unfurnished,4,No,No,Yes,Yes,No,Yes,No,01. 07. 2022,441,293,"1,441",303,986,"1,085",395,504,,,New build,"CZK 17,000",Personal,Brick building,B,,,,,Yes,,,,,,,
549921,"CZK 20,800",50.0662269,14.4627099,Prague - Vršovice,2 bedroom with open-plan kitchen,87 m²,"CZK 7,800",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,,243,601,256,566,237,743,677,93,290,414,Excellent,CZK 2,Personal,Prefab concrete building,G,10 to 30 years years,,District heating,Middle floor,,,,Overall,,,,
704561,"CZK 16,500",50.11029,14.473,"Horovo náměstí, Prague - Libeň",2 bedroom,70 m²,"CZK 1,000",Partially furnished,3,No,No,No,No,No,No,No,01. 07. 2022,191,"1,134",193,571,318,214,315,888,291,182,Excellent,"CZK 17,500",Personal,Brick building,G,,,Gas boiler,Middle floor,,,,Interior,,,,
526717,"CZK 13,500",50.0993596,14.4263445,"Dobrovského, Prague - Holešovice",1 bedroom,39 m²,"CZK 1,500",Partially furnished,,No,Yes,Yes,No,No,No,No,22. 05. 2022,210,349,101,157,138,361,417,356,441,,Good,"CZK 27,000",Personal,Brick building,,,,Electric boiler,Raised ground floor,,,,,,,,
719438,"CZK 25,000",50.06368,14.44643,"Mojmírova, Prague - Nusle",3 bedroom with open-plan kitchen,80 m²,"CZK 4,750",Unfurnished,5,Yes,No,Yes,Yes,Yes,Yes,Yes,30. 05. 2022,373,628,117,371,355,379,662,700,840,748,Excellent,"CZK 50,000",Personal,Brick building,G,,,,,,,,,,,,
716384,"CZK 32,000",50.08123,14.42982,"Opletalova, Prague - Nové Město",2 bedroom with open-plan kitchen,77 m²,"CZK 3,000",Partially furnished,7,Yes,No,No,Yes,Yes,Yes,No,02. 05. 2022,333,299,46,200,55,39,271,954,190,583,Excellent,"CZK 50,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,Interior,,,,
718347,"CZK 34,805",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",2 bedroom with open-plan kitchen,95 m²,"CZK 11,602",Furnished,3,No,Yes,No,No,No,Yes,Yes,06. 06. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
719436,"CZK 24,500",50.06583,14.45106,"Vršovická, Prague - Vršovice",2 bedroom with open-plan kitchen,73 m²,"CZK 3,900",Partially furnished,6,Yes,No,Yes,No,No,Yes,No,22. 05. 2022,140,401,98,509,181,314,377,455,154,559,Excellent,"CZK 25,000",Personal,Brick building,G,,,Gas boiler,Top floor,,,,Overall,,,,
718903,"CZK 20,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,58 m²,"CZK 3,000",Partially furnished,5,Yes,No,No,No,Yes,No,No,17. 05. 2022,79,953,290,"1,197",615,"1,258","1,259",537,,,New build,"CZK 25,000",Personal,Brick building,B,,,,,,,,,,,,
718899,"CZK 17,000",50.07538,14.37513,"Pod Hybšmankou, Prague - Smíchov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 06. 2022,132,927,550,"1,121",623,"1,103",966,788,425,367,Excellent,"CZK 17,000",Personal,Brick building,G,,,,,,,,,,,,
578207,"CZK 9,000",50.069576,14.4061536,"Vltavská, Prague - Smíchov",Studio,16 m²,CZK 800,Partially furnished,1,No,No,Yes,No,No,No,No,01. 06. 2022,108,588,106,395,23,258,702,"1,036",929,478,Good,"CZK 9,000",Personal,Brick building,G,,,Other,Ground floor,,,,,,,,
719427,"CZK 20,000",50.04794,14.42962,"K Sídlišti, Prague - Podolí",Studio,53 m²,"CZK 3,500",Furnished,2,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,134,"1,020",258,631,282,627,314,418,763,229,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
716083,"CZK 11,900",50.11318,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,38 m²,"CZK 3,800",Furnished,1,No,Yes,No,No,Yes,No,No,01. 05. 2022,279,"1,418",561,737,305,683,500,615,,,Excellent,"CZK 16,000",Personal,Brick building,G,,Premium materials and solutions,Geothermal heat pump,Middle floor,,,,Interior,,,,
714370,"CZK 22,843",50.10098,14.42605,"Veletržní, Prague - Bubeneč",2 bedroom,86 m²,"CZK 1,890",Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,239,292,136,205,89,33,319,132,480,,Excellent,"CZK 24,733",Personal,Brick building,G,,,,,,,,,,,,
718884,"CZK 17,000",50.07382,14.43183,"Rumunská, Prague - Vinohrady",2 bedroom,60 m²,CZK 800,Unfurnished,1,No,No,No,No,No,No,No,01. 06. 2022,183,428,73,94,46,21,192,311,569,636,Excellent,"CZK 34,000",Personal,Brick building,G,,,,,,,,,,,,
