Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,New building,Design,Heating,Total number of floors,Renovation,Administration fee,Age,Developer name,Project name,Kód jednotky,Front garden,Investment Advisor
717947,"CZK 11,500",50.07177,14.46983,"28. pluku, Prague - Vršovice",1 bedroom,43 m²,"CZK 2,950",Partially furnished,3,No,No,No,No,No,Yes,No,31. 05. 2022,79,577,159,372,245,172,344,221,749,210,Good,"CZK 11,500",Personal,Brick building,G,,,,,,,,,,,,
718018,"CZK 12,500",50.12242,14.48951,"Bílinská, Prague - Prosek",1 bedroom,27 m²,"CZK 3,800",Partially furnished,7,No,No,No,Yes,No,Yes,No,16. 05. 2022,434,765,194,703,477,405,283,282,444,215,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,District heating,Top floor,Overall,,,,,,,
717977,"CZK 14,000",50.12689,14.40896,"Krynická, Prague - Troja",1 bedroom with open-plan kitchen,49 m²,"CZK 4,500",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,413,757,296,692,585,549,444,124,297,,Excellent,"CZK 28,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
717074,"CZK 19,000",50.06891,14.50447,"Nedvězská, Prague - Strašnice",2 bedroom with open-plan kitchen,70 m²,"CZK 7,000",Partially furnished,4,No,No,No,No,No,Yes,No,17. 07. 2022,303,459,"1,338",328,518,327,320,"1,252",158,,Excellent,"CZK 40,000",Personal,Prefab concrete building,G,,Standard materials and solutions,District heating,Top floor,Overall,,10 to 30 years years,,,,,
717972,"CZK 14,900",50.04112,14.31989,"Holýšovská, Prague - Stodůlky",Studio,28 m²,"CZK 2,500",Furnished,4,Yes,No,No,No,No,No,No,01. 06. 2022,334,989,650,621,895,685,322,744,564,207,New build,"CZK 25,000",Personal,Brick building,A,,,,,,,,,,,,
717970,"CZK 19,000",50.13535,14.54158,"Toužimská, Prague - Kbely",2 bedroom with open-plan kitchen,67 m²,"CZK 7,500",Partially furnished,3,No,Yes,Yes,No,Yes,Yes,Yes,01. 06. 2022,137,655,774,675,908,547,547,565,806,,Excellent,"CZK 38,000",Personal,Brick building,G,,,,,,,,,,,,
697212,"CZK 9,500",50.0349825,14.5274258,"Kryštofova, Prague - Háje",Small studio,25 m²,"CZK 1,500",Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,152,750,437,444,292,229,353,266,388,327,Excellent,"CZK 11,000",Personal,Brick building,B,,,,,,,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,67 m²,"CZK 3,500",Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,30. 10. 2021,285,"1,315",723,"1,481",316,793,716,746,565,137,Excellent,"CZK 20,000",Personal,Brick building,G,,Premium materials and solutions,,Top floor,,,,,,,,
717954,"CZK 15,000",50.08257,14.44933,"Víta Nejedlého, Prague - Žižkov",2 bedroom,45 m²,"CZK 5,000",Furnished,,No,No,Yes,No,No,No,No,10. 05. 2022,425,278,101,287,20,140,268,376,420,565,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
717106,"CZK 14,500",50.05855,14.49431,"Mečíková, Prague - Záběhlice",Studio,41 m²,"CZK 2,980",Furnished,5,No,No,Yes,No,No,Yes,No,06. 05. 2022,97,720,133,988,488,353,483,949,250,232,Excellent,"CZK 20,000",Personal,Prefab concrete building,C,,Premium materials and solutions,Central heating,Middle floor,Overall,,1 to 10 years years,,,,,
717950,"CZK 19,000",50.05024,14.34038,"Petržílkova, Prague - Stodůlky",1 bedroom,50 m²,"CZK 5,000",Furnished,6,No,Yes,No,No,No,Yes,Yes,09. 05. 2022,121,65,128,0,65,130,160,422,807,157,Excellent,"CZK 38,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
622479,"CZK 21,000",50.046109,14.332629,"Zázvorkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,90 m²,"CZK 5,000",Partially furnished,5,No,Yes,No,No,No,Yes,No,01. 06. 2022,304,301,219,330,203,322,577,96,513,52,Excellent,"CZK 26,000",Cooperative,Prefab concrete building,C,,,District heating,Middle floor,Overall,,,,,,,
706358,"CZK 14,000",50.1024983,14.4527864,Prague - Holešovice,Studio,47 m²,"CZK 3,700",Partially furnished,7,No,No,No,No,Yes,No,Yes,01. 06. 2022,92,514,0,174,22,109,442,405,262,340,Excellent,"CZK 20,000",Personal,Brick building,B,,Standard materials and solutions,Central heating,,,,1 to 10 years years,,,,,
717806,"CZK 13,700",50.0569461,14.3994936,"Nad Kesnerkou, Prague - Smíchov",1 bedroom with open-plan kitchen,34 m²,"CZK 2,300",Furnished,2,No,No,Yes,No,Yes,No,No,09. 05. 2022,191,"1,048",447,965,436,867,567,"1,434",527,270,Excellent,"CZK 13,700",Personal,Brick building,A,,,,,,,,,,,,
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,51 m²,"CZK 4,500",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,11. 05. 2022,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,New build,"CZK 36,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
717949,"CZK 20,000",50.09112,14.45175,"Pernerova, Prague - Karlín",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,No,Yes,Yes,01. 06. 2022,193,443,279,269,137,333,180,994,330,333,New build,,Personal,Low-energy building,B,,,,,,,,,,,,
717948,"CZK 22,990",50.02109388888,14.46490361111,"Za valem, Prague - Kunratice",2 bedroom with open-plan kitchen,90 m²,"CZK 4,829",Partially furnished,7,Yes,No,No,No,Yes,Yes,No,,163,"1,194","1,071",68,320,747,"1,451",149,,,Excellent,"CZK 27,819",Personal,Other,C,,,,,,"CZK 27,819

                                
                                
                
i",,,,,,
673365,"CZK 18,000",50.10855,14.52602,"Laponská, Prague - Hloubětín",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Unfurnished,6,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,273,"1,313",712,"1,294",976,"1,109","1,220","1,024","1,177",517,New build,"CZK 21,000",Personal,Low-energy building,B,,,,,,,1 to 10 years years,,,,,
223403,"CZK 15,500",50.1331108,14.4861759,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,4,Yes,No,Yes,No,No,No,No,01. 05. 2022,574,822,443,815,518,917,"1,422",168,,,Good,CZK 2,Personal,Prefab concrete building,C,,Premium materials and solutions,District heating,Middle floor,Overall,,,,,,,
715485,"CZK 19,990",50.10162,14.36065,"Tobrucká, Prague - Vokovice",1 bedroom with open-plan kitchen,49 m²,"CZK 3,490",Furnished,5,Yes,No,No,No,No,No,No,15. 05. 2022,516,726,606,587,497,616,430,337,"1,418",133,Excellent,"CZK 27,980",Personal,Prefab concrete building,G,,,,,,,,,,,,
563454,"CZK 13,400",50.1225015,14.4645396,Prague - Libeň,Studio,61 m²,"CZK 1,650",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 08. 2022,539,648,597,647,430,685,715,501,626,123,Excellent,"CZK 25,000",Personal,Brick building,C,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,1 to 10 years years,,,,,
505910,"CZK 14,600",50.1257948,14.4834971,"Děčínská, Prague - Střížkov",1 bedroom with open-plan kitchen,46 m²,"CZK 2,900",Furnished,3,Yes,No,No,No,No,No,No,,273,"1,385",300,"1,284",213,560,196,434,494,145,,"CZK 19,000",Personal,Prefab concrete building,D,,,,,,,,,,,,
717034,"CZK 12,500",50.13919,14.51845,"Pavla Beneše, Prague - Letňany",Studio,42 m²,"CZK 3,000",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2022,276,460,963,"1,046",502,584,860,990,"1,122",169,Excellent,"CZK 25,000",Personal,Other,C,,,,,,,,,,,,
717935,"CZK 12,000",50.0823383,14.4986466,Prague - Malešice,2 bedroom,51 m²,"CZK 4,450",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 06. 2022,121,152,174,195,197,359,15,544,725,229,Excellent,"CZK 12,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
598298,"CZK 19,990",50.111861,14.515958,"Moravcových, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 3,450",Furnished,3,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,255,"1,489",390,"1,255",399,"1,425","1,082","1,181",491,318,New build,"CZK 23,450",Personal,Low-energy building,A,Yes,,District heating,Middle floor,,,1 to 10 years years,,,,,
712005,"CZK 16,500",49.9962921,14.4109186,Prague - Modřany,2 bedroom,80 m²,"CZK 3,000",,,No,No,No,No,No,No,No,01. 06. 2022,425,"1,351",908,"1,446",677,"1,158","1,130","1,158",641,377,Excellent,,Personal,Brick building,,,,,,,,,,,,,
508128,"CZK 13,500",50.0729214,14.5036142,"Oravská, Prague - Strašnice",2 bedroom,54 m²,"CZK 3,200",Partially furnished,4,Yes,No,No,No,No,No,No,01. 06. 2022,93,"1,199",72,989,574,855,402,665,920,271,Good,"CZK 40,500",Cooperative,Prefab concrete building,D,,Standard materials and solutions,District heating,Middle floor,Bathroom unit,,,,,,,
208559,"CZK 21,000",50.0715554,14.4419613,"Na Kozačce, Prague - Vinohrady",Studio,32 m²,"CZK 1,552",Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,269,477,154,839,109,771,424,205,580,295,Excellent,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
717005,"CZK 16,000",50.10681,14.44916,"Poupětova, Prague - Holešovice",1 bedroom with open-plan kitchen,40 m²,"CZK 3,500",Furnished,,No,No,No,No,No,No,No,01. 06. 2022,198,450,31,262,118,266,265,724,363,324,Excellent,"CZK 16,000",Cooperative,Brick building,G,,,,,,,,,,,,
717564,"CZK 14,900",50.02801,14.36646,"Wassermannova, Prague - Hlubočepy",Studio,33 m²,"CZK 2,900",Partially furnished,3,Yes,No,No,No,No,Yes,No,29. 05. 2022,17,"1,180",411,"1,160",154,"1,188",171,587,470,406,New build,"CZK 24,999",Personal,Brick building,B,,Standard materials and solutions,District heating,Middle floor,,,1 to 10 years years,,,,,
717001,"CZK 11,150",50.10621,14.58504,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,48 m²,"CZK 3,850",Partially furnished,1,No,No,No,No,No,Yes,No,16. 05. 2022,447,496,507,649,591,901,735,434,,,Excellent,"CZK 32,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
717910,"CZK 14,900",50.08741,14.37012,"Na Zástřelu, Prague - Břevnov",1 bedroom with open-plan kitchen,39 m²,"CZK 2,200",Partially furnished,,No,No,No,No,No,No,No,09. 05. 2022,126,756,117,738,124,370,364,422,651,435,Excellent,"CZK 20,000",Personal,Brick building,G,,Standard materials and solutions,Gas boiler,Ground floor,Interior,,,,,,,
660408,"CZK 13,000",50.07306,14.43085,"Tyršova, Prague - Nové Město",Studio,28 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,23. 04. 2021,183,529,119,213,30,197,368,453,637,687,New build,"CZK 15,000",Personal,Other,,,,,,Overall,,1 to 10 years years,,,,,
717905,"CZK 13,500",50.05833,14.42498,"Sinkulova, Prague - Podolí",1 bedroom with open-plan kitchen,30 m²,"CZK 3,500",Partially furnished,5,No,Yes,No,No,No,No,No,09. 05. 2022,176,395,162,374,207,373,392,384,244,308,Excellent,"CZK 13,500",Personal,Brick building,C,,,,,,,,,,,,
227738,"CZK 9,000",50.12848,14.4515098,"Paláskova, Prague - Kobylisy",1 bedroom,34 m²,"CZK 4,000",Partially furnished,11,No,No,No,Yes,No,Yes,No,15. 06. 2022,230,"1,410",163,565,155,240,728,489,"1,337",124,Good,"CZK 13,000",Personal,Prefab concrete building,,,Standard materials and solutions,District heating,Middle floor,,,,,,,,
639682,"CZK 9,900",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,900",Partially furnished,4,Yes,Yes,No,No,No,No,No,15. 03. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,Excellent,"CZK 18,000",Personal,Brick building,C,,,Gas boiler,Middle floor,Overall,,1 to 10 years years,,,,,
203657,"CZK 16,500",50.1155867,14.4743483,"Na sypkém, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 07. 2022,143,"1,362",395,"1,237",150,656,536,"1,350",883,321,New build,"CZK 20,500",Personal,Brick building,,Yes,,,Middle floor,,,1 to 10 years years,,,,,
716987,"CZK 18,000",50.08337,14.36193,"Bělohorská, Prague - Břevnov",2 bedroom,51 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,Yes,No,04. 05. 2022,86,268,115,91,138,158,328,812,229,401,Excellent,"CZK 36,000",Personal,Brick building,G,,,,,,,,,,,,
717896,"CZK 29,000",50.10181,14.52994,"Nademlejnská, Prague - Hloubětín",2 bedroom with open-plan kitchen,83 m²,"CZK 6,000",Partially furnished,4,No,Yes,No,No,Yes,Yes,Yes,16. 05. 2022,302,951,437,933,553,659,647,920,799,24,New build,"CZK 60,000",Personal,Brick building,G,,,,,,,,,,,,
222383,"CZK 24,000",50.0792487,14.4494301,Prague - Vinohrady,2 bedroom,104 m²,"CZK 3,000",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,13. 05. 2022,271,335,101,334,95,363,204,204,554,231,Excellent,"CZK 23,000",Personal,Brick building,,,Standard materials and solutions,Electric boiler,Middle floor,Overall,,1 to 10 years years,,,,,
715898,"CZK 26,000",50.07245,14.39363,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,42,871,178,562,166,691,172,997,907,293,New build,"CZK 45,000",Personal,Brick building,B,,Premium materials and solutions,,,,,1 to 10 years years,,,,,
716985,"CZK 12,500",50.0951749,14.5092549,"Mezilehlá, Prague - Hrdlořezy",Small studio,37 m²,"CZK 3,120",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,203,514,668,478,976,743,"1,293","1,106",276,,New build,"CZK 37,000",Personal,Brick building,A,,,,,,,,,,,,
717886,"CZK 17,000",50.0757441,14.419910107829,Prague - Nové Město,3 bedroom,83 m²,"CZK 1,900",Partially furnished,2,No,No,No,No,No,Yes,No,16. 05. 2022,70,148,147,161,110,90,176,420,754,244,Excellent,"CZK 17,000",Personal,Brick building,C,,,,,,,,,,,,
717884,"CZK 18,000",50.10161,14.42644,"Kamenická, Prague - Bubeneč",1 bedroom with open-plan kitchen,53 m²,"CZK 2,600",Partially furnished,2,No,No,No,No,No,No,No,30. 06. 2022,281,406,31,220,103,147,212,75,458,,Excellent,"CZK 18,000",Personal,Brick building,G,,,,,,,,,,,,
717881,"CZK 21,000",50.0465,14.4053,"Prosluněná, Prague - Hlubočepy",2 bedroom with open-plan kitchen,77 m²,"CZK 3,759",Partially furnished,3,No,No,No,Yes,No,No,No,10. 05. 2022,344,672,520,991,"1,080","1,107",573,,,,Excellent,"CZK 42,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
368508,"CZK 12,500",50.0693725,14.3751814,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,45 m²,CZK 850,Furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,172,237,369,344,406,452,363,925,892,292,Good,"CZK 12,500",Personal,Brick building,,,,,Middle floor,,,,,,,,
497737,"CZK 11,000",50.1342504,14.4772132,"Ďáblická, Prague - Kobylisy",Studio,40 m²,"CZK 2,500",Furnished,3,Yes,No,No,No,Yes,No,No,,186,"1,076",570,"1,185",162,807,434,558,"1,267",486,,"CZK 11,000",Personal,Brick building,B,,,,Attic,,,,,,,,
648533,"CZK 16,000",50.0185889,14.4326357,"Ve Lhotce, Prague - Kamýk",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,236,763,439,756,248,665,610,748,233,513,Excellent,"CZK 32,000",Personal,Prefab concrete building,G,,,District heating,Middle floor,Overall,,,,,,,
716390,"CZK 19,200",50.08781,14.4725,"Ambrožova, Prague - Žižkov",1 bedroom with open-plan kitchen,57 m²,"CZK 2,500",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 08. 2022,102,622,257,413,274,484,238,58,551,172,New build,,Personal,Brick building,B,Yes,Premium materials and solutions,Central heating,Middle floor,Overall,,1 to 10 years years,,,,,
717878,"CZK 14,500",50.11085,14.49635,"Nepilova, Prague - Vysočany",Studio,50 m²,"CZK 3,000",Unfurnished,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,246,448,295,198,133,133,715,707,218,259,Excellent,"CZK 17,500",Personal,Brick building,G,,,,,,,,,,,,
660829,"CZK 14,990",50.06493,14.2731,"Želetická, Prague - Sobín",1 bedroom with open-plan kitchen,51 m²,"CZK 3,558",Furnished,3,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,397,"1,213",377,"1,020",,,,,,,New build,"CZK 20,000",Personal,Brick building,B,Yes,Premium materials and solutions,,,,,1 to 10 years years,,,,,
534510,"CZK 14,500",50.1218065,14.4874006,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,5,No,No,No,Yes,No,No,No,01. 07. 2022,298,894,250,832,594,510,96,185,263,171,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,District heating,,Overall,,,,,,,
515070,"CZK 27,800",50.06671,14.456435,"Oblouková, Prague - Vršovice",3 bedroom,80 m²,"CZK 2,940",Furnished,6,No,No,No,No,No,Yes,No,01. 07. 2022,38,225,51,316,42,316,420,560,322,259,Excellent,"CZK 40,000",Personal,Brick building,,,Premium materials and solutions,District heating,Top floor,Overall,,1 to 10 years years,,,,,
559285,"CZK 11,000",50.0566862,14.4888899,Prague - Záběhlice,Studio,28 m²,"CZK 3,200",Furnished,4,Yes,No,No,No,No,Yes,No,,388,"1,104",431,"1,472",570,539,602,"1,133",500,654,,"CZK 22,000",Personal,Low-energy building,B,Yes,,,Middle floor,,,,,,,,
699068,"CZK 20,000",50.07027,14.40493,"Nádražní, Prague - Smíchov",1 bedroom with open-plan kitchen,43 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,01. 07. 2022,89,569,28,167,0,101,552,"1,042","1,020",600,Excellent,"CZK 20,000",Personal,Brick building,G,,,Central heating,Middle floor,Interior,,,,,,,
717464,"CZK 12,900",50.06564,14.42022,"Vratislavova, Prague - Vyšehrad",1 bedroom,30 m²,"CZK 5,000",Furnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,232,"1,185",201,227,24,264,182,312,430,174,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
184787,"CZK 15,000",50.086448,14.4460189,"Orebitská, Prague - Žižkov",1 bedroom,38 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,09. 05. 2022,85,599,358,553,76,566,334,373,415,567,Excellent,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
717811,"CZK 13,500",50.12171,14.46709,"Nad Okrouhlíkem, Prague - Libeň",Studio,46 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 06. 2022,487,828,492,706,469,743,805,681,805,197,Excellent,"CZK 25,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
706861,"CZK 17,000",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,75 m²,"CZK 1,500",Partially furnished,,No,No,Yes,No,No,No,No,06. 05. 2022,149,"1,491",806,"1,399",240,"1,457",128,,,,Good,"CZK 18,500",Cooperative,Brick building,G,,,,,,,,,,,,
577002,"CZK 16,000",50.1171669,14.4317465,"Trojská, Prague - Troja",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,141,"1,030","1,164",484,672,"1,054",233,748,,,,"CZK 48,000",Personal,Brick building,C,,,,,,,,,,,,
717809,"CZK 26,000",50.08591,14.42116,"Kožná, Prague - Staré Město",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,Yes,No,15. 05. 2022,339,439,87,126,1,185,277,581,449,498,Excellent,,Personal,Brick building,G,,,,,,,,,,,,
421311,"CZK 26,000",50.066155779374,14.393650712938,Prague - Smíchov,2 bedroom with open-plan kitchen,64 m²,"CZK 4,500",Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 07. 2022,204,570,223,936,147,657,469,596,654,552,New build,"CZK 60,000",Personal,Low-energy building,B,Yes,Premium materials and solutions,Central heating,Ground floor,,,1 to 10 years years,,,,80 m²,
601295,"CZK 18,500",50.023226,14.511166,"Zdiměřická, Prague - Chodov",1 bedroom with open-plan kitchen,64 m²,"CZK 3,500",Partially furnished,8,Yes,No,No,No,No,Yes,No,01. 06. 2022,326,"1,289",222,595,221,296,844,181,,,Excellent,"CZK 35,000",Personal,Prefab concrete building,D,,Premium materials and solutions,District heating,Top floor,Overall,,1 to 10 years years,,,,,
577064,"CZK 16,900",50.1027788,14.3748352,"U Hadovky, Prague - Dejvice",2 bedroom,63 m²,"CZK 3,050",Partially furnished,1,No,No,Yes,No,No,No,No,02. 05. 2022,261,"1,397",338,"1,034",337,306,502,635,535,425,Excellent,"CZK 17,000",Cooperative,Brick building,D,,Standard materials and solutions,Gas boiler,Raised ground floor,Interior,,over 50 years years,,,,,
639908,"CZK 21,900",50.087756,14.366929,"Radimova, Prague - Břevnov",1 bedroom with open-plan kitchen,66 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,327,564,144,651,53,98,134,639,620,539,New build,"CZK 30,000",Personal,Brick building,,Yes,Premium materials and solutions,Central heating,Raised ground floor,,,1 to 10 years years,,,,,
716913,"CZK 21,000",50.07168,14.46069,"Bulharská, Prague - Vršovice",2 bedroom with open-plan kitchen,73 m²,"CZK 4,000",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 06. 2022,138,748,96,525,18,523,337,252,760,188,Excellent,"CZK 25,000",Personal,Brick building,G,,,Gas boiler,Top floor,Overall,,,,,,,
717792,"CZK 12,500",50.13701,14.51072,"Dudkova, Prague - Letňany",2 bedroom,49 m²,"CZK 3,138",Partially furnished,2,No,No,Yes,No,No,No,No,09. 05. 2022,231,431,398,668,178,113,174,752,342,155,Excellent,"CZK 25,000",Personal,Brick building,C,,,,,,,,,,,,
265022,"CZK 12,900",50.0372661,14.5076689,"Donovalská, Prague - Chodov",Studio,30 m²,"CZK 2,000",Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 07. 2022,91,842,182,263,421,425,414,258,142,,Excellent,"CZK 20,000",Personal,Prefab concrete building,B,,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,,
713030,"CZK 16,500",50.105738,14.4496051,Prague - Holešovice,1 bedroom with open-plan kitchen,58 m²,"CZK 2,000",,,No,No,No,No,No,No,No,Ihned,104,293,79,106,39,109,344,568,279,389,Excellent,"CZK 18,500",Personal,Other,,,,,,,,,,,,,
534157,"CZK 14,000",50.1066786,14.44678,"Poupětova, Prague - Holešovice",1 bedroom,55 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,15. 05. 2022,145,365,209,378,122,255,334,722,311,261,Excellent,"CZK 21,000",Personal,Brick building,B,,,Gas boiler,,,,,,,,,
717785,"CZK 16,000",50.03732,14.42349,"Na Zemance, Prague - Braník",2 bedroom,70 m²,"CZK 5,000",Partially furnished,1,No,No,Yes,No,No,No,No,08. 05. 2022,304,"1,124",970,"1,447",209,"1,070",896,810,"1,468",379,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,,
717781,"CZK 16,500",50.02735,14.51531,"Křejpského, Prague - Chodov",2 bedroom with open-plan kitchen,72 m²,"CZK 4,500",Unfurnished,4,Yes,No,Yes,No,No,Yes,No,10. 05. 2022,324,542,284,"1,204",194,379,137,96,"1,044",172,Excellent,"CZK 21,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
