Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Administration fee,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Front garden,Investment Advisor,Developer name,Project name,Kód jednotky
470822,"CZK 8,000",50.0120743,14.4201057,"Mazancova, Prague - Modřany",1 bedroom with open-plan kitchen,45 m²,"CZK 5,100",Furnished,5,No,No,No,No,No,Yes,No,14. 03. 2022,250,"1,074",196,976,"1,020","1,001",325,170,"1,096",294,Excellent,"CZK 13,100",,Cooperative,Prefab concrete building,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,Exterior,C,,,,,,
389019,"CZK 16,500",50.0612207,14.3994811,"Radlická, Prague - Smíchov",1 bedroom with open-plan kitchen,95 m²,CZK 500,Partially furnished,5,No,No,No,No,No,No,No,01. 11. 2021,43,814,104,918,124,362,554,653,684,562,,"CZK 17,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Attic,,,,,,,,
709919,"CZK 18,000",50.04828,14.30227,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,65 m²,"CZK 4,500",Furnished,1,No,No,No,Yes,No,Yes,No,01. 05. 2022,419,363,210,351,"1,148","1,116",743,904,84,,New build,"CZK 18,000",,Personal,Brick building,,,,,,G,,,,,,
710578,"CZK 22,000",50.04008,14.44689,"Ševce Matouše, Prague - Krč",3 bedroom,90 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,15. 03. 2022,335,728,371,769,381,463,404,521,"1,242",278,Excellent,"CZK 26,000",,Personal,Brick building,,,,,,G,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,16. 03. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,"CZK 55,000",,Personal,Low-energy building,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,B,Yes,,,,,
343623,"CZK 10,000",50.0447151,14.4378787,"Stallichova, Prague - Krč",1 bedroom,30 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 02. 2022,275,538,103,680,393,638,347,348,362,160,,"CZK 20,000",,Cooperative,Brick building,,,District heating,Top floor,,,,,,,,
643893,"CZK 14,500",50.067131,14.482008989435,Prague - Vršovice,2 bedroom,62 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,476,"1,140",711,892,636,870,833,"1,084",538,531,Excellent,"CZK 14,500",,Cooperative,Brick building,,,,,,B,,,,,,
690609,"CZK 13,500",50.1293134,14.4938238,"Makedonská, Prague - Střížkov",Studio,40 m²,"CZK 2,500",Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 05. 2022,208,909,53,834,482,327,409,285,"1,035",155,New build,"CZK 21,000",,Personal,Other,,,,,,G,,,,,,
691678,"CZK 17,520",50.05468,14.51524,"Hledíková, Prague - Záběhlice",2 bedroom,61 m²,"CZK 3,980",Furnished,9,No,No,No,Yes,No,Yes,No,01. 04. 2022,351,392,402,354,376,396,831,"1,132",702,363,Excellent,"CZK 35,040",,Personal,Prefab concrete building,,,,,,G,,,,,,
694990,"CZK 27,000",50.101638767123,14.452644197097,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,188,545,95,268,25,205,407,369,113,246,New build,"CZK 27,000",,Personal,Brick building,1 to 10 years years,,,,,B,,,,,,
597565,"CZK 13,500",50.061945,14.404458,"Pod Barvířkou, Prague - Smíchov",Studio,38 m²,"CZK 1,800",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,61,516,95,"1,018",197,28,933,864,856,656,New build,"CZK 20,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,G,Yes,,,,,
710052,"CZK 14,000",50.00821,14.4063,"Vojtova, Prague - Modřany",1 bedroom,51 m²,"CZK 4,500",Furnished,1,No,No,No,No,Yes,No,No,10. 03. 2022,150,"1,086",483,989,492,725,257,690,"1,373",207,Excellent,"CZK 18,500",,Personal,Brick building,,,,Ground floor,Overall,G,,,,,,
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,27 m²,"CZK 3,200",Partially furnished,10,No,No,No,No,Yes,Yes,No,01. 03. 2022,69,"1,240",280,57,704,788,"1,119",504,325,,Excellent,"CZK 22,000",,Personal,Prefab concrete building,,,District heating,,Interior,C,,,,,,
710559,"CZK 27,000",50.06951,14.43465,"U Zvonařky, Prague - Vinohrady",1 bedroom with open-plan kitchen,68 m²,"CZK 6,000",Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,Yes,15. 03. 2022,135,454,291,516,0,576,321,310,750,837,Excellent,"CZK 35,000",,Personal,Brick building,,,,,,G,,,,,,
602271,"CZK 15,000",50.068952,14.448669,"Košická, Prague - Vršovice",Studio,55 m²,"CZK 3,000",,2,Yes,Yes,No,No,No,Yes,No,01. 04. 2022,348,682,244,279,170,223,305,320,447,189,New build,"CZK 15,000",,Personal,Brick building,,,,,,A,,,,,,
708274,"CZK 13,000",50.04017,14.33576,"Tlumačovská, Prague - Stodůlky",Studio,38 m²,"CZK 2,500",Partially furnished,12,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,111,636,0,607,386,13,353,618,377,360,New build,"CZK 15,000",,Personal,Brick building,,,,,,G,,,,,,
699541,"CZK 18,700",50.10887,14.47533,"U Libeňského pivovaru, Prague - Libeň",1 bedroom with open-plan kitchen,42 m²,"CZK 1,700",Furnished,4,No,No,Yes,No,No,No,No,11. 03. 2022,306,813,278,526,301,356,408,635,375,200,New build,"CZK 38,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Electric boiler,Top floor,Overall,G,,,,,,
208320,"CZK 12,500",50.0764645,14.4638908,"Hradecká, Prague - Vinohrady",1 bedroom with open-plan kitchen,48 m²,"CZK 3,500",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,20. 03. 2022,245,166,93,273,56,339,306,544,290,320,Excellent,"CZK 32,000",,Personal,Brick building,,Standard materials and solutions,Central heating,,Overall,B,,,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,112 m²,"CZK 5,581",Partially furnished,3,Yes,No,No,No,No,No,No,21. 03. 2022,82,240,76,129,72,4,335,424,475,805,Excellent,,,Personal,Brick building,,,,,,F,,,,,,
646971,"CZK 16,500",50.069361,14.457193,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,45 m²,"CZK 1,500",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,172,367,79,144,97,142,224,244,442,203,Excellent,"CZK 20,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,Overall,G,,,,,,
332328,"CZK 15,000",50.0567568,14.422654,Prague - Podolí,1 bedroom with open-plan kitchen,50 m²,"CZK 1,500",Partially furnished,3,No,No,No,No,No,No,No,16. 03. 2022,121,425,309,285,171,422,264,648,327,227,,"CZK 30,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
710546,"CZK 29,000",50.1060796,14.4540639,"U Uranie, Prague - Holešovice",2 bedroom with open-plan kitchen,100 m²,"CZK 6,000",Furnished,4,No,No,No,No,No,Yes,No,01. 07. 2022,205,629,135,441,133,395,474,894,294,243,Excellent,"CZK 29,000",,Personal,Brick building,,,,,,C,,,,,,
510345,"CZK 13,000",50.0132652,14.4007748,"Pískařská, Prague - Modřany",Studio,42 m²,"CZK 3,500",Furnished,3,No,Yes,Yes,No,No,Yes,Yes,15. 03. 2022,124,"1,056",401,"1,353",770,"1,414","1,215",693,,,Excellent,"CZK 20,000",,Personal,Brick building,,,,,,B,,,,,,
707806,"CZK 53,000",50.06149,14.36633,"Na Pomezí, Prague - Košíře",4 bedroom,159 m²,"CZK 16,000",Unfurnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,198,901,894,"1,454","1,077",988,476,505,"1,076",337,New build,"CZK 69,000",,Personal,Low-energy building,1 to 10 years years,Premium materials and solutions,District heating,Ground floor,,B,Yes,221 m²,,,,
710536,"CZK 19,000",50.08969,14.38432,"Za Hládkovem, Prague - Střešovice",2 bedroom,70 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,19. 03. 2022,165,356,517,"1,444",138,"1,379",423,318,326,320,Excellent,"CZK 38,000",,Personal,Brick building,,Standard materials and solutions,Central heating,Middle floor,Overall,G,,,,,,
420093,"CZK 14,000",50.0906118,14.3482669,"Na Okraji, Prague - Veleslavín",2 bedroom,54 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,229,186,263,453,189,298,346,151,493,173,,"CZK 30,000",,Personal,Prefab concrete building,,,,,,,,,,,,
242371,"CZK 16,000",50.0764113,14.4569736,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,54 m²,"CZK 1,500",Furnished,2,No,No,Yes,No,No,Yes,No,,166,470,133,154,179,372,252,456,839,375,,"CZK 20,000",,Personal,Brick building,,,,,,C,,,,,,
591600,"CZK 13,000",50.035578,14.410744,"Nad Malým Mýtem, Prague - Braník",1 bedroom with open-plan kitchen,42 m²,"CZK 1,600",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2020,183,357,225,246,209,387,265,"1,108",138,,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Other,Middle floor,Interior,E,,,,,,
262439,"CZK 14,800",50.0730669,14.394531,"Grafická, Prague - Smíchov",2 bedroom,62 m²,CZK 700,Partially furnished,2,No,No,No,No,No,No,No,19. 03. 2022,169,876,61,567,41,658,17,"1,014",925,315,,"CZK 15,500",,Personal,Brick building,,,,Middle floor,,,,,,,,
172320,"CZK 7,500",50.100575,14.4297162,"Heřmanova, Prague - Holešovice",Small studio,22 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,253,391,228,245,73,166,283,154,546,,,"CZK 9,000",,Personal,Brick building,over 50 years years,Standard materials and solutions,Other,Middle floor,,,,,,,,
710016,"CZK 12,000",50.08996,14.49126,"Květinková, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Unfurnished,2,No,No,No,No,Yes,Yes,No,14. 03. 2022,417,428,485,641,423,433,639,423,561,302,Excellent,"CZK 20,000",,Personal,Brick building,,,,,,G,,,,,,
710017,"CZK 21,000",50.1078,14.45539,"V Přístavu, Prague - Holešovice",1 bedroom with open-plan kitchen,86 m²,"CZK 6,200",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,10. 03. 2022,199,953,216,765,164,646,615,"1,216",554,148,New build,"CZK 21,000",,Personal,Other,,,,,,G,,,,,,
710499,"CZK 15,000",50.08293,14.42064,"Národní, Prague - Staré Město",Studio,55 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,Yes,No,15. 03. 2022,117,691,113,149,0,66,155,535,209,341,Good,"CZK 15,000",,Other,Brick building,,,,,,C,,,,,,
344274,"CZK 16,400",50.0828449,14.3705363,"Hošťálkova, Prague - Břevnov",1 bedroom with open-plan kitchen,65 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,Yes,01. 05. 2022,233,612,232,247,231,407,410,564,510,487,Excellent,"CZK 16,000",,Personal,Brick building,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
542558,"CZK 11,500",50.115163957241,14.566770096603,"Sicherova, Prague - Kyje",Studio,39 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,No,ihned,409,"1,050",824,"1,418","1,347",836,,,,,,"CZK 15,000",,Personal,Brick building,,,,,,,Yes,,,,,
586335,"CZK 13,000",50.109123,14.558176,"Pelušková, Prague - Kyje",1 bedroom with open-plan kitchen,46 m²,"CZK 2,500",Furnished,6,No,Yes,No,No,No,Yes,Yes,01. 05. 2020,107,929,101,143,883,547,"1,452",424,,,Excellent,"CZK 20,000",,Personal,Brick building,10 to 30 years years,,Gas boiler,Top floor,,G,,,,,,
699005,"CZK 16,000",50.07807,14.43234,"Římská, Prague - Vinohrady",Studio,25 m²,"CZK 3,200",Furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,162,352,187,209,113,165,652,652,415,569,Excellent,,,Personal,Brick building,,,,,,G,,,,,,
374295,"CZK 14,250",50.0464847,14.4619804,"Na úlehli, Prague - Michle",2 bedroom,70 m²,"CZK 3,700",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,229,666,85,724,153,680,235,270,357,255,Excellent,"CZK 17,950",,Personal,Brick building,over 50 years years,Premium materials and solutions,,Middle floor,Overall,,,75 m²,,,,
710506,"CZK 13,000",50.07566,14.4526,"Řipská, Prague - Vinohrady",Studio,24 m²,"CZK 2,000",Furnished,4,No,No,No,No,No,Yes,No,15. 03. 2022,214,237,111,187,100,34,269,446,602,294,New build,"CZK 13,000",,Personal,Brick building,,,,,,D,,,,,,
563249,"CZK 16,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 03. 2022,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,Excellent,"CZK 21,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Ground floor,Overall,,,,,,,
575002,"CZK 12,000",50.0570457,14.4400154,"Soudní, Prague - Nusle",Small studio,35 m²,CZK 500,Partially furnished,3,No,No,Yes,No,No,No,No,10. 03. 2022,133,"1,323",350,629,244,656,543,480,530,262,Excellent,"CZK 24,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,,Interior,D,,,,,,
265622,"CZK 16,500",50.0717617,14.5477862,"Andersenova, Prague - Štěrboholy",1 bedroom with open-plan kitchen,57 m²,"CZK 4,350",Partially furnished,2,Yes,Yes,No,Yes,Yes,Yes,No,01. 04. 2022,326,605,739,518,567,569,737,577,,,New build,"CZK 21,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,C,Yes,,,,,
240794,"CZK 15,000",50.1363086059,14.3804926233,"Suchdolské náměstí, Prague - Suchdol",Studio,45 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 03. 2022,129,59,413,154,169,20,560,497,952,785,Excellent,"CZK 30,000",,Personal,Brick building,,Standard materials and solutions,,,,,,,,,,
710481,"CZK 17,500",50.05702105,14.292262248137,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,52 m²,"CZK 5,000",Partially furnished,4,No,No,No,Yes,No,Yes,Yes,15. 03. 2022,289,"1,204",586,530,842,640,640,864,481,,New build,"CZK 20,000",,Personal,Brick building,,,District heating,,,B,Yes,,,,,
688938,"CZK 25,000",50.1098988,14.4980466,Prague - Vysočany,Studio,38 m²,"CZK 5,000",,,No,Yes,No,No,No,No,No,Ihned,83,266,76,157,42,169,510,686,283,351,New build,"CZK 30,000",,Personal,Low-energy building,,,,,,A,,,,,,
457216,"CZK 24,900",50.0701197,14.4094656,"Vltavská, Prague - Smíchov",2 bedroom,56 m²,"CZK 3,900",Furnished,2,No,No,No,No,No,Yes,No,10. 04. 2022,335,773,142,252,2,482,802,"1,070",734,220,,"CZK 30,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,,Middle floor,Interior,D,,,,,,
710454,"CZK 14,500",50.04171,14.56964,"Mantovská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,57 m²,"CZK 4,500",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,14. 03. 2022,248,989,534,801,687,504,651,641,"1,291",551,New build,"CZK 29,000",,Personal,Brick building,,,,,,A,,,,,,
552580,"CZK 16,000",50.057315,14.4416437,Prague - Nusle,1 bedroom with open-plan kitchen,59 m²,"CZK 3,500",Furnished,,No,No,Yes,No,No,No,No,01. 04. 2022,79,"1,174",296,774,274,692,470,445,676,189,Excellent,"CZK 20,000",,Cooperative,Brick building,,Standard materials and solutions,Gas boiler,Raised ground floor,Overall,,,,,,,
699504,"CZK 12,000",50.10784,14.47471,"Andrštova, Prague - Libeň",Small studio,30 m²,"CZK 2,000",Furnished,5,No,No,No,No,No,Yes,No,21. 03. 2022,335,738,216,375,227,385,314,561,403,294,Excellent,"CZK 12,000",,Personal,Brick building,,,Other,Top floor,Interior,G,,,,,,
142125,"CZK 14,500",50.0110168,14.4503214,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,400,"1,076",405,552,"1,128",674,977,592,138,,Excellent,"CZK 29,000",,Personal,Other,,,District heating,Middle floor,Overall,C,,,,,,
705510,"CZK 8,106",50.05397,14.3422,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 7,894",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 04. 2022,243,534,240,539,442,204,423,163,"1,153",129,Good,"CZK 27,000",,Personal,Prefab concrete building,,,District heating,,,B,,,,,,
710439,"CZK 18,000",50.02977,14.48586,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,77 m²,"CZK 4,000",Partially furnished,6,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,192,371,102,535,378,265,395,572,516,138,Excellent,"CZK 36,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
710438,"CZK 16,900",50.12504,14.48272,"Děčínská, Prague - Střížkov",3 bedroom,85 m²,"CZK 3,500",Partially furnished,6,No,No,No,Yes,No,Yes,No,15. 03. 2022,331,"1,361",223,"1,371",131,554,119,426,457,198,Good,"CZK 20,000",,Cooperative,Prefab concrete building,,,,Middle floor,,G,,,,,,
710422,"CZK 20,000",50.02541,14.43938,"Nad Lesním divadlem, Prague - Braník",3 bedroom,70 m²,"CZK 1,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,15. 03. 2022,318,498,156,469,545,524,669,144,"1,127",149,Excellent,"CZK 20,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
491687,"CZK 13,000",50.1562125,14.5172552,"Bermanova, Prague - Čakovice",Studio,50 m²,"CZK 2,162",Unfurnished,4,Yes,No,Yes,No,No,Yes,No,21. 03. 2022,433,879,56,73,"1,463",849,106,138,,,New build,"CZK 26,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,,,,B,Yes,,,,,
507218,"CZK 35,000",50.0763203,14.3728569,"Libínská, Prague - Smíchov",2 bedroom with open-plan kitchen,120 m²,"CZK 8,000",Partially furnished,3,Yes,No,No,No,Yes,No,No,,238,"1,082",705,"1,275",549,"1,065","1,121","1,002",531,470,,"CZK 18,000",,Personal,Prefab concrete building,,,,Top floor,,,,,,,,
367899,"CZK 16,000",50.0854072,14.3740317,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,49 m²,"CZK 2,500",Partially furnished,5,No,Yes,No,No,No,No,No,,150,720,240,430,225,133,161,345,438,321,Excellent,"CZK 32,000",,Personal,Brick building,,,Gas boiler,,Overall,B,,,,,,
710424,"CZK 13,900",50.06387,14.44606,"Bartoškova, Prague - Nusle",1 bedroom with open-plan kitchen,48 m²,CZK 500,Partially furnished,1,Yes,No,No,Yes,No,No,No,14. 03. 2022,388,596,84,339,322,346,636,733,841,715,Excellent,"CZK 30,000",,Personal,Brick building,,,Central heating,Middle floor,Overall,G,,,,,,
710414,"CZK 14,000",50.1347177,14.4353901,"Na Hranicích, Prague - Čimice",2 bedroom,67 m²,"CZK 4,000",Furnished,2,No,No,Yes,Yes,Yes,Yes,No,21. 03. 2022,235,677,12,658,"1,060",582,600,576,60,,Excellent,"CZK 20,000",,Cooperative,Prefab concrete building,,,,,,G,,,,,,
710418,"CZK 34,000",50.0859584,14.3310339,"Libocká, Prague - Liboc",2 bedroom with open-plan kitchen,94 m²,"CZK 2,000",Partially furnished,3,No,Yes,Yes,No,Yes,Yes,No,14. 03. 2022,164,609,"1,213",713,"1,196","1,109",242,650,698,,New build,"CZK 68,000",,Personal,Low-energy building,,,,,,A,,,,,,
658789,"CZK 11,950",50.10608,14.4905,"Drahobejlova, Prague - Libeň",Small studio,30 m²,CZK 950,Partially furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,184,143,6,326,135,425,130,356,84,98,Excellent,"CZK 20,000",,Personal,Brick building,,,Gas boiler,Middle floor,,C,,,,,,
690553,"CZK 16,500",50.0851483,14.4512417,"Štítného, Prague - Žižkov",1 bedroom,36 m²,CZK 900,Partially furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 30,000",,Personal,Other,1 to 10 years years,Premium materials and solutions,Central heating,Top floor,Overall,B,,,,,,
698322,"CZK 17,000",50.07683,14.46802,"náměstí Jiřího z Lobkovic, Prague - Vinohrady",1 bedroom with open-plan kitchen,66 m²,"CZK 2,200",Partially furnished,3,No,No,Yes,Yes,No,Yes,No,07. 02. 2022,147,439,67,299,57,280,20,784,143,118,Excellent,"CZK 34,000",,Personal,Brick building,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,Overall,D,,,,,,
687893,"CZK 18,000",50.05786,14.28258,"Sazovická, Prague - Zličín",1 bedroom with open-plan kitchen,67 m²,"CZK 3,900",,6,Yes,No,Yes,No,No,No,Yes,04. 04. 2022,255,920,795,725,809,849,198,"1,071",158,,,"CZK 20,000",,Personal,Other,,,,,,G,,,,,,
710373,"CZK 20,000",50.07509,14.45867,"Korunní, Prague - Vinohrady",1 bedroom with open-plan kitchen,64 m²,"CZK 5,000",Unfurnished,2,Yes,No,Yes,Yes,Yes,Yes,Yes,21. 03. 2022,100,582,99,321,142,484,393,300,742,353,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,,G,Yes,,,,,
709893,"CZK 15,000",50.05363,14.43595,"Kotorská, Prague - Nusle",1 bedroom,46 m²,"CZK 4,000",Furnished,8,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,251,837,87,390,146,303,395,262,429,278,Excellent,"CZK 30,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
710384,"CZK 12,000",50.12737,14.42118,"Sosnovecká, Prague - Troja",1 bedroom,29 m²,"CZK 2,294",Unfurnished,6,No,No,Yes,No,No,Yes,No,14. 03. 2022,377,296,193,366,124,274,688,"1,030","1,055",326,Excellent,"CZK 14,294",,Personal,Prefab concrete building,,,District heating,Middle floor,Overall,G,,,,,,
389966,"CZK 16,900",50.0757959,14.4544847,Prague - Vinohrady,1 bedroom with open-plan kitchen,50 m²,"CZK 1,900",Furnished,2,No,Yes,Yes,No,No,No,No,01. 07. 2021,61,333,90,188,77,225,27,584,688,201,Good,"CZK 30,000",,Cooperative,Brick building,1 to 10 years years,Premium materials and solutions,Other,Raised ground floor,Interior,G,,60 m²,,,,
710381,"CZK 18,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,58 m²,"CZK 4,000",Partially furnished,4,Yes,No,Yes,Yes,No,Yes,Yes,14. 03. 2022,79,953,290,"1,197",615,"1,258","1,259",537,,,New build,"CZK 36,000",,Personal,Low-energy building,,Premium materials and solutions,Central heating,Middle floor,,A,Yes,,,,,
710376,"CZK 14,000",50.1030611,14.4357051,"U Smaltovny, Prague - Holešovice",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,354,886,122,398,89,238,420,388,888,,Excellent,"CZK 14,000",,Personal,Brick building,,,,,,G,,,,,,
285346,"CZK 15,500",50.0127154,14.623104,Prague - Kolovraty,1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,78,498,293,157,95,181,502,409,176,,,,,Personal,Brick building,,,Central heating,,Interior,,,,,,,
710374,"CZK 12,000",50.08781,14.46965,"Jana Želivského, Prague - Žižkov",Studio,31 m²,"CZK 1,500",Furnished,4,Yes,No,Yes,No,No,Yes,No,14. 03. 2022,119,507,30,117,7,207,244,352,364,507,Excellent,"CZK 12,000",,Personal,Brick building,,,,,,G,,,,,,
