Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,Front garden,Renovation,Age,Administration fee,New building,Developer name,Project name,Kód jednotky
680093,"CZK 32,400",50.091319,14.4234523,"U Obecního dvora, Prague - Staré Město",2 bedroom,,62 m²,"CZK 10,800",,,,Furnished,2,No,No,No,No,No,Yes,No,04. 02. 2022,,116,432,102,253,102,270,297,393,201,165,,,,,,,,,,,
680081,"CZK 33,750",50.0800377,14.4184609,"Opatovická, Prague - Nové Město",1 bedroom,,,"CZK 11,250",,,,Furnished,3,No,No,No,No,No,No,No,04. 02. 2022,,208,625,166,256,8,279,151,489,199,646,,,,,,,,,,,
680055,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,,62 m²,"CZK 12,000",,,,Furnished,1,No,Yes,No,No,No,Yes,No,04. 02. 2022,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,
680056,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,59 m²,"CZK 12,000",,,,Furnished,-1,No,No,No,No,No,No,No,04. 02. 2022,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,
690722,"CZK 65,475",50.0817698,14.4068623,"Všehrdova, Prague - Malá Strana",2 bedroom with open-plan kitchen,,77 m²,"CZK 21,825",,,,Furnished,2,Yes,No,No,No,No,Yes,Yes,04. 02. 2022,,127,322,219,536,76,333,171,448,336,251,,,,,,,,,,,
690487,"CZK 15,334",50.0839446,14.4142188,"Karoliny Světlé, Prague - Staré Město",1 bedroom,,29 m²,"CZK 5,111",,,,Furnished,2,No,No,No,No,No,No,No,04. 02. 2022,,121,731,23,390,14,376,531,533,489,221,,,,,,,,,,,
680003,"CZK 52,500",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 17,500",,,,Furnished,4,No,No,No,No,No,Yes,Yes,04. 02. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,
536102,"CZK 14,500",50.0225996,14.4945038,"Zlešická, Prague - Chodov",1 bedroom with open-plan kitchen,Good,47 m²,,"CZK 15,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,01. 03. 2022,C,189,759,214,857,522,664,235,520,333,61,Standard materials and solutions,Central heating,Middle floor,,Overall,10 to 30 years years,,,,,
698920,"CZK 15,000",50.04736,14.30975,"Vlachova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500",,Cooperative,Prefab concrete building,Furnished,2,No,No,Yes,Yes,No,Yes,No,11. 01. 2022,G,345,300,195,"1,153",105,612,523,166,278,26,,,,,,,,,,,
619023,"CZK 13,500",50.052188,14.458743,"Hadovitá, Prague - Michle",Studio,New build,38 m²,"CZK 3,000","CZK 16,500",Personal,Brick building,Furnished,,No,Yes,Yes,No,Yes,Yes,Yes,15. 02. 2022,B,204,873,300,885,174,764,493,768,866,559,,,,14 m²,,1 to 10 years years,,Yes,,,
704373,"CZK 14,000",50.0601,14.49771,"Tulipánová, Prague - Záběhlice",2 bedroom,Excellent,52 m²,"CZK 3,500","CZK 14,000",Personal,Prefab concrete building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,C,391,652,473,669,704,501,630,691,571,305,,,,,,,,,,,
680049,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,75 m²,"CZK 13,250",,,,Furnished,3,No,No,No,No,No,Yes,No,04. 02. 2022,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,
680004,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 15,750",,,,Furnished,4,Yes,No,No,No,No,Yes,Yes,04. 02. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,
679970,"CZK 24,225",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",Studio,,35 m²,"CZK 8,075",,,,Furnished,2,No,No,No,No,No,No,No,15. 02. 2022,,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,
704368,"CZK 16,500",50.13033,14.4935,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,000","CZK 20,000",Personal,Low-energy building,Furnished,2,Yes,No,No,No,Yes,No,Yes,01. 01. 1970,C,358,"1,059",203,984,631,477,558,435,"1,185",125,,,,,,,,,,,
704366,"CZK 21,000",50.02278,14.45455,"Sládkovičova, Prague - Krč",3 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 3,800","CZK 21,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,D,296,652,540,222,187,604,"1,093",590,629,,,,,,,,,,,,
632065,"CZK 14,000",50.0806403,14.4168073,Prague - Nové Město,1 bedroom,New build,32 m²,"CZK 5,000","CZK 15,000",Personal,Brick building,,,No,No,No,No,No,Yes,No,Ihned,,220,805,23,184,46,163,160,283,168,514,,Electric boiler,Middle floor,,,1 to 10 years years,,,,,
424920,"CZK 13,000",50.0912619,14.4438703,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,Good,43 m²,CZK 450,"CZK 35,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,C,179,464,13,403,33,378,166,"1,071",490,253,Standard materials and solutions,Other,Top floor,,,,,,,,
704363,"CZK 15,000",50.1087,14.43751,"U Elektrárny, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,30. 01. 2022,E,141,"1,288",232,"1,088",143,531,392,420,692,,,,,,,,,,,,
704342,"CZK 16,000",50.04299,14.44352,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 2,200","CZK 18,200",Cooperative,Prefab concrete building,Furnished,4,No,No,No,No,No,No,No,01. 03. 2022,G,268,251,149,449,234,284,364,207,765,302,Standard materials and solutions,Geothermal heat pump,Middle floor,,,,,,,,
644008,"CZK 11,500",50.061926,14.443129,"Svatoslavova, Prague - Nusle",2 bedroom,Good,62 m²,CZK 800,"CZK 12,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,,184,599,201,305,247,328,448,822,384,346,,Other,Top floor,60 m²,,,,,,,
694143,"CZK 14,118",50.0812798,14.4589888,"Křišťanova, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,998","CZK 16,116",Personal,Other,,1,No,No,No,No,No,No,No,30. 11. 2021,,150,606,253,208,189,649,384,209,457,460,,,,,,,,,,,
704362,"CZK 15,000",50.05718,14.55421,"V Osikách, Prague - Dolní Měcholupy",Studio,Excellent,40 m²,"CZK 2,500","CZK 30,000",Personal,Other,Furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,G,508,547,664,736,"1,435",799,"1,038",,,,,,,,,,,,,,
704361,"CZK 10,000",50.05168,14.54569,"Hokejová, Prague - Hostivař",1 bedroom,Excellent,36 m²,"CZK 4,000","CZK 10,000",Personal,Prefab concrete building,Furnished,5,No,No,Yes,No,No,Yes,No,07. 02. 2022,C,286,338,288,253,355,934,49,382,359,,,,,,,,,,,,
700284,"CZK 18,000",50.06243,14.44917,"Kloboučnická, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 1,300","CZK 36,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,15. 02. 2022,G,248,903,342,542,246,653,570,403,882,460,Premium materials and solutions,,Middle floor,,Overall,,,,,,
700383,"CZK 20,000",50.08311,14.46721,"Olšanská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,623 m²,"CZK 4,000","CZK 20,000",Personal,Other,Partially furnished,4,Yes,No,Yes,No,Yes,No,No,21. 01. 2022,G,214,230,354,748,333,259,644,492,337,410,,Central heating,Top floor,,,1 to 10 years years,,,,,
703714,"CZK 17,000",50.11498,14.62655,"Ve Žlíbku, Prague - Horní Počernice",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 17,000",Personal,Brick building,Furnished,2,Yes,Yes,Yes,No,Yes,No,Yes,01. 02. 2022,B,206,"1,466",533,785,229,901,423,639,,,,,,,,,,,,,
690884,"CZK 73,500",50.0805317,14.4221981,"Jungmannova, Prague - Nové Město",3 bedroom with open-plan kitchen,,150 m²,"CZK 24,500",,,,Furnished,7,No,Yes,No,No,No,Yes,No,07. 02. 2022,,169,732,178,131,123,203,271,773,414,383,,,,,,,,,,,
698962,"CZK 15,641",50.0719016,14.3887227,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,,53 m²,"CZK 5,214",,,,Furnished,4,Yes,No,No,No,No,No,No,04. 02. 2022,,111,"1,148",101,913,158,"1,036",498,826,"1,228",330,,,,,,,,,,,
694839,"CZK 36,000",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",1 bedroom with open-plan kitchen,,62 m²,"CZK 12,000",,,,Furnished,4,Yes,No,No,No,No,Yes,Yes,04. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,
697991,"CZK 20,306",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,,38 m²,"CZK 6,769",,,,Furnished,2,No,No,No,No,No,No,No,04. 02. 2022,,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,
697101,"CZK 18,675",50.0667869,14.4553047,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,,45 m²,"CZK 6,225",,,,Furnished,2,No,Yes,No,No,No,No,No,04. 02. 2022,,79,38,77,287,79,287,384,531,326,376,,,,,,,,,,,
686749,"CZK 37,050",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,,64 m²,"CZK 12,350",,,,Furnished,3,Yes,Yes,No,No,No,Yes,No,28. 02. 2022,,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,
704347,"CZK 15,500",50.0627195,14.3680999,"Linhartova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 2,775","CZK 20,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,G,84,"1,298",979,"1,153",885,"1,183",174,671,814,320,,,,,,,,,,,
403607,"CZK 12,500",50.102335,14.445112,"Tovární, Prague - Holešovice",1 bedroom,,32 m²,"CZK 1,500","CZK 13,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,05. 02. 2022,,163,205,202,443,174,110,138,290,568,91,,Other,Middle floor,,Interior,,,,,,
703712,"CZK 17,500",50.06745,14.40788,"Na Valentince, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 2,500","CZK 35,000",Personal,Other,Unfurnished,4,No,Yes,No,No,No,Yes,No,01. 02. 2022,G,132,600,326,571,182,496,845,"1,083",589,338,,Gas boiler,Middle floor,,,,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000","CZK 13,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,,96,"1,112",343,721,186,792,491,465,675,180,,,,,Overall,1 to 10 years years,,,,,
704341,"CZK 16,000",50.1057,14.54137,"Poděbradská, Prague - Hloubětín",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,500","CZK 32,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,G,111,219,230,237,375,292,489,354,448,62,,,,,,,,,,,
602515,"CZK 14,000",50.046575,14.444395,"Za Zelenou Liškou, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 1,700","CZK 18,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,E,253,424,83,207,139,165,334,610,753,174,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
690495,"CZK 31,875",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,,72 m²,"CZK 10,625",,,,Furnished,5,No,No,No,No,No,Yes,No,04. 02. 2022,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,
679948,"CZK 18,428",50.0830187,14.4654473,"Olšanská, Prague - Žižkov",Studio,,30 m²,"CZK 6,142",,,,Furnished,3,No,No,No,No,No,No,Yes,24. 02. 2022,,99,368,492,556,426,352,496,585,430,491,,,,,,,,,,,
537748,"CZK 13,500",50.0342667,14.5010226,"Kahovská, Prague - Chodov",1 bedroom,,30 m²,CZK 1,"CZK 13,500",Personal,Prefab concrete building,Partially furnished,9,No,No,No,No,No,Yes,No,01. 02. 2022,,181,239,240,893,271,332,380,333,686,130,,District heating,Middle floor,,,,,,,,
699860,"CZK 14,000",50.07791,14.47677,"Vinohradská, Prague - Vinohrady",1 bedroom,Excellent,42 m²,"CZK 1,800","CZK 12,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,19. 01. 2022,G,28,983,14,484,50,16,739,858,172,150,,,,,,,,,,,
703700,"CZK 17,500",50.10811,14.44456,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,000","CZK 17,500",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,25. 01. 2022,C,168,658,261,670,72,147,351,"1,013",379,279,,,,,,,,,,,
521599,"CZK 15,500",50.0473813,14.4303744,"Kaplická, Prague - Podolí",2 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,390","CZK 30,000",Cooperative,Prefab concrete building,Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 04. 2022,G,386,"1,099",182,806,339,879,225,329,749,322,Standard materials and solutions,District heating,Middle floor,,,,,,,,
439611,"CZK 17,000",50.0238639,14.4867919,"Urešova, Prague - Kunratice",2 bedroom,Excellent,68 m²,"CZK 3,500","CZK 40,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,C,353,"1,090",212,"1,001",291,243,489,260,702,131,Premium materials and solutions,District heating,Middle floor,,Interior,10 to 30 years years,,,,,
652319,"CZK 12,000",50.030265,14.369977,"Voskovcova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,737","CZK 30,000",Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,No,No,01. 07. 2021,C,10,789,155,787,137,779,275,156,490,261,,,,,,,,,,,
373278,"CZK 9,000",50.0564275,14.5002389,"Jabloňová, Prague - Záběhlice",Studio,Excellent,28 m²,"CZK 1,500","CZK 9,000",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,,,131,249,220,745,440,243,324,538,440,118,Standard materials and solutions,District heating,,,,,,,,,
703887,"CZK 10,500",50.0257429,14.4915558,Prague - Chodov,1 bedroom with open-plan kitchen,Good,43 m²,"CZK 3,500","CZK 14,000",Personal,Prefab concrete building,,,No,No,No,No,No,Yes,No,Ihned,B,264,330,140,423,200,321,537,153,129,176,,,,,,,,,,,
703689,"CZK 8,000",50.07485,14.49166,"Nad Primaskou, Prague - Strašnice",Small studio,Excellent,19 m²,"CZK 1,800","CZK 9,800",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,G,145,226,123,194,139,170,134,452,649,183,,,,,,,,,,,
699775,"CZK 18,500",50.10432,14.44973,"Komunardů, Prague - Holešovice",Studio,New build,48 m²,"CZK 2,785","CZK 42,570",Personal,Other,Furnished,2,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,B,51,136,81,98,51,102,448,410,288,391,Premium materials and solutions,,,,,1 to 10 years years,,,,,
613482,"CZK 13,000",50.069526,14.369954,"Pod Kavalírkou, Prague - Košíře",1 bedroom,Excellent,62 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,04. 04. 2022,G,125,488,133,221,31,118,264,"1,202",584,120,Standard materials and solutions,,Attic,,,,,,,,
704329,"CZK 24,000",50.01763,14.40109,"Mezi Vodami, Prague - Modřany",1 bedroom with open-plan kitchen,New build,71 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Partially furnished,13,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,B,196,281,"1,184",690,"1,317",,,,,,,,,,,,,,,,
698035,"CZK 27,000",50.00671,14.4619,"Šátalská, Prague - Libuš",3 bedroom with open-plan kitchen,Excellent,109 m²,"CZK 5,500","CZK 58,000",Personal,Other,Furnished,4,Yes,No,No,No,No,Yes,Yes,04. 01. 2022,G,269,491,238,147,390,581,"1,424","1,036",,,,,,,,,,,,,
625192,"CZK 11,000",50.054579,14.457067,"U Botiče, Prague - Michle",Studio,Excellent,35 m²,"CZK 2,700","CZK 15,000",Cooperative,Prefab concrete building,Furnished,11,No,No,No,No,No,Yes,No,07. 02. 2022,G,296,279,415,811,413,"1,183",504,931,593,795,Standard materials and solutions,District heating,Middle floor,,Overall,10 to 30 years years,,,,,
694841,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,34 m²,"CZK 8,693",,,,Furnished,6,Yes,No,No,No,No,Yes,Yes,04. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,
704013,"CZK 14,333",50.0753237,14.4575982,"Korunní, Prague - Vinohrady",Studio,,29 m²,"CZK 4,777",,,,Furnished,1,No,No,No,No,No,Yes,No,12. 03. 2022,,159,612,67,290,33,373,307,359,795,244,,,,,,,,,,,
704321,"CZK 16,000",50.07725,14.43467,"Římská, Prague - Vinohrady",Studio,New build,32 m²,CZK 860,"CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,06. 02. 2022,G,92,142,141,202,67,123,506,506,506,660,,,,,,,,,,,
535247,"CZK 11,000",50.1196295,14.4696921,"Davídkova, Prague - Libeň",Studio,Excellent,37 m²,"CZK 3,000","CZK 14,000",Personal,Other,Furnished,2,Yes,No,Yes,No,No,No,No,01. 10. 2021,C,45,977,443,"1,170",400,579,706,"1,011","1,444",553,,Central heating,Middle floor,,,1 to 10 years years,,,,,
596906,"CZK 23,800",50.054838,14.399466,"U Dívčích Hradů, Prague - Smíchov",2 bedroom with open-plan kitchen,New build,64 m²,"CZK 3,300","CZK 23,800",Personal,Other,Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 03. 2022,B,136,"1,107",533,"1,024",522,"1,094",614,608,557,,Premium materials and solutions,,,28 m²,,1 to 10 years years,,Yes,,,
703686,"CZK 14,800",50.0852,14.37356,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,600","CZK 28,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,G,176,793,266,456,252,159,187,292,464,347,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
360936,"CZK 11,500",50.042275,14.3345588,"Píškova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 15,000",Cooperative,Prefab concrete building,Furnished,8,No,No,Yes,No,No,Yes,No,15. 02. 2022,C,302,359,345,329,276,337,285,593,727,130,Standard materials and solutions,District heating,Middle floor,,Overall,1 to 10 years years,,,,,
704317,"CZK 11,475",50.0455184,14.4554688,"Bítovská, Prague - Michle",Studio,,23 m²,"CZK 3,825",,,,Furnished,9,No,No,No,No,No,Yes,No,02. 03. 2022,,276,470,425,528,262,500,439,294,381,57,,,,,,,,,,,
704316,"CZK 14,925",50.0559404,14.4464229,"U Družstva Život, Prague - Nusle",1 bedroom with open-plan kitchen,,56 m²,"CZK 4,975",,,,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,366,971,109,517,345,963,268,184,848,349,,,,,,,,,,,
704315,"CZK 15,000",50.1045706,14.4893271,"Ocelářská, Prague - Libeň",Studio,New build,55 m²,"CZK 2,500","CZK 30,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 02. 2022,A,185,226,227,43,226,242,366,695,326,26,,,,,,,,,,,
647107,"CZK 16,500",50.105966,14.490815,"Drahobejlova, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,Yes,No,07. 03. 2022,G,161,166,43,332,113,418,108,350,48,93,Standard materials and solutions,District heating,Middle floor,,,1 to 10 years years,,Yes,,,
704312,"CZK 18,500",50.10623,14.56041,"Cíglerova, Prague - Černý Most",3 bedroom,Excellent,72 m²,"CZK 3,500","CZK 22,000",Personal,Prefab concrete building,Partially furnished,6,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,B,45,163,47,"1,459",382,220,270,645,"1,109",254,,District heating,,,Interior,,,,,,
704310,"CZK 11,500",50.10721,14.52718,"Saarinenova, Prague - Hloubětín",Small studio,New build,37 m²,"CZK 2,500","CZK 15,000",Cooperative,Prefab concrete building,Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,G,142,"1,182",581,"1,163",845,978,"1,129",928,"1,055",401,,,,,,,,,,,
694840,"CZK 28,253",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,36 m²,"CZK 9,418",,,,Furnished,4,No,Yes,No,No,No,Yes,Yes,04. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,
692479,"CZK 20,880",50.0713305,14.4638794,"Na Míčánkách, Prague - Vršovice",1 bedroom with open-plan kitchen,,49 m²,"CZK 6,960",,,,Furnished,2,No,No,No,No,No,Yes,No,04. 02. 2022,,84,743,87,659,277,595,408,307,678,198,,,,,,,,,,,
704306,"CZK 11,000",50.0383,14.411,"Ke Krči, Prague - Braník",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,600","CZK 22,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,07. 02. 2022,D,174,270,110,261,544,177,450,"1,412",426,,,,,,,,,,,,
325575,"CZK 14,500",50.020505,14.4661497,"Za valem, Prague - Kunratice",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,,C,282,"1,238","1,115",60,418,652,160,,,,,Central heating,,,,,,,,,
459968,"CZK 12,000",50.0586329,14.289194,"Tasovská, Prague - Zličín",1 bedroom,,40 m²,"CZK 3,000",,Personal,Prefab concrete building,Furnished,2,Yes,No,No,No,No,No,No,,,391,676,713,656,342,767,232,619,100,,,,,,,,,,,,
399585,"CZK 13,500",50.1457833,14.4415677,"Spořická, Prague - Dolní Chabry",Studio,,39 m²,"CZK 2,334","CZK 13,500",Personal,Prefab concrete building,Furnished,1,No,No,Yes,No,Yes,No,Yes,,,23,870,89,339,930,91,599,118,,,,,,,,,,Yes,,,
704301,"CZK 13,000",50.02451,14.43728,"Novodvorská, Prague - Braník",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,25. 02. 2022,G,211,282,242,255,329,308,735,380,912,375,,,,,,,,,,,
694677,"CZK 37,365",50.0907943,14.427063,"Dlouhá, Prague - Staré Město",2 bedroom,,46 m²,"CZK 12,455",,,,Furnished,2,No,No,No,No,No,Yes,No,28. 02. 2022,,2,191,16,48,1,127,128,306,209,259,,,,,,,,,,,
696412,"CZK 21,600",50.0654522,14.409929,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,,60 m²,"CZK 7,200",,,,Furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,,276,508,376,863,221,634,685,923,376,417,,,,,,,,,,,
692907,"CZK 12,113",50.0236328,14.420109,"Na Výspě, Prague - Hodkovičky",1 bedroom,,18 m²,"CZK 4,037",,,,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,205,"1,125",579,"1,118",554,629,856,827,"1,391",591,,,,,,,,,,,
625009,"CZK 9,900",50.025909,14.437367,"Nad Lesním divadlem, Prague - Braník",Small studio,Good,27 m²,"CZK 2,100","CZK 9,900",Personal,Prefab concrete building,,7,No,No,No,No,No,Yes,No,01. 04. 2022,G,429,471,335,442,518,497,802,322,"1,102",327,,,,,,,,,,,
699552,"CZK 19,941",50.0707465,14.4307581,"Wenzigova, Prague - Nové Město",2 bedroom,,92 m²,"CZK 6,647",,,,Furnished,6,No,Yes,No,No,No,Yes,No,04. 02. 2022,,231,547,213,435,47,356,108,477,535,521,,,,,,,,,,,
696837,"CZK 32,063",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,,56 m²,"CZK 10,687",,,,Furnished,1,No,Yes,No,No,No,No,No,13. 02. 2022,,337,356,19,335,43,634,392,362,865,215,,,,,,,,,,,
699551,"CZK 17,933",50.0754859,14.4856652,"Irkutská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,60 m²,"CZK 5,978",,,,Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,,202,655,227,405,291,338,661,768,874,396,,,,,,,,,,,
