Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,Renovation,Administration fee,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
689476,"CZK 15,500",50.06911,14.50239,"Pod Strání, Prague - Strašnice",3 bedroom,68 m²,"CZK 3,050",Unfurnished,5,No,No,Yes,Yes,No,Yes,No,25. 10. 2021,432,"1,399",356,"1,188",456,363,144,137,966,135,Good,"CZK 15,500",Personal,Prefab concrete building,C,,,,,,,,,,,,
706679,"CZK 11,500",50.06632,14.4281,"Sekaninova, Prague - Nusle",2 bedroom,49 m²,"CZK 5,000",Partially furnished,2,No,No,No,No,No,Yes,No,15. 02. 2022,342,920,285,523,220,356,641,673,311,185,Good,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
706678,"CZK 18,900",50.06483,14.41,"Na Plzeňce, Prague - Smíchov",2 bedroom,82 m²,"CZK 1,100",Furnished,4,No,No,No,No,Yes,Yes,No,01. 03. 2022,291,463,331,937,295,708,760,998,450,491,Excellent,,Other,Brick building,G,,,,,,,,,,,,
487726,"CZK 12,000",50.140562878791,14.513373178296,"Letovská, Prague - Letňany",Studio,34 m²,"CZK 3,000",Unfurnished,4,Yes,No,No,No,No,Yes,No,,287,519,492,980,361,478,591,518,809,226,,,Personal,Brick building,B,1 to 10 years years,,,,,,,,,,,
625757,"CZK 17,900",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,49 m²,"CZK 1,900",,2,No,No,No,No,No,Yes,No,16. 11. 2021,151,370,148,629,46,497,204,285,670,428,Excellent,"CZK 20,000",Personal,Brick building,B,,,,,,,,,,,,
604539,"CZK 10,000",50.058519,14.377489,"Peroutkova, Prague - Jinonice",Studio,23 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,24. 04. 2020,268,604,268,"1,017",406,800,"1,195",497,"1,194",159,New build,"CZK 13,000",Personal,Prefab concrete building,B,1 to 10 years years,,Central heating,Middle floor,Overall,,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,44 m²,"CZK 3,479",Furnished,1,No,No,Yes,No,No,No,No,,130,222,63,270,198,305,184,230,208,532,Excellent,"CZK 16,469",Personal,Brick building,B,,,,,,"CZK 16,469

                                
                                
                
i",,,,,,
616742,"CZK 22,000",50.024914,14.413216,"Jitřní, Prague - Hodkovičky",1 bedroom with open-plan kitchen,51 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,No,Yes,Yes,15. 02. 2022,32,"1,435","1,207","1,428",714,916,87,"1,116",928,352,New build,"CZK 26,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,,Yes,,,,,
516513,"CZK 28,000",50.0851195,14.3196968,"Stochovská, Prague - Ruzyně",3 bedroom,112 m²,"CZK 2,000",Furnished,,Yes,Yes,No,No,No,No,No,,266,"1,418",550,240,"1,275",831,623,257,,,,"CZK 28,000",Personal,Brick building,,,,,,,,,,,,,
628598,"CZK 10,000",50.101254,14.403112,"Dr. Zikmunda Wintra, Prague - Bubeneč",1 bedroom with open-plan kitchen,35 m²,"CZK 4,500",Furnished,-1,No,No,Yes,No,No,No,No,01. 07. 2021,148,693,56,419,198,490,281,510,486,225,Excellent,"CZK 10,000",Personal,Brick building,G,,Standard materials and solutions,,Ground floor,Overall,,,,,,,
706672,"CZK 15,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 3,149",,6,Yes,No,Yes,No,No,No,No,,231,905,57,356,196,707,438,604,840,175,Excellent,"CZK 19,139",Personal,Brick building,C,,,,,,"CZK 19,139

                                
                                
                
i",,,,,,
706668,"CZK 17,500",50.0885503,14.3441736,"Křenova, Prague - Veleslavín",3 bedroom,74 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,No,No,No,15. 02. 2022,80,381,12,18,105,0,298,280,691,230,Good,"CZK 25,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
628779,"CZK 14,000",50.061238,14.402847,"Na Neklance, Prague - Smíchov",2 bedroom,48 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,191,720,249,"1,181",193,193,835,922,918,682,Excellent,,Personal,Brick building,G,10 to 30 years years,Standard materials and solutions,,Middle floor,Overall,,,,,,,
652889,"CZK 16,000",50.06268,14.442082,"Táborská, Prague - Nusle",1 bedroom with open-plan kitchen,53 m²,"CZK 4,400",Furnished,2,Yes,No,No,No,No,No,No,25. 02. 2022,0,488,0,188,158,79,221,639,420,359,Excellent,"CZK 16,000",Personal,Brick building,D,,,,,,,,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,25 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,216,344,70,346,22,280,306,274,647,724,Good,,Other,Brick building,E,,,,,,,,,,,,
704970,"CZK 9,500",50.11192,14.47837,"Pod Labuťkou, Prague - Libeň",Studio,20 m²,"CZK 1,500",Unfurnished,1,No,No,Yes,No,Yes,No,No,01. 01. 1970,121,"1,389",512,"1,079",82,724,858,"1,120",802,63,Excellent,"CZK 19,000",Personal,Brick building,G,,,Gas boiler,Ground floor,Overall,,,,,,,
706667,"CZK 14,900",50.07879,14.45416,"Lucemburská, Prague - Vinohrady",Studio,28 m²,"CZK 2,500",Furnished,5,No,No,Yes,No,No,Yes,No,16. 02. 2022,353,268,85,212,100,480,355,523,938,216,New build,"CZK 14,900",Personal,Brick building,G,,,,,,,,,,,,
617440,"CZK 9,200",50.076537,14.489897,"Černokostelecká, Prague - Strašnice",Studio,30 m²,"CZK 3,300",,1,No,No,No,No,No,No,No,01. 03. 2022,20,216,27,76,164,183,303,641,820,347,Excellent,"CZK 19,000",Other,Brick building,G,,,,,,,,,,,,
389581,"CZK 13,000",50.0433026,14.5670631,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,44 m²,"CZK 3,200",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,,73,967,207,779,680,199,629,627,"1,168",545,New build,"CZK 13,000",Personal,Brick building,C,1 to 10 years years,Standard materials and solutions,District heating,,,,Yes,,,,,
706662,"CZK 15,000",50.08221,14.49738,"Nad Vodovodem, Prague - Malešice",2 bedroom,54 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,No,Yes,No,No,15. 02. 2022,209,240,262,283,285,447,74,531,724,169,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
706665,"CZK 11,000",50.0756,14.49079,"Kralická, Prague - Strašnice",1 bedroom,36 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,Yes,No,15. 02. 2022,105,189,46,221,74,232,194,448,710,239,New build,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
476264,"CZK 19,000",50.1175072,14.4322517,"Trojská, Prague - Troja",Studio,53 m²,"CZK 2,000",Furnished,2,Yes,No,No,No,Yes,No,No,,102,"1,043","1,140",497,"1,380",671,"1,017",317,834,,,"CZK 38,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,,Middle floor,,,Yes,,,,,
556772,"CZK 19,000",50.0626698,14.4480898,"U Křížku, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,225,812,265,523,240,562,708,551,822,608,,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
588123,"CZK 23,500",50.075306,14.41547,"Dittrichova, Prague - Nové Město",1 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Furnished,,No,No,No,No,No,No,No,01. 03. 2022,117,263,234,291,45,337,175,523,739,462,Excellent,"CZK 27,500",Cooperative,Brick building,G,30 to 50 years years,Standard materials and solutions,Gas boiler,Ground floor,Interior,,,,,,,
668548,"CZK 19,000",50.08623,14.44151,"Řehořova, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,4,No,No,No,No,Yes,Yes,No,01. 03. 2022,353,606,217,328,166,592,587,611,669,654,Excellent,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
704757,"CZK 15,200",50.06141,14.44619,"Svatoslavova, Prague - Nusle",Studio,27 m²,"CZK 2,000",Furnished,3,No,No,No,No,Yes,Yes,No,01. 03. 2022,47,606,34,328,22,335,475,639,615,477,Excellent,"CZK 17,200",Personal,Brick building,G,,,,,,,,,,,,
705302,"CZK 28,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,45 m²,"CZK 5,000",Furnished,13,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,205,213,65,159,76,25,315,317,"1,004",211,New build,"CZK 33,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,District heating,,,,,,,,,
296838,"CZK 18,500",50.0883777,14.4683123,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,55,598,87,24,67,177,270,344,290,393,Excellent,"CZK 40,000",Personal,Brick building,,,Premium materials and solutions,Gas boiler,,Overall,,,,,,,
661144,"CZK 15,900",50.066599,14.396753,Prague - Smíchov,2 bedroom,62 m²,CZK 790,Partially furnished,1,Yes,No,No,No,No,No,No,08. 01. 2022,223,365,225,754,130,451,312,524,755,325,Excellent,"CZK 16,690",Personal,Brick building,D,,,Electric boiler,Middle floor,Overall,,,,,,,
640475,"CZK 10,300",50.131887,14.415817,"Bohnická, Prague - Bohnice",Studio,34 m²,CZK 900,Unfurnished,2,No,No,No,No,No,No,No,15. 02. 2022,189,807,509,737,134,712,629,754,122,,Excellent,"CZK 11,200",Personal,Brick building,,,Standard materials and solutions,Other,Middle floor,Interior,,,,,,,
706646,"CZK 11,000",50.07084,14.47253,"Bajkalská, Prague - Vršovice",1 bedroom with open-plan kitchen,51 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,16. 02. 2022,269,350,131,340,201,221,372,456,409,398,Good,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
706660,"CZK 14,800",50.08677,14.46824,"Malešická, Prague - Žižkov",1 bedroom with open-plan kitchen,60 m²,CZK 770,Unfurnished,1,Yes,No,No,No,No,No,No,01. 04. 2022,177,465,110,256,134,400,433,319,335,358,Excellent,"CZK 14,800",Personal,Brick building,G,,,,,,,,,,,,
705990,"CZK 19,000",50.12758,14.4609,Prague - Kobylisy,3 bedroom with open-plan kitchen,72 m²,"CZK 2,371",Partially furnished,8,No,No,No,No,No,Yes,No,15. 02. 2022,107,825,137,592,125,173,422,144,585,249,Excellent,"CZK 38,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
698035,"CZK 27,000",50.00671,14.4619,"Šátalská, Prague - Libuš",3 bedroom with open-plan kitchen,109 m²,"CZK 5,500",Furnished,4,Yes,No,No,No,No,Yes,Yes,04. 01. 2022,269,491,238,147,390,581,"1,424","1,036",,,Excellent,"CZK 58,000",Personal,Other,G,,,,,,,,,,,,
706554,"CZK 9,000",50.02347,14.42741,"Vavřenova, Prague - Braník",Small studio,28 m²,"CZK 2,500",Partially furnished,2,No,No,Yes,No,No,No,No,21. 02. 2022,203,568,117,560,238,224,193,357,870,4,Excellent,"CZK 18,000",Personal,Other,B,,,,,,,,,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,112 m²,"CZK 5,581",Partially furnished,3,Yes,No,No,No,No,No,No,01. 07. 2021,82,240,76,129,72,4,335,424,475,805,Excellent,,Personal,Brick building,F,,,,,,,,,,,,
706659,"CZK 14,648",50.0922065,14.4436651,"Sokolovská, Prague - Karlín",1 bedroom,33 m²,"CZK 4,882",Furnished,2,No,Yes,No,No,No,No,No,14. 03. 2022,136,331,21,284,1,258,287,"1,007",366,373,,,,,,,,,,,,,,,,,
543101,"CZK 16,500",50.130119640622,14.49470390318,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Partially furnished,2,Yes,No,No,No,Yes,No,No,01. 03. 2022,392,"1,016",268,990,627,527,516,441,"1,208",60,,"CZK 25,000",Personal,Brick building,B,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,Yes,,,,,
706648,"CZK 16,900",50.06633,14.39952,"Bieblova, Prague - Smíchov",Studio,32 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,56,286,17,658,228,370,90,284,546,223,New build,"CZK 16,900",Personal,Low-energy building,A,,,,,,,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,109 m²,"CZK 6,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,209,273,39,272,113,301,142,267,694,169,Excellent,"CZK 53,000",Personal,Brick building,D,,,,,,,,,,,,
706647,"CZK 23,000",50.07867,14.45332,"Lucemburská, Prague - Vinohrady",1 bedroom with open-plan kitchen,68 m²,"CZK 4,000",Furnished,6,No,Yes,No,No,No,Yes,No,16. 02. 2022,326,207,95,221,51,418,293,461,880,154,Excellent,"CZK 27,000",Personal,Brick building,G,,,,,,,,,,,,
695490,"CZK 14,000",50.0427129,14.4415653,"Krčská, Prague - Krč",2 bedroom,65 m²,"CZK 3,300",Partially furnished,3,No,No,Yes,No,Yes,No,No,13. 12. 2021,137,120,269,375,132,72,484,187,634,170,Good,"CZK 15,000",Cooperative,Other,G,,,,,,,,,,,,
488534,"CZK 15,500",50.06984,14.4750555,"Lvovská, Prague - Vršovice",2 bedroom,70 m²,"CZK 4,000",Partially furnished,7,No,No,Yes,No,No,Yes,No,14. 02. 2022,181,314,178,402,130,362,151,158,136,180,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
626006,"CZK 18,000",50.051678,14.346835,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,55 m²,CZK 500,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,77,528,199,185,134,113,178,326,"1,199",203,Excellent,"CZK 18,000",Personal,Prefab concrete building,G,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
706559,"CZK 21,000",50.0923343,14.4901038,"Koněvova, Prague - Žižkov",2 bedroom,76 m²,"CZK 3,900",Unfurnished,3,No,No,No,No,Yes,No,No,01. 03. 2022,154,132,233,218,33,110,265,268,459,218,Excellent,"CZK 33,000",Personal,Brick building,C,,,,,,,,,,,,
703706,"CZK 19,500",50.02114,14.46663,"V Zeleném údolí, Prague - Kunratice",2 bedroom with open-plan kitchen,73 m²,"CZK 3,750",Partially furnished,5,Yes,Yes,No,No,No,Yes,Yes,25. 01. 2022,302,"1,259","1,136",89,429,684,118,,,,New build,"CZK 30,000",Personal,Brick building,C,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
653208,"CZK 11,000",50.1042381,14.4556996,Prague - Holešovice,1 bedroom with open-plan kitchen,41 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,Yes,No,01. 04. 2021,73,697,121,291,82,302,737,699,178,392,Excellent,"CZK 11,000",Personal,Brick building,C,,,District heating,,,,,,,,,
363893,"CZK 11,000",50.099138,14.4026975,"Jaselská, Prague - Bubeneč",Small studio,22 m²,CZK 800,Partially furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,252,729,122,391,53,303,326,806,272,319,,"CZK 11,800",Personal,Brick building,G,,,Other,Middle floor,,,,,,,,
706636,"CZK 16,125",50.1030733,14.4335679,"Šimáčkova, Prague - Holešovice",Studio,32 m²,"CZK 5,375",Furnished,3,No,No,No,No,No,Yes,No,17. 02. 2022,139,794,157,306,80,123,368,481,882,,,,,,,,,,,,,,,,,,
706622,"CZK 17,000",50.0462414,14.4175578,"Jeremenkova, Prague - Podolí",2 bedroom with open-plan kitchen,54 m²,"CZK 2,000",Furnished,3,No,No,Yes,Yes,No,No,No,01. 03. 2022,110,220,"1,404",113,"1,170","1,274",657,797,,,Excellent,"CZK 30,000",Personal,Brick building,G,,,Gas boiler,Middle floor,,,,,,,,
706623,"CZK 8,500",50.06449,14.44293,"Vlastislavova, Prague - Nusle",1 bedroom,43 m²,"CZK 3,000",Unfurnished,-1,No,No,No,No,No,No,No,01. 03. 2022,163,384,107,127,136,135,425,689,630,504,Excellent,"CZK 17,000",Personal,Brick building,B,,,,,,,,,,,,
706620,"CZK 13,500",50.06449,14.44293,"Vlastislavova, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,163,384,107,127,136,135,425,689,630,504,Excellent,"CZK 27,000",Personal,Brick building,B,,,,,,,,,,,,
705825,"CZK 12,000",50.0478946,14.5613036,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,43 m²,"CZK 2,800",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 03. 2022,479,"1,054",631,"1,131",174,"1,013",256,332,843,122,Excellent,"CZK 12,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
706618,"CZK 20,000",50.06638,14.37124,"Na Stárce, Prague - Košíře",4 bedroom,84 m²,"CZK 5,000",Partially furnished,2,No,No,Yes,Yes,No,No,No,15. 02. 2022,291,781,416,590,563,621,342,"1,155",775,94,Good,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
706604,"CZK 11,500",50.07658,14.49179,"Černokostelecká, Prague - Strašnice",1 bedroom,47 m²,"CZK 2,000",Furnished,-1,No,No,Yes,No,No,No,No,14. 02. 2022,131,82,107,210,42,317,314,507,879,268,Good,"CZK 23,000",Personal,Brick building,G,,Standard materials and solutions,Electric boiler,,,,,,,,,
697736,"CZK 20,000",50.1045,14.56735,"Smikova, Prague - Černý Most",4 bedroom,105 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,Yes,Yes,No,No,01. 03. 2022,293,953,176,"1,074",721,458,385,189,"1,160",198,New build,"CZK 30,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
706614,"CZK 15,000",50.12911,14.41502,"Řešovská, Prague - Bohnice",3 bedroom,71 m²,"CZK 5,000",Partially furnished,7,No,No,Yes,Yes,No,Yes,No,01. 03. 2022,270,416,365,345,324,412,407,575,128,,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
705819,"CZK 18,000",50.05706,14.46998,"U Plynárny, Prague - Michle",1 bedroom with open-plan kitchen,62 m²,"CZK 2,000",Furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,64,"1,193",128,"1,372",546,132,778,"1,098",106,,Excellent,"CZK 18,000",Personal,Brick building,G,,,,,,,,,,,,
706611,"CZK 9,500",50.10621,14.58504,"Bryksova, Prague - Černý Most",Studio,22 m²,"CZK 3,500",Furnished,3,No,No,No,No,Yes,Yes,No,14. 02. 2022,447,496,507,649,591,901,735,434,,,Excellent,"CZK 13,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
698088,"CZK 12,500",50.09368,14.45589,"Křižíkova, Prague - Karlín",Studio,28 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,313,657,1,285,65,149,237,"1,354",199,340,Excellent,"CZK 12,000",Personal,Brick building,B,,,,,,,,,,,,
674119,"CZK 11,000",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,29 m²,"CZK 1,000",Partially furnished,3,No,No,Yes,No,No,No,No,13. 02. 2022,197,758,83,579,111,776,561,"1,132",113,258,Excellent,"CZK 22,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,Other,Middle floor,Overall,,,,,,,
706608,"CZK 18,900",50.0391,14.31554,"Radouňova, Prague - Stodůlky",1 bedroom with open-plan kitchen,73 m²,"CZK 3,800",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,317,"1,060",712,"1,015",705,723,716,"1,073","1,106",139,Excellent,"CZK 18,900",Personal,Prefab concrete building,C,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
432562,"CZK 23,000",50.1017809,14.4532674,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,75 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,210,568,118,290,36,227,429,392,147,306,,,Personal,Brick building,,1 to 10 years years,,Gas boiler,Middle floor,Overall,,,50 m²,,,,
173856,"CZK 9,000",50.1152939,14.4665961,Prague - Libeň,Small studio,18 m²,"CZK 2,000",Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,120,965,134,"1,386",19,188,126,"1,242","1,005",331,Excellent,"CZK 15,000",Personal,Brick building,,,Standard materials and solutions,Central heating,Middle floor,Interior,,,,,,,
642088,"CZK 13,000",50.053542,14.419334,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,46 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,No,No,13. 02. 2022,198,758,84,580,111,777,561,"1,132",114,258,Excellent,"CZK 26,000",Personal,Brick building,G,1 to 10 years years,Standard materials and solutions,Other,Ground floor,Overall,,,,,,,
700532,"CZK 13,000",50.1054,14.48955,"U Svobodárny, Prague - Libeň",1 bedroom,40 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 03. 2022,175,68,11,223,148,316,251,464,95,128,Excellent,"CZK 16,000",Personal,Brick building,B,,,,,,,,,,,,
706598,"CZK 13,000",50.0593,14.44594,"Na Jezerce, Prague - Nusle",Studio,35 m²,CZK 500,Furnished,,No,No,No,No,No,No,No,01. 03. 2022,304,"1,031",101,509,195,761,592,642,682,298,Excellent,"CZK 13,500",Cooperative,Low-energy building,G,,,,,,,,,,,,
577966,"CZK 13,000",50.05775,14.5083871,"Jahodová, Prague - Záběhlice",2 bedroom,56 m²,"CZK 3,500",Furnished,6,Yes,No,No,No,No,Yes,No,01. 05. 2022,209,598,195,457,262,"1,003",193,281,"1,200",66,Good,"CZK 20,000",Personal,Prefab concrete building,C,,Standard materials and solutions,District heating,Top floor,,,,,,,,
706593,"CZK 14,500",50.01819,14.43744,"Mařatkova, Prague - Kamýk",3 bedroom,80 m²,"CZK 7,100",Partially furnished,3,No,No,Yes,Yes,No,Yes,No,01. 03. 2022,319,969,274,962,492,474,469,832,507,428,Excellent,"CZK 15,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
436955,"CZK 11,990",50.046602,14.3054967,Prague - Stodůlky,Studio,39 m²,"CZK 2,600",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,2,144,96,"1,351",67,786,882,488,649,158,New build,,Personal,Other,B,1 to 10 years years,Standard materials and solutions,District heating,,,,Yes,,,,,
642558,"CZK 13,000",50.085989,14.450022,"Dalimilova, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,"CZK 2,500",Partially furnished,4,No,No,No,No,Yes,Yes,No,01. 03. 2022,201,328,174,335,112,296,40,351,40,677,Excellent,"CZK 15,500",Personal,Brick building,C,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
72709,"CZK 14,500",50.09027,14.42609,"Rybná, Prague - Staré Město",Small studio,31 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,,123,154,53,66,16,193,208,159,150,201,,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,,
