Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Design,Heating,Total number of floors,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky
712080,"CZK 14,990",50.04684,14.44859,"Přímětická, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 1,637","CZK 30,000",,Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,G,191,585,180,225,193,267,184,801,586,282,01. 06. 2022,,,District heating,Middle floor,,,,,,
576216,"CZK 31,000",50.0737075,14.4374755,"Uruguayská, Prague - Vinohrady",3 bedroom,Excellent,104 m²,CZK 900,"CZK 31,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,G,193,394,107,354,76,271,273,479,833,674,04. 04. 2022,,Premium materials and solutions,Electric boiler,Middle floor,Overall,,,,,
661945,"CZK 20,950",50.06164,14.36178,"Naskové, Prague - Košíře",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,950","CZK 39,990",,Personal,Brick building,Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,A,449,"1,154","1,147",965,"1,241",791,422,"1,082",653,,30. 06. 2022,1 to 10 years years,,,,,Yes,,,,
704205,"CZK 21,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,100","CZK 30,000",,Personal,Low-energy building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,B,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,01. 04. 2022,1 to 10 years years,,Central heating,Middle floor,,,,,,
712777,"CZK 15,000",50.05797,14.32921,"Kejhova, Prague - Stodůlky",Studio,Excellent,69 m²,"CZK 4,200","CZK 30,000",,Personal,Prefab concrete building,Furnished,1,No,Yes,No,No,Yes,Yes,No,C,162,604,720,"1,264","1,241",841,180,,,,01. 05. 2022,,,,,,,,,,
588993,"CZK 25,349",50.0776403,14.4264665,"Ve Smečkách, Prague - Nové Město",2 bedroom,Excellent,96 m²,"CZK 3,000","CZK 25,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,Yes,G,58,717,48,249,118,148,273,391,191,297,01. 05. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,
712768,"CZK 12,000",50.10941,14.31908,"Sichrovského, Prague - Nebušice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,500","CZK 24,000",,Personal,Other,Partially furnished,,No,No,No,No,No,No,No,B,402,710,754,390,"1,064","1,100",624,,,,04. 04. 2022,,,,,,,,,,
222383,"CZK 24,000",50.0792487,14.4494301,Prague - Vinohrady,2 bedroom,Excellent,104 m²,"CZK 3,000","CZK 23,000",,Personal,Brick building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,,271,335,101,334,95,363,204,204,554,231,01. 05. 2022,1 to 10 years years,Standard materials and solutions,Electric boiler,Middle floor,Overall,,,,,
712756,"CZK 16,000",50.04246,14.4442,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 8,600","CZK 65,000",,Cooperative,Brick building,Unfurnished,2,No,No,Yes,No,No,No,No,F,325,336,187,460,217,264,365,196,849,384,01. 05. 2022,,,,,,,,,,
712745,"CZK 20,000",50.01912,14.40123,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,77 m²,"CZK 4,000","CZK 24,000",,Personal,Brick building,Furnished,4,No,Yes,Yes,No,No,Yes,Yes,B,458,543,"1,446",669,"1,397",,,,,,01. 06. 2022,,,,,,,,,,
379854,"CZK 11,900",50.0443978,14.5658065,"Na křečku, Prague - Horní Měcholupy",Studio,New build,33 m²,"CZK 3,500","CZK 22,000",,Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,No,No,C,65,792,637,749,429,227,603,484,904,281,11. 04. 2022,1 to 10 years years,,District heating,Middle floor,,Yes,,,,
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,Excellent,71 m²,"CZK 3,900","CZK 22,900",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,C,373,344,395,681,492,430,559,227,660,301,01. 05. 2022,,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,
712751,"CZK 23,000",50.08737,14.34416,"Brunclíkova, Prague - Břevnov",2 bedroom,Excellent,57 m²,"CZK 4,500","CZK 30,000",,Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,No,No,E,139,487,135,200,183,218,300,184,704,68,05. 04. 2022,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,Interior,,,,,
668168,"CZK 7,800",50.12657,14.56602,"K Lindě, Prague - Satalice",Small studio,New build,16 m²,"CZK 2,000","CZK 8,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,G,115,698,677,2,"1,402",790,815,667,763,,01. 05. 2022,,,,,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,,164 m²,"CZK 3,000","CZK 31,000",,Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,G,212,199,123,98,33,92,321,131,259,513,01. 07. 2022,,,Gas boiler,Attic,,,,,,
649051,"CZK 11,000",50.126573,14.566015,"K Lindě, Prague - Satalice",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,000","CZK 11,000",,Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,G,115,699,678,2,"1,402",790,815,667,763,,04. 04. 2022,,,,,,,,,,
699045,"CZK 16,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 4,000","CZK 40,000",,Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,A,82,709,316,521,441,224,371,380,"1,105",307,24. 01. 2022,1 to 10 years years,,,,,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000","CZK 13,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,96,"1,112",343,721,186,792,491,465,675,180,01. 12. 2021,1 to 10 years years,,,,Overall,,,,,
413854,"CZK 13,000",50.0652691,14.5053347,"Na Padesátém, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 8,200","CZK 13,000",,Personal,Prefab concrete building,,4,No,No,Yes,No,No,No,No,C,99,"1,101",484,776,320,535,595,575,746,424,03. 04. 2022,,Standard materials and solutions,District heating,Top floor,,,,,,
517158,"CZK 30,000",50.101426,14.3708397,Prague - Dejvice,3 bedroom,,85 m²,"CZK 6,000","CZK 60,000",,Personal,Brick building,Unfurnished,3,Yes,No,No,Yes,No,No,No,G,295,930,440,566,439,345,742,855,774,312,13. 04. 2022,,,Gas boiler,Attic,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 40,000",,Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,G,459,383,480,389,33,259,773,611,901,105,01. 04. 2022,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,
712057,"CZK 16,500",50.02426,14.52633,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,600","CZK 33,000",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,B,514,"1,282",576,977,362,838,360,777,"1,073",198,30. 03. 2022,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,
577787,"CZK 24,000",50.0724568,14.3936394,"Plzenska, Prague - Smíchov",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 3,000",,,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,C,42,872,179,563,167,692,172,998,907,294,30. 03. 2020,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,,,,,
594688,"CZK 11,500",50.114363,14.47082,"Zenklova, Prague - Libeň",1 bedroom,Excellent,36 m²,CZK 300,"CZK 22,996",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,D,136,"1,122",114,"1,187",173,414,280,"1,350",833,324,01. 04. 2022,,,,,,,,,,
584668,"CZK 10,700",50.046155,14.48968,"Svojšovická, Prague - Záběhlice",Studio,Excellent,28 m²,"CZK 3,300","CZK 14,000",,Personal,Brick building,Furnished,4,No,No,Yes,No,Yes,Yes,No,G,175,298,407,344,298,450,770,"1,338",363,,12. 08. 2021,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,Interior,,,,,
558127,"CZK 13,000",50.0846007,14.362892,"Patočkova, Prague - Břevnov",2 bedroom,,52 m²,"CZK 3,500","CZK 28,000",,Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,,151,143,206,229,267,233,280,632,234,498,29. 04. 2019,,,,Middle floor,,,,,,
711954,"CZK 10,000",50.09247,14.30791,"Navigátorů, Prague - Liboc",1 bedroom,Excellent,44 m²,"CZK 2,200",,,Personal,Prefab concrete building,Partially furnished,,No,No,Yes,No,No,No,No,G,292,349,256,243,343,299,229,"1,386",134,,02. 05. 2022,,,,,,,,,,
540339,"CZK 13,000",50.0743287,14.3177437,"Čistovická, Prague - Řepy",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,000","CZK 26,000",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,G,95,407,245,"1,357","1,182",257,370,276,,,15. 04. 2022,,,,,,,,,,
711933,"CZK 11,500",50.0651668,14.4575002,"Přípotoční, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,000","CZK 15,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,G,217,384,196,539,210,546,311,558,252,124,01. 04. 2022,,,,,,,,,,
641285,"CZK 22,000",50.064835,14.508364,"Konojedská, Prague - Strašnice",3 bedroom,Excellent,124 m²,"CZK 6,000","CZK 22,000",,Personal,Brick building,Partially furnished,3,Yes,Yes,Yes,No,Yes,No,No,B,285,"1,321",520,997,193,507,485,523,583,424,03. 04. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Top floor,Overall,,342 m²,,,
711896,"CZK 10,000",50.04025,14.42222,"U Dubu, Prague - Braník",Small studio,Excellent,30 m²,"CZK 2,000","CZK 20,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,123,"1,066",642,"1,385",405,"1,012",838,745,"1,144",248,15. 04. 2022,,,,,,,,,,
712575,"CZK 17,000",50.06718,14.31153,"Laudova, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,000","CZK 20,000",,Personal,Prefab concrete building,Unfurnished,8,No,No,No,Yes,Yes,Yes,No,C,137,498,395,565,562,478,182,244,"1,062",34,01. 06. 2022,,Standard materials and solutions,Central heating,Middle floor,Overall,,,,,
670956,"CZK 24,990",50.10194,14.42425,"Sochařská, Prague - Bubeneč",2 bedroom with open-plan kitchen,Excellent,81 m²,CZK 340,"CZK 25,000",,Other,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,G,373,427,184,356,181,212,333,223,276,,01. 06. 2022,,,,,,,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,,43 m²,"CZK 2,830","CZK 11,000",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,,47,610,174,526,170,489,289,179,808,150,,,,District heating,,,,,,,
712550,"CZK 22,990",50.15683583333,14.51585,"Marie Podvalové, Prague - Čakovice",2 bedroom with open-plan kitchen,New build,66 m²,"CZK 4,233","CZK 27,223","CZK 27,223

                                
                                
                
i",Personal,Other,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,G,437,"1,160",338,266,"1,161",213,138,,,,,,,,,,Yes,,,,
402295,"CZK 12,000",50.1175116,14.454757,"V Holešovičkách, Prague - Libeň",2 bedroom with open-plan kitchen,,75 m²,,"CZK 8,000",,Personal,Brick building,Partially furnished,3,No,No,Yes,No,Yes,No,No,,223,"1,063",964,"1,206",145,615,475,"1,107",585,389,01. 01. 1970,,,,Top floor,,,,,,
712532,"CZK 14,500",50.07888,14.49817,"V Úžlabině, Prague - Strašnice",2 bedroom,Excellent,52 m²,"CZK 4,000","CZK 14,500",,Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,No,No,G,303,538,242,382,290,335,512,614,"1,164",118,01. 05. 2022,,,,,,,,,,
274030,"CZK 14,000",50.0893868,14.3315494,"Naardenská, Prague - Liboc",Studio,New build,53 m²,"CZK 3,000","CZK 14,000",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,,407,"1,495",500,"1,099",91,"1,139","1,136",261,670,117,15. 04. 2022,1 to 10 years years,Premium materials and solutions,District heating,,Overall,,,,,
658146,"CZK 12,000",50.08429,14.44904,"Víta Nejedlého, Prague - Žižkov",1 bedroom,Excellent,36 m²,CZK 740,,,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,F,301,129,59,156,50,149,149,185,228,530,12. 04. 2021,,,Other,,,,,,,
633016,"CZK 15,000",50.029126,14.363101,"Hugo Haase, Prague - Hlubočepy",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,000","CZK 28,000",,Cooperative,Low-energy building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,B,380,"1,262",503,"1,242",244,"1,280",473,713,798,486,15. 11. 2020,,Premium materials and solutions,Central heating,Middle floor,,Yes,,,,
712524,"CZK 23,990",50.09188777777,14.45656249999,"Pernerova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,089","CZK 29,079","CZK 29,079

                                
                                
                
i",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,G,480,857,233,458,177,321,219,"1,137",372,145,,,,,,,,,,,
711206,"CZK 21,500",50.0739998,14.4353957,Prague - Vinohrady,Studio,Excellent,38 m²,"CZK 4,500","CZK 40,000",,Personal,Brick building,Furnished,,Yes,Yes,No,No,No,Yes,No,,170,159,103,200,90,48,92,276,756,899,01. 01. 1970,1 to 10 years years,Premium materials and solutions,Electric boiler,Middle floor,Overall,,,,,
417903,"CZK 13,000",50.1112851,14.4976064,"Paříkova, Prague - Vysočany",Studio,Excellent,43 m²,"CZK 2,500","CZK 16,000",,Other,Brick building,Partially furnished,5,No,No,Yes,No,Yes,Yes,Yes,,0,514,361,282,323,164,688,754,414,408,01. 04. 2022,10 to 30 years years,Standard materials and solutions,District heating,,,,,,,
1972,"CZK 10,000",50.0432226687,14.4977903366,"Čenětická, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 4,499","CZK 10,000",,Cooperative,Prefab concrete building,Partially furnished,7,No,No,Yes,No,Yes,Yes,No,,315,"1,207",366,"1,196",325,"1,099",593,"1,055",721,203,01. 05. 2022,,Standard materials and solutions,District heating,Middle floor,Overall,,,,,
483370,"CZK 15,000",50.0445677,14.4603603,"Pod dálnicí, Prague - Michle",2 bedroom,Excellent,60 m²,"CZK 4,500","CZK 20,000",,Cooperative,Prefab concrete building,Partially furnished,19,No,No,No,Yes,No,Yes,No,,202,735,303,793,283,439,609,466,425,119,05. 05. 2022,,,District heating,Middle floor,,,,,,
611491,"CZK 25,000",50.07715,14.43733,"Anny Letenské, Prague - Vinohrady",2 bedroom,Excellent,70 m²,"CZK 2,000","CZK 25,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,C,77,350,186,47,70,87,225,314,365,696,01. 06. 2022,,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,
712420,"CZK 10,500",50.0736565,14.4926777,"Saratovská, Prague - Strašnice",1 bedroom,Good,43 m²,CZK 600,"CZK 21,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,165,314,218,196,278,208,85,524,521,313,01. 04. 2022,,,,,,,,,,
241625,"CZK 15,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom with open-plan kitchen,,48 m²,"CZK 1,900","CZK 25,000",,Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,,186,177,"1,337",331,980,"1,134","1,350",939,316,,03. 04. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,Yes,10 m²,,,
543933,"CZK 22,900",50.1050022,14.3961888,"Nikolaje Alexejeviče Někrasova, Prague - Bubeneč",2 bedroom,,78 m²,"CZK 3,900","CZK 45,000",,Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,Yes,Yes,Yes,No,,153,790,174,218,84,194,264,262,468,103,15. 05. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,Overall,Yes,10 m²,,,
712384,"CZK 14,000",50.09139,14.43909,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,Good,56 m²,CZK 800,"CZK 14,000",,Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,G,80,482,94,42,5,147,632,658,237,425,01. 05. 2022,,,,,,,,,,
711784,"CZK 14,000",50.0841662,14.4515896,"Seifertova, Prague - Žižkov",1 bedroom,Excellent,39 m²,"CZK 2,500","CZK 16,500",,Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,G,83,107,13,101,33,122,299,347,363,463,28. 03. 2022,,,,,,,,,,
607372,"CZK 19,000",50.074462,14.414953,"Gorazdova, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 4,900","CZK 34,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,E,149,414,72,318,57,331,326,674,890,457,01. 04. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,,,,,
711775,"CZK 10,500",50.10535,14.54103,"Liblická, Prague - Hloubětín",1 bedroom,Excellent,34 m²,"CZK 1,200","CZK 22,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,151,208,219,226,407,281,529,394,388,144,01. 05. 2022,,,,,,,,,,
520398,"CZK 24,000",50.0127421,14.3877674,Prague - Velká Chuchle,2 bedroom with open-plan kitchen,,96 m²,"CZK 3,000","CZK 48,000",,Personal,Brick building,Furnished,,Yes,No,No,No,Yes,No,No,C,197,372,300,504,598,,,,,,Ihned,,,,,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 7,000","CZK 70,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,Yes,D,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,01. 06. 2022,10 to 30 years years,Premium materials and solutions,Gas boiler,Middle floor,,,,,,
628389,"CZK 14,000",50.057523,14.43402,"Na Pankráci, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 28,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,C,51,"1,274",123,153,101,246,825,380,113,352,01. 10. 2020,,,,,,,,,,
216916,"CZK 15,500",50.0868140356,14.4540507614,"Roháčova, Prague - Žižkov",2 bedroom with open-plan kitchen,,60 m²,"CZK 4,500","CZK 31,000",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,131,181,97,504,112,246,348,296,348,437,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,Overall,,,,,
712290,"CZK 12,900",50.09887,14.3966,"Kafkova, Prague - Dejvice",Studio,Good,34 m²,,,,Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,G,134,30,92,131,64,76,507,422,357,257,01. 05. 2022,,,,,,,,,,
648507,"CZK 20,000",50.086382,14.445103,"Řehořova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 2,000","CZK 40,000",,Personal,Brick building,Unfurnished,4,No,Yes,Yes,No,No,Yes,Yes,C,166,680,439,635,157,648,415,455,497,649,01. 05. 2022,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Overall,,,,,
545416,"CZK 17,900",50.0704284,14.4512084,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 1,600","CZK 35,800",,Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,,126,555,100,102,59,417,178,355,334,272,01. 05. 2022,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,
613116,"CZK 7,990",50.057305,14.555202,"V Nížinách, Prague - Dolní Měcholupy",Studio,Excellent,22 m²,"CZK 2,200","CZK 10,190",,Personal,Brick building,,1,No,Yes,No,No,No,No,No,G,424,462,579,661,"1,426",723,"1,029",,,,01. 05. 2022,,,,,,,,,,
712258,"CZK 8,900",50.05479,14.49812,"U Zahradního města, Prague - Záběhlice",Studio,Excellent,34 m²,"CZK 2,300","CZK 11,200",,Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,G,431,729,507,"1,225",514,515,453,244,763,588,01. 05. 2022,,,,,,,,,,
712249,"CZK 17,000",50.15707,14.52082,"Marty Krásové, Prague - Čakovice",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 5,000","CZK 20,000",,Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,G,132,780,300,308,"1,364",801,303,73,,,01. 04. 2022,,,,,,,,,,
217836,"CZK 14,000",50.067098,14.4440605,"Vršovická, Prague - Vršovice",Studio,,46 m²,"CZK 3,000","CZK 28,000",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,B,425,600,182,598,0,419,404,308,143,439,01. 06. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,
712226,"CZK 17,500",50.07329,14.43979,"Záhřebská, Prague - Vinohrady",Studio,New build,26 m²,"CZK 2,900","CZK 35,000",,Personal,Other,Furnished,3,No,No,No,No,No,Yes,No,A,159,309,52,476,76,481,103,455,672,499,01. 04. 2022,,,,,,,,,,
712219,"CZK 23,000",50.0748,14.44408,"Šumavská, Prague - Vinohrady",2 bedroom,Excellent,75 m²,CZK 700,"CZK 23,000",,Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,G,72,123,25,515,5,308,302,188,510,264,30. 03. 2022,,,,,,,,,,
712209,"CZK 12,990",50.08360611111,14.56736472222,"Na spojce, Prague - Dolní Počernice",Studio,Excellent,29 m²,"CZK 2,634","CZK 15,624","CZK 15,624

                                
                                
                
i",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,B,500,"1,309",655,877,"1,474",388,,,,,,,,,,,,,,,
712208,"CZK 13,000",50.09776,14.36629,"Kladenská, Prague - Vokovice",2 bedroom,Good,50 m²,CZK 600,"CZK 13,000",,Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,G,479,364,461,369,52,240,753,591,921,85,30. 03. 2022,,,,,,,,,,
