Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,Total number of floors,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Renovation,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
519699,"CZK 16,000",50.0834044,14.4554487,"Chelčického, Prague - Žižkov",1 bedroom with open-plan kitchen,,50 m²,"CZK 1,500","CZK 32,000",Personal,Low-energy building,,Furnished,2,No,No,No,No,Yes,No,No,,,,B,170,384,171,314,119,255,95,321,400,161,,,,,,,,,
705346,"CZK 11,000",50.03182,14.39323,"Lumiérů, Prague - Hlubočepy",1 bedroom,Excellent,37 m²,"CZK 3,900","CZK 15,000",Cooperative,Brick building,,Furnished,3,No,No,No,No,Yes,No,No,01. 03. 2022,District heating,,G,90,"1,440",754,"1,347",208,"1,406",101,,,,,,,,,,,,
224056,"CZK 14,500",50.0612412,14.4028553,"Na Neklance, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 5,500","CZK 20,000",Personal,Brick building,,Furnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,Central heating,Ground floor,,190,719,250,"1,181",193,193,836,921,919,681,1 to 10 years years,Standard materials and solutions,Overall,,,,,,
642558,"CZK 27,000",50.085989,14.450022,"Dalimilova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,900","CZK 29,900",Personal,Brick building,,Furnished,6,Yes,Yes,No,No,Yes,Yes,No,01. 04. 2022,Gas boiler,Top floor,C,201,328,174,335,112,296,40,351,40,677,1 to 10 years years,Premium materials and solutions,Overall,,,,,,
709297,"CZK 17,000",50.07658,14.49179,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 2,950","CZK 10,000",Personal,Brick building,,Furnished,2,No,No,Yes,No,No,No,No,14. 03. 2022,Gas boiler,Middle floor,G,131,82,107,210,42,317,314,507,879,268,1 to 10 years years,Premium materials and solutions,Interior,,,,,,
647743,"CZK 19,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,500",,Personal,Brick building,,Unfurnished,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,Central heating,Top floor,G,322,273,32,180,43,69,245,976,163,571,,,Overall,,,,,,
709354,"CZK 12,500",50.1169489,14.6229973,"Náchodská, Prague - Horní Počernice",1 bedroom,Excellent,42 m²,CZK 700,"CZK 13,200",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,05. 03. 2022,,,G,80,942,415,260,379,792,180,216,,,,,,,,,,,
288302,"CZK 15,000",50.0550818685,14.5255436968,"Vladycká, Prague - Hostivař",1 bedroom with open-plan kitchen,,53 m²,"CZK 3,000","CZK 18,000",Personal,Brick building,Yes,Partially furnished,2,Yes,No,No,No,No,No,No,,,,A,312,779,263,741,521,783,"1,206",667,515,423,,,,,,,,,
708856,"CZK 11,500",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Small studio,New build,33 m²,"CZK 1,600","CZK 23,000",Personal,Brick building,Yes,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,02. 03. 2022,District heating,Middle floor,B,176,800,136,48,754,418,"1,323","1,438",483,,1 to 10 years years,Standard materials and solutions,,,,,,,
202471,"CZK 26,900",50.098086,14.403609,"Dejvická, Prague - Dejvice",4 bedroom,,120 m²,CZK 400,CZK 2,Personal,Brick building,,Partially furnished,1,Yes,No,No,No,No,No,No,01. 06. 2021,Gas boiler,Middle floor,G,135,620,1,202,74,22,174,983,101,292,,Standard materials and solutions,Overall,,,,,,
709349,"CZK 12,500",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",Studio,New build,31 m²,"CZK 2,800","CZK 25,000",Personal,Other,,Partially furnished,2,Yes,No,No,No,No,Yes,No,07. 03. 2022,,,G,58,933,342,590,370,664,217,433,725,375,,,,,,,,,
539475,"CZK 20,000",50.0460364,14.3241152,"U Jezera, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,82 m²,"CZK 5,000","CZK 40,000",Cooperative,Prefab concrete building,,Partially furnished,8,No,No,Yes,Yes,No,Yes,No,05. 04. 2022,District heating,Middle floor,C,332,700,316,253,209,313,236,93,299,91,10 to 30 years years,Premium materials and solutions,Overall,,,,,,
236040,"CZK 8,900",50.055697,14.48176,"Záběhlická, Prague - Záběhlice",Studio,,38 m²,"CZK 3,000","CZK 19,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,04. 06. 2021,Gas boiler,Middle floor,,149,"1,394",438,"1,407",523,858,"1,163","1,052",488,483,,,,,,,,,
708601,"CZK 24,000",50.07528,14.42415,"Lípová, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,86 m²,"CZK 5,000","CZK 49,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,,,E,60,474,25,277,54,284,123,135,483,281,,,,,,,,,
492867,"CZK 33,000",50.124281,14.4762426,"Společná, Prague - Libeň",4 bedroom,,115 m²,"CZK 5,000","CZK 35,000",Personal,Brick building,,Unfurnished,1,Yes,No,No,No,Yes,Yes,Yes,,Electric boiler,,,308,801,313,831,556,751,277,315,"1,053",216,,Premium materials and solutions,Overall,,,,,,
708589,"CZK 9,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,New build,21 m²,"CZK 2,000","CZK 11,000",Personal,Brick building,,Partially furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,,,A,294,"1,036",883,529,956,891,788,593,512,,,,,,,,,,
696280,"CZK 9,000",50.017139,14.4360053,"U Kamýku, Prague - Kamýk",Small studio,Excellent,34 m²,"CZK 3,500","CZK 15,000",Personal,Prefab concrete building,,Furnished,9,No,No,Yes,No,No,Yes,No,01. 01. 1970,,,C,125,"1,044",171,"1,037",527,280,489,678,542,422,,,,,,,,,
708585,"CZK 17,000",50.03741,14.41868,"Nad Křížkem, Prague - Braník",2 bedroom,Excellent,80 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,,Furnished,,No,Yes,No,No,No,No,No,02. 05. 2022,Gas boiler,Ground floor,D,482,748,593,544,693,519,433,557,,,1 to 10 years years,Premium materials and solutions,Interior,,,,,,
708760,"CZK 43,875",50.0840648,14.4187033,"Jilská, Prague - Staré Město",1 bedroom with open-plan kitchen,,53 m²,"CZK 14,625",,,,,Furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,,,,298,541,99,261,14,253,193,593,251,217,,,,,,,,,
618563,"CZK 24,000",50.102473,14.434403,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 2,400","CZK 24,000",Personal,Brick building,,,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,,,B,198,731,34,243,67,246,302,569,950,,,,,,,,,,
623868,"CZK 17,000",50.027655,14.452318,"Štúrova, Prague - Krč",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,500","CZK 20,000",Personal,Prefab concrete building,,Partially furnished,4,No,No,Yes,Yes,Yes,Yes,No,16. 03. 2022,Central heating,,E,73,"1,121",196,333,590,692,"1,167",296,35,,,,,,,,,,
632623,"CZK 15,900",50.061349,14.45007,"Kloboučnická, Prague - Nusle",Studio,Excellent,30 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,,Furnished,6,No,Yes,No,No,No,Yes,No,25. 10. 2020,,Top floor,G,141,"1,028",214,434,138,722,462,459,941,416,,Standard materials and solutions,Overall,,,,,,
424824,"CZK 13,000",50.1013364,14.526239,"Nademlejnská, Prague - Hloubětín",Studio,,45 m²,"CZK 4,000","CZK 26,000",Personal,Low-energy building,Yes,Furnished,6,No,No,No,No,No,No,No,01. 06. 2022,,,C,573,"1,245",690,"1,227",239,"1,255","1,252","1,292","1,109",804,,,,,,,,,
709338,"CZK 11,475",50.0455184,14.4554688,"Bítovská, Prague - Michle",Studio,,23 m²,"CZK 3,825",,,,,Furnished,9,No,No,No,No,No,Yes,No,01. 04. 2022,,,,276,470,425,528,262,500,439,294,381,57,,,,,,,,,
709332,"CZK 15,900",50.05227,14.4613,"Psárská, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 2,900","CZK 30,000",Personal,Prefab concrete building,,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,,,G,402,804,499,977,372,962,487,664,871,371,,,,,,,,,
709330,"CZK 24,000",50.09761365,14.399356187958,Prague - Dejvice,2 bedroom,Excellent,80 m²,"CZK 3,000","CZK 24,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,15. 03. 2022,,,G,124,287,111,99,106,308,235,688,456,206,,,,,,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,Good,74 m²,"CZK 5,500","CZK 17,500",Personal,Prefab concrete building,,Partially furnished,9,Yes,No,No,No,Yes,Yes,No,15. 04. 2022,,,G,346,387,347,359,434,413,766,190,"1,016",195,,,,,,,,,
562457,"CZK 18,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,Central heating,,,238,556,185,374,136,83,194,243,327,288,,,,,,,,,
709327,"CZK 16,125",50.1138866,14.4798456,"U Pekařky, Prague - Libeň",Studio,,30 m²,"CZK 5,375",,,,,Furnished,2,No,No,No,No,No,No,No,02. 04. 2022,,,,185,178,"1,337",331,979,"1,134","1,351",938,317,,,,,,,,,,
707061,"CZK 12,000",50.09689,14.3627,Prague - Vokovice,Studio,Excellent,30 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,17. 02. 2022,,,G,295,99,187,303,211,244,479,485,"1,223",258,,,,,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,Excellent,13 m²,"CZK 1,950","CZK 10,000",Personal,Other,,Partially furnished,1,No,No,No,No,No,No,No,28. 02. 2022,,,C,132,567,84,270,174,313,455,733,633,592,,,,,,,,,
174164,"CZK 10,500",50.0163872,14.5847222,"Holubinková, Prague - Pitkovice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 5,000","CZK 15,000",Personal,Brick building,,Furnished,1,No,No,No,No,Yes,No,No,14. 01. 2021,,Middle floor,C,141,"1,052",,,,,,,,,10 to 30 years years,Standard materials and solutions,,,,,,,
376236,"CZK 18,000",50.0708901,14.4515008,"Moskevská, Prague - Vršovice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,000","CZK 23,000",Personal,Brick building,Yes,Furnished,4,No,No,No,No,No,Yes,No,01. 04. 2022,Geothermal heat pump,Middle floor,,49,594,60,159,5,448,101,355,257,271,,Standard materials and solutions,Overall,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,500","CZK 25,000",Personal,Prefab concrete building,,Partially furnished,3,No,No,No,No,No,Yes,No,15. 03. 2022,,,G,167,338,"1,221",191,382,347,339,"1,245",168,,,,,,,,,,
704205,"CZK 22,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,000","CZK 30,000",Personal,Low-energy building,,Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 03. 2022,Central heating,,B,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,,,,,,,,,
704721,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,New build,33 m²,"CZK 2,500","CZK 34,000",Personal,Brick building,,Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,Central heating,Middle floor,B,33,832,168,877,517,"1,461",395,"1,201","1,083",262,1 to 10 years years,Premium materials and solutions,,,,,,,
709313,"CZK 16,000",50.01454,14.47284,"Pražského povstání, Prague - Kunratice",2 bedroom,Excellent,56 m²,,"CZK 16,000",Personal,Brick building,,Furnished,1,No,Yes,Yes,No,Yes,No,No,01. 04. 2022,,,G,296,958,661,469,643,346,779,911,632,,,,,,,,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,New build,33 m²,"CZK 2,500","CZK 34,000",Personal,Brick building,,Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,Central heating,Middle floor,B,33,832,168,877,517,"1,461",395,"1,201","1,083",262,1 to 10 years years,Premium materials and solutions,Overall,,,,,,
703852,"CZK 12,300",50.06878,14.41582,"Podskalská, Prague - Nové Město",Small studio,Excellent,26 m²,"CZK 1,000","CZK 13,300",Cooperative,Brick building,,Partially furnished,8,No,No,No,No,No,Yes,No,01. 04. 2022,,,G,172,954,25,422,62,232,276,306,329,156,,,,,,,,,
642088,"CZK 13,000",50.053542,14.419334,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 1,000","CZK 26,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,No,No,No,13. 02. 2022,Other,Ground floor,G,198,758,84,580,111,777,561,"1,132",114,258,1 to 10 years years,Standard materials and solutions,Overall,,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,Excellent,164 m²,"CZK 4,900",,Personal,Brick building,,Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,,,B,142,108,94,612,75,377,285,257,475,229,,,,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,,Partially furnished,3,No,No,Yes,No,No,No,No,01. 01. 1970,Gas boiler,Middle floor,G,459,383,480,389,33,259,773,611,901,105,,Premium materials and solutions,Overall,,,,,,
539169,"CZK 11,000",50.0316248,14.3723614,"Pivcova, Prague - Hlubočepy",Studio,,30 m²,"CZK 2,000","CZK 13,000",Cooperative,Prefab concrete building,,Furnished,2,No,No,No,No,No,Yes,No,10. 03. 2022,,,,102,495,255,492,216,484,570,146,785,274,,,,,,,,,
557293,"CZK 14,500",50.0774952,14.4573969,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,61 m²,"CZK 3,500","CZK 14,500",Personal,Brick building,,Partially furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,,,D,23,350,64,37,90,250,471,548,815,302,,,,,,,,,
587270,"CZK 22,000",50.08898,14.417158,"Široká, Prague - Josefov",1 bedroom,Excellent,39 m²,"CZK 1,300",,Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,06. 03. 2020,Electric boiler,Middle floor,G,61,143,110,127,39,497,225,617,198,373,,Premium materials and solutions,Overall,,,,,,
464793,"CZK 15,000",50.0904126,14.429803,"Truhlářská, Prague - Nové Město",2 bedroom,,63 m²,"CZK 2,700","CZK 10,000",Other,Brick building,,Unfurnished,1,No,No,No,No,No,No,No,,,,,206,507,186,226,196,363,384,223,585,507,,,,,,,,,
709050,"CZK 67,500",50.0919232,14.4220003,"U Milosrdných, Prague - Staré Město",3 bedroom,,100 m²,"CZK 22,500",,,,,Furnished,5,Yes,No,No,No,No,Yes,No,15. 03. 2022,,,,241,450,162,290,107,135,333,430,340,300,,,,,,,,,
589871,"CZK 8,990",50.104181,14.451361,"Přístavní, Prague - Holešovice",Studio,Excellent,23 m²,"CZK 1,690","CZK 15,000",Personal,Brick building,,,1,No,No,No,No,No,Yes,No,05. 03. 2022,Central heating,,,145,239,129,194,128,189,539,501,336,409,,,Overall,,,,,,
588493,"CZK 20,000",50.04235,14.549544,"Padovská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,New build,78 m²,"CZK 5,500","CZK 40,000",Personal,Brick building,,Unfurnished,2,Yes,Yes,No,No,No,Yes,Yes,01. 04. 2022,,,A,382,602,460,907,845,826,517,597,647,299,,,,,,,,,
705981,"CZK 12,490",50.08524,14.44984,"Štítného, Prague - Žižkov",Studio,Excellent,26 m²,CZK 870,"CZK 25,000",Personal,Other,,Partially furnished,4,No,No,No,No,No,Yes,No,01. 04. 2022,Other,Middle floor,B,255,222,50,211,7,189,62,278,94,553,1 to 10 years years,Standard materials and solutions,Overall,,,,,,
577002,"CZK 16,500",50.1171669,14.4317465,"Trojská, Prague - Troja",1 bedroom with open-plan kitchen,,43 m²,"CZK 3,500","CZK 49,500",Personal,Brick building,,Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,,,C,399,778,398,794,980,582,"1,071",806,,,,,,,,,,,
709299,"CZK 11,000",49.97399,14.39324,"Elišky Přemyslovny, Prague - Zbraslav",Studio,Excellent,28 m²,"CZK 1,900","CZK 22,000",Personal,Brick building,,Partially furnished,1,No,Yes,No,No,No,No,No,01. 04. 2022,,,G,106,49,3,172,437,122,"1,268",80,917,,,,,,,,,,
703706,"CZK 19,500",50.02114,14.46663,"V Zeleném údolí, Prague - Kunratice",2 bedroom with open-plan kitchen,New build,73 m²,"CZK 3,750","CZK 30,000",Personal,Brick building,,Partially furnished,5,Yes,Yes,No,No,No,Yes,Yes,25. 01. 2022,Central heating,Middle floor,C,302,"1,259","1,136",89,429,684,118,,,,10 to 30 years years,Standard materials and solutions,,,,,,,
707369,"CZK 51,750",50.0802704,14.4260824,"Štěpánská, Prague - Nové Město",1 bedroom with open-plan kitchen,,80 m²,"CZK 17,250",,,,,Furnished,6,No,No,No,No,No,Yes,No,10. 03. 2022,,,,288,586,250,131,26,252,214,638,273,511,,,,,,,,,
707351,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,,62 m²,"CZK 12,000",,,,,Furnished,1,No,Yes,No,No,No,Yes,No,10. 03. 2022,,,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,
707345,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,75 m²,"CZK 13,250",,,,,Furnished,3,No,No,No,No,No,Yes,No,10. 03. 2022,,,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,
707326,"CZK 35,063",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,,72 m²,"CZK 11,687",,,,,Furnished,5,No,No,No,No,No,Yes,No,27. 03. 2022,,,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,
707402,"CZK 22,500",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,,"CZK 7,500",,,,,Furnished,3,No,No,No,No,No,No,No,06. 04. 2022,,,,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,
707360,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,,"CZK 20,096",,,,,Furnished,1,No,No,No,No,No,No,No,10. 03. 2022,,,,198,801,15,163,39,141,121,304,55,465,,,,,,,,,
707315,"CZK 20,790",50.0710848,14.4324122,"Lublaňská, Prague - Vinohrady",2 bedroom,,60 m²,"CZK 6,930",,,,,Furnished,1,No,No,No,No,No,No,No,31. 03. 2022,,,,226,415,211,417,137,461,362,345,557,644,,,,,,,,,
707301,"CZK 37,620",50.0846396,14.4202484,"Michalská, Prague - Staré Město",2 bedroom,,54 m²,"CZK 12,540",,,,,Furnished,7,No,No,No,No,No,Yes,No,18. 04. 2022,,,,314,494,74,261,13,145,42,702,340,361,,,,,,,,,
707491,"CZK 39,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,,92 m²,"CZK 13,000",,,,,Furnished,7,No,Yes,No,No,No,Yes,No,21. 04. 2022,,,,149,274,60,441,20,421,59,552,690,457,,,,,,,,,
707300,"CZK 42,075",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,,80 m²,"CZK 14,025",,,,,Furnished,6,No,No,No,No,No,Yes,No,11. 04. 2022,,,,149,274,60,441,20,421,59,552,690,457,,,,,,,,,
707377,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,,45 m²,"CZK 18,750",,,,,Furnished,4,No,No,No,No,No,No,No,10. 03. 2022,,,,212,525,185,151,68,162,317,392,109,262,,,,,,,,,
707368,"CZK 33,750",50.0790219,14.4245347,"Školská, Prague - Nové Město",Studio,,26 m²,"CZK 11,250",,,,,Furnished,1,Yes,No,No,No,No,Yes,No,13. 03. 2022,,,,326,716,122,141,29,217,161,519,502,456,,,,,,,,,
707363,"CZK 13,823",50.1044601,14.5518792,"Slévačská, Prague - Hloubětín",1 bedroom,,54 m²,"CZK 4,607",,,,,Furnished,2,No,No,No,No,No,Yes,No,10. 03. 2022,,,,256,674,499,"1,325",205,584,277,"1,192",804,230,,,,,,,,,
707348,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,,45 m²,"CZK 12,000",,,,,Furnished,3,No,No,No,No,No,Yes,No,10. 03. 2022,,,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,
707249,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 15,750",,,,,Furnished,4,No,No,No,No,No,Yes,Yes,01. 04. 2022,,,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,
707284,"CZK 24,938",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,,43 m²,"CZK 8,312",,,,,Furnished,4,No,No,No,No,No,Yes,No,27. 03. 2022,,,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,
697781,"CZK 9,990",50.13196833333,14.48740555555,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 2,931","CZK 12,921",Personal,Prefab concrete building,,Furnished,2,No,No,No,No,No,Yes,No,,,,C,576,768,514,761,494,988,"1,368",113,,,,,,"CZK 12,921

                                
                                
                
i",,,,,
707403,"CZK 22,500",50.0723918,14.4059555,"Lidická, Prague - Smíchov",1 bedroom,,,"CZK 7,500",,,,,Furnished,4,No,No,No,No,No,No,No,07. 04. 2022,,,,100,437,82,124,1,340,531,"1,038","1,232",691,,,,,,,,,
707352,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,59 m²,"CZK 12,000",,,,,Furnished,-1,No,No,No,No,No,No,No,10. 03. 2022,,,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,
708105,"CZK 15,675",50.080004,14.422058,"Jungmannova, Prague - Nové Město",1 bedroom with open-plan kitchen,,62 m²,"CZK 5,225",,,,,Furnished,4,No,No,No,No,No,Yes,No,25. 04. 2022,,,,110,673,119,76,124,213,214,730,474,393,,,,,,,,,
707312,"CZK 48,750",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,,80 m²,"CZK 16,250",,,,,Furnished,6,No,Yes,No,No,No,Yes,No,01. 04. 2022,,,,120,466,224,270,88,288,156,399,230,467,,,,,,,,,
707269,"CZK 18,000",50.101287,14.4274794,"Veletržní, Prague - Holešovice",1 bedroom,,,"CZK 6,000",,,,,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,,,159,212,112,187,64,141,210,116,549,,,,,,,,,,
700594,"CZK 14,500",50.05446,14.48328,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,07. 03. 2022,District heating,Middle floor,B,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,1 to 10 years years,Premium materials and solutions,,,,,,,
83256,"CZK 15,000",50.0676244,14.4965034,"nučická, Prague - Strašnice",2 bedroom,Excellent,68 m²,"CZK 3,600","CZK 20,000",Personal,Other,,Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,District heating,Middle floor,A,113,"1,244",108,948,92,253,484,226,695,260,,,Overall,,,,,,
708491,"CZK 18,000",50.03033,14.3636,"Werichova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 5,000","CZK 18,000",Personal,Brick building,,Furnished,4,No,Yes,No,No,Yes,Yes,Yes,27. 02. 2022,,,B,401,"1,151",454,"1,132",328,"1,230",556,673,881,430,,,,,,,,,
706620,"CZK 13,500",50.06449,14.44293,"Vlastislavova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 27,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,,,B,163,384,107,127,136,135,425,689,630,504,,,,,,,,,
708471,"CZK 40,000",50.08383,14.41542,"Betlémská, Prague - Staré Město",3 bedroom,Excellent,100 m²,"CZK 3,000","CZK 80,000",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,Gas boiler,,G,248,671,89,424,19,264,437,567,463,120,,,,,,,,,
705514,"CZK 24,500",50.07366,14.43832,"Varšavská, Prague - Vinohrady",4 bedroom,Excellent,87 m²,CZK 800,"CZK 49,000",Personal,Brick building,,Partially furnished,,No,No,No,No,No,No,No,01. 03. 2022,Gas boiler,Raised ground floor,G,183,251,85,429,92,342,130,296,812,634,,Standard materials and solutions,Interior,,,,,,
