Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Total number of floors,Design,Front garden,Heating,Renovation,New building,Developer name,Project name,Kód jednotky
712997,"CZK 11,500",50.11286,14.47262,"Primátorská, Prague - Libeň",1 bedroom,Good,40 m²,"CZK 2,400","CZK 11,500",,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,G,215,"1,304",143,892,186,461,273,"1,238",538,89,20. 04. 2022,,,,,,,,,,
712995,"CZK 17,000",50.09048,14.4696,"Koněvova, Prague - Žižkov",2 bedroom with open-plan kitchen,Good,69 m²,"CZK 3,600","CZK 20,000",,Personal,Brick building,Partially furnished,6,Yes,No,No,No,No,Yes,No,G,41,885,69,200,41,172,482,436,589,477,05. 04. 2022,,Top floor,Standard materials and solutions,,Central heating,Interior,,,,
184951,"CZK 23,000",50.0416085,14.4283705,"U družstva Práce, Prague - Braník",3 bedroom,Good,100 m²,"CZK 5,000",,,Personal,Brick building,Unfurnished,2,No,No,No,Yes,No,No,No,,326,"1,141",338,980,237,"1,204",939,470,666,427,31. 05. 2022,,Middle floor,,,Gas boiler,,,,,
432359,"CZK 18,000",50.0696377,14.4876275,"Gutova, Prague - Strašnice",2 bedroom,,55 m²,"CZK 2,000","CZK 20,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,A,159,934,615,686,150,372,433,790,396,327,03. 04. 2022,,,,,,,,,,
698894,"CZK 15,000",50.012400271582,14.401224848854,"Vrátnická, Prague - Modřany",Studio,New build,42 m²,"CZK 3,100","CZK 20,000",,Personal,Low-energy building,Partially furnished,,No,Yes,Yes,No,No,Yes,No,B,117,991,328,"1,235",653,"1,296","1,298",575,,,21. 03. 2022,,Ground floor,Premium materials and solutions,20 m²,Central heating,,Yes,,,
712986,"CZK 16,000",50.05311,14.33451,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,000","CZK 20,000",,Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,C,326,689,159,654,642,209,622,604,946,558,05. 04. 2022,,,,,,,,,,
21516,"CZK 11,900",50.0694717,14.3743535,"Na Zámyšli, Prague - Košíře",Studio,,29 m²,"CZK 1,200","CZK 15,000",,Other,Brick building,Partially furnished,3,No,No,No,No,No,No,No,,236,169,275,250,175,357,472,882,803,245,15. 04. 2022,,,Standard materials and solutions,,Other,,,,,
712978,"CZK 11,500",50.07602,14.33295,"Bělohorská, Prague - Břevnov",Studio,New build,40 m²,"CZK 2,000","CZK 11,500",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,A,26,556,383,651,330,"1,494",168,,,,01. 05. 2022,,,,,,,,,,
603343,"CZK 45,000",50.085203,14.428022,"Nekázanka, Prague - Nové Město",Other,Excellent,114 m²,"CZK 5,000","CZK 50,000",,Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,G,232,136,116,213,140,227,297,701,403,667,01. 05. 2022,30 to 50 years years,Top floor,Premium materials and solutions,,Central heating,Overall,,,,
169558,"CZK 12,000",50.0847006,14.5116856,"Malešické náměstí, Prague - Malešice",1 bedroom,,60 m²,"CZK 4,000",,,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,83,936,377,955,220,465,817,793,312,189,,,,,,,,,,,
708290,"CZK 20,000",50.07264,14.3888,"Holečkova, Prague - Smíchov",3 bedroom,Excellent,84 m²,"CZK 5,000","CZK 20,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,B,205,"1,222",188,961,230,"1,108",467,760,"1,277",223,01. 05. 2022,,,,,,,,,,
494972,"CZK 22,000",50.0886626,14.4840047,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,,74 m²,"CZK 6,300",,,Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,B,389,818,431,631,145,673,498,365,363,121,01. 05. 2022,,,,,,,,,,
712962,"CZK 20,000",50.06434,14.3123,"Nevanova, Prague - Řepy",4 bedroom,Good,100 m²,"CZK 5,000","CZK 40,000",,Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,Yes,No,No,No,,311,505,402,572,613,678,374,496,"1,328",319,11. 04. 2022,,Middle floor,,,District heating,,,,,
342199,"CZK 11,800",50.0584062,14.4233332,Prague - Podolí,Studio,New build,33 m²,"CZK 2,200","CZK 23,600",,Personal,Other,Partially furnished,3,No,No,No,No,Yes,Yes,Yes,C,197,274,211,252,137,251,271,506,365,255,01. 05. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Central heating,Overall,Yes,,,
354702,"CZK 16,500",50.0887467765,14.4096580943,"U lužického semináře, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 1,000","CZK 35,000",,Personal,Brick building,Partially furnished,2,No,Yes,No,No,No,No,No,G,307,449,122,428,10,727,485,332,967,185,01. 06. 2022,,Middle floor,Standard materials and solutions,,Gas boiler,Overall,,,,
712182,"CZK 18,500",50.09333,14.44922,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,54 m²,,"CZK 18,500",,Cooperative,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,G,102,101,146,164,17,266,443,"1,402",421,147,01. 05. 2022,,,,,Central heating,,,,,
661279,"CZK 7,700",49.98329,14.36373,"Zbynická, Prague - Radotín",Studio,Good,21 m²,"CZK 2,000","CZK 9,700",,Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,,146,619,156,211,205,137,438,809,626,265,08. 04. 2022,,,,,,,,,,
4555,"CZK 12,000",50.0295782115,14.6062803268,"Uhříněves, Prague - Uhříněves",Studio,Excellent,30 m²,"CZK 2,500","CZK 12,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,,124,651,324,660,101,604,231,661,264,442,06. 04. 2022,10 to 30 years years,Raised ground floor,,,Central heating,,,,,
712918,"CZK 12,000",50.07794,14.47652,"Vinohradská, Prague - Vinohrady",Studio,Excellent,32 m²,"CZK 2,300","CZK 12,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,G,10,965,32,465,31,2,720,876,154,132,15. 04. 2022,,,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 34,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,C,615,"1,408",706,812,484,"1,495","1,407",943,,,25. 04. 2022,1 to 10 years years,Middle floor,Standard materials and solutions,,Gas boiler,,,,,
712915,"CZK 13,000",50.0714,14.44025,"Máchova, Prague - Vinohrady",1 bedroom,Excellent,41 m²,"CZK 2,500","CZK 16,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,291,490,137,748,93,652,269,188,652,460,08. 04. 2022,,,,,,,,,,
510434,"CZK 8,700",50.0781421,14.3026439,"Pod Karlovarskou silnicí, Prague - Ruzyně",Small studio,,22 m²,"CZK 2,700","CZK 10,800",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,F,262,963,691,842,,,,,,,,,Middle floor,Standard materials and solutions,,Central heating,,,,,
709919,"CZK 18,000",50.04828,14.30227,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,500","CZK 18,000",,Personal,Brick building,Furnished,1,No,No,No,Yes,No,Yes,No,G,419,363,210,351,"1,148","1,116",743,904,84,,01. 05. 2022,,,,,,,,,,
299755,"CZK 12,000",50.106866,14.502587,"Freyova, Prague - Vysočany",Small studio,,33 m²,"CZK 3,000",,,Personal,Other,Partially furnished,11,Yes,No,Yes,No,No,Yes,No,B,419,570,412,204,72,523,405,328,647,151,,,,,,District heating,,,,,
588563,"CZK 19,000",50.050294,14.365574,"Butovická, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,874","CZK 38,000",,Personal,Other,Furnished,2,No,Yes,No,No,Yes,No,No,B,139,715,954,"1,458",448,"1,022",232,"1,299",156,436,01. 07. 2022,1 to 10 years years,Middle floor,,,Other,,Yes,,,
712911,"CZK 15,990",50.04725,14.32024222222,"Kettnerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,189","CZK 20,179","CZK 20,179

                                
                                
                
i",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,Yes,No,Yes,No,C,198,"1,133",368,379,625,371,706,67,627,39,,,,,,,,,,,
712275,"CZK 17,900",50.0948513,14.504276,"Nad Smetankou, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,370","CZK 30,000",,Personal,Brick building,Partially furnished,2,No,Yes,Yes,No,Yes,Yes,Yes,A,554,910,520,"1,455",731,567,847,884,"1,348",232,01. 06. 2022,,,,,,,,,,
712907,"CZK 11,500",50.05362,14.54479,"Kytínská, Prague - Hostivař",Studio,Excellent,34 m²,"CZK 4,300","CZK 11,500",,Personal,Brick building,Partially furnished,7,Yes,No,No,No,No,Yes,No,B,448,717,533,544,729,755,456,622,324,,01. 05. 2022,,,,,,,,,,
620984,"CZK 16,000",50.103043,14.51308,"Podkovářská, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,500","CZK 20,000",,Personal,Other,Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,,37,351,"1,305",864,353,687,"1,189",912,333,,01. 06. 2022,,Middle floor,Premium materials and solutions,,,Interior,,,,
712902,"CZK 14,990",50.13288388888,14.50686666666,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 3,581","CZK 18,571","CZK 18,571

                                
                                
                
i",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,B,188,"1,145",308,470,487,624,402,216,307,472,,,,,,,,Yes,,,
711098,"CZK 14,275",50.0478296,14.5599363,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 1,949","CZK 16,224","CZK 2,341",Personal,Other,,1,No,No,No,No,No,No,No,,348,959,491,"1,037",69,"1,104",231,238,749,85,14. 03. 2022,,,,,,,,,,
542674,"CZK 13,000",50.0819649,14.5047324,Prague - Malešice,2 bedroom,Excellent,56 m²,"CZK 3,500","CZK 16,500",,Cooperative,Prefab concrete building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,G,171,446,367,403,300,401,586,521,"1,053",86,01. 05. 2022,,,,,District heating,,,,,
326108,"CZK 35,000",50.0899603,14.329462,"Naardenská, Prague - Liboc",3 bedroom with open-plan kitchen,Excellent,144 m²,"CZK 7,280",CZK 3,,Personal,Brick building,Furnished,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B,315,296,"1,201",230,"1,240","1,061",179,588,23,,31. 05. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,District heating,Interior,,,,
712894,"CZK 18,000",50.0744,14.50464,Prague - Strašnice,1 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 2,000","CZK 40,000",,Personal,Other,Furnished,3,Yes,No,No,No,No,Yes,No,C,225,"1,146",268,"1,059",536,955,321,714,"1,128",468,02. 05. 2022,10 to 30 years years,Middle floor,Premium materials and solutions,,Gas boiler,Overall,,,,
712896,"CZK 12,990",50.12419944444,14.48515805555,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,290","CZK 15,280","CZK 15,280

                                
                                
                
i",Personal,Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,G,123,"1,187",163,"1,125",250,459,241,204,211,152,,,,,,,,,,,
70257,"CZK 17,000",50.0757383,14.440774,Prague - Vinohrady,1 bedroom with open-plan kitchen,,40 m²,"CZK 1,000","CZK 20,000",,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,,158,379,53,236,73,407,143,378,576,691,01. 05. 2022,,,,,,,,,,
712244,"CZK 12,500",50.03834,14.51506,"Hekrova, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,300","CZK 12,500",,Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,C,443,"1,010",106,151,811,516,105,524,177,,31. 03. 2022,,,,,,,,,,
692107,"CZK 20,000",50.07592,14.40553,"Arbesovo náměstí, Prague - Smíchov",Studio,Excellent,28 m²,"CZK 3,200","CZK 25,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,C,77,64,152,107,11,143,97,"1,032",852,494,01. 07. 2022,,,,,,,,,,
712876,"CZK 11,900",50.05454,14.4196,"Podolská, Prague - Podolí",Studio,Excellent,24 m²,"CZK 4,500","CZK 11,900",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,G,220,619,96,401,134,598,382,"1,010",137,79,01. 05. 2022,,,,,,,,,,
188676,"CZK 10,000",50.0727944,14.5477211,"Andersenova, Prague - Štěrboholy",Studio,Excellent,37 m²,"CZK 5,000","CZK 15,000",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,No,No,,459,540,505,544,486,"1,017","1,064","1,037",,,01. 01. 1970,,Middle floor,Standard materials and solutions,,Central heating,,,,,
237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,Excellent,140 m²,"CZK 5,000","CZK 34,000",,Personal,Brick building,Partially furnished,1,Yes,Yes,Yes,No,Yes,No,No,,343,400,"1,280",810,,,,,,,01. 04. 2022,1 to 10 years years,,Standard materials and solutions,200 m²,Gas boiler,,,,,
617411,"CZK 17,000",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",2 bedroom,Excellent,51 m²,CZK 500,"CZK 35,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,9,"1,082",6,933,86,"1,250",154,209,467,248,01. 04. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Other,Overall,,,,
52689,"CZK 12,000",50.0798736,14.4868594,"Počernická, Prague - Strašnice",Studio,,36 m²,"CZK 2,215","CZK 20,000",,Personal,Brick building,Furnished,1,Yes,Yes,No,No,No,No,No,,133,695,208,479,369,294,718,599,359,290,01. 05. 2022,,,,,,,,,,
228019,"CZK 15,500",50.0363726,14.3282926,"Přeučilova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 2,800","CZK 18,300",,Personal,Brick building,Unfurnished,2,Yes,No,No,No,Yes,Yes,Yes,,414,"1,016",700,"1,094",389,967,743,866,595,139,05. 04. 2022,1 to 10 years years,Middle floor,Standard materials and solutions,,Central heating,,,,,
596800,"CZK 11,500",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",Studio,Excellent,29 m²,CZK 490,"CZK 23,980",,Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,G,9,"1,082",6,933,86,"1,250",154,209,467,248,01. 05. 2022,1 to 10 years years,Raised ground floor,,,Other,Overall,,,,
537538,"CZK 65,000",50.0794233,14.3794742,"Atletická, Prague - Břevnov",2 bedroom with open-plan kitchen,,100 m²,"CZK 15,000","CZK 70,000",,,Other,Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,,302,"1,223",778,"1,104",193,"1,214","1,134",989,377,610,01. 04. 2022,,,Premium materials and solutions,50 m²,,,,,,
629592,"CZK 14,000",50.054874,14.525425,"Rychtáře Petříka, Prague - Hostivař",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 3,000","CZK 28,000",,Personal,Brick building,Partially furnished,3,No,No,Yes,Yes,Yes,Yes,No,B,287,755,238,717,532,759,"1,182",642,491,399,01. 07. 2022,,Middle floor,Standard materials and solutions,6 m²,District heating,,Yes,,,
670707,"CZK 25,000",50.07067,14.37649,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 4,000","CZK 40,000",,Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,B,218,64,199,439,230,546,213,620,691,325,01. 05. 2022,,,,,,,,,,
496859,"CZK 18,000",50.0562016,14.3484456,Prague - Jinonice,1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,834","CZK 18,000",,Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,B,305,"1,121",449,817,603,599,470,705,78,,01. 04. 2022,,,,,,,Yes,,,
712080,"CZK 14,990",50.04684,14.44859,"Přímětická, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 1,637","CZK 30,000",,Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,G,191,585,180,225,193,267,184,801,586,282,01. 06. 2022,,Middle floor,,,District heating,,,,,
712827,"CZK 13,900",50.01301,14.517,"Pod Vsí, Prague - Šeberov",1 bedroom with open-plan kitchen,Excellent,44 m²,CZK 800,"CZK 27,800",,Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,No,Yes,G,317,578,417,532,"1,078",354,,,,,24. 04. 2022,,,,,,,,,,
639768,"CZK 14,900",50.105523,14.477794,"Pod Kotlaskou, Prague - Libeň",2 bedroom,Excellent,77 m²,"CZK 3,293","CZK 19,000",,Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,G,169,438,221,438,118,390,487,194,461,156,05. 07. 2021,,Middle floor,,,Electric boiler,Overall,,,,
576216,"CZK 31,000",50.0737075,14.4374755,"Uruguayská, Prague - Vinohrady",3 bedroom,Excellent,104 m²,CZK 900,"CZK 31,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,G,193,394,107,354,76,271,273,479,833,674,04. 04. 2022,,Middle floor,Premium materials and solutions,,Electric boiler,Overall,,,,
530111,"CZK 16,000",50.0069043,14.4296917,"Vitošská, Prague - Modřany",3 bedroom,,75 m²,"CZK 3,500","CZK 32,000",,Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,D,82,973,349,962,210,"1,046",512,194,478,87,11. 04. 2022,,,,,District heating,,,,,
661945,"CZK 20,950",50.06164,14.36178,"Naskové, Prague - Košíře",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,950","CZK 39,990",,Personal,Brick building,Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,A,449,"1,154","1,147",965,"1,241",791,422,"1,082",653,,16. 01. 2022,1 to 10 years years,,,,,,Yes,,,
244227,"CZK 7,000",50.0888925,14.4603288,"Koněvova, Prague - Žižkov",Small studio,New build,27 m²,"CZK 2,000","CZK 9,000",,Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,,37,424,269,320,25,358,486,656,174,472,04. 04. 2022,1 to 10 years years,Ground floor,Standard materials and solutions,,Central heating,Overall,Yes,,,
704205,"CZK 21,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,100","CZK 30,000",,Personal,Low-energy building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,B,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,01. 04. 2022,1 to 10 years years,Middle floor,,,Central heating,,,,,
494316,"CZK 8,500",50.1256878,14.4467673,"Přemyšlenská, Prague - Kobylisy",Studio,,23 m²,"CZK 4,000",CZK 1,,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,,171,"1,320",218,478,160,225,503,298,847,323,,,Ground floor,,,,,,,,
712777,"CZK 15,000",50.05797,14.32921,"Kejhova, Prague - Stodůlky",Studio,Excellent,69 m²,"CZK 4,200","CZK 30,000",,Personal,Prefab concrete building,Furnished,1,No,Yes,No,No,Yes,Yes,No,C,162,604,720,"1,264","1,241",841,180,,,,01. 05. 2022,,,,,,,,,,
588993,"CZK 25,349",50.0776403,14.4264665,"Ve Smečkách, Prague - Nové Město",2 bedroom,Excellent,96 m²,"CZK 3,000","CZK 25,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,Yes,G,58,717,48,249,118,148,273,391,191,297,01. 05. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Gas boiler,Overall,,,,
712772,"CZK 14,000",50.10188,14.28815,"U letiště, Prague - Ruzyně",2 bedroom,Excellent,60 m²,"CZK 3,000","CZK 20,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,136,704,898,"1,119",,,,,,,04. 04. 2022,,,,,,,,,,
22233,"CZK 9,000",50.115324,14.466482,"Bulovka P8 Liben, Prague - Libeň",Small studio,Good,18 m²,"CZK 2,000","CZK 15,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,127,972,140,"1,393",12,195,119,"1,249","1,012",337,01. 05. 2022,,Middle floor,Standard materials and solutions,,Central heating,Interior,,,,
694325,"CZK 7,200",50.1018824,14.2881497,"U letiště, Prague - Ruzyně",Small studio,Excellent,12 m²,CZK 800,"CZK 10,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,G,136,704,898,"1,119",,,,,,,01. 12. 2021,,,,,,,,,,
696066,"CZK 15,000",50.07027,14.40493,"Nádražní, Prague - Smíchov",1 bedroom with open-plan kitchen,Good,44 m²,"CZK 2,900","CZK 15,000",,Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,E,89,569,28,167,0,101,552,"1,042","1,020",600,04. 04. 2022,,Middle floor,,,District heating,,,,,
712770,"CZK 11,600",50.05818,14.28119,"Milotická, Prague - Zličín",Studio,New build,30 m²,"CZK 2,800","CZK 20,000",,Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,No,Yes,C,408,871,944,874,923,998,345,"1,220",122,,07. 04. 2022,,,,,,,,,,
712768,"CZK 12,000",50.10941,14.31908,"Sichrovského, Prague - Nebušice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,500","CZK 24,000",,Personal,Other,Partially furnished,,No,No,No,No,No,No,No,B,402,710,754,390,"1,064","1,100",624,,,,04. 04. 2022,,,,,,,,,,
222383,"CZK 24,000",50.0792487,14.4494301,Prague - Vinohrady,2 bedroom,Excellent,104 m²,"CZK 3,000","CZK 23,000",,Personal,Brick building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,,271,335,101,334,95,363,204,204,554,231,01. 05. 2022,1 to 10 years years,Middle floor,Standard materials and solutions,,Electric boiler,Overall,,,,
712756,"CZK 16,000",50.04246,14.4442,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 8,600","CZK 65,000",,Cooperative,Brick building,Unfurnished,2,No,No,Yes,No,No,No,No,F,325,336,187,460,217,264,365,196,849,384,01. 05. 2022,,,,,,,,,,
712745,"CZK 20,000",50.01912,14.40123,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,77 m²,"CZK 4,000","CZK 24,000",,Personal,Brick building,Furnished,4,No,Yes,Yes,No,No,Yes,Yes,B,458,543,"1,446",669,"1,397",,,,,,01. 06. 2022,,,,,,,,,,
