Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Heating,Total number of floors,PENB,Design,Renovation,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
653951,"CZK 10,000",50.0773535,14.4743644,Prague - Vinohrady,1 bedroom with open-plan kitchen,45 m²,"CZK 1,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,133,837,86,238,24,246,493,960,235,138,Good,"CZK 20,000",Personal,Brick building,over 50 years years,District heating,Middle floor,F,Standard materials and solutions,Overall,,50 m²,,,,
704317,"CZK 11,475",50.0455184,14.4554688,"Bítovská, Prague - Michle",Studio,23 m²,"CZK 3,825",Furnished,9,No,No,No,No,No,Yes,No,02. 03. 2022,276,470,425,528,262,500,439,294,381,57,,,,,,,,,,,,,,,,
694841,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,34 m²,"CZK 8,693",Furnished,6,Yes,No,No,No,No,Yes,Yes,07. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
704013,"CZK 14,333",50.0753237,14.4575982,"Korunní, Prague - Vinohrady",Studio,29 m²,"CZK 4,777",Furnished,1,No,No,No,No,No,Yes,No,12. 03. 2022,159,612,67,290,33,373,307,359,795,244,,,,,,,,,,,,,,,,
699715,"CZK 18,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 6,225",Furnished,3,No,No,No,No,No,Yes,No,07. 03. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,
704480,"CZK 20,000",50.05158,14.34384,"Petržílkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,72 m²,"CZK 4,500",Partially furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,236,357,148,379,123,219,124,163,"1,110",71,Excellent,"CZK 25,000",Personal,Brick building,1 to 10 years years,District heating,Middle floor,C,Premium materials and solutions,,,,,,,
682342,"CZK 21,000",50.0728478,14.4409103,"Jana Masaryka, Prague - Vinohrady",Studio,35 m²,"CZK 7,000",Furnished,4,No,No,No,No,No,Yes,Yes,07. 02. 2022,66,280,58,636,44,592,271,416,582,395,,,,,,,,,,,,,,,,
694834,"CZK 18,743",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,30 m²,"CZK 6,247",Furnished,3,No,No,No,No,No,Yes,Yes,07. 02. 2022,236,686,234,408,154,248,547,510,133,319,,,,,,,,,,,,,,,,
616496,"CZK 23,000",50.0939758,14.3559859,Prague - Vokovice,1 bedroom with open-plan kitchen,110 m²,"CZK 4,000",Unfurnished,1,Yes,No,No,No,No,No,No,Ihned,538,651,467,646,495,478,356,768,"1,160",140,Excellent,"CZK 23,000",Personal,Brick building,1 to 10 years years,Gas boiler,Middle floor,C,Premium materials and solutions,Overall,,,,,,
530853,"CZK 17,000",50.0532112,14.4206756,"U Kublova, Prague - Podolí",Other,69 m²,"CZK 1,000",Partially furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,298,810,184,610,212,807,580,"1,099",214,345,Excellent,"CZK 34,000",Personal,Brick building,1 to 10 years years,Other,Attic,B,Premium materials and solutions,Overall,,,,,,
704831,"CZK 38,000",50.07152,14.43914,"Americká, Prague - Vinohrady",4 bedroom,110 m²,"CZK 6,000",Furnished,4,No,No,No,No,No,No,No,05. 02. 2022,286,363,88,636,0,539,142,191,781,513,Excellent,"CZK 44,000",Personal,Brick building,,,,G,,,,,,,,
704828,"CZK 30,000",50.04498,14.2791,"K Řeporyjím, Prague - Třebonice",4 bedroom with open-plan kitchen,150 m²,"CZK 3,500",Unfurnished,1,No,Yes,No,No,Yes,No,No,02. 02. 2022,134,"1,455",398,538,,,,,,,New build,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
704827,"CZK 17,000",50.09087,14.31227,"Častavina, Prague - Ruzyně",2 bedroom,65 m²,"CZK 3,000",Partially furnished,3,No,No,No,Yes,No,No,No,01. 03. 2022,235,243,309,371,230,276,385,977,"1,153",369,Excellent,"CZK 25,500",Personal,Other,,,,C,,,,,,,,
700619,"CZK 19,000",50.10071,14.52764,"Nademlejnská, Prague - Hloubětín",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,24. 01. 2022,643,"1,292",777,"1,274",510,999,855,970,629,317,Excellent,"CZK 28,500",Personal,Brick building,1 to 10 years years,District heating,Middle floor,G,Standard materials and solutions,,,,,,,
680038,"CZK 22,838",50.0687245,14.3688309,"Pod Školou, Prague - Košíře",2 bedroom with open-plan kitchen,65 m²,"CZK 7,612",Furnished,2,No,No,No,No,No,Yes,No,07. 02. 2022,257,773,307,429,264,322,165,"1,090",462,415,,,,,,,,,,,,,,,,
696414,"CZK 14,175",50.073014,14.4308483,"Tyršova, Prague - Nové Město",Studio,24 m²,"CZK 4,725",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,182,528,118,213,29,198,369,452,636,686,,,,,,,,,,,,,,,,
704822,"CZK 19,500",50.10604,14.44953,"U Měšťanského pivovaru, Prague - Holešovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Furnished,2,No,No,Yes,No,No,Yes,No,07. 02. 2022,148,338,62,150,21,154,327,612,323,404,Excellent,"CZK 19,500",Personal,Brick building,,,,C,,,,,,,,
704819,"CZK 18,000",50.03258,14.58219,"Blšanecká, Prague - Uhříněves",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,,No,No,Yes,No,No,No,Yes,02. 02. 2022,644,"1,467","1,318","1,234","1,419","1,317","1,293",,,,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
704128,"CZK 15,500",50.03943,14.3221,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,69 m²,"CZK 5,000",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,251,"1,081",726,939,570,"1,002",640,"1,021",667,117,New build,"CZK 31,000",Personal,Brick building,,,,C,,,,,,,,
639719,"CZK 15,000",50.0605394,14.39888715,"Na Neklance, Prague - Smíchov",1 bedroom with open-plan kitchen,50 m²,"CZK 2,600",Furnished,1,No,No,Yes,No,Yes,Yes,Yes,02. 02. 2022,140,953,167,865,160,501,541,680,602,480,New build,"CZK 20,000",Personal,Low-energy building,1 to 10 years years,Central heating,Raised ground floor,C,Standard materials and solutions,,,,,,,
473530,"CZK 9,700",50.0557814,14.4315911,"U Děkanky, Prague - Nusle",Studio,35 m²,"CZK 2,200",Partially furnished,6,No,No,No,No,No,Yes,No,01. 01. 1970,214,"1,307",129,325,223,425,583,310,184,114,,"CZK 10,000",Cooperative,Prefab concrete building,,District heating,Middle floor,,,,,,,,,
695853,"CZK 14,600",50.098175,14.4055829,"Muchova, Prague - Dejvice",Studio,35 m²,"CZK 3,900",Furnished,3,No,No,No,No,No,No,No,17. 01. 2022,49,770,106,189,97,190,340,993,128,458,Excellent,"CZK 18,500",Personal,Brick building,,Gas boiler,Middle floor,G,,,,,,,,
700091,"CZK 29,000",50.07892,14.42461,"Školská, Prague - Nové Město",2 bedroom,58 m²,"CZK 5,000",Furnished,3,No,Yes,No,No,No,Yes,No,01. 03. 2022,314,728,111,153,17,229,173,508,491,445,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
307617,"CZK 15,000",50.0983929,14.4063804,"Muchova, Prague - Dejvice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,02. 02. 2022,86,829,143,258,151,243,394,"1,030",182,503,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,
704811,"CZK 10,000",50.10558,14.54778,"Rochovská, Prague - Hloubětín",Studio,30 m²,"CZK 2,000",Unfurnished,2,No,No,No,No,No,Yes,No,02. 02. 2022,147,924,268,942,552,930,275,668,946,205,Excellent,"CZK 10,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
704120,"CZK 21,000",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,425,383,567,433,477,975,428,"1,467",364,,New build,"CZK 24,000",Personal,Brick building,,Central heating,,B,,,,,,,,
522222,"CZK 15,000",50.0230258,14.4554361,Prague - Krč,2 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,425,779,668,351,314,585,"1,221",720,601,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,Central heating,Raised ground floor,,Standard materials and solutions,Overall,,,,,,
704809,"CZK 13,575",50.10365925,14.496393654922,"Lisabonská, Prague - Libeň",Studio,17 m²,CZK 1,Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,259,641,512,240,238,214,699,"1,065",467,443,New build,,Personal,Brick building,,,,G,,,,,,,,
696416,"CZK 36,000",50.0740202,14.4399148,"Francouzská, Prague - Vinohrady",2 bedroom with open-plan kitchen,87 m²,"CZK 12,000",Furnished,7,No,Yes,No,No,No,Yes,No,28. 02. 2022,154,287,73,428,33,408,72,565,703,470,,,,,,,,,,,,,,,,
694677,"CZK 37,365",50.0907943,14.427063,"Dlouhá, Prague - Staré Město",2 bedroom,46 m²,"CZK 12,455",Furnished,2,No,No,No,No,No,Yes,No,28. 02. 2022,2,191,16,48,1,127,128,306,209,259,,,,,,,,,,,,,,,,
591000,"CZK 15,000",50.059621,14.435073,"Lounských, Prague - Nusle",1 bedroom with open-plan kitchen,38 m²,,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,205,898,181,576,104,535,406,639,468,494,Excellent,"CZK 17,000",Personal,Brick building,,,Middle floor,F,Standard materials and solutions,Bathroom unit,,500 m²,,,,
668850,"CZK 12,900",50.04266,14.44284,"Blažíčkova, Prague - Krč",2 bedroom,52 m²,"CZK 3,900",Partially furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,220,203,223,417,173,236,437,249,717,253,Excellent,"CZK 13,000",Personal,Prefab concrete building,,,,G,,,,,,,,
569258,"CZK 9,150",50.1062085,14.4788633,"Kotlaska, Prague - Libeň",Small studio,16 m²,"CZK 1,600",Furnished,1,No,No,No,No,Yes,Yes,No,01. 01. 2022,272,554,219,525,95,507,515,162,447,180,,,Personal,Brick building,,Central heating,,B,,,Yes,,,,,
696835,"CZK 25,500",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,41 m²,"CZK 8,500",Furnished,5,No,No,No,No,No,No,No,20. 02. 2022,394,499,253,432,280,389,317,725,696,412,,,,,,,,,,,,,,,,
696837,"CZK 32,063",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,56 m²,"CZK 10,687",Furnished,1,No,Yes,No,No,No,No,No,13. 03. 2022,337,356,19,335,43,634,392,362,865,215,,,,,,,,,,,,,,,,
694835,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,30 m²,"CZK 8,693",Furnished,5,No,No,No,No,No,Yes,Yes,07. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
621371,"CZK 16,000",50.094947,14.450966,"U Mlýnského kanálu, Prague - Karlín",1 bedroom,44 m²,"CZK 3,500",,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,116,421,96,60,41,233,735,"1,369",389,467,New build,,Personal,Brick building,,,,B,,,,,,,,
699342,"CZK 19,000",50.11547,14.47512,"Františka Kadlece, Prague - Libeň",2 bedroom with open-plan kitchen,77 m²,"CZK 2,200",Unfurnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,239,"1,402",434,"1,312",234,696,610,"1,352",958,282,Excellent,"CZK 25,000",Personal,Brick building,10 to 30 years years,Gas boiler,,B,,,,,,,,
697081,"CZK 40,000",50.08294,14.4439,"U Rajské zahrady, Prague - Žižkov",2 bedroom with open-plan kitchen,117 m²,"CZK 6,100",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 01. 2022,310,517,418,403,183,453,300,306,676,106,Excellent,"CZK 80,000",Personal,Brick building,,,,B,,,,,,,,
696415,"CZK 30,638",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",3 bedroom,92 m²,"CZK 10,212",Furnished,7,No,Yes,No,No,No,Yes,No,15. 03. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
695336,"CZK 18,926",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,35 m²,"CZK 6,309",Furnished,1,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,234,341,228,706,128,428,324,536,546,328,,,,,,,,,,,,,,,,
697468,"CZK 22,350",50.1148427,14.4750191,"V Zahradách, Prague - Libeň",1 bedroom with open-plan kitchen,67 m²,"CZK 7,450",Furnished,2,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,188,"1,403",485,"1,260",182,737,559,"1,425",906,405,,,,,,,,,,,,,,,,
704784,"CZK 11,000",50.08585,14.4516,"Milíčova, Prague - Žižkov",1 bedroom,30 m²,CZK 600,Unfurnished,3,No,No,No,No,No,No,No,02. 02. 2022,92,220,94,192,38,241,244,460,254,534,Excellent,"CZK 11,600",Personal,Brick building,,,,C,,,,,,,,
422136,"CZK 9,000",50.046474227894,14.518493618524,"Chudenická, Prague - Hostivař",Studio,32 m²,"CZK 2,550",Partially furnished,8,No,No,Yes,No,No,No,No,01. 03. 2022,249,"1,354",202,"1,317",291,280,697,107,"1,033",101,Excellent,"CZK 18,000",Personal,Prefab concrete building,10 to 30 years years,Central heating,,,,Overall,,,,,,
689254,"CZK 25,500",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,46 m²,"CZK 8,500",Furnished,2,No,No,No,No,No,No,No,28. 02. 2022,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,,,,,,
697544,"CZK 46,313",50.0745467,14.4389986,"Blanická, Prague - Vinohrady",3 bedroom with open-plan kitchen,93 m²,"CZK 15,437",Furnished,6,No,Yes,No,No,No,Yes,No,02. 03. 2022,84,364,40,331,100,341,128,408,656,679,,,,,,,,,,,,,,,,
698395,"CZK 20,175",50.0564738,14.5142373,"Švehlova, Prague - Záběhlice",1 bedroom with open-plan kitchen,65 m²,"CZK 6,725",Furnished,4,No,Yes,No,No,No,Yes,Yes,08. 03. 2022,88,519,253,482,504,524,542,798,830,228,,,,,,,,,,,,,,,,
685604,"CZK 33,750",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 11,250",Furnished,2,No,No,No,No,No,Yes,No,19. 02. 2022,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,,,,,
697479,"CZK 22,500",50.1059511,14.4731393,"Světova, Prague - Libeň",2 bedroom with open-plan kitchen,80 m²,"CZK 7,500",Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,44,595,43,80,28,96,206,509,351,252,,,,,,,,,,,,,,,,
697543,"CZK 22,500",50.1013742,14.4358954,"Šternberkova, Prague - Holešovice",2 bedroom,83 m²,"CZK 7,500",Furnished,3,Yes,No,No,No,No,Yes,No,02. 03. 2022,184,870,174,226,62,375,320,"1,488",599,931,,,,,,,,,,,,,,,,
682340,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",Studio,37 m²,"CZK 7,000",Furnished,4,No,No,No,No,No,Yes,Yes,07. 02. 2022,41,255,33,612,69,567,246,441,558,371,,,,,,,,,,,,,,,,
703789,"CZK 13,600",50.05981,14.44846,"Dolní, Prague - Nusle",Studio,31 m²,"CZK 1,673",Unfurnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,137,918,172,285,125,690,367,533,799,140,Excellent,"CZK 27,200",Personal,Brick building,over 50 years years,Gas boiler,Middle floor,G,Premium materials and solutions,Overall,,,,,,
699549,"CZK 26,250",50.0905181,14.4322974,"Zlatnická, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 8,750",Furnished,2,No,Yes,No,No,No,Yes,No,17. 03. 2022,140,262,117,176,89,151,218,24,337,419,,,,,,,,,,,,,,,,
699550,"CZK 26,250",50.0902986,14.4271043,"Benediktská, Prague - Staré Město",1 bedroom with open-plan kitchen,50 m²,"CZK 8,750",Furnished,3,No,No,No,No,No,Yes,No,17. 03. 2022,51,118,74,93,1,171,160,250,261,336,,,,,,,,,,,,,,,,
695866,"CZK 21,750",50.073014,14.4308483,"Tyršova, Prague - Nové Město",1 bedroom with open-plan kitchen,35 m²,"CZK 7,250",Furnished,4,No,No,No,No,No,Yes,No,07. 02. 2022,182,528,118,213,29,198,369,452,636,686,,,,,,,,,,,,,,,,
693942,"CZK 10,990",50.043475,14.4556943,"Počátecká, Prague - Michle",Studio,29 m²,"CZK 2,588",Furnished,3,No,No,No,No,No,No,No,,176,768,479,480,179,238,283,593,680,158,Excellent,"CZK 13,578",Personal,Brick building,,,,G,,,,,"CZK 13,578

                                
                                
                
i",,,
661144,"CZK 16,700",50.066599,14.396753,Prague - Smíchov,2 bedroom,62 m²,CZK 700,Unfurnished,1,Yes,No,No,No,No,No,No,08. 01. 2022,223,365,225,754,130,451,312,524,755,325,Excellent,"CZK 17,400",Personal,Brick building,,,Middle floor,D,,Interior,,,,,,
704764,"CZK 12,500",50.0543898,14.441744,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Unfurnished,4,No,No,No,No,No,No,No,01. 04. 2022,66,977,175,413,17,608,314,288,"1,007",262,Excellent,"CZK 16,500",Personal,Brick building,,Central heating,Middle floor,D,,,,,,,,
264211,"CZK 17,000",50.0094780801,14.4534196056,"Pavlíkova, Prague - Kamýk",3 bedroom,78 m²,"CZK 6,000",Partially furnished,5,No,No,No,Yes,No,No,No,01. 02. 2022,155,818,70,504,989,374,"1,281",544,192,,,"CZK 50,000",Personal,Prefab concrete building,10 to 30 years years,District heating,,,Standard materials and solutions,Interior,,,,,,
72896,"CZK 12,000",50.0768004519,14.4043958187,"Arbesovo náměstí, Prague - Smíchov",Studio,37 m²,"CZK 2,200",Unfurnished,3,No,No,No,No,No,No,No,01. 03. 2022,77,217,16,68,72,104,224,909,729,358,,"CZK 14,200",Personal,Brick building,,Central heating,Middle floor,G,,,,,,,,
704759,"CZK 14,000",50.06732,14.36793,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,36 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,No,No,No,No,14. 02. 2022,305,785,262,594,448,505,364,858,229,452,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,
631722,"CZK 17,000",50.043928,14.51544,"Bratislavská, Prague - Hostivař",2 bedroom with open-plan kitchen,70 m²,"CZK 4,500",,4,Yes,No,No,Yes,Yes,Yes,No,01. 02. 2022,192,205,272,261,"1,075",407,"1,165",101,,,Excellent,"CZK 34,000",Personal,Brick building,,,,G,,,,,,,,
337164,"CZK 10,500",50.10301,14.51164,"Poděbradská, Prague - Vysočany",Studio,33 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,No,No,,177,"1,170",279,"1,000",323,783,281,"1,097","1,286",824,Excellent,"CZK 15,000",Personal,Other,10 to 30 years years,District heating,Middle floor,,Standard materials and solutions,,,,,,,
704751,"CZK 10,000",50.02647,14.51055,"Nad Opatovem, Prague - Chodov",Studio,29 m²,"CZK 3,250",Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,268,932,334,168,519,643,572,"1,263",208,,Excellent,"CZK 10,000",Personal,Prefab concrete building,,,,G,,,,,,,,
603121,"CZK 13,500",50.1057,14.474523,"Světova, Prague - Libeň",1 bedroom with open-plan kitchen,43 m²,"CZK 4,900",,1,No,No,Yes,No,No,No,No,01. 05. 2022,144,623,143,180,127,196,306,409,450,188,Good,"CZK 30,000",Personal,Brick building,,,,F,,,,,,,,
686625,"CZK 13,600",50.13175,14.51093,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 03. 2022,39,925,555,374,620,623,124,306,452,171,Excellent,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,
704746,"CZK 14,000",50.08271,14.50339,"Bydžovského, Prague - Malešice",2 bedroom,57 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,Yes,No,Yes,No,15. 03. 2022,262,286,254,242,339,402,425,269,869,107,Excellent,"CZK 15,000",Personal,Prefab concrete building,,District heating,,G,,,,,,,,
625951,"CZK 13,000",50.08211,14.318979,Prague - Ruzyně,Small studio,35 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,01. 10. 2021,277,228,328,"1,199",995,407,,,,,New build,"CZK 20,000",Personal,Brick building,1 to 10 years years,Gas boiler,Top floor,A,,,,,,,,
519849,"CZK 21,000",50.0771546,14.4683767,Prague - Vinohrady,2 bedroom,59 m²,"CZK 3,500",Furnished,2,Yes,No,No,No,No,Yes,No,01. 03. 2022,141,452,19,213,144,197,107,869,229,124,Excellent,"CZK 24,980",Personal,Brick building,1 to 10 years years,Central heating,Middle floor,,,Interior,,,,,,
704095,"CZK 19,990",50.02384,14.52323,"Bohúňova, Prague - Chodov",2 bedroom with open-plan kitchen,76 m²,"CZK 1,876",Furnished,7,Yes,No,Yes,No,No,Yes,No,27. 01. 2022,352,"1,139",339,"1,070",261,618,231,742,"1,166",205,Excellent,"CZK 23,000",Personal,Brick building,10 to 30 years years,Central heating,Middle floor,C,Standard materials and solutions,Interior,,,,,,
609646,"CZK 9,990",50.037252,14.594891,"Křemenná, Prague - Uhříněves",Small studio,40 m²,CZK 1,,3,No,No,No,No,Yes,No,No,05. 02. 2022,474,"1,259",611,"1,045",952,"1,032",545,575,"1,455",309,New build,"CZK 18,000",Personal,Brick building,,,,A,,,Yes,,,,,
704736,"CZK 11,400",50.05806,14.44316,"Pod Lázní, Prague - Nusle",Studio,28 m²,"CZK 2,600",Partially furnished,1,No,No,Yes,No,No,No,No,02. 02. 2022,91,"1,115",352,716,180,851,486,460,695,175,Excellent,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,
516235,"CZK 15,000",50.0415375,14.3203404,"Holýšovská, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Unfurnished,3,Yes,No,No,No,No,No,No,,179,"1,119",534,575,864,639,276,698,631,161,,"CZK 18,500",Personal,Low-energy building,,,,,,,,,,,,
704734,"CZK 18,500",50.14282,14.52309,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,64 m²,"CZK 4,500",Partially furnished,4,Yes,Yes,Yes,No,Yes,Yes,No,14. 02. 2022,719,"1,074","1,403",312,"1,198","1,474","1,321",819,269,,New build,,Personal,Brick building,,,,B,,,,,,,,
697578,"CZK 14,490",50.04893,14.33069,"Nová kolonie, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 4,700",Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 01. 2022,416,621,519,650,229,552,639,366,557,50,New build,"CZK 20,000",Personal,Brick building,,Central heating,Middle floor,G,,Interior,Yes,,,,,
704729,"CZK 14,400",50.11199,14.47541,"Zenklova, Prague - Libeň",2 bedroom,46 m²,CZK 600,Partially furnished,3,No,No,No,No,No,No,No,02. 02. 2022,57,"1,371",264,831,0,474,575,"1,103",551,282,Excellent,"CZK 30,000",Personal,Brick building,,,,E,,,,,,,,
704730,"CZK 18,500",50.0886,14.34208,"Pláničkova, Prague - Veleslavín",1 bedroom with open-plan kitchen,59 m²,"CZK 4,300",Partially furnished,3,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,209,553,208,189,154,225,399,287,851,218,Excellent,"CZK 37,000",Personal,Brick building,,,,G,,,,,,,,
619113,"CZK 14,000",50.109529,14.498439,"Bassova, Prague - Vysočany",Studio,28 m²,"CZK 2,000",Furnished,3,No,No,No,No,Yes,Yes,No,15. 08. 2020,119,302,139,194,45,205,546,725,346,390,New build,"CZK 18,000",Personal,Other,1 to 10 years years,District heating,Middle floor,B,Standard materials and solutions,,Yes,,,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,33 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,New build,"CZK 34,000",Personal,Brick building,,,,B,,,,,,,,
704725,"CZK 14,000",50.0878218,14.4882049,Prague - Žižkov,2 bedroom,45 m²,"CZK 2,500",,,No,No,No,No,No,Yes,No,Ihned,176,696,214,581,272,628,448,404,349,457,Excellent,"CZK 16,500",Cooperative,Prefab concrete building,10 to 30 years years,Central heating,Middle floor,,,,,,,,,
704721,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,33 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,New build,"CZK 34,000",Personal,Brick building,,,,B,,,,,,,,
