Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Design,Heating,Total number of floors,Renovation,Age,Front garden,Developer name,Project name,Kód jednotky,Administration fee
565798,"CZK 11,490",50.1043332,14.4510465,"Přístavní, Prague - Holešovice",Studio,,24 m²,"CZK 1,790","CZK 15,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,,125,223,118,177,14,161,522,484,352,425,,,Central heating,,,,,,,,
699474,"CZK 9,500",50.0834925,14.3750573,"Šlikova, Prague - Břevnov",Studio,Excellent,33 m²,CZK 800,"CZK 10,300",Other,Brick building,Partially furnished,1,No,No,No,No,No,No,No,17. 01. 2022,G,245,914,207,414,108,384,304,639,366,498,,,,,,,,,,,
699478,"CZK 15,000",50.10187,14.36356,"Nad Šárkou, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,24. 01. 2022,G,341,748,833,384,579,649,876,673,"1,037",420,,,,,,,,,,,
513145,"CZK 13,000",50.0327585,14.5137099,Prague - Chodov,1 bedroom with open-plan kitchen,,43 m²,"CZK 3,800","CZK 15,000",Personal,Prefab concrete building,Partially furnished,7,Yes,No,Yes,No,Yes,Yes,No,15. 03. 2022,,187,567,210,"1,341",532,684,357,289,505,229,,,District heating,Middle floor,Interior,,,,,,
699477,"CZK 13,800",50.08441,14.56319,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,C,506,537,644,379,,,,,,,,,,,,,,,,,
696965,"CZK 16,500",50.08965,14.49451,"Buková, Prague - Žižkov",2 bedroom,Excellent,56 m²,"CZK 3,800","CZK 30,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,C,423,623,368,865,318,627,786,368,602,276,,,,,,,,,,,
691859,"CZK 12,000",50.01327,14.42312,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 24,000",Personal,Prefab concrete building,Unfurnished,4,No,No,Yes,No,No,No,No,10. 11. 2021,G,155,"1,412",186,"1,314",883,"1,150",210,509,946,133,,,,,,,,,,,
412242,"CZK 10,500",50.0681018,14.3501141,"Plzeňská, Prague - Motol",Studio,New build,30 m²,"CZK 3,000","CZK 13,500",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,20. 12. 2021,A,265,507,"1,395",337,934,887,"1,220",198,890,,,,Central heating,Middle floor,,1 to 10 years years,,,,,
572813,"CZK 16,000",50.0160639,14.4388525,Prague - Kamýk,1 bedroom,Excellent,36 m²,,"CZK 16,000",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,01. 02. 2021,,194,"1,084",38,"1,200",730,299,465,554,745,392,,Standard materials and solutions,District heating,Middle floor,Interior,10 to 30 years years,,,,,
690067,"CZK 20,000",50.13068,14.43328,"Bukolská, Prague - Bohnice",3 bedroom,Excellent,73 m²,"CZK 4,500","CZK 39,993",Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,Yes,Yes,No,29. 10. 2021,G,293,147,573,55,897,651,201,236,80,,,Premium materials and solutions,District heating,Middle floor,Interior,10 to 30 years years,,,,,
148958,"CZK 16,000",50.0552532,14.4472108,"Na výsledku II, Prague - Nusle",2 bedroom,Excellent,58 m²,"CZK 3,000","CZK 27,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2021,C,444,802,274,574,496,"1,044",346,172,850,412,,Standard materials and solutions,Gas boiler,,,over 50 years years,,,,,
698763,"CZK 12,000",50.0478296,14.5599363,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,000","CZK 30,000",Personal,Prefab concrete building,Unfurnished,1,No,No,Yes,No,Yes,Yes,No,10. 01. 2022,G,348,959,491,"1,037",69,"1,104",231,238,749,85,,,,,,,,,,,
625757,"CZK 17,900",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,Excellent,49 m²,"CZK 1,900","CZK 20,000",Personal,Brick building,,2,No,No,No,No,No,Yes,No,16. 11. 2021,B,151,370,148,629,46,497,204,285,670,428,,,,,,,,,,,
695461,"CZK 11,000",50.08898,14.46722,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,Excellent,43 m²,CZK 800,"CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,Ihned,G,146,748,34,131,142,159,419,443,389,243,,Standard materials and solutions,,Middle floor,Interior,,,,,,
596845,"CZK 14,500",50.03448,14.486659,"Kloknerova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,800","CZK 32,000",Personal,Prefab concrete building,Partially furnished,48,No,No,Yes,No,No,Yes,No,01. 02. 2022,B,247,649,289,483,139,449,569,844,484,288,,Standard materials and solutions,District heating,Top floor,Overall,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,Excellent,109 m²,"CZK 6,000","CZK 53,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,D,209,273,39,272,113,301,142,267,694,169,,,,,,,,,,,
691034,"CZK 19,298",50.0583559,14.421281,"Podolská, Prague - Podolí",2 bedroom,,54 m²,"CZK 6,432",,,,Furnished,4,No,No,No,No,No,Yes,No,17. 01. 2022,,147,167,51,1,38,164,120,602,545,210,,,,,,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,Excellent,40 m²,"CZK 1,600","CZK 15,000",Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,G,187,746,406,601,143,440,468,285,745,626,,,District heating,Middle floor,Overall,,50 m²,,,,
680515,"CZK 20,000",50.11066,14.4517,"Varhulíkové, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,800","CZK 30,000",Personal,Brick building,Furnished,5,Yes,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,C,106,957,476,769,459,555,413,"1,232",686,354,,,,,,,,,,,
698986,"CZK 13,000",50.02618,14.61244,"Saturnova, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,Yes,Yes,No,Yes,Yes,11. 01. 2022,D,433,"1,223",759,"1,219",953,966,"1,038",,,,,,,,,,,,,,
556733,"CZK 11,000",50.0296923,14.6049737,"K Sokolovně, Prague - Uhříněves",1 bedroom,,35 m²,"CZK 1,000","CZK 14,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,12. 01. 2022,C,101,550,223,559,0,503,130,560,163,419,,,,,,,,,,,
486316,"CZK 28,000",50.0787284,14.4380824,Prague - Vinohrady,1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 6,500","CZK 56,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,Yes,No,10. 01. 2022,E,143,504,340,202,92,241,214,214,280,611,,Premium materials and solutions,Gas boiler,Middle floor,Interior,1 to 10 years years,,,,,
570411,"CZK 13,000",50.117378704321,14.509146350386,"U Voborníků, Prague - Vysočany",1 bedroom,New build,32 m²,"CZK 2,500","CZK 39,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 11. 2021,,136,"1,279",507,795,187,765,986,268,942,403,,Standard materials and solutions,Central heating,Middle floor,Overall,1 to 10 years years,,,,,
144526,"CZK 20,000",50.1021835,14.4254651,"Malířská, Prague - Bubeneč",2 bedroom,,65 m²,"CZK 1,700","CZK 30,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,B,356,414,106,342,237,164,255,146,322,,,Standard materials and solutions,Other,Middle floor,Interior,1 to 10 years years,,,,,
536552,"CZK 14,000",50.0792201,14.4563816,Prague - Žižkov,1 bedroom with open-plan kitchen,,45 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Furnished,-1,No,No,No,No,No,No,No,01. 11. 2018,,196,434,66,214,58,411,494,479,805,102,,,,,,,,,,,
327297,"CZK 17,500",50.0795223,14.4589054,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 1,704","CZK 20,000",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,Yes,No,,,230,500,173,357,41,417,511,336,665,151,Yes,,Gas boiler,Attic,,,,,,,
609646,"CZK 9,990",50.037252,14.594891,"Křemenná, Prague - Uhříněves",Small studio,New build,40 m²,CZK 1,"CZK 18,000",Personal,Brick building,,3,No,No,No,No,Yes,No,No,15. 01. 2022,A,474,"1,259",611,"1,045",952,"1,032",545,575,"1,455",309,Yes,,,,,,,,,,
665351,"CZK 10,320",50.03124,14.37194,"Peškova, Prague - Hlubočepy",Studio,Excellent,30 m²,"CZK 1,680","CZK 12,000",Cooperative,Prefab concrete building,Furnished,3,No,No,No,No,No,Yes,No,01. 07. 2021,B,251,641,251,638,279,630,652,300,854,358,,,,,,,,,,,
697543,"CZK 22,500",50.1013742,14.4358954,"Šternberkova, Prague - Holešovice",2 bedroom,,83 m²,"CZK 7,500",,,,Furnished,3,Yes,No,No,No,No,Yes,No,02. 03. 2022,,184,870,174,226,62,375,320,"1,488",599,931,,,,,,,,,,,
698255,"CZK 9,675",50.0772,14.4028,"Kroftova, Prague - Smíchov",1 bedroom,,40 m²,"CZK 3,225",,,,Furnished,5,No,No,No,No,No,No,No,07. 03. 2022,,187,347,138,193,147,199,353,886,706,317,,,,,,,,,,,
682341,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",1 bedroom,,45 m²,"CZK 7,000",,,,Furnished,4,No,No,No,No,No,Yes,Yes,17. 01. 2022,,41,255,33,612,69,567,246,441,558,371,,,,,,,,,,,
698254,"CZK 18,000",50.0705847,14.4064774,"Jindřicha Plachty, Prague - Smíchov",3 bedroom,,94 m²,"CZK 6,000",,,,Furnished,1,No,No,No,No,No,Yes,No,07. 03. 2022,,185,620,138,274,86,216,657,"1,148","1,019",505,,,,,,,,,,,
698914,"CZK 14,333",50.0753237,14.4575982,"Korunní, Prague - Vinohrady",Studio,,29 m²,"CZK 4,777",,,,Furnished,1,No,No,No,No,No,Yes,No,12. 03. 2022,,159,612,67,290,33,373,307,359,795,244,,,,,,,,,,,
698713,"CZK 12,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",Studio,Excellent,24 m²,"CZK 1,150","CZK 12,500",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,09. 01. 2022,G,346,387,347,359,434,413,766,190,"1,016",195,,,,,,,,,,,
693404,"CZK 22,125",50.1085928,14.4915135,"U školičky, Prague - Libeň",2 bedroom with open-plan kitchen,,63 m²,"CZK 7,375",,,,Furnished,5,No,No,No,No,No,No,No,17. 01. 2022,,181,533,222,533,196,258,442,227,114,112,,,,,,,,,,,
696479,"CZK 14,025",50.1002217,14.4370969,"Bubenská, Prague - Holešovice",Studio,,30 m²,"CZK 4,675",,,,Furnished,7,No,Yes,No,No,No,Yes,No,24. 01. 2022,,57,"1,134",128,342,249,255,241,"1,276",671,837,,,,,,,,,,,
699463,"CZK 20,000",50.08885,14.3696,"Ve Střešovičkách, Prague - Břevnov",3 bedroom,Excellent,86 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,2,No,No,No,Yes,No,Yes,No,15. 01. 2022,G,408,808,131,897,332,276,391,630,554,458,,,,,,,,,,,
698697,"CZK 9,000",50.05784,14.50738,"Jahodová, Prague - Záběhlice",Small studio,Excellent,26 m²,"CZK 2,800","CZK 18,000",Cooperative,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,G,113,503,175,371,167,908,183,195,"1,105",88,,Standard materials and solutions,District heating,,Interior,,,,,,
682348,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,,40 m²,"CZK 10,000",,,,Furnished,2,Yes,No,No,No,No,No,No,17. 01. 2022,,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,
698894,"CZK 16,000",50.012400271582,14.401224848854,"Vrátnická, Prague - Modřany",Studio,New build,42 m²,"CZK 2,600","CZK 16,000",Personal,Low-energy building,Partially furnished,,No,Yes,Yes,No,No,Yes,No,21. 03. 2022,B,117,991,328,"1,235",653,"1,296","1,298",575,,,Yes,Premium materials and solutions,Central heating,Ground floor,,,20 m²,,,,
630938,"CZK 20,900",50.055091,14.455218,"U Plynárny, Prague - Michle",3 bedroom,Excellent,70 m²,"CZK 3,500","CZK 24,400",Personal,Brick building,Partially furnished,3,Yes,No,Yes,Yes,No,Yes,No,01. 03. 2022,G,81,64,202,596,200,"1,109",523,740,614,764,,Premium materials and solutions,District heating,Middle floor,Overall,,,,,,
698330,"CZK 10,500",50.0078,14.41962,"Pejevové, Prague - Modřany",Small studio,Good,32 m²,"CZK 2,500","CZK 10,500",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,06. 01. 2022,D,451,501,281,293,361,317,302,996,998,468,,,,,,,,,,,
680099,"CZK 29,925",50.0845694,14.4671948,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,,,"CZK 9,975",,,,Furnished,7,No,No,No,No,No,Yes,Yes,17. 01. 2022,,221,235,240,630,210,69,520,374,219,292,,,,,,,,,,,
680027,"CZK 44,973",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,,69 m²,"CZK 14,991",,,,Furnished,6,Yes,Yes,No,No,No,Yes,No,17. 01. 2022,,105,350,144,146,109,151,432,394,290,329,,,,,,,,,,,
378003,"CZK 12,500",50.1315915,14.4246538,"Katovická, Prague - Bohnice",1 bedroom with open-plan kitchen,,44 m²,"CZK 4,000","CZK 16,500",Cooperative,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,15. 01. 2022,,140,917,114,"1,057",668,176,384,794,"1,068",205,,,,,,,,,,,
309222,"CZK 12,000",50.053018,14.3431268,"Blattného, Prague - Stodůlky",1 bedroom with open-plan kitchen,,44 m²,"CZK 2,500",,Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,No,Yes,,,367,492,338,570,330,319,253,164,"1,244",171,,,,,,,,,,,
664280,"CZK 12,000",50.12308,14.48964,"Bílinská, Prague - Prosek",Studio,Excellent,34 m²,"CZK 1,800","CZK 12,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,Yes,No,Yes,No,07. 01. 2022,G,421,752,134,690,463,392,326,233,428,83,,,District heating,Top floor,Interior,,,,,,
697343,"CZK 19,500",50.04547,14.51705,"Chudenická, Prague - Hostivař",2 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 5,000","CZK 50,000",Personal,Prefab concrete building,Furnished,4,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,C,180,225,"1,471",157,146,852,212,"1,226",24,,,,,,,,,,,,
619894,"CZK 9,885",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",Studio,New build,45 m²,CZK 100,"CZK 18,000",Personal,Brick building,,2,No,No,No,No,No,No,No,20. 01. 2022,A,220,"1,006",357,800,699,786,300,321,"1,201",51,,,,,,,,,,,
619896,"CZK 9,880",50.024706,14.523331,"Jažlovická, Prague - Chodov",Studio,New build,40 m²,CZK 100,"CZK 18,000",Personal,Brick building,,3,No,No,No,No,No,No,No,15. 01. 2022,A,506,"1,293",493,"1,040",320,772,346,844,"1,137",115,,,,,,,,,,,
528527,"CZK 20,000",50.1005731,14.3900914,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 01. 2022,,22,596,99,156,97,530,698,298,603,163,,,Gas boiler,Middle floor,,,,,,,
468880,"CZK 15,000",50.0238396,14.5233479,"Bohúňova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,000","CZK 15,000",Cooperative,Prefab concrete building,Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,C,421,"1,208",408,"1,104",235,687,261,811,"1,200",179,,Premium materials and solutions,District heating,Middle floor,Overall,,,,,,
404507,"CZK 13,500",50.0561286,14.4214707,Prague - Podolí,1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,500",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,,314,461,345,234,292,458,173,781,390,136,,,Central heating,Middle floor,Overall,,,,,,
504664,"CZK 18,500",50.0764113,14.4569736,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,40 m²,"CZK 1,198","CZK 18,500",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,,166,470,133,154,179,372,252,456,839,375,,,Gas boiler,Middle floor,,,,,,,
698672,"CZK 13,900",50.10946,14.39911,"Ve Struhách, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,900","CZK 30,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,10. 01. 2022,B,301,"1,496",256,832,295,658,483,370,752,211,,,,,,,,,,,
699444,"CZK 20,000",50.07306,14.43085,"Tyršova, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,15. 01. 2022,G,183,529,119,213,30,197,368,453,637,687,,,,,,,,,,,
540900,"CZK 13,500",50.072009652265,14.47015550321,"Dvacátého osmého pluku, Prague - Vršovice",2 bedroom,,56 m²,"CZK 4,000","CZK 17,500",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,C,52,523,114,359,191,128,441,318,704,113,,Standard materials and solutions,Gas boiler,Middle floor,Interior,1 to 10 years years,,,,,
699449,"CZK 17,000",50.04568,14.48903,"Svojšovická, Prague - Záběhlice",2 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 3,700","CZK 30,000",Cooperative,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,G,130,253,362,299,253,488,725,"1,293",328,,,,,,,,,,,,
503804,"CZK 17,000",50.0537918,14.4363826,"Kotorská, Prague - Nusle",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 3,400","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,Yes,No,No,No,No,Yes,No,,,248,790,4,418,143,277,446,296,549,309,,,District heating,,Overall,,,,,,
699447,"CZK 9,600",50.12836,14.501,"Kostomlatská, Prague - Letňany",Studio,New build,48 m²,"CZK 3,900","CZK 13,500",Personal,Brick building,Partially furnished,1,No,No,No,Yes,No,Yes,No,14. 01. 2022,C,455,"1,071",262,"1,100",843,"1,008",589,749,107,,,,District heating,,,,,,,,
699443,"CZK 9,200",50.01448,14.42836,"Dobevská, Prague - Kamýk",1 bedroom,Excellent,30 m²,"CZK 2,300","CZK 11,500",Personal,Prefab concrete building,Partially furnished,10,No,No,No,No,No,No,No,15. 01. 2022,G,279,"1,491",100,"1,483",864,858,563,140,758,461,,,,,,,,,,,
623669,"CZK 12,000",50.108034,14.472442,"Zenklova, Prague - Libeň",Studio,New build,28 m²,"CZK 1,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,C,47,832,70,317,264,137,60,726,113,309,Yes,Premium materials and solutions,Central heating,,Overall,1 to 10 years years,,,,,
614648,"CZK 20,000",50.086026,14.450557,"Cimburkova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 3,700","CZK 40,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,30. 01. 2022,B,149,310,156,317,114,277,13,366,14,659,,Premium materials and solutions,,Top floor,Overall,,,,,,
659144,"CZK 10,000",50.0586,14.3773,"Peroutkova, Prague - Jinonice",Studio,New build,24 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,Furnished,3,No,Yes,No,No,No,Yes,No,01. 02. 2022,C,224,560,239,988,377,755,"1,151",453,"1,165",130,,,,,,,,,,,
695001,"CZK 17,000",50.101841946188,14.452939237593,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,B,181,539,89,261,7,198,400,363,176,277,,,,,,,,,,,
650599,"CZK 9,000",50.068175,14.454475,"Oblouková, Prague - Vršovice",Studio,Excellent,32 m²,"CZK 3,120","CZK 12,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2021,G,134,190,149,93,17,214,147,437,100,451,,Standard materials and solutions,Gas boiler,Middle floor,Bathroom unit,1 to 10 years years,,,,,
695762,"CZK 12,750",50.0918009,14.4831556,"Jeseniova, Prague - Žižkov",1 bedroom,,30 m²,"CZK 4,250",,,,Furnished,4,No,No,No,No,No,Yes,No,17. 01. 2022,,178,631,174,322,117,255,305,146,116,321,,,,,,,,,,,
614656,"CZK 8,500",50.019299,14.445191,"Otradovická, Prague - Kamýk",Small studio,Excellent,36 m²,"CZK 2,500","CZK 8,500",Personal,Prefab concrete building,Partially furnished,7,No,No,No,Yes,Yes,Yes,No,23. 01. 2022,G,363,796,80,"1,204",730,355,596,298,"1,216",235,,,Central heating,,Overall,,,,,,
698659,"CZK 11,000",50.06828,14.36794,"Slávy Horníka, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,45 m²,CZK 500,"CZK 20,000",Personal,Brick building,Partially furnished,-1,No,No,No,No,No,No,No,15. 01. 2022,G,301,817,351,473,308,366,209,"1,070",442,459,,,Gas boiler,,,,,,,,
625169,"CZK 14,000",50.038853,14.332434,"Rotavská, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,000","CZK 20,000",Cooperative,Brick building,Furnished,3,Yes,No,No,Yes,No,No,Yes,10. 01. 2022,C,346,889,379,860,287,498,638,984,483,369,,Premium materials and solutions,Central heating,Top floor,,,,,,,
662427,"CZK 13,500",50.132329,14.410746,"Cafourkova, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 3,500","CZK 13,500",Personal,Prefab concrete building,Furnished,11,No,No,Yes,No,No,Yes,No,10. 05. 2021,,124,"1,038",182,968,266,"1,035",568,583,364,,,,,,,,,,,,
694961,"CZK 11,000",50.1106825,14.5052999,"Špitálská, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 2,300","CZK 17,300",Cooperative,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,16. 01. 2022,G,45,450,62,266,43,386,166,484,342,348,,,,Middle floor,Interior,,,,,,
694990,"CZK 25,000",50.101638767123,14.452644197097,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,B,185,542,92,265,22,202,404,366,110,249,,,,,,,,,,,
486870,"CZK 13,500",50.139860715432,14.449032675147,"K Beranovu, Prague - Dolní Chabry",Studio,New build,41 m²,"CZK 2,200","CZK 20,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,Yes,Yes,08. 01. 2022,B,321,969,163,697,545,"1,052",176,,,,Yes,Standard materials and solutions,Central heating,Raised ground floor,,1 to 10 years years,27 m²,,,,
