Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Heating,Total number of floors,Renovation,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
660548,"CZK 36,000",50.10666,14.3884,"Bechyňova, Prague - Dejvice",3 bedroom with open-plan kitchen,New build,100 m²,"CZK 6,000","CZK 72,000",Personal,Other,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,G,District heating,Middle floor,,51,"1,254",57,661,139,115,352,322,694,354,,1 to 10 years years,Premium materials and solutions,,,,,,
467055,"CZK 16,000",50.134464,14.4676022,"Šimůnkova, Prague - Kobylisy",2 bedroom with open-plan kitchen,,62 m²,"CZK 4,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 07. 2022,D,,,,334,911,391,933,378,811,317,275,364,,,,,,,,,,
625052,"CZK 12,000",50.155715,14.514947,"Tryskovická, Prague - Čakovice",Studio,New build,30 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Furnished,1,No,Yes,Yes,No,Yes,Yes,No,01. 07. 2022,B,,,,598,"1,043",282,211,"1,048",997,158,190,,,Yes,,,,25 m²,,,,
716481,"CZK 18,000",50.042789,14.4612313,"Jihlavská, Prague - Michle",2 bedroom,Excellent,52 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,10. 05. 2022,G,,,Overall,108,835,263,839,12,162,678,732,691,402,,,,,,,,,
717226,"CZK 17,990",50.07907277777,14.48585333333,"Janýrova, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 3,655","CZK 21,645",Personal,Brick building,Partially furnished,4,Yes,No,No,No,Yes,Yes,No,,G,,,,295,738,376,414,264,347,761,776,421,150,,,,"CZK 21,645

                                
                                
                
i",,,,,
600337,"CZK 37,000",50.09534,14.452358,Prague - Karlín,2 bedroom with open-plan kitchen,Excellent,130 m²,"CZK 5,000","CZK 50,000",,Brick building,Furnished,6,Yes,Yes,Yes,No,No,Yes,No,01. 04. 2021,C,Gas boiler,Top floor,Overall,188,493,169,169,68,306,682,"1,442",462,545,,1 to 10 years years,Premium materials and solutions,,,,,,
717219,"CZK 17,990",50.06351777777,14.4378525,"Boleslavova, Prague - Nusle",2 bedroom,Excellent,56 m²,"CZK 2,659","CZK 20,649",Personal,Brick building,Unfurnished,3,No,No,No,No,No,Yes,No,,C,,,,233,245,108,178,248,321,394,341,468,196,,,,"CZK 20,649

                                
                                
                
i",,,,,
717216,"CZK 13,000",50.0573,14.28258,"Prušánecká, Prague - Zličín",Studio,Excellent,37 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,4,Yes,No,Yes,Yes,Yes,Yes,Yes,06. 05. 2022,C,,,,212,998,825,754,839,879,228,"1,101",102,,,,,,,,,,
704707,"CZK 14,000",50.06597,14.49684,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,500","CZK 28,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,B,District heating,Middle floor,,162,159,"1,182",251,525,370,326,898,414,,,10 to 30 years years,Premium materials and solutions,,,,,,
495321,"CZK 23,000",50.0720059,14.3730476,"Pod Lipkami, Prague - Smíchov",2 bedroom with open-plan kitchen,,88 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 07. 2022,,Gas boiler,,,137,395,113,548,416,606,707,878,427,301,,,,,100 m²,,,,
494645,"CZK 23,000",50.0720059,14.3730476,"Pod Lipkami, Prague - Smíchov",2 bedroom with open-plan kitchen,,85 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,No,No,01. 07. 2022,,Gas boiler,,,137,395,113,548,416,606,707,878,427,301,,,,,100 m²,,,,
716470,"CZK 13,500",50.08643,14.44441,"Řehořova, Prague - Žižkov",Studio,Excellent,30 m²,"CZK 3,500","CZK 13,500",Personal,Brick building,Partially furnished,-2,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,,,,216,730,475,586,207,697,465,504,546,698,,,,,,,,,
482525,"CZK 18,750",50.086769801288,14.345216747607,"Brunclíkova, Prague - Břevnov",2 bedroom,Excellent,53 m²,"CZK 4,250","CZK 30,000",Personal,Prefab concrete building,Partially furnished,7,Yes,No,No,No,No,No,No,01. 06. 2022,D,District heating,Top floor,Overall,15,602,259,337,121,355,258,231,636,171,,1 to 10 years years,,,,,,,
717196,"CZK 13,900",50.0461736,14.4163598,"Jeremenkova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,09. 05. 2022,G,,,,99,"1,400",110,"1,431",104,"1,269","1,373",598,697,,,,,,,,,,
553259,"CZK 21,500",50.0615727,14.4036961,"Pod Brentovou, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,500","CZK 43,000",Personal,Low-energy building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,B,District heating,,,103,604,152,"1,075",211,78,876,806,920,666,Yes,1 to 10 years years,Standard materials and solutions,,,,,,
501454,"CZK 17,500",50.090267,14.4711521,"Rečkova, Prague - Žižkov",1 bedroom with open-plan kitchen,,43 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,Furnished,7,No,Yes,Yes,No,No,Yes,No,01. 06. 2022,,Gas boiler,,Overall,105,924,70,269,77,242,343,298,546,416,,,,,,,,,
716775,"CZK 11,000",50.09156,14.48126,"Biskupcova, Prague - Žižkov",Studio,Excellent,30 m²,"CZK 2,700","CZK 16,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,G,,,,100,744,74,435,74,368,418,136,213,237,,,,,,,,,
47085,"CZK 18,000",50.1344641,14.4676023,"Šimůnkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 4,000","CZK 25,000",Personal,Prefab concrete building,Furnished,6,No,Yes,No,No,No,Yes,No,01. 07. 2022,D,Gas boiler,Top floor,,334,911,391,933,378,811,317,275,364,,,1 to 10 years years,Standard materials and solutions,,,,,,
318429,"CZK 13,900",50.046502535656,14.444247300043,Prague - Krč,1 bedroom with open-plan kitchen,,50 m²,"CZK 3,800","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,,,,,266,437,96,221,152,178,321,597,740,187,,,,,,,,,
717181,"CZK 22,000",50.044853653232,14.303649926543,Prague - Stodůlky,1 bedroom with open-plan kitchen,New build,55 m²,"CZK 5,000","CZK 22,000",Cooperative,Brick building,Partially furnished,7,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,G,,,,270,209,261,243,"1,040","1,137",743,903,196,,,,,,,,,,
717177,"CZK 8,690",50.01784,14.46071,"Pasteurova, Prague - Krč",Studio,Excellent,28 m²,"CZK 3,000",,Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,01. 06. 2022,G,,,,485,774,652,516,681,795,"1,344",826,,,,,,,,,,,
441070,"CZK 15,000",50.136196,14.380704,"Internacionální, Prague - Suchdol",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,B,Gas boiler,Ground floor,,10,77,384,65,50,97,579,468,903,736,,,Standard materials and solutions,,,,,,
717170,"CZK 14,000",49.98824,14.44641,"Kestřanská, Prague - Cholupice",2 bedroom with open-plan kitchen,New build,63 m²,"CZK 3,800","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,No,Yes,No,Yes,01. 07. 2022,C,Gas boiler,Top floor,,340,597,354,365,,,,,,,Yes,1 to 10 years years,Standard materials and solutions,,,,,,
197096,"CZK 16,000",50.0445399,14.5179182,"Nám. Přátelství, Prague - Hostivař",1 bedroom with open-plan kitchen,,45 m²,"CZK 3,000","CZK 38,000",Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,,B,District heating,Middle floor,,124,117,86,97,883,263,977,163,,,,,Standard materials and solutions,,,,,,
717163,"CZK 150,000",50.09114,14.41807,"Pařížská, Prague - Josefov",4 bedroom with open-plan kitchen,Excellent,250 m²,"CZK 17,000","CZK 167,000",Personal,Brick building,Unfurnished,7,No,No,No,No,No,Yes,No,05. 05. 2022,G,,,,50,344,274,458,40,435,343,586,60,470,,,,,,,,,
662735,"CZK 13,000",50.11501,14.4714,"Vosmíkových, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 4,500","CZK 14,500",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 07. 2022,G,,,,97,"1,149",147,"1,226",85,441,312,"1,327",872,339,,,,,,,,,
564531,"CZK 30,000",50.1160867,14.4214809,"Sádky, Prague - Troja",5 bedroom,,258 m²,"CZK 5,000","CZK 35,000",Personal,Brick building,Unfurnished,1,Yes,Yes,No,No,No,Yes,Yes,15. 11. 2021,,Gas boiler,Ground floor,,342,123,472,297,326,441,973,606,,,,,Standard materials and solutions,,,,,,
423042,"CZK 45,900",50.1023759,14.4263862,"Kamenická, Prague - Holešovice",4 bedroom with open-plan kitchen,,125 m²,"CZK 5,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 07. 2022,,Gas boiler,Top floor,Overall,288,489,67,300,154,334,187,81,385,,Yes,,Premium materials and solutions,,,,,,
699061,"CZK 15,000",50.07247,14.46345,"Na Míčánkách, Prague - Vršovice",1 bedroom,Excellent,38 m²,CZK 800,"CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,05. 05. 2022,G,,,Interior,212,822,215,773,266,723,536,421,550,70,,,Standard materials and solutions,,,,,,
684097,"CZK 15,000",50.10617,14.55979,"Bratří Venclíků, Prague - Černý Most",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,Yes,Yes,No,Yes,No,15. 09. 2021,G,District heating,Middle floor,Overall,50,142,2,"1,497",337,174,249,650,"1,059",251,,,Premium materials and solutions,,,,,,
716448,"CZK 14,500",50.06292,14.38006,"Černochova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,500","CZK 14,500",Personal,Brick building,Partially furnished,6,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,G,,,,340,"1,246",671,"1,032",660,957,348,"1,229",619,,,,,,,,,,
717147,"CZK 17,500",50.01248,14.42814,"Hasova, Prague - Modřany",3 bedroom,Good,65 m²,"CZK 3,600","CZK 35,000",Cooperative,Prefab concrete building,Unfurnished,2,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,G,,,,373,"1,423",284,"1,284",564,"1,025",309,368,565,110,,,,,,,,,
542065,"CZK 24,000",50.0825929,14.4476311,Prague - Žižkov,2 bedroom with open-plan kitchen,Excellent,100 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,11. 01. 2021,B,Gas boiler,Middle floor,Overall,405,356,105,383,47,86,152,259,516,449,,over 50 years years,Premium materials and solutions,,,,,,
551630,"CZK 14,000",50.04782783895,14.559218611114,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,000","CZK 28,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,,District heating,Middle floor,Overall,279,927,421,"1,005",138,"1,072",300,206,717,128,,,,,,,,,
288662,"CZK 19,000",50.1014102,14.3708384,"Vostrovská, Prague - Dejvice",2 bedroom,Good,50 m²,"CZK 4,500","CZK 40,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,09. 05. 2022,G,Gas boiler,Middle floor,Interior,294,928,442,564,441,347,743,854,776,314,,,Standard materials and solutions,,,,,,
322551,"CZK 19,000",50.1014198,14.370781,"Vostrovská, Prague - Dejvice",2 bedroom,,50 m²,"CZK 4,500",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,01. 07. 2022,G,,,,292,927,443,563,443,348,745,852,777,315,,,,,,,,,
713139,"CZK 28,000",50.06552,14.37806,"U Vojanky, Prague - Košíře",2 bedroom with open-plan kitchen,Excellent,91 m²,"CZK 7,000","CZK 35,000",Personal,Brick building,Furnished,5,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,G,Gas boiler,Top floor,Overall,98,731,678,978,708,"1,085",857,846,"1,407",934,,10 to 30 years years,Premium materials and solutions,,,,,,
603350,"CZK 12,500",50.070131,14.403814,"Bozděchova, Prague - Smíchov",Studio,Excellent,28 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,G,Central heating,,,3,477,120,75,4,9,460,951,"1,130",509,,,,,,,,,
717068,"CZK 12,000",50.0788177,14.4727822,"Jana Želivského, Prague - Žižkov",2 bedroom,Excellent,49 m²,"CZK 4,000","CZK 16,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,G,Other,Middle floor,,106,780,263,265,100,268,571,"1,224",188,366,,,,,,,,,
717071,"CZK 16,500",50.13033,14.4935,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 2,700","CZK 33,000",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 07. 2022,C,,,,358,"1,059",203,984,631,477,558,435,"1,185",125,,,,,,,,,
717073,"CZK 21,900",50.09078,14.42269,"Haštalská, Prague - Staré Město",Studio,Excellent,46 m²,"CZK 2,700","CZK 21,900",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,C,,,,92,445,40,168,41,185,212,308,215,217,,,,,,,,,
717070,"CZK 14,000",50.0698,14.37914,"Vrchlického, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 1,900","CZK 16,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,06. 05. 2022,E,,,,160,275,129,581,247,688,248,754,940,485,,,,,,,,,
483560,"CZK 18,000",50.0446795,14.4531182,"Jihlavská, Prague - Michle",1 bedroom with open-plan kitchen,,55 m²,"CZK 4,000","CZK 18,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,09. 05. 2022,G,District heating,Middle floor,Interior,350,734,327,338,234,346,281,559,645,207,,30 to 50 years years,Premium materials and solutions,,250 m²,,,,
647499,"CZK 17,500",50.090668,14.472612,"Buchovcova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,500","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,,,,,220,"1,039",114,290,54,113,349,313,389,315,,,,,,,,,
297329,"CZK 16,500",50.1084147,14.5367497,"Zelenečská, Prague - Hloubětín",1 bedroom with open-plan kitchen,Good,52 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,G,District heating,Middle floor,Bathroom unit,331,404,195,386,301,222,288,135,603,59,,,Standard materials and solutions,,,,,,
717056,"CZK 11,490",50.06492833333,14.30005555555,"Makovského, Prague - Řepy",Studio,Good,36 m²,"CZK 2,738","CZK 14,228",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,,G,,,,91,792,129,753,83,860,555,324,"1,093",294,,,,"CZK 14,228

                                
                                
                
i",,,,,
717049,"CZK 28,000",50.07611,14.45025,"Nitranská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,100 m²,"CZK 7,000","CZK 28,000",Personal,Brick building,Unfurnished,4,No,No,No,No,No,Yes,No,01. 07. 2022,G,,,,105,310,103,125,20,228,271,237,577,213,,,,,,,,,
717047,"CZK 11,000",50.03005,14.52899,"Bajkonurská, Prague - Háje",Studio,Excellent,27 m²,"CZK 3,000","CZK 14,000",Personal,Prefab concrete building,Furnished,11,No,No,Yes,No,Yes,Yes,No,01. 07. 2022,C,,,,81,451,106,146,121,182,440,384,242,271,,,,,,,,,
656514,"CZK 12,000",50.08298,14.45354,"Bořivojova, Prague - Žižkov",Studio,Excellent,50 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,10. 05. 2022,D,Gas boiler,Middle floor,,161,133,103,297,14,246,314,447,599,333,,,Standard materials and solutions,,,,,,
385690,"CZK 16,000",50.0444069,14.5181806,Prague - Hostivař,1 bedroom with open-plan kitchen,,52 m²,"CZK 5,500","CZK 25,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,B,District heating,Middle floor,,113,28,"1,492",75,86,872,252,966,178,,,10 to 30 years years,,,,,,,
708045,"CZK 17,000",50.08186,14.41921,"Spálená, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 1,000","CZK 17,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,G,District heating,Middle floor,Interior,55,766,79,25,36,129,216,426,136,433,,over 50 years years,Standard materials and solutions,,,,,,
717041,"CZK 21,000",50.05024,14.34038,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 5,000","CZK 21,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,No,No,01. 07. 2022,C,,,,121,65,128,0,65,130,160,422,807,157,,,,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 8,000","CZK 33,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,G,,,,,,,,,,,,,,Yes,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1,
712480,"CZK 22,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom,Excellent,42 m²,CZK 133,"CZK 44,000",Personal,Other,Furnished,13,No,No,Yes,No,Yes,Yes,Yes,22. 07. 2022,A,,,,,,,,,,,,,,Yes,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1301,
714237,"CZK 36,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,94 m²,CZK 133,"CZK 72,000",Personal,Other,Furnished,11,No,Yes,Yes,No,Yes,Yes,Yes,10. 07. 2022,A,,,,,,,,,,,,,,Yes,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1115,
714245,"CZK 15,900",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Studio,Excellent,31 m²,CZK 133,"CZK 31,800",Personal,Other,Unfurnished,11,Yes,No,Yes,No,Yes,Yes,No,25. 06. 2022,A,,,,,,,,,,,,,,Yes,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1103,
716406,"CZK 29,900",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,68 m²,CZK 133,"CZK 59,800",Personal,Other,Furnished,8,No,Yes,Yes,No,Yes,Yes,No,01. 06. 2022,A,,,,,,,,,,,,,,Yes,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,814,
714255,"CZK 27,000",50.07202,14.44518,"Francouzská, Prague - Vinohrady",Studio,Excellent,40 m²,CZK 133,"CZK 54,000",Personal,Brick building,Unfurnished,1,No,Yes,No,No,No,No,No,14. 04. 2022,A,,,,,,,,,,,,,,Yes,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,F003,
717004,"CZK 16,000",50.04505,14.4027,"Nad Zlíchovem, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,09. 05. 2022,G,,,,93,617,769,740,829,"1,224",323,,,,,,,,,,,,
639668,"CZK 10,000",50.133324,14.455523,Prague - Kobylisy,Studio,Good,40 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Unfurnished,7,Yes,No,Yes,No,No,Yes,No,15. 05. 2022,B,Central heating,Top floor,Overall,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,,Standard materials and solutions,,,,,,
595378,"CZK 19,000",50.109744,14.49792,"Bassova, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,550","CZK 25,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,B,District heating,,,99,282,60,174,25,196,526,702,267,335,,1 to 10 years years,,,,,,,
716909,"CZK 23,000",50.1049556,14.4905151,"Ocelářská, Prague - Libeň",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 3,900","CZK 23,000",Personal,Brick building,Partially furnished,3,Yes,Yes,No,No,No,Yes,No,10. 05. 2022,B,Central heating,,,280,213,157,195,145,289,128,514,240,212,,,Premium materials and solutions,,,,,,
282174,"CZK 15,500",50.0700211,14.3958844,"Mrázovka, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 1,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 01. 1970,,Gas boiler,Middle floor,,318,508,500,524,51,593,275,976,402,164,,,,,,,,,
716680,"CZK 21,500",50.09593,14.36114,"Na Dlouhém lánu, Prague - Vokovice",2 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 3,200","CZK 21,500",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,06. 05. 2022,G,,,,354,217,70,343,111,140,288,565,"1,176",407,,,,,,,,,
541377,"CZK 18,000",50.0898814,14.3429244,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,,52 m²,"CZK 4,000","CZK 33,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 07. 2022,,District heating,Middle floor,Overall,129,524,89,187,192,257,195,59,854,186,,,,,,,,,
662021,"CZK 17,000",50.08702,14.34672,"Nad Alejí, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,000","CZK 34,000",Municipal,Prefab concrete building,Partially furnished,3,No,No,Yes,Yes,No,No,No,01. 07. 2022,C,District heating,Middle floor,Overall,225,387,240,326,173,264,130,123,485,137,,,Premium materials and solutions,,,,,,
686568,"CZK 21,900",50.07386,14.41527,"Gorazdova, Prague - Nové Město",Studio,New build,26 m²,"CZK 3,000","CZK 44,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,E,,,,105,431,45,391,67,341,472,466,787,541,,,,,,,,,
529892,"CZK 10,600",50.0599289,14.3998514,Prague - Smíchov,1 bedroom,Excellent,39 m²,"CZK 4,000","CZK 14,600",Personal,Brick building,Partially furnished,3,No,No,Yes,No,Yes,No,No,11. 05. 2022,C,Central heating,Attic,Overall,316,"1,018",343,"1,041",336,497,717,856,778,620,,1 to 10 years years,Standard materials and solutions,,,,,,
716692,"CZK 11,000",50.0735326,14.5001292,Prague - Strašnice,Studio,Good,40 m²,"CZK 1,500","CZK 10,000",Personal,Brick building,,,No,No,No,No,No,No,No,,,,,,204,850,290,693,272,718,167,438,760,286,,,,,,,,,
