Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Heating,Total number of floors,New building,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
610174,"CZK 12,000",50.049054,14.345899,"V Hůrkách, Prague - Stodůlky",1 bedroom with open-plan kitchen,33 m²,"CZK 2,700",Partially furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 15,000",Personal,Prefab concrete building,,355,487,115,288,179,351,99,317,"1,176",18,,,,Middle floor,,,Overall,,,,,
715307,"CZK 24,500",50.08709,14.46381,"V Kapslovně, Prague - Žižkov",3 bedroom,98 m²,"CZK 3,000",Partially furnished,2,No,Yes,No,No,No,Yes,Yes,21. 04. 2022,Excellent,"CZK 25,000",Personal,Brick building,C,238,742,121,386,39,564,646,641,563,455,,,,,,,,,,,,
376531,"CZK 18,000",50.0713399,14.4867799,Prague - Strašnice,1 bedroom with open-plan kitchen,46 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 18,000",Personal,Brick building,C,46,774,390,514,130,77,432,612,408,328,,Standard materials and solutions,,Middle floor,,,Interior,,,,,
401143,"CZK 12,500",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,600",Partially furnished,2,No,No,No,No,Yes,Yes,No,17. 03. 2022,Good,"CZK 24,000",Personal,Prefab concrete building,C,214,442,432,483,306,438,648,903,831,140,,Standard materials and solutions,District heating,,,,Exterior,,,,,
709962,"CZK 13,000",50.09935,14.42987,"Milady Horákové, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,2,Yes,No,Yes,No,No,No,No,22. 04. 2022,Excellent,"CZK 20,000",Personal,Brick building,G,75,523,33,158,86,70,139,60,409,,,,,,,,,,,,,
652153,"CZK 15,000",50.071528,14.430216,"Fügnerovo náměstí, Prague - Nové Město",Studio,20 m²,"CZK 4,500",Furnished,3,No,No,No,No,Yes,Yes,Yes,19. 04. 2022,Excellent,"CZK 3,000",Personal,Brick building,C,210,499,175,346,159,239,220,429,661,519,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,Overall,,,,,
605139,"CZK 25,000",50.095329,14.458173,"Kaizlovy Sady, Prague - Karlín",1 bedroom with open-plan kitchen,48 m²,"CZK 2,263",Furnished,2,Yes,Yes,Yes,No,Yes,Yes,No,25. 04. 2022,Excellent,"CZK 25,000",Personal,Brick building,B,85,789,82,529,83,486,289,"1,008",537,220,,,Central heating,Middle floor,,15 m²,Overall,,,,,
600130,"CZK 10,000",50.072442,14.392718,"Plzeňská, Prague - Smíchov",Studio,30 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,01. 07. 2022,Excellent,"CZK 12,500",Personal,Brick building,G,64,925,20,616,155,745,212,"1,000",933,226,,,Central heating,Middle floor,,,,,,,,
506568,"CZK 20,900",50.0692665,14.3734225,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,55 m²,"CZK 5,500",Furnished,3,Yes,Yes,Yes,No,Yes,Yes,No,31. 05. 2022,New build,"CZK 50,000",Personal,Brick building,B,203,249,242,217,279,325,480,962,832,165,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Yes,50 m²,,,,,,
707202,"CZK 28,990",50.10296333333,14.43471,"Schnirchova, Prague - Holešovice",2 bedroom,80 m²,"CZK 2,249",Partially furnished,6,No,No,No,No,No,Yes,No,,Excellent,"CZK 31,239",Personal,Brick building,G,177,833,68,345,76,160,373,455,920,,,,,,,,,"CZK 31,239

                                
                                
                
i",,,,
537507,"CZK 30,000",50.0787284,14.4380824,"Anny Letenské, Prague - Vinohrady",3 bedroom,90 m²,"CZK 5,000",Furnished,3,No,No,No,No,No,No,No,01. 01. 2019,,"CZK 30,000",Personal,Brick building,,143,504,340,202,92,241,214,214,280,611,,,,,,,,,,,,
713216,"CZK 15,000",50.03495,14.38949,"Devonská, Prague - Hlubočepy",Studio,60 m²,"CZK 6,000",Partially furnished,2,Yes,No,Yes,No,No,Yes,No,14. 05. 2022,New build,"CZK 21,000",Personal,Brick building,G,202,"1,286",669,"1,194",642,"1,252","1,272","1,272","1,205",91,,,Central heating,,,,,,,,,
599897,"CZK 18,000",50.079357,14.448796,"Ondříčkova, Prague - Žižkov",1 bedroom with open-plan kitchen,40 m²,"CZK 1,800",Furnished,1,Yes,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 16,000",Personal,Brick building,B,316,378,43,377,103,406,247,287,691,274,1 to 10 years years,,District heating,,,,Overall,,,,,
588609,"CZK 17,000",50.108993,14.624449,"Ve žlíbku, Prague - Horní Počernice",3 bedroom,82 m²,"CZK 3,000",Unfurnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 17,000",Personal,Brick building,B,104,758,967,716,501,910,368,,,,,,Gas boiler,Middle floor,,,,,,,,
715151,"CZK 20,990",50.09762888888,14.34767472222,"Vokovická, Prague - Vokovice",3 bedroom,78 m²,"CZK 3,534",Partially furnished,12,Yes,No,No,No,No,Yes,No,,Good,"CZK 24,524",Personal,Prefab concrete building,D,122,"1,174",57,891,309,286,214,125,278,186,,,,,,,,"CZK 24,524

                                
                                
                
i",,,,
587681,"CZK 13,500",50.079564,14.428764,"Krakovská, Prague - Nové Město",2 bedroom,51 m²,"CZK 5,500",Furnished,5,No,No,No,No,No,Yes,No,01. 09. 2022,Good,"CZK 19,000",Personal,Brick building,E,273,540,175,46,147,201,498,676,330,582,30 to 50 years years,Premium materials and solutions,Gas boiler,Attic,,,,,,,,
715128,"CZK 14,000",50.01729,14.44441,"Zdislavická, Prague - Kamýk",1 bedroom with open-plan kitchen,40 m²,"CZK 3,000",Furnished,6,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,Good,"CZK 14,000",Personal,Prefab concrete building,B,162,652,130,"1,233",570,166,492,442,939,170,,,,,,,,,,,,
715124,"CZK 8,000",50.00103,14.46431,"Na Okruhu, Prague - Písnice",Studio,20 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,Yes,Yes,No,01. 05. 2022,Good,"CZK 15,000",Personal,Prefab concrete building,D,175,"1,211",234,307,264,204,754,,,,,,,,,,,,,,,
715113,"CZK 21,000",50.04804,14.4852,"Hrusická, Prague - Záběhlice",3 bedroom,72 m²,"CZK 2,000",Furnished,3,No,No,No,Yes,No,No,No,01. 06. 2022,Excellent,"CZK 21,000",Personal,Brick building,C,198,334,261,275,219,121,293,"1,053",296,,,,,,,,,,,,,
710381,"CZK 17,600",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,800",Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,22. 03. 2022,New build,"CZK 40,000",Personal,Low-energy building,A,79,953,290,"1,197",615,"1,258","1,259",537,,,,Premium materials and solutions,Central heating,,Yes,17600 m²,,,,,,
452524,"CZK 14,900",50.1057184,14.5300966,"Konzumní, Prague - Hloubětín",1 bedroom with open-plan kitchen,50 m²,CZK 700,Unfurnished,1,Yes,No,No,No,No,No,No,01. 05. 2022,,"CZK 15,000",Personal,Brick building,,203,797,178,778,542,648,739,597,636,435,,,,,,,,,,,,
714225,"CZK 16,104",50.08065,14.431,"Washingtonova, Prague - Nové Město",Studio,24 m²,"CZK 3,200",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 32,208",Personal,Brick building,D,124,331,157,252,102,6,301,804,219,527,,,,,,,,,,,,
714221,"CZK 23,363",50.08065,14.431,"Washingtonova, Prague - Nové Město",1 bedroom with open-plan kitchen,38 m²,"CZK 4,200",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 46,726",Personal,Brick building,D,124,331,157,252,102,6,301,804,219,527,,,,,,,,,,,,
596022,"CZK 30,000",50.071549,14.446247,"Voroněžská, Prague - Vršovice",3 bedroom with open-plan kitchen,110 m²,"CZK 5,000",,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,Good,"CZK 70,000",Personal,Brick building,G,88,582,11,510,62,650,453,440,253,242,,,,,,,,,,,,
596903,"CZK 14,000",50.029986,14.369024,"Voskovcova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 10. 2021,Excellent,"CZK 17,000",Personal,Prefab concrete building,C,111,862,87,859,36,851,205,258,498,193,,Standard materials and solutions,District heating,Middle floor,,,Overall,,,,,
657522,"CZK 15,500",50.06862,14.40104,"Ostrovského, Prague - Smíchov",1 bedroom with open-plan kitchen,61 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 18,500",Personal,Brick building,D,27,143,131,268,19,44,346,591,852,149,,,,,,,,,,,,
714416,"CZK 23,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",1 bedroom,27 m²,"CZK 4,500",Furnished,3,No,Yes,No,No,No,No,No,18. 04. 2022,Excellent,"CZK 23,000",Personal,Brick building,G,170,423,142,168,13,109,427,891,261,225,,,,,,,,,,,,
710458,"CZK 25,000",50.08156,14.64289,"Nesměřická, Prague - Újezd nad Lesy",Other,30 m²,,Partially furnished,1,No,No,No,No,No,No,No,18. 04. 2022,Excellent,CZK 500,Personal,Brick building,G,359,851,433,768,887,703,310,,,,,Standard materials and solutions,,,,10 m²,,,,,,
526339,"CZK 9,100",50.063656,14.4444206,"Mečislavova, Prague - Nusle",1 bedroom,38 m²,CZK 800,Partially furnished,4,No,No,No,No,No,No,No,24. 06. 2022,,"CZK 25,000",Personal,Brick building,,286,508,121,251,211,258,490,787,669,627,1 to 10 years years,,Other,Middle floor,,,Interior,,,,,
451823,"CZK 13,800",50.0740589,14.4437095,"Šumavská, Prague - Vinohrady",1 bedroom,58 m²,"CZK 1,700",Furnished,3,No,No,No,No,No,No,No,15. 05. 2022,Excellent,"CZK 14,000",Personal,Brick building,D,163,129,116,617,96,399,289,279,497,251,,,Gas boiler,Middle floor,,,Overall,,,,,
140217,"CZK 10,000",50.095907,14.3655905,"Na Rozdílu, Prague - Vokovice",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Unfurnished,-1,No,No,No,No,Yes,No,No,01. 05. 2022,,"CZK 10,000",Personal,Brick building,D,454,449,482,458,133,151,726,679,869,109,over 50 years years,,Other,Ground floor,,,Interior,,,,,
714165,"CZK 14,000",50.10196,14.45036,"Tusarova, Prague - Holešovice",1 bedroom,36 m²,"CZK 1,000",Partially furnished,7,No,Yes,No,Yes,No,Yes,No,01. 06. 2022,Good,"CZK 14,000",Personal,Brick building,,70,358,92,146,47,75,219,182,368,154,,Standard materials and solutions,Central heating,Top floor,,,,,,,,
714384,"CZK 17,800",50.13026,14.42985,"Gdaňská, Prague - Bohnice",2 bedroom,57 m²,"CZK 3,000",Partially furnished,8,No,No,No,Yes,No,No,No,16. 04. 2022,Excellent,"CZK 36,000",Personal,Prefab concrete building,C,119,407,276,"1,226",403,552,518,285,559,117,1 to 10 years years,Standard materials and solutions,District heating,Top floor,,,Overall,,,,,
456763,"CZK 19,000",50.0786,14.4237301,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,42 m²,"CZK 6,000",Unfurnished,2,No,No,No,No,No,No,No,01. 02. 2022,,"CZK 40,000",Personal,Brick building,,181,650,164,189,30,299,194,515,511,452,,,,,,,,,,,,
27966,"CZK 18,000",50.0757964,14.4035156,"Štefánikova, Prague - Smíchov",1 bedroom,30 m²,"CZK 2,000",Unfurnished,3,No,Yes,No,No,No,No,No,01. 06. 2022,,"CZK 20,000",Personal,Brick building,G,28,239,70,78,57,33,265,"1,013",833,438,,,Other,Middle floor,,,,,,,,
714142,"CZK 16,500",50.04296,14.54984,"Padovská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,54 m²,"CZK 3,750",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 07. 2022,Excellent,"CZK 33,000",Personal,Brick building,B,395,616,474,921,847,839,531,610,652,294,,,,,,,,,,,,
451726,"CZK 20,000",50.0834475,14.3447623,"Na Klášterním, Prague - Břevnov",3 bedroom,71 m²,"CZK 5,000",Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 25,000",Personal,Prefab concrete building,,234,860,251,622,344,640,339,147,523,262,,Premium materials and solutions,District heating,Raised ground floor,,,Overall,,,,,
491989,"CZK 19,500",50.0852863,14.4414487,"Seifertova, Prague - Žižkov",2 bedroom,60 m²,"CZK 3,800",Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 30,000",Personal,Brick building,,218,542,89,201,47,541,464,291,642,468,,Standard materials and solutions,Other,Middle floor,,,Overall,,,,,
603998,"CZK 18,000",50.02628,14.530734,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,53 m²,"CZK 4,500",,3,Yes,Yes,No,No,No,Yes,Yes,01. 05. 2022,New build,"CZK 30,000",Personal,Brick building,A,97,973,382,630,464,704,311,473,764,410,,,,,,,,,,,,
714473,"CZK 12,500",50.1271,14.37922,"Sídlištní, Prague - Lysolaje",Studio,37 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 25,000",Personal,Low-energy building,G,,,,,,,,,,,,,,,,,,,,,,
714472,"CZK 15,000",50.01325,14.42609,"Daškova, Prague - Modřany",1 bedroom,41 m²,"CZK 3,000",Partially furnished,7,No,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,C,,,,,,,,,,,1 to 10 years years,Standard materials and solutions,District heating,Top floor,,,Exterior,,,,,
714471,"CZK 38,900",50.09292,14.45004,"Křižíkova, Prague - Karlín",Studio,49 m²,,Furnished,2,Yes,No,No,No,No,Yes,No,02. 05. 2022,Excellent,"CZK 38,900",Personal,Brick building,C,,,,,,,,,,,,,,,,,,,,,,
714470,"CZK 28,900",50.07035,14.45073,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,43 m²,"CZK 2,900",Furnished,4,No,No,No,No,No,Yes,No,22. 04. 2022,Excellent,"CZK 28,900",Personal,Brick building,E,,,,,,,,,,,,,Gas boiler,,,,,,,,,
714459,"CZK 13,000",50.07165,14.45777,"Bulharská, Prague - Vršovice",Studio,30 m²,"CZK 2,228",Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,,,,,,,,,,,
706429,"CZK 27,500",50.0513,14.34845,"Petržílkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,95 m²,"CZK 4,500",Furnished,6,No,Yes,Yes,No,Yes,Yes,No,20. 04. 2022,New build,"CZK 25,000",Personal,Brick building,B,108,558,166,167,101,42,315,286,"1,366",165,1 to 10 years years,Premium materials and solutions,District heating,Top floor,Yes,,,,,,,
713960,"CZK 21,000",50.0519,14.43436,"Pujmanové, Prague - Nusle",1 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,337,842,397,240,391,122,102,158,420,208,,,,,,,,,,,,
706672,"CZK 14,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 3,149",,6,Yes,No,Yes,No,No,No,No,,Excellent,"CZK 18,139",Personal,Brick building,C,231,905,57,356,196,707,438,604,840,175,,,,,,,,"CZK 18,139

                                
                                
                
i",,,,
706082,"CZK 18,900",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Unfurnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,Excellent,"CZK 38,000",Personal,Brick building,A,367,340,71,443,29,561,401,395,712,217,1 to 10 years years,,Central heating,,,,Overall,,,,,
714387,"CZK 10,000",50.1521164,14.5330516,"Zámišova, Prague - Čakovice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,Good,"CZK 12,000",Personal,Brick building,G,184,"1,008",275,421,217,"1,095","1,261",853,,,,Standard materials and solutions,District heating,Ground floor,,,,,,,,
714374,"CZK 23,000",50.04247,14.34236,"U Albrechtova vrchu, Prague - Stodůlky",2 bedroom with open-plan kitchen,120 m²,"CZK 4,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 06. 2022,Excellent,"CZK 30,000",Personal,Brick building,G,389,847,682,"1,034",145,707,940,645,779,535,,,,,,,,,,,,
714370,"CZK 22,843",50.10098,14.42605,"Veletržní, Prague - Bubeneč",2 bedroom,86 m²,"CZK 1,890",Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 24,733",Personal,Brick building,G,239,292,136,205,89,33,319,132,480,,,,,,,,,,,,,
543611,"CZK 23,000",50.100966,14.430497,"Františka Křížka, Prague - Holešovice",2 bedroom,65 m²,"CZK 5,000",Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 23,000",Personal,Brick building,D,204,466,140,276,72,172,293,179,556,,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,,,Overall,,,,,
713110,"CZK 23,000",50.1056794,14.4916437,"Kovářská, Prague - Libeň",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Furnished,7,No,No,Yes,No,No,Yes,No,15. 05. 2022,New build,,Personal,Brick building,G,59,268,110,330,11,423,6,380,151,122,,,,,,,,,,,,
240794,"CZK 15,000",50.1363086059,14.3804926233,"Suchdolské náměstí, Prague - Suchdol",Studio,45 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 03. 2022,Excellent,"CZK 30,000",Personal,Brick building,,129,59,413,154,169,20,560,497,952,785,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
572023,"CZK 18,000",50.0853905,14.3438632,"Nad Alejí, Prague - Břevnov",2 bedroom,54 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,,215,648,278,410,132,428,77,197,638,226,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Overall,,,,,
714349,"CZK 35,000",50.09099,14.42074,"Bílkova, Prague - Staré Město",3 bedroom,125 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,25. 05. 2022,Excellent,"CZK 60,000",Personal,Brick building,G,166,512,178,306,63,299,202,445,233,420,,,,,,,,,,,,
290196,"CZK 12,000",50.0863558,14.4597572,"Jeseniova, Prague - Žižkov",Studio,38 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,,,,Personal,Brick building,,148,378,49,568,362,350,283,319,451,176,,,,,,,,,,,,
714347,"CZK 8,000",50.0864,14.44595,"Orebitská, Prague - Žižkov",Small studio,16 m²,"CZK 1,500",Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,Good,"CZK 10,000",Personal,Brick building,G,88,602,361,557,79,570,337,377,418,571,,,,,,,,,,,,
561107,"CZK 26,500",50.067138793,14.399408500327,"U Santošky, Prague - Smíchov",2 bedroom with open-plan kitchen,82 m²,"CZK 3,440",Furnished,2,No,No,No,No,No,Yes,No,23. 05. 2022,Excellent,"CZK 29,940",Personal,Brick building,,51,182,26,521,128,268,140,356,618,125,,,District heating,Middle floor,,,Overall,,,,,
713728,"CZK 35,000",50.07792,14.42263,"Příčná, Prague - Nové Město",4 bedroom,89 m²,"CZK 8,000",Unfurnished,2,No,No,No,No,No,Yes,No,11. 04. 2022,Excellent,"CZK 35,000",Personal,Brick building,G,216,537,130,225,29,230,302,479,475,416,,,,,,,,,,,,
714315,"CZK 10,500",50.08104,14.49664,"Počernická, Prague - Malešice",Small studio,25 m²,"CZK 1,500",Furnished,11,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 12,000",Personal,Prefab concrete building,G,110,386,194,339,263,412,286,522,906,148,,,,,,,,,,,,
714314,"CZK 29,000",50.07562,14.36124,"Na Císařce, Prague - Smíchov",2 bedroom with open-plan kitchen,90 m²,"CZK 4,000",Partially furnished,,Yes,No,No,No,Yes,Yes,Yes,15. 04. 2022,New build,"CZK 58,000",Personal,Brick building,C,479,"1,125",844,"1,087",717,373,87,,,,,,Central heating,Middle floor,,,,,,,,
714313,"CZK 39,000",50.09127,14.44921,"Kollárova, Prague - Karlín",1 bedroom with open-plan kitchen,54 m²,"CZK 5,000",Partially furnished,2,No,Yes,Yes,No,Yes,No,No,17. 04. 2022,New build,"CZK 10,000",Personal,Brick building,C,272,210,23,387,96,411,132,"1,232",486,170,,,,,,,,,,,,
462973,"CZK 21,000",50.12788964285,14.459168762427,"Bořanovická, Prague - Kobylisy",1 bedroom with open-plan kitchen,62 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,No,No,No,01. 06. 2022,,"CZK 21,000",Personal,Brick building,B,196,998,36,766,86,285,604,317,674,380,1 to 10 years years,Standard materials and solutions,,,,,,,,,,
714307,"CZK 18,000",50.10058,14.39145,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,72 m²,"CZK 2,500",Partially furnished,4,No,No,No,No,No,Yes,No,19. 04. 2022,Good,"CZK 18,000",Personal,Brick building,D,79,532,108,145,170,433,795,331,506,262,,,,,,,,,,,,
713679,"CZK 24,000",50.04415,14.45549,"Sedlčanská, Prague - Michle",2 bedroom,60 m²,"CZK 1,600",Furnished,3,Yes,No,No,No,No,Yes,No,19. 04. 2022,Excellent,"CZK 48,000",Personal,Brick building,F,265,711,439,470,107,327,289,536,622,222,over 50 years years,Standard materials and solutions,Central heating,Middle floor,,,Interior,,,,,
711506,"CZK 16,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom,56 m²,"CZK 8,000",Partially furnished,10,No,No,No,Yes,No,Yes,No,15. 04. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,299,934,97,923,125,"1,013",314,360,338,165,,,,,,,,,,,,
713651,"CZK 14,590",50.13057,14.41146,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,68 m²,"CZK 5,500",Partially furnished,2,No,No,No,Yes,No,No,No,09. 04. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,C,397,790,342,720,85,786,589,418,343,,,,District heating,Middle floor,,,,,,,,
714275,"CZK 16,500",50.08336,14.36169,"Bělohorská, Prague - Břevnov",2 bedroom,55 m²,"CZK 3,997",Partially furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,Good,"CZK 16,500",Personal,Brick building,B,103,285,132,108,160,175,345,829,246,419,,,,,,,,,,,,
403568,"CZK 18,000",50.1055949,14.4562403,"Jankovcova, Prague - Holešovice",Studio,46 m²,"CZK 3,700",Furnished,5,No,No,No,No,No,Yes,Yes,01. 07. 2022,New build,"CZK 25,000",Personal,Brick building,A,112,878,245,551,47,485,672,982,361,307,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Yes,,,,,,,
714268,"CZK 14,490",50.03919638888,14.33609361111,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,44 m²,"CZK 2,684",Unfurnished,4,No,No,Yes,No,No,Yes,No,,Excellent,"CZK 17,174",Personal,Prefab concrete building,G,82,574,225,545,234,233,237,599,225,112,,,,,,,,"CZK 17,174

                                
                                
                
i",,,,
462910,"CZK 14,900",50.1027301,14.5485237,"Slévačská, Prague - Hloubětín",1 bedroom,55 m²,"CZK 4,000",Furnished,8,No,No,Yes,Yes,Yes,Yes,No,08. 03. 2021,,,Personal,Prefab concrete building,B,89,976,186,994,652,941,333,853,666,209,,,District heating,,,,Overall,,,,,
587207,"CZK 15,000",50.126437,14.505518,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,49 m²,"CZK 3,200",Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 18,200",Personal,Brick building,G,339,959,153,988,362,"1,079",146,634,"1,406",195,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
714182,"CZK 16,999",50.13583,14.43442,"K Ládví, Prague - Čimice",3 bedroom,70 m²,"CZK 4,000",Partially furnished,5,Yes,Yes,No,Yes,Yes,Yes,No,20. 06. 2022,Excellent,CZK 1,Personal,Prefab concrete building,C,167,913,204,695,925,512,529,812,243,,,,District heating,,,,,,,,,
714233,"CZK 11,000",50.07258,14.42761,"Ke Karlovu, Prague - Nové Město",Small studio,24 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,18. 04. 2022,Excellent,"CZK 11,000",Personal,Brick building,F,32,712,303,460,10,37,337,383,602,637,,,,,,,,,,,,
649333,"CZK 13,000",50.108253,14.47255,"Zenklova, Prague - Libeň",Studio,48 m²,"CZK 1,500",Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,15. 05. 2022,New build,"CZK 13,000",Personal,Brick building,B,22,857,45,342,289,112,85,751,88,284,,,,,Yes,,,,,,,
714217,"CZK 79,000",50.09653,14.34031,"Ke Dvoru, Prague - Vokovice",2 bedroom with open-plan kitchen,164 m²,"CZK 13,000",Furnished,4,No,Yes,Yes,No,Yes,Yes,No,18. 04. 2022,New build,"CZK 158,000",Personal,Other,B,394,719,228,720,786,603,890,166,618,,,,,,,,,,,,,
713594,"CZK 14,000",50.0293758,14.5967803,"Oty Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,51 m²,"CZK 2,500",Partially furnished,4,No,No,No,Yes,No,Yes,Yes,01. 08. 2022,New build,"CZK 30,000",Personal,Brick building,C,178,317,291,426,238,290,736,817,943,127,,,,,,,,,,,,
482006,"CZK 14,000",50.1313942,14.4656912,"Bojasova, Prague - Kobylisy",2 bedroom,63 m²,"CZK 3,178",Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 05. 2022,Good,"CZK 22,000",Personal,Prefab concrete building,D,297,599,202,524,550,499,308,157,"1,307",294,,Standard materials and solutions,District heating,Middle floor,,,,,,,,
30826,"CZK 15,000",50.0562157532,14.5220911503,"Pražská, Prague - Hostivař",2 bedroom,63 m²,"CZK 6,000",Furnished,3,Yes,No,Yes,No,No,Yes,No,14. 04. 2022,Excellent,"CZK 21,000",Personal,Prefab concrete building,G,198,690,414,653,675,694,"1,120",923,679,93,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,,Overall,,,,,
14734,"CZK 24,000",50.0750479,14.3287835,"Na Břevnovské pláni, Prague - Břevnov",3 bedroom,96 m²,"CZK 5,000",Partially furnished,2,No,No,No,No,Yes,No,No,01. 05. 2022,Excellent,"CZK 48,000",Personal,Brick building,C,250,425,625,893,726,990,514,,,,1 to 10 years years,Standard materials and solutions,Gas boiler,Top floor,,,Overall,,,,,
714156,"CZK 11,990",50.02520305555,14.44032111111,"Nad lesním divadlem, Prague - Braník",Studio,28 m²,"CZK 1,396",Furnished,9,No,No,No,No,No,Yes,No,,Excellent,"CZK 13,386",Personal,Prefab concrete building,G,242,574,93,545,621,600,593,81,"1,122",86,,,,,,,,"CZK 13,386

                                
                                
                
i",,,,
714152,"CZK 16,490",50.02615527777,14.43546416666,"Nad lesním divadlem, Prague - Braník",2 bedroom with open-plan kitchen,59 m²,"CZK 2,722",Unfurnished,4,Yes,No,No,No,No,Yes,No,,Good,"CZK 19,212",Personal,Prefab concrete building,G,231,273,232,244,321,300,633,477,905,478,,,,,,,,"CZK 19,212

                                
                                
                
i",,,,
