Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Administrative fee,Floor space,Fully furnished,Condition,Ownership,EPC,Balcony,Parking,New-build,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Terrace,Designe,Reconstruction,Cellar,Domácí mazlíčci vítáni,Age,Heating,Enclosed balcony,Garage,Plot type
"CZK 10,000","CZK 4,000",CZK 2,485483,Studio,1/1/2021,1,Brick,,24 m²,Partly,,Personal,,,,,,238.79,1182.2,322.05,1037.62,0.13,694.74,895.99,537.45,1022.62,376.81,"Mašínova, Prague - Kobylisy",50.130805,14.45657,,,,,,,,,,
"CZK 15,000",CZK 0,"CZK 15,000",619337,Studio,10/1/2022,10,Prefab concrete,,30 m²,Fully furnished,Very good,Personal,A,,,,1.0,474.8,735.23,455.41,409.77,278.71,696.77,513.44,390.75,684.01,221.88,"Freyova, Prague - Vysočany",50.105327,14.50215,,Standard,,,,Up to 10 years,Central,,,
"CZK 24,000","CZK 5,000","CZK 29,000",389695,3+1,10/1/2022,4,Prefab concrete,,103 m²,Partly,,Personal,C,1.0,,,1.0,213.95,640.16,267.15,268.06,207.81,187.11,185.54,362.22,1395.5,129.39,"Nušlova, Prague - Stodůlky",50.0529616,14.3490188,,,,,,,Central,1.0,,
"CZK 28,800","CZK 5,800","CZK 45,000",566375,2 bedroom,9/1/2022,1,Brick,,65 m²,Fully furnished,,Personal,G,1.0,,,1.0,124.79,451.96,157.36,293.51,128.12,183.56,213.19,293.47,135.81,471.93,"Mánesova, Prague - Vinohrady",50.0779063,14.4417343,,,,,,,Gas boiler,,,
"CZK 20,000","CZK 7,000","CZK 45,000",730773,2 bedroom,9/1/2022,2,Brick,,55 m²,Partly,Very good,Personal,G,1.0,,,,142.89,368.6,396.96,381.66,287.22,1332.25,334.52,695.43,956.12,622.84,Prague - Záběhlice,50.04715,14.48291,,,Exterior,,1.0,30 - 50 years,Central,,,
"CZK 18,000","CZK 5,000","CZK 22,000",425185,2+kk,8/28/2022,1,Brick,,56 m²,Fully furnished,,Personal,C,,,,,85.3,212.78,59.97,163.18,127.61,304.28,276.4,561.91,304.53,301.03,"Za Poštou, Prague - Strašnice",50.0761964,14.4905813,,Luxurious,,1.0,,Up to 10 years,Other,,,
"CZK 9,200","CZK 1,050","CZK 10,000",731390,,8/27/2022,,,,23 m²,,,,,,,,,115.09,1032.67,80.25,311.2,75.8,134.11,370.43,418.92,410.08,300.64,Prague - Žižkov,50.09084,14.47161,,,,,,,,,,
"CZK 29,900","CZK 4,000","CZK 29,900",731449,2+kk,8/28/2022,3,Brick,,58 m²,Unfurnished,New-build,,B,,1.0,1.0,1.0,140.56,577.97,113.5,130.14,152.77,131.11,432.29,632.55,509.18,241.35,Prague - Libeň,50.1046,14.47194,1.0,,,1.0,,,,,,
"CZK 13,900","CZK 3,000","CZK 15,000",86915,2+kk,9/2/2022,3,Brick,,48 m²,Fully furnished,Very good,,,,,,1.0,212.9,699.7,163.89,65.56,30.73,313.69,616.42,611.95,557.41,214.92,"Hájkova, Prague - Žižkov",50.0892301,14.4649476,,,,1.0,,,,,,
"CZK 24,800","CZK 5,000","CZK 30,000",730883,2+kk,10/3/2022,5,Brick,,57 m²,Fully furnished,Very good,Personal,G,,,,1.0,137.12,489.32,75.46,171.04,0.13,363.78,516.89,322.14,307.6,687.91,Prague - Smíchov,50.07184,14.40625,,,,1.0,1.0,,,,,
"CZK 17,500","CZK 4,200","CZK 36,000",731440,1 bedroom,8/27/2022,1,Brick,,34 m²,Partly,Good,Personal,D,,,,,309.93,1324.95,228.84,710.35,257.19,425.17,569.56,583.75,698.96,307.13,Prague - Bubeneč,50.11009,14.39572,,,,1.0,1.0,,,,,
"CZK 20,900","CZK 2,800","CZK 20,900",731435,Studio,8/27/2022,2,Brick,,36 m²,Unfurnished,New-build,,B,,1.0,1.0,1.0,140.56,577.97,113.5,130.14,152.77,131.11,432.29,632.55,509.18,241.35,Prague - Libeň,50.1046,14.47194,1.0,,,1.0,,,,,,
"CZK 16,000","CZK 1,744","CZK 16,000",628460,Studio,9/1/2022,1,Brick,,43 m²,Unfurnished,Good,Personal,G,,,,1.0,327.31,584.04,205.09,356.41,172.42,367.7,158.25,176.48,373.62,150.08,"Kamenická, Prague - Holešovice",50.0976,14.427997,,,,,,,Distance,,,
"CZK 8,000","CZK 4,000","CZK 12,000",731432,1 bedroom,8/27/2022,3,Brick,,25 m²,Fully furnished,Good,,C,1.0,,,,225.84,998.78,156.94,498.46,315.81,461.06,478.73,438.76,758.62,198.52,Prague - Prosek,50.11597,14.49889,,,,,,,,,,
"CZK 12,000","CZK 4,000","CZK 12,000",731430,2+kk,8/27/2022,11,Prefab concrete,,43 m²,Fully furnished,Good,,G,,1.0,,1.0,489.24,1034.37,631.38,1131.4,174.27,1012.6,255.64,332.1,843.47,121.89,Prague - Horní Měcholupy,50.04789,14.5613,,,,,,,,,,
"CZK 18,500","CZK 1,500","CZK 20,000",501933,2+kk,8/28/2022,3,Brick,,52 m²,Fully furnished,,Cooperative,G,,,,1.0,147.19,236.94,131.18,98.74,64.88,145.53,351.54,660.68,472.17,473.71,"Jirečkova, Prague - Holešovice",50.0992787,14.4239293,,,,,,,,,,
"CZK 40,000","CZK 5,500","CZK 91,000",730824,3+1,8/22/2022,4,Brick,,170 m²,Partly,Very good,,G,1.0,1.0,,,330.89,661.36,322.57,513.77,359.29,650.66,459.34,819.46,239.7,329.09,Prague - Podolí,50.05526,14.42152,1.0,,,1.0,,,,,,
"CZK 19,000","CZK 2,000","CZK 38,000",605812,Studio,9/7/2022,5,Brick,,42 m²,Partly,Very good,Personal,,,,,1.0,165.64,741.92,52.41,96.6,104.88,171.12,251.74,483.54,150.69,593.26,"Veverkova, Prague - Holešovice",50.100125,14.431629,1.0,,,,,,Central,,,
"CZK 28,500","CZK 3,000","CZK 31,500",716384,3+kk,8/15/2022,7,Brick,,77 m²,Partly,Very good,Personal,G,1.0,1.0,,1.0,333.31,299.19,45.56,214.52,54.5,38.78,271.42,790.21,190.1,583.95,"Opletalova, Prague - Nové Město",50.08123,14.42982,,Luxurious,Interior,,,Up to 10 years,Distance,1.0,,
"CZK 11,000",CZK 730,"CZK 12,000",43967,1 bedroom,8/30/2022,1,Brick,,29 m²,Fully furnished,Good,Personal,G,1.0,,,,147.75,856.85,252.64,493.2,99.8,557.31,391.63,366.22,734.94,339.63,"U Družstev, Prague - Nusle",50.0540439,14.441087,,,,,,,,,,
"CZK 16,500","CZK 3,000","CZK 15,000",641182,Studio,9/6/2022,3,Brick,,25 m²,Fully furnished,Good,Personal,B,,,,,356.6,734.94,453.36,352.96,373.61,572.79,1041.05,326.27,1013.88,65.21,"Buštěhradská, Prague - Střešovice",50.096835,14.389714,,Standard,Bathroom unit,,,,Central,,,
"CZK 12,000",CZK 0,"CZK 12,000",731407,Studio,9/1/2022,1,Brick,,26 m²,Partly,New-build,,G,,,,,162.27,207.98,82.45,179.03,67.54,172.94,262.52,414.76,310.06,369.39,Prague - Vršovice,50.06795,14.45627,,,,,,,,,,
"CZK 22,000","CZK 4,500","CZK 50,000",728893,Studio,9/12/2022,5,Low-energy,,39 m²,Partly,New-build,,B,,1.0,1.0,1.0,292.74,597.07,273.19,266.0,167.75,409.2,830.45,1028.64,565.09,367.73,Prague - Karlín,50.09629,14.45175,1.0,,,1.0,,,,1.0,1.0,
"CZK 16,000",CZK 0,"CZK 16,000",583578,,8/30/2022,1,Brick,,15 m²,Fully furnished,Good,Cooperative,C,,,,1.0,205.33,658.07,330.79,666.41,147.84,610.89,238.11,457.49,14.87,566.93,"Krouzova, Prague - Modřany",50.012335913975,14.418793902307,,Standard,Complete,1.0,,10 to 30 years,Gas boiler,1.0,,
"CZK 18,000","CZK 3,800","CZK 36,000",392925,2+kk,9/1/2022,5,Brick,,50 m²,Partly,New-build,Personal,B,1.0,1.0,,1.0,487.64,1059.79,268.72,1038.86,696.6,637.22,559.36,510.6,1320.66,97.89,Prague - Střížkov,50.1308869,14.4954099,,Luxurious,,,,Up to 10 years,Distance,,,
"CZK 18,500","CZK 4,600","CZK 37,000",462793,Studio,10/1/2022,4,Brick,,58 m²,Fully furnished,,Personal,,,,,1.0,243.2,1045.68,420.92,402.29,343.22,869.46,807.11,190.63,1167.33,436.4,"Velvarská, Prague - Dejvice",50.0992603,14.3830536,,,Complete,,,,Central,,,
"CZK 19,000","CZK 3,000","CZK 44,000",686568,Studio,9/15/2022,2,Brick,,26 m²,Fully furnished,New-build,Personal,E,,,,1.0,98.4,430.77,193.81,210.42,67.47,366.05,461.93,467.64,787.48,452.05,"Gorazdova, Prague - Nové Město",50.07386,14.41527,,,Complete,,,Up to 10 years,,,,
"CZK 23,000","CZK 4,000","CZK 27,000",730804,3+1,10/1/2022,2,Brick,,77 m²,Partly,Very good,,G,,1.0,,,473.84,1388.43,450.65,1215.14,466.26,729.37,635.55,575.59,435.22,232.77,Prague - Vokovice,50.10084,14.34982,,,,1.0,1.0,,,,,
"CZK 9,000","CZK 3,000","CZK 12,000",598923,Studio,8/29/2022,1,Brick,,25 m²,Fully furnished,Good,Personal,,,,,,124.29,570.79,643.97,3423.31,686.52,3258.25,779.99,2708.89,893.71,595.03,"K Lochkovu, Prague - Slivenec",50.014854,14.356438,,Standard,,,,Over 50 years,Central,,,
"CZK 4,900","CZK 1,000",CZK 0,686626,2 bedroom,9/1/2022,4,Brick,,50 m²,Fully furnished,Very good,Personal,G,,,,,180.5,668.29,52.54,601.09,271.63,449.0,151.53,1025.29,424.12,87.77,"Ortenovo náměstí, Prague - Holešovice",50.10915,14.44742,,,,,,,Central,,,
"CZK 60,000","CZK 6,000","CZK 120,000",731171,4+kk,8/25/2022,5,Brick,,130 m²,Partly,Very good,,G,1.0,,,,264.54,188.83,342.77,281.35,223.32,522.66,177.43,189.95,990.47,464.35,Prague - Malá Strana,50.08904,14.40703,1.0,,Complete,1.0,,,,,,
"CZK 31,000","CZK 8,000","CZK 50,000",472794,4+kk,10/1/2022,2,Brick,,105 m²,Partly,Very good,Personal,,1.0,,,,144.2,197.38,28.0,235.07,11.48,250.9,340.48,492.72,328.98,306.07,Prague - Vršovice,50.0674451,14.4566149,,,Complete,,,,,,,
"CZK 16,000","CZK 3,000","CZK 32,000",731388,2+kk,9/1/2022,3,Brick,,58 m²,Partly,Very good,,C,1.0,,,1.0,239.32,721.27,303.79,535.82,218.67,196.36,205.9,255.22,502.0,327.73,Prague - Břevnov,50.08527,14.37305,,,,,,,Central,,,
"CZK 17,400","CZK 2,500","CZK 17,400",531248,2+kk,8/29/2022,3,Brick,,40 m²,Fully furnished,Very good,Personal,A,,,,,232.35,639.23,694.32,275.43,313.44,544.84,723.66,511.93,1205.5,201.79,"Vostrovská, Prague - Dejvice",50.1001838,14.3671741,,Standard,Complete,,,,Central,,,
"CZK 44,000","CZK 5,000","CZK 50,000",616335,4+1,8/30/2022,2,Brick,,150 m²,Partly,Very good,Personal,A,1.0,,,,187.19,1435.35,170.17,1071.56,167.78,148.85,445.52,578.95,458.41,194.93,Prague - Dejvice,50.104941,14.371193,1.0,Luxurious,Complete,,,,Central,,,
"CZK 20,000","CZK 5,000","CZK 40,000",731383,3+kk,8/29/2022,4,Prefab concrete,,68 m²,Partly,Very good,,G,,,,1.0,188.87,571.91,441.15,1615.09,114.43,1040.11,728.55,1013.12,597.88,292.79,Prague - Krč,50.02256,14.45293,,Standard,,,,,Central,1.0,,
"CZK 15,000","CZK 3,000","CZK 30,000",147926,2+kk,11/1/2022,3,Brick,,45 m²,Partly,Very good,Personal,B,1.0,,,,140.36,1538.25,310.84,1816.92,368.3,357.37,945.26,368.13,1082.06,17.82,"Bratislavská, Prague - Hostivař",50.0437706,14.5156536,,Standard,,,,,Central,,,
"CZK 38,000","CZK 6,140","CZK 60,000",714349,3+1,9/1/2022,4,Brick,,125 m²,Partly,Very good,Personal,G,,,,1.0,169.6,512.43,178.1,306.01,36.59,299.49,192.69,443.73,233.23,420.28,"Bílkova, Prague - Staré Město",50.09099,14.42074,,,Interior,1.0,,,,,,
"CZK 17,500","CZK 4,000","CZK 30,000",616020,1 bedroom,9/4/2022,2,Brick,,65 m²,Partly,Very good,Personal,E,,,,,247.1,630.68,127.65,253.18,101.33,211.07,303.13,194.24,531.44,302.09,"Sudoměřská, Prague - Žižkov",50.080729,14.4582,,,,1.0,,,Other,1.0,,
"CZK 27,500","CZK 7,200","CZK 55,000",584777,3+1,9/1/2022,6,Brick,,110 m²,Fully furnished,Very good,Personal,G,,,,1.0,286.67,574.75,38.34,342.06,12.03,299.95,392.01,283.12,620.33,292.11,"Sudoměřská, Prague - Žižkov",50.079945,14.458475,1.0,Standard,Complete,,,,,,,
"CZK 18,000","CZK 3,500","CZK 35,000",731347,2+kk,9/1/2022,2,Brick,,55 m²,Fully furnished,New-build,,C,1.0,,1.0,1.0,299.06,447.73,942.69,1026.69,418.21,563.91,853.15,911.69,315.13,230.56,Prague - Letňany,50.13989,14.51874,,,,1.0,,,,,,
"CZK 21,500","CZK 3,058","CZK 32,250",386583,2+kk,9/5/2022,6,Prefab concrete,,66 m²,Partly,New-build,Personal,,1.0,,1.0,1.0,200.44,899.67,116.64,347.09,27.75,327.12,327.09,562.48,353.21,44.52,"Kurta Konráda, Prague - Libeň",50.1050691,14.4879729,,Standard,,1.0,,Up to 10 years,Central,,1.0,
"CZK 33,000","CZK 10,000","CZK 33,000",729540,3+kk,9/1/2022,5,Other,,136 m²,Fully furnished,Very good,,G,,,,1.0,414.08,771.69,477.5,878.68,3.32,463.98,336.19,409.67,481.2,613.02,"Na Výsledku II, Prague - Nusle",50.05555665,14.44677365,1.0,,,1.0,,,,,,
"CZK 23,000","CZK 5,730","CZK 23,000",731351,3+1,8/26/2022,2,Brick,,73 m²,Fully furnished,Very good,,G,,,,,195.03,167.22,83.77,41.96,99.88,440.81,270.05,289.72,1038.17,276.75,Prague - Vinohrady,50.07799,14.45415,,,,,1.0,,,,,
"CZK 21,000","CZK 4,000","CZK 42,000",731348,2+kk,1/3/2023,11,Brick,,61 m²,Unfurnished,New-build,Personal,B,1.0,1.0,1.0,1.0,242.34,1352.77,303.49,1027.31,364.56,863.04,303.66,1008.3,1292.55,839.42,Prague - Vysočany,50.10109,14.5057,,Standard,,1.0,,Up to 10 years,Distance,,1.0,
"CZK 12,500","CZK 1,000","CZK 13,500",598559,Studio,9/15/2022,3,Brick,,25 m²,Partly,New-build,Personal,B,1.0,1.0,,,91.39,310.67,92.06,91.12,15.07,54.1,374.99,679.58,586.87,437.09,"Čestmírova, Prague - Nusle",50.064342,14.442252,,Luxurious,Complete,1.0,,Up to 10 years,,,,
"CZK 19,500","CZK 4,300","CZK 45,000",730680,2+kk,11/1/2022,3,Prefab concrete,,51 m²,Fully furnished,Very good,Personal,D,,,,1.0,77.89,806.6,238.19,510.21,346.43,332.17,116.14,372.1,179.0,189.14,Prague - Letňany,50.13414,14.50913,,,,1.0,,,,1.0,,
"CZK 23,000","CZK 2,256","CZK 50,512",727374,2+kk,10/1/2022,5,Brick,,50 m²,Partly,Very good,Personal,E,,,,1.0,229.92,458.16,132.37,16.18,66.74,348.3,271.86,425.85,412.95,347.61,"Smolenská, Prague - Vršovice",50.0694328,14.45145165,,,Complete,1.0,,,,,,
"CZK 26,000","CZK 3,200","CZK 58,400",727402,2 bedroom,10/1/2022,4,Brick,,70 m²,Partly,Very good,Personal,E,1.0,,,,294.31,695.6,57.95,472.25,12.23,470.59,243.7,242.01,491.49,211.15,"Ruská, Prague - Vršovice",50.07222495,14.45512555,,,Complete,,,,,,,
"CZK 19,485",CZK 949,"CZK 20,500",731337,2+kk,8/15/2022,1,Other,"CZK 2,923",40 m²,,Good,Personal,,,,,,133.2,734.92,342.02,599.67,131.95,302.7,365.01,319.07,608.33,405.73,"Nad Kajetánkou, Prague - Břevnov",50.0861501,14.3723843,,,,,,,,,,
"CZK 14,000","CZK 3,600","CZK 14,000",505470,2+kk,10/1/2022,7,Prefab concrete,,43 m²,Partly,Very good,Personal,D,,,,1.0,97.07,518.62,175.18,614.86,171.34,492.91,345.02,334.45,1585.25,88.37,"Famfulíkova, Prague - Kobylisy",50.1318409,14.4711883,,,Bathroom unit,,,,Distance,,,
"CZK 19,800","CZK 2,000","CZK 24,000",606361,2 bedroom,9/1/2022,1,Brick,,67 m²,Partly,Very good,Personal,B,,,,,131.48,515.69,253.55,394.7,118.91,600.85,270.67,1270.4,155.34,163.32,"Jana Zajíce, Prague - Bubeneč",50.100818,14.417075,,Standard,Complete,,,,Electric boiler,,,
"CZK 12,500","CZK 3,000","CZK 25,000",494175,Studio,10/1/2022,2,Brick,,37 m²,Partly,,Personal,C,1.0,,,,47.67,1568.73,316.33,6476.7,1240.54,1317.99,1068.01,1008.14,1397.71,1080.16,"Rosická, Prague - Vinoř",50.1531832,14.5860847,,,,,,Up to 10 years,Gas boiler,,,
"CZK 19,500","CZK 4,500","CZK 39,000",731322,2 bedroom,9/1/2022,4,Brick,,56 m²,Fully furnished,Very good,,G,1.0,,,1.0,188.1,194.17,38.22,206.86,69.14,61.65,394.66,543.39,153.34,384.84,Prague - Holešovice,50.10488,14.44655,,,,1.0,,,,,,
"CZK 20,000","CZK 4,500","CZK 40,000",461130,3+kk,9/12/2022,1,Brick,,62 m²,Fully furnished,,Personal,C,,1.0,,1.0,245.07,1603.95,923.29,2129.19,697.88,1650.4,1292.07,1787.3,1232.57,710.16,"Farkašova, Prague - Kyje",50.1158365,14.5628399,1.0,,,,,Up to 10 years,,,,
"CZK 14,900","CZK 2,750","CZK 20,000",731312,Studio,9/1/2022,1,Brick,,30 m²,Fully furnished,New-build,,G,,,,1.0,176.41,649.83,330.27,562.13,263.45,522.46,374.06,579.0,711.15,324.72,Prague - Michle,50.05069,14.45507,,,Complete,,,,,,,
"CZK 25,000","CZK 4,900","CZK 25,000",197587,2 bedroom,9/1/2022,3,Brick,,61 m²,Unfurnished,,Personal,,,,,1.0,280.18,564.46,136.33,351.39,55.11,370.66,313.06,353.83,691.04,109.51,"Baranova, Prague - Žižkov",50.0797815,14.4578475,,,,,,,,,,
"CZK 18,000","CZK 3,300","CZK 18,000",731302,2+kk,8/29/2022,3,Brick,,54 m²,Fully furnished,New-build,,G,,1.0,,,31.51,318.45,10.06,91.13,129.35,27.18,280.16,239.27,458.26,223.91,Prague - Holešovice,50.10271,14.45017,,,,,,,,,,
"CZK 22,000","CZK 5,000","CZK 25,000",539856,2+kk,9/15/2021,1,Brick,,55 m²,Fully furnished,,Personal,,,,1.0,1.0,223.43,981.59,819.74,1191.68,381.56,450.67,479.9,1171.22,401.22,333.31,"Radouňova, Prague - Řeporyje",50.0379471,14.3129703,,,Complete,1.0,,,Electric boiler,1.0,1.0,
"CZK 17,000","CZK 4,500","CZK 34,000",731225,2+kk,8/25/2022,2,Brick,,63 m²,Fully furnished,New-build,,B,1.0,,1.0,1.0,153.7,333.61,320.29,4087.24,225.91,3065.42,236.07,387.04,474.19,187.51,Prague - Běchovice,50.08199,14.6153,,,,,,,,,,
"CZK 37,500","CZK 3,000",CZK 0,710123,5+kk,9/1/2022,3,Brick,,130 m²,Unfurnished,Very good,,F,,,,1.0,363.36,234.94,118.19,197.82,177.62,456.08,270.14,407.61,938.65,192.26,"Velehradská, Prague - Vinohrady",50.07888,14.45376,,,,,,,,,,
"CZK 25,000","CZK 2,500","CZK 75,000",731209,3+1,9/1/2022,1,Brick,,119 m²,Unfurnished,Good,,G,,,,1.0,272.1,1369.08,701.74,979.35,495.04,998.56,210.47,580.68,831.59,106.18,Prague - Bubeneč,50.10441,14.40947,,,,,,,,,,
"CZK 26,000","CZK 7,900","CZK 50,000",548506,2+kk,8/21/2022,4,Brick,,54 m²,Fully furnished,,Personal,B,,,,1.0,196.54,708.6,185.89,175.43,33.46,257.8,76.89,276.1,130.26,252.34,"Vyšehradská, Prague - Nové Město",50.0694781,14.418098,,Luxurious,Complete,1.0,,Up to 10 years,,,,
"CZK 13,000","CZK 2,100","CZK 13,000",652345,1 bedroom,9/1/2022,,Brick,,40 m²,Partly,Good,Personal,G,,,,,14.76,532.06,110.16,126.78,31.89,417.58,621.51,459.08,764.16,368.41,"Palackého Náměstí, Prague - Nové Město",50.073482,14.414506,,,,,,,,,,
"CZK 26,000","CZK 5,000","CZK 50,000",661356,3+1,11/1/2022,2,Brick,,85 m²,Partly,Very good,Cooperative,A,1.0,,,,151.93,919.59,152.74,271.19,117.07,205.89,341.82,555.9,1112.85,364.44,"Pod Kynclovkou, Prague - Kobylisy",50.12279,14.45007,,,,1.0,,,Distance,,,
"CZK 22,000","CZK 4,000","CZK 44,000",731269,2+kk,9/15/2022,6,Prefab concrete,,60 m²,Unfurnished,New-build,,G,,,1.0,1.0,147.68,1130.21,207.48,950.91,592.24,852.41,487.07,64.17,842.73,74.21,Prague - Strašnice,50.07235,14.5026,,,,1.0,,,,1.0,1.0,
"CZK 11,500","CZK 2,700","CZK 23,000",731264,Studio,10/1/2022,2,Brick,,30 m²,Partly,Very good,,G,,,,,91.83,807.35,52.77,443.32,82.54,376.43,473.94,213.65,219.21,253.28,Prague - Žižkov,50.09156,14.48126,,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 15,000",726701,Small studio,7/20/2022,2,Brick,,30 m²,Partly,Very good,,G,,,,,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,,,,1.0,,,,,,
"CZK 11,500","CZK 3,500","CZK 15,000",498710,Studio,9/1/2022,5,Brick,,33 m²,Fully furnished,,Personal,,,,,1.0,364.88,651.13,290.15,777.35,153.31,417.5,421.99,617.13,102.69,182.72,"Na Folimance, Prague - Vinohrady",50.066905652166,14.431690307952,,Standard,Complete,1.0,,Up to 10 years,,,,
"CZK 24,990","CZK 3,388","CZK 28,378",731246,3+kk,9/6/2022,2,Brick,"CZK 28,378",74 m²,Fully furnished,New-build,Personal,B,1.0,,1.0,1.0,146.07,1733.58,871.94,1739.22,710.76,1359.51,1622.85,1351.31,1109.11,193.83,"Škvorecká, Prague - Stodůlky",50.06,14.33,,,,1.0,,,,,,
"CZK 13,000","CZK 5,500","CZK 20,000",486379,2+kk,9/12/2022,2,Prefab concrete,,36 m²,Partly,Very good,Personal,,1.0,1.0,,1.0,218.79,264.72,214.37,2051.37,180.86,343.29,800.01,189.83,529.94,287.22,"Horolezecká, Prague - Hostivař",50.0517645,14.5438766,,,Complete,1.0,,,,,,
"CZK 23,990","CZK 4,378","CZK 56,736",731237,2+kk,9/6/2022,4,Brick,"CZK 28,368",49 m²,Fully furnished,Very good,Personal,G,1.0,,,1.0,267.67,187.24,39.3,41.26,78.77,106.88,417.33,590.18,371.06,221.83,"Kyjevská, Prague - Dejvice",50.09886527777,14.39817361111,,,,1.0,,,,,,
"CZK 22,000","CZK 5,000","CZK 25,000",682392,3+1,9/6/2022,4,Brick,,75 m²,Unfurnished,Very good,Personal,G,,,,1.0,185.73,568.17,158.58,350.06,210.16,318.32,415.22,779.92,428.0,386.65,"Svatoslavova, Prague - Nusle",50.0617576,14.4436839,,Standard,Complete,,,Over 50 years,,,,
"CZK 20,000","CZK 8,733","CZK 20,000",730067,Studio,9/12/2022,3,Brick,,56 m²,Fully furnished,Very good,,G,,,,1.0,189.18,160.11,178.24,180.32,20.05,230.44,266.64,745.59,557.09,388.8,Prague - Holešovice,50.09921,14.42274,,,,1.0,,,,,,
"CZK 25,000","CZK 4,000","CZK 40,000",724861,3+kk,9/5/2022,1,Brick,,95 m²,Fully furnished,Very good,Personal,G,,,,,297.57,1299.44,192.92,1089.73,370.38,240.73,178.6,170.88,876.0,232.02,Prague - Strašnice,50.06831,14.50072,,,Complete,,,,Electric boiler,,,
"CZK 28,000","CZK 7,000","CZK 29,000",730596,3+1,8/23/2022,6,Brick,,69 m²,Unfurnished,Very good,,G,1.0,,,1.0,251.15,665.44,128.98,173.17,28.33,148.87,349.95,431.04,163.8,540.76,Prague - Holešovice,50.10039,14.43109,,,,1.0,,,,1.0,,
"CZK 16,000","CZK 2,500","CZK 20,000",151368,Studio,11/1/2022,4,Brick,,35 m²,Fully furnished,Very good,Personal,,,,,1.0,192.81,450.32,123.58,444.23,107.63,445.32,91.37,277.35,599.07,142.91,"Lannova, Prague - Nové Město",50.0927445,14.4319608,,Luxurious,Interior,,,,Central,,,
"CZK 15,200","CZK 2,720","CZK 23,000",670902,2+kk,9/1/2022,11,Prefab concrete,,50 m²,Partly,Very good,Cooperative,G,,1.0,,1.0,90.25,545.43,456.45,475.3,475.33,469.93,537.33,1015.48,1351.64,157.08,"Poznaňská, Prague - Bohnice",50.13047,14.4184,,Standard,Complete,1.0,,30 - 50 years,Central,,1.0,
"CZK 20,000","CZK 5,952","CZK 20,000",726780,3+kk,10/1/2022,4,Prefab concrete,,64 m²,Fully furnished,Good,,C,1.0,,,1.0,345.23,623.49,250.81,666.17,543.85,826.38,191.26,253.62,543.85,183.03,Prague - Malešice,50.08374,14.49535,,,,1.0,,,,,,
"CZK 24,990","CZK 1,106","CZK 26,096",731169,3+kk,9/7/2022,4,Brick,"CZK 26,096",66 m²,Fully furnished,Very good,Personal,C,,,,,67.68,388.99,216.56,347.61,141.01,364.46,365.92,473.05,330.63,380.94,"Na Zlatnici, Prague - Podolí",50.05788555555,14.42395694444,,,,,,,,,,
"CZK 25,500","CZK 5,000","CZK 25,500",673369,3+kk,9/1/2022,2,Brick,,77 m²,Unfurnished,New-build,Personal,B,1.0,1.0,1.0,1.0,0.0,1088.74,986.61,2536.53,657.22,1183.26,1009.64,1934.96,676.02,856.46,"Stochovská, Prague - Ruzyně",50.0841721,14.3121812,,Standard,,1.0,,Up to 10 years,Central,,1.0,
"CZK 21,999","CZK 1,500","CZK 40,000",363249,2+kk,9/1/2022,2,Brick,,54 m²,Partly,,Personal,E,,,,,90.36,29.99,9.53,143.04,111.56,98.54,262.06,593.1,533.99,194.58,"Podolská, Prague - Podolí",50.0587881,14.4209115,,Luxurious,Complete,,,Up to 10 years,Gas boiler,,,
"CZK 28,500","CZK 6,500","CZK 60,000",729473,3+kk,9/1/2022,1,Other,,80 m²,Fully furnished,New-build,,B,1.0,1.0,1.0,1.0,157.65,460.15,319.12,458.96,444.21,464.19,642.41,845.71,714.23,167.02,"Švehlova, Prague - Hostivař",50.05572765,14.5155122,,,,,,,,,1.0,
"CZK 8,000","CZK 1,500",CZK 0,729860,Small studio,8/22/2022,3,Brick,,13 m²,Fully furnished,New-build,,G,,,,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,Prague - Břevnov,50.07573,14.33054,,Standard,,,1.0,Up to 10 years,,,,
"CZK 10,000","CZK 2,500","CZK 12,500",575593,Small studio,8/26/2022,2,Brick,,30 m²,Fully furnished,Very good,Personal,A,,,,,59.17,3222.38,3149.47,4640.47,335.04,3459.34,3032.31,4721.04,3685.68,502.9,Prague - Přední Kopanina,50.117916,14.301685,,,,,,,Electric boiler,,,
"CZK 25,900","CZK 2,700","CZK 47,800",558740,3+kk,10/1/2022,1,Brick,,94 m²,Partly,Good,Personal,G,1.0,,,,93.85,153.95,23.81,257.54,16.23,257.06,307.72,502.7,285.55,255.73,"Oblouková, Prague - Vršovice",50.0670925,14.4558324,,Luxurious,Interior,1.0,,Over 50 years,Gas boiler,,,
"CZK 20,000","CZK 4,000","CZK 25,000",531932,2 bedroom,10/1/2022,5,Brick,,50 m²,Partly,,Personal,C,,,,,35.42,420.61,131.42,161.76,67.56,272.26,361.85,379.4,229.28,240.53,Prague - Vršovice,50.0679028,14.4588789,,,,,,,,,,
