Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Condition,Heating,Total number of floors,PENB,Renovation,Age,Design,Front garden,New building,Administration fee,Developer name,Project name,Kód jednotky
506568,"CZK 20,900",50.0692665,14.3734225,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,55 m²,"CZK 4,500",Furnished,3,Yes,Yes,Yes,No,Yes,Yes,No,31. 05. 2022,203,249,242,217,279,325,480,962,832,165,"CZK 50,000",Personal,Brick building,New build,Central heating,Middle floor,B,,1 to 10 years years,Premium materials and solutions,50 m²,Yes,,,,
546071,"CZK 12,000",50.0573714,14.2822072,"Prušánecká, Prague - Zličín",Studio,31 m²,"CZK 1,980",Partially furnished,4,Yes,No,No,No,No,No,No,13. 04. 2022,248,"1,013",840,769,854,894,243,"1,116",77,,"CZK 14,000",Personal,Brick building,,,,,,,,,Yes,,,,
624638,"CZK 14,000",50.013883,14.634175,"Preislerova, Prague - Kolovraty",1 bedroom with open-plan kitchen,54 m²,"CZK 2,503",Partially furnished,2,Yes,No,No,No,No,No,Yes,30. 04. 2022,223,566,991,924,953,962,617,"1,316",257,,"CZK 14,000",Personal,Brick building,Excellent,Gas boiler,,B,,1 to 10 years years,Standard materials and solutions,,,,,,
715212,"CZK 16,000",50.0699457,14.4570461,"Žitomírská, Prague - Vršovice",1 bedroom with open-plan kitchen,60 m²,CZK 500,Partially furnished,3,No,No,No,No,No,Yes,No,20. 04. 2022,,,,,,,,,,,"CZK 32,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
707202,"CZK 28,990",50.10296333333,14.43471,"Schnirchova, Prague - Holešovice",2 bedroom,80 m²,"CZK 2,249",Partially furnished,6,No,No,No,No,No,Yes,No,,177,833,68,345,76,160,373,455,920,,"CZK 31,239",Personal,Brick building,Excellent,,,G,,,,,,"CZK 31,239

                                
                                
                
i",,,
715209,"CZK 48,000",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,72 m²,"CZK 16,000",Furnished,5,No,No,No,No,No,Yes,No,19. 06. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,
715208,"CZK 21,038",50.088447,14.458108,"Koněvova, Prague - Žižkov",Studio,35 m²,"CZK 7,012",Furnished,3,Yes,No,No,No,No,Yes,Yes,19. 06. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,
715207,"CZK 17,625",50.0753237,14.4575982,"Korunní, Prague - Vinohrady",Studio,29 m²,"CZK 5,875",Furnished,1,No,No,No,No,No,Yes,No,19. 06. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,
715206,"CZK 20,941",50.068864,14.4350608,"Pod Zvonařkou, Prague - Vinohrady",2 bedroom,70 m²,"CZK 1,241",,1,No,No,No,No,No,No,No,20. 04. 2022,,,,,,,,,,,"CZK 22,182",Personal,Other,Good,,,,,,,,,"CZK 3,141",,,
715205,"CZK 32,000",50.0812346,14.4298177,"Opletalova, Prague - Nové Město",2 bedroom,71 m²,"CZK 2,140",,6,No,No,No,No,No,No,No,20. 04. 2022,,,,,,,,,,,"CZK 41,116",Personal,Other,Good,,,,,,,,,"CZK 5,666",,,
715204,"CZK 16,338",50.0694218,14.3759387,"Pod Klamovkou , Prague - Košíře",1 bedroom with open-plan kitchen,42 m²,"CZK 5,615",,4,No,No,No,No,No,No,No,19. 04. 2022,,,,,,,,,,,"CZK 21,953",Personal,Other,Good,,,,,,,,,"CZK 2,451",,,
537507,"CZK 30,000",50.0787284,14.4380824,"Anny Letenské, Prague - Vinohrady",3 bedroom,90 m²,"CZK 5,000",Furnished,3,No,No,No,No,No,No,No,01. 01. 2019,143,504,340,202,92,241,214,214,280,611,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
715194,"CZK 14,235",50.1010882,14.423923,"Ovenecká, Prague - Bubeneč",Studio,34 m²,"CZK 2,895",,1,No,No,No,No,No,No,No,07. 04. 2022,,,,,,,,,,,"CZK 17,130",Personal,Other,Good,,,,,,,,,"CZK 2,135",,,
180914,"CZK 11,000",50.0621567,14.4516187,"Bartoškova, Prague - Nusle",Studio,45 m²,"CZK 2,700",Furnished,2,No,No,No,No,No,No,No,,253,848,363,583,381,720,611,191,837,248,"CZK 22,000",Cooperative,Brick building,,,,,,,,,,,,,
715186,"CZK 21,000",50.09337,14.48937,"K Lučinám, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Partially furnished,7,No,Yes,No,No,No,Yes,No,01. 05. 2022,,,,,,,,,,,"CZK 30,000",Personal,Other,Excellent,,,G,,,,,,,,,
712580,"CZK 13,700",50.12639,14.42051,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,51 m²,"CZK 3,500",Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,231,254,267,324,118,268,776,965,"1,244",396,"CZK 20,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
563148,"CZK 8,900",50.0397083,14.4584435,"Budějovická, Prague - Krč",Studio,19 m²,"CZK 1,771",Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,245,"1,205",382,928,252,528,887,"1,030","1,163",582,"CZK 8,900",Personal,Brick building,New build,,,B,,,,,Yes,,,,
715184,"CZK 13,500",50.0579612,14.4522426,"Děkanská, Prague - Michle",1 bedroom with open-plan kitchen,26 m²,"CZK 3,000",Furnished,,No,No,No,No,No,No,No,01. 05. 2022,,,,,,,,,,,"CZK 25,000",Personal,Brick building,New build,,,G,,,,,,,,,
512664,"CZK 18,500",50.1113613,14.4506061,"Varhulíkové, Prague - Holešovice",1 bedroom with open-plan kitchen,66 m²,"CZK 5,900",Partially furnished,1,No,Yes,No,No,No,No,No,ihned,,,,,,,,,,,"CZK 37,000",Personal,Brick building,,,,,,,,,,,,,
713570,"CZK 13,650",50.0727107,14.4298541,"Tyršova, Prague - Nové Město",Studio,24 m²,"CZK 4,550",Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,207,626,116,221,143,278,376,548,644,639,,,,,,,,,,,,,,,,
665308,"CZK 14,000",50.06734,14.49819,"Nučická, Prague - Strašnice",2 bedroom,68 m²,"CZK 2,333",Partially furnished,4,No,No,Yes,No,No,No,No,30. 06. 2022,189,"1,356",185,"1,060",213,191,453,77,807,80,"CZK 28,000",Cooperative,Prefab concrete building,Excellent,District heating,Middle floor,G,Overall,1 to 10 years years,,,,,,,
713865,"CZK 15,500",50.06064,14.39971,"Na Neklance, Prague - Smíchov",Studio,28 m²,"CZK 2,500",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,11. 04. 2022,161,895,212,926,204,442,602,741,663,541,"CZK 18,000",Personal,Other,New build,,,G,,,,,,,,,
619211,"CZK 17,000",50.0336592,14.4165494,"Nad Strouhou, Prague - Braník",1 bedroom with open-plan kitchen,53 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,192,347,235,"1,491",116,236,739,789,684,460,"CZK 17,000",Personal,Brick building,Excellent,,,E,Overall,,,,,,,,
713498,"CZK 39,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,80 m²,"CZK 13,000",Furnished,3,No,No,No,No,No,Yes,No,29. 05. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
713500,"CZK 63,000",50.0895437,14.4260543,"Rybná, Prague - Staré Město",3 bedroom,86 m²,"CZK 21,000",Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,138,70,36,61,45,257,146,128,234,214,,,,,,,,,,,,,,,,
713481,"CZK 49,650",50.0894663,14.4240032,"Masná, Prague - Staré Město",Studio,46 m²,"CZK 16,550",Furnished,6,No,No,No,No,No,Yes,No,26. 04. 2022,62,263,122,95,13,113,64,46,150,138,,,,,,,,,,,,,,,,
713462,"CZK 45,000",50.0795975,14.4273504,"Ve Smečkách, Prague - Nové Město",1 bedroom with open-plan kitchen,70 m²,"CZK 15,000",Furnished,4,No,No,No,No,No,Yes,No,31. 05. 2022,285,548,70,207,10,222,245,618,370,524,,,,,,,,,,,,,,,,
715170,"CZK 16,000",50.00325,14.39601,"K Sádkám, Prague - Velká Chuchle",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,,,,,,,,,,,"CZK 20,000",Personal,Prefab concrete building,Excellent,,,C,,,,,,,,,
714038,"CZK 19,000",50.12659,14.41248,"Krynická, Prague - Troja",3 bedroom,76 m²,"CZK 4,000",Partially furnished,12,Yes,No,Yes,Yes,No,Yes,No,12. 04. 2022,,,,,,,,,,,"CZK 38,000",Personal,Prefab concrete building,New build,District heating,Top floor,C,Overall,,Premium materials and solutions,,,,,,
713216,"CZK 15,000",50.03495,14.38949,"Devonská, Prague - Hlubočepy",Studio,60 m²,"CZK 6,000",Partially furnished,2,Yes,No,Yes,No,No,Yes,No,14. 05. 2022,202,"1,286",669,"1,194",642,"1,252","1,272","1,272","1,205",91,"CZK 42,000",Personal,Brick building,New build,Central heating,,G,,,,,,,,,
439122,"CZK 21,000",50.0780926,14.4961297,Prague - Strašnice,3 bedroom,71 m²,"CZK 6,500",Partially furnished,,Yes,No,No,No,No,Yes,No,,,,,,,,,,,,"CZK 63,000",Personal,Prefab concrete building,Excellent,District heating,Raised ground floor,,Overall,,,,,,,,
715162,"CZK 10,000",50.05114,14.32403,"U Cikánky, Prague - Stodůlky",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,Yes,No,No,01. 05. 2022,,,,,,,,,,,"CZK 5,000",Personal,Brick building,Excellent,,,B,,,,,,,,,
599897,"CZK 16,000",50.079357,14.448796,"Ondříčkova, Prague - Žižkov",1 bedroom with open-plan kitchen,40 m²,"CZK 2,000",Furnished,1,Yes,No,No,No,No,Yes,No,01. 05. 2022,316,378,43,377,103,406,247,287,691,274,"CZK 16,000",Personal,Brick building,Excellent,District heating,,B,Overall,1 to 10 years years,,,,,,,
588609,"CZK 17,000",50.108993,14.624449,"Ve žlíbku, Prague - Horní Počernice",3 bedroom,82 m²,"CZK 3,000",Unfurnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,,,,,,,,,,,"CZK 17,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,B,,,,,,,,,
500192,"CZK 12,000",50.056036,14.505237,"Jabloňová, Prague - Záběhlice",Studio,25 m²,"CZK 1,900",Furnished,6,No,No,Yes,No,No,Yes,No,18. 05. 2022,,,,,,,,,,,"CZK 25,000",Personal,Prefab concrete building,,District heating,Middle floor,C,Overall,,,,,,,,
715153,"CZK 12,000",50.10421,14.47933,"U Balabenky, Prague - Libeň",Studio,38 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,,,,,,,,,,"CZK 12,000",Personal,Brick building,Good,,,G,,,,,,,,,
630147,"CZK 19,000",50.089428,14.466015,"Roháčova, Prague - Žižkov",2 bedroom,60 m²,"CZK 1,000",Furnished,5,No,No,Yes,No,No,Yes,No,19. 04. 2022,147,742,74,154,55,224,526,550,496,244,"CZK 38,000",Personal,Brick building,Excellent,Electric boiler,Middle floor,G,Overall,1 to 10 years years,Premium materials and solutions,,,,,,
641201,"CZK 13,000",49.987588,14.453434,"U Nové Louky, Prague - Cholupice",2 bedroom,42 m²,"CZK 3,500",Furnished,1,No,No,No,No,Yes,No,No,19. 04. 2022,404,348,553,564,,,,,,,"CZK 16,500",Personal,Brick building,Good,,,,,,,,,,,,
713519,"CZK 27,900",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,41 m²,"CZK 9,300",Furnished,5,No,No,No,No,No,No,No,01. 06. 2022,394,499,253,432,280,389,317,725,696,412,,,,,,,,,,,,,,,,
715151,"CZK 20,990",50.09762888888,14.34767472222,"Vokovická, Prague - Vokovice",3 bedroom,78 m²,"CZK 3,534",Partially furnished,12,Yes,No,No,No,No,Yes,No,,,,,,,,,,,,"CZK 24,524",Personal,Prefab concrete building,Good,,,D,,,,,,"CZK 24,524

                                
                                
                
i",,,
582073,"CZK 16,500",50.103858,14.477738,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,45 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2021,143,165,52,252,96,178,275,363,190,299,"CZK 33,000",Personal,Other,Excellent,,Middle floor,A,Overall,,Premium materials and solutions,,,,,,
624497,"CZK 14,500",50.056579,14.373918,"Kačírkova, Prague - Jinonice",Studio,33 m²,"CZK 2,500",,3,Yes,No,No,No,No,No,No,01. 05. 2022,167,110,211,"1,262",70,153,729,190,"1,174",169,"CZK 10,000",Personal,Low-energy building,New build,,,A,,,,,,,,,
706058,"CZK 12,000",50.07828,14.5085,"Limuzská, Prague - Strašnice",Studio,33 m²,"CZK 2,700",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,53,915,509,892,124,768,934,"1,058","1,195",526,"CZK 12,000",Personal,Low-energy building,New build,District heating,Ground floor,A,Overall,1 to 10 years years,,,Yes,,,,
715136,"CZK 17,000",50.10576,14.47402,"Světova, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,22. 04. 2022,,,,,,,,,,,"CZK 21,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
713506,"CZK 33,675",50.0749602,14.4305105,"Legerova, Prague - Vinohrady",1 bedroom,30 m²,"CZK 11,225",Furnished,2,No,No,No,No,No,Yes,No,04. 05. 2022,22,463,81,96,72,158,361,436,384,451,,,,,,,,,,,,,,,,
713499,"CZK 39,015",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,44 m²,"CZK 13,005",Furnished,3,No,No,No,No,No,No,No,19. 05. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,
713464,"CZK 43,350",50.0894289,14.423732,"Masná, Prague - Staré Město",Studio,46 m²,"CZK 14,450",Furnished,3,No,No,No,No,No,Yes,No,06. 05. 2022,68,269,126,89,16,107,70,52,156,144,,,,,,,,,,,,,,,,
715135,"CZK 13,990",50.0968525,14.46717666666,"Nekvasilova, Prague - Karlín",1 bedroom with open-plan kitchen,48 m²,"CZK 1,799",Unfurnished,7,Yes,No,Yes,No,No,Yes,No,,,,,,,,,,,,"CZK 15,769",Personal,Prefab concrete building,Good,,,G,,,,,,"CZK 15,769

                                
                                
                
i",,,
164247,"CZK 13,500",50.063345164174,14.445500139118,Prague - Nusle,1 bedroom with open-plan kitchen,42 m²,"CZK 1,200",Partially furnished,2,Yes,No,No,No,No,No,Yes,01. 05. 2022,218,618,107,321,227,364,506,802,685,644,"CZK 15,000",Personal,Brick building,Excellent,,,,,,,,,,,,
715133,"CZK 18,800",50.06,14.45019,"Jivenská, Prague - Michle",3 bedroom,78 m²,"CZK 4,400",Partially furnished,3,No,No,No,No,No,No,No,,,,,,,,,,,,"CZK 37,600",Personal,Brick building,Excellent,,,C,,,,,,,,,
713833,"CZK 22,000",50.01114,14.40825,"Karasova, Prague - Modřany",3 bedroom,77 m²,"CZK 7,000",Partially furnished,1,No,No,No,No,No,No,Yes,19. 04. 2022,,,,,,,,,,,"CZK 66,000",Personal,Brick building,Good,Gas boiler,Middle floor,G,Interior,over 50 years years,Standard materials and solutions,800 m²,,,,,
415530,"CZK 13,000",50.0482602,14.4379876,"Milevská, Prague - Krč",Studio,35 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,No,No,No,22. 04. 2022,,,,,,,,,,,"CZK 16,000",Personal,Prefab concrete building,,,,,,,,,,,,,
587681,"CZK 13,500",50.079564,14.428764,"Krakovská, Prague - Nové Město",2 bedroom,51 m²,"CZK 5,500",Furnished,5,No,No,No,No,No,Yes,No,01. 07. 2022,273,540,175,46,147,207,512,676,330,582,"CZK 19,000",Personal,Brick building,Good,Gas boiler,Attic,E,,30 to 50 years years,Premium materials and solutions,,,,,,
671683,"CZK 15,000",50.13791,14.45444,"Cítovská, Prague - Dolní Chabry",3 bedroom,85 m²,"CZK 5,000",Furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,342,"1,433",353,758,961,"1,477","1,445",366,,,"CZK 20,000",Personal,Brick building,Excellent,,Middle floor,F,,,,,,,,,
715128,"CZK 14,000",50.01729,14.44441,"Zdislavická, Prague - Kamýk",1 bedroom with open-plan kitchen,40 m²,"CZK 3,000",Furnished,6,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,,,,,,,,,,,"CZK 14,000",Personal,Prefab concrete building,Excellent,,,B,,,,,,,,,
532548,"CZK 22,500",50.0082724,14.4211055,Prague - Modřany,3 bedroom with open-plan kitchen,76 m²,"CZK 3,000",Furnished,6,Yes,No,No,No,No,Yes,No,01. 07. 2022,456,585,406,444,513,469,318,972,871,628,"CZK 45,000",Cooperative,Prefab concrete building,Excellent,,Middle floor,,,1 to 10 years years,,,,,,,
713458,"CZK 42,750",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,64 m²,"CZK 14,250",Furnished,3,Yes,Yes,No,No,No,Yes,No,11. 05. 2022,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,,,,,
715124,"CZK 8,000",50.00103,14.46431,"Na Okruhu, Prague - Písnice",Studio,20 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,Yes,Yes,No,01. 05. 2022,,,,,,,,,,,"CZK 15,000",Personal,Prefab concrete building,Good,,,D,,,,,,,,,
598228,"CZK 10,000",50.054874,14.525425,"Rychtáře Petříka, Prague - Hostivař",Studio,36 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,Yes,No,01. 05. 2022,287,755,238,717,532,759,"1,182",642,491,399,"CZK 10,000",Personal,Brick building,New build,,Middle floor,B,,1 to 10 years years,,,,,,,
541309,"CZK 14,990",50.1155148,14.5655166,"Federova, Prague - Kyje",1 bedroom with open-plan kitchen,47 m²,"CZK 3,200",Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,30. 04. 2022,353,993,768,"1,362","1,242",780,,,,,,Personal,Brick building,New build,Central heating,Middle floor,A,,1 to 10 years years,Premium materials and solutions,,Yes,,,,
714002,"CZK 11,500",50.08981,14.46508,"Koněvova, Prague - Žižkov",2 bedroom,52 m²,CZK 750,Partially furnished,1,No,No,No,No,No,Yes,No,18. 04. 2022,,,,,,,,,,,"CZK 15,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
714220,"CZK 11,900",50.10073,14.42797,"Haškova, Prague - Holešovice",1 bedroom with open-plan kitchen,38 m²,CZK 600,Unfurnished,1,No,No,No,No,No,No,No,20. 04. 2022,,,,,,,,,,,"CZK 25,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
654952,"CZK 11,500",50.0567507,14.291957,Prague - Třebonice,Studio,29 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,262,"1,178",560,504,816,614,614,838,454,,"CZK 20,000",Personal,Brick building,New build,Central heating,Middle floor,B,,1 to 10 years years,Premium materials and solutions,,Yes,,,,
714329,"CZK 38,775",50.0918754,14.4250902,"Řásnovka, Prague - Staré Město",2 bedroom,48 m²,"CZK 12,925",Furnished,2,No,No,No,No,No,No,No,22. 04. 2022,158,249,155,246,113,320,391,409,155,114,,,,,,,,,,,,,,,,
714258,"CZK 12,000",50.05136,14.52689,"Hostivařská, Prague - Hostivař",Studio,29 m²,"CZK 2,400",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,171,907,444,869,197,911,861,490,354,357,"CZK 20,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
661647,"CZK 12,500",50.02428,14.51511,"Ke Kateřinkám, Prague - Chodov",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Partially furnished,7,Yes,No,Yes,Yes,No,No,No,01. 05. 2022,14,969,166,"1,452",268,216,136,524,"1,472",265,"CZK 10,000",Personal,Prefab concrete building,New build,District heating,Middle floor,B,Overall,1 to 10 years years,Standard materials and solutions,,,,,,
493091,"CZK 18,000",50.1268957,14.4219657,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,403,318,77,388,182,332,687,968,"1,053",325,"CZK 40,000",Personal,Other,,,,C,,10 to 30 years years,,,,,,,
715113,"CZK 21,000",50.04804,14.4852,"Hrusická, Prague - Záběhlice",3 bedroom,72 m²,"CZK 2,000",Furnished,3,No,No,No,Yes,No,No,No,01. 06. 2022,,,,,,,,,,,"CZK 21,000",Personal,Brick building,Excellent,,,C,,,,,,,,,
715108,"CZK 19,181",50.0762708,14.4045531,"Arbesovo náměstí, Prague - Smíchov",Studio,28 m²,"CZK 6,394",Furnished,-1,No,No,No,No,No,No,No,01. 05. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,
658481,"CZK 16,500",50.06895,14.4522,"Rostovská, Prague - Vršovice",1 bedroom with open-plan kitchen,44 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,13. 04. 2021,189,468,95,162,42,290,199,407,320,372,,Personal,Brick building,Excellent,,,F,,,,,,,,,
715096,"CZK 20,000",50.07159,14.44605,"Voroněžská, Prague - Vršovice",2 bedroom with open-plan kitchen,75 m²,"CZK 4,000",,1,No,No,No,No,No,No,No,01. 05. 2022,,,,,,,,,,,"CZK 48,000",Personal,Brick building,Good,,,G,,,,,,,,,
524838,"CZK 14,000",50.0850085,14.3774902,"Bělohorská, Prague - Břevnov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,995",Partially furnished,2,No,Yes,No,No,No,No,No,01. 06. 2022,,,,,,,,,,,"CZK 34,000",Personal,Brick building,Excellent,District heating,Middle floor,C,Overall,,Premium materials and solutions,,,,,,
475149,"CZK 19,000",50.1037352,14.5093144,"Pod Harfou, Prague - Vysočany",2 bedroom with open-plan kitchen,73 m²,"CZK 5,000",Partially furnished,5,Yes,No,No,No,No,No,No,01. 05. 2022,,,,,,,,,,,"CZK 19,000",Personal,Other,,District heating,Middle floor,C,,1 to 10 years years,,,,,,,
710381,"CZK 18,300",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,800",Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,22. 03. 2022,79,953,290,"1,197",615,"1,258","1,259",537,,,"CZK 40,000",Personal,Low-energy building,New build,Central heating,,A,,,Premium materials and solutions,,Yes,,,,
714150,"CZK 22,000",50.1092756,14.4491917,"U Pergamenky, Prague - Holešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19. 04. 2022,,,,,,,,,,,"CZK 50,000",Personal,Brick building,New build,District heating,Top floor,A,,,,,Yes,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,112 m²,"CZK 5,581",Partially furnished,3,Yes,No,No,No,No,No,No,21. 03. 2022,82,240,76,129,72,4,335,424,475,805,,Personal,Brick building,Excellent,,,F,,,,,,,,,
452524,"CZK 14,900",50.1057184,14.5300966,"Konzumní, Prague - Hloubětín",1 bedroom with open-plan kitchen,50 m²,CZK 700,Unfurnished,1,Yes,No,No,No,No,No,No,01. 05. 2022,203,797,178,778,542,648,739,597,636,435,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
715088,"CZK 19,000",50.04660745,14.306405720331,Prague - Stodůlky,1 bedroom with open-plan kitchen,49 m²,"CZK 3,885",Partially furnished,4,Yes,No,No,No,Yes,Yes,Yes,26. 05. 2022,,,,,,,,,,,"CZK 19,000",Personal,Brick building,New build,,,B,,,,,,,,,
451761,"CZK 16,000",50.0477873,14.4642491,"Na Líše, Prague - Michle",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,,,,,,,,,,,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,,
714225,"CZK 16,836",50.08065,14.431,"Washingtonova, Prague - Nové Město",Studio,27 m²,"CZK 3,200",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,124,331,157,252,102,6,301,804,219,527,"CZK 33,672",Personal,Brick building,Excellent,,,D,,,,,,,,,
270091,"CZK 14,500",50.0361452,14.3383571,"Prusíkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,,,,,,,,,,,"CZK 20,000",Personal,Prefab concrete building,Excellent,District heating,Middle floor,,Overall,1 to 10 years years,Standard materials and solutions,,,,,,
166039,"CZK 9,000",50.0243141,14.4177161,"Klánova, Prague - Hodkovičky",1 bedroom,33 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,No,No,No,,243,"1,297",776,"1,290",726,801,613,999,"1,372",547,"CZK 13,000",Personal,Brick building,Excellent,,Middle floor,,,,Standard materials and solutions,,,,,,
597993,"CZK 16,000",49.964279,14.384502,"Neumannova, Prague - Zbraslav",2 bedroom with open-plan kitchen,69 m²,"CZK 4,000",,3,No,Yes,No,No,No,No,No,01. 05. 2022,170,321,176,508,576,216,135,,,,"CZK 25,000",Personal,Low-energy building,New build,,,C,,,,,,,,,
