Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Reconstruction,Balcony,Parking,Cellar,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Age,Designe,Enclosed balcony,Domácí mazlíčci vítáni,Terrace,Garage,New-build,Administrative fee
"CZK 18,000","CZK 3,500","CZK 36,000",732939,2+kk,9/6/2022,3,Brick,Central,51 m²,Fully furnished,New-build,,G,,1.0,1.0,,1.0,188.12,1451.5,169.85,1998.98,554.22,905.38,1616.69,2380.48,539.07,116.66,Prague - Hostavice,50.08657,14.5637,Up to 10 years,,,,,1.0,1.0,
"CZK 22,000","CZK 4,000","CZK 40,000",735765,2+kk,9/15/2022,2,Brick,,68 m²,Partly,New-build,,B,,1.0,1.0,,1.0,174.96,525.98,515.7,510.44,275.01,521.94,958.88,864.6,590.23,481.71,Prague - Záběhlice,50.05253,14.51119,,,,,,1.0,1.0,
"CZK 19,000","CZK 2,000","CZK 19,500",732034,Studio,9/1/2022,1,Brick,,33 m²,Partly,Very good,,G,,,,,,259.4,483.19,126.87,501.11,25.7,450.98,61.28,77.34,565.99,370.66,Prague - Nové Město,50.07863,14.41614,,,,,1.0,,,
"CZK 18,000","CZK 4,400","CZK 30,000",517723,2+kk,10/1/2022,4,Brick,Central,46 m²,Partly,,Personal,B,,,,,1.0,84.24,854.16,66.74,666.06,36.41,181.67,494.44,214.01,620.87,320.4,"Čumpelíkova, Prague - Kobylisy",50.1275464,14.4599018,,,,,,1.0,,
"CZK 36,000","CZK 8,000","CZK 72,000",340507,5+1,10/1/2022,8,Other,Distance,150 m²,Partly,Very good,Personal,,Interior,,1.0,,1.0,247.96,376.79,351.93,311.97,246.91,302.19,383.0,570.13,857.55,296.31,"Volutová, Prague - Stodůlky",50.0498583,14.3378127,10 to 30 years,Luxurious,1.0,,,,,
"CZK 23,000","CZK 3,300","CZK 60,000",732646,3+kk,9/5/2022,9,Prefab concrete,Central,70 m²,Partly,New-build,Personal,G,Complete,,,1.0,1.0,185.74,575.87,76.32,249.37,246.31,307.77,497.11,243.58,367.86,341.3,Prague - Háje,50.02921,14.52862,,Luxurious,1.0,1.0,,,,
"CZK 18,500","CZK 4,000","CZK 22,000",549834,2+kk,12/1/2022,1,Brick,Electric boiler,98 m²,Fully furnished,Very good,Personal,,Complete,,,,,154.1,110.15,174.67,1486.96,120.82,918.33,1029.37,620.92,801.21,132.14,"Klementova, Prague - Stodůlky",50.0457666,14.3046522,Up to 10 years,Luxurious,,1.0,1.0,,1.0,
"CZK 14,000","CZK 5,000","CZK 30,000",736076,Studio,9/10/2022,3,Brick,,31 m²,Fully furnished,Very good,,G,,,,,,229.48,717.23,196.55,407.89,91.49,229.61,618.28,461.16,255.66,56.49,Prague - Nusle,50.05769,14.42881,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 30,000",436530,2+kk,6/15/2021,3,Brick,Distance,48 m²,Fully furnished,Very good,Personal,A,,1.0,1.0,1.0,1.0,476.29,759.76,272.47,574.33,614.49,1017.63,374.01,200.02,805.08,409.87,Prague - Nusle,50.055112474159,14.448289199475,Up to 10 years,Standard,,,,1.0,1.0,
"CZK 35,000","CZK 8,200","CZK 50,000",665597,4+kk,10/1/2022,2,Brick,,105 m²,Partly,Very good,Personal,G,,,,1.0,1.0,396.01,549.44,157.22,388.26,59.79,212.95,448.07,522.4,570.4,483.84,"Kubelíkova, Prague - Žižkov",50.08216,14.45073,,,,,,,,
"CZK 11,000","CZK 3,500","CZK 20,000",732443,2+kk,9/5/2022,2,Prefab concrete,,39 m²,Fully furnished,Good,,G,,,1.0,,1.0,550.4,653.91,253.9,420.37,463.31,661.88,896.1,301.31,2128.23,399.99,Prague - Černý Most,50.10595,14.58328,,,,,,,,
"CZK 36,933","CZK 5,400","CZK 73,866",672347,2+kk,4/1/2022,3,Brick,Electric boiler,51 m²,Fully furnished,Very good,Personal,G,Complete,,,,1.0,282.53,471.09,253.69,175.41,29.12,259.96,353.34,531.47,169.48,322.7,"Čelakovského sady, Prague - Nové Město",50.07758,14.42989,,Luxurious,,,,,,
"CZK 22,000","CZK 3,183","CZK 44,000",736053,2+kk,9/10/2022,2,Low-energy,,50 m²,Partly,New-build,,B,,1.0,,,1.0,189.21,570.4,309.44,252.01,222.72,568.96,235.01,384.66,186.41,205.54,Prague - Vršovice,50.06875,14.46365,,,,1.0,,,1.0,
"CZK 23,000","CZK 6,000","CZK 23,000",727258,2+kk,8/1/2022,1,Brick,,70 m²,Partly,New-build,,C,,,,1.0,,88.95,789.5,107.34,385.25,116.2,179.24,235.81,308.48,462.3,315.43,"Na Pěšinách, Prague - Kobylisy",50.1250528,14.4573336,,Luxurious,,,1.0,,1.0,
"CZK 30,000","CZK 5,500","CZK 30,000",729499,3+kk,9/1/2022,1,Brick,Distance,95 m²,Partly,Very good,Personal,C,,,1.0,1.0,1.0,315.45,289.9,124.78,287.21,368.47,255.49,664.31,332.75,923.22,132.51,Prague - Hlubočepy,50.03242,14.37739,Up to 10 years,Standard,,,1.0,,,
"CZK 22,000","CZK 5,000","CZK 40,000",532593,2+kk,10/1/2022,6,Brick,Gas boiler,64 m²,Partly,Very good,Personal,D,Complete,,,1.0,1.0,148.98,303.4,111.01,342.87,179.86,311.96,89.15,373.37,133.74,37.71,"Náměstí Jiřího z Lobkovic, Prague - Vinohrady",50.0771313,14.4667854,Over 50 years,Standard,,,,,,
"CZK 15,000",CZK 0,"CZK 15,000",246931,Small studio,9/19/2022,2,Brick,Central,36 m²,Fully furnished,,Personal,C,Complete,,,,,187.15,895.09,676.5,663.28,465.74,726.33,360.29,737.25,1044.35,514.08,"Hrubínova, Prague - Modřany",50.010788,14.4120482,Up to 10 years,Standard,,,1.0,,,
"CZK 40,000",CZK 0,"CZK 20,000",735545,2+kk,9/8/2022,5,Brick,,62 m²,Fully furnished,New-build,,B,,1.0,,,1.0,226.54,656.72,146.44,158.9,170.27,188.04,350.37,734.05,493.54,72.33,Prague - Nové Město,50.08223,14.423,,,,,,,1.0,
"CZK 20,000","CZK 8,000","CZK 28,000",730639,3+1,10/1/2022,3,Brick,,90 m²,Partly,Good,,G,,,,,,44.22,1189.1,576.92,1480.73,532.01,1178.75,1005.21,708.52,1105.27,393.01,Prague - Braník,50.04159,14.42236,,,,,,,,
"CZK 26,500","CZK 6,433","CZK 54,000",698164,2+kk,10/1/2022,,Other,Electric boiler,60 m²,Fully furnished,Very good,Personal,,,,,,,249.82,198.79,33.25,163.94,38.63,324.24,276.12,258.46,248.77,264.34,Prague - Staré Město,50.0882848,14.4258186,,,,,,,,
"CZK 23,000","CZK 4,000","CZK 27,000",240526,2+kk,9/1/2022,7,Brick,Central,62 m²,,,Personal,,,1.0,,1.0,1.0,275.03,629.24,55.34,441.72,67.99,393.86,323.27,897.37,163.39,111.95,"U Uranie, Prague - Holešovice",50.1067006,14.4519976,Up to 10 years,Luxurious,,,,1.0,,
"CZK 16,000","CZK 4,500","CZK 30,000",567644,2+kk,11/1/2022,2,Other,,60 m²,Partly,Very good,Personal,B,,1.0,1.0,1.0,1.0,418.09,2005.45,2004.8,2524.93,2073.58,2053.8,2603.95,2619.27,1714.42,1372.64,"Lošáková, Prague - Pitkovice",50.0138924,14.5867087,Up to 10 years,Standard,,,,,1.0,
"CZK 23,500","CZK 5,500","CZK 23,500",735780,3+kk,10/1/2022,5,Brick,,68 m²,Fully furnished,Very good,,F,,,,1.0,1.0,184.19,584.39,160.76,129.43,122.25,416.17,662.87,494.59,480.05,394.3,Prague - Smíchov,50.07165,14.40957,,,,1.0,,,,
"CZK 27,000","CZK 4,000","CZK 43,000",735551,3+kk,9/8/2022,3,Brick,,83 m²,Unfurnished,Very good,,G,,,1.0,1.0,,149.2,1278.61,579.68,1498.92,671.57,884.65,577.38,531.29,725.03,679.79,Prague - Smíchov,50.05493,14.40442,,,,,,1.0,,
"CZK 14,000","CZK 3,500","CZK 28,000",389685,Studio,9/30/2022,2,Brick,Electric boiler,33 m²,Fully furnished,,Personal,B,,,,,,300.18,1944.82,455.39,2294.81,342.81,1542.23,418.67,1010.55,1568.37,645.97,"Výhledová, Prague - Hlubočepy",50.0465986,14.4062092,,,,,1.0,,,
"CZK 15,000","CZK 5,000","CZK 25,000",483887,2+kk,10/1/2022,3,Brick,,36 m²,Fully furnished,,Personal,E,Complete,,,,,349.3,744.42,280.28,361.13,260.09,400.91,416.21,279.98,1128.95,331.77,"Na Okraji, Prague - Veleslavín",50.0891547,14.3400733,,Standard,,,,,,
"CZK 15,999",CZK 0,"CZK 32,000",732306,2+kk,9/4/2022,2,Prefab concrete,,42 m²,Fully furnished,Very good,,G,Bathroom unit,,,1.0,1.0,167.01,946.33,179.53,881.67,216.56,212.48,403.77,549.44,926.51,156.92,Prague - Chodov,50.02596,14.52349,,Standard,,,,,,
"CZK 12,000","CZK 4,000","CZK 12,500",156031,Studio,,2,Brick,Electric boiler,30 m²,Partly,,Personal,,,,,1.0,,432.98,1498.76,401.42,727.27,413.92,405.83,625.37,247.22,1113.21,158.6,"Veleňská, Prague - Kobylisy",50.1279628,14.4474614,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 25,000",686030,1 bedroom,9/15/2022,3,Other,,60 m²,Fully furnished,New-build,Personal,B,,1.0,,,1.0,16.0,469.84,468.47,1386.69,121.34,500.21,342.53,439.3,310.76,272.5,"Slévačská, Prague - Kyje",50.10582,14.55398,,,,,,,,
"CZK 17,000","CZK 6,000","CZK 17,000",505041,2+kk,12/1/2022,2,Brick,Central,53 m²,Partly,Very good,Personal,C,,,1.0,,1.0,95.66,1509.12,812.68,2179.64,603.05,1555.57,1181.46,1692.47,1251.95,615.33,"Sicherova, Prague - Kyje",50.1149714,14.5619513,Up to 10 years,,1.0,,,,1.0,
"CZK 26,000","CZK 3,700","CZK 50,000",731045,2+kk,8/24/2022,1,Brick,,48 m²,Fully furnished,New-build,,B,,,1.0,,1.0,152.75,963.53,293.54,1377.9,146.79,1254.69,1052.33,930.46,622.51,550.29,Prague - Řepy,50.06812,14.29404,Up to 10 years,Luxurious,,,1.0,1.0,1.0,
"CZK 4,500","CZK 2,500","CZK 7,000",629416,Studio,10/4/2022,,Brick,Central,16 m²,Partly,Good,Personal,G,,,,,,200.05,1028.05,515.26,951.11,400.2,724.77,522.41,602.13,726.22,418.43,Prague - Řepy,50.07064,14.30051,,,,,,,,
"CZK 33,500","CZK 2,500","CZK 60,000",732297,3+1,10/1/2022,2,Brick,,89 m²,Unfurnished,Very good,,G,,1.0,,1.0,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 20,000",661869,2 bedroom,10/30/2022,3,Brick,Other,49 m²,Fully furnished,Very good,Personal,B,Complete,,1.0,1.0,1.0,348.87,382.42,142.37,565.11,185.36,289.15,279.58,428.31,720.24,249.01,Prague - Holešovice,50.1012385,14.445747,,,,,,,,
"CZK 23,000","CZK 3,500","CZK 23,000",611658,2 bedroom,9/10/2022,1,Brick,Central,69 m²,Partly,Very good,Personal,G,,1.0,,,1.0,139.03,947.63,193.11,470.73,14.46,400.42,324.17,313.09,370.6,241.73,"Plavecká, Prague - Nové Město",50.069086,14.415011,,,,,,,,
"CZK 16,000","CZK 2,280","CZK 32,000",453588,2 bedroom,10/1/2022,5,Brick,Gas boiler,53 m²,Partly,Very good,Personal,G,Complete,,,1.0,1.0,193.62,942.78,165.46,516.38,427.7,243.55,243.68,670.92,238.99,187.08,"Pivovarnická, Prague - Libeň",50.1093202,14.4743969,,,,,,,,
"CZK 18,000","CZK 4,000","CZK 21,000",726001,3+1,8/1/2022,5,Prefab concrete,,72 m²,Partly,Very good,,D,,,,1.0,1.0,170.88,687.41,209.37,644.64,176.07,564.78,826.05,503.93,894.51,180.43,Prague - Malešice,50.08174,14.50788,,,1.0,,,,,
"CZK 7,000","CZK 2,000","CZK 10,000",732632,Small studio,9/5/2022,4,Other,,34 m²,Fully furnished,New-build,,G,,,,,1.0,178.58,1079.2,254.49,1044.37,461.31,619.85,1012.02,752.65,415.0,539.01,Prague - Stodůlky,50.05296,14.33228,,,,,,,,
"CZK 14,990","CZK 3,990","CZK 18,000",697953,Studio,9/6/2022,2,Brick,,29 m²,Fully furnished,Very good,Personal,B,,,1.0,,1.0,151.52,401.41,109.66,391.76,94.68,206.05,303.75,316.12,661.89,418.83,"Salmovská, Prague - Nové Město",50.07486,14.42255,,,,,1.0,,,
"CZK 7,900","CZK 2,500","CZK 10,400",735601,Studio,11/1/2022,2,Brick,,24 m²,Unfurnished,Very good,,G,,,,,,267.11,1127.97,492.74,1166.35,216.56,835.68,1367.67,243.64,974.08,462.38,Prague - Vršovice,50.06173,14.46551,,,,,,,,
"CZK 18,000","CZK 3,900","CZK 20,000",732272,2 bedroom,9/10/2022,2,Low-energy,Geothermal,62 m²,Partly,New-build,,A,,,1.0,,,193.07,2055.72,1959.47,1811.12,1057.17,3315.71,1542.62,1445.66,1373.51,1098.9,Prague - Sobín,50.06745,14.26193,,,,,,,1.0,
"CZK 17,000","CZK 4,500","CZK 22,000",735579,2 bedroom,9/11/2022,2,Brick,,65 m²,Fully furnished,Very good,,G,,,1.0,,,265.96,1069.75,354.3,698.85,600.59,1148.59,1232.26,1058.22,1071.19,301.69,Prague - Suchdol,50.13558,14.36991,,,,,,,,
"CZK 11,990","CZK 2,945","CZK 14,935",735581,Studio,9/21/2022,1,Brick,,32 m²,Unfurnished,Very good,Personal,G,,,,,,238.59,576.86,229.13,268.85,232.47,367.92,374.85,528.7,504.18,461.86,"Hošťálkova, Prague - Břevnov",50.08293472222,14.37008416666,,,,,,,,"CZK 14,935"
"CZK 13,990","CZK 2,949","CZK 16,939",735578,1 bedroom,9/20/2022,3,Brick,,38 m²,Fully furnished,Very good,Personal,D,,1.0,,1.0,,356.01,895.24,106.52,408.38,184.1,967.39,447.07,313.63,863.22,150.36,"U družstva Repo, Prague - Nusle",50.057498931885,14.446800231934,,,,,,,,"CZK 16,939"
"CZK 14,990","CZK 2,949","CZK 17,939",735577,1 bedroom,9/21/2022,3,Brick,,38 m²,Fully furnished,Very good,Personal,D,,1.0,,1.0,,356.01,895.24,106.52,408.38,184.1,967.39,447.07,313.63,863.22,150.36,"U družstva Repo, Prague - Nusle",50.057498931885,14.446800231934,,,,,,,,"CZK 17,939"
"CZK 17,900",CZK 590,"CZK 35,800",463258,2+kk,10/1/2022,2,Brick,Other,44 m²,Partly,Good,Personal,,Complete,1.0,1.0,1.0,,127.73,886.45,36.32,399.9,121.48,332.84,596.5,641.14,459.0,269.03,"Nezamyslova, Prague - Nusle",50.0648387,14.4266126,,Standard,,,,,,
"CZK 18,500","CZK 4,600","CZK 37,000",462793,Studio,10/1/2022,4,Brick,Central,58 m²,Fully furnished,,Personal,,Complete,,,,1.0,243.2,1045.68,420.92,402.29,343.22,869.46,807.11,190.63,1167.33,436.4,"Velvarská, Prague - Dejvice",50.0992603,14.3830536,,,,,,,,
"CZK 13,000","CZK 4,500","CZK 15,000",735561,2+kk,10/1/2022,4,Other,,44 m²,Partly,Very good,,G,,,,1.0,1.0,47.67,317.76,335.2,2638.92,322.09,407.97,424.51,1694.54,1152.1,50.92,Prague - Ruzyně,50.08835,14.30648,,,,,,,,
"CZK 18,500","CZK 3,500","CZK 37,000",643846,2 bedroom,12/5/2022,2,Brick,,56 m²,Fully furnished,Very good,Personal,G,,,1.0,,1.0,111.69,907.32,55.31,823.75,18.58,367.76,297.13,266.62,90.56,141.35,"Bělohorská, Prague - Břevnov",50.084925,14.378923,,,,,,,,
CZK 1,"CZK 6,220","CZK 22,000",31263,3+1,4/27/2022,,Brick,Electric boiler,70 m²,Unfurnished,Wrong,Personal,,Interior,,,,,207.23,1289.45,437.79,977.09,150.15,621.81,704.39,1017.59,346.87,40.94,Prague - Libeň,50.1115724,14.4775255,,Standard,,,,,,
"CZK 11,000","CZK 5,000","CZK 16,000",456060,Studio,9/4/2022,1,Brick,,43 m²,Partly,Good,Personal,F,,,1.0,1.0,,195.33,1244.79,148.35,850.86,191.61,350.92,186.93,273.29,353.93,199.18,Prague - Vokovice,50.0978176,14.3459099,Over 50 years,Standard,,,,,,
"CZK 17,500","CZK 4,500","CZK 20,000",700407,Studio,8/4/2022,2,Prefab concrete,Central,50 m²,Partly,New-build,Personal,B,,,,,1.0,130.64,1101.17,255.39,417.11,434.12,556.95,377.03,268.5,254.19,419.35,"Tupolevova, Prague - Letňany",50.13335,14.50671,,,1.0,,,,,
"CZK 12,000","CZK 3,500","CZK 15,500",212190,Studio,10/1/2022,1,Brick,,36 m²,Fully furnished,,Personal,,,,,,,189.7,1326.67,371.17,391.43,388.62,128.14,559.88,1082.07,600.96,593.69,"Českomoravská, Prague - Libeň",50.1028249,14.4966813,,,,,,,,
"CZK 5,000","CZK 2,000","CZK 2,000",723664,Other,6/26/2022,1,Brick,,9 m²,Fully furnished,Good,,C,,,,,,355.18,1302.88,992.79,1389.78,681.37,1265.38,719.71,940.58,192.06,775.63,Prague - Petrovice,50.03371,14.54724,,,,,,,,
"CZK 59,000","CZK 9,500","CZK 118,000",432912,5+kk,9/1/2022,6,Brick,,240 m²,Fully furnished,,Personal,,,1.0,,,1.0,174.74,280.54,98.82,188.39,115.11,446.45,286.03,336.05,977.41,264.84,Prague - Vinohrady,50.078327416966,14.455739663754,,Luxurious,,,1.0,,,
"CZK 14,001","CZK 4,800","CZK 20,000",735465,2+kk,10/1/2022,2,Brick,,49 m²,Partly,Good,,G,,,,,,147.03,996.33,364.36,778.22,239.51,746.48,495.92,470.51,644.53,246.0,Prague - Nusle,50.05825,14.44248,,,,,,,,
"CZK 15,000","CZK 4,000","CZK 15,000",735519,2+kk,9/8/2022,2,Prefab concrete,,45 m²,Partly,Very good,,G,,,,,1.0,235.6,275.67,138.46,131.82,154.01,247.69,191.11,191.11,1014.48,128.49,Prague - Kobylisy,50.1282,14.46748,,,,,,,,
"CZK 17,501",CZK 0,"CZK 33,000",731440,1 bedroom,8/27/2022,1,Brick,,34 m²,Partly,Good,Personal,D,,,,1.0,,309.93,1324.95,228.84,710.35,257.19,425.17,569.56,583.75,698.96,307.13,Prague - Bubeneč,50.11009,14.39572,,,,1.0,,,,
"CZK 11,000","CZK 3,000","CZK 11,000",735490,Studio,9/7/2022,1,Brick,,26 m²,Fully furnished,Very good,,G,,,,,,71.82,1155.13,667.44,821.2,321.12,783.31,770.05,430.95,2336.32,607.25,Prague - Újezd nad Lesy,50.07387,14.67211,,,,,1.0,,,
"CZK 11,000","CZK 3,000","CZK 20,000",735488,Studio,9/7/2022,1,Brick,,25 m²,Fully furnished,Very good,,G,,,,,,233.33,597.58,424.82,268.33,15.01,1219.3,217.85,552.03,354.24,393.59,Prague - Michle,50.05793,14.45218,,,,1.0,,,,
"CZK 22,990","CZK 4,424","CZK 27,414",735471,2 bedroom,9/20/2022,5,Brick,,85 m²,Partly,Very good,Personal,G,,1.0,,1.0,1.0,411.48,480.93,233.74,478.91,83.59,408.06,289.69,73.27,91.64,140.17,"Na Balkáně, Prague - Žižkov",50.09490333333,14.48939916666,,,,,,,,"CZK 27,414"
"CZK 16,990","CZK 1,953","CZK 18,943",735464,3+1,9/20/2022,7,Prefab concrete,,58 m²,Partly,Very good,Cooperative,G,,,,1.0,1.0,81.2,538.01,352.16,523.22,360.47,332.22,189.5,132.25,1123.67,311.71,"Novodvorská, Prague - Braník",50.02687027777,14.42904444444,,,,,,,,"CZK 18,943"
"CZK 17,500","CZK 4,500","CZK 30,000",732196,Studio,10/1/2022,3,Low-energy,,42 m²,Fully furnished,New-build,,B,,1.0,1.0,,1.0,266.86,1953.91,1116.59,1712.78,452.71,1360.43,808.23,1421.57,1318.95,730.36,Prague - Modřany,50.01299,14.40002,,Luxurious,,,,1.0,1.0,
"CZK 9,400","CZK 1,500","CZK 10,000",732128,6+kk,9/24/2022,6,Other,,30 m²,Fully furnished,Very good,,G,,1.0,1.0,,1.0,234.8,215.63,259.34,719.06,313.91,295.2,831.77,407.77,706.11,433.61,"U Stírky, Prague - Libeň",50.11987065,14.46188655,,,,,,,,
"CZK 15,000","CZK 3,100","CZK 15,000",733270,2+kk,10/1/2022,,Prefab concrete,Distance,48 m²,Fully furnished,Very good,,C,Bathroom unit,,,1.0,,75.97,940.38,255.24,863.44,61.31,812.69,738.49,520.91,194.73,88.27,Prague - Řepy,50.066,14.29848,,,,1.0,,,,
"CZK 20,900","CZK 6,379","CZK 30,000",196494,3+kk,10/1/2022,5,Brick,Distance,98 m²,Fully furnished,Very good,Personal,,,1.0,,,1.0,454.58,1009.29,218.22,988.36,663.54,604.17,508.86,477.54,1287.6,98.59,"Zakšínská, Prague - Střížkov",50.1303717159,14.4956803405,Up to 10 years,Standard,,,1.0,,,
"CZK 22,000","CZK 5,000","CZK 27,000",491258,3+1,9/7/2022,1,Brick,,77 m²,Partly,,Personal,,,1.0,,,,397.31,1435.34,473.4,1071.54,471.0,440.05,224.41,357.84,257.04,354.31,"Sušická, Prague - Dejvice",50.1031476,14.3765489,,,,,1.0,,,
"CZK 16,000","CZK 6,000","CZK 40,000",735431,2+kk,10/15/2022,,Other,,48 m²,Partly,Very good,,G,,,,,,41.82,869.1,80.42,578.78,441.7,947.93,1187.02,898.39,144.87,172.64,Prague - Sedlec,50.13036,14.38268,,,,1.0,1.0,,,
"CZK 19,800",CZK 690,"CZK 35,000",404702,2 bedroom,9/20/2022,2,Brick,Gas boiler,61 m²,Unfurnished,,Personal,,Complete,,,1.0,,270.22,537.35,570.44,550.42,221.96,239.82,692.29,766.72,780.58,197.31,"Nad Bořislavkou, Prague - Vokovice",50.0956992,14.3662381,,,,,,,,
"CZK 22,000","CZK 5,700","CZK 22,000",735420,4+1,9/7/2022,4,Prefab concrete,Central,79 m²,Partly,Good,,G,,1.0,1.0,,1.0,374.24,422.22,80.73,326.1,309.29,351.09,269.18,839.0,653.38,49.14,Prague - Modřany,50.00729,14.42024,,,,,,,,
"CZK 25,000","CZK 1,500","CZK 30,000",735422,1 bedroom,9/7/2022,1,Brick,Central,48 m²,Fully furnished,Very good,Personal,E,Complete,,1.0,1.0,,180.41,265.03,100.33,44.88,51.54,142.63,259.17,277.26,206.84,257.24,Prague - Staré Město,50.09007,14.42482,,,,,,,,
"CZK 19,900","CZK 7,000","CZK 30,000",735409,2 bedroom,9/15/2022,3,Brick,,83 m²,Fully furnished,Very good,,G,,,,,1.0,311.61,491.04,420.26,954.01,315.32,438.76,826.48,258.6,469.61,508.05,Prague - Smíchov,50.0648,14.40972,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 30,000",631633,1 bedroom,10/17/2020,1,Brick,,40 m²,,Very good,Personal,G,,1.0,1.0,1.0,1.0,311.37,344.25,99.63,655.78,87.41,505.7,74.08,99.28,823.58,590.1,"Jana Masaryka, Prague - Vinohrady",50.071485,14.438257,,,,1.0,,,,
"CZK 15,000","CZK 5,700","CZK 15,000",735077,2+kk,9/7/2022,2,Brick,,45 m²,Fully furnished,Very good,,G,,,,,,170.17,1331.31,235.88,524.55,177.99,210.9,532.56,369.39,754.76,240.87,Prague - Kobylisy,50.12578,14.44526,,,,,,,,
"CZK 19,500","CZK 3,000","CZK 30,000",527000,2+kk,9/30/2022,4,Brick,Gas boiler,43 m²,Fully furnished,Very good,Personal,A,Interior,,,,1.0,220.48,487.86,331.81,500.55,362.83,355.62,688.63,837.35,355.75,380.71,Prague - Holešovice,50.1054837,14.4433027,Up to 10 years,,,,,,,
"CZK 11,499","CZK 1,000","CZK 18,000",732406,Small studio,9/5/2022,3,Brick,Electric boiler,40 m²,Partly,Very good,,G,,,,,,125.86,217.39,168.26,2409.84,102.11,269.28,349.76,144.45,1228.34,258.85,Prague - Braník,50.03521,14.41167,,,,,,,,
"CZK 14,000","CZK 3,500","CZK 20,000",563487,Studio,9/15/2022,5,Brick,Distance,48 m²,Fully furnished,,Personal,,,,,,1.0,349.01,1306.15,1183.34,2547.15,135.98,470.61,639.86,1578.35,1607.92,164.68,"Velké Kunratické, Prague - Kunratice",50.0208963,14.466772,,,,,1.0,,,
"CZK 21,000","CZK 6,000","CZK 50,000",732353,2+kk,9/4/2022,2,Brick,,55 m²,Unfurnished,Very good,,G,,,1.0,,1.0,325.93,688.72,159.28,653.89,641.67,208.89,621.54,603.96,945.5,558.41,Prague - Stodůlky,50.05311,14.33451,Up to 10 years,Standard,1.0,,,1.0,,
"CZK 21,000","CZK 2,100","CZK 40,000",389966,2+kk,11/1/2022,2,Brick,Gas boiler,50 m²,Fully furnished,Good,Cooperative,G,Interior,,,1.0,,60.84,331.87,96.69,176.28,83.63,235.29,35.21,109.64,643.61,208.21,Prague - Vinohrady,50.0757959,14.4544847,Over 50 years,Luxurious,,1.0,1.0,,,
"CZK 21,000","CZK 5,000","CZK 26,000",734032,2+kk,10/1/2022,2,Brick,,53 m²,Partly,New-build,,C,,1.0,,,1.0,217.68,150.37,238.25,1550.83,184.39,982.21,1093.25,684.8,865.08,172.36,Prague - Stodůlky,50.04557,14.30395,,,,,,,1.0,
"CZK 14,000","CZK 3,100","CZK 14,000",734030,2+kk,9/15/2022,7,Prefab concrete,,42 m²,Fully furnished,Good,,G,,,,,1.0,137.58,1703.2,347.72,1375.53,386.53,327.75,474.31,149.94,603.06,124.82,Prague - Strašnice,50.06672,14.51317,,,,,,,,
"CZK 21,500","CZK 3,000","CZK 40,000",428817,Studio,10/15/2022,2,Brick,Central,50 m²,Fully furnished,New-build,Personal,B,,,1.0,1.0,1.0,258.24,1063.78,452.67,1410.65,576.83,619.31,780.44,201.59,1011.23,531.96,"Na Hřebenkách, Prague - Smíchov",50.0746634,14.3868058,Up to 10 years,Luxurious,,,1.0,1.0,1.0,
"CZK 26,000","CZK 5,800","CZK 35,000",7470,3+1,10/1/2022,5,Brick,Electric boiler,74 m²,Fully furnished,Very good,Other,,,,,,1.0,150.51,196.53,104.3,148.88,91.27,155.43,412.76,685.47,227.64,371.42,"Veletržní, Prague - Holešovice",50.1005696368,14.4250488281,,Standard,,,,,,
"CZK 13,501","CZK 1,500","CZK 16,000",189710,1 bedroom,10/1/2022,,Brick,Central,38 m²,Fully furnished,Good,Personal,C,,,1.0,,,173.35,310.17,262.09,2308.82,105.24,239.11,757.87,994.55,2521.74,323.39,"Prunéřovská, Prague - Dolní Chabry",50.1451706,14.4501183,Over 50 years,Standard,,,,,,
"CZK 13,800","CZK 2,297","CZK 13,800",448060,Studio,8/21/2022,4,Brick,,31 m²,Partly,New-build,Personal,A,,1.0,,1.0,1.0,777.75,1515.39,1436.1,2118.41,297.18,1411.22,1521.23,1349.24,501.91,402.89,"Kadečkové, Prague - Letňany",50.1425035,14.5253098,Up to 10 years,Standard,,,1.0,,1.0,
"CZK 30,000","CZK 6,000","CZK 50,000",733504,3+kk,9/12/2022,6,Brick,,74 m²,Partly,New-build,,G,,1.0,,1.0,1.0,192.57,352.64,15.08,200.15,102.53,203.32,529.68,605.19,222.59,295.16,Prague - Holešovice,50.10458,14.45224,,,,1.0,,,1.0,
"CZK 15,000","CZK 4,000","CZK 20,000",515356,2+kk,12/1/2022,3,Brick,Central,40 m²,Partly,New-build,Personal,B,,1.0,1.0,,1.0,245.07,1603.95,923.29,2129.19,697.88,1650.4,1292.07,1787.3,1232.57,710.16,Prague - Kyje,50.115837,14.563305,Up to 10 years,Standard,,1.0,,,1.0,
