Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Age,Floor space,Fully furnished,Condition,Ownership,EPC,New-build,Enclosed balcony,Lift,Cellar,Parking,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Heating,Reconstruction,Designe,Terrace,Domácí mazlíčci vítáni,Garage,Administrative fee,Balcony,Plot type
"CZK 20,250","CZK 6,750",,732111,2 bedroom,11/1/2022,1,,,48 m²,Fully furnished,,,,,,1.0,,,163.79,319.88,110.55,226.38,103.86,407.78,227.16,243.22,785.75,360.1,"Na Zbořenci, Prague - Nové Město",50.0769346,14.4169603,,,,1.0,,,,1.0,
"CZK 31,050","CZK 10,350",,730431,3+1,11/1/2022,1,,,111 m²,Fully furnished,,,,,,,,,208.61,131.46,936.81,2564.81,336.74,613.32,243.84,2102.93,1889.94,338.05,"K Zámku, Prague - Dolní Počernice",50.0890765,14.5799076,,,,1.0,,,,1.0,
"CZK 21,750","CZK 7,250",,732112,2+kk,11/1/2022,1,,,56 m²,Fully furnished,,,,,,,,,367.14,971.43,109.11,519.79,345.16,908.48,267.85,184.01,845.29,349.25,"U Družstva Život, Prague - Nusle",50.0559404,14.4464229,,,,,,,,,
"CZK 14,500","CZK 3,000","CZK 20,000",731806,Studio,9/1/2022,3,Brick,,45 m²,Partly,New-build,,G,1.0,,1.0,,,192.27,910.61,150.25,326.7,59.39,306.72,360.7,594.12,374.26,65.73,Prague - Libeň,50.10481,14.488,,,,,,1.0,,1.0,
"CZK 12,000","CZK 4,500","CZK 12,000",532966,1 bedroom,9/15/2022,,Brick,Up to 10 years,50 m²,Fully furnished,Very good,Personal,C,,,,,,42.39,900.33,776.91,1023.52,561.54,907.81,1006.95,861.82,711.36,235.65,Prague - Modřany,49.9991704,14.4145554,Electric boiler,Complete,Luxurious,,,,,,
"CZK 33,750","CZK 11,250",,726019,2+kk,10/1/2022,6,,,75 m²,Fully furnished,,,,,,1.0,,,163.79,319.88,110.55,226.38,103.86,407.78,227.16,243.22,785.75,360.1,"Na Zbořenci, Prague - Nové Město",50.0769346,14.4169603,,,,1.0,,,,1.0,
"CZK 11,500","CZK 2,500","CZK 20,000",687853,Studio,10/18/2021,1,Brick,,20 m²,Fully furnished,Very good,Cooperative,D,,,,,1.0,153.14,1523.1,198.38,1031.93,203.02,600.34,388.81,834.53,567.51,252.38,"Podlipného, Prague - Libeň",50.11252,14.47381,,,,,,,,,
"CZK 24,900","CZK 3,500","CZK 29,000",654601,4+1,3/18/2021,1,Brick,,82 m²,Partly,Very good,Personal,D,,,1.0,,,46.3,228.22,75.34,50.93,103.42,117.88,259.66,768.69,188.5,361.28,"Bělohorská, Prague - Břevnov",50.08344,14.36248,Central,Complete,Luxurious,,,,,,
"CZK 14,000","CZK 4,300","CZK 42,000",731314,Studio,9/8/2022,,Brick,Up to 10 years,31 m²,Unfurnished,New-build,Personal,G,1.0,,1.0,1.0,,91.54,820.46,1038.67,2473.66,459.96,709.18,1822.92,652.03,467.42,170.28,Prague - Ďáblice,50.14495,14.47491,,,Standard,1.0,,,,,
"CZK 14,500","CZK 3,500","CZK 20,000",460708,Studio,10/1/2022,5,Brick,,18 m²,Partly,,Personal,,,,,,,126.75,443.61,90.84,239.9,90.13,257.23,296.01,378.63,212.13,176.29,"U Obecního dvora, Prague - Staré Město",50.0911789,14.4233778,,,,,,,,,
"CZK 32,925","CZK 10,975",,728156,2+kk,10/1/2022,3,,,50 m²,Fully furnished,,,,,,1.0,,,75.01,890.63,40.68,622.44,47.2,145.83,371.43,242.4,512.42,352.71,"Kubelíkova, Prague - Žižkov",50.0815843,14.4461973,,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 25,000",650442,2+kk,3/15/2021,6,Brick,,75 m²,Fully furnished,New-build,Personal,A,,,1.0,,,439.43,329.93,177.27,299.2,234.8,530.92,164.73,508.99,866.38,246.87,Prague - Vinohrady,50.079607,14.453788,,,,1.0,,,,,
"CZK 15,000","CZK 4,000","CZK 20,000",732385,Studio,9/4/2022,2,Brick,,37 m²,Fully furnished,Very good,,G,,,1.0,,,126.31,568.82,34.12,471.97,318.17,484.09,216.12,291.14,592.92,165.24,Prague - Vršovice,50.07294,14.47068,,,,,,,,,
"CZK 14,800","CZK 3,200","CZK 35,000",732383,Studio,9/11/2022,3,Brick,Up to 10 years,46 m²,Partly,New-build,,B,1.0,,1.0,1.0,1.0,203.6,706.28,733.99,744.93,726.73,851.24,521.57,656.17,1027.14,493.16,Prague - Stodůlky,50.0609,14.30587,,,,,,,,1.0,
"CZK 30,000","CZK 5,500","CZK 30,000",729499,3+kk,9/1/2022,1,Brick,Up to 10 years,95 m²,Partly,Very good,Personal,C,,,1.0,1.0,1.0,315.45,289.9,124.78,287.21,368.47,255.49,664.31,332.75,923.22,132.51,Prague - Hlubočepy,50.03242,14.37739,Distance,,Standard,1.0,,,,,
"CZK 20,000","CZK 4,000","CZK 20,000",732384,2 bedroom,9/4/2022,2,Brick,,56 m²,Partly,Very good,,G,,,,1.0,1.0,185.26,595.66,156.14,448.5,141.95,466.27,189.28,299.96,582.88,174.0,Prague - Břevnov,50.08567,14.34655,,,,,,,,,
"CZK 17,000","CZK 8,000","CZK 34,000",732379,2 bedroom,9/4/2022,1,Brick,,65 m²,Partly,New-build,,G,,,,,,271.79,987.78,578.94,747.64,342.74,685.19,763.29,183.58,325.86,803.27,Prague - Radotín,49.98923,14.36573,,Complete,,,,,,,
"CZK 20,000","CZK 4,500","CZK 40,000",732301,2+kk,10/1/2022,2,Low-energy,Up to 10 years,63 m²,Partly,New-build,,B,1.0,,1.0,1.0,1.0,42.16,980.71,35.65,801.41,416.27,652.58,375.7,164.32,685.98,129.58,Prague - Strašnice,50.07176,14.49995,Central,,,,,1.0,,1.0,
"CZK 12,500",CZK 700,"CZK 13,200",713727,2+kk,9/12/2022,3,Brick,,45 m²,Partly,Good,Personal,G,,,,,,85.81,536.6,82.4,143.64,31.84,348.88,674.73,325.56,675.06,382.86,"Antala Staška, Prague - Krč",50.04078,14.43895,Electric boiler,,,,,,,,
"CZK 13,000","CZK 3,700","CZK 15,000",661944,Studio,10/1/2022,3,Brick,Up to 10 years,32 m²,Fully furnished,New-build,Personal,B,,1.0,1.0,1.0,,209.79,1264.1,641.88,1245.65,914.53,1190.94,1194.21,1204.06,1094.16,456.8,"Granitova, Prague - Hloubětín",50.10882,14.52671,Distance,,Standard,,,1.0,,,
"CZK 16,500","CZK 2,500","CZK 30,000",732373,3+1,10/1/2022,1,Prefab concrete,,76 m²,Partly,Very good,,G,,,,,,33.87,671.64,695.37,656.1,332.69,667.6,737.99,672.8,398.43,310.62,Prague - Záběhlice,50.05376,14.50915,,,,,,,,1.0,
"CZK 12,000","CZK 1,000","CZK 31,000",731777,Studio,9/1/2022,3,Other,10 to 30 years,49 m²,Fully furnished,Very good,,B,1.0,1.0,1.0,,,406.44,1042.14,249.25,1071.49,759.39,1028.76,543.05,720.52,1724.73,169.88,Prague - Letňany,50.12864,14.50206,Central,,Standard,,,,,,
"CZK 21,000","CZK 4,000","CZK 42,000",732374,2+kk,9/4/2022,6,Other,,60 m²,Fully furnished,New-build,,B,1.0,,1.0,1.0,1.0,353.71,1587.0,421.75,1358.43,500.97,1523.01,1264.99,1471.9,593.16,136.37,Prague - Vysočany,50.11201,14.51458,,,,,,1.0,,1.0,
"CZK 22,000","CZK 3,000","CZK 25,000",732369,2+kk,10/1/2022,4,Brick,,71 m²,Partly,Very good,,G,,,,,1.0,131.2,915.6,436.61,1235.47,302.16,337.8,329.96,850.35,145.78,308.46,Prague - Záběhlice,50.0558,14.49219,,,,,,,,1.0,
"CZK 15,000","CZK 3,000","CZK 25,000",644784,Studio,10/30/2022,2,Brick,,38 m²,Fully furnished,Very good,Personal,B,,,1.0,,,36.85,193.63,41.55,92.16,45.28,4.26,159.78,261.92,185.7,236.1,"Dlouhá, Prague - Staré Město",50.090309,14.426676,Distance,,,,,,,,
"CZK 12,000","CZK 4,000","CZK 16,000",246931,Small studio,9/12/2022,2,Brick,Up to 10 years,36 m²,Fully furnished,,Personal,C,,,,,,187.15,895.09,676.5,663.28,465.74,726.33,360.29,737.25,1044.35,514.08,"Hrubínova, Prague - Modřany",50.010788,14.4120482,Central,Complete,Standard,1.0,,,,,
"CZK 30,000","CZK 10,000",,718922,Studio,9/11/2022,5,,,45 m²,Fully furnished,,,,,,1.0,,,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,
"CZK 9,500","CZK 4,000","CZK 9,500",397397,Small studio,9/4/2022,1,Prefab concrete,,27 m²,Partly,Very good,Personal,,,,,,,290.5,1478.11,6.35,1675.83,6.35,764.19,1025.9,1352.52,742.75,563.81,"Štúrova, Prague - Krč",50.0297479,14.4497107,,,,,,,,,
"CZK 12,000","CZK 3,000","CZK 15,000",645239,Small studio,10/1/2022,3,Brick,Up to 10 years,33 m²,Partly,New-build,Personal,B,1.0,,1.0,,1.0,144.37,1519.12,831.87,2175.27,613.06,1565.58,1200.65,1702.47,1184.09,625.33,"Sicherova, Prague - Kyje",50.115288,14.562752,Distance,,Standard,,,,,1.0,
"CZK 26,000","CZK 6,300","CZK 50,000",549924,3+1,10/1/2022,3,Brick,,80 m²,Fully furnished,Very good,Cooperative,,,,,1.0,1.0,217.06,836.0,532.68,1632.55,390.74,731.29,193.67,639.92,883.9,714.81,"Nová Šárka, Prague - Liboc",50.092312,14.3189191,Distance,Interior,Luxurious,,,1.0,,1.0,
"CZK 9,000","CZK 3,000","CZK 10,000",731055,Studio,8/24/2022,,Brick,,30 m²,Unfurnished,Good,,G,,,,1.0,,44.66,1073.48,629.27,1066.13,480.83,554.32,546.65,705.68,1266.62,663.27,Prague - Braník,50.02646,14.41749,,,,,1.0,,,,
"CZK 15,000","CZK 4,800","CZK 15,000",732350,2+kk,9/4/2022,1,Brick,,41 m²,Unfurnished,Very good,,G,,,,,,265.75,508.09,179.93,634.31,65.13,318.37,271.59,466.73,229.44,267.03,Prague - Nusle,50.06574,14.43265,,,,,,,,,
"CZK 13,900","CZK 4,600","CZK 20,000",732308,2+kk,9/4/2022,9,Prefab concrete,,42 m²,Partly,Very good,,G,,,1.0,1.0,,176.97,492.51,192.1,812.37,132.3,772.7,120.31,166.23,776.51,574.97,Prague - Michle,50.05216,14.45198,,,,,,,,,
"CZK 19,500","CZK 3,800","CZK 30,000",732345,2+kk,9/4/2022,6,Brick,,56 m²,Fully furnished,New-build,Personal,G,1.0,,1.0,1.0,1.0,58.52,1253.88,667.81,1377.07,400.72,515.98,653.42,623.94,409.38,385.51,Prague - Modřany,49.99955,14.40727,Distance,,Luxurious,,,1.0,,1.0,
"CZK 36,000","CZK 12,000",,719175,2 bedroom,9/9/2022,-1,,,50 m²,Fully furnished,,,,,,1.0,,,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 35,000",731959,2 bedroom,9/1/2022,2,Brick,Over 50 years,55 m²,Fully furnished,Very good,,G,,,,1.0,,105.35,795.48,322.76,1323.56,370.38,345.89,985.47,791.63,751.1,302.83,Prague - Smíchov,50.05994,14.40353,,,Standard,,,,,1.0,
"CZK 30,000","CZK 9,000","CZK 60,000",731752,3+kk,10/1/2022,10,Other,,120 m²,Fully furnished,New-build,,C,1.0,1.0,1.0,1.0,1.0,338.16,922.53,683.97,787.42,808.57,379.1,480.13,748.05,1280.49,389.82,Prague - Horní Měcholupy,50.04028,14.56921,,,,,,,,1.0,
"CZK 18,000","CZK 9,000","CZK 18,000",732340,3+kk,9/4/2022,1,Brick,,84 m²,Partly,Good,,F,,,,,,247.62,1288.13,427.98,1143.56,106.52,782.35,1001.92,643.38,1208.51,401.73,Prague - Kobylisy,50.13177,14.45644,,,,1.0,,,,,
"CZK 19,990","CZK 2,500","CZK 30,000",690553,2+kk,10/1/2022,2,Brick,Up to 10 years,41 m²,Partly,Very good,Personal,B,,,1.0,,,173.2,143.72,55.5,115.32,75.38,164.5,161.13,377.97,198.6,457.31,"Štítného, Prague - Žižkov",50.0851483,14.4512417,Electric boiler,Complete,Standard,,,,,,
"CZK 41,250","CZK 13,750",,719999,2+kk,10/16/2022,1,,,55 m²,Fully furnished,,,,,,1.0,,,76.78,951.56,41.94,296.91,109.07,229.41,371.34,325.8,517.82,388.28,"Rečkova, Prague - Žižkov",50.0904334,14.4705869,,,,,,,,,
"CZK 13,500","CZK 1,000","CZK 27,000",732261,2+kk,9/3/2022,1,Prefab concrete,,49 m²,Partly,Good,,G,,,1.0,1.0,,104.63,1369.05,148.72,1041.39,146.03,207.21,616.34,246.83,697.12,206.48,Prague - Strašnice,50.06724,14.50881,,,,,,,,,
"CZK 15,900","CZK 5,000","CZK 32,000",720255,2+kk,7/1/2022,1,Brick,,35 m²,Partly,New-build,,A,1.0,,,,1.0,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,,,,,,
"CZK 13,000",CZK 0,"CZK 13,000",731744,1 bedroom,8/30/2022,-2,Brick,,25 m²,Partly,Very good,,G,,,1.0,,1.0,526.23,1761.75,670.71,1678.77,518.16,1314.39,103.82,711.14,1340.53,1014.3,Prague - Smíchov,50.05165,14.40599,,,,,1.0,,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720261,2+kk,7/1/2022,1,Brick,,45 m²,Partly,New-build,,A,1.0,,,,1.0,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,1.0,,,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720267,Studio,7/1/2022,2,Brick,,35 m²,Partly,New-build,,A,1.0,,,,1.0,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,,,,,,
"CZK 36,000","CZK 12,000",,718218,2+kk,9/9/2022,2,,,45 m²,Fully furnished,,,,,,1.0,,,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 32,000",720270,Studio,7/1/2022,1,Brick,,42 m²,Partly,New-build,,A,1.0,,,,1.0,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,,,,,,
"CZK 19,990","CZK 2,790","CZK 20,000",731636,2+kk,9/5/2022,2,Brick,,45 m²,Unfurnished,Very good,Personal,G,,,,,,390.75,265.34,171.22,306.49,105.7,468.21,315.9,391.17,719.11,219.65,Prague - Vinohrady,50.07997,14.45165,Central,,,,,,,,
"CZK 15,900","CZK 2,800","CZK 25,000",728521,Studio,8/3/2022,2,Brick,,40 m²,Partly,New-build,,A,1.0,,,,1.0,138.36,154.26,257.27,2591.54,678.76,241.17,1890.72,330.89,686.21,0.47,Prague - Ďáblice,50.14425,14.48322,Electric boiler,,,1.0,,,,,
"CZK 42,075","CZK 14,025",,726062,2 bedroom,10/2/2022,6,,,80 m²,Fully furnished,,,,,,1.0,,,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,
"CZK 33,000","CZK 8,850","CZK 70,000",727597,3+kk,9/1/2022,3,Brick,Up to 10 years,91 m²,Partly,Very good,Personal,,,,,,1.0,107.77,1186.64,810.63,1121.47,,993.06,1441.45,978.22,1317.44,446.23,Prague - Troja,50.12075,14.41037,,Complete,Luxurious,,,,,,
"CZK 14,500","CZK 4,200","CZK 19,000",732322,2+kk,9/4/2022,4,Prefab concrete,,43 m²,Fully furnished,Good,,G,,,1.0,1.0,1.0,115.85,1228.04,389.95,775.18,780.83,378.22,201.16,292.85,2004.87,310.84,Prague - Horní Počernice,50.11103,14.62093,Distance,,Standard,,,,,,
"CZK 9,500","CZK 2,300","CZK 14,000",732324,2+kk,9/4/2022,,Brick,,34 m²,Fully furnished,Very good,,E,,,,,,156.57,277.93,133.1,579.67,238.15,686.9,275.87,320.25,942.24,470.04,Prague - Košíře,50.0698,14.37914,,,,,,,,,
"CZK 18,000","CZK 6,000","CZK 24,000",470843,2+kk,10/1/2022,2,Brick,10 to 30 years,58 m²,Fully furnished,New-build,Personal,,1.0,,1.0,1.0,1.0,80.22,958.19,274.76,966.54,466.28,911.02,483.21,986.41,628.98,180.71,"K Netlukám, Prague - Uhříněves",50.0322565,14.6089774,Central,,Standard,,,1.0,,1.0,
"CZK 15,000","CZK 3,000","CZK 30,000",731719,2+kk,9/5/2022,2,Brick,,39 m²,Fully furnished,Good,,C,,,1.0,,,112.71,680.29,98.55,583.99,92.22,493.64,176.53,500.12,341.52,268.34,Prague - Nusle,50.06146,14.43617,,,,,,,,,
"CZK 14,000","CZK 3,500","CZK 28,000",389685,Studio,9/30/2022,2,Brick,,33 m²,Fully furnished,,Personal,B,,,,,,300.18,1944.82,455.39,2294.81,342.81,1542.23,418.67,1010.55,1568.37,645.97,"Výhledová, Prague - Hlubočepy",50.0465986,14.4062092,Electric boiler,,,1.0,,,,,
"CZK 63,413","CZK 21,137",,732321,3+kk,10/16/2022,3,,,62 m²,Fully furnished,,,,,,1.0,,,2.22,191.43,20.53,48.07,1.19,48.35,128.16,305.9,208.92,259.31,"Dlouhá, Prague - Staré Město",50.0907943,14.427063,,,,,,,,,
"CZK 31,875","CZK 10,625",,725887,2 bedroom,9/13/2022,2,,,65 m²,Fully furnished,,,,,,,,,181.41,298.0,1.34,322.55,4.35,512.55,359.47,791.01,446.67,323.95,"Karlova, Prague - Staré Město",50.0859967,14.4175762,,,,,,,,,
"CZK 15,500","CZK 4,000","CZK 19,500",731640,2 bedroom,9/15/2022,1,Brick,,57 m²,Partly,Good,,B,,,,,1.0,42.28,1333.45,38.11,1050.56,53.56,352.31,487.68,225.33,739.54,307.67,Prague - Strašnice,50.06666,14.49611,Central,,,,,,,,
"CZK 25,988","CZK 8,662",,728259,2 bedroom,11/1/2022,1,,,60 m²,Fully furnished,,,,,,,,,250.51,417.46,211.46,417.21,207.64,462.73,364.17,360.99,525.54,550.17,"Lublaňská, Prague - Vinohrady",50.0710848,14.4324122,,,,,,,,,
"CZK 37,500","CZK 12,500",,725775,2+kk,9/11/2022,4,,,60 m²,Fully furnished,,,,,,1.0,,,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,
"CZK 15,750","CZK 5,250",,730902,1 bedroom,9/25/2022,3,,,30 m²,Fully furnished,,,,,,,,,217.38,2062.48,1281.33,4705.18,629.6,1074.91,597.5,3134.16,2915.46,646.77,"Švihovská, Prague - Písnice",49.9954018,14.4704771,,,,,,,,,
"CZK 23,000","CZK 4,000","CZK 46,000",730684,3+1,8/21/2022,1,Brick,,90 m²,Partly,Good,,G,,,,,,277.75,748.23,269.12,722.31,157.77,746.58,201.36,325.29,680.02,360.28,Prague - Strašnice,50.07413,14.49928,,,,1.0,,,,,
"CZK 46,530","CZK 15,510",,726063,2 bedroom,9/9/2022,2,,,48 m²,Fully furnished,,,,,,,,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,
"CZK 37,125","CZK 12,375",,726070,2 bedroom,10/17/2022,2,,,90 m²,Fully furnished,,,,,,1.0,,,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,
"CZK 24,938","CZK 8,312",,732307,1 bedroom,10/4/2022,2,,,16 m²,Fully furnished,,,,,,,,,254.83,288.07,110.12,571.95,81.97,421.88,80.01,71.59,804.26,588.21,"Americká, Prague - Vinohrady",50.0721161,14.4387295,,,,,,,,,
"CZK 34,500","CZK 11,500",,724514,2 bedroom,9/24/2022,5,,,76 m²,Fully furnished,,,,,,1.0,,,173.24,237.07,170.98,194.52,84.53,150.25,482.36,158.74,537.92,88.5,"Slezská, Prague - Vinohrady",50.076837,14.4602531,,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 25,000",724007,2 bedroom,10/1/2022,7,Prefab concrete,,50 m²,Partly,Good,,F,,,1.0,,,389.25,774.13,323.7,739.31,727.09,294.3,706.95,822.24,966.06,553.44,Prague - Stodůlky,50.05252,14.33426,,,,,,,,1.0,
"CZK 24,999","CZK 4,900","CZK 24,999",731412,2+kk,8/27/2022,1,Brick,,57 m²,Fully furnished,New-build,,A,1.0,,1.0,1.0,1.0,181.87,1408.66,55.3,979.08,153,539.26,274.37,720.09,348.91,137.94,Prague - Libeň,50.1132,14.47331,,,,,1.0,,,,
"CZK 15,999",CZK 0,"CZK 32,000",732306,2+kk,9/4/2022,2,Prefab concrete,,42 m²,Fully furnished,Very good,,G,,,1.0,1.0,,167.01,946.33,179.53,881.67,216.56,212.48,403.77,549.44,926.51,156.92,Prague - Chodov,50.02596,14.52349,,Bathroom unit,Standard,,,,,,
"CZK 60,000","CZK 20,000",,717694,2+kk,9/18/2022,3,,,,Fully furnished,,,,,,,,,177.2,646.63,182.16,39.81,37.58,122.34,27.5,101.85,349.84,194.18,"Ječná, Prague - Nové Město",50.0757302,14.4269087,,,,,,,,,
"CZK 41,756","CZK 13,919",,728695,4+1,10/4/2022,2,,,102 m²,Fully furnished,,,,,,,,,183.27,1023.84,165.5,746.11,195.16,730.27,819.74,259.7,600.66,303.35,"Xaveriova, Prague - Smíchov",50.0626569,14.3913498,,,,,,,,,
"CZK 51,840","CZK 17,280",,728059,3+1,9/30/2022,2,,,85 m²,Fully furnished,,,,,,1.0,,,278.51,602.82,173.91,301.83,0.93,288.1,225.94,440.55,233.82,416.1,"Bílkova, Prague - Staré Město",50.0912254,14.4209612,,,,,,,,,
"CZK 28,425","CZK 9,475",,728696,2+kk,10/4/2022,5,,,45 m²,Fully furnished,,,,,,,,,120.02,538.45,85.43,335.62,47.85,333.62,182.79,195.16,543.36,341.26,"Lípová, Prague - Nové Město",50.0747395,14.424046,,,,,,,,,
"CZK 37,620","CZK 12,540",,728258,2 bedroom,10/1/2022,7,,,54 m²,Fully furnished,,,,,,1.0,,,379.66,564.73,5.21,191.31,38.84,242.1,65.9,705.75,343.76,422.75,"Michalská, Prague - Staré Město",50.0846396,14.4202484,,,,,,,,,
"CZK 27,195","CZK 9,065",,730051,2+kk,10/15/2022,1,,,50 m²,Fully furnished,,,,,,,,,255.31,501.77,459.42,715.23,218.51,523.94,431.76,479.05,374.11,261.13,"Na Balkáně, Prague - Žižkov",50.095259,14.4941569,,,,1.0,,,,1.0,
"CZK 39,000","CZK 13,000",,728062,2 bedroom,10/8/2022,7,,,92 m²,Fully furnished,,,,,,1.0,,,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,1.0,,,,1.0,
"CZK 51,656","CZK 17,219",,728895,2 bedroom,10/6/2022,4,,,60 m²,Fully furnished,,,,,,1.0,,,110.1,392.87,177.02,129.22,79.72,168.29,299.92,497.22,273.67,349.66,"Dlážděná, Prague - Nové Město",50.0865843,14.4323212,,,,,,,,,
"CZK 24,728","CZK 8,242",,731157,Studio,10/24/2022,3,,,30 m²,Fully furnished,,,,,,1.0,,,99.26,361.63,490.78,556.87,427.65,345.52,452.0,519.02,404.9,293.38,"Olšanská, Prague - Žižkov",50.0830187,14.4654473,,,,,,1.0,,,
"CZK 17,250","CZK 5,750",,731385,3+1,10/26/2022,5,,,90 m²,Fully furnished,,,,,,1.0,,,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 20,000",108533,Studio,9/5/2022,2,Brick,Up to 10 years,46 m²,Fully furnished,,Personal,C,,,1.0,,,282.87,2022.1,1184.77,1780.96,346.68,1428.61,876.42,1489.76,1212.92,798.55,"Vorařská, Prague - Modřany",50.0136409885,14.4001686573,Distance,,Standard,,,1.0,,1.0,
"CZK 20,000","CZK 4,000","CZK 20,000",732302,Studio,9/3/2022,4,Other,,42 m²,Fully furnished,Very good,,G,,,1.0,,,245.59,500.79,157.5,216.41,190.06,344.54,252.65,462.1,379.8,441.99,Prague - Vršovice,50.0687,14.4517,,,,,,1.0,,1.0,
"CZK 12,000","CZK 4,000","CZK 24,000",569039,Studio,9/4/2022,,Brick,,25 m²,Partly,,Cooperative,,,,,1.0,,183.66,607.6,91.73,145.2,267.7,898.45,78.38,668.7,484.97,54.56,"náměstí Na Balabence, Prague - Libeň",50.1055076,14.4839011,Distance,Complete,Standard,,,,,,
"CZK 12,000","CZK 3,000","CZK 15,000",494253,2+kk,9/12/2022,2,Brick,,47 m²,Partly,,Personal,,,,,,,285.2,1689.92,878.2,1448.79,330.4,1122.04,569.84,1183.18,1724.78,577.25,"Převoznická, Prague - Modřany",50.009959,14.4040533,,,Standard,,,,,,
"CZK 13,000","CZK 3,500","CZK 26,000",732298,Small studio,10/1/2022,5,Brick,,27 m²,Unfurnished,Good,,G,,,,,,300.2,346.13,242.74,505.67,74.26,511.17,211.23,158.33,185.85,232.99,Prague - Vinohrady,50.07635,14.46516,,,,,,,,,
"CZK 29,500","CZK 2,500","CZK 50,000",732297,2 bedroom,9/15/2022,2,Brick,,89 m²,Unfurnished,Very good,,G,,,,,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,,,,,,,,1.0,
"CZK 16,000","CZK 3,500","CZK 45,000",612642,2 bedroom,1/1/2023,3,Brick,,56 m²,Partly,Very good,Personal,C,,,,1.0,,237.36,1110.63,155.7,1248.46,259.1,342.61,159.41,583.65,268.8,74.08,"Na Korábě, Prague - Libeň",50.11433,14.467836,Distance,,,,,,,,
"CZK 18,300","CZK 3,500","CZK 15,000",657015,1 bedroom,9/5/2022,1,Brick,,40 m²,Fully furnished,Very good,Personal,B,,,,,1.0,354.21,737.34,455.75,355.35,376.01,575.19,1043.45,328.66,1016.27,67.61,"Buštěhradská, Prague - Střešovice",50.09684,14.38976,Central,Exterior,Standard,,,,,,
"CZK 16,500","CZK 3,000","CZK 15,000",731453,Studio,9/5/2022,2,Brick,,30 m²,Fully furnished,Very good,,B,,,,,,354.21,737.34,455.75,355.35,376.01,575.19,1043.45,328.66,1016.27,67.61,Prague - Střešovice,50.09684,14.38976,,,,,,,,1.0,
"CZK 17,990","CZK 3,990","CZK 10,000",710368,Studio,9/30/2022,,Brick,,24 m²,Fully furnished,Very good,Personal,G,,,1.0,,,32.41,96.79,82.75,144.26,47.59,343.35,223.51,385.13,581.11,734.33,Prague - Vinohrady,50.0770962,14.4355937,,Complete,Luxurious,,,,,,
"CZK 14,000","CZK 4,000","CZK 20,000",546125,2 bedroom,9/1/2022,2,Prefab concrete,,62 m²,Partly,Very good,Cooperative,,,,,,,124.59,799.1,61.78,283.65,132.58,856.26,201.76,378.86,686.42,253.43,"Jivenská, Prague - Michle",50.0596592,14.4507815,Central,,,,,,,1.0,
"CZK 13,000","CZK 6,000","CZK 19,000",681499,Studio,10/1/2022,1,Brick,,40 m²,Fully furnished,Very good,Personal,F,,,,1.0,,153.1,467.97,106.55,224.73,285.57,487.53,190.0,338.31,720.17,416.19,"Jerevanská, Prague - Vršovice",50.0705441,14.4709632,Distance,,,,,,,,
