Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Heating,Total number of floors,Renovation,Design,New building,Age,Front garden,Administration fee,Developer name,Project name,Kód jednotky
684713,"CZK 35,000",50.0762,14.45144,"Slezská, Prague - Vinohrady",2 bedroom with open-plan kitchen,70 m²,"CZK 1,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,183,249,190,183,58,185,229,295,673,271,Excellent,"CZK 50,000",Other,Brick building,G,Gas boiler,Middle floor,Overall,Premium materials and solutions,,over 50 years years,,,,,
500173,"CZK 10,250",50.0368092,14.4098944,"Na Mlejnku, Prague - Braník",Studio,29 m²,CZK 750,Partially furnished,3,No,No,No,No,No,No,No,,233,407,275,296,347,329,421,"1,204",199,,,"CZK 11,000",Cooperative,Brick building,,,,,,,,,,,,
699920,"CZK 13,000",50.08876,14.3046,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,42 m²,"CZK 2,800",Partially furnished,5,No,No,Yes,No,No,Yes,No,18. 01. 2022,224,487,429,416,372,473,383,"1,257",72,,Excellent,"CZK 15,800",Personal,Prefab concrete building,G,,,Overall,,,,,,,,
620672,"CZK 16,000",50.065369,14.5102,"Královická, Prague - Strašnice",2 bedroom,70 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,435,432,"1,197",231,423,321,360,597,289,,Excellent,"CZK 24,000",Personal,Brick building,G,District heating,,,Premium materials and solutions,,,,,,,
699917,"CZK 16,000",50.10681,14.44864,"Poupětova, Prague - Holešovice",1 bedroom,42 m²,"CZK 1,200",Unfurnished,6,No,Yes,No,No,No,No,No,18. 01. 2022,235,487,69,299,155,303,302,761,400,361,Excellent,"CZK 17,200",Personal,Brick building,D,,,,,,,,,,,
688565,"CZK 21,000",50.0862173,14.5035851,"Prorektorská, Prague - Malešice",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,1,No,Yes,Yes,No,Yes,Yes,No,01. 12. 2021,239,690,719,790,437,895,654,461,726,404,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
699913,"CZK 13,000",50.04614,14.43,"K Sídlišti, Prague - Podolí",1 bedroom,40 m²,"CZK 2,600",Unfurnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,331,993,3,823,256,825,77,261,662,339,Excellent,"CZK 14,600",Personal,Brick building,C,,,,,,,,,,,
528438,"CZK 27,000",50.0799163,14.4476377,"Slavíkova, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 2,000",Partially furnished,6,No,Yes,No,No,No,Yes,No,září,472,536,115,535,55,394,404,513,675,431,New build,"CZK 27,000",Personal,Brick building,,Central heating,Attic,,,,1 to 10 years years,,,,,
699909,"CZK 6,000",50.06073,14.44516,"Pod Vilami, Prague - Nusle",Studio,18 m²,"CZK 2,800",Unfurnished,-1,No,No,No,No,No,No,No,18. 01. 2022,150,709,27,415,163,438,627,743,563,402,Excellent,"CZK 8,800",Personal,Brick building,G,,,,,,,,,,,
619946,"CZK 13,000",50.053864,14.4400126,Prague - Nusle,1 bedroom with open-plan kitchen,54 m²,"CZK 1,500",,,No,No,No,No,No,No,No,01. 02. 2022,136,"1,002",945,937,"1,103","1,010","1,161","1,194",949,"1,187",Excellent,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,109 m²,"CZK 6,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,209,273,39,272,113,301,142,267,694,169,Excellent,"CZK 53,000",Personal,Brick building,D,,,,,,,,,,,
588123,"CZK 24,500",50.075306,14.41547,"Dittrichova, Prague - Nové Město",1 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Furnished,,No,No,No,No,No,No,No,01. 02. 2022,117,263,234,291,45,337,175,523,739,462,Excellent,"CZK 28,500",Cooperative,Brick building,G,Gas boiler,Ground floor,Interior,Standard materials and solutions,,30 to 50 years years,,,,,
619711,"CZK 15,000",50.072044,14.454413,"Ruská, Prague - Vršovice",1 bedroom,28 m²,"CZK 2,000",Furnished,,No,No,No,No,No,No,No,01. 02. 2022,273,751,108,528,66,526,240,296,440,267,Excellent,"CZK 17,000",Personal,Brick building,G,,,,,,,,,,,
698066,"CZK 1,200",50.08159,14.42553,"Vodičkova, Prague - Nové Město",Other,20 m²,CZK 300,Partially furnished,5,No,No,No,No,No,No,No,12. 01. 2022,16,375,196,0,13,11,256,877,148,402,Good,,Other,Other,G,District heating,Top floor,,Standard materials and solutions,,1 to 10 years years,,,,,
679675,"CZK 19,000",50.08528,14.3715,"Pod Drinopolem, Prague - Břevnov",2 bedroom,45 m²,"CZK 3,000",Furnished,2,No,No,No,No,Yes,Yes,No,15. 12. 2021,190,632,356,446,148,308,336,168,614,496,Excellent,"CZK 22,000",Cooperative,Brick building,G,District heating,,Interior,,,,,,,,
699206,"CZK 16,500",50.11047,14.45104,"Jankovcova, Prague - Holešovice",Studio,34 m²,"CZK 2,100",Furnished,2,No,No,No,No,Yes,No,No,01. 02. 2022,20,950,490,763,452,549,406,"1,225",679,370,New build,"CZK 18,600",Personal,Other,G,,,,,,,,,,,
306444,"CZK 10,500",50.040397,14.5678974,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,34 m²,"CZK 3,000",Furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,196,841,448,653,522,356,495,513,"1,296",405,,"CZK 13,500",Personal,Brick building,,,,,Standard materials and solutions,,1 to 10 years years,,,,,
698878,"CZK 15,000",50.10389,14.43564,"U Smaltovny, Prague - Holešovice",2 bedroom,60 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,402,990,226,502,181,308,616,293,819,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
598582,"CZK 19,000",50.103776,14.434661,Prague - Holešovice,1 bedroom with open-plan kitchen,55 m²,"CZK 1,700",Furnished,4,No,No,No,No,No,No,No,01. 04. 2020,273,929,164,441,142,178,463,387,913,,Excellent,"CZK 38,000",Cooperative,Brick building,G,Electric boiler,,,Premium materials and solutions,,,,,,,
699887,"CZK 13,000",50.09159,14.47407,"Koněvova, Prague - Žižkov",1 bedroom,47 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,65,"1,233",38,96,186,153,162,385,195,258,Excellent,"CZK 25,000",Personal,Brick building,B,,,,,,,,,,,
699900,"CZK 10,700",50.12984,14.42686,"Štětínská, Prague - Bohnice",Studio,45 m²,"CZK 3,260",Furnished,1,No,No,Yes,Yes,No,No,No,18. 01. 2022,359,648,359,921,624,390,414,525,722,29,Excellent,"CZK 25,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,
699904,"CZK 10,000",50.08725,14.45102,"Pod Vítkovem, Prague - Žižkov",1 bedroom,33 m²,CZK 730,Unfurnished,1,No,No,No,No,No,No,No,18. 01. 2022,79,419,40,409,74,416,222,523,222,651,Good,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,
696416,"CZK 36,000",50.0740202,14.4399148,"Francouzská, Prague - Vinohrady",2 bedroom with open-plan kitchen,87 m²,"CZK 12,000",Furnished,7,No,Yes,No,No,No,Yes,No,15. 02. 2022,154,287,73,428,33,408,72,565,703,470,,,,,,,,,,,,,,,,
536920,"CZK 20,000",50.0698028,14.4018829,"Radlická, Prague - Smíchov",1 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,148,346,242,79,105,138,323,819,993,377,Excellent,"CZK 20,000",Personal,Brick building,,,Middle floor,,,Yes,1 to 10 years years,,,,,
696008,"CZK 10,000",50.02682,14.37242,"Lipová alej, Prague - Hlubočepy",Small studio,29 m²,"CZK 1,587",Furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,274,"1,132",699,"1,129",538,"1,121",485,383,269,525,Excellent,"CZK 10,000",Personal,Brick building,E,,,,,,,,,,,
686924,"CZK 16,500",50.0837,14.37816,"Šlikova, Prague - Břevnov",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Partially furnished,,No,No,Yes,No,No,No,No,01. 02. 2022,479,"1,030",261,819,188,574,494,471,273,414,Excellent,"CZK 30,000",Personal,Brick building,C,,,,Premium materials and solutions,,1 to 10 years years,,,,,
653456,"CZK 9,000",50.089380899353,14.306680597365,"Ciolkovského, Prague - Ruzyně",1 bedroom,41 m²,"CZK 4,000",,,No,No,Yes,No,No,Yes,No,,165,285,244,231,295,288,355,"1,445","1,263",96,,"CZK 15,000",Personal,Prefab concrete building,B,,,,,,,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,25 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,216,344,70,346,22,280,306,274,647,724,Good,,Other,Brick building,E,,,,,,,,,,,
212317,"CZK 9,750",50.0704283,14.3804002,"Prachnerova, Prague - Košíře",Studio,32 m²,"CZK 2,350",Furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,44,576,53,950,90,"1,058",97,598,996,329,Excellent,"CZK 24,200",Personal,Brick building,,Central heating,Middle floor,,,,,,,,,
257664,"CZK 9,500",50.0898148,14.3427368,Prague - Veleslavín,Small studio,21 m²,"CZK 2,500",Partially furnished,,No,No,No,No,No,No,No,18. 01. 2022,144,538,103,201,182,257,210,74,869,201,,"CZK 15,000",Cooperative,Brick building,,District heating,Ground floor,,,,,,,,,
699889,"CZK 14,500",50.13278,14.46637,"Jelínkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,50 m²,"CZK 3,100",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 02. 2022,280,740,226,739,367,640,253,373,"1,441",213,Excellent,"CZK 14,500",Personal,Prefab concrete building,E,,,,,,,,,,,
623290,"CZK 15,500",50.064877,14.42824,"Jaromírova, Prague - Nusle",Studio,32 m²,"CZK 2,200",,1,No,Yes,No,No,No,No,No,01. 06. 2021,150,490,83,509,147,216,470,608,470,365,Excellent,"CZK 31,000",Personal,Brick building,B,,,,,,,,,,,
699885,"CZK 18,500",50.06634,14.42854,"Sekaninova, Prague - Nusle",2 bedroom,53 m²,"CZK 3,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,273,888,203,554,315,325,609,642,279,176,Excellent,"CZK 37,000",Personal,Brick building,G,,,,,,,,,,,
689578,"CZK 9,000",50.1199709,14.458435054189,"S. K. Neumanna, Prague - Libeň",Studio,24 m²,"CZK 2,300",Partially furnished,1,No,No,No,No,No,No,No,25. 10. 2021,140,195,112,345,75,76,631,456,"1,072",630,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
693718,"CZK 15,000",50.1401161,14.5074049,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",Furnished,8,No,No,No,No,No,Yes,No,Ihned,245,774,94,784,270,100,302,359,458,179,New build,"CZK 30,000",Personal,Brick building,G,,Middle floor,Overall,Premium materials and solutions,,,,,,,
699771,"CZK 19,000",50.07683,14.30342,"Karlovarská, Prague - Řepy",3 bedroom,97 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,80,773,871,"1,056","1,327",,,,,,Excellent,"CZK 19,000",Other,Brick building,G,,,,,,,,,,,
697484,"CZK 16,097",50.0865462,14.4320578,"Dlážděná, Prague - Nové Město",Studio,36 m²,"CZK 5,365",Furnished,2,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,123,287,160,141,79,130,287,500,285,354,,,,,,,,,,,,,,,,
698725,"CZK 15,000",50.1117598,14.4781227,"Pod Labuťkou, Prague - Libeň",3 bedroom,70 m²,"CZK 5,000",Furnished,1,No,No,No,No,No,No,No,11. 03. 2022,160,"1,333",485,"1,024",121,669,803,"1,065",747,6,,,,,,,,,,,,,,,,
681835,"CZK 16,000",50.12961,14.44762,"Mirovická, Prague - Kobylisy",3 bedroom,80 m²,"CZK 5,900",Partially furnished,3,Yes,No,Yes,Yes,Yes,Yes,No,31. 01. 2022,423,"1,447",353,847,495,514,652,308,"1,147",187,Excellent,"CZK 17,997",Personal,Prefab concrete building,A,,,,,,,,,,,
695301,"CZK 9,375",50.068042,14.5177497,"Mokřanská, Prague - Strašnice",Studio,20 m²,"CZK 3,125",Furnished,2,No,No,No,No,No,No,No,20. 01. 2022,77,679,731,809,968,808,"1,484",638,,,,,,,,,,,,,,,,,,
699868,"CZK 13,500",50.13846,14.50659,"Fryčovická, Prague - Letňany",1 bedroom with open-plan kitchen,45 m²,"CZK 1,500",Furnished,10,No,Yes,No,No,No,Yes,No,01. 03. 2022,189,795,134,566,335,364,149,595,543,203,Excellent,"CZK 20,000",Personal,Other,B,,,,,,,,,,,
661144,"CZK 16,700",50.066599,14.396753,Prague - Smíchov,2 bedroom,62 m²,CZK 700,Unfurnished,1,Yes,No,No,No,No,No,No,08. 01. 2022,223,365,225,754,130,451,312,524,755,325,Excellent,"CZK 17,400",Personal,Brick building,D,,Middle floor,Interior,,,,,,,,
699865,"CZK 14,500",50.10604,14.44736,"U Měšťanského pivovaru, Prague - Holešovice",Studio,39 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,249,309,153,305,66,215,437,669,404,364,New build,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
699862,"CZK 25,000",50.11031,14.38019,"Na Špitálce, Prague - Dejvice",2 bedroom with open-plan kitchen,78 m²,"CZK 1,547",Unfurnished,3,No,No,Yes,No,No,No,No,18. 01. 2022,150,283,348,940,595,303,709,651,,,Good,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
699212,"CZK 21,000",50.04336,14.39668,"Na Žvahově, Prague - Hlubočepy",3 bedroom,84 m²,"CZK 3,500",Partially furnished,1,No,Yes,No,Yes,Yes,No,Yes,01. 02. 2022,359,612,660,926,713,818,674,,,,Excellent,"CZK 30,000",Cooperative,Brick building,G,Gas boiler,Middle floor,Exterior,Standard materials and solutions,,30 to 50 years years,,,,,
699860,"CZK 10,950",50.07791,14.47677,"Vinohradská, Prague - Vinohrady",1 bedroom,42 m²,"CZK 2,456",Partially furnished,5,No,No,No,No,No,Yes,No,19. 01. 2022,28,983,14,484,50,16,739,858,172,150,Excellent,"CZK 21,000",Personal,Brick building,G,,,,,,,,,,,
699209,"CZK 12,500",50.0702,14.67902,"Žiželická, Prague - Újezd nad Lesy",2 bedroom with open-plan kitchen,63 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,No,No,01. 02. 2022,435,206,494,205,389,49,,,,,Excellent,"CZK 25,000",Personal,Brick building,B,,,,,,,,,,,
699204,"CZK 16,000",50.00954,14.45242,"Pavlíkova, Prague - Kamýk",3 bedroom,74 m²,"CZK 3,900",Unfurnished,8,No,No,No,No,No,Yes,No,12. 01. 2022,262,925,177,515,"1,096",510,"1,187",555,98,,Good,"CZK 32,000",Cooperative,Prefab concrete building,C,,,,,,,,,,,
276432,"CZK 11,000",50.1150998,14.5651119,"Federova, Prague - Kyje",Studio,41 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,Yes,24. 01. 2022,296,937,711,"1,305","1,299",723,,,,,,"CZK 13,000",Personal,Brick building,B,Central heating,Raised ground floor,Interior,Standard materials and solutions,Yes,1 to 10 years years,,,,,
699855,"CZK 24,750",50.0720218,14.4618189,"Bulharská, Prague - Vršovice",1 bedroom with open-plan kitchen,54 m²,"CZK 8,250",Furnished,5,No,No,No,No,No,No,No,11. 03. 2022,222,829,176,605,99,603,417,336,724,245,,,,,,,,,,,,,,,,
699852,"CZK 15,500",50.10361,14.50819,"Kabešova, Prague - Vysočany",1 bedroom with open-plan kitchen,54 m²,"CZK 3,900",Furnished,1,No,No,No,Yes,No,Yes,No,01. 03. 2022,522,210,"1,300",794,"1,124","1,437","1,160",230,,,Excellent,"CZK 31,000",Personal,Brick building,A,,,,,,,,,,,
699854,"CZK 9,500",50.09229,14.48014,"Koněvova, Prague - Žižkov",Studio,44 m²,CZK 800,Partially furnished,5,No,Yes,No,No,No,No,No,01. 02. 2022,94,825,43,388,14,447,314,269,382,310,Excellent,"CZK 9,500",Personal,Brick building,G,,,,,,,,,,,
699853,"CZK 14,000",50.0698,14.37188,"U Kavalírky, Prague - Košíře",1 bedroom,54 m²,CZK 400,Partially furnished,3,No,No,No,No,No,No,No,01. 02. 2022,37,319,76,51,143,159,418,"1,032",753,86,Excellent,,Personal,Brick building,B,,,,,,,,,,,
175403,"CZK 15,000",50.1071221,14.4458563,"U městských domů, Prague - Holešovice",1 bedroom with open-plan kitchen,49 m²,"CZK 2,400",Partially furnished,2,Yes,No,Yes,No,No,Yes,No,ihned,165,615,255,628,292,307,346,971,421,273,Excellent,,Personal,Brick building,C,Gas boiler,Middle floor,Overall,,,1 to 10 years years,,,,,
496546,"CZK 17,000",50.1096393,14.4487381,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,60 m²,"CZK 3,247",Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 02. 2022,212,771,185,650,353,450,144,"1,112",580,249,Excellent,"CZK 20,000",Personal,Brick building,,Gas boiler,Middle floor,,Standard materials and solutions,,1 to 10 years years,,,,,
696356,"CZK 22,000",50.07975,14.41832,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,230,595,135,286,20,310,120,331,190,615,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
699198,"CZK 10,000",50.0618872,14.4426424,"Svatoslavova, Prague - Nusle",2 bedroom,70 m²,CZK 800,,1,No,No,No,No,No,No,No,14. 01. 2022,151,566,169,272,214,295,415,836,351,313,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
692131,"CZK 16,000",50.12871,14.47053,"Hlaváčova, Prague - Kobylisy",3 bedroom,70 m²,"CZK 5,000",Unfurnished,2,No,No,No,Yes,No,No,No,01. 02. 2022,277,108,7,237,198,82,362,362,"1,167",186,Excellent,"CZK 21,000",Personal,Prefab concrete building,B,,,Bathroom unit,Standard materials and solutions,,,,,,,
524310,"CZK 16,000",50.0684511,14.4165468,"Na Výtoni, Prague - Nové Město",2 bedroom,60 m²,CZK 600,Partially furnished,4,No,No,No,No,No,No,No,01. 01. 2022,187,933,100,382,49,315,235,274,283,69,,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,
699849,"CZK 16,000",50.14145,14.5231,"Kadečkové, Prague - Letňany",1 bedroom with open-plan kitchen,52 m²,"CZK 3,800",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,566,921,"1,250",116,"1,045","1,321","1,168",872,258,,New build,"CZK 20,000",Personal,Other,B,,,,,,,,,,,
699644,"CZK 18,800",50.09638,14.36052,"Kladenská, Prague - Vokovice",2 bedroom,60 m²,"CZK 3,250",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,247,161,21,236,45,78,314,458,"1,260",300,Excellent,"CZK 37,600",Personal,Brick building,G,,,,,,,,,,,
699847,"CZK 12,000",50.14184,14.57585,"Českodubská, Prague - Vinoř",1 bedroom with open-plan kitchen,38 m²,"CZK 3,000",Furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,223,406,986,338,969,865,565,533,192,,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
699195,"CZK 15,500",50.09859,14.4425,"Bubenské nábřeží, Prague - Holešovice",1 bedroom with open-plan kitchen,40 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,No,No,24. 01. 2022,122,765,494,663,323,567,618,864,940,571,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
680079,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 18,750",Furnished,4,No,No,No,No,No,No,No,20. 01. 2022,212,525,185,151,68,162,317,392,109,262,,,,,,,,,,,,,,,,
680006,"CZK 60,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom with open-plan kitchen,90 m²,"CZK 20,000",Furnished,3,No,No,No,No,No,Yes,No,20. 01. 2022,462,817,70,468,89,510,489,683,411,400,,,,,,,,,,,,,,,,
699845,"CZK 19,990",50.08036,14.45009,"Fibichova, Prague - Žižkov",2 bedroom,85 m²,CZK 600,Partially furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,410,370,240,424,83,339,343,383,698,317,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
699843,"CZK 14,500",50.12898,14.47246,"Taussigova, Prague - Kobylisy",2 bedroom with open-plan kitchen,64 m²,"CZK 4,500",Furnished,6,No,No,No,Yes,No,Yes,No,17. 01. 2022,371,240,195,370,308,284,255,565,"1,310",281,Good,"CZK 20,000",Personal,Prefab concrete building,D,Central heating,,,Standard materials and solutions,,10 to 30 years years,,,,,
699840,"CZK 27,000",50.09179,14.4293,"Klimentská, Prague - Nové Město",2 bedroom with open-plan kitchen,80 m²,"CZK 2,500",Furnished,3,No,No,No,No,No,Yes,No,02. 03. 2022,221,337,227,203,96,281,249,333,449,246,Excellent,"CZK 60,000",Personal,Brick building,B,,,,,,,,,,,
699836,"CZK 11,408",50.0727107,14.4298541,"Tyršova, Prague - Nové Město",Studio,24 m²,"CZK 3,802",Furnished,1,No,No,No,No,No,No,No,14. 02. 2022,207,626,116,221,143,278,376,548,644,639,,,,,,,,,,,,,,,,
258242,"CZK 14,500",50.106785,14.4906273,"Kovářská, Prague - Libeň",1 bedroom,42 m²,CZK 990,Unfurnished,1,No,No,No,No,No,No,No,01. 02. 2022,214,255,43,438,73,396,156,244,155,123,,"CZK 15,000",Cooperative,Brick building,,,,,,,,,,,,
351462,"CZK 13,600",50.1086158,14.4850226,"Kovanecká, Prague - Libeň",1 bedroom,35 m²,"CZK 3,400",Furnished,4,Yes,No,Yes,No,No,Yes,Yes,21. 01. 2022,419,570,349,613,248,774,389,453,290,469,Excellent,"CZK 25,000",Personal,Brick building,,District heating,Middle floor,,Standard materials and solutions,,10 to 30 years years,,,,,
198973,"CZK 10,000",50.0464879,14.4427116,"U nových domů III, Prague - Krč",Studio,31 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,No,No,No,No,15. 01. 2022,291,414,111,356,137,313,174,583,593,332,Excellent,"CZK 15,000",Personal,Brick building,C,Gas boiler,Raised ground floor,Overall,Standard materials and solutions,,,300 m²,,,,
694156,"CZK 30,000",50.08239,14.43829,"Italská, Prague - Vinohrady",1 bedroom with open-plan kitchen,85 m²,"CZK 4,000",Furnished,,No,Yes,No,No,No,Yes,Yes,01. 12. 2021,378,887,621,280,89,362,595,421,692,541,New build,"CZK 32,000",Personal,Brick building,B,,,,,,,53 m²,,,,
538613,"CZK 11,000",50.0456068,14.4379265,Prague - Krč,1 bedroom,28 m²,"CZK 2,700",Partially furnished,2,No,No,Yes,No,No,No,No,prosinec 2018,127,592,266,696,381,724,161,267,231,110,,"CZK 14,000",Cooperative,Brick building,,Central heating,Middle floor,Exterior,Standard materials and solutions,,,,,,,
526598,"CZK 9,000",50.1039246,14.5656797,"Generála Janouška, Prague - Černý Most",Studio,25 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,219,678,213,"1,213",860,597,379,72,"1,076",235,,"CZK 11,000",Personal,Prefab concrete building,,,,,,,,,,,,
699019,"CZK 12,500",50.0541789,14.510672,"Jasmínová, Prague - Záběhlice",1 bedroom,35 m²,"CZK 3,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,256,600,550,641,487,595,699,832,989,223,Excellent,"CZK 12,500",Cooperative,Prefab concrete building,C,,,,,,,,,,,
