Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky
697543,"CZK 22,500",50.1013742,14.4358954,"Šternberkova, Prague - Holešovice",2 bedroom,83 m²,"CZK 7,500",Furnished,3,Yes,No,No,No,No,Yes,No,02. 03. 2022,184,870,174,226,62,375,320,"1,488",599,931,,,,,,,,,,,,,,,,
699746,"CZK 10,000",50.0923,14.43166,"Klimentská, Prague - Nové Město",4 bedroom,90 m²,"CZK 2,500",Furnished,2,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,191,512,94,345,78,271,75,226,588,175,Excellent,"CZK 10,000",Personal,Prefab concrete building,,,,,,G,,,,,,
699550,"CZK 26,250",50.0902986,14.4271043,"Benediktská, Prague - Staré Město",1 bedroom with open-plan kitchen,50 m²,"CZK 8,750",Furnished,3,No,No,No,No,No,Yes,No,17. 03. 2022,51,118,74,93,1,171,160,250,261,336,,,,,,,,,,,,,,,,
698725,"CZK 15,000",50.1117598,14.4781227,"Pod Labuťkou, Prague - Libeň",3 bedroom,70 m²,"CZK 5,000",Furnished,1,No,No,No,No,No,No,No,11. 03. 2022,160,"1,333",485,"1,024",121,669,803,"1,065",747,6,,,,,,,,,,,,,,,,
693404,"CZK 22,125",50.1085928,14.4915135,"U školičky, Prague - Libeň",2 bedroom with open-plan kitchen,63 m²,"CZK 7,375",Furnished,5,No,No,No,No,No,No,No,29. 01. 2022,181,533,222,533,196,258,442,227,114,112,,,,,,,,,,,,,,,,
699548,"CZK 45,000",50.0885763,14.423344,"Týnská, Prague - Staré Město",3 bedroom,100 m²,"CZK 15,000",Furnished,3,No,No,No,No,No,No,No,17. 03. 2022,143,354,108,199,36,219,154,136,9,154,,,,,,,,,,,,,,,,
699079,"CZK 33,750",50.0790219,14.4245347,"Školská, Prague - Nové Město",Studio,26 m²,"CZK 11,250",Furnished,1,Yes,No,No,No,No,Yes,No,13. 03. 2022,326,716,122,141,29,217,161,519,502,456,,,,,,,,,,,,,,,,
680048,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,4,No,No,No,No,No,Yes,No,29. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
703807,"CZK 10,500",50.05439,14.44174,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,43 m²,"CZK 3,600",Unfurnished,,No,No,No,No,No,No,No,01. 02. 2022,66,978,175,413,17,609,314,288,"1,007",262,Good,"CZK 14,100",Personal,Brick building,,,,,,D,,,,,,
680095,"CZK 63,113",50.0761284,14.4327244,"Londýnská, Prague - Vinohrady",3 bedroom,70 m²,"CZK 21,037",Furnished,3,No,Yes,No,No,No,No,No,29. 01. 2022,100,264,66,90,3,201,314,391,396,647,,,,,,,,,,,,,,,,
680027,"CZK 44,973",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,69 m²,"CZK 14,991",Furnished,6,Yes,Yes,No,No,No,Yes,No,29. 01. 2022,105,350,144,146,109,151,432,394,290,329,,,,,,,,,,,,,,,,
703808,"CZK 46,313",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 15,437",Furnished,4,No,No,No,No,No,Yes,No,27. 03. 2022,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,,,,,
700639,"CZK 41,850",50.0883535,14.4185437,"Maiselova, Prague - Josefov",2 bedroom,89 m²,"CZK 13,950",Furnished,3,No,No,No,No,No,No,No,19. 02. 2022,190,239,178,330,3,452,307,572,33,553,,,,,,,,,,,,,,,,
680086,"CZK 25,500",50.0901585,14.3426685,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,90 m²,"CZK 8,500",Furnished,1,No,No,No,No,No,No,No,29. 01. 2022,142,547,112,211,216,280,208,0,878,210,,,,,,,,,,,,,,,,
680079,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 18,750",Furnished,4,No,No,No,No,No,No,No,29. 01. 2022,212,525,185,151,68,162,317,392,109,262,,,,,,,,,,,,,,,,
699037,"CZK 17,100",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,27 m²,"CZK 5,700",Furnished,4,No,No,No,No,No,Yes,No,29. 01. 2022,272,322,70,607,60,509,83,250,792,565,,,,,,,,,,,,,,,,
703802,"CZK 10,500",50.11506,14.56703,"Sicherova, Prague - Kyje",Studio,35 m²,"CZK 2,300",Partially furnished,3,Yes,No,No,No,No,Yes,No,25. 01. 2022,419,"1,059",834,"1,428","1,337",846,,,,,New build,"CZK 10,500",Personal,Low-energy building,,,,,,B,,,,,,
703799,"CZK 18,500",50.05919,14.2832,"Milotická, Prague - Zličín",2 bedroom,60 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,25. 01. 2022,433,756,923,853,710,977,320,"1,022",116,,New build,"CZK 37,000",Personal,Brick building,,,,,,G,Yes,,,,,
496946,"CZK 15,000",50.0218224,14.4407186,"Písnická, Prague - Kamýk",2 bedroom,66 m²,"CZK 5,000",Unfurnished,4,No,No,Yes,Yes,No,Yes,No,,128,674,164,648,722,549,409,412,800,282,Excellent,"CZK 20,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,,
703793,"CZK 25,000",50.0556,14.4954,"Hyacintová, Prague - Záběhlice",4 bedroom,110 m²,"CZK 6,000",Furnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,169,716,288,"1,128",62,189,148,629,204,341,Excellent,"CZK 35,000",Personal,Brick building,,,,,,G,,,,,,
379118,"CZK 12,100",49.999400230001,14.410353649738,"Benáčanova, Prague - Modřany",Studio,35 m²,"CZK 2,400",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,,61,"1,008",908,"1,103",275,756,893,758,461,221,New build,,Personal,Brick building,1 to 10 years years,,District heating,,,,Yes,,,,,
569427,"CZK 17,000",50.0862158,14.4443522,"Řehořova, Prague - Žižkov",Studio,34 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,411,641,400,515,317,608,376,415,469,841,,"CZK 17,000",Personal,Brick building,1 to 10 years years,,Electric boiler,Top floor,Overall,,,,,,,
703788,"CZK 12,941",50.0215761,14.4894951,"Jana Růžičky, Prague - Kunratice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,136",,1,No,No,No,No,No,No,No,24. 01. 2022,111,891,165,984,391,184,210,194,471,92,Good,"CZK 16,077",Personal,Other,,,,,,,,"CZK 1,941",,,,
680099,"CZK 29,925",50.0845694,14.4671948,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,,"CZK 9,975",Furnished,7,No,No,No,No,No,Yes,Yes,29. 01. 2022,221,235,240,630,210,69,520,374,219,292,,,,,,,,,,,,,,,,
695225,"CZK 16,245",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,33 m²,"CZK 5,415",Furnished,2,No,No,No,No,No,Yes,No,29. 01. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
688331,"CZK 29,250",50.0830689,14.4668702,"Olšanská d, Prague - Žižkov",1 bedroom with open-plan kitchen,85 m²,"CZK 9,750",Furnished,4,No,Yes,No,No,No,Yes,Yes,29. 01. 2022,213,228,353,747,332,258,643,491,336,409,,,,,,,,,,,,,,,,
703786,"CZK 11,500",50.1057629,14.4769956,"Ronkova, Prague - Libeň",Studio,24 m²,"CZK 1,154",,1,No,No,No,No,No,No,No,01. 02. 2022,133,408,192,430,4,361,445,217,434,64,Good,"CZK 10,933",Personal,Other,,,,,,,,"CZK 1,467",,,,
263023,"CZK 12,000",50.0570518499,14.2811066211,"Sazovická, Prague - Zličín",Studio,33 m²,"CZK 2,500",Furnished,4,Yes,No,No,No,Yes,No,No,,276,"1,019",939,868,953,993,342,"1,215",175,,,"CZK 14,500",Personal,Brick building,,,,,,,,,,,,
703783,"CZK 19,000",50.0298,14.48466,"Hrabákova, Prague - Chodov",2 bedroom with open-plan kitchen,72 m²,"CZK 4,500",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,20. 02. 2022,285,465,21,628,245,358,293,666,446,125,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,,,,,,B,,,,,,
688580,"CZK 12,900",50.0378,14.33674,"Bašteckého, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 4,240",Furnished,1,No,No,Yes,No,No,Yes,No,17. 10. 2021,260,630,239,843,103,502,192,564,112,74,Excellent,"CZK 26,000",Personal,Brick building,,Standard materials and solutions,Central heating,Raised ground floor,,G,,,,,,
695370,"CZK 29,700",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,92 m²,"CZK 9,900",Furnished,7,No,Yes,No,No,No,Yes,No,10. 02. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
703776,"CZK 9,000",50.0384812,14.5624117,"Rezlerova, Prague - Petrovice",2 bedroom with open-plan kitchen,67 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,29. 01. 2022,224,428,391,353,407,414,360,454,764,51,,,,,,,,,,,,,,,,
680007,"CZK 45,000",50.082182161145,14.415757035582,"Karoliny Světlé, Prague - Staré Město",2 bedroom,72 m²,"CZK 15,000",Furnished,3,No,No,No,No,No,Yes,No,29. 01. 2022,186,811,109,132,85,110,274,275,231,398,,,,,,,,,,,,,,,,
398657,"CZK 15,900",50.0560071,14.446201,"U Družstva Život, Prague - Nusle",1 bedroom with open-plan kitchen,56 m²,CZK 927,Partially furnished,3,No,No,No,No,No,No,No,,362,967,113,521,349,959,264,180,844,345,,"CZK 15,900",Personal,Brick building,1 to 10 years years,Premium materials and solutions,,,Overall,,,,,,,
672559,"CZK 20,500",50.0477662,14.4642496,Prague - Michle,2 bedroom,61 m²,"CZK 4,000",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,No,16. 08. 2021,348,764,349,826,340,811,101,136,621,325,New build,,Personal,Brick building,,,Central heating,Ground floor,,G,Yes,,45 m²,,,
703772,"CZK 11,000",49.9670426,14.383874,"Tunelářů, Prague - Zbraslav",2 bedroom with open-plan kitchen,68 m²,"CZK 7,000",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,200,"1,354",196,129,273,606,468,116,,,Good,"CZK 20,000",Cooperative,Prefab concrete building,,,,,,B,,,,,,
703771,"CZK 13,000",50.0716753,14.3708825,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",1 bedroom with open-plan kitchen,40 m²,"CZK 3,250",Furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,338,546,315,699,567,594,792,"1,073",511,502,Excellent,"CZK 13,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,Overall,D,,,,,,
703767,"CZK 14,000",50.03565,14.33923,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 3,750",Furnished,3,No,No,Yes,No,No,Yes,No,01. 02. 2022,265,291,238,"1,144",374,251,69,167,383,170,Excellent,"CZK 28,000",Personal,Prefab concrete building,,,District heating,,Overall,G,,,,,,
624657,"CZK 36,000",50.094842,14.464376,"Molákova, Prague - Karlín",4 bedroom with open-plan kitchen,110 m²,"CZK 6,000",Furnished,5,No,No,Yes,No,No,Yes,No,25. 01. 2022,348,"1,409",373,"1,019",285,882,160,698,932,329,Excellent,"CZK 30,000",Personal,Prefab concrete building,,Premium materials and solutions,District heating,,Overall,G,,,,,,
696924,"CZK 31,706",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,180 m²,"CZK 10,569",Furnished,1,Yes,Yes,No,No,No,No,Yes,29. 01. 2022,695,843,921,,,,,,,,,,,,,,,,,,,,,,,
690503,"CZK 26,400",50.0779159,14.4375296,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,40 m²,"CZK 8,800",Furnished,7,No,No,No,No,No,Yes,No,29. 01. 2022,75,316,151,67,35,51,260,350,400,731,,,,,,,,,,,,,,,,
700159,"CZK 39,819",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",5 bedroom,125 m²,"CZK 13,273",Furnished,4,Yes,No,No,No,No,Yes,Yes,29. 01. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,
690488,"CZK 18,000",50.0820746,14.482309,"Na Třebešíně, Prague - Strašnice",1 bedroom with open-plan kitchen,46 m²,"CZK 6,000",Furnished,1,No,No,No,No,No,No,No,29. 01. 2022,211,"1,258",662,"1,150",181,848,"1,132",609,96,214,,,,,,,,,,,,,,,,
703624,"CZK 13,000",50.1266889,14.505251,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,305,926,187,955,395,"1,070",179,601,"1,439",228,Excellent,"CZK 16,000",Personal,Brick building,,,,,,A,,,,,,
703761,"CZK 12,500",50.03556,14.41117,"Zelinářská, Prague - Braník",1 bedroom with open-plan kitchen,44 m²,CZK 800,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,178,359,220,154,278,389,196,"1,176",207,,Excellent,"CZK 12,000",Personal,Brick building,,,,,,G,,,,,,
703754,"CZK 11,500",50.01114,14.45032,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,49 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,No,Yes,No,25. 01. 2022,386,"1,062",433,528,"1,113",702,917,568,132,,Excellent,"CZK 14,500",Personal,Prefab concrete building,,,,,,D,,,,,,
700262,"CZK 8,000",50.0830792,14.3637665,"8. listopadu, Prague - Břevnov",Small studio,25 m²,"CZK 2,900",Partially furnished,-1,No,No,No,No,No,No,No,20. 01. 2022,137,224,88,91,16,259,251,752,169,220,Good,"CZK 19,000",Personal,Brick building,,,,,,G,,,,,,
700615,"CZK 19,000",50.09525,14.50889,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,55 m²,"CZK 6,700",Furnished,1,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,189,499,654,463,962,728,"1,279","1,091",262,,New build,"CZK 20,000",Personal,Brick building,,,,,,G,,,,,,
700154,"CZK 9,800",50.12683,14.46463,Prague - Kobylisy,Studio,23 m²,"CZK 3,000",Partially furnished,13,No,No,No,No,No,Yes,No,01. 02. 2022,269,510,258,278,243,472,163,205,823,210,Good,"CZK 20,000",Personal,Prefab concrete building,,,District heating,Middle floor,,G,,,,,,
681224,"CZK 9,000",50.07048,14.39916,"Mrázovka, Prague - Smíchov",Small studio,18 m²,"CZK 2,000",Furnished,-1,No,No,No,No,No,No,No,01. 09. 2021,329,258,251,246,225,307,73,726,713,232,Excellent,"CZK 9,000",Other,Brick building,,,,,,G,,,,,,
700259,"CZK 20,000",50.10428,14.45279,"Přístavní, Prague - Holešovice",3 bedroom with open-plan kitchen,90 m²,"CZK 6,000",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,126,494,83,189,70,195,635,598,291,363,Good,"CZK 40,000",Personal,Brick building,,,,Attic,,G,,,,,,
680081,"CZK 33,750",50.0800377,14.4184609,"Opatovická, Prague - Nové Město",1 bedroom,,"CZK 11,250",Furnished,3,No,No,No,No,No,No,No,29. 01. 2022,208,625,166,256,8,279,151,489,199,646,,,,,,,,,,,,,,,,
691037,"CZK 41,625",50.0806286,14.4175374,"Ostrovní, Prague - Nové Město",3 bedroom with open-plan kitchen,112 m²,"CZK 13,875",Furnished,4,No,Yes,No,No,No,Yes,No,29. 01. 2022,168,738,31,217,8,217,106,336,114,565,,,,,,,,,,,,,,,,
690487,"CZK 15,334",50.0839446,14.4142188,"Karoliny Světlé, Prague - Staré Město",1 bedroom,29 m²,"CZK 5,111",Furnished,2,No,No,No,No,No,No,No,29. 01. 2022,121,731,23,390,14,376,531,533,489,221,,,,,,,,,,,,,,,,
680003,"CZK 52,500",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 17,500",Furnished,4,No,No,No,No,No,Yes,Yes,29. 01. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,
630075,"CZK 11,900",50.132957,14.434955,"Pekařova, Prague - Bohnice",Studio,36 m²,"CZK 2,100",Partially furnished,3,Yes,Yes,No,No,Yes,No,No,Ihned,407,437,262,418,959,836,491,336,310,,New build,"CZK 24,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,Top floor,,B,Yes,,,,,
703740,"CZK 12,000",50.06017,14.42715,"Mikuláše z Husi, Prague - Nusle",Studio,29 m²,CZK 500,Partially furnished,2,No,No,No,No,No,No,No,27. 01. 2022,9,649,93,298,53,393,470,139,99,309,Good,"CZK 12,000",Personal,Brick building,,,,,,D,,,,,,
703739,"CZK 18,500",50.05954,14.42121,"Pod Vyšehradem, Prague - Podolí",3 bedroom,105 m²,"CZK 7,500",Partially furnished,5,No,No,Yes,No,No,No,No,01. 02. 2022,74,128,68,161,122,75,280,570,513,170,Excellent,"CZK 10,000",Personal,Brick building,,,,,,G,,,,,,
696032,"CZK 25,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",1 bedroom with open-plan kitchen,58 m²,"CZK 3,800",Furnished,4,No,No,No,No,Yes,Yes,No,04. 01. 2022,243,661,215,230,104,322,458,539,202,445,Excellent,"CZK 50,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,G,,,,,,
689177,"CZK 19,000",50.07306,14.43085,"Tyršova, Prague - Nové Město",1 bedroom with open-plan kitchen,34 m²,"CZK 3,600",Furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,183,529,119,213,30,197,368,453,637,687,Excellent,"CZK 38,000",Personal,Brick building,,,,,,G,,,,,,
698920,"CZK 15,000",50.04736,14.30975,"Vlachova, Prague - Stodůlky",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,2,No,No,Yes,Yes,No,Yes,No,11. 01. 2022,345,300,195,"1,153",105,612,523,166,278,26,Excellent,,Cooperative,Prefab concrete building,,,,,,G,,,,,,
698562,"CZK 16,500",50.09064,14.47279,"Buchovcova, Prague - Žižkov",1 bedroom with open-plan kitchen,37 m²,"CZK 2,500",Furnished,6,No,No,Yes,No,No,Yes,No,17. 01. 2022,227,"1,032",108,296,61,119,353,307,395,321,New build,"CZK 33,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,Top floor,,G,,,,,,
664545,"CZK 11,900",50.10117,14.36018,"Tobrucká, Prague - Vokovice",Studio,35 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,01. 10. 2021,523,733,612,593,503,623,437,344,"1,218",113,Excellent,"CZK 14,900",Personal,Prefab concrete building,,,,,,G,,,,,,
680049,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,3,No,No,No,No,No,Yes,No,29. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
698962,"CZK 15,641",50.0719016,14.3887227,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,53 m²,"CZK 5,214",Furnished,4,Yes,No,No,No,No,No,No,29. 01. 2022,111,"1,148",101,913,158,"1,036",498,826,"1,228",330,,,,,,,,,,,,,,,,
680004,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 15,750",Furnished,4,Yes,No,No,No,No,Yes,Yes,29. 01. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,
703728,"CZK 14,500",50.09937,14.43645,"Antonínská, Prague - Holešovice",2 bedroom,47 m²,"CZK 3,400",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,147,"1,015",165,218,191,127,173,"1,247",540,709,Excellent,"CZK 20,000",Personal,Brick building,,,Central heating,Middle floor,,G,,,,,,
695878,"CZK 14,000",50.10655,14.44807,"Poupětova, Prague - Holešovice",Studio,43 m²,"CZK 4,000",Furnished,5,Yes,No,Yes,No,No,Yes,No,12. 12. 2021,227,435,138,327,192,341,357,789,409,342,Excellent,"CZK 14,000",Personal,Brick building,,,,,,A,,,,,,
434137,"CZK 15,000",50.039087,14.423027,"Zelený pruh, Prague - Braník",1 bedroom with open-plan kitchen,77 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,Yes,No,No,01. 01. 2022,11,"1,173",709,"1,180",176,"1,119",945,852,"1,241",139,Excellent,"CZK 20,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,Attic,Interior,D,,,,,,
696819,"CZK 27,000",50.10938,14.37939,"Na Zavadilce, Prague - Dejvice",3 bedroom,115 m²,CZK 550,Partially furnished,1,No,No,Yes,Yes,Yes,No,No,01. 01. 1970,204,452,"1,443",518,876,531,472,763,482,,Excellent,"CZK 27,000",Personal,Brick building,,,Gas boiler,,Interior,G,,,800 m²,,,
598101,"CZK 32,000",50.132957,14.434955,"Pekařova, Prague - Bohnice",2 bedroom with open-plan kitchen,85 m²,"CZK 5,000",Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,407,437,262,418,959,836,491,336,310,,New build,"CZK 50,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,Ground floor,,A,Yes,,96 m²,,,
697991,"CZK 20,306",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,38 m²,"CZK 6,769",Furnished,2,No,No,No,No,No,No,No,29. 01. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
694839,"CZK 36,000",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",1 bedroom with open-plan kitchen,62 m²,"CZK 12,000",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
703715,"CZK 15,900",50.09219,14.44872,"Karlínské náměstí, Prague - Karlín",1 bedroom,59 m²,"CZK 2,400",Partially furnished,4,No,No,No,No,No,Yes,No,25. 01. 2022,199,102,64,307,45,331,240,"1,332",358,91,Excellent,"CZK 16,300",Personal,Brick building,,,,,,D,,,,,,
703714,"CZK 17,000",50.11498,14.62655,"Ve Žlíbku, Prague - Horní Počernice",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Furnished,2,Yes,Yes,Yes,No,Yes,No,Yes,01. 02. 2022,206,"1,466",533,785,229,901,423,639,,,Excellent,"CZK 17,000",Personal,Brick building,,,,,,B,,,,,,
699862,"CZK 25,000",50.11031,14.38019,"Na Špitálce, Prague - Dejvice",3 bedroom,78 m²,"CZK 1,547",Unfurnished,2,No,No,Yes,No,No,No,No,18. 01. 2022,150,283,348,940,595,303,709,651,,,Good,"CZK 25,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,Top floor,,G,,,,,,
465579,"CZK 19,000",50.0887865,14.4671627,"Žerotínova, Prague - Žižkov",2 bedroom,70 m²,CZK 550,Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 2022,165,729,52,150,161,178,401,424,370,262,Excellent,"CZK 30,000",Personal,Brick building,,,Other,,Overall,B,,,,,,
703712,"CZK 17,500",50.06745,14.40788,"Na Valentince, Prague - Smíchov",1 bedroom with open-plan kitchen,47 m²,"CZK 2,500",Unfurnished,4,No,Yes,No,No,No,Yes,No,01. 02. 2022,132,600,326,571,182,496,845,"1,083",589,338,New build,"CZK 35,000",Personal,Other,,,Gas boiler,Middle floor,,G,,,,,,
314904,"CZK 16,000",50.1016462,14.4183555,"Jana Zajíce, Prague - Bubeneč",2 bedroom with open-plan kitchen,78 m²,"CZK 6,700",Partially furnished,2,No,No,No,No,No,Yes,No,,114,449,111,328,101,534,199,153,309,,,,Personal,Brick building,,,Gas boiler,Middle floor,,,,,,,,
543569,"CZK 12,900",50.0704284,14.4512084,"Košická, Prague - Vršovice",Studio,45 m²,"CZK 1,600",Unfurnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,126,555,100,102,59,417,178,355,334,272,Excellent,"CZK 25,800",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
688191,"CZK 22,500",50.0291416,14.531568,"Mnichovická, Prague - Háje",3 bedroom,78 m²,"CZK 7,500",Furnished,11,No,No,No,No,No,Yes,No,01. 02. 2022,298,519,190,207,386,448,309,344,508,132,,,,,,,,,,,,,,,,
680045,"CZK 32,250",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,57 m²,"CZK 10,750",Furnished,5,No,No,No,No,No,Yes,No,29. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
