Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Heating,Total number of floors,PENB,Age,Design,Renovation,Front garden,Developer name,Project name,Kód jednotky,Administration fee
694519,"CZK 37,500",50.0916806,14.4282136,"Klimentská, Prague - Nové Město",3 bedroom with open-plan kitchen,120 m²,"CZK 12,500",Furnished,3,No,No,No,No,No,Yes,No,30. 01. 2022,148,292,154,129,85,207,183,424,376,309,,,,,,,,,,,,,,,,
529005,"CZK 23,800",50.1002714,14.4281126,Prague - Holešovice,3 bedroom,100 m²,CZK 800,Unfurnished,2,No,No,No,No,No,No,No,,92,457,42,105,41,251,304,231,487,,,"CZK 21,500",Personal,Brick building,,,,,,,,,,,,
696508,"CZK 17,000",50.08096,14.44564,"Slavíkova, Prague - Vinohrady",1 bedroom with open-plan kitchen,39 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,03. 01. 2022,562,541,72,587,74,209,410,201,498,292,Excellent,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,
694846,"CZK 59,738",50.0902503,14.4293691,"Truhlářská, Prague - Nové Město",2 bedroom with open-plan kitchen,186 m²,"CZK 19,912",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,176,468,153,183,95,334,340,266,546,580,,,,,,,,,,,,,,,,
694840,"CZK 28,253",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,36 m²,"CZK 9,418",Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
696416,"CZK 36,000",50.0740202,14.4399148,"Francouzská, Prague - Vinohrady",2 bedroom with open-plan kitchen,87 m²,"CZK 12,000",Furnished,7,No,Yes,No,No,No,Yes,No,15. 02. 2022,154,287,73,428,33,408,72,565,703,470,,,,,,,,,,,,,,,,
694843,"CZK 43,675",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",2 bedroom with open-plan kitchen,145 m²,"CZK 14,558",Furnished,6,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,
694842,"CZK 29,228",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,32 m²,"CZK 9,742",Furnished,4,No,No,No,No,No,Yes,Yes,01. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
694675,"CZK 24,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 8,000",Furnished,6,No,No,No,No,No,Yes,No,31. 01. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
696415,"CZK 30,638",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",3 bedroom,92 m²,"CZK 10,212",Furnished,7,No,Yes,No,No,No,Yes,No,15. 02. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
692289,"CZK 18,000",50.0689266,14.3692602,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,60 m²,"CZK 6,000",Furnished,3,Yes,Yes,No,No,No,Yes,Yes,10. 01. 2022,130,574,122,231,66,123,183,"1,131",503,217,,,,,,,,,,,,,,,,
689738,"CZK 17,100",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,27 m²,"CZK 5,700",Furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,272,322,70,607,60,509,83,250,792,565,,,,,,,,,,,,,,,,
694837,"CZK 33,000",50.0920126,14.4239059,"Anežská, Prague - Staré Město",2 bedroom with open-plan kitchen,80 m²,"CZK 11,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,157,402,153,285,152,248,384,447,194,153,,,,,,,,,,,,,,,,
698006,"CZK 9,000",50.07557,14.45681,"Korunní, Prague - Vinohrady",Studio,30 m²,"CZK 2,450",Partially furnished,1,No,No,No,No,No,No,No,05. 01. 2022,179,537,55,310,63,369,232,379,816,208,Excellent,"CZK 12,000",Personal,Brick building,,,,G,,,,,,,,
617449,"CZK 15,000",50.058701,14.329511,"Za Mototechnou, Prague - Stodůlky",1 bedroom with open-plan kitchen,55 m²,"CZK 3,017",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,146,706,704,"1,366","1,343",943,164,,,,New build,"CZK 30,000",Personal,Brick building,,Central heating,Middle floor,C,1 to 10 years years,Premium materials and solutions,,,,,,
698103,"CZK 9,500",50.07008535,14.48545745384,Prague - Strašnice,2 bedroom,43 m²,"CZK 4,720",Unfurnished,1,No,No,No,No,No,No,No,10. 01. 2022,202,779,460,531,125,281,513,635,489,409,Excellent,"CZK 14,250",Personal,Brick building,,,,G,,,,,,,,
697783,"CZK 14,000",50.07733,14.46932,"Kouřimská, Prague - Vinohrady",1 bedroom with open-plan kitchen,41 m²,"CZK 4,500",Partially furnished,1,No,No,No,No,No,No,No,,211,522,88,144,214,127,177,939,299,194,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
697462,"CZK 16,500",50.1036064,14.5081927,"Kabešova, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,522,211,"1,301",795,"1,124","1,437","1,160",230,,,Excellent,"CZK 25,000",Personal,Brick building,,,,C,,,,,,,,
698096,"CZK 16,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,5,No,No,Yes,Yes,Yes,Yes,Yes,04. 01. 2022,381,810,423,623,137,666,490,358,355,113,New build,"CZK 16,500",Personal,Brick building,,,,A,,,,,,,,
698095,"CZK 15,000",50.05419,14.42206,"Pod Klaudiánkou, Prague - Podolí",1 bedroom with open-plan kitchen,68 m²,CZK 500,Partially furnished,,Yes,Yes,Yes,No,Yes,No,No,04. 01. 2022,444,719,326,518,364,716,489,955,44,334,Excellent,"CZK 15,000",Personal,Brick building,,Gas boiler,Ground floor,G,,Standard materials and solutions,Interior,,,,,
698093,"CZK 11,000",50.03396,14.50034,"Ledvinova, Prague - Chodov",1 bedroom,30 m²,"CZK 1,500",Furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,76,280,222,784,198,223,407,224,712,83,Excellent,"CZK 11,000",Personal,Prefab concrete building,,,,G,,,,,,,,
691877,"CZK 12,000",50.1153416,14.4743339,"Na Sypkém, Prague - Libeň",Studio,27 m²,"CZK 1,400",Partially furnished,1,No,No,Yes,No,No,Yes,No,04. 01. 2022,134,"1,388",426,"1,206",128,680,505,"1,371",852,342,New build,"CZK 26,800",Personal,Other,,,,A,,,,,,,,
698088,"CZK 14,000",50.09368,14.45589,"Křižíkova, Prague - Karlín",Small studio,28 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,313,657,1,285,65,149,237,"1,354",199,340,Excellent,"CZK 14,000",Personal,Brick building,,,,B,,,,,,,,
698085,"CZK 11,000",50.04078,14.43895,"Antala Staška, Prague - Krč",1 bedroom,34 m²,CZK 650,Partially furnished,3,No,No,No,No,No,No,No,05. 01. 2022,91,521,82,144,41,364,641,309,675,273,Excellent,"CZK 11,650",Personal,Brick building,,,,G,,,,,,,,
698087,"CZK 13,000",50.1332847,14.549187,Prague - Kbely,2 bedroom,56 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,No,No,No,No,10. 01. 2022,68,303,213,300,173,423,373,295,42,,Good,"CZK 15,000",Cooperative,Brick building,,District heating,Raised ground floor,G,,,,,,,,
667885,"CZK 19,900",50.08440405,14.48399645,"Zvěřinova, Prague - Strašnice",1 bedroom with open-plan kitchen,60 m²,"CZK 3,625",Furnished,8,Yes,No,No,No,Yes,Yes,Yes,11. 06. 2021,183,"1,400",677,"1,218",625,839,"1,099",273,610,280,New build,"CZK 23,500",Personal,Other,,Central heating,Middle floor,B,1 to 10 years years,Premium materials and solutions,,,,,,
698083,"CZK 13,000",50.03121,14.52256,"Michnova, Prague - Chodov",1 bedroom with open-plan kitchen,53 m²,"CZK 5,000",Partially furnished,1,Yes,No,No,No,No,No,No,04. 01. 2022,171,491,245,487,258,272,150,439,505,356,Excellent,"CZK 25,000",Cooperative,Prefab concrete building,,,,C,,,,,,,,
538381,"CZK 24,500",50.0438096,14.5149429,"Rižská, Prague - Hostivař",2 bedroom with open-plan kitchen,115 m²,"CZK 5,500",Furnished,5,No,Yes,No,No,No,Yes,Yes,05. 01. 2022,174,240,307,296,"1,110",442,"1,147",130,,,,"CZK 49,000",Personal,Low-energy building,Yes,Geothermal heat pump,Middle floor,B,1 to 10 years years,Premium materials and solutions,,,,,,
623604,"CZK 10,500",50.056041,14.447178,"Družnosti, Prague - Nusle",1 bedroom,35 m²,"CZK 3,500",Partially furnished,2,No,No,No,No,No,No,No,04. 01. 2022,452,893,155,455,430,"1,053",355,299,935,293,Excellent,"CZK 10,500",Personal,Brick building,,Gas boiler,Middle floor,G,over 50 years years,Standard materials and solutions,Interior,,,,,
305534,"CZK 13,900",50.102023,14.4775873,"V mezihoří, Prague - Libeň",Studio,34 m²,"CZK 2,900",Furnished,7,Yes,No,Yes,Yes,No,Yes,No,15. 01. 2022,222,249,89,397,313,432,311,105,235,559,New build,"CZK 25,000",Personal,Brick building,Yes,,Middle floor,B,1 to 10 years years,Premium materials and solutions,,,,,,
489984,"CZK 18,500",50.0100765,14.4069395,Prague - Modřany,1 bedroom with open-plan kitchen,65 m²,"CZK 3,691",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,,172,"1,159",679,"1,062",435,922,403,887,404,,New build,"CZK 37,000",Personal,Other,Yes,,,,,,,,,,,
694901,"CZK 13,000",50.02618,14.61244,"Saturnova, Prague - Uhříněves",1 bedroom with open-plan kitchen,51 m²,"CZK 3,600",Partially furnished,1,No,No,No,Yes,No,No,No,01. 01. 2022,433,"1,223",759,"1,219",953,966,"1,038",,,,New build,"CZK 17,000",Personal,Other,,,,B,,,,,,,,
616801,"CZK 12,000",50.044402,14.336721,"Zvoncovitá, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Furnished,8,Yes,No,No,No,No,No,No,01. 02. 2022,138,462,79,491,235,483,210,366,653,103,Excellent,"CZK 16,000",Personal,Prefab concrete building,,District heating,Middle floor,C,,Standard materials and solutions,Interior,,,,,
486316,"CZK 28,000",50.0787284,14.4380824,Prague - Vinohrady,1 bedroom with open-plan kitchen,62 m²,"CZK 6,500",Furnished,2,Yes,No,Yes,No,No,Yes,No,10. 01. 2022,143,504,340,202,92,241,214,214,280,611,Excellent,"CZK 56,000",Personal,Brick building,,Gas boiler,Middle floor,E,1 to 10 years years,Premium materials and solutions,Interior,,,,,
514570,"CZK 15,000",50.0556041,14.2821771,Prague - Zličín,1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,167,"1,213",838,767,"1,021",892,410,"1,130",260,,New build,"CZK 19,000",Personal,Brick building,,Central heating,,B,,,,,,,,
596845,"CZK 14,500",50.03448,14.486659,"Kloknerova, Prague - Chodov",1 bedroom with open-plan kitchen,48 m²,"CZK 3,800",Partially furnished,48,No,No,Yes,No,No,Yes,No,01. 02. 2022,247,649,289,483,139,449,569,844,484,288,Excellent,"CZK 32,000",Personal,Prefab concrete building,,District heating,Top floor,B,,Standard materials and solutions,Overall,,,,,
608216,"CZK 11,000",50.006192,14.461504,"Meteorologická, Prague - Libuš",Studio,59 m²,"CZK 4,500",Partially furnished,2,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 12. 2021,149,518,94,6,258,461,"1,267",916,,,New build,"CZK 20,000",Personal,Other,Yes,Central heating,Middle floor,,1 to 10 years years,Standard materials and solutions,,,,,,
696797,"CZK 16,000",50.06184,14.44442,"Svatoslavova, Prague - Nusle",3 bedroom,80 m²,"CZK 2,400",Partially furnished,3,No,No,No,No,No,No,No,25. 12. 2021,137,691,109,397,161,420,540,730,476,584,Excellent,"CZK 17,000",Personal,Brick building,,,,G,,,,,,,,
481191,"CZK 14,500",50.0830403,14.5622296,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,51 m²,"CZK 4,000",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,15. 02. 2022,640,689,795,202,,,,,,,Excellent,"CZK 25,000",Personal,Low-energy building,,Central heating,Middle floor,B,1 to 10 years years,,,,,,,
693188,"CZK 15,000",50.0728194,14.4683506,"Konopišťská, Prague - Vršovice",2 bedroom,68 m²,"CZK 1,500",Partially furnished,1,No,No,Yes,No,Yes,No,No,05. 12. 2021,179,724,294,548,230,308,403,287,598,69,Good,"CZK 16,500",Cooperative,Brick building,,Gas boiler,Raised ground floor,D,,,,,,,,
347750,"CZK 14,000",50.0708966,14.4315715,"Wenzigova, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,246,480,205,481,96,410,171,410,573,589,Good,"CZK 30,000",Personal,Brick building,,,Middle floor,,,,,,,,,
698046,"CZK 16,000",50.0540688,14.5375894,"Plukovníka Mráze, Prague - Hostivař",2 bedroom,68 m²,"CZK 3,000",Partially furnished,7,Yes,No,Yes,No,No,Yes,No,06. 01. 2022,43,994,692,227,"1,132",438,997,591,606,,Good,"CZK 16,000",Personal,Prefab concrete building,,District heating,Middle floor,G,30 to 50 years years,Standard materials and solutions,Bathroom unit,,,,,
694365,"CZK 17,500",50.04274,14.43268,"Hudečkova, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,4,No,No,Yes,Yes,Yes,Yes,No,01. 02. 2022,315,870,391,703,338,971,731,193,283,366,Excellent,"CZK 35,000",Personal,Prefab concrete building,,Central heating,,G,,Standard materials and solutions,Interior,,,,,
691188,"CZK 11,000",49.99106,14.40695,"U Skladu, Prague - Komořany",Small studio,30 m²,"CZK 1,000",Furnished,,No,No,No,No,No,No,No,13. 11. 2021,236,218,280,969,153,,,,,,New build,"CZK 12,000",Personal,Low-energy building,Yes,,Middle floor,A,1 to 10 years years,,Overall,,,,,
698041,"CZK 14,300",50.06445,14.37514,"Pod Šmukýřkou, Prague - Košíře",Studio,36 m²,"CZK 1,650",Furnished,2,No,Yes,Yes,No,No,No,No,01. 02. 2022,399,758,654,778,801,858,523,"1,252","1,022",639,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
698035,"CZK 29,000",50.00671,14.4619,"Šátalská, Prague - Libuš",3 bedroom with open-plan kitchen,109 m²,"CZK 7,000",Furnished,4,Yes,No,No,No,No,Yes,Yes,04. 01. 2022,269,491,238,147,390,581,"1,424","1,036",,,Excellent,"CZK 58,000",Personal,Other,,,,G,,,,,,,,
698034,"CZK 12,000",50.1053335,14.4470037,"Osadní, Prague - Holešovice",Studio,40 m²,"CZK 2,000",Furnished,5,No,No,No,No,No,Yes,Yes,05. 01. 2022,263,206,51,219,36,113,415,567,314,472,Good,"CZK 10,000",Personal,Brick building,,,,C,,,,,,,,
691295,"CZK 15,900",50.07695,14.41694,"Na Zbořenci, Prague - Nové Město",1 bedroom with open-plan kitchen,65 m²,"CZK 3,900",Furnished,1,No,No,No,No,No,Yes,No,05. 01. 2022,168,319,99,227,101,409,227,243,632,429,Excellent,"CZK 19,800",Personal,Prefab concrete building,,Gas boiler,Middle floor,G,1 to 10 years years,Premium materials and solutions,Overall,,,,,
690038,"CZK 13,900",50.0896076,14.4928586,"Květinková, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 4,000",Furnished,8,Yes,No,Yes,Yes,Yes,Yes,No,03. 01. 2022,417,667,672,879,384,671,800,522,529,405,Excellent,CZK 2,Personal,Prefab concrete building,,,,C,,,,,,,,
602386,"CZK 12,500",50.064198,14.381721,"Houdova, Prague - Košíře",Studio,33 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 12. 2021,457,"1,138",556,"1,386",513,"1,493","1,264",692,"1,166",601,Excellent,"CZK 15,000",Personal,Prefab concrete building,,Central heating,Middle floor,F,10 to 30 years years,Standard materials and solutions,Interior,,,,,
691087,"CZK 13,990",50.0851483,14.4512417,"Štítného, Prague - Žižkov",1 bedroom,31 m²,CZK 850,Partially furnished,1,No,No,No,No,No,Yes,No,01. 03. 2022,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 20,000",Personal,Other,,Central heating,Middle floor,B,1 to 10 years years,Premium materials and solutions,Overall,,,,,
30826,"CZK 12,700",50.0562157532,14.5220911503,"Pražská, Prague - Hostivař",2 bedroom,63 m²,"CZK 5,300",Furnished,3,Yes,No,No,No,No,Yes,No,05. 01. 2022,198,690,414,653,675,694,"1,120",923,679,93,Excellent,"CZK 12,000",Personal,Prefab concrete building,,District heating,Middle floor,G,10 to 30 years years,Standard materials and solutions,Overall,,,,,
671386,"CZK 16,000",50.09274,14.34471,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,53 m²,"CZK 4,800",Furnished,1,No,No,No,No,No,No,No,15. 07. 2021,423,661,374,480,455,550,462,341,969,180,Excellent,"CZK 20,000",Personal,Brick building,,District heating,Middle floor,G,,,,,,,,
323910,"CZK 15,900",50.1107976,14.4963144,"Nepilova, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Furnished,3,Yes,No,No,No,No,Yes,No,01. 02. 2022,248,450,297,201,135,135,717,705,216,257,New build,"CZK 20,000",Personal,Brick building,Yes,Central heating,Middle floor,,10 to 30 years years,Standard materials and solutions,Interior,,,,,
164424,"CZK 9,500",50.076652,14.4386315,"Římská, Prague - Vinohrady",Small studio,30 m²,"CZK 2,500",Furnished,7,No,No,No,No,No,Yes,No,04. 01. 2022,176,350,118,143,1,270,242,429,496,760,Excellent,"CZK 6,000",Personal,Brick building,,Central heating,Attic,G,1 to 10 years years,Standard materials and solutions,,,,,,
681700,"CZK 18,500",50.05386,14.36825,"U Kříže, Prague - Jinonice",1 bedroom with open-plan kitchen,80 m²,"CZK 3,500",Partially furnished,3,No,No,No,No,Yes,Yes,Yes,01. 09. 2021,226,327,360,325,431,135,793,742,231,,Excellent,"CZK 22,000",Personal,Brick building,,,,D,,,,,,,,
660891,"CZK 11,950",50.09036,14.43667,"Na Poříčí, Prague - Nové Město",Studio,24 m²,"CZK 2,950",Furnished,2,No,No,No,No,No,No,No,01. 08. 2021,65,246,48,76,52,100,502,438,414,496,Excellent,"CZK 14,900",Personal,Brick building,,Central heating,Middle floor,G,1 to 10 years years,Premium materials and solutions,Overall,,,,,
697878,"CZK 16,500",50.0320115,14.5220936,"Podjavorinské, Prague - Chodov",2 bedroom with open-plan kitchen,66 m²,"CZK 4,500",Partially furnished,6,No,No,Yes,Yes,Yes,Yes,No,03. 01. 2022,113,359,276,583,217,200,246,390,500,325,Good,"CZK 20,000",Personal,Prefab concrete building,,District heating,,G,,,,,,,,
630283,"CZK 19,980",50.101668,14.418246,"Jana Zajíce, Prague - Bubeneč",3 bedroom,65 m²,"CZK 1,120",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,105,455,121,334,92,540,209,144,315,,Excellent,"CZK 22,000",Personal,Brick building,,Gas boiler,Middle floor,G,,Standard materials and solutions,Overall,,,,,
698018,"CZK 21,000",50.08914,14.30577,"Ciolkovského, Prague - Ruzyně",2 bedroom with open-plan kitchen,70 m²,"CZK 3,000",Partially furnished,4,No,No,No,Yes,No,No,No,15. 01. 2022,151,374,316,302,288,359,321,"1,249",106,,Excellent,"CZK 42,000",Personal,Prefab concrete building,,,,G,,Premium materials and solutions,Overall,,,,,
698020,"CZK 16,200",50.00695,14.43097,"Vitošská, Prague - Modřany",1 bedroom with open-plan kitchen,45 m²,CZK 1,Furnished,2,No,No,Yes,No,No,Yes,No,01. 01. 1970,172,"1,063",399,"1,051",160,"1,136",544,145,545,38,Good,"CZK 16,200",Personal,Prefab concrete building,,,,C,,,,,,,,
698019,"CZK 15,000",49.98352,14.36292,"Nýřanská, Prague - Radotín",2 bedroom,50 m²,"CZK 6,500",Partially furnished,2,No,No,No,No,Yes,Yes,Yes,17. 01. 2022,123,501,52,197,206,71,439,794,612,224,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
565798,"CZK 11,490",50.1043332,14.4510465,"Přístavní, Prague - Holešovice",Studio,24 m²,"CZK 1,790",Unfurnished,1,No,No,No,No,No,No,No,,125,223,118,177,14,161,522,484,352,425,,"CZK 15,000",Personal,Brick building,,Central heating,,,,,,,,,,
510347,"CZK 12,000",50.0649884,14.39328,"Na Václavce, Prague - Smíchov",1 bedroom with open-plan kitchen,46 m²,"CZK 1,000",Furnished,2,No,No,Yes,No,No,No,No,01. 01. 2022,13,717,249,"1,106",78,804,466,405,463,524,Good,"CZK 15,000",Personal,Brick building,,Electric boiler,Middle floor,D,,Standard materials and solutions,,,,,,
698016,"CZK 11,000",50.14129,14.51629,"Letovská, Prague - Letňany",Studio,41 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,No,Yes,No,10. 01. 2022,64,561,679,"1,147",470,663,813,705,996,411,New build,"CZK 11,000",Personal,Brick building,,,,A,,,,,,,,
516138,"CZK 13,500",50.1320755,14.5512892,Prague - Kbely,1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",Furnished,3,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,175,554,223,331,182,698,444,571,112,,,"CZK 13,500",Personal,Brick building,Yes,District heating,,B,,,,,,,,
685359,"CZK 7,000",50.06594,14.40218,"Bieblova, Prague - Smíchov",Small studio,18 m²,"CZK 1,500",Furnished,2,No,No,No,No,No,No,No,10. 01. 2022,261,503,235,571,355,451,295,472,734,357,Good,"CZK 6,000",Personal,Brick building,,,,A,,,,70 m²,,,,
698010,"CZK 28,500",50.04976,14.45562,"Baarova, Prague - Michle",1 bedroom with open-plan kitchen,75 m²,"CZK 6,000",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,04. 01. 2022,305,380,328,409,268,280,652,512,436,162,New build,,Personal,Brick building,,,,B,,,,,,,,
698005,"CZK 17,500",50.06269,14.44988,"Bartoškova, Prague - Nusle",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Furnished,7,No,Yes,No,No,No,Yes,No,19. 01. 2022,338,898,387,642,365,649,689,362,907,419,New build,"CZK 21,000",Personal,Brick building,,,,A,,,,,,,,
412397,"CZK 18,000",50.1251937,14.5074785,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,91 m²,"CZK 3,000",Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,01. 01. 1970,243,800,198,"1,024",296,973,191,706,164,,,"CZK 40,000",Personal,Brick building,Yes,,,C,,,,,,,,
362307,"CZK 9,500",50.057484088598,14.283331571442,"Sazovická, Prague - Zličín",Small studio,32 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,Yes,No,,211,995,747,676,762,801,151,"1,023",146,,,"CZK 13,000",Personal,Brick building,Yes,Central heating,Raised ground floor,A,1 to 10 years years,Standard materials and solutions,,,,,,
617754,"CZK 8,000",50.085385,14.450367,"Štítného, Prague - Žižkov",Small studio,20 m²,"CZK 1,000",,5,No,No,No,No,No,No,No,18. 07. 2020,239,205,16,176,27,226,96,312,128,518,Excellent,,Personal,Brick building,,,,C,,,,,,,,
608784,"CZK 15,500",50.088792,14.34589,"Na Petřinách, Prague - Veleslavín",2 bedroom,58 m²,"CZK 3,000",Unfurnished,6,No,No,No,No,No,No,No,01. 03. 2022,97,270,81,166,181,147,279,315,589,188,Excellent,"CZK 31,000",Personal,Prefab concrete building,,District heating,,G,,Standard materials and solutions,Overall,,,,,
492407,"CZK 22,000",50.0860068,14.4516417,Prague - Žižkov,3 bedroom,98 m²,"CZK 5,000",Partially furnished,4,Yes,No,No,No,No,No,No,05/2019,75,238,77,209,21,258,237,477,237,551,,"CZK 20,000",Cooperative,Brick building,,,,C,,,,,,,,
563249,"CZK 17,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 03. 2022,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,Excellent,"CZK 24,000",Personal,Brick building,,Gas boiler,Ground floor,,,Standard materials and solutions,Overall,,,,,
229610,"CZK 19,500",50.1067324,14.4393933,"Železničářů, Prague - Holešovice",1 bedroom with open-plan kitchen,60 m²,"CZK 1,500",Furnished,5,Yes,No,No,No,No,No,No,,196,973,457,"1,045",145,365,114,"1,181",441,275,,"CZK 42,000",Cooperative,Brick building,,Other,Middle floor,,1 to 10 years years,Standard materials and solutions,Interior,,,,,
