Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Floor,New building,Age,Design,Front garden,Heating,Total number of floors,Renovation,Administration fee,Developer name,Project name,Kód jednotky
690184,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,Furnished,No,No,No,No,No,No,No,27. 01. 2022,,177,647,182,40,38,122,28,102,350,194,3,,,,,,,,,,,
699771,"CZK 19,000",50.07683,14.30342,"Karlovarská, Prague - Řepy",3 bedroom,Excellent,97 m²,"CZK 5,000","CZK 19,000",Other,Brick building,Furnished,No,No,No,No,No,No,No,01. 02. 2022,G,80,773,871,"1,056","1,327",,,,,,2,,,,,,,,,,,
184704,"CZK 12,300",50.0769158609,14.4681123562,"náměstí Jiřího z Lobkovic, Prague - Vinohrady",Studio,,32 m²,"CZK 1,600","CZK 15,000",Cooperative,Brick building,Partially furnished,No,No,No,No,No,Yes,No,,,138,431,58,290,66,271,29,793,152,109,2,,,Standard materials and solutions,,Other,Middle floor,Interior,,,,
698426,"CZK 18,500",50.0891,14.48368,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 3,500","CZK 37,000",Personal,Brick building,Furnished,No,Yes,No,No,No,No,No,10. 01. 2022,B,452,809,494,570,209,612,436,304,301,60,1,,,,,,,,,,,
500196,"CZK 10,000",50.0726461,14.3900917,"Holečkova, Prague - Smíchov",1 bedroom,,32 m²,"CZK 3,000","CZK 12,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,15. 02. 2022,C,292,"1,329",205,888,144,"1,019",378,777,"1,205",135,4,,,,,,,,,,,
690722,"CZK 65,475",50.0817698,14.4068623,"Všehrdova, Prague - Malá Strana",2 bedroom with open-plan kitchen,,77 m²,"CZK 21,825",,,,Furnished,Yes,No,No,No,No,Yes,Yes,27. 01. 2022,,127,322,219,536,76,333,171,448,336,251,2,,,,,,,,,,,
680049,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,75 m²,"CZK 13,250",,,,Furnished,No,No,No,No,No,Yes,No,27. 01. 2022,,156,408,244,342,59,242,281,281,533,788,3,,,,,,,,,,,
696995,"CZK 41,250",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,,80 m²,"CZK 13,750",,,,Furnished,No,Yes,No,No,No,Yes,No,27. 01. 2022,,120,466,224,270,88,288,156,399,230,467,6,,,,,,,,,,,
680004,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 15,750",,,,Furnished,Yes,No,No,No,No,Yes,Yes,27. 01. 2022,,144,325,176,152,60,230,49,259,388,439,4,,,,,,,,,,,
679970,"CZK 24,225",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",Studio,,35 m²,"CZK 8,075",,,,Furnished,No,No,No,No,No,No,No,15. 02. 2022,,249,259,109,237,65,537,295,274,806,231,2,,,,,,,,,,,
397422,"CZK 11,500",50.1269831,14.418043,"Hnězdenská, Prague - Troja",Studio,,38 m²,"CZK 2,500",,Personal,Brick building,Furnished,Yes,No,No,No,No,No,No,,,161,211,205,146,146,232,577,767,"1,385",273,9,,,,,,,,,,,
542110,"CZK 12,000",50.0614709,14.4362674,"Petra Rezka, Prague - Nusle",Studio,,30 m²,"CZK 2,000","CZK 24,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,ihned,,113,667,98,589,90,510,174,498,327,282,3,,,,,,,,,,,
700454,"CZK 14,500",50.03169,14.53943,"Štichova, Prague - Háje",2 bedroom with open-plan kitchen,Good,56 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Furnished,No,No,No,Yes,No,Yes,No,01. 02. 2022,G,374,724,647,692,479,855,648,350,714,207,5,,,,,,,,,,,
661947,"CZK 13,950",50.10207,14.50734,"Poděbradská, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,950","CZK 19,900",Personal,Other,Furnished,No,No,No,No,Yes,Yes,No,28. 12. 2021,G,86,"1,260",369,860,414,742,371,"1,187","1,377",781,2,,1 to 10 years years,Premium materials and solutions,,Central heating,Middle floor,Overall,,,,
690495,"CZK 31,875",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,,72 m²,"CZK 10,625",,,,Furnished,No,No,No,No,No,Yes,No,27. 01. 2022,,274,300,81,587,69,312,103,253,793,568,5,,,,,,,,,,,
700448,"CZK 18,000",50.13447,14.51199,"Tvrdého, Prague - Letňany",3 bedroom,Excellent,87 m²,"CZK 5,720","CZK 30,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,24. 01. 2022,C,171,556,401,316,228,233,209,580,199,214,1,,,,,,,,,,,
429072,"CZK 11,800",50.0721195,14.4055053,"Lidická, Prague - Smíchov",1 bedroom,,31 m²,CZK 800,"CZK 12,600",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,20. 01. 2022,G,137,484,128,84,86,369,577,"1,058","1,252",720,2,,,Standard materials and solutions,,Other,Middle floor,Interior,,,,
215745,"CZK 21,000",50.0834404,14.4463922,"Vlkova, Prague - Žižkov",1 bedroom with open-plan kitchen,,90 m²,"CZK 3,000","CZK 42,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,,,236,300,219,327,106,237,84,191,460,298,3,,,Premium materials and solutions,,Central heating,,,,,,
66020,"CZK 18,500",50.0866182,14.4531338,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,74 m²,CZK 810,"CZK 37,000",,Brick building,Partially furnished,No,No,No,Yes,No,No,No,01. 05. 2022,D,120,255,151,447,58,317,291,355,291,496,1,,1 to 10 years years,Premium materials and solutions,,Gas boiler,Middle floor,Overall,,,,
699779,"CZK 19,500",50.10786,14.48518,"Kovanecká, Prague - Libeň",3 bedroom,Excellent,78 m²,"CZK 1,500","CZK 25,000",Personal,Prefab concrete building,Partially furnished,Yes,No,Yes,Yes,No,Yes,No,17. 01. 2022,G,331,482,261,541,273,700,305,391,207,385,5,,,,,,,,,,,
690719,"CZK 47,235",50.0824664,14.4140344,"Divadelní, Prague - Staré Město",4 bedroom,,110 m²,"CZK 15,745",,,,Furnished,No,Yes,No,No,No,Yes,No,20. 02. 2022,,260,938,207,294,98,143,489,445,401,362,7,,,,,,,,,,,
683931,"CZK 20,160",50.0631412,14.4044623,"Radlická, Prague - Smíchov",Studio,,35 m²,"CZK 6,720",,,,Furnished,No,No,No,No,No,No,No,27. 01. 2022,,28,453,78,852,18,206,643,616,794,538,2,,,,,,,,,,,
691034,"CZK 19,298",50.0583559,14.421281,"Podolská, Prague - Podolí",2 bedroom,,54 m²,"CZK 6,432",,,,Furnished,No,No,No,No,No,Yes,No,27. 01. 2022,,147,167,51,1,38,164,120,602,545,210,4,,,,,,,,,,,
700114,"CZK 13,894",50.1080609,14.4828384,"Nad Kolčavkou A, Prague - Libeň",Studio,,32 m²,"CZK 4,631",,,,Furnished,No,No,No,No,No,No,No,01. 02. 2022,,420,741,425,495,194,893,285,624,454,365,1,,,,,,,,,,,
420093,"CZK 14,000",50.0906118,14.3482669,"Na Okraji, Prague - Veleslavín",2 bedroom,,54 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,Furnished,No,No,Yes,No,No,No,No,,,229,186,263,453,189,298,346,151,493,173,2,,,,,,,,,,,
682342,"CZK 21,000",50.0728478,14.4409103,"Jana Masaryka, Prague - Vinohrady",Studio,,35 m²,"CZK 7,000",,,,Furnished,No,No,No,No,No,Yes,Yes,27. 01. 2022,,66,280,58,636,44,592,271,416,582,395,4,,,,,,,,,,,
699596,"CZK 24,000",50.05929,14.42296,"Ve Svahu, Prague - Podolí",2 bedroom,Excellent,62 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,Yes,No,No,01. 03. 2022,G,258,281,219,271,164,259,298,366,309,265,1,,,,,,,,,,,
512061,"CZK 12,900",50.0510834,14.3316885,"Harmonická, Prague - Stodůlky",Studio,Excellent,47 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,Yes,No,No,No,Yes,No,No,01. 02. 2022,B,240,842,391,807,507,362,774,510,503,263,1,,10 to 30 years years,,,Central heating,Raised ground floor,,,,,
700440,"CZK 17,500",50.10629,14.44402,"Argentinská, Prague - Holešovice",Studio,New build,40 m²,"CZK 2,500","CZK 25,000",Personal,Other,Furnished,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 02. 2022,B,361,499,343,512,351,290,573,852,44,416,6,Yes,,,,,,,,,,
699926,"CZK 20,000",50.06987,14.4933,"Ke Strašnické, Prague - Strašnice",2 bedroom with open-plan kitchen,New build,70 m²,"CZK 5,000",,Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,Yes,Yes,Yes,18. 01. 2022,C,184,851,147,554,167,147,139,588,320,297,2,,,,,District heating,Middle floor,Overall,,,,
700402,"CZK 26,500",50.10629,14.44402,"Argentinská, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,69 m²,"CZK 3,500","CZK 50,000",Personal,Other,Furnished,Yes,No,Yes,Yes,Yes,Yes,Yes,21. 01. 2022,B,361,499,343,512,351,290,573,852,44,416,6,Yes,,,,,,,,,,
700438,"CZK 19,000",50.08975,14.46279,"Kališnická, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,606","CZK 20,000",Personal,Other,Furnished,Yes,No,Yes,No,No,No,No,22. 01. 2022,G,144,695,382,178,126,528,740,853,354,218,2,,10 to 30 years years,,,,,,,,,
699270,"CZK 13,200",50.13893,14.50983,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,500","CZK 16,000",Personal,Brick building,Unfurnished,No,No,No,No,No,Yes,No,13. 01. 2022,G,129,537,244,853,65,324,314,553,598,106,5,,,,,,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,Excellent,109 m²,"CZK 6,000","CZK 53,000",Personal,Brick building,Partially furnished,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,D,209,273,39,272,113,301,142,267,694,169,2,,,,,,,,,,,
696416,"CZK 36,000",50.0740202,14.4399148,"Francouzská, Prague - Vinohrady",2 bedroom with open-plan kitchen,,87 m²,"CZK 12,000",,,,Furnished,No,Yes,No,No,No,Yes,No,28. 02. 2022,,154,287,73,428,33,408,72,565,703,470,7,,,,,,,,,,,
699472,"CZK 12,000",50.0666937,14.4352362,"Fričova, Prague - Vinohrady",1 bedroom,Good,35 m²,"CZK 3,000","CZK 25,000",Personal,Prefab concrete building,Furnished,No,Yes,No,No,No,Yes,No,,,207,585,204,719,209,520,375,428,334,473,1,,,,25 m²,District heating,Middle floor,,,,,
173856,"CZK 9,000",50.1152939,14.4665961,Prague - Libeň,Small studio,Excellent,18 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,15. 02. 2022,,120,965,134,"1,386",19,188,126,"1,242","1,005",331,3,,,Standard materials and solutions,,Central heating,Middle floor,Interior,,,,
608954,"CZK 16,000",50.0905802,14.3505593,"Janouškova, Prague - Veleslavín",2 bedroom,Excellent,55 m²,"CZK 5,000","CZK 32,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,No,No,01. 02. 2022,C,116,258,112,618,247,392,463,316,364,283,1,,,Standard materials and solutions,,District heating,Raised ground floor,,,,,
556733,"CZK 11,000",50.0296923,14.6049737,"K Sokolovně, Prague - Uhříněves",1 bedroom,,35 m²,"CZK 1,000","CZK 13,500",Personal,Brick building,Furnished,No,No,No,No,No,No,No,12. 01. 2022,C,101,550,223,559,0,503,130,560,163,419,1,,,,,,,,,,,
579799,"CZK 17,000",50.018085,14.584155,"Žampiónová, Prague - Pitkovice",1 bedroom with open-plan kitchen,New build,59 m²,"CZK 3,500","CZK 34,000",Personal,Brick building,Furnished,Yes,No,No,No,No,No,No,11. 01. 2022,C,161,802,,,,,,,,,1,,,Standard materials and solutions,,District heating,Middle floor,,,,,
695683,"CZK 25,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 5,000","CZK 40,000",Personal,Low-energy building,Furnished,Yes,Yes,Yes,No,Yes,Yes,Yes,17. 01. 2022,A,79,953,290,"1,197",615,"1,258","1,259",537,,,4,,,Premium materials and solutions,,,Middle floor,,,,,
692479,"CZK 20,880",50.0713305,14.4638794,"Na Míčánkách, Prague - Vršovice",1 bedroom with open-plan kitchen,,49 m²,"CZK 6,960",,,,Furnished,No,No,No,No,No,Yes,No,27. 01. 2022,,84,743,87,659,277,595,408,307,678,198,2,,,,,,,,,,,
694840,"CZK 28,253",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,36 m²,"CZK 9,418",,,,Furnished,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,4,,,,,,,,,,,
696414,"CZK 14,175",50.073014,14.4308483,"Tyršova, Prague - Nové Město",Studio,,23 m²,"CZK 4,725",,,,Furnished,No,No,No,No,No,Yes,No,01. 03. 2022,,182,528,118,213,29,198,369,452,636,686,5,,,,,,,,,,,
700434,"CZK 14,500",50.10109,14.42392,"Ovenecká, Prague - Bubeneč",1 bedroom with open-plan kitchen,New build,34 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,Yes,No,No,No,No,Yes,No,01. 02. 2022,B,153,201,31,125,44,158,406,275,237,,1,,,,,,,,,,,
700197,"CZK 12,000",50.0547,14.43307,"Na Hřebenech ⅠⅠ, Prague - Nusle",Small studio,Good,32 m²,"CZK 2,300","CZK 12,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 02. 2022,C,106,"1,168",199,321,289,267,430,156,152,88,1,,,,,,,Interior,,,,
685777,"CZK 11,490",50.0373006,14.5619685,"Lebeděvova, Prague - Petrovice",2 bedroom,Excellent,44 m²,"CZK 3,490","CZK 20,000",Personal,Brick building,Furnished,No,Yes,No,No,Yes,No,No,19. 01. 2022,B,10,566,261,473,494,434,436,600,632,228,,,,,,,,,,,,
616170,"CZK 13,500",50.051217,14.344356,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 5,000","CZK 18,500",Personal,Other,Partially furnished,Yes,No,No,No,No,Yes,No,10. 01. 2022,B,139,320,11,283,14,183,160,272,"1,073",168,4,,,,,District heating,,,,,,
694837,"CZK 33,000",50.0920126,14.4239059,"Anežská, Prague - Staré Město",2 bedroom with open-plan kitchen,,80 m²,"CZK 11,000",,,,Furnished,No,No,No,No,No,No,No,01. 02. 2022,,157,402,153,285,152,248,384,447,194,153,2,,,,,,,,,,,
696803,"CZK 15,900",50.10955,14.474,"Na Rokytce, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,500",,Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 01. 2022,B,205,971,177,528,443,255,306,801,273,108,3,,,,,,,Overall,,,,
699582,"CZK 12,600",50.10933,14.55766,"Lipnická, Prague - Kyje",Studio,Excellent,40 m²,"CZK 2,800","CZK 25,200",Personal,Brick building,Furnished,Yes,No,No,No,No,Yes,No,20. 01. 2022,C,150,915,98,150,869,424,"1,279",392,,,4,,,Standard materials and solutions,,Gas boiler,Middle floor,,,,,
696415,"CZK 30,638",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",3 bedroom,,92 m²,"CZK 10,212",,,,Furnished,No,Yes,No,No,No,Yes,No,15. 03. 2022,,149,274,60,441,20,421,59,552,690,457,7,,,,,,,,,,,
694834,"CZK 19,260",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,,30 m²,"CZK 6,420",,,,Furnished,No,No,No,No,No,Yes,Yes,01. 02. 2022,,236,686,234,408,154,248,547,510,133,319,3,,,,,,,,,,,
696835,"CZK 25,500",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,,41 m²,"CZK 8,500",,,,Furnished,No,No,No,No,No,No,No,20. 02. 2022,,394,499,253,432,280,389,317,725,696,412,5,,,,,,,,,,,
699552,"CZK 20,687",50.0707465,14.4307581,"Wenzigova, Prague - Nové Město",2 bedroom,,92 m²,"CZK 6,896",,,,Furnished,No,Yes,No,No,No,Yes,No,01. 02. 2022,,231,547,213,435,47,356,108,477,535,521,6,,,,,,,,,,,
699551,"CZK 17,933",50.0754859,14.4856652,"Irkutská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,60 m²,"CZK 5,978",,,,Furnished,No,No,No,No,No,No,No,01. 03. 2022,,202,655,227,405,291,338,661,768,874,396,3,,,,,,,,,,,
697544,"CZK 46,313",50.0745467,14.4389986,"Blanická, Prague - Vinohrady",3 bedroom with open-plan kitchen,,93 m²,"CZK 15,437",,,,Furnished,No,Yes,No,No,No,Yes,No,02. 03. 2022,,84,364,40,331,100,341,128,408,656,679,6,,,,,,,,,,,
689254,"CZK 25,500",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,,46 m²,"CZK 8,500",,,,Furnished,No,No,No,No,No,No,No,27. 01. 2022,,249,259,109,237,65,537,295,274,806,231,2,,,,,,,,,,,
697543,"CZK 22,500",50.1013742,14.4358954,"Šternberkova, Prague - Holešovice",2 bedroom,,83 m²,"CZK 7,500",,,,Furnished,Yes,No,No,No,No,Yes,No,02. 03. 2022,,184,870,174,226,62,375,320,"1,488",599,931,3,,,,,,,,,,,
697479,"CZK 22,500",50.1059511,14.4731393,"Světova, Prague - Libeň",2 bedroom with open-plan kitchen,,80 m²,"CZK 7,500",,,,Furnished,No,No,No,No,No,No,No,01. 03. 2022,,44,595,43,80,28,96,206,509,351,252,3,,,,,,,,,,,
699668,"CZK 16,000",50.04835,14.48431,"Hrusická, Prague - Záběhlice",3 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Partially furnished,No,No,No,Yes,Yes,Yes,No,18. 01. 2022,G,113,411,289,353,296,"1,418",198,293,"1,075",244,8,,,,,,,,,,,
700430,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,88 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,Yes,No,No,No,Yes,No,No,22. 01. 2022,G,251,321,336,323,663,,,,,,2,,,,,,,,,,,
699663,"CZK 16,000",50.1292479,14.4169614,"Řešovská, Prague - Bohnice",3 bedroom,Excellent,65 m²,,"CZK 20,000",Personal,Prefab concrete building,Unfurnished,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,G,149,291,280,220,220,327,533,680,"1,312",130,5,,,,,,,,,,,
699664,"CZK 22,500",50.03939,14.3161,"Radouňova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,84 m²,"CZK 4,000","CZK 22,500",Personal,Brick building,Unfurnished,No,No,No,Yes,No,Yes,No,17. 01. 2022,A,280,"1,022",674,978,668,686,679,"1,036","1,068",102,1,,,,,,,,,,,
699662,"CZK 16,900",50.00845,14.42093,"Pejevové, Prague - Modřany",3 bedroom,Excellent,73 m²,"CZK 3,500","CZK 25,000",Cooperative,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,20. 01. 2022,C,465,576,428,438,506,463,224,"1,014",959,620,7,,,Standard materials and solutions,,District heating,Middle floor,Overall,,,,
642732,"CZK 12,700",50.063131,14.310727,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 2,500","CZK 15,200",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,D,293,434,435,484,593,590,716,838,660,,8,,,Standard materials and solutions,,District heating,,Overall,,,,
700429,"CZK 10,800",50.06719,14.45089,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,Good,45 m²,CZK 800,"CZK 10,600",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,C,332,584,178,288,167,186,308,346,313,350,3,,,,,,Middle floor,,,,,
700428,"CZK 17,000",50.11482,14.46865,"Chlumčanského, Prague - Libeň",2 bedroom,Excellent,56 m²,"CZK 4,200","CZK 40,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,Yes,No,21. 01. 2022,G,158,999,106,"1,232",200,238,148,"1,276",852,177,3,,1 to 10 years years,,,District heating,,,,,,
270611,"CZK 14,500",50.0677215,14.4602985,"Vršovická, Prague - Vršovice",1 bedroom with open-plan kitchen,,60 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,17. 01. 2022,,83,623,116,228,57,382,473,344,339,240,5,,,Standard materials and solutions,,Gas boiler,Attic,Interior,,,,
700427,"CZK 14,000",50.12964,14.49304,"Makedonská, Prague - Střížkov",Studio,New build,40 m²,"CZK 3,200","CZK 17,500",Other,Brick building,Furnished,No,No,No,Yes,Yes,Yes,No,25. 01. 2022,B,272,974,118,899,546,392,473,350,"1,100",128,4,Yes,,,,,,,,,,
290196,"CZK 12,000",50.0863558,14.4597572,"Jeseniova, Prague - Žižkov",Studio,,38 m²,"CZK 2,500",,Personal,Brick building,Furnished,No,No,No,No,No,No,No,,,148,378,49,568,362,350,283,319,451,176,1,,,,,,,,,,,
554787,"CZK 11,000",50.0814043,14.4848179,"Pod Třebešínem, Prague - Strašnice",Studio,Excellent,34 m²,"CZK 2,400","CZK 13,000",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,Yes,No,No,28. 05. 2020,,93,952,194,682,323,539,964,520,181,301,1,,,Standard materials and solutions,,District heating,Raised ground floor,Bathroom unit,,,,
699634,"CZK 15,000",50.03822,14.331,"Jaroslava Foglara, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,500","CZK 15,000",Cooperative,Brick building,Partially furnished,No,No,No,No,Yes,No,No,18. 01. 2022,C,467,"1,010",500,980,436,619,740,896,516,304,1,,,,,,,,,,,
551303,"CZK 12,000",50.1274638,14.3791588,"Sídlištní, Prague - Lysolaje",Studio,,36 m²,"CZK 2,000","CZK 30,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,,59,"1,158",434,647,461,"1,139",770,"1,148",421,210,1,,10 to 30 years years,Standard materials and solutions,,Gas boiler,Raised ground floor,Interior,,,,
683525,"CZK 15,000",50.1051406,14.4878892,"Kurta Konráda, Prague - Libeň",Studio,New build,37 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,No,No,Yes,Yes,Yes,Yes,Yes,17. 01. 2022,B,189,72,128,129,78,289,345,554,189,56,9,,1 to 10 years years,Premium materials and solutions,,,,,,,,
549792,"CZK 14,000",50.0334792,14.5844324,"Blšanecká, Prague - Uhříněves",1 bedroom with open-plan kitchen,,57 m²,"CZK 4,000","CZK 28,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,No,Yes,01. 03. 2022,C,585,"1,270","1,121","1,361","1,189","1,222","1,177",,,,1,,1 to 10 years years,,,,,,,,,
175586,"CZK 13,000",50.0740628,14.444177,"Šumavská, Prague - Vinohrady",Studio,,29 m²,CZK 500,"CZK 13,500",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,24. 01. 2022,,160,126,113,630,93,396,303,276,494,248,1,,,,,,,,,,,
513927,"CZK 17,000",50.0323297,14.5638535,Prague - Petrovice,2 bedroom with open-plan kitchen,,72 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,23. 01. 2022,B,292,"1,235",407,"1,160",303,"1,140",589,383,802,173,5,,,,,District heating,Middle floor,,,,,
699623,"CZK 11,800",50.05946,14.28389,"Milotická, Prague - Zličín",Studio,Excellent,35 m²,"CZK 3,200","CZK 17,000",Personal,Brick building,Partially furnished,Yes,No,No,Yes,No,Yes,Yes,16. 01. 2022,G,492,698,937,867,652,992,262,964,118,,2,,1 to 10 years years,,,District heating,,,,,,
700413,"CZK 43,000",50.08748,14.40481,"Mostecká, Prague - Malá Strana",2 bedroom with open-plan kitchen,Excellent,105 m²,"CZK 9,000","CZK 52,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,14. 02. 2022,G,60,119,94,65,46,279,98,508,710,411,1,,,,,,,,,,,
547958,"CZK 9,000",50.0271152,14.4283683,"Novodvorská, Prague - Braník",Studio,,26 m²,"CZK 1,500","CZK 9,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,07. 01. 2022,,132,593,359,566,394,367,244,188,"1,184",256,1,,,Standard materials and solutions,,,Middle floor,,,,,
332636,"CZK 10,000",50.0923038,14.5401226,"Zvíkovská, Prague - Kyje",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,500","CZK 13,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,,,174,305,331,840,"1,019","1,366",220,,,,,,,Standard materials and solutions,,Gas boiler,Raised ground floor,Interior,,,,
612797,"CZK 15,500",50.044426,14.488095,"Obrovského, Prague - Chodov",Studio,New build,43 m²,"CZK 2,350","CZK 31,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,Yes,No,No,01. 03. 2022,A,195,489,565,502,489,403,785,"1,135",430,,1,Yes,1 to 10 years years,Standard materials and solutions,110 m²,Gas boiler,Ground floor,Overall,,,,
