Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Age,Reconstruction,Condition,Ownership,EPC,Heating,Designe,Terrace,Balcony,New-build,Garage,Parking,Enclosed balcony,Domácí mazlíčci vítáni,Cellar,Administrative fee
"CZK 18,000","CZK 2,500",392925,2+kk,9/1/2022,50 m²,Partly,5,1.0,487.64,1059.79,268.72,1038.86,696.6,637.22,559.36,510.6,1320.66,97.89,Prague - Střížkov,50.1308869,14.4954099,"CZK 36,000",Brick,Up to 10 years,,New-build,Personal,B,Distance,Luxurious,,1.0,,,1.0,,,,
"CZK 41,250","CZK 13,750",719999,2+kk,10/16/2022,55 m²,Fully furnished,1,1.0,76.78,951.56,41.94,296.91,109.07,229.41,371.34,325.8,517.82,388.28,"Rečkova, Prague - Žižkov",50.0904334,14.4705869,,,,,,,,,,,,,,,,,,
"CZK 18,750","CZK 6,250",729015,3+1,10/22/2022,90 m²,Fully furnished,2,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,,,,,,,,,
"CZK 33,000","CZK 11,000",719175,2 bedroom,9/1/2022,50 m²,Fully furnished,-1,1.0,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 4,600",462793,Studio,10/1/2022,58 m²,Fully furnished,4,1.0,243.2,1045.68,420.92,402.29,343.22,869.46,807.11,190.63,1167.33,436.4,"Velvarská, Prague - Dejvice",50.0992603,14.3830536,"CZK 37,000",Brick,,Complete,,Personal,,Central,,,,,,,,,,
"CZK 17,500","CZK 1,500",633837,2 bedroom,8/31/2022,62 m²,Partly,2,1.0,591.2,1250.25,624.98,1615.96,878.74,847.81,910.16,1532.66,611.56,669.97,"Jesenická, Prague - Záběhlice",50.057702,14.485969,"CZK 20,000",Prefab concrete,,Complete,Very good,Personal,G,Distance,,,,,,,1.0,,1.0,
"CZK 21,900","CZK 3,000",686568,Studio,9/1/2022,26 m²,Fully furnished,2,1.0,98.4,430.77,193.81,210.42,67.47,366.05,461.93,467.64,787.48,452.05,"Gorazdova, Prague - Nové Město",50.07386,14.41527,"CZK 44,000",Brick,Up to 10 years,Complete,New-build,Personal,E,,,,,,,,,,,
"CZK 23,000","CZK 4,000",730804,3+1,10/1/2022,77 m²,Partly,2,,473.84,1388.43,450.65,1215.14,466.26,729.37,635.55,575.59,435.22,232.77,Prague - Vokovice,50.10084,14.34982,"CZK 27,000",Brick,,,Very good,,G,,,,,,,1.0,,1.0,1.0,
"CZK 29,175","CZK 9,725",730588,Studio,9/23/2022,30 m²,Fully furnished,2,1.0,210.86,390.29,319.5,985.86,301.65,338.01,858.33,290.45,385.77,539.9,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,,,,,,,,,
"CZK 25,920","CZK 8,640",730786,2+kk,10/16/2022,50 m²,Fully furnished,2,1.0,256.88,230.57,115.16,212.72,190.01,251.36,415.49,530.5,578.5,441.78,"Čajkovského, Prague - Žižkov",50.0830128,14.4521943,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",718920,2+kk,9/8/2022,60 m²,Fully furnished,3,1.0,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,1.0,1.0,,,,,,,
"CZK 33,750","CZK 11,250",718218,2+kk,9/6/2022,45 m²,Fully furnished,2,1.0,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 2,700",730130,Studio,9/1/2022,36 m²,Partly,4,1.0,145.11,714.1,703.82,698.56,484.4,710.06,817.76,879.38,605.01,262.74,Prague - Záběhlice,50.0534,14.51221,"CZK 28,000",Other,,,New-build,,C,Distance,Standard,,1.0,1.0,,1.0,,,1.0,
"CZK 14,800","CZK 4,200",639490,2 bedroom,9/1/2022,50 m²,,3,1.0,190.02,695.62,146.38,680.94,140.07,284.32,263.57,1048.27,441.84,199.8,"Malá Plynární, Prague - Holešovice",50.108759,14.4457,"CZK 20,000",Brick,,Complete,Very good,Personal,E,Central,,,1.0,,,,,,1.0,
"CZK 21,900","CZK 5,800",657015,1 bedroom,8/29/2022,40 m²,Fully furnished,1,,354.21,737.34,455.75,355.35,376.01,575.19,1043.45,328.66,1016.27,67.61,"Buštěhradská, Prague - Střešovice",50.09684,14.38976,"CZK 8,000",Brick,,Exterior,Very good,Personal,B,Central,Standard,,,,,1.0,,,,
"CZK 22,000","CZK 6,000",730789,3+kk,10/1/2022,81 m²,Partly,1,1.0,378.58,1911.94,502.31,1586.49,1240.39,708.11,1040.33,1321.24,1024.76,33.51,Prague - Vysočany,50.10509,14.51541,"CZK 22,000",Prefab concrete,,,Very good,,G,,,1.0,,,1.0,1.0,,1.0,1.0,
"CZK 19,000","CZK 1,800",496824,2 bedroom,9/1/2022,69 m²,Partly,2,,191.28,442.28,71.73,199.8,77.02,134.35,347.72,484.05,479.89,421.08,"Žitná, Prague - Nové Město",50.0777397,14.4219854,"CZK 38,000",Brick,Over 50 years,Interior,,Personal,,Gas boiler,,,,,,,,,,
"CZK 37,500","CZK 12,500",717602,2+kk,9/1/2022,56 m²,Fully furnished,5,1.0,242.69,541.12,99.79,271.87,177.08,314.62,456.71,820.48,635.04,594.38,"Mečislavova, Prague - Nusle",50.0633339,14.4440155,,,,,,,,,,,,,,,,,,
"CZK 53,510","CZK 17,836",725486,4+1,10/8/2022,110 m²,Fully furnished,7,1.0,348.55,940.69,207.03,294.37,97.8,272.7,322.85,445.04,400.99,361.6,"Divadelní, Prague - Staré Město",50.0824664,14.4140344,,,,,,,,,,1.0,1.0,,,,,,,
"CZK 4,900","CZK 1,000",686626,2 bedroom,9/1/2022,50 m²,Fully furnished,4,,180.5,668.29,52.54,601.09,271.63,449.0,151.53,1025.29,424.12,87.77,"Ortenovo náměstí, Prague - Holešovice",50.10915,14.44742,CZK 0,Brick,,,Very good,Personal,G,Central,,,,,,,,,,
"CZK 21,000","CZK 2,800",731006,2+kk,8/23/2022,52 m²,Partly,4,1.0,323.29,1377.6,728.37,1332.13,1089.0,1228.83,1090.87,1024.81,1020.05,729.53,Prague - Hloubětín,50.10854,14.52547,"CZK 25,000",Low-energy,,,New-build,Personal,B,Central,,,1.0,1.0,1.0,,,1.0,1.0,
"CZK 11,000","CZK 4,500",521063,Studio,9/15/2022,30 m²,Fully furnished,2,,97.12,733.05,21.71,64.86,76.1,92.87,395.6,480.64,426.09,357.46,Prague - Žižkov,50.0893775,14.46752,"CZK 15,000",Brick,,,Good,Personal,,,,,,,,,,,,
"CZK 60,000","CZK 6,000",731171,4+kk,8/25/2022,130 m²,Partly,5,,264.54,188.83,342.77,281.35,223.32,522.66,177.43,189.95,990.47,464.35,Prague - Malá Strana,50.08904,14.40703,"CZK 120,000",Brick,,Complete,Very good,,G,,,1.0,1.0,,,,,,1.0,
"CZK 31,000","CZK 8,000",472794,4+kk,10/1/2022,105 m²,Partly,2,,144.2,197.38,28.0,235.07,11.48,250.9,340.48,492.72,328.98,306.07,Prague - Vršovice,50.0674451,14.4566149,"CZK 50,000",Brick,,Complete,Very good,Personal,,,,,1.0,,,,,,,
"CZK 19,000","CZK 4,000",249879,2+kk,10/1/2022,66 m²,Fully furnished,2,1.0,372.23,943.38,625.63,1057.02,355.45,903.11,637.89,793.73,557.5,136.86,"Švejcarovo náměstí, Prague - Stodůlky",50.0361776,14.3299157,"CZK 46,000",Brick,,,Very good,Personal,,Electric boiler,,,,,,1.0,1.0,,,
"CZK 25,380","CZK 8,460",723857,2 bedroom,9/5/2022,35 m²,Fully furnished,5,,220.05,826.22,174.81,602.88,97.41,601.22,415.82,330.65,569.7,247.12,"Bulharská, Prague - Vršovice",50.0719625,14.461813,,,,,,,,,,,,,,,,,,
"CZK 25,988","CZK 8,662",728259,2 bedroom,10/4/2022,60 m²,Fully furnished,1,,250.51,417.46,211.46,417.21,207.64,462.73,364.17,360.99,525.54,550.17,"Lublaňská, Prague - Vinohrady",50.0710848,14.4324122,,,,,,,,,,,,,,,,,,
"CZK 33,750","CZK 11,250",727478,1 bedroom,9/25/2022,43 m²,Fully furnished,4,1.0,276.64,299.92,82.85,597.17,63.3,447.09,45.77,62.13,794.8,565.99,"Americká, Prague - Vinohrady",50.0718291,14.4385892,,,,,,,,,,,,,,,,,,
"CZK 46,530","CZK 15,510",726063,2 bedroom,9/8/2022,48 m²,Fully furnished,2,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",725775,2+kk,9/11/2022,60 m²,Fully furnished,4,1.0,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 4,000",729219,2+kk,10/1/2022,62 m²,Fully furnished,8,1.0,174.3,970.54,39.31,895.64,476.02,323.89,470.1,346.69,1007.32,78.8,Prague - Střížkov,50.12917,14.49331,"CZK 48,000",Brick,Up to 10 years,,New-build,Personal,B,Central,Luxurious,,1.0,1.0,1.0,1.0,,,,
"CZK 16,000","CZK 3,000",731388,2+kk,9/1/2022,58 m²,Partly,3,1.0,239.32,721.27,303.79,535.82,218.67,196.36,205.9,255.22,502.0,327.73,Prague - Břevnov,50.08527,14.37305,"CZK 32,000",Brick,,,Very good,,C,Central,,,1.0,,,,,,,
"CZK 17,400","CZK 2,500",531248,2+kk,8/29/2022,40 m²,Fully furnished,3,,232.35,639.23,694.32,275.43,313.44,544.84,723.66,511.93,1205.5,201.79,"Vostrovská, Prague - Dejvice",50.1001838,14.3671741,"CZK 17,400",Brick,,Complete,Very good,Personal,A,Central,Standard,,,,,,,,,
"CZK 44,000","CZK 5,000",616335,4+1,8/30/2022,150 m²,Partly,2,,187.19,1435.35,170.17,1071.56,167.78,148.85,445.52,578.95,458.41,194.93,Prague - Dejvice,50.104941,14.371193,"CZK 50,000",Brick,,Complete,Very good,Personal,A,Central,Luxurious,1.0,1.0,,,,,,,
"CZK 41,756","CZK 13,919",728695,4+1,10/4/2022,102 m²,Fully furnished,2,,183.27,1023.84,165.5,746.11,195.16,730.27,819.74,259.7,600.66,303.35,"Xaveriova, Prague - Smíchov",50.0626569,14.3913498,,,,,,,,,,,,,,,,,,
"CZK 37,620","CZK 12,540",728258,2 bedroom,10/1/2022,54 m²,Fully furnished,7,1.0,379.66,564.73,5.21,191.31,38.84,242.1,65.9,705.75,343.76,422.75,"Michalská, Prague - Staré Město",50.0846396,14.4202484,,,,,,,,,,,,,,,,,,
"CZK 51,840","CZK 17,280",728059,3+1,9/30/2022,85 m²,Fully furnished,2,1.0,278.51,602.82,173.91,301.83,0.93,288.1,225.94,440.55,233.82,416.1,"Bílkova, Prague - Staré Město",50.0912254,14.4209612,,,,,,,,,,,,,,,,,,
"CZK 28,425","CZK 9,475",728696,2+kk,10/4/2022,45 m²,Fully furnished,5,,120.02,538.45,85.43,335.62,47.85,333.62,182.79,195.16,543.36,341.26,"Lípová, Prague - Nové Město",50.0747395,14.424046,,,,,,,,,,,,,,,,,,
"CZK 59,250","CZK 19,750",717599,4+kk,9/1/2022,90 m²,Fully furnished,2,1.0,140.09,527.92,223.64,125.85,37.89,66.77,510.79,1001.31,1180.94,559.23,"Stroupežnického, Prague - Smíchov",50.0710929,14.4032595,,,,,,,,,,,,,,,,,,
"CZK 22,500","CZK 7,500",728694,2 bedroom,10/4/2022,53 m²,Fully furnished,9,1.0,125.93,351.52,458.39,239.89,349.44,469.18,335.68,124.41,1424.09,330.78,"Arabská, Prague - Vokovice",50.0992269,14.3632307,,,,,,,,,,,,,,,,,,
"CZK 32,400","CZK 10,800",728253,2 bedroom,10/1/2022,65 m²,Fully furnished,5,1.0,163.79,319.88,110.55,226.38,103.86,407.78,227.16,243.22,785.75,360.1,"Na Zbořenci, Prague - Nové Město",50.0769346,14.4169603,,,,,,,,,,,,,,,,,,
"CZK 32,250","CZK 10,750",727477,Studio,9/25/2022,27 m²,Fully furnished,4,1.0,275.28,321.52,72.5,617.26,60.27,467.19,25.57,60.76,793.43,562.96,"Americká, Prague - Vinohrady",50.0717643,14.4385436,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",720700,2+kk,9/12/2022,60 m²,Fully furnished,2,1.0,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,,,,,,,
"CZK 48,000","CZK 16,000",717684,3+1,9/18/2022,72 m²,Fully furnished,5,1.0,273.55,299.9,80.57,586.7,68.95,312.33,103.27,252.88,792.89,567.68,"Americká, Prague - Vinohrady",50.0718291,14.4385892,,,,,,,,,,,,,,,,,,
"CZK 27,195","CZK 9,065",730051,2+kk,10/15/2022,50 m²,Fully furnished,1,,255.31,501.77,459.42,715.23,218.51,523.94,431.76,479.05,374.11,261.13,"Na Balkáně, Prague - Žižkov",50.095259,14.4941569,,,,,,,,,,1.0,1.0,,,,,,,
"CZK 33,000","CZK 11,000",728257,3+kk,10/1/2022,80 m²,Fully furnished,2,,156.94,402.05,153.34,284.97,151.52,248.16,393.35,447.14,193.37,153.39,"Anežská, Prague - Staré Město",50.0920126,14.4239059,,,,,,,,,,,,,,,,,,
"CZK 43,500","CZK 14,500",730187,2 bedroom,10/16/2022,82 m²,Fully furnished,3,1.0,153.03,376.72,146.99,646.6,45.07,502.75,147.12,62.23,673.09,485.89,"Jana Masaryka, Prague - Vinohrady",50.0723321,14.4399493,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000",731383,3+kk,8/29/2022,68 m²,Partly,4,1.0,188.87,571.91,441.15,1615.09,114.43,1040.11,728.55,1013.12,597.88,292.79,Prague - Krč,50.02256,14.45293,"CZK 40,000",Prefab concrete,,,Very good,,G,Central,Standard,,,,,,1.0,,,
"CZK 15,000","CZK 3,000",147926,2+kk,11/1/2022,45 m²,Partly,3,,140.36,1538.25,310.84,1816.92,368.3,357.37,945.26,368.13,1082.06,17.82,"Bratislavská, Prague - Hostivař",50.0437706,14.5156536,"CZK 30,000",Brick,,,Very good,Personal,B,Central,Standard,,1.0,,,,,,,
"CZK 19,000","CZK 3,200",730739,2 bedroom,8/21/2022,58 m²,Partly,2,1.0,275.75,84.74,111.47,326.1,28.63,172.83,35.66,239.04,835.07,811.97,Prague - Vinohrady,50.07328,14.4362,"CZK 38,000",Brick,,,Very good,,D,,,,,,,1.0,,,,
"CZK 15,000","CZK 1,894",731375,1 bedroom,8/26/2022,36 m²,Partly,6,1.0,6.49,356.41,27.89,129.08,91.81,10.88,242.62,201.73,432.24,186.38,Prague - Holešovice,50.10237,14.45019,"CZK 16,894",Brick,,,Very good,,C,,,,,,,,,,,
"CZK 38,000","CZK 6,140",714349,3+1,9/1/2022,125 m²,Partly,4,1.0,169.6,512.43,178.1,306.01,36.59,299.49,192.69,443.73,233.23,420.28,"Bílkova, Prague - Staré Město",50.09099,14.42074,"CZK 60,000",Brick,,Interior,Very good,Personal,G,,,,,,,,,,1.0,
"CZK 17,500","CZK 4,000",616020,1 bedroom,9/4/2022,65 m²,Partly,2,,247.1,630.68,127.65,253.18,101.33,211.07,303.13,194.24,531.44,302.09,"Sudoměřská, Prague - Žižkov",50.080729,14.4582,"CZK 30,000",Brick,,,Very good,Personal,E,Other,,,,,,,1.0,,1.0,
"CZK 14,000","CZK 2,500",730724,Studio,8/21/2022,42 m²,Fully furnished,1,,1478.51,2152.1,1779.95,2050.57,1884.71,2089.31,1389.09,1749.38,2849.26,1483.91,Prague - Uhříněves,50.04535,14.59727,"CZK 28,000",Brick,10 to 30 years,,New-build,,G,,Standard,,1.0,1.0,,1.0,,1.0,,
"CZK 7,000","CZK 3,000",731366,Studio,9/8/2022,30 m²,Fully furnished,1,,473.13,1927.82,412.01,2234.74,517.28,1651.24,435.03,1290.93,1025.58,581.62,Prague - Ruzyně,50.08148,14.31969,"CZK 5,000",Brick,,,Very good,,A,,,,1.0,,,,,,1.0,
"CZK 13,000","CZK 5,000",720668,2+kk,8/29/2022,45 m²,Partly,,,119.95,431.06,322.14,677.14,64.36,453.23,325.03,553.24,462.77,192.45,Prague - Žižkov,50.09483,14.49518,"CZK 27,000",Brick,,,Good,Personal,D,,,,,,,,,,,
"CZK 27,500","CZK 7,200",584777,3+1,9/1/2022,110 m²,Fully furnished,6,1.0,286.67,574.75,38.34,342.06,12.03,299.95,392.01,283.12,620.33,292.11,"Sudoměřská, Prague - Žižkov",50.079945,14.458475,"CZK 55,000",Brick,,Complete,Very good,Personal,G,,Standard,1.0,,,,,,,,
"CZK 18,000","CZK 3,500",731347,2+kk,9/1/2022,55 m²,Fully furnished,2,1.0,299.06,447.73,942.69,1026.69,418.21,563.91,853.15,911.69,315.13,230.56,Prague - Letňany,50.13989,14.51874,"CZK 35,000",Brick,,,New-build,,C,,,,1.0,1.0,,,,,1.0,
"CZK 11,800","CZK 3,700",174167,1 bedroom,9/1/2022,47 m²,Fully furnished,1,,269.91,482.78,119.66,1225.34,219.91,809.9,389.5,379.4,327.15,23.4,"Za Pohořelcem, Prague - Střešovice",50.0864318,14.3834355,"CZK 11,800",Brick,,Complete,Very good,Personal,,Gas boiler,Standard,,,,,,,,,
"CZK 19,000","CZK 4,500",731358,2 bedroom,8/26/2022,55 m²,Partly,4,1.0,150.25,683.3,33.7,536.14,225.12,553.91,246.79,271.95,393.04,186.2,Prague - Břevnov,50.08457,14.34674,"CZK 38,000",Brick,,,Very good,,G,,,,,,,,1.0,1.0,,
"CZK 21,500","CZK 3,058",386583,2+kk,9/5/2022,66 m²,Partly,6,1.0,200.44,899.67,116.64,347.09,27.75,327.12,327.09,562.48,353.21,44.52,"Kurta Konráda, Prague - Libeň",50.1050691,14.4879729,"CZK 32,250",Prefab concrete,Up to 10 years,,New-build,Personal,,Central,Standard,,1.0,1.0,1.0,,,,1.0,
"CZK 33,000","CZK 10,000",729540,3+kk,9/1/2022,136 m²,Fully furnished,5,1.0,414.08,771.69,477.5,878.68,3.32,463.98,336.19,409.67,481.2,613.02,"Na Výsledku II, Prague - Nusle",50.05555665,14.44677365,"CZK 33,000",Other,,,Very good,,G,,,1.0,,,,,,,1.0,
"CZK 23,000","CZK 5,730",731351,3+1,8/26/2022,73 m²,Fully furnished,2,,195.03,167.22,83.77,41.96,99.88,440.81,270.05,289.72,1038.17,276.75,Prague - Vinohrady,50.07799,14.45415,"CZK 23,000",Brick,,,Very good,,G,,,,,,,,,1.0,,
"CZK 21,000","CZK 4,000",731348,2+kk,1/3/2023,61 m²,Unfurnished,11,1.0,242.34,1352.77,303.49,1027.31,364.56,863.04,303.66,1008.3,1292.55,839.42,Prague - Vysočany,50.10109,14.5057,"CZK 42,000",Brick,Up to 10 years,,New-build,Personal,B,Distance,Standard,,1.0,1.0,1.0,1.0,,,1.0,
"CZK 23,900","CZK 3,900",577288,2+kk,9/1/2022,60 m²,Fully furnished,6,1.0,183.97,1118.9,5.8,558.34,121.65,425.24,124.13,356.18,285.18,98.76,"Drahobejlova, Prague - Libeň",50.1060756,14.4904958,"CZK 35,000",Brick,,,Very good,Personal,C,Gas boiler,,,1.0,,,1.0,,,1.0,
"CZK 15,000","CZK 4,000",730681,2 bedroom,9/5/2022,49 m²,Partly,1,,72.47,323.21,123.04,161.16,83.35,257.83,190.96,677.42,400.74,244.94,Prague - Strašnice,50.07551,14.48872,"CZK 30,000",Brick,,Complete,Very good,Personal,G,,Standard,,,,,1.0,,,,
"CZK 12,500","CZK 1,000",598559,Studio,9/15/2022,25 m²,Partly,3,,91.39,310.67,92.06,91.12,15.07,54.1,374.99,679.58,586.87,437.09,"Čestmírova, Prague - Nusle",50.064342,14.442252,"CZK 13,500",Brick,Up to 10 years,Complete,New-build,Personal,B,,Luxurious,,1.0,,,1.0,,,1.0,
"CZK 19,500","CZK 4,300",730680,2+kk,11/1/2022,51 m²,Fully furnished,3,1.0,77.89,806.6,238.19,510.21,346.43,332.17,116.14,372.1,179.0,189.14,Prague - Letňany,50.13414,14.50913,"CZK 45,000",Prefab concrete,,,Very good,Personal,D,,,,,,,,1.0,,1.0,
"CZK 23,000","CZK 2,256",727374,2+kk,10/1/2022,50 m²,Partly,5,1.0,229.92,458.16,132.37,16.18,66.74,348.3,271.86,425.85,412.95,347.61,"Smolenská, Prague - Vršovice",50.0694328,14.45145165,"CZK 50,512",Brick,,Complete,Very good,Personal,E,,,,,,,,,,1.0,
"CZK 26,000","CZK 3,200",727402,2 bedroom,10/1/2022,70 m²,Partly,4,,294.31,695.6,57.95,472.25,12.23,470.59,243.7,242.01,491.49,211.15,"Ruská, Prague - Vršovice",50.07222495,14.45512555,"CZK 58,400",Brick,,Complete,Very good,Personal,E,,,,1.0,,,,,,,
"CZK 19,485",CZK 949,731337,2+kk,8/15/2022,40 m²,,1,,133.2,734.92,342.02,599.67,131.95,302.7,365.01,319.07,608.33,405.73,"Nad Kajetánkou, Prague - Břevnov",50.0861501,14.3723843,"CZK 20,500",Other,,,Good,Personal,,,,,,,,,,,,"CZK 2,923"
"CZK 16,876","CZK 3,178",731334,2+kk,8/15/2022,49 m²,,1,,130.79,1185.1,562.88,1144.95,835.53,1111.94,1115.21,1146.75,1036.86,377.8,"Granitova, Prague - Hloubětín",50.1082751,14.5273385,"CZK 20,100",Other,,,Good,Personal,,,,,,,,,,,,"CZK 2,531"
"CZK 14,000","CZK 3,600",505470,2+kk,10/1/2022,43 m²,Partly,7,1.0,97.07,518.62,175.18,614.86,171.34,492.91,345.02,334.45,1585.25,88.37,"Famfulíkova, Prague - Kobylisy",50.1318409,14.4711883,"CZK 14,000",Prefab concrete,,Bathroom unit,Very good,Personal,D,Distance,,,,,,,,,,
"CZK 19,800","CZK 2,000",606361,2 bedroom,9/1/2022,67 m²,Partly,1,,131.48,515.69,253.55,394.7,118.91,600.85,270.67,1270.4,155.34,163.32,"Jana Zajíce, Prague - Bubeneč",50.100818,14.417075,"CZK 24,000",Brick,,Complete,Very good,Personal,B,Electric boiler,Standard,,,,,,,,,
"CZK 12,500","CZK 3,000",494175,Studio,10/1/2022,37 m²,Partly,2,,47.67,1568.73,316.33,6476.7,1240.54,1317.99,1068.01,1008.14,1397.71,1080.16,"Rosická, Prague - Vinoř",50.1531832,14.5860847,"CZK 25,000",Brick,Up to 10 years,,,Personal,C,Gas boiler,,,1.0,,,,,,,
"CZK 19,500","CZK 4,500",731322,2 bedroom,9/1/2022,56 m²,Fully furnished,4,1.0,188.1,194.17,38.22,206.86,69.14,61.65,394.66,543.39,153.34,384.84,Prague - Holešovice,50.10488,14.44655,"CZK 39,000",Brick,,,Very good,,G,,,,1.0,,,,,,1.0,
"CZK 20,000","CZK 4,500",461130,3+kk,9/12/2022,62 m²,Fully furnished,1,1.0,245.07,1603.95,923.29,2129.19,697.88,1650.4,1292.07,1787.3,1232.57,710.16,"Farkašova, Prague - Kyje",50.1158365,14.5628399,"CZK 40,000",Brick,Up to 10 years,,,Personal,C,,,1.0,,,,1.0,,,,
"CZK 27,000","CZK 6,000",462223,3+kk,9/1/2022,106 m²,Fully furnished,8,1.0,212.08,812.91,162.18,1052.96,441.38,396.18,445.25,146.72,1065.71,247.83,"Otradovická, Prague - Kamýk",50.0198176,14.4448089,"CZK 33,000",Brick,Up to 10 years,,New-build,Personal,B,Central,Luxurious,1.0,,1.0,1.0,,,,,
"CZK 14,000","CZK 4,300",731314,Studio,9/8/2022,31 m²,Unfurnished,,,91.54,820.46,1038.67,2473.66,459.96,709.18,1822.92,652.03,467.42,170.28,Prague - Ďáblice,50.14495,14.47491,"CZK 42,000",Brick,,,New-build,Personal,G,,,1.0,,1.0,,,,,1.0,
"CZK 14,900","CZK 2,750",731312,Studio,9/1/2022,30 m²,Fully furnished,1,1.0,176.41,649.83,330.27,562.13,263.45,522.46,374.06,579.0,711.15,324.72,Prague - Michle,50.05069,14.45507,"CZK 20,000",Brick,,Complete,New-build,,G,,,,,,,,,,,
"CZK 25,000","CZK 4,900",197587,2 bedroom,9/1/2022,61 m²,Unfurnished,3,1.0,280.18,564.46,136.33,351.39,55.11,370.66,313.06,353.83,691.04,109.51,"Baranova, Prague - Žižkov",50.0797815,14.4578475,"CZK 25,000",Brick,,,,Personal,,,,,,,,,,,,
"CZK 18,000","CZK 3,300",731302,2+kk,8/29/2022,54 m²,Fully furnished,3,,31.51,318.45,10.06,91.13,129.35,27.18,280.16,239.27,458.26,223.91,Prague - Holešovice,50.10271,14.45017,"CZK 18,000",Brick,,,New-build,,G,,,,,,,1.0,,,,
"CZK 14,500","CZK 2,500",612251,Studio,9/1/2022,25 m²,,1,,211.15,237.15,355.34,868.62,194.77,283.9,145.14,177.97,611.03,466.53,"Omská, Prague - Vršovice",50.072914,14.478114,"CZK 25,000",Brick,,,New-build,Personal,B,,,,,,,,,,,
"CZK 22,000","CZK 5,000",539856,2+kk,9/15/2021,55 m²,Fully furnished,1,1.0,223.43,981.59,819.74,1191.68,381.56,450.67,479.9,1171.22,401.22,333.31,"Radouňova, Prague - Řeporyje",50.0379471,14.3129703,"CZK 25,000",Brick,,Complete,,Personal,,Electric boiler,,,,1.0,1.0,,1.0,,1.0,
"CZK 17,000","CZK 4,500",731225,2+kk,8/25/2022,63 m²,Fully furnished,2,1.0,153.7,333.61,320.29,4087.24,225.91,3065.42,236.07,387.04,474.19,187.51,Prague - Běchovice,50.08199,14.6153,"CZK 34,000",Brick,,,New-build,,B,,,,1.0,1.0,,,,,,
"CZK 14,700",CZK 0,319784,2+kk,9/1/2022,52 m²,Fully furnished,3,1.0,183.18,395.09,68.94,148.73,17.96,292.33,263.93,505.32,342.96,196.0,"Valerije Pavloviče Čkalova, Prague - Bubeneč",50.0993313,14.3998311,"CZK 20,000",Brick,,,,Personal,,Electric boiler,,,,,,,,,,
"CZK 15,990","CZK 1,844",731293,2+kk,8/30/2022,50 m²,Fully furnished,4,1.0,328.11,541.24,230.81,511.57,319.84,502.15,255.36,302.28,241.45,168.56,"Láskova, Prague - Chodov",50.02436944444,14.49418916666,"CZK 17,834",Prefab concrete,,,Very good,Personal,C,,,,1.0,,,,,,1.0,"CZK 17,834"
"CZK 14,900","CZK 2,500",731232,Studio,8/31/2022,36 m²,Fully furnished,2,,364.05,757.9,653.66,777.57,800.85,858.14,498.49,941.65,1026.09,639.18,Prague - Košíře,50.06445,14.37514,"CZK 20,000",Brick,,,Very good,,G,,,1.0,,,,,,,1.0,
"CZK 37,500","CZK 3,000",710123,5+kk,9/1/2022,130 m²,Unfurnished,3,1.0,363.36,234.94,118.19,197.82,177.62,456.08,270.14,407.61,938.65,192.26,"Velehradská, Prague - Vinohrady",50.07888,14.45376,CZK 0,Brick,,,Very good,,F,,,,,,,,,,,
"CZK 25,000","CZK 2,500",731209,3+1,9/1/2022,119 m²,Unfurnished,1,1.0,272.1,1369.08,701.74,979.35,495.04,998.56,210.47,580.68,831.59,106.18,Prague - Bubeneč,50.10441,14.40947,"CZK 75,000",Brick,,,Good,,G,,,,,,,,,,,
