Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee
301302,"CZK 7,900",50.0377049,14.5045503,Prague - Chodov,1 bedroom,32 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,,133,654,293,"1,473",129,402,223,237,135,204,,"CZK 15,000",Personal,Prefab concrete building,,,,,,,,,,,,
409368,"CZK 12,000",50.0443333,14.517247,"Bratislavská, Prague - Hostivař",Studio,36 m²,"CZK 2,500",Furnished,4,Yes,No,No,No,No,No,No,15. 01. 2022,176,66,138,129,935,267,"1,255",111,,,,"CZK 24,000",Personal,Brick building,,,,,Middle floor,,,,,,,
695614,"CZK 13,490",50.047595,14.49378444444,"Choceradská, Prague - Záběhlice",2 bedroom,55 m²,,Unfurnished,5,No,No,Yes,No,No,Yes,No,,239,548,118,490,515,412,794,"1,196",601,,Good,"CZK 16,857",Personal,Brick building,D,,,,,,,,,,,"CZK 16,857

                                
                                
                
i"
695439,"CZK 14,000",50.01627,14.62809,"Bazalková, Prague - Kolovraty",Studio,44 m²,"CZK 2,749",Furnished,1,Yes,No,Yes,No,Yes,No,No,10. 12. 2021,444,505,930,863,607,901,526,"1,071",157,,New build,"CZK 28,000",Personal,Brick building,G,,,,,,,,,,,
543722,"CZK 11,500",50.0672304,14.3671213,"Musílkova, Prague - Košíře",1 bedroom,38 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,247,843,320,569,405,462,305,799,171,511,,"CZK 20,000",Personal,Brick building,,,Gas boiler,,,,,Interior,,,,
695612,"CZK 13,990",50.05661972222,14.50325333333,"Jabloňová, Prague - Záběhlice",2 bedroom,60 m²,,Furnished,4,No,No,No,No,No,No,No,,112,159,472,655,251,495,551,521,692,131,Good,"CZK 17,914",Personal,Brick building,G,,,,,,,,,,,"CZK 17,914

                                
                                
                
i"
694925,"CZK 11,000",50.0542,14.43562,"Kotorská, Prague - Nusle",1 bedroom,41 m²,"CZK 3,500",Partially furnished,1,Yes,No,Yes,Yes,No,Yes,No,03. 12. 2021,184,886,136,367,87,292,433,253,377,258,Good,"CZK 15,000",Personal,Prefab concrete building,C,,,,,,,,,,,
627647,"CZK 16,000",50.068851,14.41503,"Rašínovo nábřeží, Prague - Nové Město",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,15. 01. 2022,97,988,95,465,3,268,318,347,324,226,Excellent,"CZK 16,000",Personal,Brick building,G,,District heating,,Middle floor,,,,,,,
695611,"CZK 14,490",50.10278388888,14.50921805555,"Poděbradská, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,,119,"1,380",488,980,595,622,362,"1,306","1,496",556,Excellent,"CZK 18,355",Personal,Prefab concrete building,G,,,,,,,,,,,"CZK 18,355

                                
                                
                
i"
576291,"CZK 11,000",50.0580809,14.4959412,"Jetelová, Prague - Záběhlice",Small studio,27 m²,"CZK 3,000",Furnished,9,No,No,No,No,No,Yes,No,08. 12. 2021,257,573,319,809,448,234,364,802,304,46,Excellent,"CZK 11,000",Cooperative,Prefab concrete building,G,,District heating,,,,,Overall,,,,
659359,"CZK 11,500",49.96561,14.3785942,"K Výtopně, Prague - Zbraslav",1 bedroom with open-plan kitchen,43 m²,"CZK 1,500",Partially furnished,3,No,No,Yes,No,Yes,No,No,01. 01. 2022,378,416,402,302,994,497,183,,,,Excellent,"CZK 23,000",Cooperative,Prefab concrete building,G,,District heating,,,,,,,,,
326211,"CZK 12,500",50.0214488,14.4665326,"Velké Kunratické, Prague - Kunratice",Studio,48 m²,"CZK 2,600",Partially furnished,1,No,No,No,No,No,No,No,06. 12. 2021,329,"1,285","1,162",131,442,702,160,,,,Excellent,"CZK 12,500",Personal,Brick building,C,,Central heating,,Raised ground floor,,,,,,,
526598,"CZK 9,000",50.1039246,14.5656797,"Generála Janouška, Prague - Černý Most",Studio,25 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,219,678,213,"1,213",860,597,379,72,"1,076",235,,"CZK 11,000",Personal,Prefab concrete building,,,,,,,,,,,,
489634,"CZK 18,000",50.0683911,14.4347557,"Bělehradská, Prague - Vinohrady",3 bedroom,84 m²,"CZK 1,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,ihned,33,607,28,627,97,681,562,529,359,446,Excellent,"CZK 18,000",Cooperative,Brick building,,,Gas boiler,,,,,,,,,
498946,"CZK 18,000",50.0932595,14.4574889,"Lyčkovo náměstí, Prague - Karlín",1 bedroom with open-plan kitchen,59 m²,CZK 645,Partially furnished,2,No,No,No,No,No,No,No,,254,835,180,436,124,299,66,"1,356",350,193,,"CZK 37,300",Personal,Brick building,,,,,,,,,,,,
645185,"CZK 25,000",50.069714,14.371731,"U Kavalírky, Prague - Košíře",4 bedroom,100 m²,CZK 400,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,47,329,86,61,153,168,408,"1,042",743,77,Excellent,,Personal,Brick building,B,,,,,,,,,,,
691112,"CZK 18,000",50.07372,14.44571,"Chodská, Prague - Vinohrady",2 bedroom,54 m²,"CZK 3,000",Furnished,2,No,No,No,No,Yes,No,No,08. 11. 2021,321,287,274,900,116,557,466,437,658,412,Excellent,"CZK 21,000",Personal,Brick building,D,,,,,,,,,,,
695554,"CZK 9,500",50.08658,14.3754,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,47 m²,CZK 650,Unfurnished,5,No,No,No,No,No,Yes,No,08. 12. 2021,218,932,396,628,330,330,225,152,504,285,Excellent,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,
694799,"CZK 12,990",50.10092305555,14.44716444444,"Osadní, Prague - Holešovice",1 bedroom with open-plan kitchen,51 m²,,Unfurnished,4,No,No,No,No,No,Yes,No,,252,219,143,409,133,140,152,304,575,98,Good,"CZK 15,956",Personal,Brick building,G,,,,,,,,,,,"CZK 15,956

                                
                                
                
i"
694794,"CZK 13,990",50.07192222222,14.47158388888,"Bělocerkevská, Prague - Vršovice",2 bedroom,49 m²,,Furnished,4,No,No,Yes,No,No,Yes,No,,121,508,132,379,334,15,487,364,621,248,Excellent,"CZK 18,429",Personal,Brick building,G,,,,,,,,,,,"CZK 18,429

                                
                                
                
i"
693952,"CZK 12,990",50.09086083333,14.48567277777,"Pod lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,,288,530,272,297,254,343,163,315,340,287,Good,"CZK 16,274",Personal,Prefab concrete building,G,,,,,,,,,,,"CZK 16,274

                                
                                
                
i"
693931,"CZK 15,990",50.04744388888,14.52026861111,"Vajdova, Prague - Hostivař",3 bedroom,66 m²,,Unfurnished,2,Yes,No,Yes,No,No,Yes,No,,162,"1,188",179,"1,150",238,467,530,316,"1,021",131,Excellent,"CZK 18,457",Personal,Prefab concrete building,C,,,,,,,,,,,"CZK 18,457

                                
                                
                
i"
693943,"CZK 10,990",50.07832805555,14.48644305555,"Názovská, Prague - Strašnice",Studio,38 m²,,Furnished,4,Yes,No,No,No,No,Yes,No,,190,611,267,287,136,220,599,802,515,31,New build,"CZK 13,512",Personal,Brick building,C,,,,,,Yes,,,,,"CZK 13,512

                                
                                
                
i"
341440,"CZK 19,000",50.1031651,14.5018465,"Na Harfě, Prague - Vysočany",2 bedroom,85 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 10. 2021,223,"1,024",161,520,308,533,307,789,"1,007",517,,"CZK 19,000",Personal,Brick building,,Standard materials and solutions,,15 m²,,10 to 30 years years,,,,,,
496890,"CZK 16,900",50.124556,14.4499931,"Služská, Prague - Kobylisy",3 bedroom,79 m²,"CZK 4,500",Partially furnished,2,Yes,No,Yes,No,No,No,No,15. 01. 2022,76,"1,027",27,184,353,341,377,533,"1,235",129,Excellent,"CZK 30,000",Cooperative,Brick building,,Standard materials and solutions,District heating,,Middle floor,over 50 years years,,,,,,
459435,"CZK 14,000",50.0860901,14.5030422,"Prorektorská, Prague - Malešice",Studio,52 m²,"CZK 2,500",Partially furnished,1,No,Yes,No,No,No,No,No,,198,649,679,748,478,854,612,419,685,363,Excellent,,Personal,Brick building,,,District heating,16 m²,Ground floor,,,,,,,
563905,"CZK 60,000",50.0790351,14.4356123,"Balbínova, Prague - Vinohrady",2 bedroom with open-plan kitchen,200 m²,"CZK 5,000",Furnished,1,Yes,Yes,No,No,No,No,No,17. 01. 2022,107,359,195,311,9,193,264,264,516,771,,,Personal,Brick building,,,,,,,Yes,,,,,
296707,"CZK 17,900",50.0599651,14.4267693,"Mikuláše z Husi, Prague - Nusle",2 bedroom,3 m²,CZK 600,Partially furnished,,No,Yes,Yes,No,No,No,No,01. 01. 2022,31,606,121,328,64,433,481,179,58,275,Excellent,"CZK 17,900",Cooperative,Brick building,,Standard materials and solutions,Gas boiler,200 m²,Raised ground floor,1 to 10 years years,,Interior,,,,
695490,"CZK 14,500",50.03703515,14.44557645,"Krčská, Prague - Krč",2 bedroom,65 m²,"CZK 3,300",Partially furnished,3,No,No,Yes,No,Yes,No,No,13. 12. 2021,48,71,295,475,231,171,408,286,576,71,Good,"CZK 15,000",Cooperative,Other,G,,,,,,,,,,,
651225,"CZK 17,000",50.07756,14.50069,"Černokostelecká, Prague - Strašnice",3 bedroom,70 m²,"CZK 4,000",Partially furnished,4,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,20,450,160,602,286,555,390,457,"1,245",372,Excellent,"CZK 210,000",Personal,Brick building,A,Standard materials and solutions,Central heating,,,,,Interior,,,,
613733,"CZK 18,500",50.121653,14.454054,"Trojská, Prague - Libeň",Small studio,25 m²,,,2,Yes,No,No,No,Yes,Yes,Yes,22. 06. 2020,95,565,146,145,180,150,363,583,"1,097",343,Excellent,"CZK 14,998",Personal,Brick building,G,,,,,,,,,,,
615462,"CZK 15,000",50.026259,14.489538,"Klírova, Prague - Chodov",1 bedroom with open-plan kitchen,53 m²,"CZK 4,350",,6,No,No,No,No,No,Yes,No,15. 08. 2020,375,507,190,627,309,255,887,276,442,334,Excellent,"CZK 30,000",Personal,Prefab concrete building,C,,,,,,,,,,,
695480,"CZK 20,000",50.12698,14.50309,"Bechlínská, Prague - Letňany",2 bedroom with open-plan kitchen,80 m²,"CZK 3,500",Partially furnished,6,No,Yes,Yes,No,No,Yes,No,13. 12. 2021,231,851,152,881,523,995,303,526,211,,Excellent,"CZK 40,000",Personal,Other,G,,,,,,,,,,,
694784,"CZK 11,000",50.03702,14.38736,"Slivenecká, Prague - Hlubočepy",1 bedroom with open-plan kitchen,40 m²,"CZK 5,000",Unfurnished,2,No,No,No,No,Yes,No,No,02. 12. 2021,78,903,687,818,525,848,958,957,890,430,Good,"CZK 16,000",Cooperative,Brick building,G,,,,,,,,,,,
36608,"CZK 25,000",50.0677387,14.3991773,"U Santošky , Prague - Smíchov",3 bedroom,81 m²,"CZK 7,000",Furnished,1,No,No,Yes,No,No,Yes,No,01. 03. 2022,109,104,97,460,186,191,198,411,751,199,,"CZK 30,000",Personal,Brick building,,Premium materials and solutions,,44 m²,Middle floor,,,Overall,,,,
695462,"CZK 8,990",50.0078,14.41962,"Pejevové, Prague - Modřany",Studio,31 m²,"CZK 2,721",Furnished,8,No,No,No,No,No,Yes,No,08. 12. 2021,451,501,281,293,361,317,302,996,998,468,Good,"CZK 8,990",Personal,Prefab concrete building,C,Standard materials and solutions,District heating,,Middle floor,30 to 50 years years,,,,,,
694875,"CZK 12,500",50.0909,14.44286,"Prvního pluku, Prague - Karlín",1 bedroom,50 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,04. 12. 2021,112,506,113,304,66,279,265,961,390,186,Good,"CZK 25,000",Cooperative,Brick building,G,,,,,,,,,,,
465966,"CZK 18,000",50.0931427,14.4569598,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,49 m²,"CZK 1,100",Partially furnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,314,772,119,373,54,236,192,"1,340",287,436,,"CZK 16,000",Personal,Brick building,A,Standard materials and solutions,,50 m²,Middle floor,1 to 10 years years,,Overall,,,,
237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,140 m²,"CZK 5,000",Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,28. 02. 2022,343,400,"1,280",810,,,,,,,Excellent,"CZK 34,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,200 m²,Attic,1 to 10 years years,,,,,,
625409,"CZK 22,000",50.087989,14.409901,"Cihelná, Prague - Malá Strana",2 bedroom with open-plan kitchen,74 m²,"CZK 2,000",,,No,Yes,No,No,No,No,No,01. 01. 2022,287,399,37,378,8,677,435,311,921,187,Excellent,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,
605751,"CZK 14,800",50.084426,14.42005,"Michalská, Prague - Staré Město",1 bedroom,40 m²,"CZK 1,000",Furnished,2,No,No,No,No,No,Yes,No,07. 12. 2021,297,510,58,245,29,128,26,686,324,378,Excellent,"CZK 15,000",Personal,Brick building,C,,,,,,,,,,,
690972,"CZK 12,400",50.08969,14.34611,"Čílova, Prague - Veleslavín",2 bedroom,52 m²,"CZK 3,200",Furnished,4,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,171,263,74,223,228,140,211,242,582,87,Good,"CZK 20,000",Personal,Prefab concrete building,G,Standard materials and solutions,District heating,,Middle floor,over 50 years years,,,,,,
691655,"CZK 11,700",50.07101,14.44822,"Sevastopolská, Prague - Vršovice",Small studio,20 m²,"CZK 2,300",Partially furnished,4,No,No,No,No,No,No,No,15. 11. 2021,204,729,198,386,85,576,362,591,365,357,Excellent,"CZK 24,000",Personal,Brick building,G,Premium materials and solutions,,,,1 to 10 years years,,,,,,
695422,"CZK 14,000",50.02917,14.36234,"Hugo Haase, Prague - Hlubočepy",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,420,"1,302",543,"1,282",284,"1,320",513,753,837,526,New build,"CZK 28,000",Cooperative,Other,G,Standard materials and solutions,,,Raised ground floor,1 to 10 years years,Yes,,,,,
623924,"CZK 12,000",50.105205,14.540247,"Klánovická, Prague - Hloubětín",1 bedroom with open-plan kitchen,54 m²,"CZK 5,000",Partially furnished,1,No,No,Yes,No,Yes,No,No,01. 03. 2022,210,209,219,227,416,282,529,451,329,203,Good,"CZK 17,000",Personal,Brick building,D,Standard materials and solutions,Central heating,20 m²,Raised ground floor,10 to 30 years years,,Interior,,,,
372339,"CZK 10,000",50.0210451,14.4123465,"Pod lysinami, Prague - Hodkovičky",Studio,29 m²,"CZK 1,873",Furnished,2,No,No,No,No,No,No,No,01. 02. 2021,262,"1,421","1,098","1,379",498,"1,159",192,,,,,"CZK 14,000",Personal,Prefab concrete building,D,,,,,,,,,,,
529976,"CZK 13,000",50.0590932,14.4472599,"Jaurisova, Prague - Michle",2 bedroom,58 m²,"CZK 3,000",Partially furnished,,No,No,No,No,No,No,No,ihned,229,903,128,354,194,894,437,602,815,173,,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,
695376,"CZK 12,990",50.07725777777,14.46213194444,"Chrudimská, Prague - Vinohrady",1 bedroom,41 m²,,Furnished,5,No,No,No,No,No,Yes,No,,95,55,131,76,57,152,375,449,420,252,Excellent,"CZK 16,051",Personal,Brick building,G,,,,,,,,,,,"CZK 16,051

                                
                                
                
i"
695368,"CZK 16,500",50.0547472,14.3573952,"Za Zámečkem, Prague - Jinonice",1 bedroom with open-plan kitchen,56 m²,"CZK 2,000",Partially furnished,3,No,Yes,Yes,Yes,No,Yes,No,01. 03. 2022,327,551,398,"1,052",191,912,301,"1,015","1,061",440,Excellent,"CZK 33,000",Personal,Brick building,G,,,,,,,,,,,
695366,"CZK 11,500",50.14299,14.52178,"Hlučkova, Prague - Letňany",Studio,62 m²,"CZK 3,300",Partially furnished,1,No,Yes,No,No,No,No,No,01. 01. 1970,617,972,"1,301",271,"1,096","1,372","1,219",907,167,,New build,"CZK 14,800",Personal,Other,B,,,,,,,,,,,
695354,"CZK 11,000",50.09184,14.44472,"Vítkova, Prague - Karlín",Studio,25 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,03. 01. 2022,141,337,58,411,81,386,150,"1,135",494,502,New build,"CZK 22,000",Cooperative,Brick building,G,,,,,,,,,,,
153562,"CZK 17,000",50.0933162,14.5096046,"Hrdlořezská, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,59 m²,"CZK 3,260",Unfurnished,1,Yes,No,No,No,No,No,No,12. 12. 2021,91,282,490,257,"1,116",547,"1,289",927,98,,New build,"CZK 17,000",Personal,Brick building,,Premium materials and solutions,Central heating,,Raised ground floor,1 to 10 years years,,,,,,
695331,"CZK 19,500",50.13929,14.47824,"Pod Hvězdárnou, Prague - Kobylisy",2 bedroom with open-plan kitchen,100 m²,"CZK 4,500",Furnished,1,No,No,No,No,No,No,No,13. 12. 2021,352,944,920,508,864,"1,067",775,501,420,,Excellent,"CZK 39,000",Personal,Brick building,G,,,,,,,,,,,
230538,"CZK 14,990",50.1084812,14.5392621,"Zelenečská, Prague - Hloubětín",2 bedroom,61 m²,"CZK 2,990",Partially furnished,2,Yes,Yes,No,No,No,No,No,01. 02. 2022,303,473,252,455,360,280,69,289,672,245,,,Cooperative,Brick building,,Premium materials and solutions,District heating,,Top floor,,,Overall,,,,
418136,"CZK 13,000",50.0761649,14.4685409,"Šrobárova, Prague - Vinohrady",1 bedroom,42 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 08. 2020,276,626,196,428,73,408,109,736,95,247,,"CZK 26,000",Personal,Brick building,,,,,,,,,,,,
695309,"CZK 14,500",50.04686,14.32269,"Kettnerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,No,Yes,No,06. 12. 2021,187,"1,042",280,290,367,282,573,215,539,208,Excellent,"CZK 29,000",Personal,Prefab concrete building,G,,,,,,,,,,,
284934,"CZK 12,000",50.0559445,14.4510722,"Nuselská, Prague - Michle",Small studio,35 m²,CZK 350,Partially furnished,1,No,No,No,No,No,No,No,01. 12. 2021,252,320,183,254,197,"1,095",365,709,631,422,,"CZK 12,000",Personal,Brick building,,,Gas boiler,,,over 50 years years,,Interior,,,,
695299,"CZK 10,000",50.07541,14.48949,"Krátká, Prague - Strašnice",Studio,30 m²,"CZK 1,000",Furnished,1,No,No,Yes,No,No,Yes,No,07. 12. 2021,43,284,93,148,35,190,125,624,654,170,Excellent,"CZK 10,000",Other,Brick building,G,,,,,,,,,,,
695298,"CZK 13,990",50.03165166666,14.51930527777,"Podjavorinské, Prague - Chodov",2 bedroom,43 m²,,Unfurnished,10,Yes,No,Yes,No,No,Yes,No,,107,155,60,809,110,100,471,175,750,130,Good,"CZK 17,364",Personal,Prefab concrete building,G,,,,,,,,,,,"CZK 17,364

                                
                                
                
i"
291092,"CZK 15,000",50.0594292,14.4492811,Prague - Michle,2 bedroom,63 m²,"CZK 3,000",Unfurnished,2,No,No,No,No,No,Yes,No,,70,828,111,195,35,728,277,443,799,155,,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,
600479,"CZK 6,000",50.108367,14.321773,"Na Závěji, Prague - Nebušice",Studio,30 m²,"CZK 2,499",Furnished,-1,No,No,No,No,Yes,No,No,01. 12. 2021,535,525,569,442,869,905,339,,,,Good,CZK 2,Personal,Brick building,C,Standard materials and solutions,,20 m²,Ground floor,,,,,,,
695267,"CZK 16,990",50.06684194444,14.49703777777,"Průběžná, Prague - Strašnice",3 bedroom,75 m²,,Unfurnished,3,No,No,Yes,No,No,No,No,,44,"1,366",53,"1,069",68,336,393,136,737,225,Good,"CZK 21,421",Personal,Brick building,G,,,,,,,,,,,"CZK 21,421

                                
                                
                
i"
690045,"CZK 17,775",50.0767,14.45795,Prague - Vinohrady,2 bedroom,80 m²,"CZK 1,650",Furnished,,No,No,No,No,No,No,No,01. 02. 2022,112,489,112,155,226,390,521,391,766,322,Excellent,"CZK 24,000",Personal,Brick building,G,,,,Ground floor,,,,,,,
691095,"CZK 9,500",50.00861,14.41813,"Botevova, Prague - Modřany",Studio,30 m²,"CZK 3,000",Furnished,5,No,No,Yes,No,Yes,Yes,No,08. 11. 2021,272,674,461,465,534,490,207,779,"1,191",602,Excellent,"CZK 12,500",Personal,Prefab concrete building,C,,,,,,,,,,,
656369,"CZK 16,100",50.04866,14.32954,"K Zahrádkám, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,"CZK 3,881",Furnished,4,No,Yes,Yes,No,Yes,Yes,No,01. 01. 2022,414,673,571,702,280,663,545,417,682,161,Excellent,"CZK 20,000",Personal,Prefab concrete building,C,Premium materials and solutions,Central heating,,Top floor,,,Overall,,,,
578793,"CZK 14,000",50.064006,14.510408,"Konojedská, Prague - Strašnice",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,No,Yes,No,06. 12. 2021,321,574,"1,181",15,565,319,393,407,313,,Excellent,"CZK 18,000",Personal,Brick building,D,Standard materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Interior,,,,
695247,"CZK 16,500",50.05831,14.37501,"Nyklíčkova, Prague - Jinonice",1 bedroom,42 m²,"CZK 3,200",Furnished,2,Yes,No,No,No,No,Yes,No,01. 02. 2022,141,358,416,"1,145",318,444,949,267,"1,321",184,New build,"CZK 16,500",Personal,Prefab concrete building,A,,,,,,,,,,,
695246,"CZK 13,000",50.09082,14.42416,"Haštalská, Prague - Staré Město",1 bedroom with open-plan kitchen,43 m²,"CZK 1,790",Furnished,1,No,Yes,No,No,No,No,No,01. 12. 2022,20,407,3,191,19,189,339,343,123,126,Excellent,"CZK 13,000",Personal,Brick building,C,,,,,,,,,,,
600717,"CZK 12,900",50.109767,14.497774,"Sokolovská, Prague - Vysočany",Studio,28 m²,"CZK 2,000",,5,No,No,No,No,No,No,No,30. 03. 2020,107,290,52,199,18,188,534,710,259,327,,"CZK 15,000",Personal,Brick building,A,,,,,,,,,,,
599734,"CZK 23,000",50.074343,14.435223,"Rumunská, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",,3,Yes,No,No,No,No,Yes,No,01. 02. 2022,165,217,47,182,34,10,150,243,729,851,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
695240,"CZK 20,000",50.10344,14.39758,"Rooseveltova, Prague - Bubeneč",1 bedroom with open-plan kitchen,67 m²,"CZK 3,500",Partially furnished,5,No,No,No,No,No,Yes,No,01. 12. 2022,261,642,203,142,177,288,501,233,320,186,Excellent,"CZK 23,500",Personal,Brick building,G,,,,,,,,,,,
617731,"CZK 18,000",50.050738,14.348735,"Seydlerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 3,497",,3,Yes,No,No,No,No,Yes,Yes,01. 08. 2020,222,574,136,96,89,203,339,81,"1,353",249,New build,"CZK 36,000",Personal,Other,B,,,,,,,,,,,
694560,"CZK 17,000",49.95229,14.3679,"Jílovišťská, Prague - Lipence",4 bedroom,83 m²,"CZK 5,650",Partially furnished,1,No,Yes,No,No,Yes,No,No,01. 12. 2021,89,"1,408","1,494","1,329",,,,,,,Excellent,"CZK 21,000",,Wooden building,G,,,,,,,,,,,
606439,"CZK 14,000",50.150412,14.522478,"Dr. Marodyho, Prague - Čakovice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",,2,No,No,No,No,No,No,No,01. 12. 2021,196,172,175,518,822,232,"1,019",992,326,,Excellent,"CZK 17,500",Personal,Brick building,A,Standard materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,,Overall,,,,
694819,"CZK 19,900",50.1043,14.51031,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Partially furnished,10,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,370,68,"1,149",643,972,"1,237",960,201,,,Excellent,"CZK 40,000",Personal,Low-energy building,B,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,,,,,
693955,"CZK 17,990",50.05218277777,14.45830694444,"Hadovitá, Prague - Michle",1 bedroom with open-plan kitchen,52 m²,,Unfurnished,3,Yes,No,Yes,No,Yes,Yes,No,,288,957,384,969,258,848,577,852,950,650,New build,"CZK 21,713",Personal,Brick building,C,,,,,,Yes,,,,,"CZK 21,713

                                
                                
                
i"
694553,"CZK 13,000",49.9572694,14.3716705,"Jílovišťská, Prague - Lipence",2 bedroom with open-plan kitchen,54 m²,"CZK 5,000",Unfurnished,1,No,Yes,No,No,Yes,No,No,01. 12. 2021,13,"1,077",850,"1,278","1,312",,,,,,Excellent,"CZK 15,000",,Brick building,G,,,,,,,,,,,
144526,"CZK 21,500",50.1021835,14.4254651,"Malířská, Prague - Bubeneč",2 bedroom,65 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,,356,414,106,342,237,164,255,146,322,,,"CZK 21,500",Personal,Brick building,B,Standard materials and solutions,Other,,Middle floor,1 to 10 years years,,Interior,,,,
631597,"CZK 12,000",50.06986,14.37962,"Vrchlického, Prague - Košíře",Studio,23 m²,CZK 590,Furnished,2,No,No,No,No,No,Yes,No,15. 01. 2022,163,309,95,615,213,722,214,721,973,452,Excellent,,Personal,Brick building,G,,Central heating,,,,,,,,,
591705,"CZK 15,000",50.149044,14.584597,"Moravanská, Prague - Vinoř",1 bedroom with open-plan kitchen,65 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,234,975,699,"1,013",724,474,414,804,486,,New build,"CZK 15,000",Personal,Brick building,B,Premium materials and solutions,Electric boiler,15 m²,Raised ground floor,1 to 10 years years,,Exterior,,,,
686568,"CZK 18,000",50.07386,14.41527,"Gorazdova, Prague - Nové Město",Studio,26 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,Yes,No,06. 01. 2022,105,431,45,391,67,341,472,466,787,541,New build,"CZK 20,000",Personal,Brick building,E,,,,,,,,,,,
180150,"CZK 13,000",50.0697873,14.474684,Prague - Vršovice,2 bedroom,61 m²,"CZK 4,000",Unfurnished,4,No,No,No,No,No,Yes,No,10. 12. 2021,179,312,176,399,128,359,153,160,138,178,Good,"CZK 20,000",Personal,Brick building,D,Standard materials and solutions,District heating,,Middle floor,10 to 30 years years,,,,,,
689565,"CZK 16,500",50.07782,14.42282,"Příčná, Prague - Nové Město",1 bedroom with open-plan kitchen,51 m²,"CZK 3,500",Furnished,,No,No,No,No,No,No,No,29. 11. 2021,226,527,121,234,38,220,312,469,465,406,New build,"CZK 21,000",Other,Brick building,D,Premium materials and solutions,,,Ground floor,1 to 10 years years,Yes,Overall,,,,
669852,"CZK 11,700",50.07613,14.42899,"Sokolská, Prague - Nové Město",Studio,29 m²,"CZK 3,100",Furnished,1,No,No,No,No,No,No,No,15. 12. 2021,129,554,102,144,63,36,234,309,162,133,Excellent,"CZK 23,400",Personal,Brick building,G,,,,,,,,,,,
368666,"CZK 17,000",50.1083085,14.4466935,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,73 m²,"CZK 2,500",,1,No,No,No,No,No,No,No,01. 02. 2022,75,562,65,574,202,329,162,918,433,111,,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,
