Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Total number of floors,Front garden,Heating,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
709146,"CZK 26,000",50.03217,14.39395,"Lumiérů, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 2,000","CZK 78,000",Cooperative,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,G,154,840,"1,433",272,"1,491",97,,,,,,,,,,,,,,,,
709032,"CZK 18,000",50.04829,14.30282,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,Partially furnished,5,No,Yes,No,No,No,No,No,01. 06. 2022,B,378,322,169,334,"1,107","1,075",702,863,43,,,,,,,,,,,,,
707380,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,Furnished,3,No,No,No,No,No,No,No,18. 04. 2022,,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,
707368,"CZK 33,750",50.0790219,14.4245347,"Školská, Prague - Nové Město",Studio,,26 m²,"CZK 11,250",,,,Furnished,1,Yes,No,No,No,No,Yes,No,19. 03. 2022,,326,716,122,141,29,217,161,519,502,456,,,,,,,,,,,,
707325,"CZK 44,973",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,,69 m²,"CZK 14,991",,,,Furnished,6,Yes,Yes,No,No,No,Yes,No,19. 03. 2022,,105,350,144,146,109,151,432,394,290,329,,,,,,,,,,,,
707258,"CZK 56,700",50.082182161145,14.415757035582,"Karoliny Světlé, Prague - Staré Město",2 bedroom,,72 m²,"CZK 18,900",,,,Furnished,3,No,No,No,No,No,Yes,No,25. 03. 2022,,186,811,109,132,85,110,274,275,231,398,,,,,,,,,,,,
707312,"CZK 51,225",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,,80 m²,"CZK 17,075",,,,Furnished,6,No,Yes,No,No,No,Yes,No,11. 04. 2022,,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,
709382,"CZK 30,750",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,,90 m²,"CZK 10,250",,,,Furnished,2,No,No,No,No,No,Yes,No,05. 05. 2022,,140,528,224,126,38,67,511,"1,001","1,181",559,,,,,,,,,,,,
709803,"CZK 18,000",50.0347026,14.314452,"Smíchovská, Prague - Řeporyje",2 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,000","CZK 22,000",Personal,Low-energy building,Partially furnished,1,Yes,Yes,No,No,No,No,No,01. 04. 2022,G,85,514,"1,272",131,16,"1,033","1,399",145,,,,,,,,Gas boiler,,,,,,
415351,"CZK 11,500",50.11089,14.44707,"U Pergamenky, Prague - Holešovice",1 bedroom,Good,25 m²,"CZK 3,500","CZK 20,000",Other,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,71,898,292,831,444,529,271,"1,258",760,193,,1 to 10 years years,Standard materials and solutions,Raised ground floor,,Other,Overall,,,,,
521368,"CZK 17,000",50.1027761,14.4971369,"Českomoravská, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 5,000","CZK 24,000",Personal,Brick building,Partially furnished,6,No,Yes,Yes,No,Yes,Yes,No,14. 03. 2022,,221,603,340,203,200,104,527,"1,217",650,405,,,,Top floor,,,,,,,,
546070,"CZK 12,000",50.138952817143,14.513084457672,"Stará náves, Prague - Letňany",Studio,New build,34 m²,"CZK 4,500","CZK 16,500",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,09. 03. 2022,A,390,393,567,846,295,344,454,723,703,146,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,Overall,,,,,
601535,"CZK 11,500",50.051694,14.541533,"Horolezecká, Prague - Hostivař",Studio,New build,31 m²,"CZK 3,500","CZK 15,000",Personal,Low-energy building,Partially furnished,5,No,No,Yes,Yes,No,Yes,Yes,01. 05. 2020,B,365,418,290,387,544,596,403,731,304,,,1 to 10 years years,,Middle floor,,District heating,,,,,,
710320,"CZK 14,500",50.073045180075,14.501099284824,"V Olšinách, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,500","CZK 14,500",Personal,Brick building,Furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,G,58,"1,366",23,"1,069",69,375,393,230,731,319,,,,,,District heating,,,,,,
704707,"CZK 14,000",50.06597,14.49684,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,500","CZK 28,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,G,162,159,"1,182",251,525,370,326,898,414,,,,,,,,,,,,,
710310,"CZK 23,000",50.0998734,14.4353294,"Podplukovníka Sochora, Prague - Holešovice",2 bedroom,Excellent,94 m²,"CZK 2,100","CZK 23,000",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,01. 04. 2022,G,167,"1,008",96,204,106,187,101,"1,394",463,708,,,,,,,,,,,,
710307,"CZK 15,000",50.08894,14.46544,"Hájkova, Prague - Žižkov",2 bedroom,Excellent,60 m²,"CZK 3,000",,Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,235,701,162,108,35,312,573,568,514,257,,,,,,,,,,,,
710301,"CZK 17,400",50.07853,14.48744,"Názovská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,71 m²,"CZK 3,850","CZK 25,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,14. 03. 2022,C,275,556,309,340,193,276,579,778,492,126,,,,,,,,,,,,
619653,"CZK 15,490",50.130416,14.493811,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,000","CZK 20,000",Personal,Other,Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 05. 2021,C,408,"1,100",253,"1,034",681,527,600,485,"1,235",108,Yes,1 to 10 years years,Premium materials and solutions,Raised ground floor,,District heating,,,,,,
371275,"CZK 17,000",50.1006138,14.4889057,"Novovysočanská, Prague - Vysočany",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 3,500","CZK 34,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,po dohodě,E,10,"1,100",12,952,105,"1,269",135,179,485,218,,1 to 10 years years,,Attic,,Gas boiler,,,,,,
288662,"CZK 19,500",50.1014102,14.3708384,"Vostrovská, Prague - Dejvice",2 bedroom,Good,50 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,01. 04. 2021,G,294,928,442,564,441,347,743,854,776,314,,,Standard materials and solutions,Middle floor,,Gas boiler,Interior,,,,,
709773,"CZK 12,500",50.05624,14.49411,"Jabloňová, Prague - Záběhlice",Studio,New build,27 m²,"CZK 2,500","CZK 25,000",Personal,Prefab concrete building,Partially furnished,7,No,No,Yes,No,No,Yes,No,08. 03. 2022,B,89,692,263,"1,104",226,165,252,744,103,296,,,,,,,,,,,,
517158,"CZK 29,000",50.101426,14.3708397,Prague - Dejvice,3 bedroom,,85 m²,"CZK 6,000","CZK 45,000",Personal,Brick building,Unfurnished,3,Yes,No,No,No,No,No,No,13. 04. 2022,G,295,930,440,566,439,345,742,855,774,312,,,,Attic,,Gas boiler,,,,,,
514442,"CZK 22,500",50.1054837,14.4433027,"Argentinská, Prague - Holešovice",1 bedroom with open-plan kitchen,,61 m²,"CZK 5,500","CZK 45,000",Personal,Brick building,Furnished,6,Yes,Yes,No,No,No,No,No,14. 03. 2022,,222,488,333,501,363,356,689,841,233,382,,,,,,,,,,,,
710053,"CZK 19,000",50.0251,14.52053,"Tererova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,66 m²,"CZK 6,000","CZK 25,000",Personal,Prefab concrete building,Furnished,3,No,No,No,Yes,No,Yes,No,01. 04. 2022,C,154,995,159,"1,013",335,366,251,598,"1,109",103,,,,,,,,,,,,
403170,"CZK 20,000",50.137653655662,14.520674939178,"Nepomuckých, Prague - Letňany",3 bedroom,New build,80 m²,"CZK 5,000","CZK 50,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,B,262,395,"1,050",962,537,499,788,"1,312","1,050",240,Yes,1 to 10 years years,,,,,,,,,,
484304,"CZK 19,000",50.1275848,14.4601791,"Čumpelíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,500","CZK 23,000",Personal,Low-energy building,Partially furnished,3,Yes,No,No,No,No,No,No,08. 03. 2022,,85,887,90,655,90,174,485,206,563,304,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,Overall,,,,,
710291,"CZK 10,500",50.02422,14.4524,"Hurbanova, Prague - Krč",1 bedroom,Good,40 m²,"CZK 3,090","CZK 15,000",Personal,Prefab concrete building,Partially furnished,11,Yes,No,No,No,No,Yes,No,07. 04. 2022,G,222,763,252,301,458,609,"1,165",358,224,,,,,,,,,,,,,
544688,"CZK 16,900",50.0365017,14.3814034,"Dreyerova, Prague - Hlubočepy",3 bedroom,,72 m²,"CZK 3,900","CZK 23,000",Personal,Prefab concrete building,Partially furnished,3,Yes,No,No,No,No,Yes,No,15. 03. 2022,C,93,606,491,520,507,551,431,429,364,173,,,,Middle floor,,District heating,Overall,,,,,
467725,"CZK 13,500",50.0854211,14.562739,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,500",,Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,B,298,331,573,175,,,,,,,,1 to 10 years years,Standard materials and solutions,Middle floor,,,,,,,,
699667,"CZK 34,500",50.08581,14.46733,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,106 m²,"CZK 7,500","CZK 35,000",Personal,Other,Furnished,13,No,Yes,No,No,Yes,Yes,No,01. 03. 2022,C,414,428,459,605,193,334,656,302,197,59,,,,,,,,,,,,
710287,"CZK 13,000",50.06619,14.45987,"K Louži, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,529","CZK 15,529",Personal,Brick building,Unfurnished,5,No,Yes,Yes,No,No,No,No,01. 04. 2022,G,106,499,120,478,55,586,561,338,197,235,,,,,,,,,,,,
698330,"CZK 10,500",50.0078,14.41962,"Pejevové, Prague - Modřany",Small studio,Good,30 m²,"CZK 2,500","CZK 21,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,06. 01. 2022,D,451,501,281,293,361,317,302,996,998,468,,,Standard materials and solutions,Middle floor,,District heating,,,,,,
541309,"CZK 15,490",50.1155148,14.5655166,"Federova, Prague - Kyje",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,200",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,30. 04. 2022,A,353,993,768,"1,362","1,242",780,,,,,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,,,,,,
691276,"CZK 13,000",50.03098,14.53461,"Hlavatého, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 6,000","CZK 26,000",Personal,Prefab concrete building,Furnished,6,No,No,No,No,No,Yes,No,01. 01. 1970,G,109,332,223,264,358,603,288,323,676,244,,,,,,,,,,,,
710280,"CZK 14,500",50.07215,14.45503,"Ruská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 4,000","CZK 14,500",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,01. 04. 2022,G,269,706,63,483,21,481,198,251,485,222,,,,,,,,,,,,
593475,"CZK 15,000",50.068026,14.408102,"Pivovarská, Prague - Smíchov",1 bedroom,Excellent,54 m²,"CZK 1,500","CZK 18,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,,105,573,299,544,156,469,897,"1,128",641,390,,1 to 10 years years,,,,,,,,,,
710234,"CZK 12,000",50.06229,14.44235,"Vladimírova, Prague - Nusle",1 bedroom,Good,38 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,No,Yes,No,No,14. 03. 2022,G,103,518,121,224,165,247,389,788,359,320,,,,Middle floor,,Other,Interior,,,,,
710240,"CZK 14,000",50.06382,14.27051,"Blatnická, Prague - Sobín",Studio,Good,57 m²,"CZK 2,500","CZK 14,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,20. 03. 2022,G,32,"1,249",14,"1,056",,,,,,,,,,,,,,,,,,
286098,"CZK 13,500",50.057543,14.5025042,"U Zahradního města, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 2,700","CZK 28,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,,148,66,447,517,390,472,451,421,668,112,,10 to 30 years years,Standard materials and solutions,Middle floor,,Central heating,,,,,,
710272,"CZK 16,000",50.0741622,14.3950806,Prague - Smíchov,2 bedroom,Good,45 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,,,No,No,No,No,No,No,No,,,30,945,277,636,226,677,221,"1,022",993,368,,,,,,,,,,,,
709722,"CZK 15,500",50.0203,14.45305,"Štúrova, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 5,500","CZK 35,000",Personal,Prefab concrete building,Furnished,13,No,No,No,Yes,Yes,Yes,No,01. 04. 2022,G,248,361,245,432,290,974,"1,069",895,656,,,,,,,,,,,,,
628099,"CZK 35,000",50.067668,14.359419,"U tenisu, Prague - Košíře",5 bedroom,Excellent,110 m²,"CZK 2,500","CZK 70,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,Yes,01. 06. 2022,A,272,"1,304",826,960,438,853,675,696,462,761,,1 to 10 years years,,Middle floor,95 m²,Gas boiler,Overall,,,,,
625757,"CZK 26,000",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,Excellent,49 m²,"CZK 1,900","CZK 26,000",Personal,Brick building,,2,No,No,No,No,No,Yes,No,31. 03. 2022,B,151,370,148,629,46,497,204,285,670,428,,,,,,,,,,,,
687614,"CZK 9,000",50.0938,14.53427,"Třešňová, Prague - Hloubětín",Small studio,New build,25 m²,CZK 800,"CZK 15,000",Personal,Wooden building,Partially furnished,1,No,No,No,No,Yes,No,No,11. 10. 2021,B,314,617,953,933,"1,486","1,112","1,430",817,537,,,1 to 10 years years,,Ground floor,,Other,,,,,,
623680,"CZK 12,000",50.031109,14.368304,"Trnkovo Náměstí, Prague - Hlubočepy",Studio,Excellent,56 m²,"CZK 3,500","CZK 16,000",Personal,Brick building,,3,No,No,No,No,No,Yes,No,01. 09. 2020,C,74,733,137,713,188,812,331,291,655,74,,,,,,,,,,,,
697824,"CZK 15,000",50.1296509,14.4920493,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,Yes,No,Yes,No,03. 01. 2022,B,269,"1,086",204,986,543,389,612,478,"1,097",9,,,,,,,,,,,,
710265,"CZK 14,000",50.08845,14.45856,"Koněvova, Prague - Žižkov",Studio,New build,35 m²,"CZK 5,000","CZK 20,000",Personal,Low-energy building,Furnished,2,No,No,Yes,No,No,Yes,No,21. 03. 2022,A,172,291,164,261,150,226,354,524,206,385,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,,,,,,
708290,"CZK 20,000",50.07264,14.3888,"Holečkova, Prague - Smíchov",3 bedroom,Excellent,84 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,B,205,"1,222",188,961,230,"1,108",467,760,"1,277",223,,,,,,,,,,,,
709694,"CZK 18,000",50.10959,14.44872,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,Excellent,57 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,14. 03. 2022,G,214,773,187,648,352,448,145,"1,111",579,251,,,,,,,,,,,,
626356,"CZK 18,000",50.052159,14.337469,"Kodymova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 3,750","CZK 18,000",Personal,Brick building,Unfurnished,3,Yes,No,No,Yes,No,Yes,No,01. 06. 2021,G,116,419,253,384,372,278,310,336,983,179,,10 to 30 years years,,Middle floor,,District heating,,,,,,
536703,"CZK 19,500",50.0651053,14.509359,Prague - Strašnice,3 bedroom with open-plan kitchen,,80 m²,"CZK 5,000","CZK 40,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,No,No,01. 04. 2022,G,395,"1,431",441,"1,107",223,431,396,447,590,342,,,Standard materials and solutions,Top floor,,District heating,Interior,,,,,
710246,"CZK 11,000",50.07342,14.50766,"V Olšinách, Prague - Strašnice",Studio,Excellent,30 m²,"CZK 2,000","CZK 23,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,G,130,"1,413",284,"1,266",254,664,373,764,"1,235",451,,,,,,,,,,,,
709648,"CZK 13,500",50.10794,14.51753,"Svatošových, Prague - Vysočany",Studio,New build,37 m²,"CZK 3,200","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,B,452,563,"1,404",572,972,"1,255","1,221",294,133,,,,,,,,,,,,,
710227,"CZK 15,000",50.10552,14.48247,"náměstí Na Balabence, Prague - Libeň",2 bedroom,Excellent,51 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,6,Yes,No,Yes,Yes,No,Yes,No,01. 05. 2022,G,105,584,115,219,343,739,120,641,469,56,,,,,,,,,,,,
709634,"CZK 12,000",50.0470078,14.4434648,"Krchlebská, Prague - Krč",1 bedroom,Good,40 m²,"CZK 1,300","CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,C,288,336,128,277,208,234,253,662,645,257,,,,,,,,,,,,
709629,"CZK 17,500",50.10778,14.47439,"Andrštova, Prague - Libeň",2 bedroom,Excellent,72 m²,"CZK 4,500","CZK 35,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,G,311,762,258,352,250,361,291,585,379,318,,,,,,,,,,,,
501982,"CZK 6,990",50.035351,14.5098249,Prague - Chodov,Studio,,20 m²,CZK 500,"CZK 7,500",Personal,Brick building,Partially furnished,1,Yes,Yes,No,No,No,No,No,,,167,514,180,"1,490",387,679,466,480,472,405,,1 to 10 years years,Premium materials and solutions,,50 m²,,Overall,,,,,
709616,"CZK 27,000",50.06605,14.39344,"U Nikolajky, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 5,000","CZK 54,000",Personal,Other,Furnished,3,No,Yes,Yes,No,Yes,Yes,Yes,08. 03. 2022,B,185,589,242,955,128,676,488,577,635,571,,,,,,,,,,,,
531830,"CZK 21,990",50.0712705,14.3510467,Prague - Motol,2 bedroom with open-plan kitchen,,80 m²,"CZK 2,300","CZK 30,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 01. 1970,C,395,349,302,630,902,696,961,,,,Yes,,,,,,,,,,,
538849,"CZK 13,000",50.0015989,14.3547208,Prague - Lochkov,Studio,Excellent,35 m²,"CZK 3,200","CZK 26,000",Personal,Brick building,Furnished,-1,No,No,No,No,No,Yes,No,01. 04. 2022,B,309,87,,,,,,,,,,10 to 30 years years,Premium materials and solutions,,,Central heating,,,,,,
595689,"CZK 35,000",50.097265,14.398851,"Václavkova, Prague - Dejvice",2 bedroom with open-plan kitchen,Excellent,103 m²,"CZK 3,000","CZK 35,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,G,128,334,130,181,125,343,247,698,465,172,,,Premium materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
551673,"CZK 16,000",50.086153,14.449524,Prague - Žižkov,1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 2,000","CZK 18,000",Personal,Brick building,Furnished,,No,Yes,No,No,No,No,No,01. 03. 2022,C,251,377,224,385,63,345,89,301,89,727,,1 to 10 years years,Standard materials and solutions,Ground floor,20 m²,Electric boiler,,,,,,
647621,"CZK 11,000",50.065622,14.509269,"Královická, Prague - Strašnice",Small studio,Excellent,35 m²,,"CZK 11,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,14. 03. 2022,F,367,"1,449",390,"1,124",279,380,393,396,668,297,,,Standard materials and solutions,Ground floor,,Gas boiler,,,,,,
698800,"CZK 15,000",50.0574,14.48562,"V Ochozu, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,No,No,12. 03. 2022,G,587,"1,337",568,809,838,901,"1,393",669,848,,,,,,,,Overall,,,,,
13982,"CZK 14,000",50.0842281,14.379125,"Za Strahovem, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,21. 03. 2022,,208,948,149,724,76,462,382,359,181,235,,,,Middle floor,,,,,,,,
710205,"CZK 16,000",50.12239,14.45465,"Nad Šutkou, Prague - Kobylisy",1 bedroom with open-plan kitchen,New build,67 m²,"CZK 3,500","CZK 32,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,B,123,562,117,115,24,283,256,554,"1,085",435,,,,,,,,,,,,
709572,"CZK 15,900",50.06814,14.55724,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,600","CZK 15,000",Cooperative,Brick building,Furnished,3,Yes,No,No,No,No,Yes,Yes,14. 03. 2022,B,834,671,590,850,"1,352","1,492",650,,,,,,,,,,,,,,,
677479,"CZK 10,000",50.03427,14.311,"Nad Schody, Prague - Řeporyje",Studio,Excellent,42 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,16. 03. 2022,C,204,410,"1,288",142,284,863,337,,,,,,,Ground floor,,Gas boiler,,,,,,
690354,"CZK 15,000",50.10803,14.44562,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,20. 11. 2021,E,114,582,185,594,83,223,275,937,453,203,,,Premium materials and solutions,,,Gas boiler,Overall,,,,,
710130,"CZK 18,900",50.05743,14.34526,"Chmelařská, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 2,500","CZK 18,900",Personal,Brick building,Unfurnished,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15. 03. 2022,A,354,"1,081",441,953,739,406,696,705,293,,,,,,,,,,,,,
704254,"CZK 9,900",50.05755,14.42509,"Na Dolinách, Prague - Podolí",Studio,Excellent,26 m²,"CZK 1,900","CZK 17,700",Cooperative,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,129,515,88,393,186,493,411,525,390,281,,,,,,,,,,,,
709553,"CZK 29,000",50.07869,14.42557,"Štěpánská, Prague - Nové Město",4 bedroom with open-plan kitchen,Excellent,182 m²,CZK 500,"CZK 29,000",Personal,Brick building,Partially furnished,4,No,Yes,No,No,No,Yes,No,07. 03. 2022,G,366,767,307,317,1,330,23,447,454,379,,,,,,,,,,,,
156480,"CZK 10,000",50.0299577,14.6067967,"Karla Zicha, Prague - Uhříněves",Studio,,32 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,,123,650,323,659,100,603,230,660,263,441,,,,,,,,,,,,
