Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,EPC,Floor space,Fully furnished,Condition,Building type,Cellar,Lift,Domácí mazlíčci vítáni,Enclosed balcony,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Heating,Designe,Ownership,Reconstruction,Age,Terrace,Parking,New-build,Balcony,Garage,Administrative fee,Plot type
"CZK 15,900","CZK 4,100","CZK 20,000",575066,2+kk,9/1/2022,2,C,39 m²,Partly,New-build,Brick,,,,,294.15,1090.88,1361.47,2008.89,273.84,2133.53,1506.12,2642.51,2083.45,916.82,"Želetická, Prague - Sobín",50.0641756,14.27305515,Gas boiler,Luxurious,Personal,,Up to 10 years,,,1.0,1.0,1.0,,
"CZK 24,000","CZK 7,000","CZK 30,000",731517,3+kk,8/28/2022,3,G,86 m²,Unfurnished,New-build,Brick,,1.0,,,509.21,1017.76,339.64,984.05,686.64,1108.7,480.93,2346.64,1355.94,246.66,Prague - Zličín,50.05875,14.28025,,,,,,1.0,1.0,1.0,,1.0,,
"CZK 16,000","CZK 1,500","CZK 32,000",730986,3+1,8/23/2022,5,G,70 m²,Fully furnished,Good,Prefab concrete,,,,1.0,506.34,876.91,392.91,811.74,806.41,696.49,646.62,295.96,2042.79,195.9,Prague - Troja,50.12536,14.41058,Central,Standard,,Exterior,,,,,,,,
"CZK 12,000","CZK 3,000","CZK 30,000",677993,Studio,8/28/2022,6,G,41 m²,Partly,Very good,Prefab concrete,,1.0,,,167.85,558.25,262.86,636.03,429.35,579.86,475.09,790.3,877.05,141.72,"Hnězdenská, Prague - Troja",50.12642,14.42537,Central,,Personal,,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 25,000",650442,2+kk,3/15/2021,6,A,75 m²,Fully furnished,New-build,Brick,,1.0,,,439.43,329.93,177.27,299.2,234.8,530.92,164.73,508.99,866.38,246.87,Prague - Vinohrady,50.079607,14.453788,,,Personal,,,1.0,,,,,,
"CZK 13,500","CZK 1,500","CZK 20,000",201220,1 bedroom,9/1/2022,6,,38 m²,Fully furnished,Very good,Brick,1.0,,,,67.95,830.94,102.94,276.31,52.52,728.6,361.23,452.26,798.86,213.81,"Nuselská, Prague - Nusle",50.060184859629,14.449060015392,Electric boiler,,Personal,,,1.0,,,,,,
"CZK 41,100","CZK 13,700",,730539,2+kk,9/19/2022,2,,68 m²,Fully furnished,,,,1.0,,,170.48,421.6,257.32,426.75,52.86,339.7,54.65,63.39,473.33,754.41,"Balbínova, Prague - Vinohrady",50.0795659,14.4357789,,,,,,,,,,,,
"CZK 32,925","CZK 10,975",,728156,2+kk,10/1/2022,3,,50 m²,Fully furnished,,,,1.0,,,75.01,890.63,40.68,622.44,47.2,145.83,371.43,242.4,512.42,352.71,"Kubelíkova, Prague - Žižkov",50.0815843,14.4461973,,,,,,,,,,,,
"CZK 15,000","CZK 4,500","CZK 19,500",483606,Studio,10/1/2022,3,A,42 m²,Partly,New-build,Brick,,,,,59.17,832.58,69.81,317.47,265.17,136.69,236.43,732.66,112.87,308.78,Prague - Libeň,50.1080371,14.4724508,,,Personal,,,,,,,,,
"CZK 16,000","CZK 2,000","CZK 36,000",727658,Studio,7/28/2022,1,B,34 m²,Fully furnished,New-build,Brick,,1.0,,,739.75,1224.14,1101.34,2535.62,847.06,1131.9,1049.47,1987.95,1793.56,1084.56,Prague - Libuš,50.01514,14.46293,Central,Luxurious,,,Up to 10 years,,1.0,1.0,1.0,,,
"CZK 8,000","CZK 2,500","CZK 10,500",354692,Other,6/27/2022,1,G,20 m²,Fully furnished,,Brick,,,,,47.34,1364.56,146.9,862.47,60.54,597.08,709.83,707.89,933.65,594.52,"Klapkova, Prague - Kobylisy",50.1295387,14.4551659,,,Personal,,,,,,,,,
CZK 1,CZK 1,CZK 1,413102,Studio,8/31/2022,2,,24 m²,Fully furnished,,Prefab concrete,,,,,253.56,1033.66,372.0,990.89,263.04,417.24,805.51,823.05,313.14,77.75,Prague - Malešice,50.0842092,14.5135598,,,Personal,,,,,,1.0,,,
"CZK 25,000","CZK 4,000","CZK 60,000",731508,2 bedroom,10/1/2022,1,G,85 m²,Unfurnished,Very good,Brick,,,,,223.5,588.45,113.57,276.92,0.0,88.29,193.47,741.77,211.16,180.39,Prague - Dejvice,50.09862,14.40305,,,,,,,,,,1.0,,
"CZK 20,000","CZK 4,000","CZK 40,000",731506,2 bedroom,9/1/2022,2,B,68 m²,Unfurnished,Good,Prefab concrete,1.0,1.0,,1.0,305.62,694.43,288.34,374.11,261.86,266.88,457.5,212.4,412.68,424.6,Prague - Smíchov,50.07161,14.36977,,,,,,,,,,,,
"CZK 21,500","CZK 4,000","CZK 43,000",725359,2 bedroom,8/28/2022,1,,80 m²,Partly,Very good,Brick,,,,,379.01,2220.31,438.76,1628.78,367.87,1674.19,2055.82,2977.16,401.69,189.22,Prague - Hostavice,50.08462,14.55603,,Luxurious,Personal,,10 to 30 years,1.0,1.0,,1.0,,,
"CZK 19,500","CZK 4,000","CZK 20,000",731500,2+kk,8/28/2022,3,G,56 m²,Fully furnished,Good,Brick,1.0,,,,209.2,203.62,121.84,164.25,117.73,226.53,317.15,606.56,494.08,264.58,Prague - Dejvice,50.09802,14.39842,,,,,,,,,,,,
"CZK 14,000","CZK 4,000","CZK 28,000",678488,2 bedroom,9/1/2022,2,G,53 m²,Fully furnished,Good,Brick,1.0,,,,78.03,383.9,92.18,175.57,466.9,245.42,117.37,209.6,941.96,59.8,"Na Okraji, Prague - Veleslavín",50.09024,14.34522,Distance,,Personal,,,,,,,,,
"CZK 31,680","CZK 10,560",,731433,2 bedroom,9/2/2022,2,,52 m²,Fully furnished,,,,1.0,,,101.2,551.63,76.94,167.66,45.43,94.55,322.6,504.78,539.56,607.69,"Rumunská, Prague - Vinohrady",50.0739629,14.4309041,,,,,,,,,,,,
"CZK 19,500","CZK 3,940","CZK 39,000",731437,2 bedroom,9/1/2022,3,D,54 m²,Partly,Very good,Prefab concrete,1.0,,,1.0,65.28,370.35,165.49,192.24,245.23,107.2,449.59,579.16,1092.76,101.85,Prague - Malešice,50.08066,14.50205,,,,,,,,,,,,
"CZK 28,000","CZK 3,000","CZK 28,000",681871,2+kk,10/1/2022,2,G,50 m²,Fully furnished,New-build,Brick,,1.0,,,181.84,271.59,65.24,146.03,134.72,180.18,306.17,594.3,353.1,492.87,"Dobrovského, Prague - Holešovice",50.09897,14.42431,,,Personal,,,,,,,,,
"CZK 16,000","CZK 3,595","CZK 32,000",731479,2+kk,8/28/2022,4,G,40 m²,Fully furnished,Very good,Other,,1.0,,,459.8,1110.86,502.7,1501.69,570.24,539.31,601.66,1224.16,499.64,481.65,Prague - Záběhlice,50.05668,14.48888,,Standard,,,Up to 10 years,,,,1.0,,,
"CZK 21,000","CZK 5,800","CZK 42,000",731495,3+kk,9/1/2022,2,G,75 m²,Partly,Very good,Brick,1.0,,,,266.82,2166.01,301.87,348.17,45.67,396.73,2057.76,475.39,3963.6,1126.14,Prague - Zbraslav,49.97863,14.39433,,,,,,,1.0,,,,,
"CZK 23,000","CZK 6,000","CZK 23,000",727258,2+kk,8/1/2022,1,C,70 m²,Partly,New-build,Brick,1.0,,,,88.95,789.5,107.34,385.25,116.2,179.24,235.81,308.48,462.3,315.43,"Na Pěšinách, Prague - Kobylisy",50.1250528,14.4573336,,Luxurious,,,,1.0,,1.0,,,,
"CZK 15,500","CZK 1,500","CZK 17,000",407973,1 bedroom,10/1/2022,4,,42 m²,Fully furnished,,Brick,,,,,267.72,411.12,158.25,820.92,224.92,282.86,548.34,423.55,621.23,195.96,"V Olšinách, Prague - Vršovice",50.0712949,14.4820543,Electric boiler,,Personal,Interior,,1.0,,,,,,
"CZK 22,124","CZK 7,374",,731408,Studio,9/2/2022,1,,28 m²,Fully furnished,,,,,,,194.2,798.76,138.2,283.7,89.62,474.09,247.17,335.61,500.98,81.99,"U Zeměpisného ústavu, Prague - Bubeneč",50.1033901,14.4020568,,,,,,,,,,,,
"CZK 26,000","CZK 4,000","CZK 26,000",730957,3+1,10/1/2022,4,E,78 m²,Fully furnished,Good,Brick,,1.0,,,229.29,267.2,191.71,497.58,0.14,344.3,161.61,153.41,836.91,649.72,Prague - Vinohrady,50.07265,14.43826,,,,,,,,,,,,
"CZK 24,000","CZK 2,500","CZK 48,000",658687,2+kk,9/1/2022,5,,59 m²,Fully furnished,Very good,Brick,,1.0,,,360.18,307.48,138.21,231.62,151.3,290.16,315.54,832.17,205.65,218.51,"U Studánky, Prague - Bubeneč",50.10168,14.4242,Gas boiler,Luxurious,Personal,,,,,,,,,
"CZK 34,920","CZK 11,640",,728102,2 bedroom,9/2/2022,5,,52 m²,Fully furnished,,,,1.0,,,99.55,314.58,150.34,67.01,34.6,412.05,133.24,331.05,397.28,726.22,"Vinohradská, Prague - Vinohrady",50.0779159,14.4375296,,,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 19,500",632492,2+kk,9/1/2022,3,G,45 m²,Fully furnished,Very good,Brick,1.0,,,,180.84,1467.25,271.5,852.64,399.48,346.38,711.86,504.96,620.18,331.51,"Šestidomí, Prague - Bubeneč",50.111335,14.39601,Distance,Standard,Personal,Complete,,,,,,1.0,,
"CZK 13,300","CZK 2,700","CZK 18,000",558315,Studio,10/1/2022,1,,27 m²,Fully furnished,,Prefab concrete,1.0,1.0,,1.0,235.42,1472.13,168.49,1354.89,681.99,789.99,410.75,252.5,565.0,240.54,"Hasova, Prague - Modřany",50.0133907,14.4273209,,Luxurious,Cooperative,Complete,,,1.0,,,,,
"CZK 13,000","CZK 3,900","CZK 26,000",731477,2+kk,8/28/2022,4,D,78 m²,Partly,Very good,Brick,,,,,204.8,446.28,449.22,3187.79,516.45,828.55,506.87,1257.98,723.05,107.66,Prague - Čakovice,50.14869,14.52334,,,,,,,1.0,,,,,
"CZK 18,500","CZK 3,500","CZK 37,000",730591,2+kk,8/20/2022,11,A,42 m²,Partly,Very good,Prefab concrete,1.0,1.0,,,225.25,509.23,210.61,197.57,313.05,374.5,333.7,365.29,434.6,205.29,Prague - Háje,50.0292,14.53153,,,,,,,,,,,,
"CZK 21,490",CZK 600,"CZK 35,000",731474,2+kk,10/1/2022,3,A,42 m²,Partly,Very good,Brick,1.0,,,,190.75,151.92,127.06,31.18,19.84,193.59,305.45,576.56,542.95,620.99,Prague - Vinohrady,50.07554,14.4342,,,,,,,,,,,,
"CZK 17,000","CZK 2,900","CZK 40,000",730677,2+kk,9/1/2022,3,C,48 m²,Partly,Very good,Brick,1.0,1.0,,,127.28,833.45,0.95,1967.51,86.67,787.29,490.85,1036.75,847.71,404.51,Prague - Kyje,50.10906,14.55753,,,,,,,,,1.0,1.0,,
"CZK 20,000","CZK 4,900","CZK 24,900",486388,2+kk,10/1/2022,2,,70 m²,Fully furnished,Very good,Brick,,,,,121.36,784.7,346.8,960.08,589.09,899.5,373.04,268.68,423.1,127.11,"Na Vršku, Prague - Smíchov",50.0745045,14.3736779,Central,Luxurious,Personal,Interior,,,,,,,,
"CZK 10,000","CZK 4,000",CZK 2,485483,Studio,1/1/2021,1,,24 m²,Partly,,Brick,,,,,238.79,1182.2,322.05,1037.62,0.13,694.74,895.99,537.45,1022.62,376.81,"Mašínova, Prague - Kobylisy",50.130805,14.45657,,,Personal,,,,,,,,,
"CZK 15,000",CZK 0,"CZK 15,000",619337,Studio,10/1/2022,10,A,30 m²,Fully furnished,Very good,Prefab concrete,,1.0,,,474.8,735.23,455.41,409.77,278.71,696.77,513.44,390.75,684.01,221.88,"Freyova, Prague - Vysočany",50.105327,14.50215,Central,Standard,Personal,,Up to 10 years,,,,,,,
"CZK 13,500","CZK 4,000","CZK 20,000",727571,2 bedroom,9/1/2022,4,G,54 m²,Partly,Good,Prefab concrete,1.0,,,,163.71,536.01,341.23,457.12,274.45,408.39,674.65,441.76,1026.37,118.68,Prague - Malešice,50.08159,14.5055,,,Cooperative,,,,,,,,,
"CZK 19,000","CZK 3,500","CZK 30,000",731463,2+kk,8/28/2022,1,B,51 m²,Partly,New-build,Brick,1.0,1.0,,,195.46,2011.74,403.23,413.65,552.57,498.18,520.3,1787.48,734.11,161.58,Prague - Třebonice,50.05605,14.29156,,,,,,,1.0,1.0,1.0,,,
"CZK 25,000","CZK 4,000","CZK 29,000",389695,3+1,10/1/2022,4,C,103 m²,Partly,,Prefab concrete,,1.0,,1.0,213.95,640.16,267.15,268.06,207.81,187.11,185.54,362.22,1395.5,129.39,"Nušlova, Prague - Stodůlky",50.0529616,14.3490188,Central,,Personal,,,,,,1.0,,,
"CZK 17,000","CZK 3,000","CZK 30,000",623792,Studio,9/1/2020,3,B,44 m²,Fully furnished,Very good,Brick,,,,,164.84,409.94,161.23,292.86,159.42,240.26,385.46,455.03,185.97,161.28,"Anežská, Prague - Staré Město",50.091925,14.423863,Gas boiler,Luxurious,Personal,Complete,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 25,000",644784,Studio,10/30/2022,2,B,38 m²,Fully furnished,Very good,Brick,,1.0,,,36.85,193.63,41.55,92.16,45.28,4.26,159.78,261.92,185.7,236.1,"Dlouhá, Prague - Staré Město",50.090309,14.426676,Distance,,Personal,,,,,,,,,
"CZK 28,800","CZK 5,800","CZK 45,000",566375,2 bedroom,9/1/2022,1,G,65 m²,Fully furnished,,Brick,,1.0,,,124.79,451.96,157.36,293.51,128.12,183.56,213.19,293.47,135.81,471.93,"Mánesova, Prague - Vinohrady",50.0779063,14.4417343,Gas boiler,,Personal,,,,,,1.0,,,
"CZK 39,600","CZK 13,200",,717648,2+kk,9/23/2022,2,,46 m²,Fully furnished,,,,,,,249.05,258.88,108.69,237.41,65.07,536.83,294.74,273.73,806.33,231.2,"Míšeňská, Prague - Malá Strana",50.0876118,14.4080467,,,,,,,,,,,,
"CZK 25,808","CZK 8,602",,725069,2 bedroom,9/23/2022,5,,54 m²,Fully furnished,,,,,,,221.57,827.75,176.34,604.4,98.94,602.74,417.35,332.18,571.22,245.6,"Bulharská, Prague - Vršovice",50.0720218,14.4618189,,,,,,,,,,,,
"CZK 25,920","CZK 8,640",,730786,2+kk,10/16/2022,2,,50 m²,Fully furnished,,,,1.0,,,256.88,230.57,115.16,212.72,190.01,251.36,415.49,530.5,578.5,441.78,"Čajkovského, Prague - Žižkov",50.0830128,14.4521943,,,,,,,,,,,,
"CZK 20,000","CZK 7,000","CZK 45,000",730773,2 bedroom,9/1/2022,2,G,55 m²,Partly,Very good,Brick,,,1.0,,142.89,368.6,396.96,381.66,287.22,1332.25,334.52,695.43,956.12,622.84,Prague - Záběhlice,50.04715,14.48291,Central,,Personal,Exterior,30 - 50 years,,,,1.0,,,
"CZK 17,000","CZK 4,800","CZK 17,000",726503,2 bedroom,7/19/2022,3,,64 m²,Fully furnished,Very good,Brick,,,,,77.26,1194.19,749.99,1186.85,601.55,675.04,515.47,826.4,1235.44,627.62,Prague - Braník,50.02706,14.41658,,Standard,Cooperative,,,,1.0,,1.0,,,
"CZK 45,000","CZK 5,000","CZK 45,000",625132,3+kk,10/15/2022,5,G,120 m²,Partly,Very good,Brick,,1.0,,,298.02,582.29,118.5,369.23,72.95,352.83,295.23,336.0,673.21,91.68,"Baranova, Prague - Žižkov",50.079934,14.457769,,Luxurious,Personal,,,1.0,,,1.0,,,
"CZK 53,510","CZK 17,836",,725486,4+1,10/8/2022,7,,110 m²,Fully furnished,,,,1.0,,,348.55,940.69,207.03,294.37,97.8,272.7,322.85,445.04,400.99,361.6,"Divadelní, Prague - Staré Město",50.0824664,14.4140344,,,,,,1.0,,,1.0,,,
"CZK 16,900","CZK 4,000","CZK 34,000",731452,1 bedroom,8/28/2022,2,,35 m²,Fully furnished,Very good,Brick,,,,,75.69,451.17,311.88,104.64,127.64,1147.59,213.25,644.26,475.61,293.22,Prague - Michle,50.05724,14.45039,,Luxurious,Personal,Complete,,,,,,,,
"CZK 10,500","CZK 4,300","CZK 15,000",662259,Studio,9/1/2022,7,C,25 m²,Partly,New-build,Brick,,1.0,,,232.42,254.11,185.2,324.23,117.95,268.47,784.91,947.31,1288.52,396.11,"Hnězdenská, Prague - Troja",50.12639,14.42051,,,Personal,,,,,,,,,
"CZK 18,800","CZK 4,900","CZK 8,000",731453,Studio,8/28/2022,2,B,30 m²,Fully furnished,Very good,Brick,,,,,354.21,737.34,455.75,355.35,376.01,575.19,1043.45,328.66,1016.27,67.61,Prague - Střešovice,50.09684,14.38976,,,,,,,,,1.0,,,
"CZK 14,000","CZK 1,650","CZK 16,000",712897,Studio,10/1/2022,,G,21 m²,Partly,Very good,Brick,1.0,1.0,,,152.93,806.07,163.65,319.49,65.27,93.5,536.3,915.84,488.21,814.71,"Šimáčkova, Prague - Holešovice",50.10308,14.43375,Electric boiler,Standard,Personal,Complete,Up to 10 years,,,,,,,
"CZK 15,750","CZK 5,250",,730902,1 bedroom,9/25/2022,3,,30 m²,Fully furnished,,,,,,,217.38,2062.48,1281.33,4705.18,629.6,1074.91,597.5,3134.16,2915.46,646.77,"Švihovská, Prague - Písnice",49.9954018,14.4704771,,,,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 22,000",425185,2+kk,8/28/2022,1,C,56 m²,Fully furnished,,Brick,1.0,,,,85.3,212.78,59.97,163.18,127.61,304.28,276.4,561.91,304.53,301.03,"Za Poštou, Prague - Strašnice",50.0761964,14.4905813,Other,Luxurious,Personal,,Up to 10 years,,,,,,,
"CZK 31,875","CZK 10,625",,725887,2 bedroom,9/13/2022,2,,65 m²,Fully furnished,,,,,,,181.41,298.0,1.34,322.55,4.35,512.55,359.47,791.01,446.67,323.95,"Karlova, Prague - Staré Město",50.0859967,14.4175762,,,,,,,,,,,,
"CZK 37,125","CZK 12,375",,726070,2 bedroom,10/3/2022,2,,90 m²,Fully furnished,,,,1.0,,,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,,,
"CZK 20,000","CZK 3,000","CZK 30,000",70257,2+kk,8/23/2022,,,40 m²,Partly,,Brick,,,,,168.82,290.16,47.69,357.38,67.06,409.98,147.03,133.92,520.36,665.19,Prague - Vinohrady,50.0757383,14.440774,Electric boiler,,Personal,Complete,,,,,,,,
"CZK 34,650","CZK 11,550",,726077,2 bedroom,9/15/2022,3,,100 m²,Fully furnished,,,,1.0,,,47.36,89.7,50.91,353.17,50.36,559.15,144.5,503.29,323.37,346.2,"Plaská, Prague - Malá Strana",50.0806597,14.4049697,,,,,,,,,,,,
"CZK 46,530","CZK 15,510",,726063,2 bedroom,9/8/2022,2,,48 m²,Fully furnished,,,,,,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",,725775,2+kk,9/11/2022,4,,60 m²,Fully furnished,,,,1.0,,,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,
"CZK 21,750","CZK 7,250",,728426,Studio,10/2/2022,12,,25 m²,Fully furnished,,,,1.0,,,228.88,257.2,204.55,166.76,173.2,262.96,328.04,408.55,436.47,292.09,"Freyova, Prague - Vysočany",50.108944,14.501028,,,,,,,,,,,,
"CZK 60,000","CZK 20,000",,717694,2+kk,9/2/2022,3,,,Fully furnished,,,,,,,177.2,646.63,182.16,39.81,37.58,122.34,27.5,101.85,349.84,194.18,"Ječná, Prague - Nové Město",50.0757302,14.4269087,,,,,,,,,,,,
"CZK 20,625","CZK 6,875",,728424,2 bedroom,10/2/2022,10,,45 m²,Fully furnished,,,,1.0,,,256.77,316.9,138.95,255.27,129.78,146.97,532.26,445.84,886.9,24.33,"Jablonecká, Prague - Střížkov",50.1245336,14.4947443,,,,,,,,,,,,
"CZK 9,200","CZK 1,050","CZK 10,000",731390,,8/27/2022,,,23 m²,,,,,,,,115.09,1032.67,80.25,311.2,75.8,134.11,370.43,418.92,410.08,300.64,Prague - Žižkov,50.09084,14.47161,,,,,,,,,,,,
"CZK 41,438","CZK 13,812",,728262,Studio,9/11/2022,2,,26 m²,Fully furnished,,,,,,,229.1,530.05,122.61,223.26,36.43,222.12,280.75,471.08,466.92,408.11,"Příčná, Prague - Nové Město",50.077834,14.422878,,,,,,,,,,,,
"CZK 51,840","CZK 17,280",,728059,3+1,9/30/2022,2,,85 m²,Fully furnished,,,,1.0,,,278.51,602.82,173.91,301.83,0.93,288.1,225.94,440.55,233.82,416.1,"Bílkova, Prague - Staré Město",50.0912254,14.4209612,,,,,,,,,,,,
"CZK 22,500","CZK 7,500",,728694,2 bedroom,10/4/2022,9,,53 m²,Fully furnished,,,,1.0,,,125.93,351.52,458.39,239.89,349.44,469.18,335.68,124.41,1424.09,330.78,"Arabská, Prague - Vokovice",50.0992269,14.3632307,,,,,,,,,,,,
"CZK 60,000","CZK 20,000",,717693,2+kk,9/2/2022,3,,,Fully furnished,,,,,,,177.2,646.63,182.16,39.81,37.58,122.34,27.5,101.85,349.84,194.18,"Ječná, Prague - Nové Město",50.0757302,14.4269087,,,,,,,,,,,,
"CZK 29,900","CZK 4,000","CZK 29,900",731449,2+kk,8/28/2022,3,B,58 m²,Unfurnished,New-build,Brick,1.0,1.0,,,140.56,577.97,113.5,130.14,152.77,131.11,432.29,632.55,509.18,241.35,Prague - Libeň,50.1046,14.47194,,,,,,1.0,1.0,1.0,,,,
"CZK 29,900",CZK 740,"CZK 59,800",238692,4+kk,7/22/2022,3,C,146 m²,Partly,Good,Brick,1.0,,,,109.74,980.99,386.17,954.65,148.18,1005.58,631.08,500.51,373.2,376.53,"Hornoměcholupská, Prague - Hostivař",50.0521645,14.5301399,,Standard,Personal,Complete,,,,,,,,
"CZK 8,000","CZK 3,500","CZK 15,000",715124,Studio,9/1/2022,6,D,20 m²,Partly,Good,Prefab concrete,,1.0,,,175.39,1211.28,233.95,3602.9,307.06,263.5,203.61,2322.75,1901.97,753.55,"Na Okruhu, Prague - Písnice",50.00103,14.46431,Central,,Personal,,,,1.0,,,,,
"CZK 12,000","CZK 3,274","CZK 15,500",616070,Studio,11/1/2022,7,G,44 m²,Partly,Very good,Other,1.0,1.0,,,51.04,180.78,74.12,511.43,115.31,243.44,203.44,83.74,251.32,241.0,"Sabinova, Prague - Žižkov",50.085832,14.455695,Central,,Personal,Interior,,,,,1.0,,,
"CZK 13,900","CZK 3,000","CZK 15,000",86915,2+kk,9/2/2022,3,,48 m²,Fully furnished,Very good,Brick,1.0,1.0,,,212.9,699.7,163.89,65.56,30.73,313.69,616.42,611.95,557.41,214.92,"Hájkova, Prague - Žižkov",50.0892301,14.4649476,,,,,,,,,,,,
"CZK 24,800","CZK 5,000","CZK 25,000",730883,2+kk,10/3/2022,5,G,57 m²,Fully furnished,Very good,Brick,1.0,1.0,1.0,,137.12,489.32,75.46,171.04,0.13,363.78,516.89,322.14,307.6,687.91,Prague - Smíchov,50.07184,14.40625,,,Personal,,,,,,,,,
"CZK 50,000",CZK 0,CZK 0,719964,3+kk,7/31/2022,2,G,100 m²,Fully furnished,Very good,Brick,,1.0,,1.0,115.76,112.29,71.33,121.74,25.59,235.38,203.84,185.81,291.49,271.4,"Benediktská, Prague - Staré Město",50.08995,14.42693,Gas boiler,Luxurious,Personal,Complete,,,,,,,,
"CZK 10,500","CZK 2,500","CZK 20,000",558580,Studio,9/1/2022,2,,31 m²,Partly,,Brick,,,,,373.21,1008.33,345.05,695.97,340.31,423.14,423.27,736.47,111.65,176.35,Prague - Libeň,50.1102035,14.4760865,Central,,,,,,,,,,,
"CZK 12,000","CZK 3,500","CZK 12,000",731436,1 bedroom,8/27/2022,2,E,42 m²,Partly,Very good,Brick,,,,,348.54,738.42,222.29,554.64,408.38,465.67,435.65,549.18,304.84,412.6,Prague - Košíře,50.06732,14.3686,,,,,,,,,,,,
"CZK 17,500","CZK 4,200","CZK 36,000",731440,1 bedroom,8/27/2022,1,D,34 m²,Partly,Good,Brick,1.0,,1.0,,309.93,1324.95,228.84,710.35,257.19,425.17,569.56,583.75,698.96,307.13,Prague - Bubeneč,50.11009,14.39572,,,Personal,,,,,,,,,
"CZK 20,900","CZK 2,800","CZK 20,900",731435,Studio,8/27/2022,2,B,36 m²,Unfurnished,New-build,Brick,1.0,1.0,,,140.56,577.97,113.5,130.14,152.77,131.11,432.29,632.55,509.18,241.35,Prague - Libeň,50.1046,14.47194,,,,,,1.0,1.0,1.0,,,,
"CZK 16,000","CZK 1,744","CZK 16,000",628460,Studio,9/1/2022,1,G,43 m²,Unfurnished,Good,Brick,,1.0,,,327.31,584.04,205.09,356.41,172.42,367.7,158.25,176.48,373.62,150.08,"Kamenická, Prague - Holešovice",50.0976,14.427997,Distance,,Personal,,,,,,,,,
"CZK 8,000","CZK 4,000","CZK 12,000",731432,1 bedroom,8/27/2022,3,C,25 m²,Fully furnished,Good,Brick,,,,,225.84,998.78,156.94,498.46,315.81,461.06,478.73,438.76,758.62,198.52,Prague - Prosek,50.11597,14.49889,,,,,,,,,1.0,,,
"CZK 12,000","CZK 4,000","CZK 12,000",731430,2+kk,8/27/2022,11,G,43 m²,Fully furnished,Good,Prefab concrete,,1.0,,,489.24,1034.37,631.38,1131.4,174.27,1012.6,255.64,332.1,843.47,121.89,Prague - Horní Měcholupy,50.04789,14.5613,,,,,,,1.0,,,,,
"CZK 18,500","CZK 1,500","CZK 20,000",501933,2+kk,8/28/2022,3,G,52 m²,Fully furnished,,Brick,,1.0,,,147.19,236.94,131.18,98.74,64.88,145.53,351.54,660.68,472.17,473.71,"Jirečkova, Prague - Holešovice",50.0992787,14.4239293,,,Cooperative,,,,,,,,,
"CZK 24,999","CZK 4,900","CZK 24,999",731412,2+kk,8/27/2022,1,A,57 m²,Fully furnished,New-build,Brick,1.0,1.0,1.0,,181.87,1408.66,55.3,979.08,153.0,539.26,274.37,720.09,348.91,137.94,Prague - Libeň,50.1132,14.47331,,,,,,,1.0,1.0,,,,
"CZK 40,000","CZK 5,500","CZK 91,000",730824,3+1,8/22/2022,4,G,170 m²,Partly,Very good,Brick,1.0,,,,330.89,661.36,322.57,513.77,359.29,650.66,459.34,819.46,239.7,329.09,Prague - Podolí,50.05526,14.42152,,,,,,1.0,1.0,,1.0,,,
"CZK 19,000","CZK 2,000","CZK 38,000",605812,Studio,9/7/2022,5,,42 m²,Partly,Very good,Brick,,1.0,,,165.64,741.92,52.41,96.6,104.88,171.12,251.74,483.54,150.69,593.26,"Veverkova, Prague - Holešovice",50.100125,14.431629,Central,,Personal,,,1.0,,,,,,
"CZK 16,000","CZK 2,500","CZK 37,000",730259,Studio,8/17/2022,2,B,32 m²,Fully furnished,New-build,Brick,,,,,110.17,1151.62,486.69,1390.49,516.43,1141.26,906.6,797.73,1015.03,331.85,Prague - Braník,50.0358252,14.4138519,,,,,,1.0,,,,,,
"CZK 33,000","CZK 6,200","CZK 50,000",731411,4+kk,9/1/2022,2,B,120 m²,Fully furnished,Very good,Low-energy,1.0,1.0,,1.0,148.21,1029.77,249.9,738.37,229.77,616.22,937.79,501.32,250.45,282.83,Prague - Strašnice,50.0818,14.48523,,,,,,,1.0,,,,,
"CZK 28,500","CZK 3,000","CZK 31,500",716384,3+kk,8/15/2022,7,G,77 m²,Partly,Very good,Brick,,1.0,,1.0,333.31,299.19,45.56,214.52,54.5,38.78,271.42,790.21,190.1,583.95,"Opletalova, Prague - Nové Město",50.08123,14.42982,Distance,Luxurious,Personal,Interior,Up to 10 years,,1.0,,1.0,,,
