Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Renovation,Age,Total number of floors,New building,Front garden,Developer name,Project name,Kód jednotky,Administration fee
669346,"CZK 21,000",50.07244,14.44058,"Jana Masaryka, Prague - Vinohrady",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,Yes,Yes,Yes,No,22. 06. 2021,126,331,136,697,112,603,258,361,626,439,Excellent,"CZK 20,000",Personal,Brick building,G,Standard materials and solutions,Other,Overall,,Middle floor,,,,,,
697535,"CZK 10,000",50.12107,14.49464,"Vysočanská, Prague - Prosek",1 bedroom with open-plan kitchen,40 m²,"CZK 4,600",Furnished,8,No,No,No,Yes,No,Yes,No,01. 01. 2022,157,549,171,409,362,170,529,208,922,332,Good,"CZK 10,000",Personal,Prefab concrete building,G,,,,,,,,,,,
689351,"CZK 12,500",50.05248,14.42622,"Na Klaudiánce, Prague - Podolí",Studio,40 m²,"CZK 1,000",Furnished,1,No,Yes,No,No,No,No,No,03. 01. 2022,239,"1,077",118,432,233,750,856,692,432,582,Excellent,"CZK 12,500",Personal,Brick building,G,Standard materials and solutions,Central heating,Interior,10 to 30 years years,Raised ground floor,,,,,,
469022,"CZK 8,000",50.1038074,14.536846,"Šestajovická, Prague - Hloubětín",Studio,30 m²,"CZK 2,889",Furnished,4,No,No,No,No,No,No,No,06. 01. 2022,127,264,254,246,335,210,223,182,134,101,,"CZK 12,000",Personal,Prefab concrete building,,,District heating,,,,,,,,,
698226,"CZK 20,000",50.04813,14.43941,"Na Strži, Prague - Krč",3 bedroom,71 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,Yes,No,01. 03. 2022,231,262,325,373,134,411,440,563,254,104,Excellent,"CZK 23,000",Personal,Prefab concrete building,B,,,,,,,,,,,
690394,"CZK 12,000",50.12306,14.45288,"Nad Šutkou, Prague - Kobylisy",1 bedroom,54 m²,CZK 690,Unfurnished,2,Yes,No,No,No,No,No,No,01. 11. 2021,9,724,131,219,124,187,269,661,"1,098",377,Excellent,"CZK 24,000",Personal,Brick building,G,,,,,,,,,,,
369891,"CZK 12,500",50.091361116053,14.539940255572,"Dářská, Prague - Kyje",Studio,26 m²,,Furnished,,No,No,No,No,No,No,No,01. 03. 2022,207,407,413,943,"1,122","1,359",367,,,,,"CZK 12,500",Personal,Brick building,,,,,,,,,,,,
694007,"CZK 12,900",50.13156,14.42614,"Katovická, Prague - Bohnice",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Furnished,10,No,No,Yes,No,Yes,Yes,No,26. 11. 2021,192,756,277,"1,192",751,320,519,633,907,191,Excellent,"CZK 12,900",Personal,Prefab concrete building,G,,,,,,,,,,,
697428,"CZK 12,000",50.079054,14.433914,"Španělská, Prague - Vinohrady",Studio,19 m²,"CZK 2,000",Furnished,6,No,No,No,No,No,Yes,No,01. 01. 2022,121,405,159,357,118,126,414,414,569,722,Excellent,"CZK 14,000",Personal,Brick building,G,,,,,,,,,,,
698222,"CZK 14,000",50.03826,14.34216,"Borovanského, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,Yes,Yes,No,10. 01. 2022,328,274,280,"1,113",441,315,286,412,432,94,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,
586698,"CZK 15,600",50.1349,14.37943,"Májová, Prague - Suchdol",1 bedroom with open-plan kitchen,45 m²,"CZK 3,300",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,100,146,235,151,165,127,712,319,746,579,New build,"CZK 20,000",Personal,Brick building,,,Central heating,,1 to 10 years years,Middle floor,Yes,,,,,
698218,"CZK 13,500",50.10986,14.39909,"Ve Struhách, Prague - Bubeneč",1 bedroom,50 m²,"CZK 2,500",Unfurnished,2,No,No,No,No,No,No,No,07. 01. 2022,423,371,946,410,772,597,534,866,326,,Excellent,"CZK 15,500",Personal,Brick building,G,,,,,,,,,,,
698142,"CZK 18,000",50.11104,14.61902,"Chodovická, Prague - Horní Počernice",2 bedroom with open-plan kitchen,66 m²,"CZK 4,000",Partially furnished,2,No,No,No,Yes,No,Yes,No,05. 01. 2022,222,"1,032",206,744,597,116,946,241,,,Excellent,"CZK 18,000",Cooperative,Prefab concrete building,G,,District heating,Overall,,,,,,,,
625169,"CZK 14,000",50.038853,14.332434,"Rotavská, Prague - Stodůlky",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Furnished,3,Yes,No,No,Yes,No,No,Yes,10. 01. 2022,346,889,379,860,287,498,638,984,483,369,Excellent,"CZK 20,000",Cooperative,Brick building,C,Premium materials and solutions,Central heating,,,Top floor,,,,,,
549603,"CZK 20,000",50.0587913,14.3939796,"Pechlátova, Prague - Radlice",1 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Furnished,6,Yes,Yes,Yes,No,No,Yes,Yes,,162,579,477,496,451,776,212,861,168,46,New build,"CZK 25,000",Personal,Brick building,,,Central heating,,,,Yes,,,,,
697765,"CZK 17,191",50.0279063,14.5196401,"Jeřábková, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 3,538",,1,No,No,No,No,No,No,No,27. 12. 2021,292,659,352,921,427,422,607,404,988,434,Good,"CZK 20,729",Personal,Other,,,,,,,,,,,,
697785,"CZK 8,824",50.0230294,14.4564669,"Sládkovičova, Prague - Krč",1 bedroom,30 m²,"CZK 3,417",,1,No,No,No,No,No,No,No,01. 02. 2022,519,862,614,444,397,479,"1,304",637,586,,Good,"CZK 12,241",Personal,Other,,,,,,,,,,,,
697789,"CZK 23,824",50.0678112,14.3414932,"Plzeňská, Prague - Motol",2 bedroom with open-plan kitchen,72 m²,"CZK 3,896",,1,No,No,No,No,No,No,No,01. 02. 2022,11,780,239,739,"1,414",801,939,,,,Good,"CZK 27,720",,Other,,,,,,,,,,,,
697807,"CZK 14,500",50.0284076,14.3616407,"Ondrákové, Prague - Hlubočepy",1 bedroom with open-plan kitchen,57 m²,"CZK 3,164",,1,No,No,No,No,No,No,No,01. 02. 2022,364,"1,439",681,"1,419",392,"1,457",464,890,820,664,Good,"CZK 17,600",Personal,Other,,,,,,,,,,,,
697809,"CZK 17,647",50.0463823,14.3338454,"Zázvorkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,73 m²,"CZK 3,009",,1,No,No,No,No,No,No,No,01. 02. 2022,420,417,322,446,319,438,563,133,445,174,Good,"CZK 20,656",Cooperative,Other,,,,,,,,,,,,
610511,"CZK 14,000",50.085038,14.44952,"Cimburkova, Prague - Žižkov",1 bedroom with open-plan kitchen,35 m²,"CZK 3,707",,6,Yes,No,No,No,No,Yes,No,05. 01. 2022,281,180,53,207,51,148,88,237,120,597,Excellent,"CZK 14,000",Personal,Brick building,C,,,,,,,,,,,
697776,"CZK 28,000",50.0783621,14.4415313,"Polská, Prague - Vinohrady",3 bedroom with open-plan kitchen,100 m²,"CZK 2,409",,1,No,No,No,No,No,No,No,01. 12. 2021,224,540,240,297,83,267,259,366,91,432,Good,"CZK 28,909",Personal,Other,,,,,,,,,,,,
698214,"CZK 38,000",50.08594,14.45368,"Prokopova, Prague - Žižkov",3 bedroom with open-plan kitchen,94 m²,"CZK 6,000",Furnished,7,No,Yes,Yes,No,Yes,Yes,No,05. 01. 2022,129,280,56,403,157,288,138,242,310,318,Excellent,"CZK 76,000",Personal,Brick building,B,,,,,,,,,,,
618294,"CZK 11,500",50.115462,14.507455,"Na Vysočanských Vinicích, Prague - Vysočany",Studio,23 m²,"CZK 1,700",Partially furnished,1,No,Yes,No,No,No,No,No,01. 04. 2022,311,"1,043",754,759,362,857,"1,079",472,684,197,Excellent,"CZK 15,000",Personal,Brick building,B,Premium materials and solutions,Gas boiler,,,,,10 m²,,,,
404507,"CZK 12,000",50.0561286,14.4214707,Prague - Podolí,1 bedroom with open-plan kitchen,44 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,314,461,345,234,292,458,173,781,390,136,Excellent,,Personal,Brick building,,,Central heating,,,Middle floor,,,,,,
616762,"CZK 15,000",50.082054,14.445145,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",,1,No,No,No,No,No,No,No,01. 03. 2022,465,572,204,569,14,278,313,263,588,250,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
569258,"CZK 8,200",50.1062085,14.4788633,"Kotlaska, Prague - Libeň",Small studio,16 m²,"CZK 2,550",Furnished,1,No,No,No,No,Yes,Yes,No,01. 04. 2021,272,554,219,525,95,507,515,162,447,180,,,Personal,Brick building,B,,Central heating,,,,Yes,,,,,
649848,"CZK 12,500",50.084681,14.483431,Prague - Strašnice,Studio,40 m²,"CZK 2,500",Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,129,"1,340",617,"1,226",546,958,"1,093",214,512,399,New build,"CZK 20,000",Personal,Prefab concrete building,B,,,,,,,,,,,
698200,"CZK 15,000",50.05267,14.33016,"Smetáčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,58 m²,"CZK 3,500",Unfurnished,2,Yes,No,Yes,No,No,Yes,Yes,05. 01. 2022,110,"1,161",373,"1,126",710,681,"1,094",524,283,589,Excellent,"CZK 15,000",Personal,Brick building,D,,,,,,,,,,,
390870,"CZK 23,000",50.0860618,14.441891,"Řehořova, Prague - Žižkov",3 bedroom,96 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,10. 12. 2021,361,634,225,337,177,620,554,594,647,663,Excellent,"CZK 23,000",Personal,Brick building,D,Standard materials and solutions,Central heating,Overall,1 to 10 years years,Middle floor,,,,,,
690075,"CZK 15,000",50.0368181,14.4125987,"Branická, Prague - Braník",1 bedroom with open-plan kitchen,51 m²,"CZK 2,500",Partially furnished,1,No,Yes,Yes,No,No,No,No,01. 01. 2022,189,181,39,1,273,145,255,"1,325",338,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
690538,"CZK 13,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Studio,27 m²,CZK 133,Partially furnished,7,No,No,Yes,No,Yes,Yes,No,26. 11. 2021,,,,,,,,,,,New build,"CZK 27,000",Personal,Other,A,,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,708,
673330,"CZK 24,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,70 m²,CZK 133,Furnished,14,No,Yes,Yes,No,Yes,Yes,No,07. 01. 2022,,,,,,,,,,,New build,"CZK 48,600",Personal,Other,A,Premium materials and solutions,,,1 to 10 years years,Middle floor,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,1408,
689563,"CZK 19,000",50.08281,14.40594,"Všehrdova, Prague - Malá Strana",1 bedroom with open-plan kitchen,54 m²,"CZK 4,900",Furnished,1,No,Yes,No,No,No,No,No,01. 01. 2022,256,389,301,677,15,448,313,384,272,291,Good,"CZK 25,000",Personal,Other,G,,Central heating,,,Ground floor,,15 m²,,,,
698188,"CZK 16,000",50.089724,14.4656247,"Koněvova, Prague - Žižkov",2 bedroom,72 m²,CZK 580,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,107,781,131,82,68,278,609,638,576,204,Excellent,"CZK 16,580",Personal,Brick building,E,,,,,,,,,,,
645277,"CZK 12,500",50.089524,14.474075,"Viklefova, Prague - Žižkov",Studio,45 m²,"CZK 2,500",Furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,317,923,223,347,105,205,290,244,446,360,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
698182,"CZK 14,500",50.11804,14.49783,"Prosecká, Prague - Prosek",2 bedroom with open-plan kitchen,67 m²,"CZK 4,200",Unfurnished,1,No,No,No,No,Yes,Yes,Yes,10. 01. 2022,57,742,257,166,97,235,445,391,981,221,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
694705,"CZK 32,000",50.02917,14.36234,"Hugo Haase, Prague - Hlubočepy",3 bedroom with open-plan kitchen,110 m²,"CZK 6,000",Partially furnished,3,Yes,No,No,No,No,Yes,No,06. 12. 2021,420,"1,302",543,"1,282",284,"1,320",513,753,837,526,New build,"CZK 50,000",Cooperative,Other,B,,,,1 to 10 years years,,,,,,,
630064,"CZK 9,900",50.072771,14.391588,"Grafická, Prague - Smíchov",Studio,16 m²,"CZK 2,000",,4,No,No,No,No,No,No,No,01. 02. 2022,211,"1,053",143,744,112,871,230,877,"1,083",102,New build,"CZK 12,000",Cooperative,Brick building,C,,,,,,,,,,,
698170,"CZK 15,000",50.10792,14.48544,"Kovanecká, Prague - Libeň",2 bedroom,58 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,Yes,No,No,No,10. 01. 2022,310,461,239,519,252,679,326,370,186,406,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,
423147,"CZK 15,000",50.0686181,14.369871,"Musílkova, Prague - Košíře",Studio,38 m²,"CZK 3,500",Furnished,1,No,Yes,Yes,No,No,Yes,No,04. 01. 2022,192,544,59,293,128,186,228,"1,177",548,252,Excellent,"CZK 25,000",Personal,Brick building,,,,,,Ground floor,Yes,15 m²,,,,
264317,"CZK 18,000",50.0738665,14.4087585,"Lesnická, Prague - Smíchov",2 bedroom,90 m²,CZK 500,,2,No,No,No,No,No,No,No,05. 01. 2022,225,377,141,329,60,457,385,936,"1,132",565,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
698172,"CZK 14,000",50.0978,14.35663,"Evropská, Prague - Vokovice",2 bedroom with open-plan kitchen,55 m²,"CZK 3,900",Partially furnished,1,No,No,Yes,Yes,No,No,No,05. 01. 2022,202,456,302,283,183,313,274,122,927,251,Excellent,"CZK 20,000",Cooperative,Prefab concrete building,B,,,,,,,,,,,
626018,"CZK 10,500",50.065777,14.495926,"Strančická, Prague - Strašnice",Studio,34 m²,"CZK 2,700",Furnished,,No,Yes,No,No,No,No,No,01. 03. 2022,190,"1,464",236,"1,168",304,473,296,403,820,492,New build,"CZK 10,500",Personal,Brick building,A,,,,1 to 10 years years,,,13 m²,,,,
697317,"CZK 60,000",50.0844534,14.4142848,"Náprstkova, Prague - Staré Město",2 bedroom,120 m²,"CZK 20,000",Furnished,2,No,No,No,No,No,No,No,09. 01. 2022,81,691,54,466,24,287,520,610,545,144,,,,,,,,,,,,,,,,
697745,"CZK 21,900",50.07902,14.4559,"Lucemburská, Prague - Vinohrady",2 bedroom,71 m²,CZK 520,Partially furnished,5,No,No,Yes,No,No,Yes,Yes,03. 01. 2022,233,395,73,252,97,448,533,503,844,141,New build,"CZK 21,900",Personal,Brick building,G,,,,,,,,,,,
698166,"CZK 12,700",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,27 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,113,295,83,294,18,293,279,"1,017",374,318,New build,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
501751,"CZK 12,500",50.0750204,14.4851619,"Krátká, Prague - Vinohrady",Small studio,35 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,No,No,05. 01. 2022,349,587,154,439,345,461,588,588,970,286,,"CZK 13,500",Personal,Brick building,,,,Interior,,,,,,,,
697506,"CZK 13,200",50.10077,14.41751,"Jana Zajíce, Prague - Bubeneč",1 bedroom,44 m²,"CZK 2,800",Furnished,5,No,No,No,No,No,No,No,03. 01. 2022,101,486,242,365,89,572,254,161,196,,Good,"CZK 26,000",Cooperative,Brick building,G,,,,,,,,,,,
698164,"CZK 24,000",50.0882848,14.4258186,Prague - Staré Město,1 bedroom with open-plan kitchen,65 m²,"CZK 4,480",,,No,No,No,No,No,No,No,Ihned,257,199,33,189,39,366,276,258,250,266,Excellent,"CZK 48,000",Personal,Other,,,,,,,,,,,,
698158,"CZK 14,000",50.0465,14.55732,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,Yes,Yes,No,10. 01. 2022,130,668,353,746,235,813,356,206,458,99,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,
698155,"CZK 13,000",50.08935,14.47369,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,6,Yes,No,Yes,No,No,Yes,No,05. 01. 2022,334,854,225,381,173,274,221,175,509,330,Excellent,"CZK 16,000",Personal,Brick building,A,Standard materials and solutions,Gas boiler,Overall,over 50 years years,Top floor,,,,,,
690506,"CZK 54,188",50.0809579,14.4249745,"Vodičkova, Prague - Nové Město",1 bedroom,35 m²,"CZK 18,062",Furnished,4,No,No,No,No,No,No,No,07. 01. 2022,134,476,148,50,45,79,203,785,249,355,,,,,,,,,,,,,,,,
696924,"CZK 31,706",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,180 m²,"CZK 10,569",Furnished,1,Yes,Yes,No,No,No,No,Yes,07. 01. 2022,695,843,921,,,,,,,,,,,,,,,,,,,,,,,
680081,"CZK 33,750",50.0800377,14.4184609,"Opatovická, Prague - Nové Město",1 bedroom,,"CZK 11,250",Furnished,3,No,No,No,No,No,No,No,07. 01. 2022,208,625,166,256,8,279,151,489,199,646,,,,,,,,,,,,,,,,
698150,"CZK 17,000",50.06596,14.37219,"Nad Turbovou, Prague - Košíře",2 bedroom,67 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,No,No,05. 01. 2022,210,810,450,624,598,655,292,"1,074",809,175,Good,"CZK 34,000",Cooperative,Brick building,G,,,,,,,,,,,
698149,"CZK 12,500",50.08295,14.35842,"Bělohorská, Prague - Břevnov",1 bedroom with open-plan kitchen,40 m²,"CZK 3,700",Unfurnished,3,No,No,No,No,No,No,No,01. 02. 2022,77,524,371,346,34,413,583,"1,067",484,547,Good,"CZK 16,200",Personal,Brick building,D,,,,,,,,,,,
97099,"CZK 12,000",50.0705143,14.4869727,"Na hroude, Prague - Strašnice",Studio,45 m²,"CZK 2,878",Partially furnished,5,No,Yes,No,No,No,Yes,No,01. 01. 2022,154,829,520,581,186,253,381,695,357,276,,"CZK 15,000",Personal,Brick building,,,Central heating,,,,Yes,,,,,
621507,"CZK 18,500",50.035758,14.483837,Prague - Chodov,2 bedroom with open-plan kitchen,80 m²,"CZK 3,500",Partially furnished,2,Yes,No,No,Yes,No,No,No,31. 08. 2020,215,"1,064",273,965,315,930,597,"1,326",410,108,Excellent,"CZK 20,000",Personal,Prefab concrete building,B,Standard materials and solutions,District heating,Overall,,Middle floor,,,,,,
265022,"CZK 12,700",50.0372661,14.5076689,"Donovalská, Prague - Chodov",Studio,30 m²,"CZK 1,900",Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 02. 2022,91,842,182,263,421,425,414,258,142,,Excellent,"CZK 20,000",Personal,Prefab concrete building,B,Standard materials and solutions,District heating,Overall,,Middle floor,,,,,,
587134,"CZK 19,000",50.071571,14.476267,"Bajkalská, Prague - Vršovice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Furnished,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,179,66,183,342,66,156,204,285,442,287,Excellent,"CZK 20,000",Personal,Brick building,C,Standard materials and solutions,Gas boiler,Overall,1 to 10 years years,Top floor,,,,,,
547750,"CZK 12,500",50.0397661,14.5691725,Prague - Horní Měcholupy,Studio,33 m²,"CZK 2,800",Partially furnished,4,Yes,Yes,No,No,No,Yes,No,22. 01. 2022,302,887,529,752,700,343,444,640,"1,245",354,Excellent,"CZK 25,000",Personal,Other,C,,,,1 to 10 years years,Middle floor,,,,,,
696995,"CZK 41,250",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,80 m²,"CZK 13,750",Furnished,6,No,Yes,No,No,No,Yes,No,07. 01. 2022,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,,,,,
690488,"CZK 18,000",50.0820746,14.482309,"Na Třebešíně, Prague - Strašnice",1 bedroom with open-plan kitchen,46 m²,"CZK 6,000",Furnished,1,No,No,No,No,No,No,No,07. 01. 2022,211,"1,258",662,"1,150",181,848,"1,132",609,96,214,,,,,,,,,,,,,,,,
697101,"CZK 18,675",50.0667869,14.4553047,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,45 m²,"CZK 6,225",Furnished,2,No,Yes,No,No,No,No,No,10. 01. 2022,79,38,77,287,79,287,384,531,326,376,,,,,,,,,,,,,,,,
543563,"CZK 15,000",50.0620761,14.4503569,Prague - Nusle,2 bedroom,50 m²,"CZK 1,650",Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,272,906,349,571,275,642,598,296,893,353,,"CZK 16,650",Personal,Brick building,,,,,,,,,,,,
684713,"CZK 35,000",50.0762,14.45144,"Slezská, Prague - Vinohrady",2 bedroom with open-plan kitchen,70 m²,"CZK 1,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,183,249,190,183,58,185,229,295,673,271,Excellent,"CZK 50,000",Other,Brick building,G,Premium materials and solutions,Gas boiler,Overall,over 50 years years,Middle floor,,,,,,
698143,"CZK 16,000",50.0910383,14.4902015,Prague - Žižkov,2 bedroom,54 m²,"CZK 4,700",,,No,No,No,No,No,No,No,01. 02. 2022,158,202,347,412,227,206,411,416,465,130,Excellent,"CZK 41,400",Personal,Brick building,,,,,,,,,,,,
612642,"CZK 14,000",50.11433,14.467836,"Na Korábě, Prague - Libeň",2 bedroom,56 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,31. 01. 2022,237,"1,108",156,"1,243",258,343,159,"1,385",863,188,Excellent,"CZK 40,000",Personal,Brick building,,,District heating,,,,,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,25 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,216,344,70,346,22,280,306,274,647,724,Good,,Other,Brick building,E,,,,,,,,,,,
698138,"CZK 11,000",50.06946,14.37053,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,46 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,28. 02. 2022,166,447,174,180,72,159,305,"1,161",624,79,Good,"CZK 11,000",Personal,Brick building,D,,,,,,,,,,,
682046,"CZK 14,000",50.13787,14.55315,"Luštěnická, Prague - Kbely",1 bedroom with open-plan kitchen,56 m²,"CZK 4,100",Partially furnished,3,Yes,No,No,No,Yes,No,No,01. 09. 2021,268,745,459,581,795,"1,001",398,"1,090",212,,Excellent,"CZK 36,000",Personal,Brick building,C,,,,,,,,,,,
661947,"CZK 13,950",50.10207,14.50734,"Poděbradská, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 3,950",Furnished,2,No,No,No,No,Yes,Yes,No,28. 12. 2021,86,"1,260",369,860,414,742,371,"1,187","1,377",781,New build,"CZK 19,900",Personal,Other,G,Premium materials and solutions,Central heating,Overall,1 to 10 years years,Middle floor,,,,,,
672188,"CZK 22,000",50.00133,14.43075,"Pertoldova, Prague - Modřany",3 bedroom with open-plan kitchen,75 m²,"CZK 4,000",Partially furnished,6,No,No,Yes,Yes,Yes,Yes,No,13. 07. 2021,319,"1,433",760,133,179,"1,234",309,,,,Excellent,"CZK 26,000",Personal,Prefab concrete building,G,,,,,,,,,,,
695857,"CZK 15,500",50.10336,14.51256,"Podkovářská, Prague - Vysočany",1 bedroom with open-plan kitchen,48 m²,"CZK 3,913",Partially furnished,4,No,No,No,No,No,Yes,No,01. 04. 2022,102,296,"1,266",916,410,648,"1,168",891,269,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
698129,"CZK 14,000",50.12534,14.49732,"Českolipská, Prague - Střížkov",3 bedroom,56 m²,"CZK 6,000",Unfurnished,2,No,No,Yes,No,No,Yes,No,10. 01. 2022,181,329,349,280,272,434,355,201,"1,151",146,Excellent,"CZK 25,000",Personal,Prefab concrete building,G,,,,,,,,,,,
697549,"CZK 14,996",50.1080609,14.4828384,"Nad Kolčavkou A, Prague - Libeň",Studio,32 m²,"CZK 4,999",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,420,741,425,495,194,893,285,624,454,365,,,,,,,,,,,,,,,,
694323,"CZK 14,500",50.051122,14.3303108,"Harmonická, Prague - Stodůlky",1 bedroom with open-plan kitchen,68 m²,"CZK 3,000",Furnished,1,Yes,No,Yes,No,No,Yes,No,01. 12. 2021,144,938,487,903,582,458,870,414,407,359,Excellent,,Personal,Brick building,B,,District heating,,,,Yes,,,,,
697788,"CZK 8,300",50.0431,14.46086,"Jihlavská, Prague - Michle",Small studio,27 m²,"CZK 1,100",Partially furnished,4,No,No,No,No,No,No,No,03. 01. 2022,177,769,332,798,56,230,685,594,692,333,Excellent,"CZK 8,300",Personal,Brick building,C,,,,,,,,,,,
631597,"CZK 12,000",50.06986,14.37962,"Vrchlického, Prague - Košíře",Studio,23 m²,CZK 590,Furnished,2,No,No,No,No,No,Yes,No,15. 01. 2022,163,309,95,615,213,722,214,721,973,452,Excellent,,Personal,Brick building,G,,Central heating,,,,,,,,,
696032,"CZK 25,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",1 bedroom with open-plan kitchen,58 m²,"CZK 5,000",Furnished,4,No,No,No,No,Yes,Yes,No,04. 01. 2022,243,661,215,230,104,322,458,539,202,445,Excellent,"CZK 50,000",Personal,Brick building,G,Premium materials and solutions,Central heating,Overall,1 to 10 years years,Middle floor,,,,,,
686402,"CZK 15,000",50.03625,14.59283,"V Bytovkách, Prague - Uhříněves",2 bedroom with open-plan kitchen,56 m²,"CZK 3,300",Partially furnished,1,No,No,Yes,No,Yes,No,No,01. 12. 2021,168,953,305,756,647,742,386,269,"1,149",51,Excellent,"CZK 30,000",Personal,Brick building,G,,Gas boiler,,1 to 10 years years,Middle floor,,,,,,
540016,"CZK 15,000",50.0703706,14.473996,Prague - Vršovice,1 bedroom with open-plan kitchen,57 m²,"CZK 2,400",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,210,291,119,330,71,338,242,283,280,220,,"CZK 17,400",Personal,Brick building,,Standard materials and solutions,District heating,Overall,1 to 10 years years,Middle floor,,-1 m²,,,,
623917,"CZK 9,950",50.071962,14.432714,"Koubkova, Prague - Vinohrady",Small studio,20 m²,"CZK 2,950",Furnished,3,Yes,No,No,No,No,Yes,Yes,05. 07. 2021,155,283,79,285,75,329,300,213,645,732,New build,"CZK 12,900",Personal,Brick building,G,Premium materials and solutions,Central heating,Overall,1 to 10 years years,Middle floor,,,,,,
695220,"CZK 14,000",50.07711,14.44353,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,49 m²,CZK 700,Partially furnished,1,No,No,No,No,No,No,No,06. 12. 2021,135,401,121,310,11,31,410,91,283,390,Good,"CZK 14,700",Personal,Brick building,G,,,,,,,,,,,
633017,"CZK 10,900",50.073347,14.429008,"Sokolská, Prague - Nové Město",Studio,28 m²,"CZK 4,100",Furnished,3,No,No,No,No,Yes,Yes,No,05. 01. 2022,165,741,184,331,26,278,415,490,473,523,Excellent,"CZK 5,000",Personal,Brick building,C,Premium materials and solutions,Central heating,Overall,1 to 10 years years,Ground floor,,,,,,
