Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Design,Heating,PENB,Total number of floors,Front garden,New building,Administration fee,Renovation,Developer name,Project name,Kód jednotky
713068,"CZK 35,000",50.08278,14.46698,"Olšanská, Prague - Žižkov",2 bedroom with open-plan kitchen,95 m²,"CZK 5,700",Furnished,10,No,No,Yes,No,Yes,Yes,Yes,05. 04. 2022,204,333,457,738,437,363,634,596,440,514,New build,"CZK 50,000",Personal,Prefab concrete building,,,,B,,,Yes,,,,,
712448,"CZK 16,000",50.04115,14.56562,"Janovská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,67 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 07. 2022,176,602,276,414,330,131,264,273,997,316,Good,,Personal,Prefab concrete building,,,,G,,,,,,,,
647743,"CZK 24,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,322,273,32,180,43,69,245,976,163,571,Excellent,"CZK 55,000",Personal,Brick building,,Premium materials and solutions,Central heating,G,Top floor,,,,Overall,,,
713058,"CZK 9,000",50.05977,14.32688,"V Borovičkách, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,,No,No,No,No,No,No,No,11. 04. 2022,162,840,388,"1,477","1,077",162,,,,,Good,"CZK 13,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,D,Ground floor,,,,,,,
713054,"CZK 13,400",50.09402,14.46499,"U Sluncové, Prague - Karlín",1 bedroom with open-plan kitchen,45 m²,"CZK 2,300",Partially furnished,7,No,No,No,Yes,No,Yes,No,06. 04. 2022,450,"1,455",473,961,375,928,232,647,979,410,Excellent,"CZK 12,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
587162,"CZK 14,000",50.043447,14.454778,"Pelhřimovská, Prague - Michle",Studio,57 m²,CZK 600,Partially furnished,5,No,Yes,No,No,No,No,No,01. 05. 2022,183,789,420,473,89,245,193,614,700,165,Excellent,"CZK 14,000",Personal,Brick building,,,Other,D,,,,,,,,
547560,"CZK 20,000",50.1019705,14.426384,"U Studánky, Prague - Bubeneč",1 bedroom with open-plan kitchen,40 m²,"CZK 4,000",Furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,253,536,18,254,136,284,164,41,406,,Excellent,"CZK 20,000",Personal,Brick building,,Premium materials and solutions,Electric boiler,G,Middle floor,,,,Overall,,,
713052,"CZK 11,400",50.04374,14.51342,"Bratislavská, Prague - Hostivař",Small studio,31 m²,"CZK 2,500",Furnished,3,Yes,No,No,No,No,Yes,No,06. 04. 2022,178,355,421,403,"1,191",556,"1,036",237,,,New build,"CZK 25,000",Personal,Prefab concrete building,,,,C,,,,,,,,
673009,"CZK 13,500",49.99559,14.47109,"Švihovská, Prague - Písnice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Partially furnished,2,Yes,No,No,No,Yes,No,Yes,01. 04. 2022,272,"1,265",731,"1,059","1,054",661,,,,,Excellent,"CZK 20,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,District heating,A,Top floor,,,,,,,
692679,"CZK 20,000",50.05736,14.50355,"Malinová, Prague - Záběhlice",2 bedroom with open-plan kitchen,59 m²,"CZK 5,000",Partially furnished,4,Yes,No,Yes,No,No,No,No,01. 12. 2021,198,116,421,589,295,522,439,409,719,56,Excellent,"CZK 20,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,C,Top floor,,,,Interior,,,
498863,"CZK 9,000",50.0236749,14.4397152,"Novodvorská, Prague - Braník",1 bedroom with open-plan kitchen,40 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,Yes,No,16. 04. 2022,126,579,143,551,626,603,615,113,967,108,,"CZK 14,000",Personal,Prefab concrete building,,,District heating,,Middle floor,,,,Overall,,,
326394,"CZK 24,000",50.0781506,14.4073683,"Zborovská, Prague - Smíchov",2 bedroom with open-plan kitchen,130 m²,"CZK 6,000",Partially furnished,4,No,No,No,No,No,No,No,,220,382,201,295,102,380,263,906,726,411,,"CZK 48,000",Personal,Brick building,,,Gas boiler,,,,,,,,,
693907,"CZK 9,999",50.08737,14.46042,"Ostromečská, Prague - Žižkov",2 bedroom,52 m²,"CZK 7,999",Furnished,3,Yes,No,No,No,No,Yes,No,07. 12. 2021,50,386,148,485,177,358,375,450,277,170,Excellent,"CZK 27,999",Personal,Prefab concrete building,,,District heating,G,,,,,,,,
584586,"CZK 28,000",50.105532,14.392401,"Nikoly Tesly, Prague - Dejvice",2 bedroom,92 m²,"CZK 2,000",Furnished,4,Yes,No,No,No,No,Yes,No,01. 07. 2022,239,994,265,389,186,190,442,489,776,345,Excellent,"CZK 30,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,G,Middle floor,,,,Overall,,,
713039,"CZK 9,500",50.09229,14.48014,"Koněvova, Prague - Žižkov",Studio,44 m²,CZK 800,Unfurnished,5,No,Yes,No,No,No,Yes,No,06. 04. 2022,94,825,43,388,14,447,314,269,382,310,Excellent,"CZK 9,800",Personal,Brick building,,,,G,,,,,,,,
666783,"CZK 26,000",50.035755,14.524528,Prague - Háje,4 bedroom,100 m²,"CZK 4,500",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,265,946,677,707,245,503,639,566,290,234,Excellent,"CZK 26,000",Personal,Prefab concrete building,,Premium materials and solutions,District heating,B,Middle floor,,,,Overall,,,
632492,"CZK 16,000",50.111335,14.39601,"Šestidomí, Prague - Bubeneč",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,No,Yes,04. 04. 2022,181,258,998,393,773,866,558,647,331,,Excellent,"CZK 19,500",Personal,Brick building,,Standard materials and solutions,District heating,G,Middle floor,,,,Overall,,,
553703,"CZK 11,500",50.1265799,14.4350459,"Vřesová, Prague - Troja",Studio,25 m²,"CZK 2,500",Furnished,5,Yes,No,No,No,No,Yes,No,06. 04. 2022,135,685,252,"1,387",528,784,745,630,383,503,,"CZK 14,000",Personal,Prefab concrete building,1 to 10 years years,Standard materials and solutions,District heating,,Middle floor,,Yes,,,,,
616335,"CZK 50,000",50.104941,14.371193,Prague - Dejvice,4 bedroom,150 m²,"CZK 7,000",Partially furnished,1,Yes,Yes,No,No,No,No,No,01. 05. 2022,182,"1,435",159,"1,072",168,149,446,579,420,195,Excellent,"CZK 50,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,A,Raised ground floor,150 m²,,,Overall,,,
658019,"CZK 16,400",50.07553,14.43414,"Jugoslávská, Prague - Vinohrady",1 bedroom with open-plan kitchen,42 m²,CZK 790,Partially furnished,4,No,No,Yes,No,No,No,No,12. 04. 2021,179,156,122,27,16,195,294,371,535,668,Excellent,"CZK 20,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,G,Top floor,,,,Overall,,,
712399,"CZK 10,000",50.0257,14.43628,"Nad Lesním divadlem, Prague - Braník",Studio,28 m²,"CZK 2,013",Partially furnished,2,No,No,Yes,No,No,Yes,No,10. 04. 2022,228,270,228,241,317,296,690,373,901,378,Excellent,"CZK 10,000",Personal,Prefab concrete building,,,,G,,,,,,,,
713032,"CZK 14,000",50.10102,14.42628,"Veletržní, Prague - Bubeneč",1 bedroom with open-plan kitchen,42 m²,"CZK 1,000",Partially furnished,,No,No,Yes,No,No,Yes,No,07. 04. 2022,251,309,119,188,72,50,302,115,497,,Excellent,"CZK 14,000",Personal,Brick building,,,,G,,,,,,,,
712211,"CZK 22,000",50.07286,14.43954,"Záhřebská, Prague - Vinohrady",2 bedroom,58 m²,CZK 450,Partially furnished,6,Yes,Yes,No,No,No,No,No,01. 05. 2022,201,358,94,578,109,482,159,401,728,541,Excellent,"CZK 22,000",Personal,Brick building,,,Gas boiler,G,,,,,,,,
710794,"CZK 37,500",50.075535,14.4452886,"Korunní, Prague - Vinohrady",1 bedroom with open-plan kitchen,60 m²,"CZK 12,500",Furnished,1,No,No,No,No,No,No,No,08. 04. 2022,96,290,15,494,73,336,519,216,542,280,,,,,,,,,,,,,,,,
551494,"CZK 13,000",50.1333894,14.3750452,"Vysokoškolská, Prague - Suchdol",1 bedroom,40 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,10. 03. 2019,185,587,183,222,120,568,"1,096",577,603,211,Excellent,"CZK 16,000",Personal,Brick building,,Standard materials and solutions,Other,C,Attic,,,,Interior,,,
699009,"CZK 17,000",50.10109,14.42392,"Ovenecká, Prague - Bubeneč",Studio,31 m²,"CZK 3,200",Furnished,4,No,No,No,No,No,Yes,No,01. 05. 2022,153,201,31,125,44,158,406,275,237,,Excellent,,Personal,Brick building,,,,G,,,,,,,,
613883,"CZK 13,000",50.11935,14.461455,"Zenklova, Prague - Libeň",1 bedroom with open-plan kitchen,45 m²,CZK 800,,3,No,No,No,No,No,No,No,01. 05. 2022,139,159,174,608,271,210,849,528,"1,036",594,Excellent,"CZK 26,000",Personal,Brick building,,,,G,,,,,,,,
518153,"CZK 12,000",50.1193528,14.4614637,Prague - Libeň,2 bedroom,53 m²,CZK 800,Unfurnished,-1,No,No,No,No,No,No,No,01. 06. 2022,139,159,174,608,272,210,849,528,"1,037",595,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
712727,"CZK 20,000",50.05563,14.42088,"Podolská, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,,No,No,Yes,No,No,No,No,04. 04. 2022,238,486,271,285,309,483,254,835,279,151,Excellent,"CZK 40,000",Personal,Brick building,,,,G,,,,,,,,
213488,"CZK 14,500",50.0686763,14.3091212,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,72 m²,"CZK 4,500",Furnished,1,Yes,No,No,No,No,No,No,01. 06. 2022,227,598,447,816,474,336,342,438,"1,207",51,,"CZK 20,000",Other,Prefab concrete building,,,,,,,,,,,,
328663,"CZK 14,000",50.071252,14.464839,"Na Míčánkách, Prague - Vršovice",1 bedroom,42 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,2,708,126,624,266,585,373,276,760,245,,"CZK 14,000",Personal,Brick building,,,Electric boiler,,,,,,Interior,,,
385565,"CZK 17,200",50.1242673,14.503465,"Měšická, Prague - Prosek",1 bedroom with open-plan kitchen,68 m²,"CZK 2,800",Partially furnished,1,No,Yes,No,No,No,Yes,No,,250,490,232,751,190,868,334,362,"1,492",65,New build,,Personal,Brick building,,,,A,,,,,,,,
531471,"CZK 21,000",50.096959526367,14.467719815344,"Nekvasilova, Prague - Karlín",1 bedroom with open-plan kitchen,57 m²,"CZK 3,900",Partially furnished,5,Yes,No,No,No,No,No,No,01. 10. 2018,279,"1,043",216,989,290,777,560,515,748,157,New build,"CZK 21,000",Personal,Low-energy building,,,,B,,,Yes,,,,,
545954,"CZK 17,800",50.0929923,14.5636808,Prague - Hostavice,1 bedroom with open-plan kitchen,62 m²,"CZK 6,500",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,299,"1,492",825,"1,107",247,,,,,,Excellent,"CZK 50,600",Personal,Brick building,,,,,,,,,,,,
710491,"CZK 74,813",50.0837893,14.416317,"Betlémská, Prague - Staré Město",4 bedroom,136 m²,"CZK 24,937",Furnished,3,No,No,No,No,No,Yes,No,12. 05. 2022,305,609,123,436,59,203,376,628,402,92,,,,,,,,,,,,,,,,
712997,"CZK 11,500",50.11286,14.47262,"Primátorská, Prague - Libeň",1 bedroom,40 m²,"CZK 2,400",Furnished,1,No,No,No,No,Yes,No,No,20. 04. 2022,215,"1,304",143,892,186,461,273,"1,238",538,89,Good,"CZK 11,500",Personal,Brick building,,,,G,,,,,,,,
712995,"CZK 17,000",50.09048,14.4696,"Koněvova, Prague - Žižkov",2 bedroom with open-plan kitchen,69 m²,"CZK 3,600",Partially furnished,6,Yes,No,No,No,No,Yes,No,05. 04. 2022,41,885,69,200,41,172,482,436,589,477,Good,"CZK 20,000",Personal,Brick building,,Standard materials and solutions,Central heating,G,Top floor,,,,Interior,,,
184951,"CZK 23,000",50.0416085,14.4283705,"U družstva Práce, Prague - Braník",3 bedroom,100 m²,"CZK 5,000",Unfurnished,2,No,No,No,Yes,No,No,No,01. 05. 2022,326,"1,141",338,980,237,"1,204",939,470,666,427,Good,,Personal,Brick building,,,Gas boiler,,Middle floor,,,,,,,
432359,"CZK 18,000",50.0696377,14.4876275,"Gutova, Prague - Strašnice",2 bedroom,55 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,03. 04. 2022,159,934,615,686,150,372,433,790,396,327,,"CZK 20,000",Personal,Brick building,,,,A,,,,,,,,
698894,"CZK 15,000",50.012400271582,14.401224848854,"Vrátnická, Prague - Modřany",Studio,42 m²,"CZK 3,100",Partially furnished,,No,Yes,Yes,No,No,Yes,No,21. 03. 2022,117,991,328,"1,235",653,"1,296","1,298",575,,,New build,"CZK 20,000",Personal,Low-energy building,,Premium materials and solutions,Central heating,B,Ground floor,20 m²,Yes,,,,,
707325,"CZK 44,973",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,69 m²,"CZK 14,991",Furnished,6,Yes,Yes,No,No,No,Yes,No,08. 04. 2022,105,350,144,146,109,151,432,394,290,329,,,,,,,,,,,,,,,,
712986,"CZK 16,000",50.05311,14.33451,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,05. 04. 2022,326,689,159,654,642,209,622,604,946,558,New build,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,
712988,"CZK 41,250",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,50 m²,"CZK 13,750",Furnished,-1,No,No,No,No,No,No,No,19. 04. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,
711305,"CZK 32,250",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,27 m²,"CZK 10,750",Furnished,4,No,No,No,No,No,Yes,No,16. 05. 2022,272,322,70,607,60,509,83,250,792,565,,,,,,,,,,,,,,,,
712987,"CZK 41,250",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,50 m²,"CZK 13,750",Furnished,-1,No,No,No,No,No,Yes,No,17. 04. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,
21516,"CZK 11,900",50.0694717,14.3743535,"Na Zámyšli, Prague - Košíře",Studio,29 m²,"CZK 1,200",Partially furnished,3,No,No,No,No,No,No,No,15. 04. 2022,236,169,275,250,175,357,472,882,803,245,,"CZK 15,000",Other,Brick building,,Standard materials and solutions,Other,,,,,,,,,
712978,"CZK 11,500",50.07602,14.33295,"Bělohorská, Prague - Břevnov",Studio,40 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,26,556,383,651,330,"1,494",168,,,,New build,"CZK 11,500",Personal,Brick building,,,,A,,,,,,,,
587796,"CZK 28,500",50.013689,14.400643,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,95 m²,"CZK 4,000",Furnished,1,Yes,Yes,No,No,No,Yes,Yes,01. 05. 2022,196,"1,129",313,"1,425",843,"1,434","1,179",765,,,New build,"CZK 32,500",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,C,Middle floor,,,,,,,
603343,"CZK 45,000",50.085203,14.428022,"Nekázanka, Prague - Nové Město",Other,114 m²,"CZK 5,000",Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,232,136,116,213,140,227,297,701,403,667,Excellent,"CZK 50,000",Personal,Brick building,30 to 50 years years,Premium materials and solutions,Central heating,G,Top floor,,,,Overall,,,
169558,"CZK 12,000",50.0847006,14.5116856,"Malešické náměstí, Prague - Malešice",1 bedroom,60 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,,83,936,377,955,220,465,817,793,312,189,,,Personal,Brick building,,,,,,,,,,,,
707312,"CZK 51,225",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,80 m²,"CZK 17,075",Furnished,6,No,Yes,No,No,No,Yes,No,04. 05. 2022,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,,,,,
708290,"CZK 20,000",50.07264,14.3888,"Holečkova, Prague - Smíchov",3 bedroom,84 m²,"CZK 5,000",Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,205,"1,222",188,961,230,"1,108",467,760,"1,277",223,Excellent,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,
494972,"CZK 22,000",50.0886626,14.4840047,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,74 m²,"CZK 6,300",Unfurnished,2,Yes,No,No,No,No,No,No,,389,818,431,631,145,673,498,365,363,121,,,Personal,Brick building,,,,B,,,,,,,,
712962,"CZK 20,000",50.06434,14.3123,"Nevanova, Prague - Řepy",4 bedroom,100 m²,"CZK 5,000",Partially furnished,1,No,No,Yes,Yes,No,No,No,11. 04. 2022,311,505,402,572,613,678,374,496,"1,328",319,Good,"CZK 40,000",Personal,Prefab concrete building,,,District heating,,Middle floor,,,,,,,
342199,"CZK 11,800",50.0584062,14.4233332,Prague - Podolí,Studio,33 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,Yes,Yes,Yes,01. 05. 2022,197,274,211,252,137,251,271,506,365,255,New build,"CZK 23,600",Personal,Other,1 to 10 years years,Premium materials and solutions,Central heating,C,Middle floor,,Yes,,Overall,,,
547868,"CZK 22,000",50.0862258,14.4593371,Prague - Žižkov,1 bedroom with open-plan kitchen,62 m²,"CZK 2,200",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,186,307,58,537,346,280,213,249,381,105,,"CZK 40,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,,Middle floor,,Yes,,,,,
624813,"CZK 17,000",50.088739,14.459929,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,Yes,Yes,01. 05. 2022,69,391,237,352,57,326,454,624,141,458,New build,"CZK 34,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,A,Middle floor,,Yes,,,,,
354702,"CZK 16,500",50.0887467765,14.4096580943,"U lužického semináře, Prague - Malá Strana",1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Partially furnished,2,No,Yes,No,No,No,No,No,01. 06. 2022,307,449,122,428,10,727,485,332,967,185,Excellent,"CZK 35,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,G,Middle floor,,,,Overall,,,
712186,"CZK 30,000",50.0771423,14.417396,"Na Zbořenci, Prague - Nové Město",1 bedroom,35 m²,"CZK 10,000",Furnished,1,No,No,No,No,No,No,No,29. 05. 2022,127,382,112,188,72,409,281,298,590,484,,,,,,,,,,,,,,,,
708822,"CZK 38,625",50.0895308,14.4237131,"Masná, Prague - Staré Město",1 bedroom,38 m²,"CZK 12,875",Furnished,4,No,No,No,No,No,Yes,No,08. 05. 2022,69,269,125,89,15,106,70,52,156,144,,,,,,,,,,,,,,,,
711903,"CZK 15,675",50.0911536,14.4863128,"Pod Lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,"CZK 5,225",Furnished,7,No,Yes,No,No,No,Yes,No,27. 05. 2022,190,536,174,198,224,241,65,241,332,349,,,,,,,,,,,,,,,,
712609,"CZK 22,950",50.0719498,14.4319499,"Koubkova, Prague - Nové Město",1 bedroom,39 m²,"CZK 7,650",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,203,332,57,333,25,268,328,262,694,682,,,,,,,,,,,,,,,,
712603,"CZK 36,338",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,180 m²,"CZK 12,112",Furnished,1,Yes,Yes,No,No,No,No,Yes,01. 06. 2022,695,843,921,,,,,,,,,,,,,,,,,,,,,,,
712605,"CZK 27,195",50.0720218,14.4618189,"Bulharská, Prague - Vršovice",1 bedroom with open-plan kitchen,54 m²,"CZK 9,065",Furnished,5,No,No,No,No,No,No,No,01. 06. 2022,222,829,176,605,99,603,417,336,724,245,,,,,,,,,,,,,,,,
708790,"CZK 49,650",50.0894663,14.4240032,"Masná, Prague - Staré Město",Studio,46 m²,"CZK 16,550",Furnished,6,No,No,No,No,No,Yes,No,12. 04. 2022,62,263,122,95,13,113,64,46,150,138,,,,,,,,,,,,,,,,
712597,"CZK 17,213",50.0529811,14.5019574,"Práčská   f, Prague - Záběhlice",1 bedroom,40 m²,"CZK 5,737",Furnished,4,Yes,Yes,No,No,No,Yes,Yes,01. 06. 2022,117,763,781,"1,230",239,789,727,207,"1,037",659,,,,,,,,,,,,,,,,
712182,"CZK 18,500",50.09333,14.44922,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,54 m²,,Furnished,5,No,No,Yes,No,No,Yes,No,01. 05. 2022,102,101,146,164,17,266,443,"1,402",421,147,Excellent,"CZK 18,500",Cooperative,Brick building,,,Central heating,G,,,,,,,,
375504,"CZK 16,600",50.0678382,14.3706854,Prague - Košíře,1 bedroom with open-plan kitchen,58 m²,"CZK 2,773",Partially furnished,2,No,No,No,No,Yes,Yes,No,21. 05. 2022,348,583,98,393,284,341,406,"1,061",433,249,Excellent,"CZK 16,600",Personal,Brick building,1 to 10 years years,,,,Middle floor,,,,,,,
709921,"CZK 32,175",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 10,725",Furnished,3,No,No,No,No,No,Yes,No,18. 04. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,
708760,"CZK 46,103",50.0840648,14.4187033,"Jilská, Prague - Staré Město",1 bedroom with open-plan kitchen,53 m²,"CZK 15,367",Furnished,3,No,No,No,No,No,Yes,No,09. 04. 2022,298,541,99,261,14,253,193,593,251,217,,,,,,,,,,,,,,,,
661279,"CZK 7,700",49.98329,14.36373,"Zbynická, Prague - Radotín",Studio,21 m²,"CZK 2,000",Unfurnished,2,No,No,No,No,No,No,No,08. 04. 2022,146,619,156,211,205,137,438,809,626,265,Good,"CZK 9,700",Personal,Brick building,,,,,,,,,,,,
712923,"CZK 10,500",50.04567,14.43783,"Stallichova, Prague - Krč",1 bedroom,32 m²,"CZK 3,410",Partially furnished,2,No,No,Yes,Yes,No,No,No,05. 04. 2022,144,609,218,714,399,739,179,252,249,125,Excellent,"CZK 20,000",Cooperative,Brick building,,,,G,,,,,,,,
4555,"CZK 12,000",50.0295782115,14.6062803268,"Uhříněves, Prague - Uhříněves",Studio,30 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,No,Yes,No,No,06. 04. 2022,124,651,324,660,101,604,231,661,264,442,Excellent,"CZK 12,000",Personal,Brick building,10 to 30 years years,,Central heating,,Raised ground floor,,,,,,,
712918,"CZK 12,000",50.07794,14.47652,"Vinohradská, Prague - Vinohrady",Studio,32 m²,"CZK 2,300",Furnished,1,No,No,No,No,No,No,No,15. 04. 2022,10,965,32,465,31,2,720,876,154,132,Excellent,"CZK 12,000",Personal,Brick building,,,,G,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,52 m²,"CZK 5,500",Furnished,2,Yes,No,No,No,No,No,No,25. 04. 2022,615,"1,408",706,812,484,"1,495","1,407",943,,,New build,"CZK 34,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,C,Middle floor,,,,,,,
