Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,New building,Age,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
704192,"CZK 10,000",50.1017643,14.5389258,"Šestajovická, Prague - Hloubětín",Studio,Excellent,30 m²,"CZK 2,600","CZK 20,000",Personal,Prefab concrete building,Furnished,10,No,No,No,No,Yes,Yes,No,01. 02. 2022,G,424,509,485,491,137,455,257,286,431,330,,,,,,,,,,,,
703793,"CZK 25,000",50.0556,14.4954,"Hyacintová, Prague - Záběhlice",4 bedroom,Excellent,110 m²,"CZK 6,000","CZK 35,000",Personal,Brick building,Furnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,G,169,716,288,"1,128",62,189,148,629,204,341,,,,,,,,,,,,
496946,"CZK 14,000",50.0218224,14.4407186,"Písnická, Prague - Kamýk",2 bedroom,Excellent,66 m²,"CZK 4,500","CZK 18,500",Personal,Prefab concrete building,Unfurnished,4,No,No,Yes,Yes,No,Yes,No,,,128,674,164,648,722,549,409,412,800,282,Standard materials and solutions,District heating,Middle floor,,,,Interior,,,,,
524206,"CZK 10,500",50.0656487,14.4320295,Prague - Nusle,1 bedroom,,30 m²,"CZK 1,500","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,únor 2019,,178,588,84,722,60,230,355,409,184,280,,,,,,,,,,,,
661390,"CZK 13,000",50.06731,14.43447,"Sarajevská, Prague - Vinohrady",1 bedroom,Excellent,48 m²,"CZK 1,300","CZK 13,000",Personal,Brick building,Unfurnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,G,219,720,216,736,229,844,723,666,536,623,Standard materials and solutions,Other,Middle floor,,,,Overall,,,,,
704406,"CZK 18,000",50.07743,14.30115,"Karlovarská, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,C,107,841,801,951,"1,252",,,,,,,,,,,,,,,,,
703754,"CZK 11,500",50.01114,14.45032,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,000","CZK 14,500",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,25. 01. 2022,D,386,"1,062",433,528,"1,113",702,917,568,132,,,,,,,,,,,,,
703740,"CZK 12,000",50.06017,14.42715,"Mikuláše z Husi, Prague - Nusle",Studio,Good,29 m²,CZK 500,"CZK 12,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,27. 01. 2022,D,9,649,93,298,53,393,470,139,99,309,,,,,,,,,,,,
536102,"CZK 14,500",50.0225996,14.4945038,"Zlešická, Prague - Chodov",1 bedroom with open-plan kitchen,Good,47 m²,,"CZK 15,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,01. 03. 2022,C,189,759,214,857,522,664,235,520,333,61,Standard materials and solutions,Central heating,Middle floor,,10 to 30 years years,,Overall,,,,,
704342,"CZK 16,000",50.04299,14.44352,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 2,200","CZK 18,200",Cooperative,Prefab concrete building,Furnished,4,No,No,No,No,No,No,No,01. 04. 2022,G,268,251,149,449,234,284,364,207,765,302,Standard materials and solutions,Geothermal heat pump,Middle floor,,,,,,,,,
703714,"CZK 17,000",50.11498,14.62655,"Ve Žlíbku, Prague - Horní Počernice",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 17,000",Personal,Brick building,Furnished,2,Yes,Yes,Yes,No,Yes,No,Yes,01. 02. 2022,B,206,"1,466",533,785,229,901,423,639,,,,,,,,,,,,,,
703712,"CZK 17,500",50.06745,14.40788,"Na Valentince, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 2,500","CZK 35,000",Personal,Other,Unfurnished,4,No,Yes,No,No,No,Yes,No,01. 02. 2022,G,132,600,326,571,182,496,845,"1,083",589,338,,Gas boiler,Middle floor,,,,,,,,,
699860,"CZK 14,000",50.07791,14.47677,"Vinohradská, Prague - Vinohrady",1 bedroom,Excellent,42 m²,"CZK 1,800","CZK 12,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,19. 01. 2022,G,28,983,14,484,50,16,739,858,172,150,,,,,,,,,,,,
652319,"CZK 12,000",50.030265,14.369977,"Voskovcova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,737","CZK 30,000",Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,No,No,01. 07. 2021,C,10,789,155,787,137,779,275,156,490,261,,,,,,,,,,,,
703689,"CZK 8,000",50.07485,14.49166,"Nad Primaskou, Prague - Strašnice",Small studio,Excellent,19 m²,"CZK 1,800","CZK 9,800",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,G,145,226,123,194,139,170,134,452,649,183,,,,,,,,,,,,
613482,"CZK 13,000",50.069526,14.369954,"Pod Kavalírkou, Prague - Košíře",1 bedroom,Excellent,62 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,04. 04. 2022,G,125,488,133,221,31,118,264,"1,202",584,120,Standard materials and solutions,,Attic,,,,,,,,,
535247,"CZK 11,000",50.1196295,14.4696921,"Davídkova, Prague - Libeň",Studio,Excellent,37 m²,"CZK 3,000","CZK 14,000",Personal,Other,Furnished,2,Yes,No,Yes,No,No,No,No,01. 10. 2021,C,45,977,443,"1,170",400,579,706,"1,011","1,444",553,,Central heating,Middle floor,,1 to 10 years years,,,,,,,
704312,"CZK 18,500",50.10623,14.56041,"Cíglerova, Prague - Černý Most",3 bedroom,Excellent,72 m²,"CZK 3,500","CZK 22,000",Personal,Prefab concrete building,Partially furnished,6,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,B,45,163,47,"1,459",382,220,270,645,"1,109",254,,District heating,,,,,Interior,,,,,
442780,"CZK 28,000",50.0692087,14.4169822,"Plavecká, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 1,500","CZK 28,000",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,,279,838,114,279,44,274,132,196,186,169,,Gas boiler,Middle floor,,,,Overall,,,,,
703620,"CZK 14,000",50.00346,14.46193,"Výletní, Prague - Písnice",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,300","CZK 42,000",Personal,Prefab concrete building,Partially furnished,1,No,No,No,No,No,Yes,No,24. 01. 2022,D,243,794,174,156,421,425,888,,,,,,,,,,,,,,,
703606,"CZK 13,000",50.0396,14.55988,"Lessnerova, Prague - Petrovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 39,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,A,95,196,132,161,230,141,304,398,759,126,,,,,,,,,,,,
704254,"CZK 9,900",50.05755,14.42509,"Na Dolinách, Prague - Podolí",Studio,Excellent,26 m²,"CZK 1,900","CZK 17,700",Cooperative,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,129,515,88,393,186,493,411,525,390,281,,,,,,,,,,,,
415260,"CZK 11,000",50.0363164,14.4206703,"Pod Zemankou, Prague - Braník",2 bedroom,,80 m²,"CZK 4,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,31. 01. 2022,,549,939,784,455,884,711,624,624,,,,,,,,,,,,,,
704250,"CZK 15,000",50.0947805,14.463317,"Molákova, Prague - Karlín",1 bedroom with open-plan kitchen,,35 m²,"CZK 3,500","CZK 45,000",Personal,Prefab concrete building,,7,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,,239,"1,160",399,900,165,781,84,772,831,289,,,,,,,,,,,,
95646,"CZK 20,000",50.0893807,14.4450545,"pernerova, Prague - Karlín",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 24,000",Personal,Brick building,Furnished,5,No,No,No,No,Yes,Yes,No,01. 03. 2022,,171,665,304,594,5,568,218,873,680,216,Premium materials and solutions,Central heating,Top floor,,,,Interior,,,,,
456763,"CZK 19,000",50.0786,14.4237301,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,,42 m²,"CZK 6,000","CZK 38,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 02. 2022,,181,650,164,189,30,299,194,515,511,452,,,,,,,,,,,,
704232,"CZK 14,500",50.15563,14.51738,"Bermanova, Prague - Čakovice",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 5,300","CZK 39,600",Personal,Other,Furnished,6,Yes,No,No,No,Yes,Yes,Yes,31. 01. 2022,B,425,853,71,97,"1,357",714,145,178,,,,,,,,,,,,,,
620328,"CZK 21,000",50.08553055,14.410704804813,Prague - Staré Město,1 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 3,800","CZK 42,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,No,01. 02. 2022,G,532,419,209,398,87,805,455,567,735,178,Premium materials and solutions,Gas boiler,Middle floor,,,,Overall,,,,,
406938,"CZK 14,000",50.0568155,14.3279016,"Za Mototechnou, Prague - Stodůlky",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 4,000","CZK 16,000",Other,Other,Partially furnished,2,No,No,No,Yes,No,No,No,,G,307,502,"1,494",815,"1,162","1,461","1,139",739,418,,,Other,,,10 to 30 years years,,,,,,,
605618,"CZK 14,800",50.071305,14.474587,"Bajkalská, Prague - Vršovice",2 bedroom,Excellent,59 m²,"CZK 2,700","CZK 17,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,29. 01. 2022,B,233,195,241,464,195,285,321,306,398,242,Standard materials and solutions,Central heating,Middle floor,,1 to 10 years years,,Overall,,,,,
569404,"CZK 16,000",50.0401912,14.5681882,"Modenská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,,62 m²,"CZK 3,900","CZK 30,000",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,B,216,901,469,674,542,358,459,533,"1,259",368,,Central heating,Middle floor,Yes,1 to 10 years years,,,,,,,
700637,"CZK 14,000",50.12828,14.49326,"Lovosická, Prague - Střížkov",2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 15,000",Cooperative,Prefab concrete building,Partially furnished,1,No,No,No,Yes,No,No,No,23. 01. 2022,C,101,890,117,790,348,259,387,259,931,203,,,,,,,,,,,,
704205,"CZK 22,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,000","CZK 30,000",Personal,Low-energy building,Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 03. 2022,B,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,,Central heating,,,,,,,,,,
216074,"CZK 11,500",50.0402474681,14.336411659,"Tlumačovská, Prague - Stodůlky",Studio,Excellent,40 m²,"CZK 2,100","CZK 11,500",Personal,Brick building,Partially furnished,12,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 03. 2022,C,65,591,28,561,344,33,308,572,332,310,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,,Interior,,,,,
668415,"CZK 9,000",50.07419,14.49075,"Starostrašnická, Prague - Strašnice",1 bedroom,Good,43 m²,CZK 600,"CZK 18,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 02. 2022,F,118,388,41,30,112,5,105,598,484,154,Standard materials and solutions,Other,Middle floor,,10 to 30 years years,,Interior,,,,,
644385,"CZK 17,000",50.07184,14.429817,Prague - Nové Město,1 bedroom,Excellent,52 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,Partially furnished,7,No,Yes,No,No,No,Yes,No,01. 02. 2022,G,210,480,156,340,181,149,276,410,716,539,Standard materials and solutions,Central heating,Top floor,,,,Overall,,,,,
621284,"CZK 16,500",50.096293,14.451753,"Za Karlínským přístavem, Prague - Karlín",Studio,New build,38 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,,5,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,B,293,598,273,266,168,410,831,566,644,,,,,,,,,,,,,
704181,"CZK 15,000",50.013685,14.4336659,"Zárubova, Prague - Kamýk",2 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 1,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,10,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,,410,"1,496",339,"1,488",843,330,156,416,651,281,Standard materials and solutions,District heating,,,10 to 30 years years,,Overall,,,,,
682677,"CZK 23,500",50.09891,14.42388,"Dobrovského, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,86 m²,"CZK 2,114","CZK 25,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,202,233,97,164,127,198,275,387,563,,Standard materials and solutions,Other,Middle floor,,30 to 50 years years,,Interior,,,,,
608784,"CZK 15,500",50.088792,14.34589,"Na Petřinách, Prague - Veleslavín",2 bedroom,Excellent,58 m²,"CZK 3,000","CZK 30,000",Personal,Prefab concrete building,Unfurnished,6,No,No,No,No,No,No,No,01. 03. 2022,G,97,270,81,166,181,147,279,315,589,188,Premium materials and solutions,District heating,,,,,Interior,,,,,
700539,"CZK 11,500",50.07913,14.45767,"Baranova, Prague - Žižkov",Small studio,Excellent,27 m²,"CZK 2,500","CZK 14,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,24. 01. 2022,D,216,526,87,287,40,357,461,421,749,177,,,,,,,,,,,,
700534,"CZK 9,600",50.0256242,14.5113589,"Šalounova, Prague - Chodov",Studio,Excellent,29 m²,"CZK 2,394","CZK 12,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,G,317,"1,003",277,377,504,557,557,"1,447",189,,Standard materials and solutions,District heating,,,,,,,,,,
608060,"CZK 10,700",50.008761,14.415273,"Československého exilu, Prague - Modřany",Studio,New build,39 m²,"CZK 2,410",CZK 1,Personal,Brick building,,5,Yes,No,No,No,No,Yes,No,01. 03. 2022,B,68,475,402,376,445,401,241,541,"1,086",425,,,,Yes,,,,,,,,
693718,"CZK 15,000",50.1401161,14.5074049,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,000","CZK 30,000",Personal,Brick building,Furnished,8,No,No,No,No,No,Yes,No,Ihned,G,245,774,94,784,270,100,302,359,458,179,Premium materials and solutions,,Middle floor,,,,Overall,,,,,
704159,"CZK 7,000",50.0078582,14.4200745,"Pejevové, Prague - Modřany",1 bedroom,Good,34 m²,"CZK 3,000","CZK 10,000",Personal,Prefab concrete building,Unfurnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,G,421,481,323,334,403,359,270,"1,037",976,510,,,,,,,,,,,,
694943,"CZK 10,790",50.10325,14.51949,"Poděbradská, Prague - Vysočany",Studio,New build,28 m²,"CZK 2,800","CZK 10,790",Personal,Low-energy building,Partially furnished,1,No,Yes,Yes,No,No,Yes,No,15. 02. 2022,A,34,"1,407",235,"1,389",736,245,"1,075","1,433",982,495,,Gas boiler,Middle floor,,1 to 10 years years,,,,,,,
413102,"CZK 4,000",50.0842092,14.5135598,Prague - Malešice,Studio,,24 m²,"CZK 1,000","CZK 5,000",Personal,Prefab concrete building,Furnished,2,Yes,No,No,No,No,No,No,12. 05. 2021,,254,"1,034",373,992,265,395,869,995,313,78,,,,,,,,,,,,
700225,"CZK 19,000",50.1228,14.50531,"Zárybská, Prague - Prosek",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 3,500","CZK 48,000",Cooperative,Prefab concrete building,Partially furnished,1,Yes,No,No,No,No,Yes,No,20. 01. 2022,G,155,691,194,721,178,633,285,592,"1,378",224,,,,,,,,,,,,
704127,"CZK 11,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 2,000","CZK 22,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,257,556,290,355,329,553,325,907,208,171,,,,,,,,,,,,
703504,"CZK 22,000",50.07111,14.40743,"Vrázova, Prague - Smíchov",2 bedroom,Excellent,97 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Unfurnished,5,No,Yes,No,No,No,Yes,No,01. 03. 2022,G,191,538,79,149,120,345,631,"1,071",998,484,,,,,,,,,,,,
177841,"CZK 17,000",50.1305193,14.4114826,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 4,900","CZK 30,000",Personal,Prefab concrete building,Partially furnished,8,No,No,No,Yes,No,Yes,No,,,400,788,344,718,83,784,587,421,345,,,District heating,Middle floor,,,,Overall,,,,,
689424,"CZK 13,000",50.069,14.4921,"Průběžná, Prague - Strašnice",2 bedroom,Good,56 m²,"CZK 2,000","CZK 15,000",Other,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,No,22. 02. 2022,B,46,"1,017",210,721,99,227,252,572,322,160,,,,,,,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 7,000","CZK 70,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,D,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Premium materials and solutions,Gas boiler,Middle floor,,10 to 30 years years,,,,,,,
537070,"CZK 16,000",50.1008494,14.4478499,"Jateční, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 2,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,D,185,285,181,396,199,206,218,370,560,165,Premium materials and solutions,,,,,,Overall,,,,,
691513,"CZK 12,600",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,New build,40 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,3,No,No,Yes,Yes,No,Yes,No,22. 02. 2022,C,222,567,435,426,479,965,"1,472",,,,Premium materials and solutions,District heating,,Yes,,,,,,,,
641328,"CZK 15,841",50.054931,14.441554,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,CZK 475,"CZK 25,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,G,103,"1,015",212,450,80,571,351,326,"1,044",299,,,Middle floor,,1 to 10 years years,,Overall,,,,,
680769,"CZK 19,500",50.0793798,14.4577498,Prague - Žižkov,2 bedroom,Excellent,74 m²,"CZK 6,500","CZK 39,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,G,242,533,113,313,14,383,436,396,724,151,,,,,,,,,,,,
460187,"CZK 12,400",50.0093964,14.4287506,"Angelovova, Prague - Modřany",1 bedroom,Excellent,31 m²,"CZK 3,530","CZK 15,900",Cooperative,Prefab concrete building,Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,D,381,"1,034",126,"1,010",153,"1,035",209,437,285,209,Premium materials and solutions,District heating,,,,,,,,,,
704069,"CZK 14,990",50.04805416666,14.30194138888,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,46 m²,"CZK 4,107","CZK 19,097",Personal,Brick building,Furnished,1,No,No,No,No,Yes,Yes,No,,C,422,366,207,378,"1,151","1,119",746,907,87,,,,,Yes,,,,"CZK 19,097

                                
                                
                
i",,,,
700476,"CZK 16,000",50.08624,14.51552,"Ungarova, Prague - Malešice",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,000","CZK 30,000",Personal,Low-energy building,Partially furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,24. 01. 2022,C,261,"1,170",703,"1,322",273,726,599,"1,097",19,253,,District heating,Raised ground floor,,1 to 10 years years,,,,,,,
423520,"CZK 14,400",50.1296248,14.4611519,"Šiškova, Prague - Kobylisy",Studio,Excellent,45 m²,"CZK 2,396","CZK 16,800",Cooperative,Prefab concrete building,Furnished,10,No,No,No,No,No,Yes,No,06. 02. 2022,B,127,783,107,629,334,441,533,180,853,52,Premium materials and solutions,District heating,Middle floor,,,,Interior,,,,,
447159,"CZK 25,000",50.0608762,14.2791488,"Věstonická, Prague - Zličín",2 bedroom with open-plan kitchen,Excellent,82 m²,,"CZK 25,000",Personal,Brick building,Furnished,3,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,C,163,771,"1,271","1,201",995,"1,325",673,100,,,Standard materials and solutions,Central heating,Top floor,,,,,,,,,
704063,"CZK 16,000",50.06615,14.36774,"K Zastávce, Prague - Košíře",3 bedroom,Good,77 m²,"CZK 3,000","CZK 32,000",Cooperative,Prefab concrete building,Partially furnished,2,No,No,No,No,No,Yes,No,28. 01. 2022,G,577,850,376,659,591,619,672,"1,091",477,479,,,,,,,,,,,,
632315,"CZK 17,000",50.103938,14.503869,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,67 m²,"CZK 4,500","CZK 17,000",Personal,Prefab concrete building,Partially furnished,4,Yes,Yes,No,No,Yes,Yes,Yes,01. 04. 2022,A,214,960,250,628,414,752,331,725,942,452,,,,,,,,,,,,
264568,"CZK 13,600",50.0478182,14.4462395,"Vokáčova, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 15,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,No,No,,B,275,480,154,109,107,133,407,677,809,320,Standard materials and solutions,District heating,Middle floor,,1 to 10 years years,,Overall,,,,,
704050,"CZK 12,000",50.04649475,14.324921425317,"U Jezera, Prague - Stodůlky",1 bedroom with open-plan kitchen,Good,43 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Unfurnished,6,No,No,Yes,No,No,Yes,No,28. 01. 2022,G,347,687,277,307,169,274,224,146,353,68,,,,,,,,,,,,
512061,"CZK 12,900",50.0510834,14.3316885,"Harmonická, Prague - Stodůlky",Studio,Excellent,47 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,B,240,842,391,807,507,362,774,510,503,263,,Central heating,Raised ground floor,,10 to 30 years years,,,,,,,
681458,"CZK 18,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,Excellent,55 m²,"CZK 3,900","CZK 25,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,No,17. 01. 2022,B,251,923,174,197,38,175,385,341,297,346,,,,,,,,,,,,
704003,"CZK 8,600",50.1427,14.38711,"Otvovická, Prague - Suchdol",Studio,Excellent,37 m²,CZK 600,"CZK 17,200",Personal,Brick building,Unfurnished,-1,No,Yes,No,No,Yes,No,No,15. 02. 2022,A,240,"1,142","1,373","1,105",697,"1,064",924,421,248,,,,,,,,,,,,,
563281,"CZK 13,500",50.1248723,14.4438862,"Písečná, Prague - Troja",2 bedroom,,40 m²,"CZK 4,000","CZK 25,000",Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,B,107,"1,337",58,650,114,46,361,169,661,146,Standard materials and solutions,,Top floor,,1 to 10 years years,,Overall,,,,,
472763,"CZK 14,000",50.057244836602,14.374318458664,"Peroutkova, Prague - Jinonice",Studio,,35 m²,"CZK 2,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,,A,228,186,279,"1,291",146,272,777,130,"1,300",19,,,,,,,,,,,,
691002,"CZK 14,500",50.02073,14.45459,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,39 m²,"CZK 2,500","CZK 29,000",Personal,Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,15. 02. 2022,G,399,554,442,280,108,793,996,714,596,,Standard materials and solutions,District heating,,,,,Overall,,,,,
703986,"CZK 12,000",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,1,No,No,No,Yes,No,Yes,No,01. 02. 2022,G,271,269,294,275,118,704,235,586,174,,,,,,,,,,,,,
700376,"CZK 14,500",50.10378,14.45566,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,24. 01. 2022,G,123,614,171,346,53,250,584,547,127,442,Standard materials and solutions,District heating,Middle floor,,over 50 years years,,Interior,,,,,
518117,"CZK 14,000",50.0576446,14.3674189,Prague - Jinonice,1 bedroom with open-plan kitchen,Good,50 m²,"CZK 2,500","CZK 15,500",Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,,403,637,502,769,595,"1,012",575,"1,416",692,,,,,,,,,,,,,
700413,"CZK 43,000",50.08748,14.40481,"Mostecká, Prague - Malá Strana",2 bedroom with open-plan kitchen,Excellent,105 m²,"CZK 9,000","CZK 52,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,14. 02. 2022,G,60,119,94,65,46,279,98,508,710,411,,,,,,,,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,New build,50 m²,"CZK 3,600","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,B,135,"1,092",255,417,434,571,377,269,254,419,,,,,,,,,,,,
699545,"CZK 14,200",50.06589,14.42188,"Neklanova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,800","CZK 18,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,Yes,No,25. 02. 2022,G,190,"1,005",158,185,171,222,355,498,385,526,,,,,,,,,,,,
703930,"CZK 30,000",50.07815,14.42136,"Vodičkova, Prague - Nové Město",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 6,250","CZK 20,000",Personal,Other,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,153,445,38,134,25,176,300,557,590,500,,,,,,,,,,,,
700430,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,88 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,No,No,22. 01. 2022,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
700400,"CZK 18,000",50.09058,14.47011,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,500","CZK 40,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,25,923,31,238,79,210,444,398,523,394,,,,,,,,,,,,
700401,"CZK 40,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",3 bedroom with open-plan kitchen,New build,148 m²,"CZK 4,000","CZK 44,000",Personal,Brick building,Partially furnished,1,No,Yes,No,No,Yes,No,No,21. 01. 2022,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
703923,"CZK 20,000",50.06921,14.41698,"Plavecká, Prague - Nové Město",2 bedroom,Excellent,85 m²,"CZK 2,000","CZK 20,000",Cooperative,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,G,279,838,114,279,45,274,133,196,186,169,,,,,,,,,,,,
