Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Total number of floors,Renovation,Heating,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
711243,"CZK 37,500",50.07844,14.44082,"Polská, Prague - Vinohrady",3 bedroom,Excellent,110 m²,CZK 500,,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,21. 03. 2022,G,292,591,291,246,134,319,207,364,142,483,,,,,,,,,,,,
647743,"CZK 22,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,500",,Personal,Brick building,,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,G,322,273,32,180,43,69,245,976,163,571,,,Top floor,Overall,Central heating,,,,,,,
710724,"CZK 15,000",50.0846,14.48268,"Zvěřinova, Prague - Strašnice",Studio,New build,34 m²,"CZK 2,500","CZK 35,000",Personal,Other,Furnished,1,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,B,75,"1,395",672,"1,280",492,"1,012","1,147",268,457,453,,Premium materials and solutions,,,,Yes,,,,,,
711232,"CZK 18,700",50.07588,14.46436,"Šrobárova, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,800","CZK 20,000",Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,No,01. 07. 2022,A,342,263,189,370,70,430,312,501,191,342,,,,,,,,,,,,
590073,"CZK 15,000",50.05776,14.508555,"Jahodová, Prague - Záběhlice",2 bedroom,Excellent,55 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 05. 2022,B,220,610,184,469,274,"1,015",181,293,"1,212",78,,,,Overall,District heating,,,,,,,
379038,"CZK 16,500",50.0689346,14.3631419,"Nepomucká, Prague - Košíře",2 bedroom with open-plan kitchen,,68 m²,"CZK 7,500",,Cooperative,Prefab concrete building,Furnished,13,Yes,Yes,Yes,No,No,Yes,No,,C,191,966,426,622,454,515,301,"1,085",478,679,,,Middle floor,,Central heating,,,,,,,
372055,"CZK 14,000",50.1083085,14.4466935,"Ortenovo náměstí, Prague - Holešovice",1 bedroom with open-plan kitchen,,55 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,01. 07. 2022,,75,562,65,574,202,329,162,918,433,111,,,,,,,,,,,,
571823,"CZK 11,500",50.0625659,14.4455431,"Rostislavova, Prague - Nusle",2 bedroom,,39 m²,CZK 800,"CZK 11,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,30. 08. 2019,G,137,674,173,377,152,420,562,699,734,607,,,,,,,,,,,,
705140,"CZK 10,500",50.06256,14.44555,"Rostislavova, Prague - Nusle",Studio,Excellent,38 m²,CZK 800,"CZK 11,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,04. 02. 2022,G,136,675,172,378,151,421,563,699,733,606,,,,,,,,,,,,
142101,"CZK 12,900",50.1076859,14.3935901,"Koulova, Prague - Dejvice",1 bedroom,,46 m²,"CZK 2,207","CZK 25,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2020,,176,"1,281",218,677,258,125,515,345,543,389,over 50 years years,Standard materials and solutions,Middle floor,Overall,District heating,,,,,,,
697064,"CZK 10,000",50.02978,14.44976,"Štúrova, Prague - Krč",Studio,Excellent,28 m²,"CZK 2,500","CZK 16,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,No,No,No,27. 12. 2021,G,124,"1,295",188,113,701,843,"1,175",560,381,,,,,,,,,,,,,
711219,"CZK 23,500",50.10092,14.43162,"Veverkova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 1,200","CZK 40,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,No,No,25. 03. 2022,G,234,760,142,186,128,248,337,263,683,,,,,,,,,,,,,
708392,"CZK 12,000",50.09870265,14.434113817606,Prague - Holešovice,Studio,Excellent,27 m²,"CZK 2,500","CZK 12,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,G,83,843,18,53,67,114,138,"1,337",311,511,,,Middle floor,,Central heating,,,,,,,
552942,"CZK 10,000",50.0711324,14.408221,Prague - Smíchov,Small studio,,27 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,E,178,594,135,92,141,401,656,"1,015",941,428,10 to 30 years years,Standard materials and solutions,Middle floor,,Electric boiler,,,,,,,
134919,"CZK 16,000",50.1076437345,14.5001239777,Prague - Vysočany,2 bedroom,,48 m²,,,Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,No,No,04. 04. 2022,,384,495,328,323,317,444,550,509,412,98,,,,,Central heating,,,,,,,
202467,"CZK 14,000",50.1312109,14.4961073,"Desenská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 2,500","CZK 28,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,,646,"1,092",301,"1,068",898,804,591,688,"1,485",219,1 to 10 years years,Standard materials and solutions,Attic,,Other,Yes,30 m²,,,,,
711207,"CZK 59,000",50.0933738,14.5045538,"Učňovská, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,New build,129 m²,"CZK 7,000","CZK 118,000",Personal,Other,Furnished,6,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,B,479,974,595,"1,324",600,642,830,753,"1,382",369,,,,,,,,,,,,
535395,"CZK 17,900",50.0769938,14.4526254,"Řipská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,500","CZK 25,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,181,92,154,42,46,180,224,411,830,214,1 to 10 years years,Standard materials and solutions,Middle floor,,,,,,,,,
706779,"CZK 10,000",50.05744,14.44172,"Na Veselí, Prague - Nusle",Studio,Excellent,30 m²,CZK 300,"CZK 30,000",Personal,Brick building,Furnished,1,No,No,Yes,No,Yes,No,No,28. 02. 2022,E,93,"1,160",310,788,288,706,484,459,690,203,1 to 10 years years,Standard materials and solutions,Raised ground floor,Interior,Gas boiler,,,,,,,
711186,"CZK 16,000",50.07826,14.45382,"Přemyslovská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,B,295,154,141,127,38,425,343,549,"1,016",235,,,,,,,,,,,,
551787,"CZK 9,500",50.0467108,14.4153928,"Dvorecké náměstí, Prague - Podolí",Small studio,,30 m²,"CZK 3,500","CZK 24,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2020,,3,"1,479",48,"1,377",52,"1,289","1,437",543,630,,,,,,,,,,,,,
624736,"CZK 12,000",50.064635,14.453555,"K Botiči, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,No,No,Yes,No,02. 05. 2022,B,146,426,153,637,136,499,193,477,302,376,,,Middle floor,Overall,Central heating,,,,,,,
710665,"CZK 24,500",50.10137,14.42546,"Malířská, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,500","CZK 40,000",Personal,Brick building,Furnished,3,Yes,No,Yes,Yes,No,Yes,No,17. 03. 2022,G,270,323,112,253,173,64,285,151,440,,,Premium materials and solutions,Middle floor,Overall,Gas boiler,,,,,,,
711176,"CZK 12,000",50.06164,14.44968,"Kloboučnická, Prague - Nusle",1 bedroom,Excellent,42 m²,"CZK 5,700","CZK 12,000",Personal,Brick building,Furnished,5,No,Yes,No,No,No,Yes,No,23. 03. 2022,G,157,987,250,451,154,626,478,416,895,432,over 50 years years,Standard materials and solutions,Top floor,Interior,Other,,,,,,,
710754,"CZK 13,000",50.06522,14.42705,"Nezamyslova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,910","CZK 15,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,G,117,633,61,428,4,359,613,673,491,222,,,Middle floor,Overall,Gas boiler,,,,,,,
534157,"CZK 14,000",50.1066786,14.44678,"Poupětova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,000","CZK 17,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,01. 05. 2022,B,145,365,209,378,122,255,334,722,311,261,,,,,Gas boiler,,,,,,,
711139,"CZK 13,000",50.00048,14.43125,"Božetická, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,300","CZK 26,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,26. 03. 2022,C,338,863,199,275,"1,300",375,,,,,,,,,,,,,,,,
573263,"CZK 18,500",50.0423585,14.4300642,"U Družstva Práce, Prague - Podolí",3 bedroom,Good,62 m²,"CZK 5,000","CZK 18,500",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,25. 04. 2022,E,185,"1,012",159,975,428,"1,112",790,465,425,495,,,,,District heating,,,,,,,
710582,"CZK 20,000",50.07464,14.39318,"Švédská, Prague - Smíchov",3 bedroom,Good,93 m²,CZK 650,"CZK 20,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,16. 03. 2022,G,236,"1,156",101,897,540,851,483,763,"1,254",626,,,,,,,,,,,,
711128,"CZK 19,000",50.05287,14.40159,"Děvínská, Prague - Smíchov",2 bedroom,Excellent,75 m²,"CZK 5,000","CZK 48,000",Personal,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,01. 04. 2022,G,382,"1,382",808,"1,299",796,"1,369",888,"1,292",882,832,,,,,,,,,,,,
690394,"CZK 12,000",50.12306,14.45288,"Nad Šutkou, Prague - Kobylisy",1 bedroom,Excellent,54 m²,CZK 690,"CZK 24,000",Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,01. 11. 2021,G,9,724,131,219,124,187,269,661,"1,098",377,,,,,,,,,,,,
711120,"CZK 27,000",50.07389,14.44219,"Budečská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,79 m²,"CZK 1,500","CZK 50,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,G,225,105,125,517,69,448,186,416,559,522,,,,,,,,,,,,
346124,"CZK 13,500",50.1110451477,14.4969713587,"Paříkova, Prague - Vysočany",Studio,Excellent,40 m²,"CZK 3,000","CZK 18,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,,B,184,435,282,203,244,75,702,854,368,434,,Premium materials and solutions,Raised ground floor,,District heating,,,,,,,
710568,"CZK 22,000",50.10900315,14.506642726155,Prague - Vysočany,1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,000","CZK 45,000",Personal,Prefab concrete building,Partially furnished,3,Yes,No,Yes,No,No,No,Yes,21. 03. 2022,A,233,623,224,469,200,583,244,191,597,574,,,,,,,,,,,,
705842,"CZK 24,148",50.12878,14.49267,"Lovosická, Prague - Střížkov",2 bedroom,New build,89 m²,"CZK 3,524","CZK 27,672",Personal,Low-energy building,Furnished,3,Yes,No,No,No,No,Yes,No,01. 05. 2022,B,119,936,97,836,393,239,456,328,947,121,,,,,,,,,,,,
711025,"CZK 15,000",50.0671705,14.3994952,"U Nikolajky, Prague - Smíchov",2 bedroom,Good,52 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,01. 04. 2022,G,56,181,17,512,133,264,145,347,609,116,,,,,,,,,,,,
710702,"CZK 13,000",50.10035,14.42911,"Heřmanova, Prague - Holešovice",1 bedroom,Good,38 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,150,521,82,188,103,202,319,186,583,,,,,,,,,,,,,
711103,"CZK 16,500",50.0633997,14.4328561,"Čiklova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,51 m²,CZK 500,"CZK 30,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 04. 2022,G,425,567,370,534,325,480,104,214,249,386,,,,,,,,,,,,
711096,"CZK 8,500",50.06855,14.47001,"U Slavie, Prague - Vršovice",Small studio,Good,21 m²,"CZK 2,447","CZK 10,947",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,21. 03. 2022,G,107,181,226,131,403,557,365,467,469,508,,,,,,,,,,,,
711085,"CZK 15,000",50.03172,14.53492,"Janouchova, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,500","CZK 20,000",Personal,Prefab concrete building,Furnished,7,No,No,Yes,No,No,Yes,No,21. 03. 2022,D,40,287,311,329,271,581,375,222,631,156,,,,,,,,,,,,
660503,"CZK 13,500",50.06662,14.43407,"Rejskova, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,321,596,317,730,257,511,385,439,283,403,,Standard materials and solutions,,,Gas boiler,,,,,,,
670411,"CZK 12,500",50.1298884,14.4204672,"Poznaňská, Prague - Bohnice",Studio,,47 m²,"CZK 3,800","CZK 15,000",Personal,Prefab concrete building,Partially furnished,11,No,No,Yes,No,No,Yes,No,01. 01. 1970,C,189,640,372,242,,,,,,,,Premium materials and solutions,,Overall,District heating,,,,,,,
561837,"CZK 13,000",50.0290466,14.5305879,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,,41 m²,"CZK 3,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,A,254,593,117,280,345,406,382,271,466,165,,,,,,,,,,,,
698963,"CZK 15,100",50.10966,14.50593,"Zákostelní, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 1,600","CZK 16,700",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 04. 2022,G,227,501,217,390,194,460,146,320,502,478,,Standard materials and solutions,Middle floor,Interior,Gas boiler,,,,,,,
709851,"CZK 29,000",50.10506,14.45906,Prague - Holešovice,2 bedroom with open-plan kitchen,New build,118 m²,"CZK 6,401","CZK 58,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,No,01. 05. 2022,B,526,"1,137",655,737,465,613,"1,085","1,047",524,235,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,,,,,,,
705981,"CZK 13,990",50.08524,14.44984,"Štítného, Prague - Žižkov",Studio,Excellent,27 m²,CZK 900,"CZK 25,000",Personal,Other,Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,B,255,222,50,211,7,189,62,278,94,553,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,Other,,,,,,,
710517,"CZK 14,500",50.06583,14.45058,"Vršovická, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 600,"CZK 14,500",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,G,175,435,132,543,147,279,411,421,188,593,,,Middle floor,Interior,Gas boiler,,,,,,,
694966,"CZK 14,000",50.0123751,14.4000073,"Vrátnická, Prague - Modřany",Studio,New build,42 m²,"CZK 2,500","CZK 33,000",Personal,Brick building,Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,No,31. 03. 2022,A,197,"1,078",373,"1,322",740,"1,383","1,378",662,,,1 to 10 years years,,Ground floor,,Central heating,Yes,26 m²,,,,,
710588,"CZK 14,500",50.14129,14.51629,"Letovská, Prague - Letňany",Studio,Excellent,36 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,7,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,B,64,561,679,"1,147",470,663,813,705,996,411,,,,,,,,,,,,
691112,"CZK 19,500",50.07372,14.44571,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,01. 05. 2022,D,321,287,274,900,116,557,466,437,658,412,,,,,Gas boiler,,,,,,,
670707,"CZK 25,000",50.07067,14.37649,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,16. 06. 2022,B,218,64,199,439,230,546,213,620,691,325,,,,,,,,,,,,
711062,"CZK 31,500",50.07581,14.44142,"Korunní, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,92 m²,"CZK 2,500","CZK 60,000",Personal,Brick building,Furnished,5,No,No,No,No,No,No,No,15. 04. 2022,C,167,211,159,296,55,227,331,194,337,526,,,,,,,,,,,,
360179,"CZK 2,000",50.0493532,14.4474176,"Hanusova, Prague - Michle",Other,,,,"CZK 1,000",Personal,Brick building,,-1,No,No,No,No,Yes,No,Yes,01. 04. 2022,B,407,571,387,400,289,314,576,493,644,459,1 to 10 years years,,,,,,,,,,,
711057,"CZK 23,500",50.0804,14.45434,"Bořivojova, Prague - Vinohrady",3 bedroom,Good,76 m²,CZK 800,"CZK 40,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 04. 2022,G,366,320,46,425,9,541,399,422,711,197,,,,,,,,,,,,
617267,"CZK 10,500",50.0563802,14.4344772,Prague - Nusle,Small studio,Excellent,30 m²,CZK 800,"CZK 10,500",Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,Ihned,,96,"1,218",103,134,141,174,673,308,153,221,,,Middle floor,Overall,,,,,,,,
628099,"CZK 35,000",50.067668,14.359419,"U tenisu, Prague - Košíře",5 bedroom,Excellent,110 m²,"CZK 2,500","CZK 70,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,Yes,01. 06. 2022,A,272,"1,304",826,960,438,853,675,696,462,761,1 to 10 years years,,Middle floor,Overall,Gas boiler,,95 m²,,,,,
513584,"CZK 23,990",50.0814186,14.4998513,"Počernická, Prague - Malešice",1 bedroom with open-plan kitchen,New build,85 m²,"CZK 3,700",,Personal,Brick building,Furnished,15,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,B,85,175,62,120,5,225,207,567,801,118,1 to 10 years years,Premium materials and solutions,,,,Yes,,,,,,
173856,"CZK 9,000",50.1152939,14.4665961,Prague - Libeň,Small studio,Excellent,18 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,,120,965,134,"1,386",19,188,126,"1,242","1,005",331,,Standard materials and solutions,Middle floor,Interior,Central heating,,,,,,,
496859,"CZK 18,000",50.0562016,14.3484456,Prague - Jinonice,1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,834","CZK 18,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,B,305,"1,121",449,817,603,599,470,705,78,,,,,,,Yes,,,,,,
217392,"CZK 13,525",50.0684906,14.3108334,"Skuteckého, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,475","CZK 16,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,Yes,No,15. 09. 2021,,33,610,454,676,518,404,382,285,927,162,,,,Overall,District heating,,,,,,,
596521,"CZK 5,000",50.057161,14.46881,"U Plynárny, Prague - Michle",Studio,New build,48 m²,CZK 800,"CZK 5,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,B,54,"1,183",181,"1,352",633,200,749,"1,088",67,,1 to 10 years years,Premium materials and solutions,Ground floor,,District heating,Yes,,,,,,
699955,"CZK 16,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,750","CZK 20,740",Cooperative,Brick building,Unfurnished,7,Yes,No,No,No,Yes,Yes,Yes,,B,686,"1,380",523,442,702,"1,204","1,344",502,,,,,,,,Yes,,"CZK 20,740

                                
                                
                
i",,,,
710450,"CZK 18,500",50.0782,14.42202,"Řeznická, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,500","CZK 18,500",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,G,187,491,64,169,17,202,313,552,548,489,,,,,,,,,,,,
710444,"CZK 30,000",50.07285,14.43424,"Londýnská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,115 m²,"CZK 5,500","CZK 30,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,251,"1,264","1,235","1,287","1,498","1,498",,,,,,,,,,,,,,,,
710442,"CZK 13,000",50.08078,14.49596,"Počernická, Prague - Malešice",2 bedroom,Excellent,52 m²,"CZK 3,000","CZK 26,000",Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,C,138,463,272,407,340,426,364,504,888,164,,,,,,,,,,,,
706620,"CZK 12,900",50.06449,14.44293,"Vlastislavova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 25,800",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,01. 03. 2022,B,163,384,107,127,136,135,425,689,630,504,,,,,,,,,,,,
710403,"CZK 10,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",Studio,Excellent,20 m²,"CZK 1,500","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,G,186,288,145,100,69,154,387,761,998,319,,,,,,,,,,,,
710405,"CZK 14,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",1 bedroom with open-plan kitchen,Good,67 m²,"CZK 1,500","CZK 30,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,G,186,288,145,100,69,154,387,761,998,319,,,,,,,,,,,,
710354,"CZK 12,800",50.0250069,14.5262502,"Jurkovičova, Prague - Háje",Studio,New build,42 m²,"CZK 2,550",,Personal,Brick building,Partially furnished,5,Yes,No,No,No,Yes,Yes,Yes,14. 03. 2022,B,412,"1,157",450,852,242,713,257,632,948,90,,,,,,,,,,,,
324688,"CZK 17,000",50.1052613,14.5172151,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,800","CZK 35,000",Personal,Brick building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,C,468,653,"1,356",968,718,"1,210",967,690,286,,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,Yes,,,,,,
166213,"CZK 22,000",50.0808055,14.4197518,"Spálená, Prague - Nové Město",2 bedroom,Excellent,72 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,C,43,650,75,105,60,114,171,530,170,544,1 to 10 years years,Premium materials and solutions,,Overall,Gas boiler,,116 m²,,,,,
710264,"CZK 9,000",50.04485,14.55334,"Lochotínská, Prague - Horní Měcholupy",Studio,New build,33 m²,"CZK 3,000","CZK 12,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 03. 2022,E,324,550,408,828,360,829,687,602,430,323,,,,,,,,,,,,
699413,"CZK 34,000",50.07847,14.42443,"Školská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 4,627","CZK 60,000",Personal,Brick building,Furnished,5,Yes,Yes,No,No,No,Yes,No,01. 05. 2022,G,265,776,62,201,0,278,221,459,442,396,,Premium materials and solutions,Top floor,Overall,Central heating,,,,,,,
