Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Design,Heating,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Total number of floors,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
649871,"CZK 9,000",50.091464,14.473323,"Koněvova, Prague - Žižkov",Small studio,Excellent,28 m²,CZK 900,"CZK 18,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,Standard materials and solutions,Other,Overall,G,120,"1,178",93,151,131,99,217,440,250,313,Middle floor,,,,,,,
715658,"CZK 9,000",50.00195,14.42693,"Urbánkova, Prague - Modřany",1 bedroom with open-plan kitchen,Good,41 m²,"CZK 2,650","CZK 18,000",Personal,Prefab concrete building,Unfurnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,,,B,449,"1,133","1,379","1,200",502,"1,207",106,243,"1,180",305,,,,,,,,
715212,"CZK 16,000",50.0699457,14.4570461,"Žitomírská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,60 m²,CZK 500,"CZK 32,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,20. 04. 2022,,,,G,162,360,72,137,90,134,172,134,434,209,,,,,,,,
473621,"CZK 33,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,Premium materials and solutions,Gas boiler,Overall,,300,442,115,421,2,720,478,325,960,178,Attic,1 to 10 years years,,,,,,
715747,"CZK 15,500",50.04187,14.445,"Antala Staška, Prague - Krč",2 bedroom,Excellent,53 m²,"CZK 2,800","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,Yes,Yes,No,No,01. 05. 2022,Standard materials and solutions,District heating,Bathroom unit,C,91,482,47,412,257,313,283,198,995,280,Top floor,1 to 10 years years,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,Excellent,30 m²,"CZK 1,432","CZK 11,922",Cooperative,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,,,,,C,277,349,465,"1,083",310,523,291,373,412,196,,,,,"CZK 11,922

                                
                                
                
i",,,
715746,"CZK 23,100",50.0709,14.38315,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 4,600","CZK 25,000",Personal,Other,Furnished,3,No,Yes,Yes,No,Yes,Yes,Yes,25. 04. 2022,,,,C,236,757,217,"1,132",273,"1,240",131,522,"1,117",573,,,,,,,,
698456,"CZK 11,000",50.05759,14.53231,"Štěrboholská, Prague - Hostivař",1 bedroom,Good,35 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,15. 01. 2022,,,,G,218,515,327,"1,148","1,230","1,136",413,449,,,,,,,,,,
563148,"CZK 9,800",50.0397083,14.4584435,"Budějovická, Prague - Krč",Studio,New build,19 m²,"CZK 1,771","CZK 19,600",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,,,,B,245,"1,205",382,928,252,528,887,"1,030","1,163",582,,,Yes,,,,,
715735,"CZK 25,000",49.99902,14.41595,"Dolnocholupická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 5,230","CZK 50,000",Personal,Brick building,Furnished,5,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,,,,C,75,874,923,969,679,976,965,942,847,327,,,,,,,,
715170,"CZK 16,000",50.00325,14.39601,"K Sádkám, Prague - Velká Chuchle",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,,,,C,539,"1,244","1,144","1,202","1,249","1,300","1,079",,,,,,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,Excellent,40 m²,"CZK 1,600","CZK 15,000",Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,,District heating,Overall,G,187,746,406,601,143,440,468,285,745,626,Middle floor,,,50 m²,,,,
715436,"CZK 27,504",50.0925119,14.4502616,"Křižíkova, Prague - Karlín",Studio,,40 m²,"CZK 9,168",,,,Furnished,6,Yes,Yes,No,No,No,Yes,Yes,03. 06. 2022,,,,,81,251,125,181,24,205,369,"1,216",241,212,,,,,,,,
713507,"CZK 50,250",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,,90 m²,"CZK 16,750",,,,Furnished,2,No,No,No,No,No,Yes,No,05. 05. 2022,,,,,140,528,224,126,38,67,511,"1,001","1,181",559,,,,,,,,
715733,"CZK 47,340",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,,69 m²,"CZK 15,780",,,,Furnished,6,Yes,Yes,No,No,No,Yes,No,27. 04. 2022,,,,,105,350,144,146,109,151,432,394,290,329,,,,,,,,
713587,"CZK 20,396",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,,35 m²,"CZK 6,799",,,,Furnished,1,Yes,Yes,No,No,No,Yes,Yes,08. 06. 2022,,,,,234,341,228,706,128,428,324,536,546,328,,,,,,,,
713969,"CZK 35,175",50.0769346,14.4169603,"Na Zbořenci, Prague - Nové Město",2 bedroom,,65 m²,"CZK 11,725",,,,Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,,,,,168,319,99,227,101,409,227,243,632,429,,,,,,,,
713497,"CZK 38,625",50.0895308,14.4237131,"Masná, Prague - Staré Město",1 bedroom,,38 m²,"CZK 12,875",,,,Furnished,4,No,No,No,No,No,Yes,No,17. 05. 2022,,,,,69,269,125,89,15,106,70,52,156,144,,,,,,,,
715371,"CZK 19,000",50.0317701,14.447565,"Višňová, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,000","CZK 19,000",Personal,Prefab concrete building,Furnished,3,Yes,Yes,Yes,No,No,No,Yes,01. 06. 2022,Premium materials and solutions,Central heating,,B,69,406,395,817,928,"1,323",905,726,,,Top floor,1 to 10 years years,Yes,,,,,
715731,"CZK 11,800",50.01441,14.44614,"Pšenčíkova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 15,800",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,01. 05. 2022,,,,B,377,879,377,636,518,590,372,596,115,,,,,,,,,
439122,"CZK 21,000",50.0780926,14.4961297,Prague - Strašnice,3 bedroom,Excellent,71 m²,"CZK 6,500","CZK 63,000",Personal,Prefab concrete building,Partially furnished,,Yes,No,No,No,No,Yes,No,,,District heating,Overall,,257,447,215,535,448,488,665,427,"1,129",57,Raised ground floor,,,,,,,
621246,"CZK 16,000",50.117855,14.475694,"Na Sypkém, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 20,000",,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,Premium materials and solutions,Electric boiler,Overall,C,174,"1,483",516,506,775,847,"1,055","1,259",572,,,1 to 10 years years,,200 m²,,,,
202649,"CZK 12,290",50.1026222,14.436082,"U smaltovny, Prague - Holešovice",Studio,Excellent,30 m²,"CZK 2,200","CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,Standard materials and solutions,District heating,Overall,,286,848,109,360,31,305,466,444,944,,Raised ground floor,1 to 10 years years,,,,,,
715724,"CZK 17,500",50.06505,14.55267,"Františka Jansy, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 3,500","CZK 35,000",Cooperative,Brick building,Partially furnished,4,No,No,No,Yes,No,Yes,No,25. 04. 2022,,,,A,178,872,476,395,647,"1,173",837,72,,,,,,,,,,
713524,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,Furnished,3,No,No,No,No,No,No,No,29. 05. 2022,,,,,177,647,182,40,38,122,28,102,350,194,,,,,,,,
713522,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,,45 m²,"CZK 18,750",,,,Furnished,4,No,No,No,No,No,No,No,27. 04. 2022,,,,,212,525,185,151,68,162,317,392,109,262,,,,,,,,
713515,"CZK 36,338",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,,180 m²,"CZK 12,112",,,,Furnished,1,Yes,Yes,No,No,No,No,Yes,01. 06. 2022,,,,,695,843,921,,,,,,,,,,,,,,,
715722,"CZK 12,000",50.12741,14.5036,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,Good,54 m²,"CZK 4,500","CZK 16,500",Personal,Brick building,Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,No,01. 06. 2022,,,,G,248,911,152,941,485,"1,055",269,586,238,,,,,,,,,
715723,"CZK 41,250",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,,50 m²,"CZK 13,750",,,,Furnished,-1,No,No,No,No,No,No,No,16. 05. 2022,,,,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,
500192,"CZK 12,000",50.056036,14.505237,"Jabloňová, Prague - Záběhlice",Studio,,25 m²,"CZK 1,900","CZK 25,000",Personal,Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,18. 05. 2022,,District heating,Overall,C,191,467,454,725,179,741,648,500,937,363,Middle floor,,,,,,,
519806,"CZK 15,500",50.1184842,14.3885308,Prague - Dejvice,1 bedroom with open-plan kitchen,,55 m²,"CZK 3,500","CZK 15,500",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,,Gas boiler,,,355,"1,031",912,988,796,852,,,,,,,,,,,,
586444,"CZK 13,000",50.065122,14.360649,"V Cibulkách, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 3,500","CZK 16,500",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 05. 2022,,Other,,B,123,"1,431",908,"1,113",280,"1,005",811,395,304,400,,,,,,,,
715714,"CZK 16,200",50.06133,14.39786,"Radlická, Prague - Smíchov",2 bedroom,Excellent,47 m²,CZK 650,"CZK 16,200",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,25. 04. 2022,,,,G,32,953,43,803,4,498,416,516,623,501,,,,,,,,
669884,"CZK 12,500",50.09087,14.43086,"Truhlářská, Prague - Nové Město",Studio,Excellent,30 m²,"CZK 1,500","CZK 15,000",Personal,Brick building,Furnished,4,No,Yes,No,No,No,No,No,25. 04. 2022,,,Interior,G,114,426,173,460,81,184,193,139,501,420,Top floor,,,,,,,
715713,"CZK 12,000",50.06851,14.43809,"Perucká, Prague - Vinohrady",Studio,New build,25 m²,"CZK 3,000","CZK 24,000",Personal,Brick building,Partially furnished,3,No,Yes,No,No,No,No,No,23. 05. 2022,Standard materials and solutions,District heating,Overall,G,543,662,441,769,469,743,529,451,635,750,Middle floor,1 to 10 years years,,,,,,
313038,"CZK 13,000",50.0730831,14.4684947,"Ruská, Prague - Vršovice",1 bedroom,,52 m²,"CZK 1,150","CZK 13,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,Yes,No,01. 05. 2022,,,,,183,752,266,552,259,312,431,316,569,79,Ground floor,,,,,,,
715567,"CZK 30,000",50.08245,14.41407,"Divadelní, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,82 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,23. 04. 2022,Premium materials and solutions,Gas boiler,Interior,D,262,940,205,293,96,141,487,443,399,363,Middle floor,,,,,,,
715136,"CZK 17,000",50.10576,14.47402,"Světova, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,000","CZK 21,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,22. 04. 2022,,,,G,108,659,106,144,91,160,270,445,414,316,,,,,,,,
418600,"CZK 13,000",50.1263568,14.4202859,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,,38 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,9,No,No,No,No,No,Yes,No,01. 07. 2022,Standard materials and solutions,Central heating,,,226,259,273,329,123,274,781,971,"1,249",401,Middle floor,10 to 30 years years,,,,,,
713495,"CZK 49,650",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,,53 m²,"CZK 16,550",,,,Furnished,3,No,No,No,No,No,Yes,No,02. 05. 2022,,,,,281,192,58,183,11,368,315,297,289,305,,,,,,,,
713501,"CZK 33,750",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,,43 m²,"CZK 11,250",,,,Furnished,4,No,No,No,No,No,Yes,No,16. 05. 2022,,,,,274,300,81,587,69,312,103,253,793,568,,,,,,,,
713470,"CZK 32,175",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 10,725",,,,Furnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,,,,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,
715709,"CZK 8,700",50.0570976,14.5007991,"Chrpová, Prague - Záběhlice",Small studio,Excellent,17 m²,"CZK 2,800","CZK 13,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,,,,G,158,177,291,652,459,359,439,578,588,45,,,,,,,,
713833,"CZK 22,000",50.01114,14.40825,"Karasova, Prague - Modřany",3 bedroom,Good,77 m²,"CZK 7,000","CZK 66,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,Yes,19. 04. 2022,Standard materials and solutions,Gas boiler,Interior,G,165,"1,132",902,"1,034",420,952,626,"1,073",604,,Middle floor,over 50 years years,,800 m²,,,,
715133,"CZK 18,800",50.06,14.45019,"Jivenská, Prague - Michle",3 bedroom,Excellent,78 m²,"CZK 4,400","CZK 37,600",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,22. 04. 2022,Standard materials and solutions,Central heating,Overall,C,74,829,15,235,86,731,263,318,743,273,Middle floor,1 to 10 years years,,,,,,
683534,"CZK 10,000",49.98923,14.36024,"Na Říháku, Prague - Radotín",1 bedroom,Excellent,34 m²,"CZK 1,000","CZK 10,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,12. 09. 2021,,,,B,194,952,675,770,333,707,662,571,316,768,,,,,,,,
714366,"CZK 13,000",50.1290825,14.4317262,"Čimická, Prague - Bohnice",1 bedroom with open-plan kitchen,Good,36 m²,"CZK 3,800","CZK 25,000",Cooperative,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,24. 04. 2022,,District heating,Overall,D,153,285,293,"1,102",335,853,354,134,304,184,Middle floor,,,,,,,
715700,"CZK 16,000",50.08845,14.45856,"Koněvova, Prague - Žižkov",Studio,New build,38 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,,,,B,172,291,164,261,150,226,354,524,206,385,,,,,,,,
715699,"CZK 17,000",50.1240484,14.4385896,"K Sadu, Prague - Troja",3 bedroom,Excellent,74 m²,"CZK 6,500","CZK 25,000",Personal,Prefab concrete building,Furnished,7,No,No,No,Yes,No,Yes,No,01. 05. 2022,Standard materials and solutions,District heating,Overall,G,429,"1,285",143,"1,044",445,395,531,317,210,305,Top floor,,,,,,,
715694,"CZK 17,500",50.13303,14.42247,"Hlivická, Prague - Bohnice",2 bedroom,Excellent,52 m²,"CZK 4,862","CZK 35,000",Personal,Prefab concrete building,Partially furnished,16,No,Yes,Yes,No,No,Yes,No,01. 05. 2022,,,,G,297,"1,101",173,"1,048",765,246,140,978,"1,220",40,,,,,,,,
658481,"CZK 16,500",50.06895,14.4522,"Rostovská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,500",,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,13. 04. 2021,,,,F,189,468,95,162,42,290,199,407,320,372,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 5,720","CZK 22,720",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,Standard materials and solutions,,Interior,G,344,729,279,694,682,249,662,777,922,508,Middle floor,1 to 10 years years,,3 m²,,,,
715645,"CZK 15,500",50.0690997,14.4834932,"U Hranic, Prague - Strašnice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,,,,A,400,707,388,453,323,479,706,652,430,492,Middle floor,1 to 10 years years,,,,,,
715677,"CZK 10,500",50.0349825,14.5274258,"Kryštofova, Prague - Háje",1 bedroom,Excellent,36 m²,"CZK 3,500","CZK 14,000",Personal,Prefab concrete building,Furnished,4,No,No,Yes,Yes,No,Yes,No,24. 04. 2022,,,,C,152,750,437,444,292,229,353,266,388,327,,,,,,,,
371956,"CZK 11,490",50.0583938,14.2812233,"Milotická, Prague - Zličín",Studio,,32 m²,"CZK 1,339","CZK 18,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,,,,C,406,848,920,850,900,974,321,"1,196",98,,,,,,,,,
715673,"CZK 14,500",50.0561373,14.4358754,"Sevřená, Prague - Nusle",2 bedroom,Excellent,58 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,Furnished,2,Yes,No,No,Yes,No,Yes,No,24. 04. 2022,,,,G,112,"1,140",117,244,78,96,694,163,227,204,,,,,,,,
570590,"CZK 15,000",50.0353343,14.3859513,"Chlupáčova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 4,000","CZK 14,998",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 05. 2022,,,,B,158,"1,100",500,"1,007",339,"1,065","1,232","1,218","1,143",364,,,Yes,,,,,
714150,"CZK 22,000",50.1092756,14.4491917,"U Pergamenky, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,500","CZK 50,000",Personal,Brick building,Furnished,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19. 04. 2022,,District heating,,A,268,744,225,595,299,395,184,"1,058",526,289,Top floor,,Yes,,,,,
597290,"CZK 17,000",50.00415,14.41197,"Ke Zvonici, Prague - Modřany",2 bedroom,Excellent,56 m²,"CZK 2,200","CZK 34,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,03. 03. 2020,,Gas boiler,Interior,G,340,525,594,619,550,345,502,418,"1,118",97,Middle floor,,,350 m²,,,,
654300,"CZK 13,000",50.06955,14.48319,"V Předpolí, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,48 m²,CZK 550,"CZK 13,550",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,24. 04. 2022,,,,C,394,650,331,396,341,475,728,595,472,435,Ground floor,,,,,,,
680920,"CZK 6,000",50.0884093,14.3382507,Prague - Břevnov,Studio,Excellent,24 m²,"CZK 2,500","CZK 8,500",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,01. 05. 2022,Standard materials and solutions,Other,,,229,899,460,515,80,555,596,460,"1,205",419,Ground floor,,,,,,,
483155,"CZK 13,790",50.0847933,14.4857342,"Zvěřinova, Prague - Strašnice",Studio,,41 m²,"CZK 3,350","CZK 17,140",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,,,,B,292,"1,255",532,"1,162",569,784,"1,044",129,555,225,,,Yes,,,,,
425185,"CZK 15,500",50.0761964,14.4905813,"Za Poštou, Prague - Strašnice",1 bedroom with open-plan kitchen,,56 m²,,"CZK 20,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,,Premium materials and solutions,Other,,C,85,213,60,163,128,270,267,566,781,315,Raised ground floor,1 to 10 years years,,,,,,
715592,"CZK 25,000",50.0471,14.55053,"U Golfu, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,25. 04. 2022,,,,B,444,826,401,"1,344",109,730,997,847,187,731,,,,,,,,
647743,"CZK 25,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,900",,Personal,Brick building,,6,No,Yes,No,No,Yes,Yes,No,31. 05. 2022,Premium materials and solutions,Central heating,Overall,G,322,273,32,180,43,69,245,976,163,571,Top floor,,,,,,,
713747,"CZK 19,500",50.07719,14.47697,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,000","CZK 39,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 05. 2022,,,,G,146,902,104,492,168,134,761,817,290,130,,,,,,,,
406062,"CZK 14,000",50.110359480005,14.558964438623,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,,,,,267,"1,051",177,185,"1,005",546,"1,345",226,,,,,Yes,,,,,
164247,"CZK 13,500",50.063345164174,14.445500139118,Prague - Nusle,1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 1,200","CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,Yes,01. 05. 2022,,,,,218,618,107,321,227,364,506,802,685,644,,,,,,,,
547996,"CZK 11,500",50.0663622,14.439065,"Bělehradská, Prague - Nusle",1 bedroom,Excellent,38 m²,CZK 800,"CZK 15,000",Personal,Brick building,Unfurnished,4,No,No,No,No,No,Yes,No,15. 04. 2022,Standard materials and solutions,Electric boiler,Overall,G,133,222,237,243,67,320,502,563,581,428,Middle floor,,,,,,,
715640,"CZK 15,850",50.0165242,14.4400853,"Krhanická, Prague - Kamýk",2 bedroom,Excellent,54 m²,"CZK 4,793","CZK 15,850",Cooperative,Prefab concrete building,Partially furnished,10,No,No,No,No,No,No,No,20. 07. 2022,,,,G,270,"1,010",62,"1,256",784,294,399,481,799,333,,,,,,,,
715638,"CZK 33,000",50.0499741,14.3223055,"K Ohradě, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,130 m²,"CZK 4,000",,Personal,Low-energy building,Unfurnished,1,No,No,No,No,Yes,No,No,01. 07. 2022,,,,B,49,"1,170",716,727,439,634,761,408,495,251,,,,,,,,
382369,"CZK 14,000",50.0598169,14.4468477,"Horní, Prague - Nusle",2 bedroom,,61 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,Standard materials and solutions,Gas boiler,Interior,D,227,930,7,405,239,658,488,653,791,224,Middle floor,,,,,,,
